|dates|Finney_Kansas_UnitedStates.JHU_ConfirmedCases.data|Finney_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Finney_Kansas_UnitedStates.NYT_ConfirmedCases.data|Finney_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Finney_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Finney_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Finney_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Finney_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1175.0|0|1101.0|0|5.0|0|0.0|100
0|2020-05-15|1234.0|0|1234.0|0|5.0|0|0.0|100
0|2020-05-16|1234.0|0|1234.0|0|5.0|0|0.0|100
0|2020-05-17|1234.0|0|1234.0|0|5.0|0|0.0|100
0|2020-05-18|1316.0|0|1316.0|0|6.0|0|0.0|100
0|2020-05-19|1331.0|0|1331.0|0|6.0|0|0.0|100
0|2020-05-20|1363.0|0|1363.0|0|6.0|0|0.0|100
0|2020-05-21|1398.0|0|1398.0|0|6.0|0|0.0|100
0|2020-05-22|1418.0|0|1418.0|0|6.0|0|0.0|100
0|2020-05-23|1418.0|0|1418.0|0|6.0|0|0.0|100
0|2020-05-24|1418.0|0|1418.0|0|6.0|0|0.0|100
0|2020-05-25|1418.0|0|1418.0|0|6.0|0|0.0|100
0|2020-05-26|1451.0|0|1451.0|0|8.0|0|0.0|100
0|2020-05-27|1458.0|0|1458.0|0|8.0|0|0.0|100
0|2020-05-28|1466.0|0|1466.0|0|8.0|0|0.0|100
0|2020-05-29|1481.0|0|1481.0|0|8.0|0|0.0|100
0|2020-05-30|1481.0|0|1481.0|0|8.0|0|0.0|100
0|2020-05-31|1481.0|0|1481.0|0|8.0|0|0.0|100
0|2020-06-01|1502.0|0|1502.0|0|8.0|0|0.0|100
0|2020-06-02|1504.0|0|1504.0|0|10.0|0|0.0|100
0|2020-06-03|1518.0|0|1518.0|0|10.0|0|0.0|100
0|2020-06-04|1522.0|0|1522.0|0|10.0|0|0.0|100
0|2020-06-05|1526.0|0|1526.0|0|10.0|0|0.0|100
0|2020-06-06|1526.0|0|1526.0|0|10.0|0|0.0|100
0|2020-06-07|1526.0|0|1526.0|0|10.0|0|0.0|100
0|2020-06-08|1536.0|0|1536.0|0|10.0|0|0.0|100
0|2020-06-09|1536.0|0|1536.0|0|10.0|0|0.0|100
0|2020-06-10|1537.0|0|1537.0|0|10.0|0|0.0|100
0|2020-06-11|1537.0|0|1537.0|0|10.0|0|0.0|100
0|2020-06-12|1538.0|0|1538.0|0|10.0|0|0.0|100
0|2020-06-13|1538.0|0|1538.0|0|10.0|0|0.0|100
0|2020-06-14|1538.0|0|1538.0|0|10.0|0|0.0|100
0|2020-06-15|1540.0|0|1540.0|0|10.0|0|0.0|100
0|2020-06-16|1543.0|0|1543.0|0|10.0|0|0.0|100
0|2020-06-17|1545.0|0|1545.0|0|10.0|0|0.0|100
0|2020-06-18|1545.0|0|1545.0|0|10.0|0|0.0|100
0|2020-06-19|1546.0|0|1546.0|0|10.0|0|0.0|100
0|2020-06-20|1546.0|0|1546.0|0|10.0|0|0.0|100
0|2020-06-21|1546.0|0|1546.0|0|10.0|0|0.0|100
0|2020-06-22|1554.0|0|1554.0|0|10.0|0|0.0|100
0|2020-06-23|1558.0|0|1558.0|0|10.0|0|0.0|100
0|2020-06-24|1558.0|0|1558.0|0|10.0|0|0.0|100
0|2020-06-25|1562.0|0|1562.0|0|10.0|0|0.0|100
0|2020-06-26|1563.0|0|1563.0|0|10.0|0|0.0|100
0|2020-06-27|1563.0|0|1563.0|0|10.0|0|0.0|100
0|2020-06-28|1563.0|0|1563.0|0|10.0|0|0.0|100
0|2020-06-29|1563.0|0|1563.0|0|10.0|0|0.0|100
0|2020-06-30|1570.0|0|1570.0|0|10.0|0|0.0|100
0|2020-07-01|1574.0|0|1574.0|0|10.0|0|0.0|100
0|2020-07-02|1575.0|0|1575.0|0|10.0|0|0.0|100
0|2020-07-03|1575.0|0|1575.0|0|10.0|0|0.0|100
0|2020-07-04|1575.0|0|1575.0|0|10.0|0|0.0|100
0|2020-07-05|1575.0|0|1575.0|0|10.0|0|0.0|100
0|2020-07-06|1584.0|0|1584.0|0|10.0|0|0.0|100
0|2020-07-07|1584.0|0|1584.0|0|10.0|0|0.0|100
0|2020-07-08|1586.0|0|1586.0|0|10.0|0|0.0|100
0|2020-07-09|1595.0|0|1595.0|0|10.0|0|0.0|100
0|2020-07-10|1604.0|0|1604.0|0|10.0|0|0.0|100
0|2020-07-11|1604.0|0|1604.0|0|10.0|0|0.0|100
0|2020-07-12|1604.0|0|1604.0|0|10.0|0|0.0|100
0|2020-07-13|1605.0|0|1605.0|0|10.0|0|0.0|100
0|2020-07-14|1605.0|0|1608.0|0|10.0|0|0.0|100
0|2020-07-15|1613.0|0|1613.0|0|10.0|0|0.0|100
0|2020-07-16|1620.0|0|1620.0|0|10.0|0|0.0|100
0|2020-07-17|1624.0|0|1624.0|0|10.0|0|0.0|100
0|2020-07-18|1624.0|0|1624.0|0|10.0|0|0.0|100
0|2020-07-19|1624.0|0|1624.0|0|10.0|0|0.0|100
0|2020-07-20|1628.0|0|1628.0|0|10.0|0|0.0|100
0|2020-07-21|1646.0|0|1646.0|0|10.0|0|0.0|100
0|2020-07-22|1652.0|0|1652.0|0|10.0|0|0.0|100
0|2020-07-23|1666.0|0|1666.0|0|10.0|0|0.0|100
0|2020-07-24|1672.0|0|1672.0|0|10.0|0|0.0|100
0|2020-07-25|1672.0|0|1672.0|0|10.0|0|0.0|100
0|2020-07-26|1672.0|0|1672.0|0|10.0|0|0.0|100
0|2020-07-27|1688.0|0|1688.0|0|10.0|0|0.0|100
0|2020-07-28|1691.0|0|1691.0|0|10.0|0|0.0|100
0|2020-07-29|1708.0|0|1708.0|0|10.0|0|0.0|100
0|2020-07-30|1716.0|0|1716.0|0|10.0|0|0.0|100
0|2020-07-31|1737.0|0|1737.0|0|10.0|0|0.0|100
0|2020-08-01|1737.0|0|1737.0|0|10.0|0|0.0|100
0|2020-08-02|1737.0|0|1737.0|0|10.0|0|0.0|100
0|2020-08-03|1740.0|0|1740.0|0|10.0|0|0.0|100
0|2020-08-04|1755.0|0|1755.0|0|10.0|0|0.0|100
0|2020-08-05|1758.0|0|1758.0|0|10.0|0|0.0|100
0|2020-08-06|1780.0|0|1780.0|0|10.0|0|0.0|100
0|2020-08-07|1783.0|0|1783.0|0|10.0|0|0.0|100
0|2020-08-08|1783.0|0|1783.0|0|10.0|0|0.0|100
0|2020-08-09|1783.0|0|1783.0|0|10.0|0|0.0|100
0|2020-08-10|1787.0|0|1787.0|0|10.0|0|0.0|100
0|2020-08-11|1795.0|0|1795.0|0|11.0|0|0.0|100
0|2020-08-12|1796.0|0|1796.0|0|11.0|0|0.0|100
0|2020-08-13|1798.0|0|1798.0|0|11.0|0|0.0|100
0|2020-08-14|1801.0|0|1801.0|0|11.0|0|0.0|100
0|2020-08-15|1730.0|0|1801.0|0|11.0|0|0.0|100
0|2020-08-16|1730.0|0|1801.0|0|11.0|0|0.0|100
0|2020-08-17|1820.0|0|1815.0|0|11.0|0|0.0|100
0|2020-08-18|1830.0|0|1825.0|0|12.0|0|0.0|100
0|2020-08-19|1830.0|0|1829.0|0|12.0|0|0.0|100
0|2020-08-20|1837.0|0|1832.0|0|12.0|0|0.0|100
0|2020-08-21|1844.0|0|1839.0|0|12.0|0|0.0|100
0|2020-08-22|1844.0|0|1839.0|0|12.0|0|0.0|100
0|2020-08-23|1844.0|0|1839.0|0|12.0|0|0.0|100
0|2020-08-24|1851.0|0|1846.0|0|12.0|0|0.0|100
0|2020-08-25|1858.0|0|1853.0|0|12.0|0|0.0|100
0|2020-08-26|1861.0|0|1856.0|0|12.0|0|0.0|100
0|2020-08-27|1876.0|0|1871.0|0|12.0|0|0.0|100
0|2020-08-28|1877.0|0|1872.0|0|12.0|0|0.0|100
0|2020-08-29|1877.0|0|1872.0|0|12.0|0|0.0|100
0|2020-08-30|1877.0|0|1872.0|0|12.0|0|0.0|100
0|2020-08-31|1889.0|0|1884.0|0|12.0|0|0.0|100
0|2020-09-01|1893.0|0|1888.0|0|12.0|0|0.0|100
0|2020-09-02|1901.0|0|1896.0|0|12.0|0|0.0|100
0|2020-09-03|1904.0|0|1899.0|0|12.0|0|0.0|100
0|2020-09-04|1910.0|0|1905.0|0|12.0|0|0.0|100
0|2020-09-05|1910.0|0|1905.0|0|12.0|0|0.0|100
0|2020-09-06|1910.0|0|1905.0|0|12.0|0|0.0|100
0|2020-09-07|1912.0|0|1907.0|0|12.0|0|0.0|100
0|2020-09-08|1912.0|0|1917.0|0|12.0|0|0.0|100
0|2020-09-09|1922.0|0|1929.0|0|12.0|0|0.0|100
0|2020-09-10|1935.0|0|1930.0|0|12.0|0|0.0|100
0|2020-09-11|1951.0|0|1946.0|0|12.0|0|0.0|100
0|2020-09-12|1951.0|0|1946.0|0|12.0|0|0.0|100
0|2020-09-13|1951.0|0|1946.0|0|12.0|0|0.0|100
0|2020-09-14|1968.0|0|1963.0|0|12.0|0|0.0|100
0|2020-09-15|1974.0|0|1969.0|0|12.0|0|0.0|100
0|2020-09-16|2000.0|0|1995.0|0|12.0|0|0.0|100
0|2020-09-17|2016.0|0|2011.0|0|12.0|0|0.0|100
0|2020-09-18|2016.0|0|2026.0|0|12.0|0|0.0|100
0|2020-09-19|2031.0|0|2026.0|0|12.0|0|0.0|100
0|2020-09-20|2031.0|0|2026.0|0|12.0|0|0.0|100
0|2020-09-21|2031.0|0|2026.0|0|12.0|0|0.0|100
0|2020-09-22|2063.0|0|2058.0|0|12.0|0|0.0|100
0|2020-09-23|2072.0|0|2067.0|0|12.0|0|0.0|100
0|2020-09-24|2108.0|0|2103.0|0|12.0|0|0.0|100
0|2020-09-25|2134.0|0|2129.0|0|12.0|0|0.0|100
0|2020-09-26|2134.0|0|2129.0|0|12.0|0|0.0|100
0|2020-09-27|2134.0|0|2129.0|0|12.0|0|0.0|100
0|2020-09-28|2162.0|0|2157.0|0|12.0|0|0.0|100
0|2020-09-29|2165.0|0|2160.0|0|12.0|0|0.0|100
0|2020-09-30|2174.0|0|2169.0|0|12.0|0|0.0|100
0|2020-10-01|2215.0|0|2210.0|0|12.0|0|0.0|100
0|2020-10-02|2260.0|0|2255.0|0|12.0|0|0.0|100
0|2020-10-03|2260.0|0|2265.0|0|12.0|0|0.0|100
0|2020-10-04|2260.0|0|2265.0|0|12.0|0|0.0|100
0|2020-10-05|2290.0|0|2285.0|0|12.0|0|0.0|100
0|2020-10-06|2312.0|0|2307.0|0|12.0|0|0.0|100
0|2020-10-07|2312.0|0|2307.0|0|12.0|0|0.0|100
0|2020-10-08|2368.0|0|2363.0|0|12.0|0|0.0|100
0|2020-10-09|2413.0|0|2408.0|0|13.0|0|0.0|100
0|2020-10-10|2413.0|0|2408.0|0|13.0|0|0.0|100
0|2020-10-11|2413.0|0|2408.0|0|13.0|0|0.0|100
0|2020-10-12|2440.0|0|2435.0|0|14.0|0|0.0|100
0|2020-10-13|2474.0|0|2469.0|0|14.0|0|0.0|100
0|2020-10-14|2525.0|0|2520.0|0|14.0|0|0.0|100
0|2020-10-15|2567.0|0|2562.0|0|16.0|0|0.0|100
0|2020-10-16|2567.0|0|2632.0|0|16.0|0|0.0|100
0|2020-10-17|2567.0|0|2632.0|0|16.0|0|0.0|100
0|2020-10-18|2567.0|0|2632.0|0|16.0|0|0.0|100
0|2020-10-19|2676.0|0|2671.0|0|16.0|0|0.0|100
0|2020-10-20|2714.0|0|2709.0|0|16.0|0|0.0|100
0|2020-10-21|2766.0|0|2761.0|0|16.0|0|0.0|100
0|2020-10-22|2851.0|0|2846.0|0|18.0|0|0.0|100
0|2020-10-23|2900.0|0|2895.0|0|18.0|0|0.0|100
0|2020-10-24|2900.0|0|2895.0|0|18.0|0|0.0|100
0|2020-10-25|2900.0|0|2895.0|0|18.0|0|0.0|100
0|2020-10-26|2953.0|0|2948.0|0|18.0|0|0.0|100
0|2020-10-27|2981.0|0|2976.0|0|18.0|0|0.0|100
0|2020-10-28|2981.0|0|3041.0|0|18.0|0|0.0|100
0|2020-10-29|3046.0|0|3075.0|0|20.0|0|0.0|100
0|2020-10-30|3110.0|0|3105.0|0|20.0|0|0.0|100
0|2020-10-31|3110.0|0|3105.0|0|20.0|0|0.0|100
0|2020-11-01|3110.0|0|3105.0|0|20.0|0|0.0|100
0|2020-11-02|3202.0|0|3197.0|0|20.0|0|0.0|100
0|2020-11-03|3233.0|0|3228.0|0|20.0|0|0.0|100
0|2020-11-04|3349.0|0|3344.0|0|20.0|0|0.0|100
0|2020-11-05|3396.0|0|3391.0|0|20.0|0|0.0|100
0|2020-11-06|3485.0|0|3480.0|0|20.0|0|0.0|100
0|2020-11-07|3485.0|0|3480.0|0|20.0|0|0.0|100
0|2020-11-08|3485.0|0|3480.0|0|20.0|0|0.0|100
0|2020-11-09|3537.0|0|3537.0|0|20.0|0|0.0|100
0|2020-11-10|3613.0|0|3613.0|0|23.0|0|0.0|100
0|2020-11-11|3739.0|0|3739.0|0|23.0|0|0.0|100
0|2020-11-12|3826.0|0|3826.0|0|23.0|0|0.0|100
0|2020-11-13|3874.0|0|3874.0|0|23.0|0|0.0|100
0|2020-11-14|3874.0|0|3874.0|0|23.0|0|0.0|100
0|2020-11-15|3874.0|0|3874.0|0|23.0|0|0.0|100
0|2020-11-16|3972.0|0|3972.0|0|23.0|0|0.0|100
0|2020-11-17|4162.0|0|4162.0|0|23.0|0|0.0|100
0|2020-11-18|4243.0|0|4243.0|0|23.0|0|0.0|100
0|2020-11-19|4307.0|0|4307.0|0|23.0|0|0.0|100
0|2020-11-20|4413.0|0|4413.0|0|23.0|0|0.0|100
0|2020-11-21|4413.0|0|4413.0|0|23.0|0|0.0|100
0|2020-11-22|4413.0|0|4413.0|0|23.0|0|0.0|100
0|2020-11-23|4488.0|0|4488.0|0|23.0|0|0.0|100
0|2020-11-24|4548.0|0|4548.0|0|23.0|0|0.0|100
0|2020-11-25|4622.0|0|4622.0|0|23.0|0|0.0|100
0|2020-11-26|4622.0|0|4622.0|0|23.0|0|0.0|100
0|2020-11-27|4622.0|0|4622.0|0|23.0|0|0.0|100
0|2020-11-28|4622.0|0|4622.0|0|23.0|0|0.0|100
0|2020-11-29|4622.0|0|4622.0|0|23.0|0|0.0|100
0|2020-11-30|4626.0|0|4626.0|0|23.0|0|0.0|100
0|2020-12-01|4628.0|0|4628.0|0|23.0|0|0.0|100
0|2020-12-02|4846.0|0|4628.0|0|28.0|0|0.0|100
0|2020-12-03|4846.0|0|4901.0|0|28.0|0|0.0|100
0|2020-12-04|4901.0|0|4929.0|0|28.0|0|0.0|100
0|2020-12-05|4929.0|0|4929.0|0|29.0|0|0.0|100
0|2020-12-06|4929.0|0|4929.0|0|29.0|0|0.0|100
0|2020-12-07|4980.0|0|4980.0|0|29.0|0|0.0|100
0|2020-12-08|5062.0|0|5062.0|0|31.0|0|0.0|100
0|2020-12-09|5093.0|0|5093.0|0|31.0|0|0.0|100
0|2020-12-10|5132.0|0|5132.0|0|32.0|0|0.0|100
0|2020-12-11|5159.0|0|5159.0|0|32.0|0|0.0|100
0|2020-12-12|5159.0|0|5159.0|0|32.0|0|0.0|100
0|2020-12-13|5159.0|0|5159.0|0|32.0|0|0.0|100
0|2020-12-14|5210.0|0|5210.0|0|32.0|0|0.0|100
0|2020-12-15|5235.0|0|5235.0|0|34.0|0|0.0|100
0|2020-12-16|5266.0|0|5266.0|0|34.0|0|0.0|100
0|2020-12-17|5295.0|0|5295.0|0|34.0|0|0.0|100
0|2020-12-18|5312.0|0|5312.0|0|34.0|0|0.0|100
0|2020-12-19|5312.0|0|5312.0|0|34.0|0|0.0|100
0|2020-12-20|5312.0|0|5312.0|0|34.0|0|0.0|100
0|2020-12-21|5351.0|0|5351.0|0|34.0|0|0.0|100
0|2020-12-22|5378.0|0|5378.0|0|35.0|0|0.0|100
0|2020-12-23|5378.0|0|5378.0|0|35.0|0|0.0|100
0|2020-12-24|5378.0|0|5378.0|0|35.0|0|0.0|100
0|2020-12-25|5378.0|0|5378.0|0|35.0|0|0.0|100
0|2020-12-26|5378.0|0|5378.0|0|35.0|0|0.0|100
0|2020-12-27|5378.0|0|5378.0|0|35.0|0|0.0|100
0|2020-12-28|5378.0|0|5378.0|0|35.0|0|0.0|100
0|2020-12-29|5430.0|0|5449.0|0|35.0|0|0.0|100
0|2020-12-30|5457.0|0|5457.0|0|35.0|0|0.0|100
0|2020-12-31|5457.0|0|5482.0|0|35.0|0|0.0|100
0|2021-01-01|5482.0|0|5482.0|0|35.0|0|0.0|100
0|2021-01-02|5482.0|0|5482.0|0|35.0|0|0.0|100
0|2021-01-03|5482.0|0|5482.0|0|35.0|0|0.0|100
0|2021-01-04|5544.0|0|5544.0|0|42.0|0|0.0|100
0|2021-01-05|4888.0|0|5573.0|0|47.0|0|0.0|100
0|2021-01-06|4938.0|0|5602.0|0|47.0|0|0.0|100
0|2021-01-07|4938.0|0|5629.0|0|47.0|0|0.0|100
0|2021-01-08|4980.0|0|5629.0|0|47.0|0|0.0|100
0|2021-01-09|4980.0|0|5629.0|0|47.0|0|0.0|100
0|2021-01-10|4980.0|0|5629.0|0|47.0|0|0.0|100
0|2021-01-11|5023.0|0|5677.0|0|47.0|0|0.0|100
0|2021-01-12|5023.0|0|5714.0|0|47.0|0|0.0|100
0|2021-01-13|5055.0|0|5733.0|0|55.0|0|0.0|100
0|2021-01-14|5055.0|0|5756.0|0|55.0|0|0.0|100
0|2021-01-15|5774.0|0|5774.0|0|59.0|0|0.0|100
0|2021-01-16|5774.0|0|5774.0|0|59.0|0|0.0|100
0|2021-01-17|5774.0|0|5774.0|0|59.0|0|0.0|100
0|2021-01-18|5774.0|0|5774.0|0|62.0|0|0.0|100
0|2021-01-19|5805.0|0|5805.0|0|62.0|0|0.0|100
0|2021-01-20|5815.0|0|5815.0|0|63.0|0|0.0|100
0|2021-01-21|5828.0|0|5828.0|0|63.0|0|0.0|100
0|2021-01-22|5833.0|0|5833.0|0|63.0|0|0.0|100
0|2021-01-23|5833.0|0|5833.0|0|63.0|0|0.0|100
0|2021-01-24|5833.0|0|5833.0|0|63.0|0|0.0|100
0|2021-01-25|5840.0|0|5840.0|0|63.0|0|0.0|100
0|2021-01-26|5863.0|0|5863.0|0|63.0|0|0.0|100
