|dates|Erie_Ohio_UnitedStates.AveragePrecipitationTotal.data|Erie_Ohio_UnitedStates.AveragePrecipitationTotal.missing|Erie_Ohio_UnitedStates.AveragePrecipitation.data|Erie_Ohio_UnitedStates.AveragePrecipitation.missing|Erie_Ohio_UnitedStates.AverageWindDirection.data|Erie_Ohio_UnitedStates.AverageWindDirection.missing|Erie_Ohio_UnitedStates.AverageWindSpeed.data|Erie_Ohio_UnitedStates.AverageWindSpeed.missing
0|2020-02-03|0.0|0|0.0|0|168.75|0|6.083333333333333|0
0|2020-02-04|0.0|0|0.006041666666666667|0|93.45833333333333|0|12.990277777777777|0
0|2020-02-05|0.0022222222222222222|0|0.006097222222222222|0|56.72222222222222|0|13.651388888888889|0
0|2020-02-06|0.008749999999999999|0|0.0019166666666666666|0|53.395833333333336|0|11.472916666666668|0
0|2020-02-07|0.002916666666666667|0|0.002847222222222222|0|290.01388888888886|0|10.592361111111112|0
0|2020-02-08|0.0033333333333333335|0|0.0|0|178.52777777777774|0|5.305555555555556|0
0|2020-02-09|0.0|0|0.0022916666666666667|0|201.1388888888889|0|12.1625|0
0|2020-02-10|0.009583333333333334|0|0.004583333333333334|0|177.88194444444443|0|7.131944444444444|0
0|2020-02-11|0.0|0|0.0|0|279.9305555555556|0|7.916666666666665|0
0|2020-02-12|0.0|0|0.005729166666666667|0|183.22916666666666|0|7.09375|0
0|2020-02-13|0.0030555555555555557|0|0.0025347222222222225|0|176.30555555555554|0|9.902777777777777|0
0|2020-02-14|0.0020833333333333333|0|0.0|0|271.4583333333333|0|8.711805555555555|0
0|2020-02-15|0.0|0|0.0|0|187.08333333333334|0|12.958333333333334|0
0|2020-02-16|0.0|0|0.0|0|249.375|0|7.916666666666667|0
0|2020-02-17|0.0|0|0.00125|0|72.5|0|5.229166666666667|0
0|2020-02-18|0.00375|0|0.0062499999999999995|0|245.90277777777774|0|13.972222222222223|0
0|2020-02-19|0.0|0|0.0|0|285.0|0|8.0|0
0|2020-02-20|0.0|0|0.0|0|223.2638888888889|0|7.541666666666667|0
0|2020-02-21|0.0|0|0.0|0|243.33333333333334|0|11.5|0
0|2020-02-22|0.0|0|0.0|0|234.16666666666666|0|13.041666666666666|0
0|2020-02-23|0.0|0|0.0|0|209.16666666666666|0|11.75|0
0|2020-02-24|0.0|0|0.008263888888888888|0|171.18055555555557|0|7.694444444444444|0
0|2020-02-25|0.004791666666666667|0|0.0077083333333333335|0|52.56944444444445|0|12.548611111111109|0
0|2020-02-26|0.002777777777777778|0|0.0034027777777777776|0|159.05555555555557|0|10.816666666666668|0
0|2020-02-27|0.0022916666666666667|0|0.0004166666666666667|0|288.37896825396825|0|17.364484126984127|0
0|2020-02-28|0.0|0|0.0|0|271.5625|0|13.96875|0
0|2020-02-29|0.0|0|0.0|0|274.2708333333333|0|13.21875|0
0|2020-03-01|0.0|0|0.0|0|194.58333333333334|0|12.979166666666666|0
0|2020-03-02|0.0|0|0.002847222222222222|0|223.4722222222222|0|11.277777777777779|0
0|2020-03-03|0.00375|0|0.006805555555555555|0|210.00694444444443|0|10.15|0
0|2020-03-04|0.008333333333333333|0|0.0005555555555555556|0|274.02777777777777|0|9.180555555555555|0
0|2020-03-05|0.0008333333333333334|0|0.0|0|157.29166666666666|0|7.041666666666667|0
0|2020-03-06|0.0|0|0.0043749999999999995|0|300.3819444444444|0|14.715277777777779|0
0|2020-03-07|0.004583333333333333|0|0.0|0|210.41666666666666|0|8.791666666666666|0
0|2020-03-08|0.0|0|0.0|0|203.33333333333334|0|12.5|0
0|2020-03-09|0.0|0|0.0|0|222.5|0|16.083333333333332|0
0|2020-03-10|0.002916666666666667|0|0.005624999999999999|0|201.62698412698413|0|13.17063492063492|0
0|2020-03-11|0.004583333333333333|0|0.0|0|89.8611111111111|0|2.922222222222222|0
0|2020-03-12|0.0|0|0.0|0|119.375|0|5.5625|0
0|2020-03-13|0.0023958333333333336|0|0.009583333333333334|0|278.4375|0|16.354166666666668|0
0|2020-03-14|0.0|0|0.0|0|151.96527777777777|0|7.684027777777778|0
0|2020-03-15|0.0|0|0.0|0|47.77777777777777|0|12.333333333333334|0
0|2020-03-16|0.0|0|0.0014583333333333334|0|88.125|0|4.458333333333333|0
0|2020-03-17|0.0005555555555555556|0|0.0|0|235.41666666666666|0|7.545138888888888|0
0|2020-03-18|0.0|0|0.030368055555555554|0|125.00694444444444|0|6.2138888888888895|0
0|2020-03-19|0.020625|0|0.005833333333333334|0|165.10416666666666|0|8.621527777777777|0
0|2020-03-20|0.0060416666666666665|0|0.006041666666666667|0|250.69444444444446|0|20.093750000000004|0
0|2020-03-21|0.0|0|0.0|0|52.708333333333336|0|10.3125|0
0|2020-03-22|0.0|0|0.004791666666666667|0|62.916666666666664|0|5.5625|0
0|2020-03-23|0.0031944444444444446|0|0.004166666666666667|0|192.43055555555557|0|6.513888888888889|0
0|2020-03-24|0.0016666666666666668|0|0.0|0|89.16666666666667|0|6.625|0
0|2020-03-25|0.0|0|0.0|0|154.16666666666666|0|5.359027777777778|0
0|2020-03-26|0.0|0|0.006458333333333334|0|163.64583333333334|0|11.520833333333334|0
0|2020-03-27|0.010833333333333334|0|0.010555555555555554|0|61.31944444444445|0|7.065972222222221|0
0|2020-03-28|0.012083333333333333|0|0.03168253968253969|0|131.88988095238093|0|5.230555555555555|0
0|2020-03-29|0.05333333333333334|0|0.026898148148148147|0|221.50462962962965|0|21.983796296296294|0
0|2020-03-30|0.0|0|0.0004166666666666667|0|279.09722222222223|0|14.055555555555555|0
0|2020-03-31|0.0004166666666666667|0|0.0|0|103.94444444444444|0|6.730555555555555|0
0|2020-04-01|0.0|0|0.0|0|118.125|0|10.583333333333334|0
0|2020-04-02|0.0|0|0.0|0|293.75|0|8.0|0
0|2020-04-03|0.0|0|0.0|0|182.91666666666666|0|6.625|0
0|2020-04-04|0.0|0|0.0|0|99.16666666666667|0|3.5833333333333335|0
0|2020-04-05|0.0|0|0.0|0|120.20833333333333|0|7.583333333333332|0
0|2020-04-06|0.0|0|0.0|0|103.75|0|3.75|0
0|2020-04-07|0.0022222222222222222|0|0.014694444444444446|0|187.45833333333334|0|7.755555555555556|0
0|2020-04-08|0.0071874999999999994|0|0.010416666666666666|0|166.23611111111111|0|6.611111111111111|0
0|2020-04-09|0.0016666666666666668|0|0.007597222222222221|0|278.21527777777777|0|16.697916666666668|0
0|2020-04-10|0.007916666666666667|0|0.0007291666666666667|0|311.9583333333333|0|18.7375|0
0|2020-04-11|0.0|0|0.0|0|234.58333333333334|0|9.208333333333334|0
0|2020-04-12|0.0|0|0.0004166666666666667|0|178.33333333333334|0|12.875|0
0|2020-04-13|0.005138888888888889|0|0.016736111111111115|0|250.48611111111111|0|14.565972222222223|0
0|2020-04-14|0.00375|0|0.0|0|274.1666666666667|0|10.875|0
0|2020-04-15|0.0|0|0.0045694444444444446|0|263.2083333333333|0|9.813888888888888|0
0|2020-04-16|0.009583333333333334|0|0.0008333333333333334|0|274.51388888888886|0|10.42361111111111|0
0|2020-04-17|0.0|0|0.011250000000000001|0|150.86805555555557|0|6.368055555555556|0
0|2020-04-18|0.007291666666666666|0|0.0|0|242.1527777777778|0|11.277777777777777|0
0|2020-04-19|0.0|0|0.0|0|192.08333333333334|0|13.8125|0
0|2020-04-20|0.0|0|0.0|0|130.0|0|8.083333333333334|0
0|2020-04-21|0.0020833333333333333|0|0.00125|0|305.97222222222223|0|19.90972222222222|0
0|2020-04-22|0.0|0|0.0016666666666666668|0|210.2777777777778|0|8.166666666666666|0
0|2020-04-23|0.0016666666666666668|0|0.0008333333333333334|0|89.58333333333333|0|6.333333333333333|0
0|2020-04-24|0.0033333333333333335|0|0.0021875|0|71.5625|0|7.927083333333333|0
0|2020-04-25|0.0|0|0.0008333333333333334|0|68.75|0|10.916666666666666|0
0|2020-04-26|0.009583333333333334|0|0.020722222222222222|0|49.40277777777777|0|19.04861111111111|0
0|2020-04-27|0.0011458333333333333|0|0.0008333333333333334|0|197.08333333333334|0|4.8125|0
0|2020-04-28|0.0025|0|0.0025|0|163.26388888888889|0|9.111111111111112|0
0|2020-04-29|0.0008333333333333334|0|0.006250000000000001|0|172.08333333333334|0|14.166666666666666|0
0|2020-04-30|0.0033333333333333335|0|0.005138888888888888|0|205.27777777777774|0|10.284722222222221|0
0|2020-05-01|0.003958333333333334|0|0.0|0|255.9722222222222|0|8.951388888888888|0
0|2020-05-02|0.0|0|0.0|0|199.58333333333334|0|12.25|0
0|2020-05-03|0.0|0|0.0|0|284.1666666666667|0|8.375|0
0|2020-05-04|0.0|0|0.0|0|97.5|0|9.131944444444445|0
0|2020-05-05|0.0|0|0.0|0|62.916666666666664|0|11.583333333333334|0
0|2020-05-06|0.0|0|0.0|0|188.33333333333334|0|10.375|0
0|2020-05-07|0.0|0|0.0|0|191.25|0|11.166666666666666|0
0|2020-05-08|0.0|0|0.00029761904761904765|0|51.4781746031746|0|12.31547619047619|0
0|2020-05-09|0.0020833333333333333|0|0.0008611111111111112|0|276.27777777777777|0|11.716666666666667|0
0|2020-05-10|0.0|0|0.008194444444444445|0|226.7361111111111|0|11.861111111111109|0
0|2020-05-11|0.004479166666666667|0|0.0084375|0|285.7291666666667|0|10.652777777777777|0
0|2020-05-12|0.0020833333333333333|0|0.0|0|260.8333333333333|0|8.375|0
0|2020-05-13|0.0|0|0.0|0|40.416666666666664|0|4.875|0
0|2020-05-14|0.0|0|0.023159722222222224|0|191.59722222222226|0|10.39236111111111|0
0|2020-05-15|0.03625|0|0.05237268518518518|0|209.49305555555557|0|10.315277777777778|0
0|2020-05-16|0.0|0|0.0|0|92.84722222222223|0|7.795138888888888|0
0|2020-05-17|0.0|0|0.012361111111111113|0|82.08333333333333|0|7.252777777777777|0
0|2020-05-18|0.012916666666666667|0|0.028402777777777787|0|114.5138888888889|0|10.506944444444445|0
0|2020-05-19|0.010416666666666666|0|0.012986111111111113|0|133.7152777777778|0|9.083333333333334|0
0|2020-05-20|0.002916666666666667|0|0.0|0|116.66666666666667|0|7.625|0
0|2020-05-21|0.0|0|0.0001388888888888889|0|148.40277777777777|0|8.965277777777777|0
0|2020-05-22|0.002916666666666667|0|0.015000000000000005|0|79.27083333333334|0|3.381944444444444|0
0|2020-05-23|0.005555555555555556|0|0.0|0|62.02777777777778|0|2.4208333333333334|0
0|2020-05-24|0.0|0|0.0|0|195.0|0|7.791666666666667|0
0|2020-05-25|0.0|0|0.0|0|158.4375|0|5.114583333333333|0
0|2020-05-26|0.0|0|0.0|0|103.75|0|4.166666666666667|0
0|2020-05-27|0.0|0|0.0|0|175.83333333333334|0|8.25|0
0|2020-05-28|0.0020833333333333333|0|0.005|0|189.375|0|9.145833333333334|0
0|2020-05-29|0.004166666666666667|0|0.027470238095238093|0|239.16170634920636|0|8.472222222222221|0
0|2020-05-30|0.0375|0|0.0|0|248.75|0|8.625|0
0|2020-05-31|0.0|0|0.0|0|125.41666666666667|0|7.291666666666667|0
0|2020-06-01|0.0|0|0.0004166666666666667|0|226.66666666666666|0|6.75|0
0|2020-06-02|0.0020833333333333333|0|0.0016666666666666668|0|229.58333333333334|0|12.25|0
0|2020-06-03|0.0|0|0.0|0|259.1666666666667|0|12.25|0
0|2020-06-04|0.0|0|0.0|0|177.08333333333334|0|7.166666666666667|0
0|2020-06-05|0.0|0|0.0|0|204.0277777777778|0|6.173611111111111|0
0|2020-06-06|0.0|0|0.0|0|159.58333333333334|0|8.291666666666666|0
0|2020-06-07|0.0|0|0.0|0|85.0|0|6.333333333333333|0
0|2020-06-08|0.0|0|0.0|0|36.25|0|3.375|0
0|2020-06-09|0.0|0|0.0|0|161.25|0|7.75|0
0|2020-06-10|0.0|0|0.004333333333333334|0|201.9722222222222|0|17.575|0
0|2020-06-11|0.007083333333333334|0|0.0|0|267.0833333333333|0|13.048611111111112|0
0|2020-06-12|0.0|0|0.0|0|256.25|0|8.791666666666666|0
0|2020-06-13|0.004583333333333333|0|0.004583333333333333|0|57.708333333333336|0|10.354166666666666|0
0|2020-06-14|0.0|0|0.0|0|55.0|0|13.0|0
0|2020-06-15|0.0|0|0.0|0|51.25|0|7.458333333333333|0
0|2020-06-16|0.0|0|0.0|0|56.666666666666664|0|4.833333333333333|0
0|2020-06-17|0.0|0|0.0|0|45.833333333333336|0|6.25|0
0|2020-06-18|0.0|0|0.0004166666666666667|0|74.79166666666667|0|6.208333333333333|0
0|2020-06-19|0.0004166666666666667|0|0.007222222222222223|0|118.75|0|4.381944444444445|0
0|2020-06-20|0.0075|0|0.0|0|118.75|0|4.5|0
0|2020-06-21|0.0|0|0.008749999999999999|0|200.69444444444443|0|7.916666666666667|0
0|2020-06-22|0.008749999999999999|0|0.002916666666666667|0|126.45833333333333|0|4.0|0
0|2020-06-23|0.0033333333333333335|0|0.0134375|0|231.85416666666666|0|12.56875|0
0|2020-06-24|0.01625|0|0.0|0|257.0833333333333|0|8.125|0
0|2020-06-25|0.0|0|0.0|0|228.75|0|6.541666666666667|0
0|2020-06-26|0.0|0|0.0004166666666666667|0|210.83333333333334|0|7.541666666666667|0
0|2020-06-27|0.011666666666666667|0|0.009930555555555555|0|262.3958333333333|0|11.892361111111112|0
0|2020-06-28|0.0|0|0.0|0|182.70833333333334|0|6.611111111111111|0
0|2020-06-29|0.0|0|0.0|0|112.91666666666667|0|3.7916666666666665|0
0|2020-06-30|0.0|0|0.0|0|50.416666666666664|0|5.75|0
0|2020-07-01|0.0|0|0.0|0|42.083333333333336|0|6.208333333333333|0
0|2020-07-02|0.0|0|0.0|0|119.58333333333333|0|4.75|0
0|2020-07-03|0.0|0|0.0|0|142.08333333333334|0|4.791666666666667|0
0|2020-07-04|0.0|0|0.0|0|48.333333333333336|0|5.416666666666667|0
0|2020-07-05|0.0|0|0.0|0|113.95833333333333|0|3.826388888888889|0
0|2020-07-06|0.0|0|0.0|0|52.5|0|3.0|0
0|2020-07-07|0.0|0|0.0|0|223.33333333333334|0|7.583333333333333|0
0|2020-07-08|0.0|0|0.0|0|127.875|0|5.75|0
0|2020-07-09|0.0|0|0.0|0|91.66666666666667|0|4.583333333333333|0
0|2020-07-10|0.0|0|0.011256944444444444|0|164.70138888888889|0|7.502777777777779|0
0|2020-07-11|0.01|0|0.00876388888888889|0|298.0555555555556|0|12.634722222222223|0
0|2020-07-12|0.004583333333333333|0|0.0|0|174.16666666666666|0|5.208333333333333|0
0|2020-07-13|0.02625|0|0.012291666666666668|0|79.65277777777779|0|5.027777777777778|0
0|2020-07-14|0.0|0|0.0|0|77.5|0|3.375|0
0|2020-07-15|0.0|0|0.0|0|155.41666666666666|0|6.833333333333333|0
0|2020-07-16|0.0|0|0.0008333333333333334|0|224.7222222222222|0|9.868055555555555|0
0|2020-07-17|0.0002777777777777778|0|0.0|0|149.16666666666666|0|4.198611111111111|0
0|2020-07-18|0.0|0|0.0|0|192.5|0|7.541666666666667|0
0|2020-07-19|0.0|0|0.009750000000000002|0|231.875|0|10.487499999999999|0
0|2020-07-20|0.006458333333333333|0|0.0|0|242.70833333333334|0|7.1875|0
0|2020-07-21|0.0|0|0.0|0|153.33333333333334|0|5.708333333333333|0
0|2020-07-22|0.011250000000000001|0|0.009618055555555555|0|215.10416666666666|0|10.635416666666666|0
0|2020-07-23|0.00125|0|0.02622222222222222|0|142.04861111111111|0|5.84375|0
0|2020-07-24|0.03625|0|0.0|0|133.75|0|3.5833333333333335|0
0|2020-07-25|0.0|0|0.0|0|81.25|0|1.625|0
0|2020-07-26|0.0|0|0.0|0|195.0|0|6.083333333333333|0
0|2020-07-27|0.0|0|0.018930555555555555|0|246.41666666666666|0|10.575000000000001|0
0|2020-07-28|0.030416666666666665|0|0.0016666666666666668|0|265.625|0|8.180555555555555|0
0|2020-07-29|0.0|0|0.0|0|242.91666666666666|0|9.333333333333334|0
0|2020-07-30|0.0|0|0.0|0|105.0|0|6.0625|0
0|2020-07-31|0.0|0|0.0|0|44.86111111111111|0|7.138888888888888|0
0|2020-08-01|0.0|0|0.008291666666666668|0|90.58333333333336|0|4.477777777777778|0
0|2020-08-02|0.0018750000000000001|0|0.015291666666666667|0|216.89583333333334|0|10.488888888888889|0
0|2020-08-03|0.01625|0|0.0004166666666666667|0|178.33333333333334|0|6.416666666666667|0
0|2020-08-04|0.0004166666666666667|0|0.020208333333333335|0|234.16666666666666|0|6.361111111111111|0
0|2020-08-05|0.0375|0|0.0004166666666666667|0|209.58333333333334|0|4.583333333333333|0
0|2020-08-06|0.0|0|0.0|0|11.25|0|3.4479166666666665|0
0|2020-08-07|0.0|0|0.0|0|54.583333333333336|0|4.75|0
0|2020-08-08|0.0|0|0.0|0|44.166666666666664|0|1.9583333333333333|0
0|2020-08-09|0.0|0|0.0|0|180.83333333333334|0|5.25|0
0|2020-08-10|0.0|0|0.0|0|197.91666666666666|0|7.583333333333333|0
0|2020-08-11|0.0|0|0.0|0|232.56944444444443|0|7.361111111111112|0
0|2020-08-12|0.0|0|0.0|0|33.333333333333336|0|5.291666666666667|0
0|2020-08-13|0.0|0|0.0|0|41.666666666666664|0|5.666666666666667|0
0|2020-08-14|0.0|0|0.0|0|80.0|0|7.25|0
0|2020-08-15|0.0|0|0.0|0|61.666666666666664|0|4.291666666666667|0
0|2020-08-16|0.0|0|0.024270833333333335|0|174.04761904761904|0|6.618551587301586|0
0|2020-08-17|0.014861111111111111|0|0.0|0|176.0277777777778|0|4.0569444444444445|0
0|2020-08-18|0.0|0|0.0|0|132.1875|0|4.114583333333333|0
0|2020-08-19|0.0|0|0.0|0|42.916666666666664|0|4.270833333333333|0
0|2020-08-20|0.0|0|0.0|0|22.916666666666668|0|1.625|0
0|2020-08-21|0.0|0|0.0|0|46.25|0|1.125|0
0|2020-08-22|0.0|0|0.0|0|53.75|0|2.625|0
0|2020-08-23|0.0|0|0.0|0|183.33333333333334|0|4.375|0
0|2020-08-24|0.0|0|0.0005208333333333333|0|229.79166666666666|0|8.583333333333334|0
0|2020-08-25|0.0008333333333333334|0|0.0|0|195.90277777777774|0|7.020833333333333|0
0|2020-08-26|0.0|0|0.002916666666666667|0|153.22916666666666|0|5.583333333333333|0
0|2020-08-27|0.002916666666666667|0|0.0|0|260.34722222222223|0|10.8125|0
0|2020-08-28|0.0|0|0.054777777777777786|0|195.63194444444443|0|8.602777777777778|0
0|2020-08-29|0.08166666666666667|0|0.006250000000000001|0|277.8125|0|10.645833333333334|0
0|2020-08-30|0.0|0|0.0|0|199.16666666666666|0|4.625|0
0|2020-08-31|0.0|0|0.0|0|61.80555555555555|0|3.6111111111111107|0
0|2020-09-01|0.0|0|0.0|0|182.25694444444446|0|6.767361111111111|0
0|2020-09-02|0.0|0|0.0|0|240.04166666666666|0|8.291666666666666|0
0|2020-09-03|0.0|0|0.0|0|178.89880952380952|0|7.621527777777778|0
0|2020-09-04|0.0|0|0.0|0|251.66666666666666|0|6.708333333333333|0
0|2020-09-05|0.0|0|0.0|0|242.08333333333334|0|8.708333333333334|0
0|2020-09-06|0.0|0|0.0|0|112.64880952380952|0|5.48015873015873|0
0|2020-09-07|0.0007738095238095238|0|0.024333002645502644|0|199.60681216931218|0|12.004232804232805|0
0|2020-09-08|0.03333333333333333|0|0.0|0|121.16071428571428|0|6.105654761904762|0
0|2020-09-09|0.0|0|0.0|0|145.24999999999997|0|4.7124999999999995|0
0|2020-09-10|0.0|0|0.0|0|40.416666666666664|0|6.09375|0
0|2020-09-11|0.0|0|0.0|0|75.625|0|8.444444444444445|0
0|2020-09-12|0.0|0|0.0|0|132.91666666666666|0|6.0|0
0|2020-09-13|0.0|0|0.0|0|240.01488095238096|0|7.4150793650793645|0
0|2020-09-14|0.0|0|0.0|0|35.69444444444444|0|6.402777777777779|0
0|2020-09-15|0.0|0|0.0|0|122.08333333333333|0|3.25|0
0|2020-09-16|0.0|0|0.0|0|181.66666666666666|0|4.416666666666667|0
0|2020-09-17|0.0|0|0.0|0|93.95833333333333|0|8.25|0
0|2020-09-18|0.0|0|0.0|0|27.5|0|12.409722222222223|0
0|2020-09-19|0.0|0|0.0|0|73.75|0|5.208333333333333|0
0|2020-09-20|0.0|0|0.0|0|47.708333333333336|0|4.979166666666667|0
0|2020-09-21|0.0|0|0.0|0|88.75|0|3.9166666666666665|0
0|2020-09-22|0.0|0|0.0|0|119.375|0|2.3958333333333335|0
0|2020-09-23|0.0|0|0.0|0|189.375|0|4.520833333333333|0
0|2020-09-24|0.0|0|0.0|0|178.75|0|4.0|0
0|2020-09-25|0.0|0|0.0|0|110.83333333333333|0|3.6944444444444446|0
0|2020-09-26|0.0|0|0.0|0|182.5|0|8.375|0
0|2020-09-27|0.0|0|0.0|0|202.91666666666666|0|11.75|0
0|2020-09-28|0.0|0|0.0|0|227.24305555555557|0|10.345833333333333|0
0|2020-09-29|0.0|0|0.0|0|219.79166666666666|0|6.125|0
0|2020-09-30|0.0|0|0.00125|0|243.33333333333334|0|13.833333333333334|0
0|2020-10-01|0.00125|0|0.0036111111111111114|0|238.9583333333333|0|8.222222222222223|0
0|2020-10-02|0.010694444444444444|0|0.023611111111111114|0|279.6805555555556|0|8.688888888888888|0
0|2020-10-03|0.0|0|0.0|0|160.83333333333334|0|4.583333333333333|0
0|2020-10-04|0.0|0|0.009479166666666669|0|228.61111111111111|0|6.986111111111111|0
0|2020-10-05|0.0|0|0.0|0|224.0277777777778|0|5.784722222222221|0
0|2020-10-06|0.0|0|0.0|0|208.33333333333334|0|11.875|0
0|2020-10-07|0.0|0|0.0|0|270.0|0|13.541666666666666|0
0|2020-10-08|0.0|0|0.0|0|146.18055555555557|0|3.3194444444444446|0
0|2020-10-09|0.0|0|0.0|0|174.58333333333334|0|8.208333333333334|0
0|2020-10-10|0.0|0|0.00125|0|211.66666666666666|0|12.166666666666666|0
0|2020-10-11|0.00125|0|0.0|0|62.916666666666664|0|8.520833333333334|0
0|2020-10-12|0.0|0|0.008541666666666668|0|147.54166666666666|0|10.129166666666666|0
0|2020-10-13|0.015|0|0.0033333333333333335|0|244.16666666666666|0|7.854166666666667|0
0|2020-10-14|0.0|0|0.0|0|201.66666666666666|0|9.583333333333334|0
0|2020-10-15|0.0|0|0.005|0|232.36111111111111|0|11.993055555555555|0
0|2020-10-16|0.005|0|0.0|0|214.16666666666666|0|5.25|0
0|2020-10-17|0.0|0|0.0|0|203.33333333333334|0|8.458333333333334|0
0|2020-10-18|0.0|0|0.0033333333333333335|0|200.55555555555557|0|11.680555555555557|0
0|2020-10-19|0.015833333333333335|0|0.020034722222222228|0|101.625|0|4.057638888888889|0
0|2020-10-20|0.01958333333333333|0|0.008472222222222223|0|68.61111111111111|0|7.506944444444444|0
0|2020-10-21|0.07791666666666668|0|0.04996031746031746|0|184.61309523809527|0|8.45436507936508|0
0|2020-10-22|0.0033333333333333335|0|0.004722222222222222|0|98.64583333333333|0|4.6875|0
0|2020-10-23|0.0|0|0.01391666666666667|0|215.2222222222222|0|11.934722222222222|0
0|2020-10-24|0.006388888888888889|0|0.002638888888888889|0|171.7361111111111|0|6.979166666666665|0
0|2020-10-25|0.0|0|0.0|0|81.45833333333333|0|5.958333333333333|0
0|2020-10-26|0.0008333333333333334|0|0.005451388888888888|0|166.38888888888889|0|3.5208333333333326|0
0|2020-10-27|0.001388888888888889|0|0.004555555555555555|0|151.07638888888889|0|2.589583333333333|0
0|2020-10-28|0.004791666666666667|0|0.0027083333333333334|0|220.45833333333334|0|6.690277777777777|0
0|2020-10-29|0.010416666666666666|0|0.028125|0|69.30555555555556|0|4.527777777777778|0
0|2020-10-30|0.028333333333333335|0|0.009895833333333333|0|253.57638888888889|0|10.003472222222223|0
0|2020-10-31|0.0004166666666666667|0|0.0|0|135.41666666666666|0|6.875|0
0|2020-11-01|0.0|0|0.0033333333333333327|0|268.5416666666667|0|18.270833333333332|0
0|2020-11-02|0.0|0|0.0|0|281.52777777777777|0|16.555555555555557|0
0|2020-11-03|0.0|0|0.0|0|237.5|0|10.75|0
0|2020-11-04|0.0|0|0.0|0|203.75|0|12.5|0
0|2020-11-05|0.0|0|0.0|0|215.41666666666666|0|11.291666666666666|0
0|2020-11-06|0.0|0|0.0|0|208.33333333333334|0|8.708333333333334|0
0|2020-11-07|0.0|0|0.0|0|151.66666666666666|0|4.583333333333333|0
0|2020-11-08|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-11-09|0.0|0|0.0|0|168.33333333333334|0|7.104166666666667|0
