|dates|Taylor_Texas_UnitedStates.JHU_ConfirmedCases.data|Taylor_Texas_UnitedStates.JHU_ConfirmedCases.missing|Taylor_Texas_UnitedStates.NYT_ConfirmedCases.data|Taylor_Texas_UnitedStates.NYT_ConfirmedCases.missing|Taylor_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Taylor_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Taylor_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Taylor_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|214.0|0|391.0|0|6.0|0|0.0|100
0|2020-05-15|215.0|0|393.0|0|6.0|0|0.0|100
0|2020-05-16|217.0|0|393.0|0|6.0|0|0.0|100
0|2020-05-17|217.0|0|393.0|0|6.0|0|0.0|100
0|2020-05-18|217.0|0|393.0|0|6.0|0|0.0|100
0|2020-05-19|222.0|0|400.0|0|6.0|0|0.0|100
0|2020-05-20|225.0|0|400.0|0|6.0|0|0.0|100
0|2020-05-21|225.0|0|400.0|0|6.0|0|0.0|100
0|2020-05-22|228.0|0|322.0|0|5.0|0|0.0|100
0|2020-05-23|228.0|0|322.0|0|5.0|0|0.0|100
0|2020-05-24|228.0|0|322.0|0|5.0|0|0.0|100
0|2020-05-25|230.0|0|322.0|0|5.0|0|0.0|100
0|2020-05-26|230.0|0|324.0|0|5.0|0|0.0|100
0|2020-05-27|230.0|0|325.0|0|5.0|0|0.0|100
0|2020-05-28|231.0|0|326.0|0|5.0|0|0.0|100
0|2020-05-29|231.0|0|328.0|0|5.0|0|0.0|100
0|2020-05-30|234.0|0|328.0|0|5.0|0|0.0|100
0|2020-05-31|235.0|0|328.0|0|5.0|0|0.0|100
0|2020-06-01|236.0|0|328.0|0|5.0|0|0.0|100
0|2020-06-02|241.0|0|335.0|0|5.0|0|0.0|100
0|2020-06-03|241.0|0|336.0|0|5.0|0|0.0|100
0|2020-06-04|242.0|0|339.0|0|5.0|0|0.0|100
0|2020-06-05|245.0|0|340.0|0|5.0|0|0.0|100
0|2020-06-06|246.0|0|340.0|0|5.0|0|0.0|100
0|2020-06-07|246.0|0|340.0|0|5.0|0|0.0|100
0|2020-06-08|246.0|0|341.0|0|5.0|0|0.0|100
0|2020-06-09|247.0|0|342.0|0|5.0|0|0.0|100
0|2020-06-10|248.0|0|343.0|0|5.0|0|0.0|100
0|2020-06-11|249.0|0|343.0|0|5.0|0|0.0|100
0|2020-06-12|252.0|0|346.0|0|5.0|0|0.0|100
0|2020-06-13|252.0|0|346.0|0|5.0|0|0.0|100
0|2020-06-14|255.0|0|349.0|0|5.0|0|0.0|100
0|2020-06-15|255.0|0|349.0|0|5.0|0|0.0|100
0|2020-06-16|255.0|0|353.0|0|5.0|0|0.0|100
0|2020-06-17|259.0|0|355.0|0|5.0|0|0.0|100
0|2020-06-18|261.0|0|355.0|0|5.0|0|0.0|100
0|2020-06-19|268.0|0|372.0|0|5.0|0|0.0|100
0|2020-06-20|278.0|0|372.0|0|5.0|0|0.0|100
0|2020-06-21|282.0|0|376.0|0|5.0|0|0.0|100
0|2020-06-22|289.0|0|392.0|0|5.0|0|0.0|100
0|2020-06-23|298.0|0|407.0|0|5.0|0|0.0|100
0|2020-06-24|313.0|0|412.0|0|5.0|0|0.0|100
0|2020-06-25|318.0|0|421.0|0|5.0|0|0.0|100
0|2020-06-26|339.0|0|433.0|0|5.0|0|0.0|100
0|2020-06-27|346.0|0|433.0|0|5.0|0|0.0|100
0|2020-06-28|346.0|0|440.0|0|5.0|0|0.0|100
0|2020-06-29|352.0|0|460.0|0|5.0|0|0.0|100
0|2020-06-30|400.0|0|494.0|0|5.0|0|0.0|100
0|2020-07-01|423.0|0|517.0|0|5.0|0|0.0|100
0|2020-07-02|423.0|0|540.0|0|5.0|0|0.0|100
0|2020-07-03|446.0|0|540.0|0|6.0|0|0.0|100
0|2020-07-04|494.0|0|580.0|0|6.0|0|0.0|100
0|2020-07-05|494.0|0|588.0|0|6.0|0|0.0|100
0|2020-07-06|543.0|0|637.0|0|6.0|0|0.0|100
0|2020-07-07|573.0|0|667.0|0|6.0|0|0.0|100
0|2020-07-08|597.0|0|691.0|0|6.0|0|0.0|100
0|2020-07-09|622.0|0|716.0|0|7.0|0|0.0|100
0|2020-07-10|654.0|0|748.0|0|7.0|0|0.0|100
0|2020-07-11|708.0|0|748.0|0|7.0|0|0.0|100
0|2020-07-12|750.0|0|802.0|0|7.0|0|0.0|100
0|2020-07-13|1174.0|0|844.0|0|7.0|0|0.0|100
0|2020-07-14|794.0|0|888.0|0|9.0|0|0.0|100
0|2020-07-15|815.0|0|909.0|0|10.0|0|0.0|100
0|2020-07-16|835.0|0|929.0|0|11.0|0|0.0|100
0|2020-07-17|879.0|0|973.0|0|11.0|0|0.0|100
0|2020-07-18|891.0|0|973.0|0|11.0|0|0.0|100
0|2020-07-19|904.0|0|985.0|0|11.0|0|0.0|100
0|2020-07-20|921.0|0|998.0|0|11.0|0|0.0|100
0|2020-07-21|947.0|0|1041.0|0|11.0|0|0.0|100
0|2020-07-22|960.0|0|1054.0|0|13.0|0|0.0|100
0|2020-07-23|976.0|0|1070.0|0|13.0|0|0.0|100
0|2020-07-24|986.0|0|1080.0|0|14.0|0|0.0|100
0|2020-07-25|1007.0|0|1080.0|0|14.0|0|0.0|100
0|2020-07-26|1012.0|0|1101.0|0|14.0|0|0.0|100
0|2020-07-27|1019.0|0|1113.0|0|16.0|0|0.0|100
0|2020-07-28|1036.0|0|1130.0|0|16.0|0|0.0|100
0|2020-07-29|1049.0|0|1669.0|0|17.0|0|0.0|100
0|2020-07-30|1068.0|0|1721.0|0|18.0|0|0.0|100
0|2020-07-31|1077.0|0|1740.0|0|19.0|0|0.0|100
0|2020-08-01|1082.0|0|1740.0|0|19.0|0|0.0|100
0|2020-08-02|1082.0|0|1740.0|0|19.0|0|0.0|100
0|2020-08-03|1092.0|0|1777.0|0|19.0|0|0.0|100
0|2020-08-04|1106.0|0|1777.0|0|21.0|0|0.0|100
0|2020-08-05|1106.0|0|1799.0|0|21.0|0|0.0|100
0|2020-08-06|1108.0|0|1815.0|0|22.0|0|0.0|100
0|2020-08-07|1117.0|0|1832.0|0|22.0|0|0.0|100
0|2020-08-08|1126.0|0|1832.0|0|23.0|0|0.0|100
0|2020-08-09|1126.0|0|1832.0|0|23.0|0|0.0|100
0|2020-08-10|1130.0|0|1849.0|0|23.0|0|0.0|100
0|2020-08-11|1130.0|0|1872.0|0|27.0|0|0.0|100
0|2020-08-12|1137.0|0|1879.0|0|28.0|0|0.0|100
0|2020-08-13|1137.0|0|1899.0|0|28.0|0|0.0|100
0|2020-08-14|1145.0|0|1929.0|0|28.0|0|0.0|100
0|2020-08-15|1148.0|0|1929.0|0|29.0|0|0.0|100
0|2020-08-16|1156.0|0|1929.0|0|29.0|0|0.0|100
0|2020-08-17|1158.0|0|1947.0|0|29.0|0|0.0|100
0|2020-08-18|1160.0|0|1967.0|0|30.0|0|0.0|100
0|2020-08-19|1178.0|0|2001.0|0|30.0|0|0.0|100
0|2020-08-20|1199.0|0|2035.0|0|31.0|0|0.0|100
0|2020-08-21|1210.0|0|2069.0|0|31.0|0|0.0|100
0|2020-08-22|1228.0|0|2069.0|0|32.0|0|0.0|100
0|2020-08-23|1243.0|0|2069.0|0|32.0|0|0.0|100
0|2020-08-24|1249.0|0|2368.0|0|32.0|0|0.0|100
0|2020-08-25|1249.0|0|2387.0|0|33.0|0|0.0|100
0|2020-08-26|1254.0|0|2402.0|0|33.0|0|0.0|100
0|2020-08-27|1260.0|0|2424.0|0|33.0|0|0.0|100
0|2020-08-28|1270.0|0|2469.0|0|33.0|0|0.0|100
0|2020-08-29|1306.0|0|2469.0|0|34.0|0|0.0|100
0|2020-08-30|1317.0|0|2469.0|0|34.0|0|0.0|100
0|2020-08-31|1317.0|0|2504.0|0|34.0|0|0.0|100
0|2020-09-01|1317.0|0|2518.0|0|34.0|0|0.0|100
0|2020-09-02|1322.0|0|2537.0|0|35.0|0|0.0|100
0|2020-09-03|1339.0|0|2567.0|0|35.0|0|0.0|100
0|2020-09-04|1342.0|0|2584.0|0|35.0|0|0.0|100
0|2020-09-05|1355.0|0|2584.0|0|36.0|0|0.0|100
0|2020-09-06|1370.0|0|2584.0|0|37.0|0|0.0|100
0|2020-09-07|1370.0|0|2584.0|0|37.0|0|0.0|100
0|2020-09-08|1370.0|0|2633.0|0|37.0|0|0.0|100
0|2020-09-09|1370.0|0|2645.0|0|39.0|0|0.0|100
0|2020-09-10|1370.0|0|2687.0|0|39.0|0|0.0|100
0|2020-09-11|1386.0|0|2709.0|0|42.0|0|0.0|100
0|2020-09-12|1386.0|0|2709.0|0|43.0|0|0.0|100
0|2020-09-13|1405.0|0|2709.0|0|44.0|0|0.0|100
0|2020-09-14|1405.0|0|2734.0|0|44.0|0|0.0|100
0|2020-09-15|1405.0|0|2762.0|0|44.0|0|0.0|100
0|2020-09-16|1406.0|0|2781.0|0|45.0|0|0.0|100
0|2020-09-17|1411.0|0|2812.0|0|47.0|0|0.0|100
0|2020-09-18|1415.0|0|2847.0|0|47.0|0|0.0|100
0|2020-09-19|1437.0|0|2847.0|0|48.0|0|0.0|100
0|2020-09-20|1437.0|0|2847.0|0|48.0|0|0.0|100
0|2020-09-21|1442.0|0|2888.0|0|49.0|0|0.0|100
0|2020-09-22|1442.0|0|2915.0|0|50.0|0|0.0|100
0|2020-09-23|1452.0|0|2944.0|0|52.0|0|0.0|100
0|2020-09-24|1469.0|0|2982.0|0|54.0|0|0.0|100
0|2020-09-25|1475.0|0|3011.0|0|54.0|0|0.0|100
0|2020-09-26|1485.0|0|3011.0|0|55.0|0|0.0|100
0|2020-09-27|1485.0|0|3011.0|0|55.0|0|0.0|100
0|2020-09-28|1485.0|0|3070.0|0|55.0|0|0.0|100
0|2020-09-29|1508.0|0|3070.0|0|55.0|0|0.0|100
0|2020-09-30|1508.0|0|3070.0|0|56.0|0|0.0|100
0|2020-10-01|1525.0|0|3153.0|0|58.0|0|0.0|100
0|2020-10-02|1533.0|0|3184.0|0|58.0|0|0.0|100
0|2020-10-03|1537.0|0|3184.0|0|58.0|0|0.0|100
0|2020-10-04|1537.0|0|3184.0|0|58.0|0|0.0|100
0|2020-10-05|1537.0|0|3253.0|0|58.0|0|0.0|100
0|2020-10-06|1570.0|0|3287.0|0|59.0|0|0.0|100
0|2020-10-07|1574.0|0|3323.0|0|59.0|0|0.0|100
0|2020-10-08|1582.0|0|3377.0|0|60.0|0|0.0|100
0|2020-10-09|1595.0|0|3446.0|0|60.0|0|0.0|100
0|2020-10-10|1621.0|0|3446.0|0|61.0|0|0.0|100
0|2020-10-11|1625.0|0|3446.0|0|61.0|0|0.0|100
0|2020-10-12|1625.0|0|3518.0|0|61.0|0|0.0|100
0|2020-10-13|1625.0|0|3605.0|0|61.0|0|0.0|100
0|2020-10-14|1656.0|0|3690.0|0|61.0|0|0.0|100
0|2020-10-15|1701.0|0|3753.0|0|62.0|0|0.0|100
0|2020-10-16|1718.0|0|3814.0|0|62.0|0|0.0|100
0|2020-10-17|1728.0|0|3814.0|0|62.0|0|0.0|100
0|2020-10-18|1748.0|0|3814.0|0|62.0|0|0.0|100
0|2020-10-19|1752.0|0|3893.0|0|62.0|0|0.0|100
0|2020-10-20|1762.0|0|3965.0|0|62.0|0|0.0|100
0|2020-10-21|1785.0|0|3965.0|0|62.0|0|0.0|100
0|2020-10-22|1785.0|0|4103.0|0|62.0|0|0.0|100
0|2020-10-23|1785.0|0|4138.0|0|62.0|0|0.0|100
0|2020-10-24|1785.0|0|4138.0|0|62.0|0|0.0|100
0|2020-10-25|1785.0|0|4138.0|0|62.0|0|0.0|100
0|2020-10-26|2003.0|0|4387.0|0|64.0|0|0.0|100
0|2020-10-27|2048.0|0|4445.0|0|65.0|0|0.0|100
0|2020-10-28|2048.0|0|4512.0|0|65.0|0|0.0|100
0|2020-10-29|2048.0|0|4606.0|0|65.0|0|0.0|100
0|2020-10-30|2048.0|0|4723.0|0|65.0|0|0.0|100
0|2020-10-31|2048.0|0|4723.0|0|65.0|0|0.0|100
0|2020-11-01|2048.0|0|4723.0|0|65.0|0|0.0|100
0|2020-11-02|2322.0|0|4933.0|0|69.0|0|0.0|100
0|2020-11-03|2322.0|0|5040.0|0|69.0|0|0.0|100
0|2020-11-04|2392.0|0|5162.0|0|73.0|0|0.0|100
0|2020-11-05|2424.0|0|5287.0|0|76.0|0|0.0|100
0|2020-11-06|2476.0|0|5410.0|0|79.0|0|0.0|100
0|2020-11-07|2565.0|0|5410.0|0|80.0|0|0.0|100
0|2020-11-08|2589.0|0|5410.0|0|80.0|0|0.0|100
0|2020-11-09|2589.0|0|5410.0|0|80.0|0|0.0|100
0|2020-11-10|2589.0|0|5770.0|0|80.0|0|0.0|100
0|2020-11-11|2629.0|0|5770.0|0|82.0|0|0.0|100
0|2020-11-12|2629.0|0|5770.0|0|82.0|0|0.0|100
0|2020-11-13|2629.0|0|6111.0|0|82.0|0|0.0|100
0|2020-11-14|2778.0|0|6111.0|0|85.0|0|0.0|100
0|2020-11-15|2778.0|0|6111.0|0|85.0|0|0.0|100
0|2020-11-16|2917.0|0|6515.0|0|86.0|0|0.0|100
0|2020-11-17|2917.0|0|6601.0|0|86.0|0|0.0|100
0|2020-11-18|2917.0|0|6697.0|0|86.0|0|0.0|100
0|2020-11-19|2917.0|0|6838.0|0|86.0|0|0.0|100
0|2020-11-20|3015.0|0|6948.0|0|100.0|0|0.0|100
0|2020-11-21|3015.0|0|6948.0|0|100.0|0|0.0|100
0|2020-11-22|3131.0|0|6948.0|0|103.0|0|0.0|100
0|2020-11-23|3131.0|0|7376.0|0|103.0|0|0.0|100
0|2020-11-24|3131.0|0|7550.0|0|103.0|0|0.0|100
0|2020-11-25|3285.0|0|7748.0|0|108.0|0|0.0|100
0|2020-11-26|3285.0|0|7748.0|0|108.0|0|0.0|100
0|2020-11-27|3285.0|0|7748.0|0|108.0|0|0.0|100
0|2020-11-28|3285.0|0|7748.0|0|108.0|0|0.0|100
0|2020-11-29|3443.0|0|7748.0|0|113.0|0|0.0|100
0|2020-11-30|3443.0|0|7748.0|0|114.0|0|0.0|100
0|2020-12-01|3443.0|0|8287.0|0|114.0|0|0.0|100
0|2020-12-02|3551.0|0|8412.0|0|114.0|0|0.0|100
0|2020-12-03|3613.0|0|8557.0|0|128.0|0|0.0|100
0|2020-12-04|3613.0|0|8733.0|0|128.0|0|0.0|100
0|2020-12-05|3795.0|0|8733.0|0|133.0|0|0.0|100
0|2020-12-06|3813.0|0|8733.0|0|133.0|0|0.0|100
0|2020-12-07|3858.0|0|9008.0|0|133.0|0|0.0|100
0|2020-12-08|3858.0|0|9072.0|0|133.0|0|0.0|100
0|2020-12-09|3858.0|0|9211.0|0|133.0|0|0.0|100
0|2020-12-10|3858.0|0|9322.0|0|133.0|0|0.0|100
0|2020-12-11|3858.0|0|9404.0|0|133.0|0|0.0|100
0|2020-12-12|4124.0|0|9404.0|0|145.0|0|0.0|100
0|2020-12-13|4187.0|0|9409.0|0|145.0|0|0.0|100
0|2020-12-14|9494.0|0|9732.0|0|146.0|0|0.0|100
0|2020-12-15|9695.0|0|9695.0|0|146.0|0|0.0|100
0|2020-12-16|9731.0|0|9950.0|0|148.0|0|0.0|100
0|2020-12-17|9731.0|0|10023.0|0|148.0|0|0.0|100
0|2020-12-18|9931.0|0|10194.0|0|153.0|0|0.0|100
0|2020-12-19|9931.0|0|10194.0|0|156.0|0|0.0|100
0|2020-12-20|9931.0|0|10206.0|0|156.0|0|0.0|100
0|2020-12-21|10301.0|0|10498.0|0|159.0|0|0.0|100
0|2020-12-22|10404.0|0|10569.0|0|161.0|0|0.0|100
0|2020-12-23|10475.0|0|10691.0|0|167.0|0|0.0|100
0|2020-12-24|10597.0|0|10691.0|0|173.0|0|0.0|100
0|2020-12-25|10648.0|0|10691.0|0|177.0|0|0.0|100
0|2020-12-26|10648.0|0|10691.0|0|177.0|0|0.0|100
0|2020-12-27|10648.0|0|10691.0|0|178.0|0|0.0|100
0|2020-12-28|10648.0|0|10923.0|0|178.0|0|0.0|100
0|2020-12-29|10829.0|0|10923.0|0|180.0|0|0.0|100
0|2020-12-30|10919.0|0|10923.0|0|186.0|0|0.0|100
0|2020-12-31|11105.0|0|11199.0|0|194.0|0|0.0|100
0|2021-01-01|11186.0|0|11199.0|0|197.0|0|0.0|100
0|2021-01-02|11229.0|0|11229.0|0|200.0|0|0.0|100
0|2021-01-03|11229.0|0|11229.0|0|200.0|0|0.0|100
0|2021-01-04|11229.0|0|11508.0|0|200.0|0|0.0|100
0|2021-01-05|11229.0|0|11554.0|0|200.0|0|0.0|100
0|2021-01-06|11460.0|0|11641.0|0|200.0|0|0.0|100
0|2021-01-07|11460.0|0|11641.0|0|200.0|0|0.0|100
0|2021-01-08|11547.0|0|11777.0|0|214.0|0|0.0|100
0|2021-01-09|11547.0|0|11965.0|0|214.0|0|0.0|100
0|2021-01-10|11547.0|0|12043.0|0|214.0|0|0.0|100
0|2021-01-11|12273.0|0|12435.0|0|227.0|0|0.0|100
0|2021-01-12|12341.0|0|12543.0|0|229.0|0|0.0|100
0|2021-01-13|12449.0|0|12745.0|0|234.0|0|0.0|100
0|2021-01-14|12449.0|0|12926.0|0|234.0|0|0.0|100
0|2021-01-15|12651.0|0|13084.0|0|241.0|0|0.0|100
0|2021-01-16|12651.0|0|13084.0|0|241.0|0|0.0|100
0|2021-01-17|13133.0|0|13133.0|0|260.0|0|0.0|100
0|2021-01-18|13228.0|0|13228.0|0|261.0|0|0.0|100
0|2021-01-19|13275.0|0|13445.0|0|263.0|0|0.0|100
0|2021-01-20|13275.0|0|13453.0|0|263.0|0|0.0|100
0|2021-01-21|13275.0|0|13636.0|0|263.0|0|0.0|100
0|2021-01-22|13275.0|0|13724.0|0|263.0|0|0.0|100
0|2021-01-23|13630.0|0|13724.0|0|287.0|0|0.0|100
0|2021-01-24|13630.0|0|13778.0|0|287.0|0|0.0|100
0|2021-01-25|13630.0|0|13894.0|0|287.0|0|0.0|100
0|2021-01-26|13933.0|0|14027.0|0|295.0|0|0.0|100
0|2021-01-27|13933.0|0|14197.0|0|295.0|0|0.0|100
0|2021-01-28|14103.0|0|14308.0|0|301.0|0|0.0|100
0|2021-01-29|14214.0|0|14424.0|0|306.0|0|0.0|100
0|2021-01-30|14330.0|0|14424.0|0|309.0|0|0.0|100
