|dates|Bell_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Bell_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Bell_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Bell_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Bell_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Bell_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Bell_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Bell_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-09|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-10|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-11|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-12|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-13|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-29|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-30|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-01|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-03|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-04|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-05|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-06|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-07|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-07-08|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-07-09|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-07-10|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-07-11|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-07-12|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-07-13|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-07-14|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-07-15|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-07-16|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-07-17|141.0|0|141.0|0|1.0|0|0.0|100
0|2020-07-18|154.0|0|154.0|0|1.0|0|0.0|100
0|2020-07-19|159.0|0|159.0|0|1.0|0|0.0|100
0|2020-07-20|160.0|0|160.0|0|1.0|0|0.0|100
0|2020-07-21|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-07-22|174.0|0|174.0|0|1.0|0|0.0|100
0|2020-07-23|191.0|0|191.0|0|1.0|0|0.0|100
0|2020-07-24|213.0|0|213.0|0|1.0|0|0.0|100
0|2020-07-25|221.0|0|221.0|0|1.0|0|0.0|100
0|2020-07-26|230.0|0|230.0|0|1.0|0|0.0|100
0|2020-07-27|234.0|0|234.0|0|2.0|0|0.0|100
0|2020-07-28|239.0|0|239.0|0|2.0|0|0.0|100
0|2020-07-29|260.0|0|260.0|0|2.0|0|0.0|100
0|2020-07-30|262.0|0|262.0|0|2.0|0|0.0|100
0|2020-07-31|267.0|0|267.0|0|2.0|0|0.0|100
0|2020-08-01|270.0|0|270.0|0|2.0|0|0.0|100
0|2020-08-02|274.0|0|274.0|0|2.0|0|0.0|100
0|2020-08-03|281.0|0|281.0|0|2.0|0|0.0|100
0|2020-08-04|285.0|0|285.0|0|2.0|0|0.0|100
0|2020-08-05|287.0|0|287.0|0|2.0|0|0.0|100
0|2020-08-06|298.0|0|298.0|0|3.0|0|0.0|100
0|2020-08-07|303.0|0|303.0|0|3.0|0|0.0|100
0|2020-08-08|312.0|0|312.0|0|4.0|0|0.0|100
0|2020-08-09|312.0|0|312.0|0|4.0|0|0.0|100
0|2020-08-10|312.0|0|312.0|0|4.0|0|0.0|100
0|2020-08-11|318.0|0|318.0|0|4.0|0|0.0|100
0|2020-08-12|324.0|0|324.0|0|4.0|0|0.0|100
0|2020-08-13|327.0|0|327.0|0|4.0|0|0.0|100
0|2020-08-14|336.0|0|336.0|0|5.0|0|0.0|100
0|2020-08-15|338.0|0|338.0|0|5.0|0|0.0|100
0|2020-08-16|338.0|0|338.0|0|5.0|0|0.0|100
0|2020-08-17|350.0|0|350.0|0|5.0|0|0.0|100
0|2020-08-18|351.0|0|351.0|0|5.0|0|0.0|100
0|2020-08-19|354.0|0|354.0|0|5.0|0|0.0|100
0|2020-08-20|357.0|0|357.0|0|5.0|0|0.0|100
0|2020-08-21|364.0|0|364.0|0|5.0|0|0.0|100
0|2020-08-22|367.0|0|367.0|0|6.0|0|0.0|100
0|2020-08-23|367.0|0|367.0|0|6.0|0|0.0|100
0|2020-08-24|368.0|0|368.0|0|6.0|0|0.0|100
0|2020-08-25|371.0|0|371.0|0|7.0|0|0.0|100
0|2020-08-26|372.0|0|372.0|0|7.0|0|0.0|100
0|2020-08-27|386.0|0|386.0|0|7.0|0|0.0|100
0|2020-08-28|387.0|0|387.0|0|7.0|0|0.0|100
0|2020-08-29|395.0|0|395.0|0|7.0|0|0.0|100
0|2020-08-30|395.0|0|395.0|0|7.0|0|0.0|100
0|2020-08-31|395.0|0|395.0|0|7.0|0|0.0|100
0|2020-09-01|400.0|0|400.0|0|7.0|0|0.0|100
0|2020-09-02|409.0|0|409.0|0|8.0|0|0.0|100
0|2020-09-03|420.0|0|420.0|0|8.0|0|0.0|100
0|2020-09-04|423.0|0|423.0|0|8.0|0|0.0|100
0|2020-09-05|423.0|0|423.0|0|9.0|0|0.0|100
0|2020-09-06|424.0|0|424.0|0|9.0|0|0.0|100
0|2020-09-07|430.0|0|430.0|0|9.0|0|0.0|100
0|2020-09-08|430.0|0|430.0|0|9.0|0|0.0|100
0|2020-09-09|431.0|0|431.0|0|10.0|0|0.0|100
0|2020-09-10|440.0|0|440.0|0|10.0|0|0.0|100
0|2020-09-11|445.0|0|445.0|0|10.0|0|0.0|100
0|2020-09-12|447.0|0|447.0|0|11.0|0|0.0|100
0|2020-09-13|450.0|0|450.0|0|11.0|0|0.0|100
0|2020-09-14|450.0|0|450.0|0|11.0|0|0.0|100
0|2020-09-15|454.0|0|454.0|0|11.0|0|0.0|100
0|2020-09-16|457.0|0|457.0|0|11.0|0|0.0|100
0|2020-09-17|462.0|0|462.0|0|11.0|0|0.0|100
0|2020-09-18|465.0|0|465.0|0|12.0|0|0.0|100
0|2020-09-19|470.0|0|470.0|0|12.0|0|0.0|100
0|2020-09-20|472.0|0|472.0|0|12.0|0|0.0|100
0|2020-09-21|476.0|0|476.0|0|12.0|0|0.0|100
0|2020-09-22|480.0|0|480.0|0|12.0|0|0.0|100
0|2020-09-23|482.0|0|482.0|0|12.0|0|0.0|100
0|2020-09-24|482.0|0|482.0|0|13.0|0|0.0|100
0|2020-09-25|490.0|0|490.0|0|13.0|0|0.0|100
0|2020-09-26|492.0|0|492.0|0|13.0|0|0.0|100
0|2020-09-27|500.0|0|500.0|0|14.0|0|0.0|100
0|2020-09-28|502.0|0|502.0|0|14.0|0|0.0|100
0|2020-09-29|504.0|0|504.0|0|15.0|0|0.0|100
0|2020-09-30|507.0|0|507.0|0|15.0|0|0.0|100
0|2020-10-01|513.0|0|513.0|0|15.0|0|0.0|100
0|2020-10-02|521.0|0|521.0|0|15.0|0|0.0|100
0|2020-10-03|528.0|0|528.0|0|15.0|0|0.0|100
0|2020-10-04|528.0|0|528.0|0|15.0|0|0.0|100
0|2020-10-05|531.0|0|531.0|0|15.0|0|0.0|100
0|2020-10-06|532.0|0|532.0|0|15.0|0|0.0|100
0|2020-10-07|534.0|0|534.0|0|15.0|0|0.0|100
0|2020-10-08|541.0|0|541.0|0|16.0|0|0.0|100
0|2020-10-09|546.0|0|546.0|0|16.0|0|0.0|100
0|2020-10-10|556.0|0|556.0|0|16.0|0|0.0|100
0|2020-10-11|562.0|0|562.0|0|16.0|0|0.0|100
0|2020-10-12|565.0|0|565.0|0|16.0|0|0.0|100
0|2020-10-13|569.0|0|569.0|0|16.0|0|0.0|100
0|2020-10-14|577.0|0|577.0|0|16.0|0|0.0|100
0|2020-10-15|580.0|0|580.0|0|16.0|0|0.0|100
0|2020-10-16|592.0|0|592.0|0|16.0|0|0.0|100
0|2020-10-17|596.0|0|596.0|0|16.0|0|0.0|100
0|2020-10-18|601.0|0|601.0|0|16.0|0|0.0|100
0|2020-10-19|606.0|0|606.0|0|16.0|0|0.0|100
0|2020-10-20|623.0|0|623.0|0|17.0|0|0.0|100
0|2020-10-21|631.0|0|631.0|0|17.0|0|0.0|100
0|2020-10-22|647.0|0|647.0|0|17.0|0|0.0|100
0|2020-10-23|660.0|0|660.0|0|17.0|0|0.0|100
0|2020-10-24|667.0|0|667.0|0|17.0|0|0.0|100
0|2020-10-25|668.0|0|668.0|0|17.0|0|0.0|100
0|2020-10-26|672.0|0|672.0|0|17.0|0|0.0|100
0|2020-10-27|679.0|0|679.0|0|17.0|0|0.0|100
0|2020-10-28|693.0|0|693.0|0|17.0|0|0.0|100
0|2020-10-29|714.0|0|714.0|0|17.0|0|0.0|100
0|2020-10-30|729.0|0|729.0|0|17.0|0|0.0|100
0|2020-10-31|783.0|0|783.0|0|17.0|0|0.0|100
0|2020-11-01|825.0|0|825.0|0|17.0|0|0.0|100
0|2020-11-02|834.0|0|834.0|0|17.0|0|0.0|100
0|2020-11-03|845.0|0|845.0|0|17.0|0|0.0|100
0|2020-11-04|849.0|0|849.0|0|17.0|0|0.0|100
0|2020-11-05|861.0|0|861.0|0|17.0|0|0.0|100
0|2020-11-06|876.0|0|876.0|0|17.0|0|0.0|100
0|2020-11-07|889.0|0|889.0|0|17.0|0|0.0|100
0|2020-11-08|935.0|0|935.0|0|17.0|0|0.0|100
0|2020-11-09|996.0|0|996.0|0|17.0|0|0.0|100
0|2020-11-10|1008.0|0|1008.0|0|17.0|0|0.0|100
0|2020-11-11|1024.0|0|1024.0|0|18.0|0|0.0|100
0|2020-11-12|1033.0|0|1033.0|0|18.0|0|0.0|100
0|2020-11-13|1039.0|0|1039.0|0|18.0|0|0.0|100
0|2020-11-14|1055.0|0|1055.0|0|18.0|0|0.0|100
0|2020-11-15|1056.0|0|1056.0|0|18.0|0|0.0|100
0|2020-11-16|1066.0|0|1066.0|0|18.0|0|0.0|100
0|2020-11-17|1086.0|0|1086.0|0|18.0|0|0.0|100
0|2020-11-18|1099.0|0|1099.0|0|18.0|0|0.0|100
0|2020-11-19|1115.0|0|1115.0|0|18.0|0|0.0|100
0|2020-11-20|1138.0|0|1138.0|0|18.0|0|0.0|100
0|2020-11-21|1150.0|0|1150.0|0|18.0|0|0.0|100
0|2020-11-22|1159.0|0|1159.0|0|18.0|0|0.0|100
0|2020-11-23|1172.0|0|1172.0|0|18.0|0|0.0|100
0|2020-11-24|1184.0|0|1184.0|0|18.0|0|0.0|100
0|2020-11-25|1190.0|0|1190.0|0|18.0|0|0.0|100
0|2020-11-26|1190.0|0|1190.0|0|18.0|0|0.0|100
0|2020-11-27|1223.0|0|1223.0|0|19.0|0|0.0|100
0|2020-11-28|1232.0|0|1232.0|0|19.0|0|0.0|100
0|2020-11-29|1241.0|0|1241.0|0|19.0|0|0.0|100
0|2020-11-30|1247.0|0|1247.0|0|19.0|0|0.0|100
0|2020-12-01|1275.0|0|1275.0|0|19.0|0|0.0|100
0|2020-12-02|1290.0|0|1290.0|0|19.0|0|0.0|100
0|2020-12-03|1312.0|0|1312.0|0|20.0|0|0.0|100
0|2020-12-04|1340.0|0|1340.0|0|20.0|0|0.0|100
0|2020-12-05|1358.0|0|1358.0|0|20.0|0|0.0|100
0|2020-12-06|1374.0|0|1374.0|0|20.0|0|0.0|100
0|2020-12-07|1386.0|0|1386.0|0|20.0|0|0.0|100
0|2020-12-08|1400.0|0|1400.0|0|20.0|0|0.0|100
0|2020-12-09|1435.0|0|1435.0|0|20.0|0|0.0|100
0|2020-12-10|1455.0|0|1455.0|0|20.0|0|0.0|100
0|2020-12-11|1475.0|0|1475.0|0|20.0|0|0.0|100
0|2020-12-12|1493.0|0|1493.0|0|20.0|0|0.0|100
0|2020-12-13|1515.0|0|1515.0|0|21.0|0|0.0|100
0|2020-12-14|1527.0|0|1527.0|0|21.0|0|0.0|100
0|2020-12-15|1542.0|0|1542.0|0|21.0|0|0.0|100
0|2020-12-16|1551.0|0|1551.0|0|22.0|0|0.0|100
0|2020-12-17|1586.0|0|1586.0|0|22.0|0|0.0|100
0|2020-12-18|1607.0|0|1607.0|0|22.0|0|0.0|100
0|2020-12-19|1640.0|0|1640.0|0|23.0|0|0.0|100
0|2020-12-20|1650.0|0|1650.0|0|23.0|0|0.0|100
0|2020-12-21|1659.0|0|1659.0|0|23.0|0|0.0|100
0|2020-12-22|1667.0|0|1667.0|0|23.0|0|0.0|100
0|2020-12-23|1683.0|0|1683.0|0|23.0|0|0.0|100
0|2020-12-24|1683.0|0|1683.0|0|23.0|0|0.0|100
0|2020-12-25|1683.0|0|1683.0|0|23.0|0|0.0|100
0|2020-12-26|1712.0|0|1712.0|0|23.0|0|0.0|100
0|2020-12-27|1720.0|0|1720.0|0|25.0|0|0.0|100
0|2020-12-28|1730.0|0|1730.0|0|25.0|0|0.0|100
0|2020-12-29|1747.0|0|1747.0|0|25.0|0|0.0|100
0|2020-12-30|1787.0|0|1787.0|0|26.0|0|0.0|100
0|2020-12-31|1787.0|0|1787.0|0|26.0|0|0.0|100
0|2021-01-01|1787.0|0|1787.0|0|26.0|0|0.0|100
0|2021-01-02|1880.0|0|1880.0|0|27.0|0|0.0|100
0|2021-01-03|1889.0|0|1889.0|0|27.0|0|0.0|100
0|2021-01-04|1895.0|0|1895.0|0|27.0|0|0.0|100
0|2021-01-05|1916.0|0|1916.0|0|27.0|0|0.0|100
0|2021-01-06|1946.0|0|1946.0|0|28.0|0|0.0|100
0|2021-01-07|1977.0|0|1977.0|0|28.0|0|0.0|100
0|2021-01-08|2011.0|0|2011.0|0|28.0|0|0.0|100
0|2021-01-09|2037.0|0|2037.0|0|28.0|0|0.0|100
0|2021-01-10|2073.0|0|2073.0|0|29.0|0|0.0|100
0|2021-01-11|2078.0|0|2078.0|0|29.0|0|0.0|100
0|2021-01-12|2110.0|0|2110.0|0|29.0|0|0.0|100
0|2021-01-13|2135.0|0|2135.0|0|30.0|0|0.0|100
0|2021-01-14|2159.0|0|2159.0|0|30.0|0|0.0|100
0|2021-01-15|2181.0|0|2181.0|0|30.0|0|0.0|100
0|2021-01-16|2203.0|0|2203.0|0|32.0|0|0.0|100
0|2021-01-17|2218.0|0|2218.0|0|32.0|0|0.0|100
0|2021-01-18|2234.0|0|2234.0|0|32.0|0|0.0|100
0|2021-01-19|2250.0|0|2250.0|0|32.0|0|0.0|100
0|2021-01-20|2276.0|0|2276.0|0|32.0|0|0.0|100
0|2021-01-21|2296.0|0|2296.0|0|32.0|0|0.0|100
0|2021-01-22|2324.0|0|2324.0|0|32.0|0|0.0|100
0|2021-01-23|2337.0|0|2337.0|0|32.0|0|0.0|100
0|2021-01-24|2347.0|0|2347.0|0|32.0|0|0.0|100
0|2021-01-25|2350.0|0|2350.0|0|32.0|0|0.0|100
0|2021-01-26|2362.0|0|2362.0|0|32.0|0|0.0|100
0|2021-01-27|2370.0|0|2370.0|0|32.0|0|0.0|100
0|2021-01-28|2391.0|0|2391.0|0|32.0|0|0.0|100
0|2021-01-29|2409.0|0|2409.0|0|32.0|0|0.0|100
0|2021-01-30|2423.0|0|2423.0|0|32.0|0|0.0|100
0|2021-01-31|2433.0|0|2433.0|0|32.0|0|0.0|100
0|2021-02-01|2437.0|0|2437.0|0|32.0|0|0.0|100
0|2021-02-02|2438.0|0|2438.0|0|32.0|0|0.0|100
0|2021-02-03|2440.0|0|2440.0|0|33.0|0|0.0|100
0|2021-02-04|2476.0|0|2476.0|0|33.0|0|0.0|100
