|dates|Spokane_Washington_UnitedStates.JHU_ConfirmedCases.data|Spokane_Washington_UnitedStates.JHU_ConfirmedCases.missing|Spokane_Washington_UnitedStates.NYT_ConfirmedCases.data|Spokane_Washington_UnitedStates.NYT_ConfirmedCases.missing|Spokane_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Spokane_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Spokane_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Spokane_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|393.0|0|398.0|0|29.0|0|0.0|100
0|2020-05-15|393.0|0|400.0|0|30.0|0|0.0|100
0|2020-05-16|396.0|0|400.0|0|30.0|0|0.0|100
0|2020-05-17|400.0|0|404.0|0|30.0|0|0.0|100
0|2020-05-18|403.0|0|412.0|0|30.0|0|0.0|100
0|2020-05-19|411.0|0|416.0|0|31.0|0|0.0|100
0|2020-05-20|415.0|0|423.0|0|31.0|0|0.0|100
0|2020-05-21|421.0|0|436.0|0|31.0|0|0.0|100
0|2020-05-22|437.0|0|454.0|0|31.0|0|0.0|100
0|2020-05-23|437.0|0|467.0|0|31.0|0|0.0|100
0|2020-05-24|477.0|0|481.0|0|31.0|0|0.0|100
0|2020-05-25|494.0|0|498.0|0|31.0|0|0.0|100
0|2020-05-26|497.0|0|507.0|0|31.0|0|0.0|100
0|2020-05-27|516.0|0|530.0|0|31.0|0|0.0|100
0|2020-05-28|531.0|0|544.0|0|31.0|0|0.0|100
0|2020-05-29|555.0|0|574.0|0|32.0|0|0.0|100
0|2020-05-30|582.0|0|586.0|0|32.0|0|0.0|100
0|2020-05-31|596.0|0|600.0|0|32.0|0|0.0|100
0|2020-06-01|600.0|0|606.0|0|33.0|0|0.0|100
0|2020-06-02|612.0|0|619.0|0|34.0|0|0.0|100
0|2020-06-03|627.0|0|633.0|0|34.0|0|0.0|100
0|2020-06-04|648.0|0|652.0|0|34.0|0|0.0|100
0|2020-06-05|664.0|0|711.0|0|35.0|0|0.0|100
0|2020-06-06|713.0|0|717.0|0|35.0|0|0.0|100
0|2020-06-07|727.0|0|740.0|0|35.0|0|0.0|100
0|2020-06-08|753.0|0|767.0|0|35.0|0|0.0|100
0|2020-06-09|769.0|0|778.0|0|37.0|0|0.0|100
0|2020-06-10|769.0|0|792.0|0|37.0|0|0.0|100
0|2020-06-11|778.0|0|796.0|0|37.0|0|0.0|100
0|2020-06-12|791.0|0|806.0|0|37.0|0|0.0|100
0|2020-06-13|804.0|0|808.0|0|37.0|0|0.0|100
0|2020-06-14|820.0|0|824.0|0|37.0|0|0.0|100
0|2020-06-15|833.0|0|846.0|0|37.0|0|0.0|100
0|2020-06-16|846.0|0|864.0|0|37.0|0|0.0|100
0|2020-06-17|870.0|0|881.0|0|37.0|0|0.0|100
0|2020-06-18|880.0|0|897.0|0|37.0|0|0.0|100
0|2020-06-19|902.0|0|940.0|0|37.0|0|0.0|100
0|2020-06-20|954.0|0|958.0|0|38.0|0|0.0|100
0|2020-06-21|974.0|0|978.0|0|38.0|0|0.0|100
0|2020-06-22|985.0|0|1002.0|0|39.0|0|0.0|100
0|2020-06-23|1021.0|0|1055.0|0|38.0|0|0.0|100
0|2020-06-24|1069.0|0|1085.0|0|38.0|0|0.0|100
0|2020-06-25|1098.0|0|1126.0|0|38.0|0|0.0|100
0|2020-06-26|1144.0|0|1171.0|0|39.0|0|0.0|100
0|2020-06-27|1179.0|0|1183.0|0|39.0|0|0.0|100
0|2020-06-28|1193.0|0|1197.0|0|39.0|0|0.0|100
0|2020-06-29|1236.0|0|1306.0|0|39.0|0|0.0|100
0|2020-06-30|1344.0|0|1385.0|0|40.0|0|0.0|100
0|2020-07-01|1389.0|0|1420.0|0|41.0|0|0.0|100
0|2020-07-02|1443.0|0|1489.0|0|41.0|0|0.0|100
0|2020-07-03|1529.0|0|1533.0|0|41.0|0|0.0|100
0|2020-07-04|1551.0|0|1555.0|0|41.0|0|0.0|100
0|2020-07-05|1602.0|0|1606.0|0|41.0|0|0.0|100
0|2020-07-06|1708.0|0|1741.0|0|41.0|0|0.0|100
0|2020-07-07|1763.0|0|1792.0|0|42.0|0|0.0|100
0|2020-07-08|1819.0|0|1850.0|0|42.0|0|0.0|100
0|2020-07-09|1852.0|0|1902.0|0|43.0|0|0.0|100
0|2020-07-10|1903.0|0|1946.0|0|43.0|0|0.0|100
0|2020-07-11|1903.0|0|1946.0|0|43.0|0|0.0|100
0|2020-07-12|2063.0|0|2067.0|0|43.0|0|0.0|100
0|2020-07-13|2063.0|0|2183.0|0|43.0|0|0.0|100
0|2020-07-14|2210.0|0|2259.0|0|41.0|0|0.0|100
0|2020-07-15|2276.0|0|2356.0|0|42.0|0|0.0|100
0|2020-07-16|2393.0|0|2447.0|0|43.0|0|0.0|100
0|2020-07-17|2451.0|0|2577.0|0|44.0|0|0.0|100
0|2020-07-18|2573.0|0|2577.0|0|44.0|0|0.0|100
0|2020-07-19|2663.0|0|2667.0|0|44.0|0|0.0|100
0|2020-07-20|2742.0|0|2813.0|0|44.0|0|0.0|100
0|2020-07-21|2820.0|0|2894.0|0|44.0|0|0.0|100
0|2020-07-22|2896.0|0|2965.0|0|45.0|0|0.0|100
0|2020-07-23|2970.0|0|3078.0|0|47.0|0|0.0|100
0|2020-07-24|3023.0|0|3197.0|0|47.0|0|0.0|100
0|2020-07-25|3165.0|0|3197.0|0|46.0|0|0.0|100
0|2020-07-26|3269.0|0|3276.0|0|48.0|0|0.0|100
0|2020-07-27|3319.0|0|3435.0|0|50.0|0|0.0|100
0|2020-07-28|3422.0|0|3514.0|0|54.0|0|0.0|100
0|2020-07-29|3511.0|0|3518.0|0|56.0|0|0.0|100
0|2020-07-30|3613.0|0|3620.0|0|57.0|0|0.0|100
0|2020-07-31|3613.0|0|3620.0|0|57.0|0|0.0|100
0|2020-08-01|3806.0|0|3813.0|0|60.0|0|0.0|100
0|2020-08-02|3863.0|0|3870.0|0|60.0|0|0.0|100
0|2020-08-03|3909.0|0|3916.0|0|61.0|0|0.0|100
0|2020-08-04|4005.0|0|4012.0|0|67.0|0|0.0|100
0|2020-08-05|4088.0|0|4012.0|0|72.0|0|0.0|100
0|2020-08-06|4192.0|0|4012.0|0|79.0|0|0.0|100
0|2020-08-07|4277.0|0|4199.0|0|88.0|0|0.0|100
0|2020-08-08|4415.0|0|4199.0|0|89.0|0|0.0|100
0|2020-08-09|4442.0|0|4422.0|0|89.0|0|0.0|100
0|2020-08-10|4504.0|0|4511.0|0|90.0|0|0.0|100
0|2020-08-11|4561.0|0|4511.0|0|93.0|0|0.0|100
0|2020-08-12|4602.0|0|4674.0|0|93.0|0|0.0|100
0|2020-08-13|4667.0|0|4674.0|0|95.0|0|0.0|100
0|2020-08-14|4723.0|0|4674.0|0|101.0|0|0.0|100
0|2020-08-15|4758.0|0|4730.0|0|105.0|0|0.0|100
0|2020-08-16|4791.0|0|4798.0|0|106.0|0|0.0|100
0|2020-08-17|4806.0|0|4813.0|0|109.0|0|0.0|100
0|2020-08-18|4836.0|0|4843.0|0|114.0|0|0.0|100
0|2020-08-19|4853.0|0|4860.0|0|116.0|0|0.0|100
0|2020-08-20|4908.0|0|4915.0|0|118.0|0|0.0|100
0|2020-08-21|4942.0|0|4949.0|0|120.0|0|0.0|100
0|2020-08-22|4982.0|0|4989.0|0|122.0|0|0.0|100
0|2020-08-23|5011.0|0|5018.0|0|123.0|0|0.0|100
0|2020-08-24|5044.0|0|5051.0|0|124.0|0|0.0|100
0|2020-08-25|5073.0|0|5080.0|0|127.0|0|0.0|100
0|2020-08-26|5117.0|0|5124.0|0|128.0|0|0.0|100
0|2020-08-27|5158.0|0|5165.0|0|128.0|0|0.0|100
0|2020-08-28|5208.0|0|5215.0|0|131.0|0|0.0|100
0|2020-08-29|5258.0|0|5265.0|0|131.0|0|0.0|100
0|2020-08-30|5286.0|0|5293.0|0|131.0|0|0.0|100
0|2020-08-31|5307.0|0|5364.0|0|135.0|0|0.0|100
0|2020-09-01|5344.0|0|5396.0|0|136.0|0|0.0|100
0|2020-09-02|5395.0|0|5457.0|0|138.0|0|0.0|100
0|2020-09-03|5436.0|0|5492.0|0|138.0|0|0.0|100
0|2020-09-04|5469.0|0|5533.0|0|138.0|0|0.0|100
0|2020-09-05|5509.0|0|5533.0|0|138.0|0|0.0|100
0|2020-09-06|5535.0|0|5542.0|0|138.0|0|0.0|100
0|2020-09-07|5571.0|0|5542.0|0|138.0|0|0.0|100
0|2020-09-08|5571.0|0|5659.0|0|138.0|0|0.0|100
0|2020-09-09|5619.0|0|5687.0|0|141.0|0|0.0|100
0|2020-09-10|5658.0|0|5764.0|0|142.0|0|0.0|100
0|2020-09-11|5731.0|0|5764.0|0|143.0|0|0.0|100
0|2020-09-12|5731.0|0|5818.0|0|143.0|0|0.0|100
0|2020-09-13|5824.0|0|5831.0|0|143.0|0|0.0|100
0|2020-09-14|5824.0|0|5947.0|0|143.0|0|0.0|100
0|2020-09-15|5910.0|0|5985.0|0|147.0|0|0.0|100
0|2020-09-16|5967.0|0|6047.0|0|148.0|0|0.0|100
0|2020-09-17|6018.0|0|6120.0|0|150.0|0|0.0|100
0|2020-09-18|6072.0|0|6190.0|0|150.0|0|0.0|100
0|2020-09-19|6175.0|0|6190.0|0|150.0|0|0.0|100
0|2020-09-20|6175.0|0|6228.0|0|150.0|0|0.0|100
0|2020-09-21|6278.0|0|6418.0|0|155.0|0|0.0|100
0|2020-09-22|6366.0|0|6467.0|0|156.0|0|0.0|100
0|2020-09-23|6447.0|0|6589.0|0|162.0|0|0.0|100
0|2020-09-24|6561.0|0|6700.0|0|163.0|0|0.0|100
0|2020-09-25|6661.0|0|6808.0|0|165.0|0|0.0|100
0|2020-09-26|6730.0|0|6808.0|0|165.0|0|0.0|100
0|2020-09-27|6801.0|0|6808.0|0|165.0|0|0.0|100
0|2020-09-28|6866.0|0|6996.0|0|165.0|0|0.0|100
0|2020-09-29|6922.0|0|7057.0|0|169.0|0|0.0|100
0|2020-09-30|6995.0|0|7132.0|0|170.0|0|0.0|100
0|2020-10-01|7079.0|0|7242.0|0|170.0|0|0.0|100
0|2020-10-02|7187.0|0|7242.0|0|172.0|0|0.0|100
0|2020-10-03|7254.0|0|7261.0|0|172.0|0|0.0|100
0|2020-10-04|7352.0|0|7359.0|0|172.0|0|0.0|100
0|2020-10-05|7409.0|0|7416.0|0|173.0|0|0.0|100
0|2020-10-06|7477.0|0|7484.0|0|175.0|0|0.0|100
0|2020-10-07|7530.0|0|7730.0|0|177.0|0|0.0|100
0|2020-10-08|7658.0|0|7868.0|0|177.0|0|0.0|100
0|2020-10-09|7753.0|0|7960.0|0|178.0|0|0.0|100
0|2020-10-10|7830.0|0|7960.0|0|178.0|0|0.0|100
0|2020-10-11|7830.0|0|7960.0|0|178.0|0|0.0|100
0|2020-10-12|7830.0|0|7960.0|0|178.0|0|0.0|100
0|2020-10-13|8060.0|0|8254.0|0|181.0|0|0.0|100
0|2020-10-14|8150.0|0|8373.0|0|181.0|0|0.0|100
0|2020-10-15|8284.0|0|8499.0|0|183.0|0|0.0|100
0|2020-10-16|8371.0|0|8599.0|0|185.0|0|0.0|100
0|2020-10-17|8476.0|0|8599.0|0|185.0|0|0.0|100
0|2020-10-18|8548.0|0|8599.0|0|185.0|0|0.0|100
0|2020-10-19|8615.0|0|8774.0|0|186.0|0|0.0|100
0|2020-10-20|8679.0|0|8820.0|0|191.0|0|0.0|100
0|2020-10-21|8735.0|0|8922.0|0|191.0|0|0.0|100
0|2020-10-22|8735.0|0|9025.0|0|191.0|0|0.0|100
0|2020-10-23|8735.0|0|9099.0|0|191.0|0|0.0|100
0|2020-10-24|8735.0|0|9099.0|0|191.0|0|0.0|100
0|2020-10-25|8735.0|0|9158.0|0|191.0|0|0.0|100
0|2020-10-26|8735.0|0|9382.0|0|191.0|0|0.0|100
0|2020-10-27|8735.0|0|9493.0|0|191.0|0|0.0|100
0|2020-10-28|8735.0|0|9623.0|0|191.0|0|0.0|100
0|2020-10-29|9507.0|0|9727.0|0|201.0|0|0.0|100
0|2020-10-30|9660.0|0|9894.0|0|203.0|0|0.0|100
0|2020-10-31|9729.0|0|9894.0|0|203.0|0|0.0|100
0|2020-11-01|9729.0|0|9894.0|0|203.0|0|0.0|100
0|2020-11-02|10035.0|0|10209.0|0|204.0|0|0.0|100
0|2020-11-03|10101.0|0|10310.0|0|207.0|0|0.0|100
0|2020-11-04|10185.0|0|10403.0|0|208.0|0|0.0|100
0|2020-11-05|10287.0|0|10515.0|0|210.0|0|0.0|100
0|2020-11-06|10499.0|0|10699.0|0|212.0|0|0.0|100
0|2020-11-07|10735.0|0|10742.0|0|212.0|0|0.0|100
0|2020-11-08|10914.0|0|10921.0|0|212.0|0|0.0|100
0|2020-11-09|11124.0|0|11402.0|0|213.0|0|0.0|100
0|2020-11-10|11124.0|0|11537.0|0|213.0|0|0.0|100
0|2020-11-11|11265.0|0|11537.0|0|218.0|0|0.0|100
0|2020-11-12|11615.0|0|11904.0|0|219.0|0|0.0|100
0|2020-11-13|11615.0|0|12114.0|0|219.0|0|0.0|100
0|2020-11-14|12059.0|0|12114.0|0|221.0|0|0.0|100
0|2020-11-15|12059.0|0|12449.0|0|221.0|0|0.0|100
0|2020-11-16|12708.0|0|13047.0|0|222.0|0|0.0|100
0|2020-11-17|12708.0|0|13279.0|0|222.0|0|0.0|100
0|2020-11-18|12708.0|0|13441.0|0|222.0|0|0.0|100
0|2020-11-19|13331.0|0|13846.0|0|229.0|0|0.0|100
0|2020-11-20|13523.0|0|14067.0|0|232.0|0|0.0|100
0|2020-11-21|13668.0|0|14067.0|0|232.0|0|0.0|100
0|2020-11-22|13668.0|0|14067.0|0|232.0|0|0.0|100
0|2020-11-23|13668.0|0|15081.0|0|232.0|0|0.0|100
0|2020-11-24|13668.0|0|15344.0|0|232.0|0|0.0|100
0|2020-11-25|15324.0|0|15752.0|0|247.0|0|0.0|100
0|2020-11-26|15324.0|0|15752.0|0|247.0|0|0.0|100
0|2020-11-27|15324.0|0|16365.0|0|247.0|0|0.0|100
0|2020-11-28|15324.0|0|16415.0|0|247.0|0|0.0|100
0|2020-11-29|15324.0|0|16613.0|0|247.0|0|0.0|100
0|2020-11-30|16606.0|0|17214.0|0|256.0|0|0.0|100
0|2020-12-01|16606.0|0|17535.0|0|256.0|0|0.0|100
0|2020-12-02|17460.0|0|17787.0|0|256.0|0|0.0|100
0|2020-12-03|17460.0|0|18077.0|0|256.0|0|0.0|100
0|2020-12-04|18193.0|0|18386.0|0|271.0|0|0.0|100
0|2020-12-05|18143.0|0|18563.0|0|271.0|0|0.0|100
0|2020-12-06|18433.0|0|18954.0|0|271.0|0|0.0|100
0|2020-12-07|18433.0|0|19325.0|0|271.0|0|0.0|100
0|2020-12-08|18433.0|0|19957.0|0|271.0|0|0.0|100
0|2020-12-09|18433.0|0|20182.0|0|290.0|0|0.0|100
0|2020-12-10|20194.0|0|20388.0|0|290.0|0|0.0|100
0|2020-12-11|20544.0|0|20714.0|0|290.0|0|0.0|100
0|2020-12-12|21033.0|0|21137.0|0|276.0|0|0.0|100
0|2020-12-13|21361.0|0|21371.0|0|276.0|0|0.0|100
0|2020-12-14|21543.0|0|21661.0|0|279.0|0|0.0|100
0|2020-12-15|21543.0|0|21881.0|0|279.0|0|0.0|100
0|2020-12-16|21543.0|0|22007.0|0|279.0|0|0.0|100
0|2020-12-17|22429.0|0|22653.0|0|300.0|0|0.0|100
0|2020-12-18|22761.0|0|23442.0|0|307.0|0|0.0|100
0|2020-12-19|22761.0|0|23596.0|0|307.0|0|0.0|100
0|2020-12-20|22761.0|0|23866.0|0|307.0|0|0.0|100
0|2020-12-21|23440.0|0|24008.0|0|307.0|0|0.0|100
0|2020-12-22|23571.0|0|24154.0|0|309.0|0|0.0|100
0|2020-12-23|23768.0|0|24495.0|0|312.0|0|0.0|100
0|2020-12-24|24020.0|0|24495.0|0|317.0|0|0.0|100
0|2020-12-25|24020.0|0|24495.0|0|317.0|0|0.0|100
0|2020-12-26|24402.0|0|25271.0|0|317.0|0|0.0|100
0|2020-12-27|24402.0|0|25358.0|0|317.0|0|0.0|100
0|2020-12-28|24402.0|0|25525.0|0|317.0|0|0.0|100
0|2020-12-29|25084.0|0|25802.0|0|334.0|0|0.0|100
0|2020-12-30|25179.0|0|25949.0|0|342.0|0|0.0|100
0|2020-12-31|25179.0|0|26174.0|0|342.0|0|0.0|100
0|2021-01-01|25581.0|0|26174.0|0|349.0|0|0.0|100
0|2021-01-02|25581.0|0|27183.0|0|349.0|0|0.0|100
0|2021-01-03|25581.0|0|27377.0|0|349.0|0|0.0|100
0|2021-01-04|25581.0|0|27566.0|0|349.0|0|0.0|100
0|2021-01-05|25581.0|0|27922.0|0|349.0|0|0.0|100
0|2021-01-06|27230.0|0|28191.0|0|367.0|0|0.0|100
0|2021-01-07|27667.0|0|28604.0|0|370.0|0|0.0|100
0|2021-01-08|28247.0|0|29209.0|0|379.0|0|0.0|100
0|2021-01-09|28492.0|0|29471.0|0|378.0|0|0.0|100
0|2021-01-10|28492.0|0|29726.0|0|378.0|0|0.0|100
0|2021-01-11|28492.0|0|29953.0|0|378.0|0|0.0|100
0|2021-01-12|29332.0|0|30436.0|0|396.0|0|0.0|100
0|2021-01-13|29678.0|0|30674.0|0|404.0|0|0.0|100
0|2021-01-14|29678.0|0|31016.0|0|404.0|0|0.0|100
0|2021-01-15|30266.0|0|31252.0|0|415.0|0|0.0|100
0|2021-01-16|30266.0|0|31399.0|0|415.0|0|0.0|100
0|2021-01-17|30756.0|0|31648.0|0|415.0|0|0.0|100
0|2021-01-18|30756.0|0|31741.0|0|415.0|0|0.0|100
0|2021-01-19|30756.0|0|32031.0|0|415.0|0|0.0|100
0|2021-01-20|31175.0|0|32124.0|0|420.0|0|0.0|100
0|2021-01-21|31175.0|0|32276.0|0|420.0|0|0.0|100
0|2021-01-22|31175.0|0|32634.0|0|420.0|0|0.0|100
0|2021-01-23|31930.0|0|32782.0|0|438.0|0|0.0|100
0|2021-01-24|31930.0|0|32910.0|0|438.0|0|0.0|100
0|2021-01-25|32047.0|0|32969.0|0|445.0|0|0.0|100
0|2021-01-26|32047.0|0|33200.0|0|445.0|0|0.0|100
0|2021-01-27|32047.0|0|33472.0|0|452.0|0|0.0|100
0|2021-01-28|32047.0|0|33979.0|0|452.0|0|0.0|100
