|dates|Elmore_Alabama_UnitedStates.JHU_ConfirmedCases.data|Elmore_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Elmore_Alabama_UnitedStates.NYT_ConfirmedCases.data|Elmore_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Elmore_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Elmore_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Elmore_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Elmore_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|169.0|0|169.0|0|6.0|0|0.0|100
0|2020-05-15|178.0|0|178.0|0|6.0|0|0.0|100
0|2020-05-16|188.0|0|188.0|0|6.0|0|0.0|100
0|2020-05-17|192.0|0|192.0|0|6.0|0|0.0|100
0|2020-05-18|197.0|0|197.0|0|6.0|0|0.0|100
0|2020-05-19|207.0|0|207.0|0|6.0|0|0.0|100
0|2020-05-20|226.0|0|226.0|0|7.0|0|0.0|100
0|2020-05-21|234.0|0|238.0|0|7.0|0|0.0|100
0|2020-05-22|242.0|0|242.0|0|7.0|0|0.0|100
0|2020-05-23|254.0|0|255.0|0|7.0|0|0.0|100
0|2020-05-24|263.0|0|263.0|0|7.0|0|0.0|100
0|2020-05-25|270.0|0|270.0|0|7.0|0|0.0|100
0|2020-05-26|292.0|0|292.0|0|7.0|0|0.0|100
0|2020-05-27|300.0|0|300.0|0|7.0|0|0.0|100
0|2020-05-28|313.0|0|313.0|0|7.0|0|0.0|100
0|2020-05-29|323.0|0|323.0|0|7.0|0|0.0|100
0|2020-05-30|339.0|0|339.0|0|8.0|0|0.0|100
0|2020-05-31|354.0|0|354.0|0|8.0|0|0.0|100
0|2020-06-01|362.0|0|373.0|0|8.0|0|0.0|100
0|2020-06-02|373.0|0|384.0|0|9.0|0|0.0|100
0|2020-06-03|372.0|0|383.0|0|9.0|0|0.0|100
0|2020-06-04|374.0|0|385.0|0|9.0|0|0.0|100
0|2020-06-05|381.0|0|392.0|0|10.0|0|0.0|100
0|2020-06-06|401.0|0|412.0|0|10.0|0|0.0|100
0|2020-06-07|411.0|0|422.0|0|10.0|0|0.0|100
0|2020-06-08|427.0|0|438.0|0|10.0|0|0.0|100
0|2020-06-09|437.0|0|449.0|0|10.0|0|0.0|100
0|2020-06-10|447.0|0|459.0|0|9.0|0|0.0|100
0|2020-06-11|471.0|0|483.0|0|9.0|0|0.0|100
0|2020-06-12|485.0|0|498.0|0|9.0|0|0.0|100
0|2020-06-13|502.0|0|515.0|0|9.0|0|0.0|100
0|2020-06-14|528.0|0|541.0|0|9.0|0|0.0|100
0|2020-06-15|547.0|0|560.0|0|9.0|0|0.0|100
0|2020-06-16|568.0|0|581.0|0|10.0|0|0.0|100
0|2020-06-17|576.0|0|589.0|0|10.0|0|0.0|100
0|2020-06-18|603.0|0|616.0|0|10.0|0|0.0|100
0|2020-06-19|633.0|0|646.0|0|11.0|0|0.0|100
0|2020-06-20|650.0|0|663.0|0|11.0|0|0.0|100
0|2020-06-21|660.0|0|673.0|0|11.0|0|0.0|100
0|2020-06-22|677.0|0|690.0|0|11.0|0|0.0|100
0|2020-06-23|689.0|0|702.0|0|12.0|0|0.0|100
0|2020-06-24|706.0|0|720.0|0|12.0|0|0.0|100
0|2020-06-25|730.0|0|744.0|0|12.0|0|0.0|100
0|2020-06-26|744.0|0|758.0|0|13.0|0|0.0|100
0|2020-06-27|771.0|0|786.0|0|13.0|0|0.0|100
0|2020-06-28|774.0|0|789.0|0|13.0|0|0.0|100
0|2020-06-29|796.0|0|811.0|0|14.0|0|0.0|100
0|2020-06-30|806.0|0|822.0|0|14.0|0|0.0|100
0|2020-07-01|813.0|0|829.0|0|14.0|0|0.0|100
0|2020-07-02|836.0|0|849.0|0|14.0|0|0.0|100
0|2020-07-03|864.0|0|876.0|0|14.0|0|0.0|100
0|2020-07-04|903.0|0|915.0|0|14.0|0|0.0|100
0|2020-07-05|925.0|0|937.0|0|14.0|0|0.0|100
0|2020-07-06|943.0|0|955.0|0|14.0|0|0.0|100
0|2020-07-07|962.0|0|975.0|0|15.0|0|0.0|100
0|2020-07-08|975.0|0|989.0|0|19.0|0|0.0|100
0|2020-07-09|989.0|0|1005.0|0|19.0|0|0.0|100
0|2020-07-10|1007.0|0|1025.0|0|21.0|0|0.0|100
0|2020-07-11|1029.0|0|1047.0|0|20.0|0|0.0|100
0|2020-07-12|1067.0|0|1086.0|0|21.0|0|0.0|100
0|2020-07-13|1076.0|0|1099.0|0|22.0|0|0.0|100
0|2020-07-14|1101.0|0|1126.0|0|24.0|0|0.0|100
0|2020-07-15|1118.0|0|1143.0|0|25.0|0|0.0|100
0|2020-07-16|1148.0|0|1175.0|0|26.0|0|0.0|100
0|2020-07-17|1165.0|0|1195.0|0|27.0|0|0.0|100
0|2020-07-18|1222.0|0|1254.0|0|27.0|0|0.0|100
0|2020-07-19|1245.0|0|1281.0|0|27.0|0|0.0|100
0|2020-07-20|1268.0|0|1305.0|0|27.0|0|0.0|100
0|2020-07-21|1290.0|0|1328.0|0|27.0|0|0.0|100
0|2020-07-22|1313.0|0|1353.0|0|33.0|0|0.0|100
0|2020-07-23|1371.0|0|1412.0|0|33.0|0|0.0|100
0|2020-07-24|1394.0|0|1438.0|0|34.0|0|0.0|100
0|2020-07-25|1430.0|0|1480.0|0|34.0|0|0.0|100
0|2020-07-26|1437.0|0|1488.0|0|34.0|0|0.0|100
0|2020-07-27|1466.0|0|1517.0|0|34.0|0|0.0|100
0|2020-07-28|1475.0|0|1527.0|0|34.0|0|0.0|100
0|2020-07-29|1486.0|0|1546.0|0|35.0|0|0.0|100
0|2020-07-30|1514.0|0|1568.0|0|35.0|0|0.0|100
0|2020-07-31|1544.0|0|1604.0|0|35.0|0|0.0|100
0|2020-08-01|1562.0|0|1622.0|0|37.0|0|0.0|100
0|2020-08-02|1584.0|0|1645.0|0|37.0|0|0.0|100
0|2020-08-03|1602.0|0|1665.0|0|37.0|0|0.0|100
0|2020-08-04|1626.0|0|1690.0|0|37.0|0|0.0|100
0|2020-08-05|1633.0|0|1697.0|0|37.0|0|0.0|100
0|2020-08-06|1672.0|0|1739.0|0|38.0|0|0.0|100
0|2020-08-07|1694.0|0|1769.0|0|38.0|0|0.0|100
0|2020-08-08|1715.0|0|1792.0|0|38.0|0|0.0|100
0|2020-08-09|1723.0|0|1800.0|0|38.0|0|0.0|100
0|2020-08-10|1731.0|0|1808.0|0|38.0|0|0.0|100
0|2020-08-11|1760.0|0|1843.0|0|39.0|0|0.0|100
0|2020-08-12|1767.0|0|1850.0|0|39.0|0|0.0|100
0|2020-08-13|1783.0|0|1865.0|0|39.0|0|0.0|100
0|2020-08-14|1789.0|0|1871.0|0|39.0|0|0.0|100
0|2020-08-15|1800.0|0|1886.0|0|39.0|0|0.0|100
0|2020-08-16|1826.0|0|1914.0|0|39.0|0|0.0|100
0|2020-08-17|1826.0|0|1914.0|0|39.0|0|0.0|100
0|2020-08-18|1837.0|0|1930.0|0|40.0|0|0.0|100
0|2020-08-19|1848.0|0|1945.0|0|40.0|0|0.0|100
0|2020-08-20|1882.0|0|1981.0|0|40.0|0|0.0|100
0|2020-08-21|1899.0|0|1998.0|0|42.0|0|0.0|100
0|2020-08-22|1909.0|0|2008.0|0|42.0|0|0.0|100
0|2020-08-23|1911.0|0|2010.0|0|42.0|0|0.0|100
0|2020-08-24|1939.0|0|2054.0|0|42.0|0|0.0|100
0|2020-08-25|1938.0|0|2061.0|0|42.0|0|0.0|100
0|2020-08-26|1935.0|0|2077.0|0|42.0|0|0.0|100
0|2020-08-27|1950.0|0|2112.0|0|42.0|0|0.0|100
0|2020-08-28|1966.0|0|2134.0|0|42.0|0|0.0|100
0|2020-08-29|1992.0|0|2159.0|0|42.0|0|0.0|100
0|2020-08-30|2014.0|0|2183.0|0|42.0|0|0.0|100
0|2020-08-31|2023.0|0|2195.0|0|42.0|0|0.0|100
0|2020-09-01|2048.0|0|2230.0|0|43.0|0|0.0|100
0|2020-09-02|2048.0|0|2234.0|0|44.0|0|0.0|100
0|2020-09-03|2054.0|0|2251.0|0|43.0|0|0.0|100
0|2020-09-04|2074.0|0|2281.0|0|43.0|0|0.0|100
0|2020-09-05|2095.0|0|2302.0|0|44.0|0|0.0|100
0|2020-09-06|2105.0|0|2312.0|0|44.0|0|0.0|100
0|2020-09-07|2124.0|0|2331.0|0|44.0|0|0.0|100
0|2020-09-08|2145.0|0|2352.0|0|44.0|0|0.0|100
0|2020-09-09|2162.0|0|2372.0|0|44.0|0|0.0|100
0|2020-09-10|2170.0|0|2385.0|0|44.0|0|0.0|100
0|2020-09-11|2180.0|0|2400.0|0|44.0|0|0.0|100
0|2020-09-12|2188.0|0|2410.0|0|44.0|0|0.0|100
0|2020-09-13|2213.0|0|2435.0|0|44.0|0|0.0|100
0|2020-09-14|2223.0|0|2449.0|0|44.0|0|0.0|100
0|2020-09-15|2468.0|0|2451.0|0|47.0|0|0.0|100
0|2020-09-16|2468.0|0|2468.0|0|47.0|0|0.0|100
0|2020-09-17|2475.0|0|2475.0|0|47.0|0|0.0|100
0|2020-09-18|2497.0|0|2497.0|0|47.0|0|0.0|100
0|2020-09-19|2519.0|0|2519.0|0|47.0|0|0.0|100
0|2020-09-20|2549.0|0|2549.0|0|47.0|0|0.0|100
0|2020-09-21|2558.0|0|2558.0|0|47.0|0|0.0|100
0|2020-09-22|2586.0|0|2586.0|0|47.0|0|0.0|100
0|2020-09-23|2596.0|0|2596.0|0|47.0|0|0.0|100
0|2020-09-24|2632.0|0|2632.0|0|47.0|0|0.0|100
0|2020-09-25|2659.0|0|2659.0|0|47.0|0|0.0|100
0|2020-09-26|2667.0|0|2667.0|0|48.0|0|0.0|100
0|2020-09-27|2673.0|0|2673.0|0|48.0|0|0.0|100
0|2020-09-28|2691.0|0|2691.0|0|48.0|0|0.0|100
0|2020-09-29|2719.0|0|2719.0|0|48.0|0|0.0|100
0|2020-09-30|2739.0|0|2739.0|0|48.0|0|0.0|100
0|2020-10-01|2759.0|0|2759.0|0|49.0|0|0.0|100
0|2020-10-02|2786.0|0|2786.0|0|49.0|0|0.0|100
0|2020-10-03|2817.0|0|2817.0|0|50.0|0|0.0|100
0|2020-10-04|2826.0|0|2826.0|0|50.0|0|0.0|100
0|2020-10-05|2835.0|0|2835.0|0|50.0|0|0.0|100
0|2020-10-06|2844.0|0|2844.0|0|50.0|0|0.0|100
0|2020-10-07|2874.0|0|2874.0|0|50.0|0|0.0|100
0|2020-10-08|2889.0|0|2889.0|0|50.0|0|0.0|100
0|2020-10-09|2917.0|0|2917.0|0|50.0|0|0.0|100
0|2020-10-10|2945.0|0|2945.0|0|50.0|0|0.0|100
0|2020-10-11|2952.0|0|2952.0|0|50.0|0|0.0|100
0|2020-10-12|2967.0|0|2967.0|0|50.0|0|0.0|100
0|2020-10-13|2995.0|0|2995.0|0|50.0|0|0.0|100
0|2020-10-14|3009.0|0|3009.0|0|51.0|0|0.0|100
0|2020-10-15|3028.0|0|3028.0|0|52.0|0|0.0|100
0|2020-10-16|3045.0|0|3045.0|0|52.0|0|0.0|100
0|2020-10-17|3074.0|0|3074.0|0|52.0|0|0.0|100
0|2020-10-18|3081.0|0|3081.0|0|52.0|0|0.0|100
0|2020-10-19|3095.0|0|3095.0|0|52.0|0|0.0|100
0|2020-10-20|3107.0|0|3107.0|0|52.0|0|0.0|100
0|2020-10-21|3128.0|0|3128.0|0|52.0|0|0.0|100
0|2020-10-22|3148.0|0|3148.0|0|52.0|0|0.0|100
0|2020-10-23|3173.0|0|3173.0|0|53.0|0|0.0|100
0|2020-10-24|3200.0|0|3200.0|0|53.0|0|0.0|100
0|2020-10-25|3208.0|0|3208.0|0|53.0|0|0.0|100
0|2020-10-26|3227.0|0|3227.0|0|53.0|0|0.0|100
0|2020-10-27|3246.0|0|3246.0|0|53.0|0|0.0|100
0|2020-10-28|3265.0|0|3265.0|0|58.0|0|0.0|100
0|2020-10-29|3278.0|0|3278.0|0|58.0|0|0.0|100
0|2020-10-30|3292.0|0|3292.0|0|58.0|0|0.0|100
0|2020-10-31|3309.0|0|3309.0|0|59.0|0|0.0|100
0|2020-11-01|3314.0|0|3314.0|0|59.0|0|0.0|100
0|2020-11-02|3325.0|0|3325.0|0|59.0|0|0.0|100
0|2020-11-03|3342.0|0|3342.0|0|59.0|0|0.0|100
0|2020-11-04|3366.0|0|3366.0|0|59.0|0|0.0|100
0|2020-11-05|3379.0|0|3379.0|0|59.0|0|0.0|100
0|2020-11-06|3403.0|0|3403.0|0|59.0|0|0.0|100
0|2020-11-07|3438.0|0|3438.0|0|59.0|0|0.0|100
0|2020-11-08|3454.0|0|3454.0|0|59.0|0|0.0|100
0|2020-11-09|3477.0|0|3477.0|0|59.0|0|0.0|100
0|2020-11-10|3495.0|0|3495.0|0|60.0|0|0.0|100
0|2020-11-11|3522.0|0|3522.0|0|60.0|0|0.0|100
0|2020-11-12|3544.0|0|3544.0|0|60.0|0|0.0|100
0|2020-11-13|3587.0|0|3587.0|0|61.0|0|0.0|100
0|2020-11-14|3624.0|0|3624.0|0|61.0|0|0.0|100
0|2020-11-15|3648.0|0|3648.0|0|61.0|0|0.0|100
0|2020-11-16|3686.0|0|3686.0|0|61.0|0|0.0|100
0|2020-11-17|3720.0|0|3720.0|0|61.0|0|0.0|100
0|2020-11-18|3759.0|0|3759.0|0|61.0|0|0.0|100
0|2020-11-19|3797.0|0|3797.0|0|61.0|0|0.0|100
0|2020-11-20|3820.0|0|3820.0|0|61.0|0|0.0|100
0|2020-11-21|3885.0|0|3885.0|0|61.0|0|0.0|100
0|2020-11-22|3910.0|0|3910.0|0|61.0|0|0.0|100
0|2020-11-23|3939.0|0|3939.0|0|61.0|0|0.0|100
0|2020-11-24|3989.0|0|3989.0|0|61.0|0|0.0|100
0|2020-11-25|4007.0|0|4007.0|0|62.0|0|0.0|100
0|2020-11-26|4037.0|0|4037.0|0|64.0|0|0.0|100
0|2020-11-27|4045.0|0|4045.0|0|64.0|0|0.0|100
0|2020-11-28|4068.0|0|4068.0|0|64.0|0|0.0|100
0|2020-11-29|4094.0|0|4094.0|0|64.0|0|0.0|100
0|2020-11-30|4129.0|0|4129.0|0|64.0|0|0.0|100
0|2020-12-01|4211.0|0|4211.0|0|64.0|0|0.0|100
0|2020-12-02|4275.0|0|4275.0|0|64.0|0|0.0|100
0|2020-12-03|4325.0|0|4325.0|0|67.0|0|0.0|100
0|2020-12-04|4400.0|0|4400.0|0|70.0|0|0.0|100
0|2020-12-05|4446.0|0|4446.0|0|70.0|0|0.0|100
0|2020-12-06|4482.0|0|4482.0|0|70.0|0|0.0|100
0|2020-12-07|4511.0|0|4511.0|0|70.0|0|0.0|100
0|2020-12-08|4618.0|0|4618.0|0|70.0|0|0.0|100
0|2020-12-09|4690.0|0|4690.0|0|70.0|0|0.0|100
0|2020-12-10|4803.0|0|4803.0|0|72.0|0|0.0|100
0|2020-12-11|4870.0|0|4870.0|0|72.0|0|0.0|100
0|2020-12-12|4909.0|0|4909.0|0|72.0|0|0.0|100
0|2020-12-13|4959.0|0|4959.0|0|72.0|0|0.0|100
0|2020-12-14|4991.0|0|4991.0|0|72.0|0|0.0|100
0|2020-12-15|5076.0|0|5076.0|0|74.0|0|0.0|100
0|2020-12-16|5143.0|0|5143.0|0|76.0|0|0.0|100
0|2020-12-17|5239.0|0|5239.0|0|78.0|0|0.0|100
0|2020-12-18|5357.0|0|5357.0|0|78.0|0|0.0|100
0|2020-12-19|5472.0|0|5472.0|0|80.0|0|0.0|100
0|2020-12-20|5535.0|0|5535.0|0|80.0|0|0.0|100
0|2020-12-21|5579.0|0|5579.0|0|80.0|0|0.0|100
0|2020-12-22|5694.0|0|5694.0|0|80.0|0|0.0|100
0|2020-12-23|5773.0|0|5773.0|0|80.0|0|0.0|100
0|2020-12-24|5850.0|0|5850.0|0|80.0|0|0.0|100
0|2020-12-25|5934.0|0|5934.0|0|81.0|0|0.0|100
0|2020-12-26|5941.0|0|5941.0|0|81.0|0|0.0|100
0|2020-12-27|5994.0|0|5994.0|0|81.0|0|0.0|100
0|2020-12-28|6063.0|0|6063.0|0|81.0|0|0.0|100
0|2020-12-29|6187.0|0|6187.0|0|81.0|0|0.0|100
0|2020-12-30|6321.0|0|6321.0|0|82.0|0|0.0|100
0|2020-12-31|6435.0|0|6435.0|0|83.0|0|0.0|100
0|2021-01-01|6542.0|0|6542.0|0|83.0|0|0.0|100
0|2021-01-02|6625.0|0|6625.0|0|83.0|0|0.0|100
0|2021-01-03|6671.0|0|6671.0|0|83.0|0|0.0|100
0|2021-01-04|6710.0|0|6710.0|0|83.0|0|0.0|100
0|2021-01-05|6958.0|0|6958.0|0|83.0|0|0.0|100
0|2021-01-06|7059.0|0|7059.0|0|86.0|0|0.0|100
0|2021-01-07|7156.0|0|7156.0|0|85.0|0|0.0|100
0|2021-01-08|7238.0|0|7238.0|0|85.0|0|0.0|100
0|2021-01-09|7334.0|0|7334.0|0|85.0|0|0.0|100
0|2021-01-10|7390.0|0|7390.0|0|85.0|0|0.0|100
0|2021-01-11|7433.0|0|7433.0|0|85.0|0|0.0|100
0|2021-01-12|7533.0|0|7533.0|0|91.0|0|0.0|100
0|2021-01-13|7613.0|0|7613.0|0|91.0|0|0.0|100
0|2021-01-14|7670.0|0|7670.0|0|101.0|0|0.0|100
0|2021-01-15|7723.0|0|7723.0|0|101.0|0|0.0|100
0|2021-01-16|7783.0|0|7783.0|0|101.0|0|0.0|100
0|2021-01-17|7836.0|0|7836.0|0|101.0|0|0.0|100
0|2021-01-18|7849.0|0|7849.0|0|101.0|0|0.0|100
0|2021-01-19|7923.0|0|7923.0|0|101.0|0|0.0|100
0|2021-01-20|7999.0|0|7999.0|0|104.0|0|0.0|100
0|2021-01-21|8056.0|0|8056.0|0|104.0|0|0.0|100
0|2021-01-22|8120.0|0|8120.0|0|104.0|0|0.0|100
0|2021-01-23|8183.0|0|8183.0|0|110.0|0|0.0|100
0|2021-01-24|8214.0|0|8214.0|0|110.0|0|0.0|100
0|2021-01-25|8243.0|0|8243.0|0|110.0|0|0.0|100
0|2021-01-26|8283.0|0|8283.0|0|112.0|0|0.0|100
0|2021-01-27|8379.0|0|8379.0|0|123.0|0|0.0|100
0|2021-01-28|8449.0|0|8449.0|0|131.0|0|0.0|100
0|2021-01-29|8534.0|0|8534.0|0|132.0|0|0.0|100
