|dates|Douglas_Georgia_UnitedStates.JHU_ConfirmedCases.data|Douglas_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Douglas_Georgia_UnitedStates.NYT_ConfirmedCases.data|Douglas_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Douglas_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Douglas_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Douglas_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Douglas_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|429.0|0|429.0|0|14.0|0|0.0|100
0|2020-05-15|433.0|0|433.0|0|15.0|0|0.0|100
0|2020-05-16|438.0|0|438.0|0|15.0|0|0.0|100
0|2020-05-17|437.0|0|437.0|0|15.0|0|0.0|100
0|2020-05-18|439.0|0|439.0|0|18.0|0|0.0|100
0|2020-05-19|445.0|0|445.0|0|19.0|0|0.0|100
0|2020-05-20|452.0|0|452.0|0|19.0|0|0.0|100
0|2020-05-21|455.0|0|455.0|0|22.0|0|0.0|100
0|2020-05-22|478.0|0|478.0|0|22.0|0|0.0|100
0|2020-05-23|487.0|0|487.0|0|22.0|0|0.0|100
0|2020-05-24|490.0|0|490.0|0|22.0|0|0.0|100
0|2020-05-25|504.0|0|504.0|0|22.0|0|0.0|100
0|2020-05-26|517.0|0|517.0|0|23.0|0|0.0|100
0|2020-05-27|521.0|0|521.0|0|24.0|0|0.0|100
0|2020-05-28|528.0|0|528.0|0|24.0|0|0.0|100
0|2020-05-29|539.0|0|539.0|0|24.0|0|0.0|100
0|2020-05-30|539.0|0|539.0|0|25.0|0|0.0|100
0|2020-05-31|543.0|0|543.0|0|25.0|0|0.0|100
0|2020-06-01|546.0|0|546.0|0|25.0|0|0.0|100
0|2020-06-02|549.0|0|549.0|0|25.0|0|0.0|100
0|2020-06-03|556.0|0|556.0|0|25.0|0|0.0|100
0|2020-06-04|571.0|0|571.0|0|25.0|0|0.0|100
0|2020-06-05|583.0|0|583.0|0|25.0|0|0.0|100
0|2020-06-06|592.0|0|592.0|0|25.0|0|0.0|100
0|2020-06-07|592.0|0|592.0|0|25.0|0|0.0|100
0|2020-06-08|601.0|0|601.0|0|25.0|0|0.0|100
0|2020-06-09|612.0|0|612.0|0|27.0|0|0.0|100
0|2020-06-10|624.0|0|624.0|0|26.0|0|0.0|100
0|2020-06-11|634.0|0|634.0|0|27.0|0|0.0|100
0|2020-06-12|641.0|0|641.0|0|28.0|0|0.0|100
0|2020-06-13|651.0|0|651.0|0|28.0|0|0.0|100
0|2020-06-14|655.0|0|655.0|0|28.0|0|0.0|100
0|2020-06-15|660.0|0|660.0|0|28.0|0|0.0|100
0|2020-06-16|669.0|0|669.0|0|32.0|0|0.0|100
0|2020-06-17|682.0|0|682.0|0|33.0|0|0.0|100
0|2020-06-18|698.0|0|698.0|0|34.0|0|0.0|100
0|2020-06-19|708.0|0|708.0|0|34.0|0|0.0|100
0|2020-06-20|712.0|0|712.0|0|35.0|0|0.0|100
0|2020-06-21|724.0|0|724.0|0|35.0|0|0.0|100
0|2020-06-22|740.0|0|740.0|0|36.0|0|0.0|100
0|2020-06-23|778.0|0|778.0|0|36.0|0|0.0|100
0|2020-06-24|793.0|0|793.0|0|35.0|0|0.0|100
0|2020-06-25|821.0|0|821.0|0|35.0|0|0.0|100
0|2020-06-26|843.0|0|843.0|0|36.0|0|0.0|100
0|2020-06-27|864.0|0|864.0|0|36.0|0|0.0|100
0|2020-06-28|878.0|0|878.0|0|36.0|0|0.0|100
0|2020-06-29|879.0|0|879.0|0|36.0|0|0.0|100
0|2020-06-30|917.0|0|917.0|0|36.0|0|0.0|100
0|2020-07-01|971.0|0|971.0|0|36.0|0|0.0|100
0|2020-07-02|1021.0|0|1021.0|0|36.0|0|0.0|100
0|2020-07-03|1041.0|0|1041.0|0|36.0|0|0.0|100
0|2020-07-04|1079.0|0|1079.0|0|36.0|0|0.0|100
0|2020-07-05|1101.0|0|1101.0|0|36.0|0|0.0|100
0|2020-07-06|1137.0|0|1137.0|0|37.0|0|0.0|100
0|2020-07-07|1179.0|0|1179.0|0|37.0|0|0.0|100
0|2020-07-08|1230.0|0|1230.0|0|37.0|0|0.0|100
0|2020-07-09|1259.0|0|1259.0|0|37.0|0|0.0|100
0|2020-07-10|1347.0|0|1347.0|0|39.0|0|0.0|100
0|2020-07-11|1388.0|0|1388.0|0|39.0|0|0.0|100
0|2020-07-12|1409.0|0|1409.0|0|39.0|0|0.0|100
0|2020-07-13|1461.0|0|1461.0|0|39.0|0|0.0|100
0|2020-07-14|1499.0|0|1499.0|0|40.0|0|0.0|100
0|2020-07-15|1545.0|0|1545.0|0|40.0|0|0.0|100
0|2020-07-16|1576.0|0|1576.0|0|40.0|0|0.0|100
0|2020-07-17|1632.0|0|1632.0|0|41.0|0|0.0|100
0|2020-07-18|1692.0|0|1692.0|0|41.0|0|0.0|100
0|2020-07-19|1733.0|0|1733.0|0|41.0|0|0.0|100
0|2020-07-20|1750.0|0|1750.0|0|41.0|0|0.0|100
0|2020-07-21|1805.0|0|1805.0|0|41.0|0|0.0|100
0|2020-07-22|1853.0|0|1853.0|0|43.0|0|0.0|100
0|2020-07-23|1914.0|0|1914.0|0|44.0|0|0.0|100
0|2020-07-24|1970.0|0|1970.0|0|45.0|0|0.0|100
0|2020-07-25|2027.0|0|2027.0|0|46.0|0|0.0|100
0|2020-07-26|2057.0|0|2057.0|0|46.0|0|0.0|100
0|2020-07-27|2078.0|0|2078.0|0|46.0|0|0.0|100
0|2020-07-28|2078.0|0|2117.0|0|46.0|0|0.0|100
0|2020-07-29|2158.0|0|2158.0|0|46.0|0|0.0|100
0|2020-07-30|2203.0|0|2203.0|0|47.0|0|0.0|100
0|2020-07-31|2245.0|0|2245.0|0|48.0|0|0.0|100
0|2020-08-01|2279.0|0|2279.0|0|49.0|0|0.0|100
0|2020-08-02|2317.0|0|2317.0|0|49.0|0|0.0|100
0|2020-08-03|2331.0|0|2331.0|0|49.0|0|0.0|100
0|2020-08-04|2400.0|0|2400.0|0|50.0|0|0.0|100
0|2020-08-05|2464.0|0|2464.0|0|50.0|0|0.0|100
0|2020-08-06|2493.0|0|2493.0|0|50.0|0|0.0|100
0|2020-08-07|2549.0|0|2549.0|0|50.0|0|0.0|100
0|2020-08-08|2602.0|0|2602.0|0|51.0|0|0.0|100
0|2020-08-09|2635.0|0|2635.0|0|51.0|0|0.0|100
0|2020-08-10|2678.0|0|2678.0|0|51.0|0|0.0|100
0|2020-08-11|2728.0|0|2728.0|0|54.0|0|0.0|100
0|2020-08-12|2773.0|0|2773.0|0|54.0|0|0.0|100
0|2020-08-13|2812.0|0|2812.0|0|56.0|0|0.0|100
0|2020-08-14|2838.0|0|2838.0|0|56.0|0|0.0|100
0|2020-08-15|2859.0|0|2859.0|0|58.0|0|0.0|100
0|2020-08-16|2874.0|0|2874.0|0|58.0|0|0.0|100
0|2020-08-17|2892.0|0|2892.0|0|58.0|0|0.0|100
0|2020-08-18|2911.0|0|2911.0|0|59.0|0|0.0|100
0|2020-08-19|2928.0|0|2928.0|0|60.0|0|0.0|100
0|2020-08-20|2963.0|0|2963.0|0|60.0|0|0.0|100
0|2020-08-21|2992.0|0|2992.0|0|60.0|0|0.0|100
0|2020-08-22|3015.0|0|3015.0|0|61.0|0|0.0|100
0|2020-08-23|3029.0|0|3029.0|0|62.0|0|0.0|100
0|2020-08-24|3048.0|0|3048.0|0|62.0|0|0.0|100
0|2020-08-25|3060.0|0|3060.0|0|62.0|0|0.0|100
0|2020-08-26|3092.0|0|3092.0|0|62.0|0|0.0|100
0|2020-08-27|3105.0|0|3105.0|0|62.0|0|0.0|100
0|2020-08-28|3123.0|0|3123.0|0|62.0|0|0.0|100
0|2020-08-29|3149.0|0|3149.0|0|64.0|0|0.0|100
0|2020-08-30|3154.0|0|3154.0|0|64.0|0|0.0|100
0|2020-08-31|3167.0|0|3167.0|0|64.0|0|0.0|100
0|2020-09-01|3179.0|0|3179.0|0|67.0|0|0.0|100
0|2020-09-02|3192.0|0|3192.0|0|67.0|0|0.0|100
0|2020-09-03|3216.0|0|3216.0|0|67.0|0|0.0|100
0|2020-09-04|3227.0|0|3227.0|0|67.0|0|0.0|100
0|2020-09-05|3238.0|0|3238.0|0|67.0|0|0.0|100
0|2020-09-06|3250.0|0|3250.0|0|67.0|0|0.0|100
0|2020-09-07|3260.0|0|3260.0|0|67.0|0|0.0|100
0|2020-09-08|3269.0|0|3269.0|0|67.0|0|0.0|100
0|2020-09-09|3293.0|0|3293.0|0|68.0|0|0.0|100
0|2020-09-10|3308.0|0|3308.0|0|68.0|0|0.0|100
0|2020-09-11|3319.0|0|3319.0|0|68.0|0|0.0|100
0|2020-09-12|3343.0|0|3343.0|0|68.0|0|0.0|100
0|2020-09-13|3350.0|0|3350.0|0|68.0|0|0.0|100
0|2020-09-14|3358.0|0|3358.0|0|69.0|0|0.0|100
0|2020-09-15|3373.0|0|3373.0|0|69.0|0|0.0|100
0|2020-09-16|3389.0|0|3389.0|0|69.0|0|0.0|100
0|2020-09-17|3410.0|0|3410.0|0|69.0|0|0.0|100
0|2020-09-18|3423.0|0|3423.0|0|70.0|0|0.0|100
0|2020-09-19|3432.0|0|3432.0|0|70.0|0|0.0|100
0|2020-09-20|3432.0|0|3440.0|0|70.0|0|0.0|100
0|2020-09-21|3447.0|0|3447.0|0|70.0|0|0.0|100
0|2020-09-22|3457.0|0|3457.0|0|71.0|0|0.0|100
0|2020-09-23|3485.0|0|3485.0|0|71.0|0|0.0|100
0|2020-09-24|3499.0|0|3499.0|0|71.0|0|0.0|100
0|2020-09-25|3520.0|0|3520.0|0|71.0|0|0.0|100
0|2020-09-26|3543.0|0|3543.0|0|71.0|0|0.0|100
0|2020-09-27|3550.0|0|3550.0|0|71.0|0|0.0|100
0|2020-09-28|3558.0|0|3558.0|0|71.0|0|0.0|100
0|2020-09-29|3571.0|0|3571.0|0|71.0|0|0.0|100
0|2020-09-30|3595.0|0|3595.0|0|71.0|0|0.0|100
0|2020-10-01|3621.0|0|3621.0|0|71.0|0|0.0|100
0|2020-10-02|3633.0|0|3633.0|0|69.0|0|0.0|100
0|2020-10-03|3656.0|0|3656.0|0|69.0|0|0.0|100
0|2020-10-04|3671.0|0|3671.0|0|69.0|0|0.0|100
0|2020-10-05|3682.0|0|3799.0|0|69.0|0|0.0|100
0|2020-10-06|3693.0|0|3810.0|0|70.0|0|0.0|100
0|2020-10-07|3747.0|0|3864.0|0|70.0|0|0.0|100
0|2020-10-08|3761.0|0|3878.0|0|70.0|0|0.0|100
0|2020-10-09|3779.0|0|3896.0|0|70.0|0|0.0|100
0|2020-10-10|3809.0|0|3926.0|0|70.0|0|0.0|100
0|2020-10-11|3838.0|0|3955.0|0|70.0|0|0.0|100
0|2020-10-12|3850.0|0|3978.0|0|70.0|0|0.0|100
0|2020-10-13|3864.0|0|3992.0|0|71.0|0|0.0|100
0|2020-10-14|3877.0|0|4005.0|0|71.0|0|0.0|100
0|2020-10-15|3896.0|0|4024.0|0|71.0|0|0.0|100
0|2020-10-16|3911.0|0|4039.0|0|71.0|0|0.0|100
0|2020-10-17|3933.0|0|4061.0|0|71.0|0|0.0|100
0|2020-10-18|3933.0|0|4073.0|0|71.0|0|0.0|100
0|2020-10-19|3948.0|0|4080.0|0|71.0|0|0.0|100
0|2020-10-20|3960.0|0|4092.0|0|72.0|0|0.0|100
0|2020-10-21|3983.0|0|4115.0|0|72.0|0|0.0|100
0|2020-10-22|3983.0|0|4266.0|0|72.0|0|0.0|100
0|2020-10-23|3983.0|0|4303.0|0|72.0|0|0.0|100
0|2020-10-24|3983.0|0|4317.0|0|72.0|0|0.0|100
0|2020-10-25|3983.0|0|4330.0|0|72.0|0|0.0|100
0|2020-10-26|3983.0|0|4412.0|0|72.0|0|0.0|100
0|2020-10-27|3983.0|0|4418.0|0|72.0|0|0.0|100
0|2020-10-28|3983.0|0|4448.0|0|72.0|0|0.0|100
0|2020-10-29|3983.0|0|4469.0|0|72.0|0|0.0|100
0|2020-10-30|3983.0|0|4481.0|0|72.0|0|0.0|100
0|2020-10-31|3983.0|0|4531.0|0|72.0|0|0.0|100
0|2020-11-01|3983.0|0|4538.0|0|72.0|0|0.0|100
0|2020-11-02|4215.0|0|4604.0|0|73.0|0|0.0|100
0|2020-11-03|4237.0|0|4626.0|0|73.0|0|0.0|100
0|2020-11-04|4270.0|0|4694.0|0|75.0|0|0.0|100
0|2020-11-05|4302.0|0|4724.0|0|75.0|0|0.0|100
0|2020-11-06|4333.0|0|4778.0|0|76.0|0|0.0|100
0|2020-11-07|4355.0|0|4805.0|0|77.0|0|0.0|100
0|2020-11-08|4366.0|0|4819.0|0|77.0|0|0.0|100
0|2020-11-09|4823.0|0|4833.0|0|78.0|0|0.0|100
0|2020-11-10|4823.0|0|4906.0|0|78.0|0|0.0|100
0|2020-11-11|4922.0|0|4932.0|0|78.0|0|0.0|100
0|2020-11-12|4950.0|0|4960.0|0|78.0|0|0.0|100
0|2020-11-13|4985.0|0|4995.0|0|84.0|0|0.0|100
0|2020-11-14|5020.0|0|5030.0|0|84.0|0|0.0|100
0|2020-11-15|5020.0|0|5051.0|0|84.0|0|0.0|100
0|2020-11-16|5020.0|0|5070.0|0|84.0|0|0.0|100
0|2020-11-17|5020.0|0|5109.0|0|84.0|0|0.0|100
0|2020-11-18|5020.0|0|5167.0|0|84.0|0|0.0|100
0|2020-11-19|5020.0|0|5204.0|0|85.0|0|0.0|100
0|2020-11-20|5253.0|0|5262.0|0|86.0|0|0.0|100
0|2020-11-21|5388.0|0|5397.0|0|86.0|0|0.0|100
0|2020-11-22|5427.0|0|5436.0|0|86.0|0|0.0|100
0|2020-11-23|5448.0|0|5461.0|0|86.0|0|0.0|100
0|2020-11-24|5500.0|0|5513.0|0|86.0|0|0.0|100
0|2020-11-25|5500.0|0|5591.0|0|86.0|0|0.0|100
0|2020-11-26|5500.0|0|5617.0|0|86.0|0|0.0|100
0|2020-11-27|5663.0|0|5676.0|0|88.0|0|0.0|100
0|2020-11-28|5663.0|0|5695.0|0|88.0|0|0.0|100
0|2020-11-29|5703.0|0|5716.0|0|88.0|0|0.0|100
0|2020-11-30|5722.0|0|5734.0|0|88.0|0|0.0|100
0|2020-12-01|5722.0|0|5828.0|0|88.0|0|0.0|100
0|2020-12-02|5875.0|0|5887.0|0|88.0|0|0.0|100
0|2020-12-03|5967.0|0|5979.0|0|88.0|0|0.0|100
0|2020-12-04|6049.0|0|6061.0|0|88.0|0|0.0|100
0|2020-12-05|6122.0|0|6134.0|0|93.0|0|0.0|100
0|2020-12-06|6173.0|0|6185.0|0|93.0|0|0.0|100
0|2020-12-07|6239.0|0|6253.0|0|94.0|0|0.0|100
0|2020-12-08|6239.0|0|6342.0|0|94.0|0|0.0|100
0|2020-12-09|6421.0|0|6435.0|0|98.0|0|0.0|100
0|2020-12-10|6511.0|0|6525.0|0|101.0|0|0.0|100
0|2020-12-11|6602.0|0|6616.0|0|102.0|0|0.0|100
0|2020-12-12|6676.0|0|6690.0|0|102.0|0|0.0|100
0|2020-12-13|6754.0|0|6768.0|0|102.0|0|0.0|100
0|2020-12-14|6809.0|0|6823.0|0|102.0|0|0.0|100
0|2020-12-15|6809.0|0|6906.0|0|102.0|0|0.0|100
0|2020-12-16|7006.0|0|7020.0|0|103.0|0|0.0|100
0|2020-12-17|7087.0|0|7101.0|0|103.0|0|0.0|100
0|2020-12-18|7087.0|0|7172.0|0|103.0|0|0.0|100
0|2020-12-19|7228.0|0|7242.0|0|105.0|0|0.0|100
0|2020-12-20|7228.0|0|7364.0|0|105.0|0|0.0|100
0|2020-12-21|7228.0|0|7418.0|0|105.0|0|0.0|100
0|2020-12-22|7228.0|0|7519.0|0|105.0|0|0.0|100
0|2020-12-23|7228.0|0|7598.0|0|105.0|0|0.0|100
0|2020-12-24|7228.0|0|7728.0|0|105.0|0|0.0|100
0|2020-12-25|7228.0|0|7781.0|0|105.0|0|0.0|100
0|2020-12-26|7228.0|0|7868.0|0|105.0|0|0.0|100
0|2020-12-27|7228.0|0|7910.0|0|105.0|0|0.0|100
0|2020-12-28|7228.0|0|7935.0|0|105.0|0|0.0|100
0|2020-12-29|7228.0|0|8037.0|0|108.0|0|0.0|100
0|2020-12-30|7228.0|0|8124.0|0|108.0|0|0.0|100
0|2020-12-31|8249.0|0|8264.0|0|109.0|0|0.0|100
0|2021-01-01|8425.0|0|8440.0|0|109.0|0|0.0|100
0|2021-01-02|8539.0|0|8554.0|0|109.0|0|0.0|100
0|2021-01-03|8539.0|0|8665.0|0|109.0|0|0.0|100
0|2021-01-04|8688.0|0|8703.0|0|109.0|0|0.0|100
0|2021-01-05|8840.0|0|8855.0|0|111.0|0|0.0|100
0|2021-01-06|8892.0|0|8907.0|0|113.0|0|0.0|100
0|2021-01-07|8892.0|0|9080.0|0|113.0|0|0.0|100
0|2021-01-08|9264.0|0|9279.0|0|113.0|0|0.0|100
0|2021-01-09|9429.0|0|9444.0|0|116.0|0|0.0|100
0|2021-01-10|9429.0|0|9535.0|0|116.0|0|0.0|100
0|2021-01-11|9631.0|0|9645.0|0|116.0|0|0.0|100
0|2021-01-12|9732.0|0|9746.0|0|117.0|0|0.0|100
0|2021-01-13|9732.0|0|9873.0|0|117.0|0|0.0|100
0|2021-01-14|9955.0|0|9969.0|0|121.0|0|0.0|100
0|2021-01-15|9955.0|0|10083.0|0|122.0|0|0.0|100
0|2021-01-16|10226.0|0|10240.0|0|124.0|0|0.0|100
0|2021-01-17|10330.0|0|10344.0|0|124.0|0|0.0|100
0|2021-01-18|10416.0|0|10430.0|0|127.0|0|0.0|100
0|2021-01-19|10519.0|0|10536.0|0|127.0|0|0.0|100
0|2021-01-20|10597.0|0|10614.0|0|134.0|0|0.0|100
0|2021-01-21|10729.0|0|10746.0|0|134.0|0|0.0|100
0|2021-01-22|10856.0|0|10873.0|0|134.0|0|0.0|100
0|2021-01-23|10933.0|0|10950.0|0|137.0|0|0.0|100
0|2021-01-24|10933.0|0|11053.0|0|137.0|0|0.0|100
0|2021-01-25|11111.0|0|11130.0|0|137.0|0|0.0|100
0|2021-01-26|11243.0|0|11262.0|0|139.0|0|0.0|100
0|2021-01-27|11330.0|0|11349.0|0|142.0|0|0.0|100
0|2021-01-28|11330.0|0|11471.0|0|146.0|0|0.0|100
