|dates|Waukesha_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Waukesha_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Waukesha_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Waukesha_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Waukesha_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Waukesha_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Waukesha_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Waukesha_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|421.0|0|421.0|0|23.0|0|0.0|100
0|2020-05-14|444.0|0|444.0|0|23.0|0|0.0|100
0|2020-05-15|454.0|0|454.0|0|23.0|0|0.0|100
0|2020-05-16|467.0|0|467.0|0|23.0|0|0.0|100
0|2020-05-17|476.0|0|476.0|0|23.0|0|0.0|100
0|2020-05-18|482.0|0|482.0|0|23.0|0|0.0|100
0|2020-05-19|492.0|0|492.0|0|23.0|0|0.0|100
0|2020-05-20|514.0|0|514.0|0|24.0|0|0.0|100
0|2020-05-21|527.0|0|527.0|0|24.0|0|0.0|100
0|2020-05-22|537.0|0|537.0|0|25.0|0|0.0|100
0|2020-05-23|553.0|0|553.0|0|25.0|0|0.0|100
0|2020-05-24|561.0|0|561.0|0|25.0|0|0.0|100
0|2020-05-25|567.0|0|567.0|0|25.0|0|0.0|100
0|2020-05-26|578.0|0|578.0|0|26.0|0|0.0|100
0|2020-05-27|593.0|0|593.0|0|28.0|0|0.0|100
0|2020-05-28|650.0|0|650.0|0|28.0|0|0.0|100
0|2020-05-29|665.0|0|665.0|0|28.0|0|0.0|100
0|2020-05-30|690.0|0|690.0|0|30.0|0|0.0|100
0|2020-05-31|696.0|0|696.0|0|30.0|0|0.0|100
0|2020-06-01|709.0|0|709.0|0|30.0|0|0.0|100
0|2020-06-02|722.0|0|729.0|0|30.0|0|0.0|100
0|2020-06-03|744.0|0|756.0|0|31.0|0|0.0|100
0|2020-06-04|765.0|0|768.0|0|31.0|0|0.0|100
0|2020-06-05|778.0|0|787.0|0|32.0|0|0.0|100
0|2020-06-06|795.0|0|799.0|0|32.0|0|0.0|100
0|2020-06-07|808.0|0|814.0|0|33.0|0|0.0|100
0|2020-06-08|823.0|0|823.0|0|33.0|0|0.0|100
0|2020-06-09|829.0|0|833.0|0|34.0|0|0.0|100
0|2020-06-10|842.0|0|856.0|0|34.0|0|0.0|100
0|2020-06-11|865.0|0|871.0|0|34.0|0|0.0|100
0|2020-06-12|884.0|0|884.0|0|34.0|0|0.0|100
0|2020-06-13|894.0|0|894.0|0|34.0|0|0.0|100
0|2020-06-14|904.0|0|904.0|0|34.0|0|0.0|100
0|2020-06-15|915.0|0|919.0|0|35.0|0|0.0|100
0|2020-06-16|928.0|0|933.0|0|35.0|0|0.0|100
0|2020-06-17|942.0|0|947.0|0|35.0|0|0.0|100
0|2020-06-18|958.0|0|961.0|0|36.0|0|0.0|100
0|2020-06-19|972.0|0|976.0|0|38.0|0|0.0|100
0|2020-06-20|991.0|0|991.0|0|38.0|0|0.0|100
0|2020-06-21|1003.0|0|1003.0|0|38.0|0|0.0|100
0|2020-06-22|1015.0|0|1015.0|0|38.0|0|0.0|100
0|2020-06-23|1020.0|0|1036.0|0|38.0|0|0.0|100
0|2020-06-24|1056.0|0|1056.0|0|37.0|0|0.0|100
0|2020-06-25|1069.0|0|1071.0|0|38.0|0|0.0|100
0|2020-06-26|1085.0|0|1109.0|0|38.0|0|0.0|100
0|2020-06-27|1119.0|0|1119.0|0|38.0|0|0.0|100
0|2020-06-28|1133.0|0|1139.0|0|38.0|0|0.0|100
0|2020-06-29|1151.0|0|1157.0|0|38.0|0|0.0|100
0|2020-06-30|1175.0|0|1199.0|0|38.0|0|0.0|100
0|2020-07-01|1210.0|0|1227.0|0|39.0|0|0.0|100
0|2020-07-02|1250.0|0|1258.0|0|39.0|0|0.0|100
0|2020-07-03|1272.0|0|1304.0|0|39.0|0|0.0|100
0|2020-07-04|1317.0|0|1353.0|0|39.0|0|0.0|100
0|2020-07-05|1379.0|0|1389.0|0|39.0|0|0.0|100
0|2020-07-06|1412.0|0|1412.0|0|39.0|0|0.0|100
0|2020-07-07|1429.0|0|1429.0|0|39.0|0|0.0|100
0|2020-07-08|1483.0|0|1506.0|0|39.0|0|0.0|100
0|2020-07-09|1526.0|0|1547.0|0|39.0|0|0.0|100
0|2020-07-10|1576.0|0|1613.0|0|40.0|0|0.0|100
0|2020-07-11|1630.0|0|1630.0|0|40.0|0|0.0|100
0|2020-07-12|1680.0|0|1694.0|0|40.0|0|0.0|100
0|2020-07-13|1725.0|0|1772.0|0|40.0|0|0.0|100
0|2020-07-14|1804.0|0|1843.0|0|40.0|0|0.0|100
0|2020-07-15|1878.0|0|1921.0|0|40.0|0|0.0|100
0|2020-07-16|1950.0|0|1990.0|0|40.0|0|0.0|100
0|2020-07-17|2022.0|0|2074.0|0|40.0|0|0.0|100
0|2020-07-18|2152.0|0|2152.0|0|40.0|0|0.0|100
0|2020-07-19|2185.0|0|2189.0|0|40.0|0|0.0|100
0|2020-07-20|2221.0|0|2221.0|0|40.0|0|0.0|100
0|2020-07-21|2449.0|0|2449.0|0|42.0|0|0.0|100
0|2020-07-22|2540.0|0|2540.0|0|42.0|0|0.0|100
0|2020-07-23|2632.0|0|2632.0|0|42.0|0|0.0|100
0|2020-07-24|2774.0|0|2774.0|0|42.0|0|0.0|100
0|2020-07-25|2863.0|0|2863.0|0|43.0|0|0.0|100
0|2020-07-26|3001.0|0|3001.0|0|43.0|0|0.0|100
0|2020-07-27|3092.0|0|3092.0|0|43.0|0|0.0|100
0|2020-07-28|3174.0|0|3174.0|0|48.0|0|0.0|100
0|2020-07-29|3284.0|0|3284.0|0|49.0|0|0.0|100
0|2020-07-30|3380.0|0|3380.0|0|51.0|0|0.0|100
0|2020-07-31|3488.0|0|3488.0|0|53.0|0|0.0|100
0|2020-08-01|3578.0|0|3578.0|0|54.0|0|0.0|100
0|2020-08-02|3663.0|0|3663.0|0|55.0|0|0.0|100
0|2020-08-03|3693.0|0|3693.0|0|55.0|0|0.0|100
0|2020-08-04|3765.0|0|3765.0|0|57.0|0|0.0|100
0|2020-08-05|3841.0|0|3841.0|0|57.0|0|0.0|100
0|2020-08-06|3930.0|0|3930.0|0|57.0|0|0.0|100
0|2020-08-07|4030.0|0|4030.0|0|58.0|0|0.0|100
0|2020-08-08|4188.0|0|4188.0|0|58.0|0|0.0|100
0|2020-08-09|4234.0|0|4234.0|0|58.0|0|0.0|100
0|2020-08-10|4299.0|0|4299.0|0|59.0|0|0.0|100
0|2020-08-11|4354.0|0|4354.0|0|59.0|0|0.0|100
0|2020-08-12|4402.0|0|4402.0|0|59.0|0|0.0|100
0|2020-08-13|4515.0|0|4515.0|0|61.0|0|0.0|100
0|2020-08-14|4657.0|0|4659.0|0|63.0|0|0.0|100
0|2020-08-15|4746.0|0|4746.0|0|65.0|0|0.0|100
0|2020-08-16|4810.0|0|4810.0|0|65.0|0|0.0|100
0|2020-08-17|4854.0|0|4854.0|0|65.0|0|0.0|100
0|2020-08-18|4854.0|0|4898.0|0|65.0|0|0.0|100
0|2020-08-19|4998.0|0|4998.0|0|69.0|0|0.0|100
0|2020-08-20|5063.0|0|5063.0|0|70.0|0|0.0|100
0|2020-08-21|5138.0|0|5138.0|0|70.0|0|0.0|100
0|2020-08-22|5213.0|0|5213.0|0|70.0|0|0.0|100
0|2020-08-23|5213.0|0|5213.0|0|70.0|0|0.0|100
0|2020-08-24|5267.0|0|5267.0|0|70.0|0|0.0|100
0|2020-08-25|5286.0|0|5286.0|0|71.0|0|0.0|100
0|2020-08-26|5353.0|0|5353.0|0|71.0|0|0.0|100
0|2020-08-27|5416.0|0|5416.0|0|73.0|0|0.0|100
0|2020-08-28|5475.0|0|5475.0|0|73.0|0|0.0|100
0|2020-08-29|5525.0|0|5525.0|0|74.0|0|0.0|100
0|2020-08-30|5565.0|0|5565.0|0|74.0|0|0.0|100
0|2020-08-31|5568.0|0|5568.0|0|74.0|0|0.0|100
0|2020-09-01|5607.0|0|5607.0|0|75.0|0|0.0|100
0|2020-09-02|5650.0|0|5650.0|0|75.0|0|0.0|100
0|2020-09-03|5680.0|0|5680.0|0|75.0|0|0.0|100
0|2020-09-04|5754.0|0|6307.0|0|77.0|0|0.0|100
0|2020-09-05|5788.0|0|6342.0|0|78.0|0|0.0|100
0|2020-09-06|5819.0|0|6373.0|0|78.0|0|0.0|100
0|2020-09-07|5843.0|0|6398.0|0|78.0|0|0.0|100
0|2020-09-08|5873.0|0|6428.0|0|78.0|0|0.0|100
0|2020-09-09|5886.0|0|6444.0|0|78.0|0|0.0|100
0|2020-09-10|5941.0|0|6511.0|0|81.0|0|0.0|100
0|2020-09-11|6011.0|0|6590.0|0|81.0|0|0.0|100
0|2020-09-12|6053.0|0|6642.0|0|85.0|0|0.0|100
0|2020-09-13|6115.0|0|6711.0|0|85.0|0|0.0|100
0|2020-09-14|6131.0|0|6728.0|0|85.0|0|0.0|100
0|2020-09-15|6170.0|0|6768.0|0|85.0|0|0.0|100
0|2020-09-16|6240.0|0|6841.0|0|85.0|0|0.0|100
0|2020-09-17|6287.0|0|6895.0|0|85.0|0|0.0|100
0|2020-09-18|6452.0|0|7068.0|0|85.0|0|0.0|100
0|2020-09-19|7162.0|0|7162.0|0|85.0|0|0.0|100
0|2020-09-20|7223.0|0|7223.0|0|85.0|0|0.0|100
0|2020-09-21|6664.0|0|7283.0|0|85.0|0|0.0|100
0|2020-09-22|6763.0|0|7386.0|0|85.0|0|0.0|100
0|2020-09-23|6838.0|0|7474.0|0|86.0|0|0.0|100
0|2020-09-24|6945.0|0|7588.0|0|87.0|0|0.0|100
0|2020-09-25|7075.0|0|7740.0|0|87.0|0|0.0|100
0|2020-09-26|7254.0|0|7925.0|0|87.0|0|0.0|100
0|2020-09-27|7362.0|0|8028.0|0|87.0|0|0.0|100
0|2020-09-28|7398.0|0|8066.0|0|87.0|0|0.0|100
0|2020-09-29|7529.0|0|8212.0|0|89.0|0|0.0|100
0|2020-09-30|7604.0|0|8326.0|0|90.0|0|0.0|100
0|2020-10-01|7777.0|0|8512.0|0|92.0|0|0.0|100
0|2020-10-02|7923.0|0|8658.0|0|92.0|0|0.0|100
0|2020-10-03|8059.0|0|8802.0|0|93.0|0|0.0|100
0|2020-10-04|8118.0|0|8862.0|0|94.0|0|0.0|100
0|2020-10-05|8227.0|0|8975.0|0|94.0|0|0.0|100
0|2020-10-06|8289.0|0|9044.0|0|94.0|0|0.0|100
0|2020-10-07|8410.0|0|9178.0|0|94.0|0|0.0|100
0|2020-10-08|8597.0|0|9380.0|0|96.0|0|0.0|100
0|2020-10-09|8775.0|0|9565.0|0|97.0|0|0.0|100
0|2020-10-10|8887.0|0|9704.0|0|97.0|0|0.0|100
0|2020-10-11|8933.0|0|9754.0|0|97.0|0|0.0|100
0|2020-10-12|9003.0|0|9826.0|0|98.0|0|0.0|100
0|2020-10-13|9390.0|0|10215.0|0|98.0|0|0.0|100
0|2020-10-14|9532.0|0|10379.0|0|98.0|0|0.0|100
0|2020-10-15|9723.0|0|10584.0|0|100.0|0|0.0|100
0|2020-10-16|9935.0|0|10808.0|0|103.0|0|0.0|100
0|2020-10-17|9935.0|0|10808.0|0|103.0|0|0.0|100
0|2020-10-18|9935.0|0|10808.0|0|103.0|0|0.0|100
0|2020-10-19|10295.0|0|11170.0|0|106.0|0|0.0|100
0|2020-10-20|10576.0|0|11451.0|0|106.0|0|0.0|100
0|2020-10-21|10923.0|0|11808.0|0|108.0|0|0.0|100
0|2020-10-22|11116.0|0|12032.0|0|110.0|0|0.0|100
0|2020-10-23|11389.0|0|12329.0|0|112.0|0|0.0|100
0|2020-10-24|11615.0|0|12597.0|0|112.0|0|0.0|100
0|2020-10-25|11693.0|0|12675.0|0|112.0|0|0.0|100
0|2020-10-26|11876.0|0|12865.0|0|113.0|0|0.0|100
0|2020-10-27|12186.0|0|13184.0|0|119.0|0|0.0|100
0|2020-10-28|12446.0|0|13471.0|0|120.0|0|0.0|100
0|2020-10-29|12728.0|0|13759.0|0|122.0|0|0.0|100
0|2020-10-30|13040.0|0|14090.0|0|125.0|0|0.0|100
0|2020-10-31|13353.0|0|14462.0|0|125.0|0|0.0|100
0|2020-11-01|13463.0|0|14569.0|0|125.0|0|0.0|100
0|2020-11-02|13582.0|0|14687.0|0|125.0|0|0.0|100
0|2020-11-03|13887.0|0|15022.0|0|129.0|0|0.0|100
0|2020-11-04|14237.0|0|15392.0|0|133.0|0|0.0|100
0|2020-11-05|14675.0|0|15867.0|0|135.0|0|0.0|100
0|2020-11-06|15112.0|0|16334.0|0|139.0|0|0.0|100
0|2020-11-07|15397.0|0|16659.0|0|145.0|0|0.0|100
0|2020-11-08|15614.0|0|16873.0|0|146.0|0|0.0|100
0|2020-11-09|17195.0|0|17195.0|0|147.0|0|0.0|100
0|2020-11-10|17722.0|0|17722.0|0|148.0|0|0.0|100
0|2020-11-11|18251.0|0|18251.0|0|157.0|0|0.0|100
0|2020-11-12|18908.0|0|18908.0|0|160.0|0|0.0|100
0|2020-11-13|19509.0|0|19509.0|0|165.0|0|0.0|100
0|2020-11-14|20164.0|0|20164.0|0|167.0|0|0.0|100
0|2020-11-15|20329.0|0|20329.0|0|167.0|0|0.0|100
0|2020-11-16|20617.0|0|20617.0|0|167.0|0|0.0|100
0|2020-11-17|21758.0|0|21758.0|0|169.0|0|0.0|100
0|2020-11-18|23149.0|0|23149.0|0|171.0|0|0.0|100
0|2020-11-19|24298.0|0|24298.0|0|173.0|0|0.0|100
0|2020-11-20|25013.0|0|25013.0|0|181.0|0|0.0|100
0|2020-11-21|25542.0|0|25542.0|0|187.0|0|0.0|100
0|2020-11-22|25566.0|0|25566.0|0|187.0|0|0.0|100
0|2020-11-23|25738.0|0|25738.0|0|188.0|0|0.0|100
0|2020-11-24|26438.0|0|26438.0|0|190.0|0|0.0|100
0|2020-11-25|26938.0|0|26938.0|0|196.0|0|0.0|100
0|2020-11-26|27462.0|0|27462.0|0|202.0|0|0.0|100
0|2020-11-27|27464.0|0|27464.0|0|202.0|0|0.0|100
0|2020-11-28|27726.0|0|27726.0|0|205.0|0|0.0|100
0|2020-11-29|28054.0|0|28054.0|0|205.0|0|0.0|100
0|2020-11-30|28352.0|0|28352.0|0|209.0|0|0.0|100
0|2020-12-01|28790.0|0|28790.0|0|214.0|0|0.0|100
0|2020-12-02|29119.0|0|29119.0|0|221.0|0|0.0|100
0|2020-12-03|29460.0|0|29460.0|0|226.0|0|0.0|100
0|2020-12-04|29812.0|0|29812.0|0|233.0|0|0.0|100
0|2020-12-05|30414.0|0|30414.0|0|243.0|0|0.0|100
0|2020-12-06|30546.0|0|30546.0|0|244.0|0|0.0|100
0|2020-12-07|30776.0|0|30776.0|0|247.0|0|0.0|100
0|2020-12-08|31179.0|0|31179.0|0|261.0|0|0.0|100
0|2020-12-09|31473.0|0|31473.0|0|278.0|0|0.0|100
0|2020-12-10|31864.0|0|31864.0|0|286.0|0|0.0|100
0|2020-12-11|32217.0|0|32217.0|0|292.0|0|0.0|100
0|2020-12-12|32498.0|0|32498.0|0|298.0|0|0.0|100
0|2020-12-13|32730.0|0|32730.0|0|301.0|0|0.0|100
0|2020-12-14|33004.0|0|33004.0|0|303.0|0|0.0|100
0|2020-12-15|33676.0|0|33676.0|0|308.0|0|0.0|100
0|2020-12-16|33841.0|0|33841.0|0|311.0|0|0.0|100
0|2020-12-17|34176.0|0|34176.0|0|314.0|0|0.0|100
0|2020-12-18|34478.0|0|34478.0|0|318.0|0|0.0|100
0|2020-12-19|34814.0|0|34814.0|0|324.0|0|0.0|100
0|2020-12-20|34900.0|0|34900.0|0|324.0|0|0.0|100
0|2020-12-21|35107.0|0|35107.0|0|324.0|0|0.0|100
0|2020-12-22|35422.0|0|35422.0|0|329.0|0|0.0|100
0|2020-12-23|35573.0|0|35573.0|0|336.0|0|0.0|100
0|2020-12-24|35902.0|0|35902.0|0|351.0|0|0.0|100
0|2020-12-25|35944.0|0|35944.0|0|351.0|0|0.0|100
0|2020-12-26|35944.0|0|35944.0|0|351.0|0|0.0|100
0|2020-12-27|36079.0|0|36079.0|0|351.0|0|0.0|100
0|2020-12-28|36432.0|0|36432.0|0|351.0|0|0.0|100
0|2020-12-29|36771.0|0|36771.0|0|354.0|0|0.0|100
0|2020-12-30|36894.0|0|36894.0|0|364.0|0|0.0|100
0|2020-12-31|37252.0|0|37252.0|0|370.0|0|0.0|100
0|2021-01-01|37254.0|0|37254.0|0|370.0|0|0.0|100
0|2021-01-02|37255.0|0|37255.0|0|370.0|0|0.0|100
0|2021-01-03|37389.0|0|37389.0|0|370.0|0|0.0|100
0|2021-01-04|37600.0|0|37600.0|0|370.0|0|0.0|100
0|2021-01-05|38233.0|0|38233.0|0|384.0|0|0.0|100
0|2021-01-06|38572.0|0|38572.0|0|393.0|0|0.0|100
0|2021-01-07|39107.0|0|39107.0|0|396.0|0|0.0|100
0|2021-01-08|39420.0|0|39420.0|0|402.0|0|0.0|100
0|2021-01-09|39704.0|0|39704.0|0|403.0|0|0.0|100
0|2021-01-10|39783.0|0|39783.0|0|403.0|0|0.0|100
0|2021-01-11|40018.0|0|40018.0|0|403.0|0|0.0|100
0|2021-01-12|40300.0|0|40300.0|0|407.0|0|0.0|100
0|2021-01-13|40520.0|0|40520.0|0|410.0|0|0.0|100
0|2021-01-14|40764.0|0|40764.0|0|410.0|0|0.0|100
0|2021-01-15|40939.0|0|40939.0|0|415.0|0|0.0|100
0|2021-01-16|41121.0|0|41121.0|0|424.0|0|0.0|100
0|2021-01-17|41264.0|0|41264.0|0|424.0|0|0.0|100
0|2021-01-18|41414.0|0|41414.0|0|424.0|0|0.0|100
0|2021-01-19|41567.0|0|41567.0|0|431.0|0|0.0|100
0|2021-01-20|41689.0|0|41689.0|0|438.0|0|0.0|100
0|2021-01-21|41881.0|0|41881.0|0|443.0|0|0.0|100
0|2021-01-22|42066.0|0|42066.0|0|449.0|0|0.0|100
0|2021-01-23|42157.0|0|42157.0|0|455.0|0|0.0|100
0|2021-01-24|42223.0|0|42223.0|0|455.0|0|0.0|100
0|2021-01-25|42303.0|0|42303.0|0|457.0|0|0.0|100
0|2021-01-26|42402.0|0|42402.0|0|465.0|0|0.0|100
