|dates|Johnson_Indiana_UnitedStates.JHU_ConfirmedCases.data|Johnson_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Johnson_Indiana_UnitedStates.NYT_ConfirmedCases.data|Johnson_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Johnson_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Johnson_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Johnson_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Johnson_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|952.0|0|972.0|0|91.0|0|0.0|100
0|2020-05-15|959.0|0|983.0|0|93.0|0|0.0|100
0|2020-05-16|980.0|0|1004.0|0|94.0|0|0.0|100
0|2020-05-17|992.0|0|1016.0|0|94.0|0|0.0|100
0|2020-05-18|1002.0|0|1026.0|0|94.0|0|0.0|100
0|2020-05-19|1016.0|0|1041.0|0|97.0|0|0.0|100
0|2020-05-20|1029.0|0|1053.0|0|99.0|0|0.0|100
0|2020-05-21|1049.0|0|1074.0|0|102.0|0|0.0|100
0|2020-05-22|1052.0|0|1077.0|0|102.0|0|0.0|100
0|2020-05-23|1065.0|0|1090.0|0|102.0|0|0.0|100
0|2020-05-24|1080.0|0|1105.0|0|104.0|0|0.0|100
0|2020-05-25|1082.0|0|1107.0|0|104.0|0|0.0|100
0|2020-05-26|1086.0|0|1111.0|0|104.0|0|0.0|100
0|2020-05-27|1092.0|0|1119.0|0|104.0|0|0.0|100
0|2020-05-28|1092.0|0|1121.0|0|106.0|0|0.0|100
0|2020-05-29|1093.0|0|1121.0|0|108.0|0|0.0|100
0|2020-05-30|1097.0|0|1125.0|0|108.0|0|0.0|100
0|2020-05-31|1105.0|0|1133.0|0|108.0|0|0.0|100
0|2020-06-01|1115.0|0|1142.0|0|109.0|0|0.0|100
0|2020-06-02|1117.0|0|1144.0|0|110.0|0|0.0|100
0|2020-06-03|1120.0|0|1147.0|0|110.0|0|0.0|100
0|2020-06-04|1121.0|0|1148.0|0|112.0|0|0.0|100
0|2020-06-05|1125.0|0|1152.0|0|113.0|0|0.0|100
0|2020-06-06|1129.0|0|1156.0|0|114.0|0|0.0|100
0|2020-06-07|1133.0|0|1160.0|0|114.0|0|0.0|100
0|2020-06-08|1139.0|0|1166.0|0|114.0|0|0.0|100
0|2020-06-09|1143.0|0|1172.0|0|114.0|0|0.0|100
0|2020-06-10|1155.0|0|1183.0|0|114.0|0|0.0|100
0|2020-06-11|1157.0|0|1185.0|0|114.0|0|0.0|100
0|2020-06-12|1160.0|0|1188.0|0|114.0|0|0.0|100
0|2020-06-13|1168.0|0|1196.0|0|114.0|0|0.0|100
0|2020-06-14|1168.0|0|1196.0|0|114.0|0|0.0|100
0|2020-06-15|1172.0|0|1200.0|0|114.0|0|0.0|100
0|2020-06-16|1174.0|0|1202.0|0|115.0|0|0.0|100
0|2020-06-17|1177.0|0|1205.0|0|115.0|0|0.0|100
0|2020-06-18|1185.0|0|1213.0|0|116.0|0|0.0|100
0|2020-06-19|1185.0|0|1213.0|0|116.0|0|0.0|100
0|2020-06-20|1189.0|0|1217.0|0|117.0|0|0.0|100
0|2020-06-21|1200.0|0|1228.0|0|117.0|0|0.0|100
0|2020-06-22|1200.0|0|1228.0|0|117.0|0|0.0|100
0|2020-06-23|1205.0|0|1233.0|0|117.0|0|0.0|100
0|2020-06-24|1205.0|0|1233.0|0|117.0|0|0.0|100
0|2020-06-25|1205.0|0|1233.0|0|117.0|0|0.0|100
0|2020-06-26|1212.0|0|1240.0|0|117.0|0|0.0|100
0|2020-06-27|1220.0|0|1248.0|0|117.0|0|0.0|100
0|2020-06-28|1227.0|0|1255.0|0|117.0|0|0.0|100
0|2020-06-29|1231.0|0|1259.0|0|117.0|0|0.0|100
0|2020-06-30|1232.0|0|1260.0|0|118.0|0|0.0|100
0|2020-07-01|1235.0|0|1263.0|0|118.0|0|0.0|100
0|2020-07-02|1244.0|0|1272.0|0|118.0|0|0.0|100
0|2020-07-03|1254.0|0|1283.0|0|118.0|0|0.0|100
0|2020-07-04|1256.0|0|1285.0|0|118.0|0|0.0|100
0|2020-07-05|1278.0|0|1307.0|0|118.0|0|0.0|100
0|2020-07-06|1288.0|0|1317.0|0|118.0|0|0.0|100
0|2020-07-07|1288.0|0|1317.0|0|117.0|0|0.0|100
0|2020-07-08|1296.0|0|1326.0|0|118.0|0|0.0|100
0|2020-07-09|1306.0|0|1336.0|0|118.0|0|0.0|100
0|2020-07-10|1325.0|0|1355.0|0|118.0|0|0.0|100
0|2020-07-11|1340.0|0|1370.0|0|118.0|0|0.0|100
0|2020-07-12|1345.0|0|1375.0|0|118.0|0|0.0|100
0|2020-07-13|1351.0|0|1381.0|0|118.0|0|0.0|100
0|2020-07-14|1366.0|0|1397.0|0|118.0|0|0.0|100
0|2020-07-15|1379.0|0|1410.0|0|118.0|0|0.0|100
0|2020-07-16|1394.0|0|1425.0|0|118.0|0|0.0|100
0|2020-07-17|1405.0|0|1437.0|0|118.0|0|0.0|100
0|2020-07-18|1418.0|0|1450.0|0|118.0|0|0.0|100
0|2020-07-19|1432.0|0|1464.0|0|118.0|0|0.0|100
0|2020-07-20|1444.0|0|1476.0|0|118.0|0|0.0|100
0|2020-07-21|1464.0|0|1496.0|0|118.0|0|0.0|100
0|2020-07-22|1476.0|0|1508.0|0|118.0|0|0.0|100
0|2020-07-23|1491.0|0|1523.0|0|118.0|0|0.0|100
0|2020-07-24|1516.0|0|1548.0|0|118.0|0|0.0|100
0|2020-07-25|1529.0|0|1561.0|0|118.0|0|0.0|100
0|2020-07-26|1549.0|0|1581.0|0|118.0|0|0.0|100
0|2020-07-27|1555.0|0|1587.0|0|118.0|0|0.0|100
0|2020-07-28|1574.0|0|1608.0|0|118.0|0|0.0|100
0|2020-07-29|1586.0|0|1620.0|0|118.0|0|0.0|100
0|2020-07-30|1600.0|0|1634.0|0|118.0|0|0.0|100
0|2020-07-31|1616.0|0|1650.0|0|118.0|0|0.0|100
0|2020-08-01|1631.0|0|1665.0|0|118.0|0|0.0|100
0|2020-08-02|1648.0|0|1682.0|0|118.0|0|0.0|100
0|2020-08-03|1652.0|0|1686.0|0|118.0|0|0.0|100
0|2020-08-04|1667.0|0|1701.0|0|118.0|0|0.0|100
0|2020-08-05|1674.0|0|1708.0|0|118.0|0|0.0|100
0|2020-08-06|1694.0|0|1728.0|0|118.0|0|0.0|100
0|2020-08-07|1719.0|0|1753.0|0|118.0|0|0.0|100
0|2020-08-08|1741.0|0|1775.0|0|118.0|0|0.0|100
0|2020-08-09|1757.0|0|1791.0|0|118.0|0|0.0|100
0|2020-08-10|1767.0|0|1801.0|0|118.0|0|0.0|100
0|2020-08-11|1789.0|0|1823.0|0|119.0|0|0.0|100
0|2020-08-12|1794.0|0|1828.0|0|119.0|0|0.0|100
0|2020-08-13|1800.0|0|1834.0|0|119.0|0|0.0|100
0|2020-08-14|1819.0|0|1854.0|0|119.0|0|0.0|100
0|2020-08-15|1833.0|0|1868.0|0|119.0|0|0.0|100
0|2020-08-16|1845.0|0|1880.0|0|119.0|0|0.0|100
0|2020-08-17|1848.0|0|1883.0|0|119.0|0|0.0|100
0|2020-08-18|1862.0|0|1897.0|0|120.0|0|0.0|100
0|2020-08-19|1872.0|0|1906.0|0|120.0|0|0.0|100
0|2020-08-20|1885.0|0|1919.0|0|120.0|0|0.0|100
0|2020-08-21|1900.0|0|1935.0|0|120.0|0|0.0|100
0|2020-08-22|1910.0|0|1946.0|0|120.0|0|0.0|100
0|2020-08-23|1917.0|0|1953.0|0|120.0|0|0.0|100
0|2020-08-24|1942.0|0|1978.0|0|120.0|0|0.0|100
0|2020-08-25|1956.0|0|1994.0|0|120.0|0|0.0|100
0|2020-08-26|1964.0|0|2002.0|0|120.0|0|0.0|100
0|2020-08-27|1990.0|0|2029.0|0|120.0|0|0.0|100
0|2020-08-28|1999.0|0|2037.0|0|120.0|0|0.0|100
0|2020-08-29|2012.0|0|2050.0|0|121.0|0|0.0|100
0|2020-08-30|2024.0|0|2061.0|0|121.0|0|0.0|100
0|2020-08-31|2034.0|0|2071.0|0|121.0|0|0.0|100
0|2020-09-01|2039.0|0|2076.0|0|121.0|0|0.0|100
0|2020-09-02|2052.0|0|2089.0|0|121.0|0|0.0|100
0|2020-09-03|2059.0|0|2097.0|0|121.0|0|0.0|100
0|2020-09-04|2065.0|0|2103.0|0|122.0|0|0.0|100
0|2020-09-05|2077.0|0|2115.0|0|122.0|0|0.0|100
0|2020-09-06|2088.0|0|2126.0|0|122.0|0|0.0|100
0|2020-09-07|2094.0|0|2132.0|0|122.0|0|0.0|100
0|2020-09-08|2096.0|0|2134.0|0|122.0|0|0.0|100
0|2020-09-09|2105.0|0|2143.0|0|122.0|0|0.0|100
0|2020-09-10|2115.0|0|2154.0|0|122.0|0|0.0|100
0|2020-09-11|2130.0|0|2169.0|0|122.0|0|0.0|100
0|2020-09-12|2136.0|0|2176.0|0|122.0|0|0.0|100
0|2020-09-13|2189.0|0|2229.0|0|122.0|0|0.0|100
0|2020-09-14|2208.0|0|2248.0|0|122.0|0|0.0|100
0|2020-09-15|2218.0|0|2257.0|0|122.0|0|0.0|100
0|2020-09-16|2227.0|0|2266.0|0|122.0|0|0.0|100
0|2020-09-17|2241.0|0|2280.0|0|122.0|0|0.0|100
0|2020-09-18|2236.0|0|2275.0|0|122.0|0|0.0|100
0|2020-09-19|2250.0|0|2289.0|0|122.0|0|0.0|100
0|2020-09-20|2257.0|0|2296.0|0|122.0|0|0.0|100
0|2020-09-21|2258.0|0|2297.0|0|122.0|0|0.0|100
0|2020-09-22|2268.0|0|2307.0|0|123.0|0|0.0|100
0|2020-09-23|2279.0|0|2318.0|0|123.0|0|0.0|100
0|2020-09-24|2291.0|0|2330.0|0|123.0|0|0.0|100
0|2020-09-25|2305.0|0|2344.0|0|123.0|0|0.0|100
0|2020-09-26|2328.0|0|2367.0|0|124.0|0|0.0|100
0|2020-09-27|2338.0|0|2377.0|0|124.0|0|0.0|100
0|2020-09-28|2352.0|0|2391.0|0|124.0|0|0.0|100
0|2020-09-29|2362.0|0|2401.0|0|125.0|0|0.0|100
0|2020-09-30|2383.0|0|2422.0|0|126.0|0|0.0|100
0|2020-10-01|2409.0|0|2448.0|0|126.0|0|0.0|100
0|2020-10-02|2441.0|0|2480.0|0|124.0|0|0.0|100
0|2020-10-03|2451.0|0|2490.0|0|124.0|0|0.0|100
0|2020-10-04|2472.0|0|2511.0|0|124.0|0|0.0|100
0|2020-10-05|2487.0|0|2526.0|0|124.0|0|0.0|100
0|2020-10-06|2516.0|0|2555.0|0|125.0|0|0.0|100
0|2020-10-07|2532.0|0|2571.0|0|125.0|0|0.0|100
0|2020-10-08|2572.0|0|2612.0|0|126.0|0|0.0|100
0|2020-10-09|2609.0|0|2650.0|0|126.0|0|0.0|100
0|2020-10-10|2646.0|0|2687.0|0|127.0|0|0.0|100
0|2020-10-11|2706.0|0|2747.0|0|127.0|0|0.0|100
0|2020-10-12|2740.0|0|2781.0|0|127.0|0|0.0|100
0|2020-10-13|2775.0|0|2816.0|0|127.0|0|0.0|100
0|2020-10-14|2820.0|0|2861.0|0|127.0|0|0.0|100
0|2020-10-15|2849.0|0|2890.0|0|127.0|0|0.0|100
0|2020-10-16|2885.0|0|2926.0|0|127.0|0|0.0|100
0|2020-10-17|2919.0|0|2960.0|0|127.0|0|0.0|100
0|2020-10-18|2947.0|0|2988.0|0|127.0|0|0.0|100
0|2020-10-19|2972.0|0|3013.0|0|127.0|0|0.0|100
0|2020-10-20|2995.0|0|3036.0|0|128.0|0|0.0|100
0|2020-10-21|3051.0|0|3092.0|0|128.0|0|0.0|100
0|2020-10-22|3051.0|0|3146.0|0|128.0|0|0.0|100
0|2020-10-23|3051.0|0|3192.0|0|128.0|0|0.0|100
0|2020-10-24|3051.0|0|3248.0|0|128.0|0|0.0|100
0|2020-10-25|3051.0|0|3280.0|0|128.0|0|0.0|100
0|2020-10-26|3051.0|0|3327.0|0|128.0|0|0.0|100
0|2020-10-27|3051.0|0|3348.0|0|128.0|0|0.0|100
0|2020-10-28|3051.0|0|3393.0|0|128.0|0|0.0|100
0|2020-10-29|3352.0|0|3479.0|0|132.0|0|0.0|100
0|2020-10-30|3506.0|0|3547.0|0|133.0|0|0.0|100
0|2020-10-31|3506.0|0|3605.0|0|133.0|0|0.0|100
0|2020-11-01|3506.0|0|3640.0|0|133.0|0|0.0|100
0|2020-11-02|3667.0|0|3708.0|0|149.0|0|0.0|100
0|2020-11-03|3709.0|0|3750.0|0|150.0|0|0.0|100
0|2020-11-04|3791.0|0|3832.0|0|152.0|0|0.0|100
0|2020-11-05|3791.0|0|3922.0|0|152.0|0|0.0|100
0|2020-11-06|3957.0|0|3998.0|0|153.0|0|0.0|100
0|2020-11-07|4052.0|0|4094.0|0|154.0|0|0.0|100
0|2020-11-08|4131.0|0|4173.0|0|154.0|0|0.0|100
0|2020-11-09|4216.0|0|4258.0|0|156.0|0|0.0|100
0|2020-11-10|4216.0|0|4349.0|0|156.0|0|0.0|100
0|2020-11-11|4397.0|0|4439.0|0|158.0|0|0.0|100
0|2020-11-12|4507.0|0|4549.0|0|158.0|0|0.0|100
0|2020-11-13|4601.0|0|4643.0|0|158.0|0|0.0|100
0|2020-11-14|4830.0|0|4872.0|0|160.0|0|0.0|100
0|2020-11-15|4830.0|0|5038.0|0|160.0|0|0.0|100
0|2020-11-16|5115.0|0|5157.0|0|160.0|0|0.0|100
0|2020-11-17|5115.0|0|5287.0|0|160.0|0|0.0|100
0|2020-11-18|5115.0|0|5429.0|0|160.0|0|0.0|100
0|2020-11-19|5115.0|0|5571.0|0|160.0|0|0.0|100
0|2020-11-20|5678.0|0|5721.0|0|160.0|0|0.0|100
0|2020-11-21|5814.0|0|5857.0|0|161.0|0|0.0|100
0|2020-11-22|5971.0|0|6014.0|0|161.0|0|0.0|100
0|2020-11-23|5971.0|0|6182.0|0|161.0|0|0.0|100
0|2020-11-24|6231.0|0|6275.0|0|161.0|0|0.0|100
0|2020-11-25|6231.0|0|6434.0|0|165.0|0|0.0|100
0|2020-11-26|6231.0|0|6602.0|0|165.0|0|0.0|100
0|2020-11-27|6718.0|0|6765.0|0|165.0|0|0.0|100
0|2020-11-28|6718.0|0|6914.0|0|165.0|0|0.0|100
0|2020-11-29|6973.0|0|7020.0|0|165.0|0|0.0|100
0|2020-11-30|6973.0|0|7178.0|0|165.0|0|0.0|100
0|2020-12-01|6973.0|0|7315.0|0|165.0|0|0.0|100
0|2020-12-02|7484.0|0|7532.0|0|165.0|0|0.0|100
0|2020-12-03|7732.0|0|7781.0|0|165.0|0|0.0|100
0|2020-12-04|7969.0|0|8018.0|0|165.0|0|0.0|100
0|2020-12-05|8127.0|0|8176.0|0|179.0|0|0.0|100
0|2020-12-06|8334.0|0|8383.0|0|181.0|0|0.0|100
0|2020-12-07|8481.0|0|8530.0|0|181.0|0|0.0|100
0|2020-12-08|8481.0|0|8689.0|0|181.0|0|0.0|100
0|2020-12-09|8771.0|0|8822.0|0|185.0|0|0.0|100
0|2020-12-10|8996.0|0|9048.0|0|185.0|0|0.0|100
0|2020-12-11|9212.0|0|9265.0|0|192.0|0|0.0|100
0|2020-12-12|9346.0|0|9398.0|0|192.0|0|0.0|100
0|2020-12-13|9346.0|0|9560.0|0|192.0|0|0.0|100
0|2020-12-14|9666.0|0|9718.0|0|195.0|0|0.0|100
0|2020-12-15|9745.0|0|9799.0|0|197.0|0|0.0|100
0|2020-12-16|9922.0|0|9976.0|0|201.0|0|0.0|100
0|2020-12-17|10112.0|0|10166.0|0|201.0|0|0.0|100
0|2020-12-18|10274.0|0|10328.0|0|204.0|0|0.0|100
0|2020-12-19|10427.0|0|10481.0|0|207.0|0|0.0|100
0|2020-12-20|10585.0|0|10639.0|0|207.0|0|0.0|100
0|2020-12-21|10694.0|0|10749.0|0|208.0|0|0.0|100
0|2020-12-22|10805.0|0|10860.0|0|214.0|0|0.0|100
0|2020-12-23|10968.0|0|11023.0|0|216.0|0|0.0|100
0|2020-12-24|11186.0|0|11241.0|0|217.0|0|0.0|100
0|2020-12-25|11407.0|0|11462.0|0|217.0|0|0.0|100
0|2020-12-26|11521.0|0|11576.0|0|218.0|0|0.0|100
0|2020-12-27|11567.0|0|11622.0|0|223.0|0|0.0|100
0|2020-12-28|11567.0|0|11695.0|0|223.0|0|0.0|100
0|2020-12-29|11567.0|0|11816.0|0|231.0|0|0.0|100
0|2020-12-30|11567.0|0|11970.0|0|235.0|0|0.0|100
0|2020-12-31|12098.0|0|12155.0|0|237.0|0|0.0|100
0|2021-01-01|12309.0|0|12366.0|0|241.0|0|0.0|100
0|2021-01-02|12446.0|0|12503.0|0|241.0|0|0.0|100
0|2021-01-03|12446.0|0|12596.0|0|241.0|0|0.0|100
0|2021-01-04|12673.0|0|12730.0|0|246.0|0|0.0|100
0|2021-01-05|12712.0|0|12770.0|0|251.0|0|0.0|100
0|2021-01-06|12915.0|0|12973.0|0|251.0|0|0.0|100
0|2021-01-07|12915.0|0|13230.0|0|251.0|0|0.0|100
0|2021-01-08|13363.0|0|13422.0|0|261.0|0|0.0|100
0|2021-01-09|13363.0|0|13650.0|0|261.0|0|0.0|100
0|2021-01-10|13717.0|0|13775.0|0|269.0|0|0.0|100
0|2021-01-11|13834.0|0|13892.0|0|270.0|0|0.0|100
0|2021-01-12|13911.0|0|13969.0|0|274.0|0|0.0|100
0|2021-01-13|13911.0|0|14046.0|0|274.0|0|0.0|100
0|2021-01-14|13911.0|0|14177.0|0|277.0|0|0.0|100
0|2021-01-15|14273.0|0|14330.0|0|280.0|0|0.0|100
0|2021-01-16|14398.0|0|14455.0|0|284.0|0|0.0|100
0|2021-01-17|14496.0|0|14553.0|0|284.0|0|0.0|100
0|2021-01-18|14583.0|0|14640.0|0|285.0|0|0.0|100
0|2021-01-19|14687.0|0|14744.0|0|289.0|0|0.0|100
0|2021-01-20|14748.0|0|14805.0|0|289.0|0|0.0|100
0|2021-01-21|14871.0|0|14928.0|0|292.0|0|0.0|100
0|2021-01-22|14974.0|0|15030.0|0|293.0|0|0.0|100
0|2021-01-23|15069.0|0|15126.0|0|295.0|0|0.0|100
0|2021-01-24|15140.0|0|15197.0|0|295.0|0|0.0|100
0|2021-01-25|15191.0|0|15248.0|0|295.0|0|0.0|100
0|2021-01-26|15234.0|0|15292.0|0|296.0|0|0.0|100
