|dates|Columbia_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Columbia_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Columbia_Pennsylvania_UnitedStates.NYT_ConfirmedCases.data|Columbia_Pennsylvania_UnitedStates.NYT_ConfirmedCases.missing|Columbia_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Columbia_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Columbia_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Columbia_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|330.0|0|330.0|0|28.0|0|0.0|100
0|2020-05-14|333.0|0|333.0|0|31.0|0|0.0|100
0|2020-05-15|334.0|0|334.0|0|33.0|0|0.0|100
0|2020-05-16|336.0|0|336.0|0|33.0|0|0.0|100
0|2020-05-17|336.0|0|336.0|0|33.0|0|0.0|100
0|2020-05-18|337.0|0|337.0|0|29.0|0|0.0|100
0|2020-05-19|337.0|0|337.0|0|29.0|0|0.0|100
0|2020-05-20|340.0|0|340.0|0|29.0|0|0.0|100
0|2020-05-21|342.0|0|342.0|0|29.0|0|0.0|100
0|2020-05-22|342.0|0|342.0|0|29.0|0|0.0|100
0|2020-05-23|342.0|0|342.0|0|29.0|0|0.0|100
0|2020-05-24|344.0|0|344.0|0|30.0|0|0.0|100
0|2020-05-25|343.0|0|343.0|0|31.0|0|0.0|100
0|2020-05-26|343.0|0|343.0|0|31.0|0|0.0|100
0|2020-05-27|346.0|0|346.0|0|31.0|0|0.0|100
0|2020-05-28|346.0|0|346.0|0|31.0|0|0.0|100
0|2020-05-29|346.0|0|346.0|0|31.0|0|0.0|100
0|2020-05-30|346.0|0|346.0|0|31.0|0|0.0|100
0|2020-05-31|348.0|0|348.0|0|31.0|0|0.0|100
0|2020-06-01|348.0|0|348.0|0|31.0|0|0.0|100
0|2020-06-02|349.0|0|349.0|0|31.0|0|0.0|100
0|2020-06-03|349.0|0|349.0|0|31.0|0|0.0|100
0|2020-06-04|352.0|0|352.0|0|31.0|0|0.0|100
0|2020-06-05|352.0|0|352.0|0|31.0|0|0.0|100
0|2020-06-06|361.0|0|361.0|0|31.0|0|0.0|100
0|2020-06-07|364.0|0|364.0|0|31.0|0|0.0|100
0|2020-06-08|364.0|0|364.0|0|31.0|0|0.0|100
0|2020-06-09|367.0|0|367.0|0|31.0|0|0.0|100
0|2020-06-10|368.0|0|368.0|0|32.0|0|0.0|100
0|2020-06-11|369.0|0|369.0|0|33.0|0|0.0|100
0|2020-06-12|371.0|0|371.0|0|33.0|0|0.0|100
0|2020-06-13|376.0|0|376.0|0|33.0|0|0.0|100
0|2020-06-14|378.0|0|378.0|0|33.0|0|0.0|100
0|2020-06-15|380.0|0|380.0|0|33.0|0|0.0|100
0|2020-06-16|385.0|0|385.0|0|33.0|0|0.0|100
0|2020-06-17|387.0|0|387.0|0|33.0|0|0.0|100
0|2020-06-18|389.0|0|389.0|0|33.0|0|0.0|100
0|2020-06-19|390.0|0|390.0|0|33.0|0|0.0|100
0|2020-06-20|391.0|0|391.0|0|33.0|0|0.0|100
0|2020-06-21|392.0|0|392.0|0|33.0|0|0.0|100
0|2020-06-22|397.0|0|397.0|0|33.0|0|0.0|100
0|2020-06-23|397.0|0|397.0|0|33.0|0|0.0|100
0|2020-06-24|398.0|0|398.0|0|33.0|0|0.0|100
0|2020-06-25|399.0|0|399.0|0|33.0|0|0.0|100
0|2020-06-26|399.0|0|399.0|0|33.0|0|0.0|100
0|2020-06-27|399.0|0|399.0|0|33.0|0|0.0|100
0|2020-06-28|399.0|0|399.0|0|33.0|0|0.0|100
0|2020-06-29|400.0|0|400.0|0|33.0|0|0.0|100
0|2020-06-30|400.0|0|400.0|0|34.0|0|0.0|100
0|2020-07-01|403.0|0|403.0|0|34.0|0|0.0|100
0|2020-07-02|405.0|0|405.0|0|34.0|0|0.0|100
0|2020-07-03|407.0|0|407.0|0|34.0|0|0.0|100
0|2020-07-04|408.0|0|408.0|0|34.0|0|0.0|100
0|2020-07-05|411.0|0|411.0|0|34.0|0|0.0|100
0|2020-07-06|411.0|0|411.0|0|34.0|0|0.0|100
0|2020-07-07|412.0|0|412.0|0|34.0|0|0.0|100
0|2020-07-08|413.0|0|413.0|0|35.0|0|0.0|100
0|2020-07-09|416.0|0|416.0|0|35.0|0|0.0|100
0|2020-07-10|417.0|0|417.0|0|35.0|0|0.0|100
0|2020-07-11|419.0|0|419.0|0|35.0|0|0.0|100
0|2020-07-12|419.0|0|419.0|0|35.0|0|0.0|100
0|2020-07-13|420.0|0|420.0|0|35.0|0|0.0|100
0|2020-07-14|421.0|0|421.0|0|35.0|0|0.0|100
0|2020-07-15|424.0|0|424.0|0|35.0|0|0.0|100
0|2020-07-16|427.0|0|427.0|0|35.0|0|0.0|100
0|2020-07-17|428.0|0|428.0|0|35.0|0|0.0|100
0|2020-07-18|428.0|0|428.0|0|35.0|0|0.0|100
0|2020-07-19|430.0|0|430.0|0|35.0|0|0.0|100
0|2020-07-20|433.0|0|433.0|0|35.0|0|0.0|100
0|2020-07-21|436.0|0|436.0|0|35.0|0|0.0|100
0|2020-07-22|438.0|0|438.0|0|35.0|0|0.0|100
0|2020-07-23|443.0|0|443.0|0|35.0|0|0.0|100
0|2020-07-24|445.0|0|445.0|0|35.0|0|0.0|100
0|2020-07-25|446.0|0|446.0|0|35.0|0|0.0|100
0|2020-07-26|451.0|0|451.0|0|35.0|0|0.0|100
0|2020-07-27|452.0|0|452.0|0|35.0|0|0.0|100
0|2020-07-28|453.0|0|453.0|0|35.0|0|0.0|100
0|2020-07-29|453.0|0|453.0|0|35.0|0|0.0|100
0|2020-07-30|456.0|0|456.0|0|35.0|0|0.0|100
0|2020-07-31|457.0|0|457.0|0|35.0|0|0.0|100
0|2020-08-01|459.0|0|459.0|0|35.0|0|0.0|100
0|2020-08-02|461.0|0|461.0|0|35.0|0|0.0|100
0|2020-08-03|462.0|0|462.0|0|35.0|0|0.0|100
0|2020-08-04|464.0|0|464.0|0|35.0|0|0.0|100
0|2020-08-05|468.0|0|468.0|0|35.0|0|0.0|100
0|2020-08-06|470.0|0|470.0|0|35.0|0|0.0|100
0|2020-08-07|470.0|0|470.0|0|35.0|0|0.0|100
0|2020-08-08|471.0|0|471.0|0|35.0|0|0.0|100
0|2020-08-09|471.0|0|471.0|0|35.0|0|0.0|100
0|2020-08-10|477.0|0|477.0|0|35.0|0|0.0|100
0|2020-08-11|478.0|0|478.0|0|35.0|0|0.0|100
0|2020-08-12|481.0|0|481.0|0|35.0|0|0.0|100
0|2020-08-13|483.0|0|483.0|0|35.0|0|0.0|100
0|2020-08-14|483.0|0|483.0|0|35.0|0|0.0|100
0|2020-08-15|485.0|0|485.0|0|35.0|0|0.0|100
0|2020-08-16|491.0|0|491.0|0|35.0|0|0.0|100
0|2020-08-17|492.0|0|492.0|0|35.0|0|0.0|100
0|2020-08-18|496.0|0|496.0|0|35.0|0|0.0|100
0|2020-08-19|496.0|0|496.0|0|35.0|0|0.0|100
0|2020-08-20|499.0|0|499.0|0|35.0|0|0.0|100
0|2020-08-21|505.0|0|505.0|0|35.0|0|0.0|100
0|2020-08-22|514.0|0|514.0|0|35.0|0|0.0|100
0|2020-08-23|521.0|0|521.0|0|35.0|0|0.0|100
0|2020-08-24|527.0|0|527.0|0|35.0|0|0.0|100
0|2020-08-25|532.0|0|532.0|0|35.0|0|0.0|100
0|2020-08-26|546.0|0|546.0|0|35.0|0|0.0|100
0|2020-08-27|562.0|0|562.0|0|35.0|0|0.0|100
0|2020-08-28|580.0|0|580.0|0|35.0|0|0.0|100
0|2020-08-29|598.0|0|598.0|0|35.0|0|0.0|100
0|2020-08-30|659.0|0|659.0|0|35.0|0|0.0|100
0|2020-08-31|665.0|0|665.0|0|35.0|0|0.0|100
0|2020-09-01|675.0|0|675.0|0|35.0|0|0.0|100
0|2020-09-02|692.0|0|692.0|0|35.0|0|0.0|100
0|2020-09-03|728.0|0|728.0|0|35.0|0|0.0|100
0|2020-09-04|754.0|0|754.0|0|35.0|0|0.0|100
0|2020-09-05|776.0|0|776.0|0|35.0|0|0.0|100
0|2020-09-06|784.0|0|784.0|0|35.0|0|0.0|100
0|2020-09-07|791.0|0|791.0|0|35.0|0|0.0|100
0|2020-09-08|798.0|0|798.0|0|35.0|0|0.0|100
0|2020-09-09|813.0|0|813.0|0|35.0|0|0.0|100
0|2020-09-10|824.0|0|824.0|0|35.0|0|0.0|100
0|2020-09-11|831.0|0|831.0|0|35.0|0|0.0|100
0|2020-09-12|831.0|0|836.0|0|35.0|0|0.0|100
0|2020-09-13|836.0|0|836.0|0|35.0|0|0.0|100
0|2020-09-14|836.0|0|842.0|0|35.0|0|0.0|100
0|2020-09-15|843.0|0|843.0|0|35.0|0|0.0|100
0|2020-09-16|847.0|0|847.0|0|35.0|0|0.0|100
0|2020-09-17|848.0|0|848.0|0|35.0|0|0.0|100
0|2020-09-18|853.0|0|853.0|0|35.0|0|0.0|100
0|2020-09-19|859.0|0|859.0|0|35.0|0|0.0|100
0|2020-09-20|859.0|0|860.0|0|35.0|0|0.0|100
0|2020-09-21|863.0|0|863.0|0|35.0|0|0.0|100
0|2020-09-22|866.0|0|866.0|0|35.0|0|0.0|100
0|2020-09-23|873.0|0|873.0|0|35.0|0|0.0|100
0|2020-09-24|876.0|0|876.0|0|35.0|0|0.0|100
0|2020-09-25|883.0|0|883.0|0|35.0|0|0.0|100
0|2020-09-26|885.0|0|885.0|0|35.0|0|0.0|100
0|2020-09-27|889.0|0|889.0|0|35.0|0|0.0|100
0|2020-09-28|893.0|0|893.0|0|35.0|0|0.0|100
0|2020-09-29|907.0|0|907.0|0|35.0|0|0.0|100
0|2020-09-30|919.0|0|919.0|0|35.0|0|0.0|100
0|2020-10-01|926.0|0|926.0|0|35.0|0|0.0|100
0|2020-10-02|933.0|0|933.0|0|35.0|0|0.0|100
0|2020-10-03|933.0|0|933.0|0|35.0|0|0.0|100
0|2020-10-04|954.0|0|954.0|0|36.0|0|0.0|100
0|2020-10-05|963.0|0|963.0|0|36.0|0|0.0|100
0|2020-10-06|962.0|0|962.0|0|36.0|0|0.0|100
0|2020-10-07|966.0|0|966.0|0|36.0|0|0.0|100
0|2020-10-08|976.0|0|976.0|0|36.0|0|0.0|100
0|2020-10-09|989.0|0|989.0|0|36.0|0|0.0|100
0|2020-10-10|996.0|0|996.0|0|37.0|0|0.0|100
0|2020-10-11|1000.0|0|1000.0|0|37.0|0|0.0|100
0|2020-10-12|1004.0|0|1004.0|0|37.0|0|0.0|100
0|2020-10-13|1007.0|0|1007.0|0|38.0|0|0.0|100
0|2020-10-14|1012.0|0|1012.0|0|38.0|0|0.0|100
0|2020-10-15|1013.0|0|1013.0|0|39.0|0|0.0|100
0|2020-10-16|1015.0|0|1015.0|0|39.0|0|0.0|100
0|2020-10-17|1021.0|0|1021.0|0|39.0|0|0.0|100
0|2020-10-18|1022.0|0|1022.0|0|39.0|0|0.0|100
0|2020-10-19|1023.0|0|1023.0|0|39.0|0|0.0|100
0|2020-10-20|1027.0|0|1027.0|0|40.0|0|0.0|100
0|2020-10-21|1029.0|0|1029.0|0|40.0|0|0.0|100
0|2020-10-22|1029.0|0|1037.0|0|40.0|0|0.0|100
0|2020-10-23|1029.0|0|1041.0|0|40.0|0|0.0|100
0|2020-10-24|1029.0|0|1044.0|0|40.0|0|0.0|100
0|2020-10-25|1029.0|0|1048.0|0|40.0|0|0.0|100
0|2020-10-26|1050.0|0|1050.0|0|41.0|0|0.0|100
0|2020-10-27|1053.0|0|1053.0|0|41.0|0|0.0|100
0|2020-10-28|1053.0|0|1055.0|0|41.0|0|0.0|100
0|2020-10-29|1053.0|0|1061.0|0|41.0|0|0.0|100
0|2020-10-30|1053.0|0|1067.0|0|41.0|0|0.0|100
0|2020-10-31|1053.0|0|1074.0|0|41.0|0|0.0|100
0|2020-11-01|1053.0|0|1079.0|0|41.0|0|0.0|100
0|2020-11-02|1087.0|0|1087.0|0|43.0|0|0.0|100
0|2020-11-03|1089.0|0|1089.0|0|43.0|0|0.0|100
0|2020-11-04|1095.0|0|1095.0|0|43.0|0|0.0|100
0|2020-11-05|1107.0|0|1107.0|0|43.0|0|0.0|100
0|2020-11-06|1121.0|0|1121.0|0|44.0|0|0.0|100
0|2020-11-07|1129.0|0|1129.0|0|44.0|0|0.0|100
0|2020-11-08|1129.0|0|1131.0|0|44.0|0|0.0|100
0|2020-11-09|1144.0|0|1144.0|0|44.0|0|0.0|100
0|2020-11-10|1144.0|0|1152.0|0|44.0|0|0.0|100
0|2020-11-11|1144.0|0|1165.0|0|44.0|0|0.0|100
0|2020-11-12|1182.0|0|1182.0|0|45.0|0|0.0|100
0|2020-11-13|1193.0|0|1193.0|0|45.0|0|0.0|100
0|2020-11-14|1214.0|0|1214.0|0|45.0|0|0.0|100
0|2020-11-15|1214.0|0|1215.0|0|45.0|0|0.0|100
0|2020-11-16|1220.0|0|1220.0|0|45.0|0|0.0|100
0|2020-11-17|1220.0|0|1257.0|0|45.0|0|0.0|100
0|2020-11-18|1220.0|0|1275.0|0|45.0|0|0.0|100
0|2020-11-19|1284.0|0|1284.0|0|45.0|0|0.0|100
0|2020-11-20|1309.0|0|1309.0|0|46.0|0|0.0|100
0|2020-11-21|1338.0|0|1338.0|0|46.0|0|0.0|100
0|2020-11-22|1338.0|0|1357.0|0|46.0|0|0.0|100
0|2020-11-23|1338.0|0|1367.0|0|46.0|0|0.0|100
0|2020-11-24|1338.0|0|1372.0|0|46.0|0|0.0|100
0|2020-11-25|1394.0|0|1394.0|0|48.0|0|0.0|100
0|2020-11-26|1394.0|0|1414.0|0|48.0|0|0.0|100
0|2020-11-27|1394.0|0|1441.0|0|48.0|0|0.0|100
0|2020-11-28|1394.0|0|1464.0|0|48.0|0|0.0|100
0|2020-11-29|1483.0|0|1483.0|0|48.0|0|0.0|100
0|2020-11-30|1483.0|0|1488.0|0|50.0|0|0.0|100
0|2020-12-01|1483.0|0|1496.0|0|50.0|0|0.0|100
0|2020-12-02|1483.0|0|1508.0|0|50.0|0|0.0|100
0|2020-12-03|1546.0|0|1546.0|0|51.0|0|0.0|100
0|2020-12-04|1584.0|0|1584.0|0|51.0|0|0.0|100
0|2020-12-05|1610.0|0|1610.0|0|51.0|0|0.0|100
0|2020-12-06|1633.0|0|1633.0|0|51.0|0|0.0|100
0|2020-12-07|1633.0|0|1660.0|0|51.0|0|0.0|100
0|2020-12-08|1633.0|0|1683.0|0|51.0|0|0.0|100
0|2020-12-09|1633.0|0|1724.0|0|53.0|0|0.0|100
0|2020-12-10|1771.0|0|1771.0|0|53.0|0|0.0|100
0|2020-12-11|1929.0|0|1929.0|0|53.0|0|0.0|100
0|2020-12-12|1929.0|0|1946.0|0|53.0|0|0.0|100
0|2020-12-13|1980.0|0|1980.0|0|55.0|0|0.0|100
0|2020-12-14|2014.0|0|2014.0|0|55.0|0|0.0|100
0|2020-12-15|2054.0|0|2054.0|0|56.0|0|0.0|100
0|2020-12-16|2078.0|0|2078.0|0|57.0|0|0.0|100
0|2020-12-17|2151.0|0|2151.0|0|57.0|0|0.0|100
0|2020-12-18|2153.0|0|2153.0|0|57.0|0|0.0|100
0|2020-12-19|2187.0|0|2187.0|0|57.0|0|0.0|100
0|2020-12-20|2187.0|0|2219.0|0|57.0|0|0.0|100
0|2020-12-21|2263.0|0|2263.0|0|57.0|0|0.0|100
0|2020-12-22|2294.0|0|2294.0|0|58.0|0|0.0|100
0|2020-12-23|2353.0|0|2353.0|0|59.0|0|0.0|100
0|2020-12-24|2419.0|0|2419.0|0|60.0|0|0.0|100
0|2020-12-25|2453.0|0|2453.0|0|61.0|0|0.0|100
0|2020-12-26|2515.0|0|2515.0|0|61.0|0|0.0|100
0|2020-12-27|2576.0|0|2576.0|0|63.0|0|0.0|100
0|2020-12-28|2576.0|0|2597.0|0|63.0|0|0.0|100
0|2020-12-29|2626.0|0|2626.0|0|68.0|0|0.0|100
0|2020-12-30|2695.0|0|2695.0|0|70.0|0|0.0|100
0|2020-12-31|2695.0|0|2746.0|0|71.0|0|0.0|100
0|2021-01-01|2818.0|0|2818.0|0|73.0|0|0.0|100
0|2021-01-02|2860.0|0|2860.0|0|73.0|0|0.0|100
0|2021-01-03|2860.0|0|2909.0|0|73.0|0|0.0|100
0|2021-01-04|2947.0|0|2947.0|0|75.0|0|0.0|100
0|2021-01-05|2947.0|0|2973.0|0|75.0|0|0.0|100
0|2021-01-06|3016.0|0|3016.0|0|81.0|0|0.0|100
0|2021-01-07|3016.0|0|3147.0|0|81.0|0|0.0|100
0|2021-01-08|3016.0|0|3248.0|0|81.0|0|0.0|100
0|2021-01-09|3016.0|0|3323.0|0|87.0|0|0.0|100
0|2021-01-10|3016.0|0|3369.0|0|87.0|0|0.0|100
0|2021-01-11|3401.0|0|3401.0|0|88.0|0|0.0|100
0|2021-01-12|3474.0|0|3474.0|0|91.0|0|0.0|100
0|2021-01-13|3542.0|0|3542.0|0|91.0|0|0.0|100
0|2021-01-14|3593.0|0|3593.0|0|93.0|0|0.0|100
0|2021-01-15|3593.0|0|3650.0|0|96.0|0|0.0|100
0|2021-01-16|3593.0|0|3697.0|0|96.0|0|0.0|100
0|2021-01-17|3727.0|0|3727.0|0|96.0|0|0.0|100
0|2021-01-18|3761.0|0|3761.0|0|99.0|0|0.0|100
0|2021-01-19|3789.0|0|3789.0|0|99.0|0|0.0|100
0|2021-01-20|3821.0|0|3821.0|0|104.0|0|0.0|100
0|2021-01-21|3835.0|0|3835.0|0|104.0|0|0.0|100
0|2021-01-22|3835.0|0|3873.0|0|104.0|0|0.0|100
0|2021-01-23|3892.0|0|3892.0|0|108.0|0|0.0|100
0|2021-01-24|3892.0|0|3907.0|0|108.0|0|0.0|100
0|2021-01-25|3930.0|0|3930.0|0|109.0|0|0.0|100
0|2021-01-26|3974.0|0|3974.0|0|112.0|0|0.0|100
0|2021-01-27|3974.0|0|4018.0|0|112.0|0|0.0|100
0|2021-01-28|4073.0|0|4073.0|0|114.0|0|0.0|100
0|2021-01-29|4109.0|0|4109.0|0|115.0|0|0.0|100
0|2021-01-30|4109.0|0|4142.0|0|116.0|0|0.0|100
0|2021-01-31|4163.0|0|4163.0|0|116.0|0|0.0|100
0|2021-02-01|4175.0|0|4175.0|0|116.0|0|0.0|100
0|2021-02-02|4175.0|0|4194.0|0|116.0|0|0.0|100
