|dates|Lawrence_Ohio_UnitedStates.JHU_ConfirmedCases.data|Lawrence_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Lawrence_Ohio_UnitedStates.NYT_ConfirmedCases.data|Lawrence_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Lawrence_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Lawrence_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Lawrence_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Lawrence_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-15|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-16|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-17|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-18|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-19|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-20|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-05-21|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-22|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-23|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-24|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-25|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-26|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-27|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-28|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-05-29|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-05-30|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-05-31|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-01|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-02|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-03|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-04|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-05|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-06|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-07|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-08|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-09|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-10|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-11|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-12|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-13|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-14|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-15|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-06-16|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-17|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-18|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-19|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-20|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-21|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-06-22|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-23|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-06-24|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-06-25|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-06-26|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-06-27|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-06-28|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-06-29|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-06-30|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-07-01|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-02|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-03|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-04|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-05|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-06|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-07|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-07-08|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-07-09|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-07-10|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-07-11|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-07-12|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-07-13|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-07-14|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-07-15|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-16|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-07-17|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-07-18|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-07-19|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-07-20|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-07-21|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-07-22|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-07-23|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-07-24|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-07-25|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-07-26|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-07-27|186.0|0|186.0|0|0.0|0|0.0|100
0|2020-07-28|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-07-29|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-07-30|199.0|0|199.0|0|0.0|0|0.0|100
0|2020-07-31|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-08-01|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-08-02|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-08-03|220.0|0|220.0|0|0.0|0|0.0|100
0|2020-08-04|225.0|0|225.0|0|0.0|0|0.0|100
0|2020-08-05|234.0|0|234.0|0|0.0|0|0.0|100
0|2020-08-06|242.0|0|242.0|0|0.0|0|0.0|100
0|2020-08-07|267.0|0|267.0|0|0.0|0|0.0|100
0|2020-08-08|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-08-09|283.0|0|283.0|0|0.0|0|0.0|100
0|2020-08-10|288.0|0|288.0|0|0.0|0|0.0|100
0|2020-08-11|300.0|0|300.0|0|0.0|0|0.0|100
0|2020-08-12|318.0|0|318.0|0|0.0|0|0.0|100
0|2020-08-13|323.0|0|323.0|0|0.0|0|0.0|100
0|2020-08-14|334.0|0|334.0|0|0.0|0|0.0|100
0|2020-08-15|336.0|0|336.0|0|4.0|0|0.0|100
0|2020-08-16|344.0|0|344.0|0|4.0|0|0.0|100
0|2020-08-17|355.0|0|355.0|0|5.0|0|0.0|100
0|2020-08-18|364.0|0|364.0|0|5.0|0|0.0|100
0|2020-08-19|367.0|0|367.0|0|6.0|0|0.0|100
0|2020-08-20|380.0|0|380.0|0|6.0|0|0.0|100
0|2020-08-21|387.0|0|387.0|0|6.0|0|0.0|100
0|2020-08-22|390.0|0|390.0|0|6.0|0|0.0|100
0|2020-08-23|394.0|0|394.0|0|6.0|0|0.0|100
0|2020-08-24|395.0|0|395.0|0|6.0|0|0.0|100
0|2020-08-25|397.0|0|397.0|0|7.0|0|0.0|100
0|2020-08-26|400.0|0|400.0|0|7.0|0|0.0|100
0|2020-08-27|416.0|0|416.0|0|7.0|0|0.0|100
0|2020-08-28|422.0|0|422.0|0|14.0|0|0.0|100
0|2020-08-29|429.0|0|429.0|0|14.0|0|0.0|100
0|2020-08-30|429.0|0|429.0|0|14.0|0|0.0|100
0|2020-08-31|434.0|0|434.0|0|14.0|0|0.0|100
0|2020-09-01|445.0|0|445.0|0|14.0|0|0.0|100
0|2020-09-02|454.0|0|454.0|0|14.0|0|0.0|100
0|2020-09-03|465.0|0|465.0|0|14.0|0|0.0|100
0|2020-09-04|470.0|0|470.0|0|14.0|0|0.0|100
0|2020-09-05|477.0|0|477.0|0|14.0|0|0.0|100
0|2020-09-06|480.0|0|480.0|0|14.0|0|0.0|100
0|2020-09-07|487.0|0|487.0|0|16.0|0|0.0|100
0|2020-09-08|494.0|0|494.0|0|16.0|0|0.0|100
0|2020-09-09|501.0|0|501.0|0|17.0|0|0.0|100
0|2020-09-10|508.0|0|508.0|0|17.0|0|0.0|100
0|2020-09-11|526.0|0|526.0|0|17.0|0|0.0|100
0|2020-09-12|527.0|0|527.0|0|17.0|0|0.0|100
0|2020-09-13|538.0|0|538.0|0|17.0|0|0.0|100
0|2020-09-14|544.0|0|544.0|0|18.0|0|0.0|100
0|2020-09-15|553.0|0|553.0|0|18.0|0|0.0|100
0|2020-09-16|559.0|0|559.0|0|18.0|0|0.0|100
0|2020-09-17|569.0|0|569.0|0|18.0|0|0.0|100
0|2020-09-18|581.0|0|581.0|0|18.0|0|0.0|100
0|2020-09-19|588.0|0|588.0|0|18.0|0|0.0|100
0|2020-09-20|594.0|0|594.0|0|18.0|0|0.0|100
0|2020-09-21|604.0|0|604.0|0|18.0|0|0.0|100
0|2020-09-22|616.0|0|616.0|0|18.0|0|0.0|100
0|2020-09-23|627.0|0|627.0|0|22.0|0|0.0|100
0|2020-09-24|641.0|0|641.0|0|22.0|0|0.0|100
0|2020-09-25|653.0|0|653.0|0|22.0|0|0.0|100
0|2020-09-26|658.0|0|658.0|0|22.0|0|0.0|100
0|2020-09-27|659.0|0|659.0|0|22.0|0|0.0|100
0|2020-09-28|671.0|0|671.0|0|22.0|0|0.0|100
0|2020-09-29|686.0|0|686.0|0|22.0|0|0.0|100
0|2020-09-30|690.0|0|690.0|0|22.0|0|0.0|100
0|2020-10-01|703.0|0|703.0|0|22.0|0|0.0|100
0|2020-10-02|714.0|0|714.0|0|22.0|0|0.0|100
0|2020-10-03|723.0|0|723.0|0|22.0|0|0.0|100
0|2020-10-04|733.0|0|733.0|0|22.0|0|0.0|100
0|2020-10-05|744.0|0|744.0|0|22.0|0|0.0|100
0|2020-10-06|748.0|0|748.0|0|22.0|0|0.0|100
0|2020-10-07|752.0|0|752.0|0|22.0|0|0.0|100
0|2020-10-08|766.0|0|766.0|0|23.0|0|0.0|100
0|2020-10-09|778.0|0|778.0|0|23.0|0|0.0|100
0|2020-10-10|788.0|0|788.0|0|24.0|0|0.0|100
0|2020-10-11|792.0|0|792.0|0|24.0|0|0.0|100
0|2020-10-12|802.0|0|802.0|0|24.0|0|0.0|100
0|2020-10-13|809.0|0|809.0|0|24.0|0|0.0|100
0|2020-10-14|831.0|0|831.0|0|24.0|0|0.0|100
0|2020-10-15|846.0|0|846.0|0|24.0|0|0.0|100
0|2020-10-16|859.0|0|859.0|0|24.0|0|0.0|100
0|2020-10-17|873.0|0|873.0|0|24.0|0|0.0|100
0|2020-10-18|885.0|0|885.0|0|24.0|0|0.0|100
0|2020-10-19|890.0|0|890.0|0|25.0|0|0.0|100
0|2020-10-20|907.0|0|907.0|0|25.0|0|0.0|100
0|2020-10-21|929.0|0|929.0|0|25.0|0|0.0|100
0|2020-10-22|930.0|0|930.0|0|25.0|0|0.0|100
0|2020-10-23|945.0|0|945.0|0|25.0|0|0.0|100
0|2020-10-24|951.0|0|951.0|0|25.0|0|0.0|100
0|2020-10-25|977.0|0|977.0|0|25.0|0|0.0|100
0|2020-10-26|985.0|0|985.0|0|25.0|0|0.0|100
0|2020-10-27|997.0|0|997.0|0|25.0|0|0.0|100
0|2020-10-28|1016.0|0|1016.0|0|26.0|0|0.0|100
0|2020-10-29|1039.0|0|1039.0|0|26.0|0|0.0|100
0|2020-10-30|1070.0|0|1070.0|0|27.0|0|0.0|100
0|2020-10-31|1090.0|0|1090.0|0|27.0|0|0.0|100
0|2020-11-01|1103.0|0|1103.0|0|28.0|0|0.0|100
0|2020-11-02|1114.0|0|1114.0|0|29.0|0|0.0|100
0|2020-11-03|1131.0|0|1131.0|0|30.0|0|0.0|100
0|2020-11-04|1151.0|0|1151.0|0|31.0|0|0.0|100
0|2020-11-05|1177.0|0|1177.0|0|31.0|0|0.0|100
0|2020-11-06|1209.0|0|1209.0|0|31.0|0|0.0|100
0|2020-11-07|1244.0|0|1244.0|0|31.0|0|0.0|100
0|2020-11-08|1272.0|0|1272.0|0|31.0|0|0.0|100
0|2020-11-09|1294.0|0|1294.0|0|31.0|0|0.0|100
0|2020-11-10|1324.0|0|1324.0|0|31.0|0|0.0|100
0|2020-11-11|1378.0|0|1378.0|0|31.0|0|0.0|100
0|2020-11-12|1441.0|0|1441.0|0|32.0|0|0.0|100
0|2020-11-13|1478.0|0|1478.0|0|32.0|0|0.0|100
0|2020-11-14|1493.0|0|1493.0|0|32.0|0|0.0|100
0|2020-11-15|1535.0|0|1535.0|0|33.0|0|0.0|100
0|2020-11-16|1569.0|0|1569.0|0|33.0|0|0.0|100
0|2020-11-17|1612.0|0|1612.0|0|33.0|0|0.0|100
0|2020-11-18|1645.0|0|1645.0|0|33.0|0|0.0|100
0|2020-11-19|1681.0|0|1681.0|0|34.0|0|0.0|100
0|2020-11-20|1733.0|0|1733.0|0|36.0|0|0.0|100
0|2020-11-21|1774.0|0|1774.0|0|36.0|0|0.0|100
0|2020-11-22|1813.0|0|1813.0|0|36.0|0|0.0|100
0|2020-11-23|1854.0|0|1854.0|0|36.0|0|0.0|100
0|2020-11-24|1894.0|0|1894.0|0|38.0|0|0.0|100
0|2020-11-25|1930.0|0|1930.0|0|39.0|0|0.0|100
0|2020-11-26|1930.0|0|1930.0|0|39.0|0|0.0|100
0|2020-11-27|2011.0|0|2011.0|0|39.0|0|0.0|100
0|2020-11-28|2038.0|0|2038.0|0|40.0|0|0.0|100
0|2020-11-29|2073.0|0|2073.0|0|40.0|0|0.0|100
0|2020-11-30|2116.0|0|2116.0|0|40.0|0|0.0|100
0|2020-12-01|2149.0|0|2149.0|0|40.0|0|0.0|100
0|2020-12-02|2191.0|0|2191.0|0|41.0|0|0.0|100
0|2020-12-03|2233.0|0|2233.0|0|41.0|0|0.0|100
0|2020-12-04|2320.0|0|2320.0|0|41.0|0|0.0|100
0|2020-12-05|2367.0|0|2367.0|0|41.0|0|0.0|100
0|2020-12-06|2392.0|0|2392.0|0|41.0|0|0.0|100
0|2020-12-07|2438.0|0|2438.0|0|41.0|0|0.0|100
0|2020-12-08|2526.0|0|2526.0|0|41.0|0|0.0|100
0|2020-12-09|2596.0|0|2596.0|0|41.0|0|0.0|100
0|2020-12-10|2670.0|0|2670.0|0|41.0|0|0.0|100
0|2020-12-11|2733.0|0|2733.0|0|42.0|0|0.0|100
0|2020-12-12|2783.0|0|2783.0|0|43.0|0|0.0|100
0|2020-12-13|2816.0|0|2816.0|0|43.0|0|0.0|100
0|2020-12-14|2858.0|0|2858.0|0|43.0|0|0.0|100
0|2020-12-15|2910.0|0|2910.0|0|43.0|0|0.0|100
0|2020-12-16|2945.0|0|2945.0|0|45.0|0|0.0|100
0|2020-12-17|2998.0|0|2998.0|0|45.0|0|0.0|100
0|2020-12-18|3026.0|0|3026.0|0|45.0|0|0.0|100
0|2020-12-19|3055.0|0|3055.0|0|45.0|0|0.0|100
0|2020-12-20|3086.0|0|3086.0|0|45.0|0|0.0|100
0|2020-12-21|3115.0|0|3115.0|0|45.0|0|0.0|100
0|2020-12-22|3151.0|0|3151.0|0|47.0|0|0.0|100
0|2020-12-23|3195.0|0|3195.0|0|47.0|0|0.0|100
0|2020-12-24|3258.0|0|3258.0|0|47.0|0|0.0|100
0|2020-12-25|3258.0|0|3258.0|0|47.0|0|0.0|100
0|2020-12-26|3314.0|0|3314.0|0|47.0|0|0.0|100
0|2020-12-27|3329.0|0|3329.0|0|47.0|0|0.0|100
0|2020-12-28|3347.0|0|3347.0|0|47.0|0|0.0|100
0|2020-12-29|3393.0|0|3393.0|0|47.0|0|0.0|100
0|2020-12-30|3446.0|0|3446.0|0|47.0|0|0.0|100
0|2020-12-31|3517.0|0|3517.0|0|47.0|0|0.0|100
0|2021-01-01|3517.0|0|3517.0|0|47.0|0|0.0|100
0|2021-01-02|3609.0|0|3609.0|0|47.0|0|0.0|100
0|2021-01-03|3642.0|0|3642.0|0|47.0|0|0.0|100
0|2021-01-04|3695.0|0|3695.0|0|48.0|0|0.0|100
0|2021-01-05|3772.0|0|3772.0|0|48.0|0|0.0|100
0|2021-01-06|3818.0|0|3818.0|0|48.0|0|0.0|100
0|2021-01-07|3857.0|0|3857.0|0|48.0|0|0.0|100
0|2021-01-08|3934.0|0|3934.0|0|48.0|0|0.0|100
0|2021-01-09|3985.0|0|3985.0|0|48.0|0|0.0|100
0|2021-01-10|4005.0|0|4005.0|0|48.0|0|0.0|100
0|2021-01-11|4038.0|0|4038.0|0|49.0|0|0.0|100
0|2021-01-12|4089.0|0|4089.0|0|49.0|0|0.0|100
0|2021-01-13|4139.0|0|4139.0|0|49.0|0|0.0|100
0|2021-01-14|4170.0|0|4170.0|0|51.0|0|0.0|100
0|2021-01-15|4224.0|0|4224.0|0|51.0|0|0.0|100
0|2021-01-16|4289.0|0|4289.0|0|51.0|0|0.0|100
0|2021-01-17|4326.0|0|4326.0|0|51.0|0|0.0|100
0|2021-01-18|4366.0|0|4366.0|0|52.0|0|0.0|100
0|2021-01-19|4393.0|0|4393.0|0|53.0|0|0.0|100
0|2021-01-20|4428.0|0|4428.0|0|53.0|0|0.0|100
0|2021-01-21|4470.0|0|4470.0|0|53.0|0|0.0|100
0|2021-01-22|4501.0|0|4501.0|0|54.0|0|0.0|100
0|2021-01-23|4526.0|0|4526.0|0|54.0|0|0.0|100
0|2021-01-24|4579.0|0|4579.0|0|58.0|0|0.0|100
0|2021-01-25|4606.0|0|4606.0|0|58.0|0|0.0|100
0|2021-01-26|4646.0|0|4646.0|0|58.0|0|0.0|100
0|2021-01-27|4690.0|0|4690.0|0|58.0|0|0.0|100
0|2021-01-28|4716.0|0|4716.0|0|59.0|0|0.0|100
0|2021-01-29|4765.0|0|4765.0|0|61.0|0|0.0|100
0|2021-01-30|4786.0|0|4786.0|0|61.0|0|0.0|100
0|2021-01-31|4807.0|0|4807.0|0|61.0|0|0.0|100
0|2021-02-01|4826.0|0|4826.0|0|61.0|0|0.0|100
0|2021-02-02|4854.0|0|4854.0|0|61.0|0|0.0|100
0|2021-02-03|4883.0|0|4883.0|0|63.0|0|0.0|100
0|2021-02-04|4902.0|0|4902.0|0|63.0|0|0.0|100
