|dates|Spotsylvania_Virginia_UnitedStates.JHU_ConfirmedCases.data|Spotsylvania_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Spotsylvania_Virginia_UnitedStates.NYT_ConfirmedCases.data|Spotsylvania_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Spotsylvania_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Spotsylvania_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Spotsylvania_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Spotsylvania_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|270.0|0|270.0|0|4.0|0|0.0|100
0|2020-05-14|282.0|0|282.0|0|4.0|0|0.0|100
0|2020-05-15|291.0|0|291.0|0|4.0|0|0.0|100
0|2020-05-16|304.0|0|304.0|0|4.0|0|0.0|100
0|2020-05-17|312.0|0|312.0|0|4.0|0|0.0|100
0|2020-05-18|319.0|0|319.0|0|4.0|0|0.0|100
0|2020-05-19|339.0|0|339.0|0|4.0|0|0.0|100
0|2020-05-20|351.0|0|351.0|0|4.0|0|0.0|100
0|2020-05-21|366.0|0|366.0|0|4.0|0|0.0|100
0|2020-05-22|373.0|0|373.0|0|4.0|0|0.0|100
0|2020-05-23|386.0|0|386.0|0|4.0|0|0.0|100
0|2020-05-24|401.0|0|401.0|0|5.0|0|0.0|100
0|2020-05-25|422.0|0|422.0|0|6.0|0|0.0|100
0|2020-05-26|463.0|0|463.0|0|6.0|0|0.0|100
0|2020-05-27|474.0|0|474.0|0|6.0|0|0.0|100
0|2020-05-28|487.0|0|487.0|0|6.0|0|0.0|100
0|2020-05-29|500.0|0|500.0|0|7.0|0|0.0|100
0|2020-05-30|524.0|0|524.0|0|7.0|0|0.0|100
0|2020-05-31|556.0|0|556.0|0|7.0|0|0.0|100
0|2020-06-01|571.0|0|571.0|0|7.0|0|0.0|100
0|2020-06-02|586.0|0|586.0|0|7.0|0|0.0|100
0|2020-06-03|590.0|0|590.0|0|7.0|0|0.0|100
0|2020-06-04|593.0|0|593.0|0|7.0|0|0.0|100
0|2020-06-05|615.0|0|615.0|0|7.0|0|0.0|100
0|2020-06-06|634.0|0|634.0|0|7.0|0|0.0|100
0|2020-06-07|695.0|0|695.0|0|7.0|0|0.0|100
0|2020-06-08|707.0|0|707.0|0|7.0|0|0.0|100
0|2020-06-09|712.0|0|712.0|0|9.0|0|0.0|100
0|2020-06-10|723.0|0|723.0|0|10.0|0|0.0|100
0|2020-06-11|729.0|0|729.0|0|11.0|0|0.0|100
0|2020-06-12|739.0|0|739.0|0|12.0|0|0.0|100
0|2020-06-13|752.0|0|752.0|0|13.0|0|0.0|100
0|2020-06-14|813.0|0|813.0|0|15.0|0|0.0|100
0|2020-06-15|837.0|0|837.0|0|16.0|0|0.0|100
0|2020-06-16|849.0|0|849.0|0|17.0|0|0.0|100
0|2020-06-17|858.0|0|858.0|0|17.0|0|0.0|100
0|2020-06-18|862.0|0|862.0|0|17.0|0|0.0|100
0|2020-06-19|874.0|0|874.0|0|19.0|0|0.0|100
0|2020-06-20|891.0|0|891.0|0|20.0|0|0.0|100
0|2020-06-21|902.0|0|902.0|0|20.0|0|0.0|100
0|2020-06-22|909.0|0|909.0|0|21.0|0|0.0|100
0|2020-06-23|917.0|0|917.0|0|24.0|0|0.0|100
0|2020-06-24|924.0|0|924.0|0|26.0|0|0.0|100
0|2020-06-25|931.0|0|931.0|0|26.0|0|0.0|100
0|2020-06-26|945.0|0|945.0|0|28.0|0|0.0|100
0|2020-06-27|975.0|0|975.0|0|29.0|0|0.0|100
0|2020-06-28|981.0|0|981.0|0|29.0|0|0.0|100
0|2020-06-29|985.0|0|985.0|0|29.0|0|0.0|100
0|2020-06-30|993.0|0|993.0|0|29.0|0|0.0|100
0|2020-07-01|994.0|0|994.0|0|30.0|0|0.0|100
0|2020-07-02|1001.0|0|1001.0|0|31.0|0|0.0|100
0|2020-07-03|1010.0|0|1010.0|0|31.0|0|0.0|100
0|2020-07-04|1027.0|0|1027.0|0|31.0|0|0.0|100
0|2020-07-05|1036.0|0|1036.0|0|31.0|0|0.0|100
0|2020-07-06|1038.0|0|1038.0|0|31.0|0|0.0|100
0|2020-07-07|1048.0|0|1048.0|0|31.0|0|0.0|100
0|2020-07-08|1053.0|0|1053.0|0|31.0|0|0.0|100
0|2020-07-09|1060.0|0|1060.0|0|31.0|0|0.0|100
0|2020-07-10|1077.0|0|1077.0|0|31.0|0|0.0|100
0|2020-07-11|1076.0|0|1076.0|0|31.0|0|0.0|100
0|2020-07-12|1082.0|0|1082.0|0|31.0|0|0.0|100
0|2020-07-13|1083.0|0|1083.0|0|31.0|0|0.0|100
0|2020-07-14|1088.0|0|1088.0|0|32.0|0|0.0|100
0|2020-07-15|1094.0|0|1094.0|0|32.0|0|0.0|100
0|2020-07-16|1108.0|0|1108.0|0|31.0|0|0.0|100
0|2020-07-17|1124.0|0|1124.0|0|32.0|0|0.0|100
0|2020-07-18|1136.0|0|1136.0|0|32.0|0|0.0|100
0|2020-07-19|1148.0|0|1148.0|0|32.0|0|0.0|100
0|2020-07-20|1154.0|0|1154.0|0|32.0|0|0.0|100
0|2020-07-21|1168.0|0|1168.0|0|33.0|0|0.0|100
0|2020-07-22|1197.0|0|1197.0|0|33.0|0|0.0|100
0|2020-07-23|1212.0|0|1212.0|0|33.0|0|0.0|100
0|2020-07-24|1213.0|0|1213.0|0|33.0|0|0.0|100
0|2020-07-25|1212.0|0|1212.0|0|32.0|0|0.0|100
0|2020-07-26|1225.0|0|1225.0|0|32.0|0|0.0|100
0|2020-07-27|1244.0|0|1244.0|0|33.0|0|0.0|100
0|2020-07-28|1254.0|0|1254.0|0|33.0|0|0.0|100
0|2020-07-29|1271.0|0|1271.0|0|33.0|0|0.0|100
0|2020-07-30|1291.0|0|1291.0|0|33.0|0|0.0|100
0|2020-07-31|1305.0|0|1305.0|0|33.0|0|0.0|100
0|2020-08-01|1318.0|0|1318.0|0|35.0|0|0.0|100
0|2020-08-02|1332.0|0|1332.0|0|35.0|0|0.0|100
0|2020-08-03|1357.0|0|1357.0|0|34.0|0|0.0|100
0|2020-08-04|1375.0|0|1375.0|0|34.0|0|0.0|100
0|2020-08-05|1390.0|0|1390.0|0|35.0|0|0.0|100
0|2020-08-06|1421.0|0|1421.0|0|35.0|0|0.0|100
0|2020-08-07|1449.0|0|1449.0|0|35.0|0|0.0|100
0|2020-08-08|1471.0|0|1471.0|0|35.0|0|0.0|100
0|2020-08-09|1486.0|0|1486.0|0|35.0|0|0.0|100
0|2020-08-10|1499.0|0|1499.0|0|35.0|0|0.0|100
0|2020-08-11|1514.0|0|1514.0|0|36.0|0|0.0|100
0|2020-08-12|1536.0|0|1536.0|0|35.0|0|0.0|100
0|2020-08-13|1570.0|0|1570.0|0|35.0|0|0.0|100
0|2020-08-14|1581.0|0|1581.0|0|35.0|0|0.0|100
0|2020-08-15|1598.0|0|1598.0|0|35.0|0|0.0|100
0|2020-08-16|1607.0|0|1607.0|0|35.0|0|0.0|100
0|2020-08-17|1621.0|0|1621.0|0|35.0|0|0.0|100
0|2020-08-18|1642.0|0|1642.0|0|36.0|0|0.0|100
0|2020-08-19|1649.0|0|1649.0|0|35.0|0|0.0|100
0|2020-08-20|1662.0|0|1668.0|0|35.0|0|0.0|100
0|2020-08-21|1673.0|0|1673.0|0|35.0|0|0.0|100
0|2020-08-22|1691.0|0|1691.0|0|36.0|0|0.0|100
0|2020-08-23|1701.0|0|1701.0|0|37.0|0|0.0|100
0|2020-08-24|1718.0|0|1718.0|0|37.0|0|0.0|100
0|2020-08-25|1730.0|0|1730.0|0|37.0|0|0.0|100
0|2020-08-26|1735.0|0|1735.0|0|37.0|0|0.0|100
0|2020-08-27|1759.0|0|1759.0|0|38.0|0|0.0|100
0|2020-08-28|1769.0|0|1769.0|0|38.0|0|0.0|100
0|2020-08-29|1781.0|0|1781.0|0|38.0|0|0.0|100
0|2020-08-30|1793.0|0|1793.0|0|38.0|0|0.0|100
0|2020-08-31|1801.0|0|1801.0|0|38.0|0|0.0|100
0|2020-09-01|1824.0|0|1824.0|0|38.0|0|0.0|100
0|2020-09-02|1836.0|0|1836.0|0|38.0|0|0.0|100
0|2020-09-03|1853.0|0|1853.0|0|38.0|0|0.0|100
0|2020-09-04|1863.0|0|1863.0|0|39.0|0|0.0|100
0|2020-09-05|1871.0|0|1871.0|0|39.0|0|0.0|100
0|2020-09-06|1885.0|0|1885.0|0|39.0|0|0.0|100
0|2020-09-07|1892.0|0|1892.0|0|39.0|0|0.0|100
0|2020-09-08|1905.0|0|1905.0|0|39.0|0|0.0|100
0|2020-09-09|1926.0|0|1926.0|0|39.0|0|0.0|100
0|2020-09-10|1952.0|0|1952.0|0|39.0|0|0.0|100
0|2020-09-11|1973.0|0|1973.0|0|39.0|0|0.0|100
0|2020-09-12|1973.0|0|2002.0|0|39.0|0|0.0|100
0|2020-09-13|2011.0|0|2011.0|0|39.0|0|0.0|100
0|2020-09-14|2011.0|0|2014.0|0|39.0|0|0.0|100
0|2020-09-15|2029.0|0|2029.0|0|41.0|0|0.0|100
0|2020-09-16|2041.0|0|2041.0|0|43.0|0|0.0|100
0|2020-09-17|2060.0|0|2060.0|0|42.0|0|0.0|100
0|2020-09-18|2067.0|0|2067.0|0|42.0|0|0.0|100
0|2020-09-19|2076.0|0|2076.0|0|43.0|0|0.0|100
0|2020-09-20|2076.0|0|2082.0|0|43.0|0|0.0|100
0|2020-09-21|2088.0|0|2088.0|0|43.0|0|0.0|100
0|2020-09-22|2099.0|0|2099.0|0|44.0|0|0.0|100
0|2020-09-23|2106.0|0|2106.0|0|43.0|0|0.0|100
0|2020-09-24|2119.0|0|2119.0|0|44.0|0|0.0|100
0|2020-09-25|2121.0|0|2121.0|0|44.0|0|0.0|100
0|2020-09-26|2131.0|0|2131.0|0|44.0|0|0.0|100
0|2020-09-27|2136.0|0|2136.0|0|44.0|0|0.0|100
0|2020-09-28|2145.0|0|2145.0|0|44.0|0|0.0|100
0|2020-09-29|2151.0|0|2151.0|0|44.0|0|0.0|100
0|2020-09-30|2153.0|0|2153.0|0|44.0|0|0.0|100
0|2020-10-01|2161.0|0|2161.0|0|46.0|0|0.0|100
0|2020-10-02|2170.0|0|2170.0|0|46.0|0|0.0|100
0|2020-10-03|2177.0|0|2177.0|0|46.0|0|0.0|100
0|2020-10-04|2187.0|0|2187.0|0|46.0|0|0.0|100
0|2020-10-05|2191.0|0|2191.0|0|46.0|0|0.0|100
0|2020-10-06|2195.0|0|2195.0|0|46.0|0|0.0|100
0|2020-10-07|2197.0|0|2197.0|0|46.0|0|0.0|100
0|2020-10-08|2217.0|0|2217.0|0|46.0|0|0.0|100
0|2020-10-09|2231.0|0|2231.0|0|46.0|0|0.0|100
0|2020-10-10|2250.0|0|2250.0|0|46.0|0|0.0|100
0|2020-10-11|2260.0|0|2260.0|0|46.0|0|0.0|100
0|2020-10-12|2273.0|0|2273.0|0|46.0|0|0.0|100
0|2020-10-13|2278.0|0|2278.0|0|46.0|0|0.0|100
0|2020-10-14|2282.0|0|2282.0|0|46.0|0|0.0|100
0|2020-10-15|2298.0|0|2298.0|0|46.0|0|0.0|100
0|2020-10-16|2306.0|0|2306.0|0|46.0|0|0.0|100
0|2020-10-17|2315.0|0|2315.0|0|47.0|0|0.0|100
0|2020-10-18|2318.0|0|2318.0|0|47.0|0|0.0|100
0|2020-10-19|2327.0|0|2327.0|0|47.0|0|0.0|100
0|2020-10-20|2343.0|0|2343.0|0|47.0|0|0.0|100
0|2020-10-21|2355.0|0|2355.0|0|50.0|0|0.0|100
0|2020-10-22|2355.0|0|2367.0|0|50.0|0|0.0|100
0|2020-10-23|2355.0|0|2389.0|0|50.0|0|0.0|100
0|2020-10-24|2355.0|0|2399.0|0|50.0|0|0.0|100
0|2020-10-25|2355.0|0|2411.0|0|50.0|0|0.0|100
0|2020-10-26|2420.0|0|2420.0|0|51.0|0|0.0|100
0|2020-10-27|2432.0|0|2432.0|0|51.0|0|0.0|100
0|2020-10-28|2432.0|0|2450.0|0|51.0|0|0.0|100
0|2020-10-29|2432.0|0|2468.0|0|51.0|0|0.0|100
0|2020-10-30|2432.0|0|2479.0|0|51.0|0|0.0|100
0|2020-10-31|2432.0|0|2494.0|0|51.0|0|0.0|100
0|2020-11-01|2432.0|0|2509.0|0|51.0|0|0.0|100
0|2020-11-02|2518.0|0|2518.0|0|55.0|0|0.0|100
0|2020-11-03|2529.0|0|2529.0|0|55.0|0|0.0|100
0|2020-11-04|2541.0|0|2541.0|0|55.0|0|0.0|100
0|2020-11-05|2566.0|0|2566.0|0|55.0|0|0.0|100
0|2020-11-06|2583.0|0|2583.0|0|55.0|0|0.0|100
0|2020-11-07|2603.0|0|2603.0|0|55.0|0|0.0|100
0|2020-11-08|2618.0|0|2618.0|0|55.0|0|0.0|100
0|2020-11-09|2633.0|0|2633.0|0|55.0|0|0.0|100
0|2020-11-10|2633.0|0|2648.0|0|55.0|0|0.0|100
0|2020-11-11|2661.0|0|2661.0|0|55.0|0|0.0|100
0|2020-11-12|2688.0|0|2688.0|0|55.0|0|0.0|100
0|2020-11-13|2688.0|0|2692.0|0|55.0|0|0.0|100
0|2020-11-14|2721.0|0|2721.0|0|55.0|0|0.0|100
0|2020-11-15|2721.0|0|2730.0|0|55.0|0|0.0|100
0|2020-11-16|2730.0|0|2770.0|0|56.0|0|0.0|100
0|2020-11-17|2730.0|0|2791.0|0|56.0|0|0.0|100
0|2020-11-18|2807.0|0|2807.0|0|56.0|0|0.0|100
0|2020-11-19|2807.0|0|2825.0|0|56.0|0|0.0|100
0|2020-11-20|2860.0|0|2860.0|0|56.0|0|0.0|100
0|2020-11-21|2891.0|0|2891.0|0|57.0|0|0.0|100
0|2020-11-22|2891.0|0|2916.0|0|57.0|0|0.0|100
0|2020-11-23|2891.0|0|2967.0|0|57.0|0|0.0|100
0|2020-11-24|2995.0|0|2995.0|0|57.0|0|0.0|100
0|2020-11-25|3014.0|0|3014.0|0|57.0|0|0.0|100
0|2020-11-26|3014.0|0|3050.0|0|57.0|0|0.0|100
0|2020-11-27|3014.0|0|3067.0|0|57.0|0|0.0|100
0|2020-11-28|3014.0|0|3109.0|0|57.0|0|0.0|100
0|2020-11-29|3147.0|0|3147.0|0|57.0|0|0.0|100
0|2020-11-30|3161.0|0|3161.0|0|58.0|0|0.0|100
0|2020-12-01|3161.0|0|3185.0|0|58.0|0|0.0|100
0|2020-12-02|3218.0|0|3218.0|0|58.0|0|0.0|100
0|2020-12-03|3248.0|0|3248.0|0|58.0|0|0.0|100
0|2020-12-04|3248.0|0|3292.0|0|58.0|0|0.0|100
0|2020-12-05|3340.0|0|3340.0|0|58.0|0|0.0|100
0|2020-12-06|3394.0|0|3394.0|0|58.0|0|0.0|100
0|2020-12-07|3394.0|0|3472.0|0|58.0|0|0.0|100
0|2020-12-08|3394.0|0|3529.0|0|58.0|0|0.0|100
0|2020-12-09|3394.0|0|3574.0|0|58.0|0|0.0|100
0|2020-12-10|3610.0|0|3610.0|0|58.0|0|0.0|100
0|2020-12-11|3652.0|0|3652.0|0|58.0|0|0.0|100
0|2020-12-12|3705.0|0|3705.0|0|58.0|0|0.0|100
0|2020-12-13|3709.0|0|3709.0|0|58.0|0|0.0|100
0|2020-12-14|3786.0|0|3786.0|0|58.0|0|0.0|100
0|2020-12-15|3818.0|0|3818.0|0|58.0|0|0.0|100
0|2020-12-16|3872.0|0|3872.0|0|59.0|0|0.0|100
0|2020-12-17|3916.0|0|3916.0|0|60.0|0|0.0|100
0|2020-12-18|3974.0|0|3974.0|0|61.0|0|0.0|100
0|2020-12-19|3974.0|0|3996.0|0|62.0|0|0.0|100
0|2020-12-20|4018.0|0|4018.0|0|66.0|0|0.0|100
0|2020-12-21|4121.0|0|4121.0|0|66.0|0|0.0|100
0|2020-12-22|4171.0|0|4171.0|0|67.0|0|0.0|100
0|2020-12-23|4219.0|0|4219.0|0|67.0|0|0.0|100
0|2020-12-24|4338.0|0|4338.0|0|67.0|0|0.0|100
0|2020-12-25|4446.0|0|4446.0|0|67.0|0|0.0|100
0|2020-12-26|4464.0|0|4464.0|0|67.0|0|0.0|100
0|2020-12-27|4470.0|0|4470.0|0|67.0|0|0.0|100
0|2020-12-28|4470.0|0|4510.0|0|67.0|0|0.0|100
0|2020-12-29|4470.0|0|4607.0|0|67.0|0|0.0|100
0|2020-12-30|4678.0|0|4678.0|0|67.0|0|0.0|100
0|2020-12-31|4678.0|0|4797.0|0|67.0|0|0.0|100
0|2021-01-01|4843.0|0|4843.0|0|67.0|0|0.0|100
0|2021-01-02|4901.0|0|4901.0|0|67.0|0|0.0|100
0|2021-01-03|4901.0|0|4954.0|0|67.0|0|0.0|100
0|2021-01-04|5001.0|0|5001.0|0|68.0|0|0.0|100
0|2021-01-05|5077.0|0|5077.0|0|69.0|0|0.0|100
0|2021-01-06|5183.0|0|5183.0|0|69.0|0|0.0|100
0|2021-01-07|5257.0|0|5257.0|0|70.0|0|0.0|100
0|2021-01-08|5301.0|0|5301.0|0|70.0|0|0.0|100
0|2021-01-09|5331.0|0|5331.0|0|71.0|0|0.0|100
0|2021-01-10|5408.0|0|5408.0|0|71.0|0|0.0|100
0|2021-01-11|5408.0|0|5468.0|0|71.0|0|0.0|100
0|2021-01-12|5550.0|0|5550.0|0|71.0|0|0.0|100
0|2021-01-13|5550.0|0|5614.0|0|71.0|0|0.0|100
0|2021-01-14|5550.0|0|5688.0|0|71.0|0|0.0|100
0|2021-01-15|5550.0|0|5806.0|0|71.0|0|0.0|100
0|2021-01-16|5550.0|0|5926.0|0|71.0|0|0.0|100
0|2021-01-17|6007.0|0|6007.0|0|74.0|0|0.0|100
0|2021-01-18|6007.0|0|6124.0|0|74.0|0|0.0|100
0|2021-01-19|6256.0|0|6256.0|0|75.0|0|0.0|100
0|2021-01-20|6256.0|0|6348.0|0|75.0|0|0.0|100
0|2021-01-21|6256.0|0|6396.0|0|75.0|0|0.0|100
0|2021-01-22|6256.0|0|6457.0|0|75.0|0|0.0|100
0|2021-01-23|6551.0|0|6551.0|0|78.0|0|0.0|100
0|2021-01-24|6600.0|0|6600.0|0|78.0|0|0.0|100
0|2021-01-25|6600.0|0|6697.0|0|78.0|0|0.0|100
0|2021-01-26|6820.0|0|6820.0|0|79.0|0|0.0|100
0|2021-01-27|6820.0|0|6879.0|0|79.0|0|0.0|100
