|dates|Franklin_Washington_UnitedStates.JHU_ConfirmedCases.data|Franklin_Washington_UnitedStates.JHU_ConfirmedCases.missing|Franklin_Washington_UnitedStates.NYT_ConfirmedCases.data|Franklin_Washington_UnitedStates.NYT_ConfirmedCases.missing|Franklin_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Franklin_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Franklin_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Franklin_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|427.0|0|544.0|0|17.0|0|0.0|100
0|2020-05-15|433.0|0|552.0|0|17.0|0|0.0|100
0|2020-05-16|441.0|0|564.0|0|17.0|0|0.0|100
0|2020-05-17|444.0|0|572.0|0|17.0|0|0.0|100
0|2020-05-18|456.0|0|577.0|0|17.0|0|0.0|100
0|2020-05-19|464.0|0|587.0|0|18.0|0|0.0|100
0|2020-05-20|466.0|0|593.0|0|18.0|0|0.0|100
0|2020-05-21|472.0|0|605.0|0|18.0|0|0.0|100
0|2020-05-22|480.0|0|612.0|0|18.0|0|0.0|100
0|2020-05-23|480.0|0|612.0|0|18.0|0|0.0|100
0|2020-05-24|499.0|0|612.0|0|19.0|0|0.0|100
0|2020-05-25|503.0|0|641.0|0|19.0|0|0.0|100
0|2020-05-26|510.0|0|649.0|0|19.0|0|0.0|100
0|2020-05-27|513.0|0|661.0|0|20.0|0|0.0|100
0|2020-05-28|523.0|0|668.0|0|20.0|0|0.0|100
0|2020-05-29|535.0|0|694.0|0|20.0|0|0.0|100
0|2020-05-30|549.0|0|694.0|0|20.0|0|0.0|100
0|2020-05-31|574.0|0|704.0|0|20.0|0|0.0|100
0|2020-06-01|598.0|0|760.0|0|20.0|0|0.0|100
0|2020-06-02|610.0|0|786.0|0|20.0|0|0.0|100
0|2020-06-03|632.0|0|800.0|0|20.0|0|0.0|100
0|2020-06-04|642.0|0|834.0|0|20.0|0|0.0|100
0|2020-06-05|670.0|0|855.0|0|21.0|0|0.0|100
0|2020-06-06|704.0|0|855.0|0|21.0|0|0.0|100
0|2020-06-07|722.0|0|859.0|0|21.0|0|0.0|100
0|2020-06-08|746.0|0|943.0|0|21.0|0|0.0|100
0|2020-06-09|764.0|0|956.0|0|22.0|0|0.0|100
0|2020-06-10|764.0|0|979.0|0|22.0|0|0.0|100
0|2020-06-11|826.0|0|1008.0|0|25.0|0|0.0|100
0|2020-06-12|847.0|0|1034.0|0|25.0|0|0.0|100
0|2020-06-13|872.0|0|1034.0|0|25.0|0|0.0|100
0|2020-06-14|896.0|0|1034.0|0|25.0|0|0.0|100
0|2020-06-15|946.0|0|1083.0|0|26.0|0|0.0|100
0|2020-06-16|1005.0|0|1144.0|0|26.0|0|0.0|100
0|2020-06-17|1044.0|0|1180.0|0|26.0|0|0.0|100
0|2020-06-18|1081.0|0|1218.0|0|28.0|0|0.0|100
0|2020-06-19|1113.0|0|1264.0|0|29.0|0|0.0|100
0|2020-06-20|1193.0|0|1264.0|0|29.0|0|0.0|100
0|2020-06-21|1278.0|0|1278.0|0|29.0|0|0.0|100
0|2020-06-22|1306.0|0|1450.0|0|29.0|0|0.0|100
0|2020-06-23|1335.0|0|1450.0|0|30.0|0|0.0|100
0|2020-06-24|1406.0|0|1540.0|0|31.0|0|0.0|100
0|2020-06-25|1451.0|0|1587.0|0|32.0|0|0.0|100
0|2020-06-26|1491.0|0|1627.0|0|32.0|0|0.0|100
0|2020-06-27|1555.0|0|1692.0|0|32.0|0|0.0|100
0|2020-06-28|1578.0|0|1715.0|0|32.0|0|0.0|100
0|2020-06-29|1610.0|0|1750.0|0|33.0|0|0.0|100
0|2020-06-30|1640.0|0|1777.0|0|33.0|0|0.0|100
0|2020-07-01|1697.0|0|1842.0|0|33.0|0|0.0|100
0|2020-07-02|1754.0|0|1887.0|0|33.0|0|0.0|100
0|2020-07-03|1793.0|0|1930.0|0|33.0|0|0.0|100
0|2020-07-04|1840.0|0|1977.0|0|33.0|0|0.0|100
0|2020-07-05|1898.0|0|2035.0|0|33.0|0|0.0|100
0|2020-07-06|2038.0|0|2175.0|0|33.0|0|0.0|100
0|2020-07-07|2113.0|0|2250.0|0|34.0|0|0.0|100
0|2020-07-08|2140.0|0|2276.0|0|34.0|0|0.0|100
0|2020-07-09|2212.0|0|2344.0|0|35.0|0|0.0|100
0|2020-07-10|2281.0|0|2409.0|0|36.0|0|0.0|100
0|2020-07-11|2281.0|0|2409.0|0|36.0|0|0.0|100
0|2020-07-12|2397.0|0|2409.0|0|36.0|0|0.0|100
0|2020-07-13|2397.0|0|2600.0|0|36.0|0|0.0|100
0|2020-07-14|2505.0|0|2642.0|0|39.0|0|0.0|100
0|2020-07-15|2550.0|0|2690.0|0|42.0|0|0.0|100
0|2020-07-16|2574.0|0|2710.0|0|42.0|0|0.0|100
0|2020-07-17|2645.0|0|2784.0|0|41.0|0|0.0|100
0|2020-07-18|2702.0|0|2784.0|0|42.0|0|0.0|100
0|2020-07-19|2753.0|0|2784.0|0|42.0|0|0.0|100
0|2020-07-20|2794.0|0|2930.0|0|42.0|0|0.0|100
0|2020-07-21|2846.0|0|2982.0|0|43.0|0|0.0|100
0|2020-07-22|2882.0|0|3019.0|0|44.0|0|0.0|100
0|2020-07-23|2907.0|0|3043.0|0|44.0|0|0.0|100
0|2020-07-24|2949.0|0|3090.0|0|44.0|0|0.0|100
0|2020-07-25|2992.0|0|3129.0|0|44.0|0|0.0|100
0|2020-07-26|3026.0|0|3163.0|0|44.0|0|0.0|100
0|2020-07-27|3048.0|0|3187.0|0|45.0|0|0.0|100
0|2020-07-28|3123.0|0|3260.0|0|45.0|0|0.0|100
0|2020-07-29|3173.0|0|3311.0|0|45.0|0|0.0|100
0|2020-07-30|3210.0|0|3347.0|0|46.0|0|0.0|100
0|2020-07-31|3210.0|0|3386.0|0|46.0|0|0.0|100
0|2020-08-01|3281.0|0|3418.0|0|47.0|0|0.0|100
0|2020-08-02|3309.0|0|3446.0|0|47.0|0|0.0|100
0|2020-08-03|3325.0|0|3462.0|0|47.0|0|0.0|100
0|2020-08-04|3374.0|0|3512.0|0|47.0|0|0.0|100
0|2020-08-05|3390.0|0|3528.0|0|47.0|0|0.0|100
0|2020-08-06|3412.0|0|3549.0|0|48.0|0|0.0|100
0|2020-08-07|3447.0|0|3584.0|0|48.0|0|0.0|100
0|2020-08-08|3486.0|0|3584.0|0|49.0|0|0.0|100
0|2020-08-09|3507.0|0|3623.0|0|49.0|0|0.0|100
0|2020-08-10|3540.0|0|3679.0|0|49.0|0|0.0|100
0|2020-08-11|3560.0|0|3696.0|0|49.0|0|0.0|100
0|2020-08-12|3577.0|0|3712.0|0|51.0|0|0.0|100
0|2020-08-13|3605.0|0|3742.0|0|51.0|0|0.0|100
0|2020-08-14|3667.0|0|3742.0|0|51.0|0|0.0|100
0|2020-08-15|3705.0|0|3804.0|0|51.0|0|0.0|100
0|2020-08-16|3713.0|0|3850.0|0|53.0|0|0.0|100
0|2020-08-17|3735.0|0|3872.0|0|54.0|0|0.0|100
0|2020-08-18|3758.0|0|3895.0|0|55.0|0|0.0|100
0|2020-08-19|3758.0|0|3895.0|0|55.0|0|0.0|100
0|2020-08-20|3776.0|0|3913.0|0|55.0|0|0.0|100
0|2020-08-21|3803.0|0|3940.0|0|55.0|0|0.0|100
0|2020-08-22|3825.0|0|3962.0|0|55.0|0|0.0|100
0|2020-08-23|3834.0|0|3971.0|0|55.0|0|0.0|100
0|2020-08-24|3843.0|0|3980.0|0|55.0|0|0.0|100
0|2020-08-25|3850.0|0|3987.0|0|55.0|0|0.0|100
0|2020-08-26|3864.0|0|4001.0|0|55.0|0|0.0|100
0|2020-08-27|3874.0|0|4011.0|0|56.0|0|0.0|100
0|2020-08-28|3899.0|0|4036.0|0|57.0|0|0.0|100
0|2020-08-29|3914.0|0|4051.0|0|57.0|0|0.0|100
0|2020-08-30|3930.0|0|4067.0|0|57.0|0|0.0|100
0|2020-08-31|3944.0|0|4081.0|0|57.0|0|0.0|100
0|2020-09-01|3964.0|0|4101.0|0|58.0|0|0.0|100
0|2020-09-02|3973.0|0|4110.0|0|58.0|0|0.0|100
0|2020-09-03|3988.0|0|4125.0|0|58.0|0|0.0|100
0|2020-09-04|3988.0|0|4144.0|0|58.0|0|0.0|100
0|2020-09-05|4023.0|0|4144.0|0|58.0|0|0.0|100
0|2020-09-06|4032.0|0|4169.0|0|58.0|0|0.0|100
0|2020-09-07|4035.0|0|4169.0|0|58.0|0|0.0|100
0|2020-09-08|4035.0|0|4172.0|0|58.0|0|0.0|100
0|2020-09-09|4059.0|0|4196.0|0|58.0|0|0.0|100
0|2020-09-10|4073.0|0|4210.0|0|59.0|0|0.0|100
0|2020-09-11|4082.0|0|4219.0|0|59.0|0|0.0|100
0|2020-09-12|4082.0|0|4238.0|0|59.0|0|0.0|100
0|2020-09-13|4113.0|0|4250.0|0|59.0|0|0.0|100
0|2020-09-14|4113.0|0|4268.0|0|59.0|0|0.0|100
0|2020-09-15|4135.0|0|4272.0|0|61.0|0|0.0|100
0|2020-09-16|4141.0|0|4278.0|0|62.0|0|0.0|100
0|2020-09-17|4147.0|0|4284.0|0|62.0|0|0.0|100
0|2020-09-18|4154.0|0|4291.0|0|63.0|0|0.0|100
0|2020-09-19|4176.0|0|4313.0|0|63.0|0|0.0|100
0|2020-09-20|4176.0|0|4324.0|0|63.0|0|0.0|100
0|2020-09-21|4187.0|0|4324.0|0|63.0|0|0.0|100
0|2020-09-22|4199.0|0|4336.0|0|64.0|0|0.0|100
0|2020-09-23|4218.0|0|4355.0|0|65.0|0|0.0|100
0|2020-09-24|4230.0|0|4367.0|0|66.0|0|0.0|100
0|2020-09-25|4242.0|0|4379.0|0|66.0|0|0.0|100
0|2020-09-26|4265.0|0|4402.0|0|66.0|0|0.0|100
0|2020-09-27|4282.0|0|4419.0|0|66.0|0|0.0|100
0|2020-09-28|4297.0|0|4434.0|0|66.0|0|0.0|100
0|2020-09-29|4310.0|0|4447.0|0|66.0|0|0.0|100
0|2020-09-30|4332.0|0|4469.0|0|66.0|0|0.0|100
0|2020-10-01|4344.0|0|4481.0|0|66.0|0|0.0|100
0|2020-10-02|4351.0|0|4488.0|0|66.0|0|0.0|100
0|2020-10-03|4374.0|0|4511.0|0|66.0|0|0.0|100
0|2020-10-04|4381.0|0|4518.0|0|66.0|0|0.0|100
0|2020-10-05|4401.0|0|4538.0|0|66.0|0|0.0|100
0|2020-10-06|4409.0|0|4546.0|0|66.0|0|0.0|100
0|2020-10-07|4437.0|0|4574.0|0|66.0|0|0.0|100
0|2020-10-08|4453.0|0|4590.0|0|66.0|0|0.0|100
0|2020-10-09|4466.0|0|4603.0|0|66.0|0|0.0|100
0|2020-10-10|4476.0|0|4613.0|0|66.0|0|0.0|100
0|2020-10-11|4476.0|0|4613.0|0|66.0|0|0.0|100
0|2020-10-12|4476.0|0|4613.0|0|66.0|0|0.0|100
0|2020-10-13|4554.0|0|4691.0|0|67.0|0|0.0|100
0|2020-10-14|4570.0|0|4707.0|0|67.0|0|0.0|100
0|2020-10-15|4589.0|0|4726.0|0|67.0|0|0.0|100
0|2020-10-16|4602.0|0|4739.0|0|67.0|0|0.0|100
0|2020-10-17|4630.0|0|4767.0|0|67.0|0|0.0|100
0|2020-10-18|4637.0|0|4774.0|0|67.0|0|0.0|100
0|2020-10-19|4659.0|0|4796.0|0|67.0|0|0.0|100
0|2020-10-20|4672.0|0|4809.0|0|67.0|0|0.0|100
0|2020-10-21|4703.0|0|4840.0|0|67.0|0|0.0|100
0|2020-10-22|4703.0|0|4854.0|0|67.0|0|0.0|100
0|2020-10-23|4703.0|0|4858.0|0|67.0|0|0.0|100
0|2020-10-24|4703.0|0|4891.0|0|67.0|0|0.0|100
0|2020-10-25|4703.0|0|4924.0|0|67.0|0|0.0|100
0|2020-10-26|4703.0|0|4942.0|0|67.0|0|0.0|100
0|2020-10-27|4703.0|0|4968.0|0|67.0|0|0.0|100
0|2020-10-28|4703.0|0|4995.0|0|67.0|0|0.0|100
0|2020-10-29|4703.0|0|5006.0|0|67.0|0|0.0|100
0|2020-10-30|4703.0|0|5022.0|0|67.0|0|0.0|100
0|2020-10-31|4703.0|0|5055.0|0|67.0|0|0.0|100
0|2020-11-01|4703.0|0|5085.0|0|67.0|0|0.0|100
0|2020-11-02|4980.0|0|5117.0|0|68.0|0|0.0|100
0|2020-11-03|5005.0|0|5142.0|0|69.0|0|0.0|100
0|2020-11-04|5031.0|0|5168.0|0|69.0|0|0.0|100
0|2020-11-05|5046.0|0|5183.0|0|69.0|0|0.0|100
0|2020-11-06|5060.0|0|5197.0|0|69.0|0|0.0|100
0|2020-11-07|5102.0|0|5239.0|0|69.0|0|0.0|100
0|2020-11-08|5142.0|0|5279.0|0|69.0|0|0.0|100
0|2020-11-09|5171.0|0|5308.0|0|69.0|0|0.0|100
0|2020-11-10|5171.0|0|5358.0|0|69.0|0|0.0|100
0|2020-11-11|5171.0|0|5358.0|0|69.0|0|0.0|100
0|2020-11-12|5171.0|0|5438.0|0|69.0|0|0.0|100
0|2020-11-13|5171.0|0|5454.0|0|69.0|0|0.0|100
0|2020-11-14|5354.0|0|5491.0|0|69.0|0|0.0|100
0|2020-11-15|5354.0|0|5607.0|0|69.0|0|0.0|100
0|2020-11-16|5521.0|0|5658.0|0|70.0|0|0.0|100
0|2020-11-17|5521.0|0|5716.0|0|70.0|0|0.0|100
0|2020-11-18|5521.0|0|5782.0|0|70.0|0|0.0|100
0|2020-11-19|5683.0|0|5820.0|0|70.0|0|0.0|100
0|2020-11-20|5753.0|0|5890.0|0|70.0|0|0.0|100
0|2020-11-21|5753.0|0|5950.0|0|70.0|0|0.0|100
0|2020-11-22|5753.0|0|5950.0|0|70.0|0|0.0|100
0|2020-11-23|5753.0|0|6129.0|0|70.0|0|0.0|100
0|2020-11-24|5753.0|0|6213.0|0|70.0|0|0.0|100
0|2020-11-25|5753.0|0|6316.0|0|70.0|0|0.0|100
0|2020-11-26|5753.0|0|6316.0|0|70.0|0|0.0|100
0|2020-11-27|5753.0|0|6507.0|0|70.0|0|0.0|100
0|2020-11-28|5753.0|0|6557.0|0|70.0|0|0.0|100
0|2020-11-29|6496.0|0|6633.0|0|72.0|0|0.0|100
0|2020-11-30|6562.0|0|6699.0|0|74.0|0|0.0|100
0|2020-12-01|6562.0|0|6755.0|0|74.0|0|0.0|100
0|2020-12-02|6681.0|0|6818.0|0|76.0|0|0.0|100
0|2020-12-03|6757.0|0|6894.0|0|76.0|0|0.0|100
0|2020-12-04|6779.0|0|6916.0|0|75.0|0|0.0|100
0|2020-12-05|6797.0|0|6934.0|0|75.0|0|0.0|100
0|2020-12-06|6797.0|0|6950.0|0|75.0|0|0.0|100
0|2020-12-07|6797.0|0|7250.0|0|75.0|0|0.0|100
0|2020-12-08|6797.0|0|7334.0|0|75.0|0|0.0|100
0|2020-12-09|7308.0|0|7445.0|0|76.0|0|0.0|100
0|2020-12-10|7399.0|0|7536.0|0|76.0|0|0.0|100
0|2020-12-11|7478.0|0|7615.0|0|76.0|0|0.0|100
0|2020-12-12|7478.0|0|7723.0|0|76.0|0|0.0|100
0|2020-12-13|7478.0|0|7792.0|0|76.0|0|0.0|100
0|2020-12-14|7733.0|0|7870.0|0|76.0|0|0.0|100
0|2020-12-15|7789.0|0|7926.0|0|77.0|0|0.0|100
0|2020-12-16|7789.0|0|7926.0|0|77.0|0|0.0|100
0|2020-12-17|7932.0|0|7997.0|0|76.0|0|0.0|100
0|2020-12-18|8120.0|0|8120.0|0|76.0|0|0.0|100
0|2020-12-19|8120.0|0|8161.0|0|76.0|0|0.0|100
0|2020-12-20|8161.0|0|8161.0|0|76.0|0|0.0|100
0|2020-12-21|8293.0|0|8293.0|0|76.0|0|0.0|100
0|2020-12-22|8343.0|0|8343.0|0|77.0|0|0.0|100
0|2020-12-23|8378.0|0|8378.0|0|78.0|0|0.0|100
0|2020-12-24|8432.0|0|8432.0|0|79.0|0|0.0|100
0|2020-12-25|8432.0|0|8432.0|0|79.0|0|0.0|100
0|2020-12-26|8531.0|0|8531.0|0|79.0|0|0.0|100
0|2020-12-27|8531.0|0|8531.0|0|79.0|0|0.0|100
0|2020-12-28|8531.0|0|8586.0|0|79.0|0|0.0|100
0|2020-12-29|8623.0|0|8623.0|0|82.0|0|0.0|100
0|2020-12-30|8649.0|0|8649.0|0|83.0|0|0.0|100
0|2020-12-31|8649.0|0|8772.0|0|83.0|0|0.0|100
0|2021-01-01|8772.0|0|8772.0|0|83.0|0|0.0|100
0|2021-01-02|8772.0|0|8772.0|0|83.0|0|0.0|100
0|2021-01-03|8772.0|0|8939.0|0|83.0|0|0.0|100
0|2021-01-04|8772.0|0|9001.0|0|83.0|0|0.0|100
0|2021-01-05|8772.0|0|9040.0|0|83.0|0|0.0|100
0|2021-01-06|9082.0|0|9082.0|0|86.0|0|0.0|100
0|2021-01-07|9082.0|0|9156.0|0|86.0|0|0.0|100
0|2021-01-08|9082.0|0|9267.0|0|86.0|0|0.0|100
0|2021-01-09|9321.0|0|9321.0|0|86.0|0|0.0|100
0|2021-01-10|9321.0|0|9321.0|0|86.0|0|0.0|100
0|2021-01-11|9321.0|0|9432.0|0|86.0|0|0.0|100
0|2021-01-12|9321.0|0|9477.0|0|86.0|0|0.0|100
0|2021-01-13|9321.0|0|9526.0|0|86.0|0|0.0|100
0|2021-01-14|9321.0|0|9586.0|0|86.0|0|0.0|100
0|2021-01-15|9321.0|0|9622.0|0|86.0|0|0.0|100
0|2021-01-16|9321.0|0|9622.0|0|86.0|0|0.0|100
0|2021-01-17|9711.0|0|9711.0|0|87.0|0|0.0|100
0|2021-01-18|9711.0|0|9711.0|0|87.0|0|0.0|100
0|2021-01-19|9711.0|0|9753.0|0|87.0|0|0.0|100
0|2021-01-20|9795.0|0|9795.0|0|87.0|0|0.0|100
0|2021-01-21|9847.0|0|9847.0|0|88.0|0|0.0|100
0|2021-01-22|9847.0|0|9885.0|0|88.0|0|0.0|100
0|2021-01-23|9847.0|0|9927.0|0|88.0|0|0.0|100
0|2021-01-24|9847.0|0|9927.0|0|88.0|0|0.0|100
0|2021-01-25|9981.0|0|9981.0|0|90.0|0|0.0|100
0|2021-01-26|9981.0|0|10018.0|0|90.0|0|0.0|100
0|2021-01-27|9981.0|0|10048.0|0|90.0|0|0.0|100
0|2021-01-28|10095.0|0|10095.0|0|90.0|0|0.0|100
