|dates|Sullivan_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Sullivan_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Sullivan_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Sullivan_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Sullivan_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Sullivan_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Sullivan_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Sullivan_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-05-15|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-05-16|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-05-17|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-05-18|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-05-19|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-05-20|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-05-21|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-05-22|61.0|0|61.0|0|2.0|0|0.0|100
0|2020-05-23|61.0|0|61.0|0|2.0|0|0.0|100
0|2020-05-24|61.0|0|61.0|0|2.0|0|0.0|100
0|2020-05-25|61.0|0|61.0|0|2.0|0|0.0|100
0|2020-05-26|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-05-27|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-05-28|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-05-29|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-05-30|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-05-31|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-06-01|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-06-02|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-06-03|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-06-04|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-06-05|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-06-06|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-06-07|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-06-08|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-06-09|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-06-10|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-06-11|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-06-12|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-06-13|70.0|0|69.0|0|2.0|0|0.0|100
0|2020-06-14|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-06-15|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-06-16|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-06-17|71.0|0|71.0|0|2.0|0|0.0|100
0|2020-06-18|71.0|0|71.0|0|2.0|0|0.0|100
0|2020-06-19|72.0|0|72.0|0|2.0|0|0.0|100
0|2020-06-20|72.0|0|72.0|0|2.0|0|0.0|100
0|2020-06-21|72.0|0|72.0|0|2.0|0|0.0|100
0|2020-06-22|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-06-23|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-06-24|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-06-25|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-06-26|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-06-27|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-06-28|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-06-29|87.0|0|87.0|0|2.0|0|0.0|100
0|2020-06-30|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-07-01|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-07-02|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-07-03|108.0|0|108.0|0|2.0|0|0.0|100
0|2020-07-04|116.0|0|116.0|0|2.0|0|0.0|100
0|2020-07-05|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-07-06|121.0|0|121.0|0|2.0|0|0.0|100
0|2020-07-07|141.0|0|141.0|0|2.0|0|0.0|100
0|2020-07-08|159.0|0|159.0|0|2.0|0|0.0|100
0|2020-07-09|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-07-10|189.0|0|189.0|0|2.0|0|0.0|100
0|2020-07-11|210.0|0|210.0|0|4.0|0|0.0|100
0|2020-07-12|221.0|0|221.0|0|4.0|0|0.0|100
0|2020-07-13|248.0|0|248.0|0|5.0|0|0.0|100
0|2020-07-14|277.0|0|277.0|0|5.0|0|0.0|100
0|2020-07-15|290.0|0|290.0|0|5.0|0|0.0|100
0|2020-07-16|305.0|0|305.0|0|5.0|0|0.0|100
0|2020-07-17|332.0|0|332.0|0|5.0|0|0.0|100
0|2020-07-18|372.0|0|372.0|0|6.0|0|0.0|100
0|2020-07-19|387.0|0|387.0|0|6.0|0|0.0|100
0|2020-07-20|427.0|0|427.0|0|6.0|0|0.0|100
0|2020-07-21|444.0|0|444.0|0|6.0|0|0.0|100
0|2020-07-22|457.0|0|457.0|0|6.0|0|0.0|100
0|2020-07-23|489.0|0|489.0|0|6.0|0|0.0|100
0|2020-07-24|526.0|0|526.0|0|6.0|0|0.0|100
0|2020-07-25|539.0|0|539.0|0|6.0|0|0.0|100
0|2020-07-26|585.0|0|585.0|0|6.0|0|0.0|100
0|2020-07-27|598.0|0|598.0|0|6.0|0|0.0|100
0|2020-07-28|630.0|0|630.0|0|7.0|0|0.0|100
0|2020-07-29|650.0|0|650.0|0|7.0|0|0.0|100
0|2020-07-30|684.0|0|684.0|0|7.0|0|0.0|100
0|2020-07-31|729.0|0|729.0|0|8.0|0|0.0|100
0|2020-08-01|758.0|0|758.0|0|8.0|0|0.0|100
0|2020-08-02|780.0|0|780.0|0|9.0|0|0.0|100
0|2020-08-03|806.0|0|806.0|0|9.0|0|0.0|100
0|2020-08-04|833.0|0|833.0|0|9.0|0|0.0|100
0|2020-08-05|859.0|0|859.0|0|11.0|0|0.0|100
0|2020-08-06|895.0|0|895.0|0|12.0|0|0.0|100
0|2020-08-07|933.0|0|933.0|0|12.0|0|0.0|100
0|2020-08-08|962.0|0|962.0|0|14.0|0|0.0|100
0|2020-08-09|994.0|0|994.0|0|14.0|0|0.0|100
0|2020-08-10|1037.0|0|1037.0|0|14.0|0|0.0|100
0|2020-08-11|1048.0|0|1048.0|0|15.0|0|0.0|100
0|2020-08-12|1075.0|0|1075.0|0|15.0|0|0.0|100
0|2020-08-13|1106.0|0|1106.0|0|15.0|0|0.0|100
0|2020-08-14|1136.0|0|1136.0|0|16.0|0|0.0|100
0|2020-08-15|1171.0|0|1171.0|0|16.0|0|0.0|100
0|2020-08-16|1197.0|0|1197.0|0|16.0|0|0.0|100
0|2020-08-17|1202.0|0|1202.0|0|18.0|0|0.0|100
0|2020-08-18|1212.0|0|1212.0|0|19.0|0|0.0|100
0|2020-08-19|1221.0|0|1221.0|0|20.0|0|0.0|100
0|2020-08-20|1228.0|0|1228.0|0|21.0|0|0.0|100
0|2020-08-21|1273.0|0|1273.0|0|22.0|0|0.0|100
0|2020-08-22|1437.0|0|1437.0|0|22.0|0|0.0|100
0|2020-08-23|1471.0|0|1471.0|0|22.0|0|0.0|100
0|2020-08-24|1474.0|0|1474.0|0|22.0|0|0.0|100
0|2020-08-25|1495.0|0|1495.0|0|22.0|0|0.0|100
0|2020-08-26|1523.0|0|1523.0|0|22.0|0|0.0|100
0|2020-08-27|1534.0|0|1534.0|0|25.0|0|0.0|100
0|2020-08-28|1571.0|0|1571.0|0|25.0|0|0.0|100
0|2020-08-29|1597.0|0|1597.0|0|25.0|0|0.0|100
0|2020-08-30|1615.0|0|1615.0|0|25.0|0|0.0|100
0|2020-08-31|1640.0|0|1640.0|0|25.0|0|0.0|100
0|2020-09-01|1663.0|0|1663.0|0|25.0|0|0.0|100
0|2020-09-02|1730.0|0|1730.0|0|26.0|0|0.0|100
0|2020-09-03|1800.0|0|1800.0|0|26.0|0|0.0|100
0|2020-09-04|1820.0|0|1820.0|0|26.0|0|0.0|100
0|2020-09-05|1837.0|0|1837.0|0|26.0|0|0.0|100
0|2020-09-06|1856.0|0|1856.0|0|26.0|0|0.0|100
0|2020-09-07|1872.0|0|1872.0|0|26.0|0|0.0|100
0|2020-09-08|1875.0|0|1875.0|0|27.0|0|0.0|100
0|2020-09-09|1896.0|0|1896.0|0|27.0|0|0.0|100
0|2020-09-10|1914.0|0|1914.0|0|29.0|0|0.0|100
0|2020-09-11|1928.0|0|1928.0|0|30.0|0|0.0|100
0|2020-09-12|1928.0|0|1935.0|0|31.0|0|0.0|100
0|2020-09-13|1939.0|0|1939.0|0|31.0|0|0.0|100
0|2020-09-14|1939.0|0|1956.0|0|31.0|0|0.0|100
0|2020-09-15|1963.0|0|1963.0|0|31.0|0|0.0|100
0|2020-09-16|1980.0|0|1980.0|0|31.0|0|0.0|100
0|2020-09-17|1991.0|0|1991.0|0|31.0|0|0.0|100
0|2020-09-18|2026.0|0|2026.0|0|31.0|0|0.0|100
0|2020-09-19|2038.0|0|2038.0|0|31.0|0|0.0|100
0|2020-09-20|2038.0|0|2051.0|0|31.0|0|0.0|100
0|2020-09-21|2054.0|0|2054.0|0|31.0|0|0.0|100
0|2020-09-22|2071.0|0|2071.0|0|31.0|0|0.0|100
0|2020-09-23|2093.0|0|2093.0|0|32.0|0|0.0|100
0|2020-09-24|2121.0|0|2121.0|0|33.0|0|0.0|100
0|2020-09-25|2148.0|0|2148.0|0|33.0|0|0.0|100
0|2020-09-26|2164.0|0|2164.0|0|33.0|0|0.0|100
0|2020-09-27|2197.0|0|2197.0|0|33.0|0|0.0|100
0|2020-09-28|2220.0|0|2220.0|0|33.0|0|0.0|100
0|2020-09-29|2231.0|0|2231.0|0|33.0|0|0.0|100
0|2020-09-30|2265.0|0|2265.0|0|33.0|0|0.0|100
0|2020-10-01|2290.0|0|2290.0|0|33.0|0|0.0|100
0|2020-10-02|2324.0|0|2324.0|0|33.0|0|0.0|100
0|2020-10-03|2353.0|0|2353.0|0|33.0|0|0.0|100
0|2020-10-04|2367.0|0|2367.0|0|35.0|0|0.0|100
0|2020-10-05|2395.0|0|2395.0|0|35.0|0|0.0|100
0|2020-10-06|2436.0|0|2436.0|0|36.0|0|0.0|100
0|2020-10-07|2481.0|0|2481.0|0|35.0|0|0.0|100
0|2020-10-08|2522.0|0|2522.0|0|35.0|0|0.0|100
0|2020-10-09|2581.0|0|2581.0|0|35.0|0|0.0|100
0|2020-10-10|2623.0|0|2623.0|0|36.0|0|0.0|100
0|2020-10-11|2685.0|0|2685.0|0|36.0|0|0.0|100
0|2020-10-12|2739.0|0|2739.0|0|38.0|0|0.0|100
0|2020-10-13|2782.0|0|2782.0|0|39.0|0|0.0|100
0|2020-10-14|2830.0|0|2830.0|0|40.0|0|0.0|100
0|2020-10-15|2914.0|0|2914.0|0|42.0|0|0.0|100
0|2020-10-16|2943.0|0|2943.0|0|42.0|0|0.0|100
0|2020-10-17|3072.0|0|3072.0|0|44.0|0|0.0|100
0|2020-10-18|3103.0|0|3103.0|0|44.0|0|0.0|100
0|2020-10-19|3188.0|0|3188.0|0|44.0|0|0.0|100
0|2020-10-20|3248.0|0|3248.0|0|45.0|0|0.0|100
0|2020-10-21|3321.0|0|3321.0|0|46.0|0|0.0|100
0|2020-10-22|3321.0|0|3395.0|0|46.0|0|0.0|100
0|2020-10-23|3321.0|0|3540.0|0|46.0|0|0.0|100
0|2020-10-24|3321.0|0|3653.0|0|46.0|0|0.0|100
0|2020-10-25|3321.0|0|3763.0|0|46.0|0|0.0|100
0|2020-10-26|3819.0|0|3819.0|0|46.0|0|0.0|100
0|2020-10-27|3846.0|0|3846.0|0|48.0|0|0.0|100
0|2020-10-28|3846.0|0|3923.0|0|48.0|0|0.0|100
0|2020-10-29|3846.0|0|3981.0|0|48.0|0|0.0|100
0|2020-10-30|3846.0|0|4100.0|0|48.0|0|0.0|100
0|2020-10-31|3846.0|0|4142.0|0|48.0|0|0.0|100
0|2020-11-01|3846.0|0|4144.0|0|48.0|0|0.0|100
0|2020-11-02|4167.0|0|4167.0|0|55.0|0|0.0|100
0|2020-11-03|4242.0|0|4242.0|0|58.0|0|0.0|100
0|2020-11-04|4330.0|0|4330.0|0|58.0|0|0.0|100
0|2020-11-05|4365.0|0|4365.0|0|61.0|0|0.0|100
0|2020-11-06|4409.0|0|4409.0|0|61.0|0|0.0|100
0|2020-11-07|4519.0|0|4519.0|0|64.0|0|0.0|100
0|2020-11-08|4607.0|0|4607.0|0|64.0|0|0.0|100
0|2020-11-09|4735.0|0|4735.0|0|65.0|0|0.0|100
0|2020-11-10|4735.0|0|4761.0|0|65.0|0|0.0|100
0|2020-11-11|4735.0|0|4802.0|0|65.0|0|0.0|100
0|2020-11-12|4878.0|0|4878.0|0|74.0|0|0.0|100
0|2020-11-13|4982.0|0|4982.0|0|74.0|0|0.0|100
0|2020-11-14|5059.0|0|5059.0|0|77.0|0|0.0|100
0|2020-11-15|5059.0|0|5253.0|0|77.0|0|0.0|100
0|2020-11-16|5382.0|0|5382.0|0|77.0|0|0.0|100
0|2020-11-17|5382.0|0|5394.0|0|77.0|0|0.0|100
0|2020-11-18|5504.0|0|5504.0|0|79.0|0|0.0|100
0|2020-11-19|5620.0|0|5620.0|0|89.0|0|0.0|100
0|2020-11-20|5755.0|0|5755.0|0|89.0|0|0.0|100
0|2020-11-21|5755.0|0|5855.0|0|89.0|0|0.0|100
0|2020-11-22|5755.0|0|5946.0|0|89.0|0|0.0|100
0|2020-11-23|5755.0|0|6093.0|0|89.0|0|0.0|100
0|2020-11-24|6124.0|0|6124.0|0|91.0|0|0.0|100
0|2020-11-25|6188.0|0|6188.0|0|96.0|0|0.0|100
0|2020-11-26|6188.0|0|6249.0|0|96.0|0|0.0|100
0|2020-11-27|6188.0|0|6300.0|0|96.0|0|0.0|100
0|2020-11-28|6188.0|0|6439.0|0|96.0|0|0.0|100
0|2020-11-29|6188.0|0|6485.0|0|96.0|0|0.0|100
0|2020-11-30|6485.0|0|6641.0|0|101.0|0|0.0|100
0|2020-12-01|6485.0|0|6787.0|0|101.0|0|0.0|100
0|2020-12-02|6913.0|0|6913.0|0|101.0|0|0.0|100
0|2020-12-03|6913.0|0|6979.0|0|101.0|0|0.0|100
0|2020-12-04|7128.0|0|7128.0|0|114.0|0|0.0|100
0|2020-12-05|7249.0|0|7249.0|0|116.0|0|0.0|100
0|2020-12-06|7279.0|0|7279.0|0|116.0|0|0.0|100
0|2020-12-07|7459.0|0|7459.0|0|117.0|0|0.0|100
0|2020-12-08|7459.0|0|7587.0|0|117.0|0|0.0|100
0|2020-12-09|7459.0|0|7730.0|0|125.0|0|0.0|100
0|2020-12-10|7888.0|0|7888.0|0|125.0|0|0.0|100
0|2020-12-11|7888.0|0|7997.0|0|125.0|0|0.0|100
0|2020-12-12|8119.0|0|8119.0|0|125.0|0|0.0|100
0|2020-12-13|8358.0|0|8358.0|0|135.0|0|0.0|100
0|2020-12-14|8603.0|0|8603.0|0|141.0|0|0.0|100
0|2020-12-15|8745.0|0|8745.0|0|149.0|0|0.0|100
0|2020-12-16|8745.0|0|8949.0|0|149.0|0|0.0|100
0|2020-12-17|9080.0|0|9080.0|0|154.0|0|0.0|100
0|2020-12-18|9315.0|0|9315.0|0|158.0|0|0.0|100
0|2020-12-19|9315.0|0|9435.0|0|158.0|0|0.0|100
0|2020-12-20|9680.0|0|9680.0|0|161.0|0|0.0|100
0|2020-12-21|9842.0|0|9842.0|0|161.0|0|0.0|100
0|2020-12-22|9877.0|0|9877.0|0|164.0|0|0.0|100
0|2020-12-23|10040.0|0|10040.0|0|166.0|0|0.0|100
0|2020-12-24|10151.0|0|10151.0|0|167.0|0|0.0|100
0|2020-12-25|10151.0|0|10233.0|0|167.0|0|0.0|100
0|2020-12-26|10374.0|0|10374.0|0|167.0|0|0.0|100
0|2020-12-27|10424.0|0|10424.0|0|170.0|0|0.0|100
0|2020-12-28|10424.0|0|10443.0|0|170.0|0|0.0|100
0|2020-12-29|10545.0|0|10545.0|0|175.0|0|0.0|100
0|2020-12-30|10739.0|0|10739.0|0|177.0|0|0.0|100
0|2020-12-31|10739.0|0|10862.0|0|178.0|0|0.0|100
0|2021-01-01|10862.0|0|10862.0|0|178.0|0|0.0|100
0|2021-01-02|11106.0|0|11106.0|0|181.0|0|0.0|100
0|2021-01-03|11106.0|0|11203.0|0|181.0|0|0.0|100
0|2021-01-04|11106.0|0|11276.0|0|181.0|0|0.0|100
0|2021-01-05|11377.0|0|11377.0|0|192.0|0|0.0|100
0|2021-01-06|11528.0|0|11528.0|0|196.0|0|0.0|100
0|2021-01-07|11528.0|0|11662.0|0|196.0|0|0.0|100
0|2021-01-08|11801.0|0|11801.0|0|198.0|0|0.0|100
0|2021-01-09|11801.0|0|11937.0|0|198.0|0|0.0|100
0|2021-01-10|12010.0|0|12010.0|0|200.0|0|0.0|100
0|2021-01-11|12010.0|0|12071.0|0|200.0|0|0.0|100
0|2021-01-12|12133.0|0|12133.0|0|203.0|0|0.0|100
0|2021-01-13|12209.0|0|12209.0|0|206.0|0|0.0|100
0|2021-01-14|12209.0|0|12293.0|0|207.0|0|0.0|100
0|2021-01-15|12405.0|0|12405.0|0|209.0|0|0.0|100
0|2021-01-16|12405.0|0|12473.0|0|209.0|0|0.0|100
0|2021-01-17|12577.0|0|12577.0|0|211.0|0|0.0|100
0|2021-01-18|12577.0|0|12606.0|0|211.0|0|0.0|100
0|2021-01-19|12634.0|0|12634.0|0|211.0|0|0.0|100
0|2021-01-20|12736.0|0|12736.0|0|212.0|0|0.0|100
0|2021-01-21|12736.0|0|12811.0|0|212.0|0|0.0|100
0|2021-01-22|12736.0|0|12893.0|0|212.0|0|0.0|100
0|2021-01-23|12932.0|0|12932.0|0|212.0|0|0.0|100
0|2021-01-24|12961.0|0|12961.0|0|220.0|0|0.0|100
0|2021-01-25|13002.0|0|12982.0|0|220.0|0|0.0|100
0|2021-01-26|13036.0|0|13036.0|0|229.0|0|0.0|100
0|2021-01-27|13087.0|0|13087.0|0|229.0|0|0.0|100
0|2021-01-28|13109.0|0|13109.0|0|230.0|0|0.0|100
0|2021-01-29|13203.0|0|13203.0|0|231.0|0|0.0|100
0|2021-01-30|13228.0|0|13228.0|0|236.0|0|0.0|100
