|dates|Cumberland_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Cumberland_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Cumberland_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Cumberland_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Cumberland_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Cumberland_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Cumberland_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Cumberland_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-05-15|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-05-16|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-05-17|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-05-18|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-05-19|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-05-20|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-05-21|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-05-22|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-05-23|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-05-24|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-05-25|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-05-26|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-05-27|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-05-28|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-05-29|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-05-30|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-05-31|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-06-01|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-06-02|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-06-03|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-06-04|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-06-05|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-06-06|124.0|0|124.0|0|2.0|0|0.0|100
0|2020-06-07|125.0|0|125.0|0|2.0|0|0.0|100
0|2020-06-08|125.0|0|125.0|0|2.0|0|0.0|100
0|2020-06-09|126.0|0|126.0|0|2.0|0|0.0|100
0|2020-06-10|127.0|0|127.0|0|2.0|0|0.0|100
0|2020-06-11|129.0|0|129.0|0|2.0|0|0.0|100
0|2020-06-12|130.0|0|130.0|0|2.0|0|0.0|100
0|2020-06-13|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-06-14|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-06-15|133.0|0|133.0|0|2.0|0|0.0|100
0|2020-06-16|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-06-17|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-06-18|138.0|0|138.0|0|3.0|0|0.0|100
0|2020-06-19|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-06-20|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-06-21|142.0|0|142.0|0|3.0|0|0.0|100
0|2020-06-22|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-06-23|148.0|0|148.0|0|3.0|0|0.0|100
0|2020-06-24|152.0|0|152.0|0|3.0|0|0.0|100
0|2020-06-25|155.0|0|155.0|0|3.0|0|0.0|100
0|2020-06-26|159.0|0|159.0|0|3.0|0|0.0|100
0|2020-06-27|159.0|0|159.0|0|3.0|0|0.0|100
0|2020-06-28|159.0|0|159.0|0|3.0|0|0.0|100
0|2020-06-29|165.0|0|165.0|0|3.0|0|0.0|100
0|2020-06-30|168.0|0|168.0|0|3.0|0|0.0|100
0|2020-07-01|173.0|0|173.0|0|3.0|0|0.0|100
0|2020-07-02|174.0|0|174.0|0|4.0|0|0.0|100
0|2020-07-03|178.0|0|178.0|0|4.0|0|0.0|100
0|2020-07-04|180.0|0|180.0|0|4.0|0|0.0|100
0|2020-07-05|181.0|0|181.0|0|4.0|0|0.0|100
0|2020-07-06|183.0|0|183.0|0|4.0|0|0.0|100
0|2020-07-07|188.0|0|188.0|0|4.0|0|0.0|100
0|2020-07-08|193.0|0|193.0|0|4.0|0|0.0|100
0|2020-07-09|196.0|0|196.0|0|4.0|0|0.0|100
0|2020-07-10|200.0|0|200.0|0|4.0|0|0.0|100
0|2020-07-11|213.0|0|213.0|0|4.0|0|0.0|100
0|2020-07-12|221.0|0|221.0|0|4.0|0|0.0|100
0|2020-07-13|229.0|0|229.0|0|4.0|0|0.0|100
0|2020-07-14|228.0|0|228.0|0|5.0|0|0.0|100
0|2020-07-15|241.0|0|241.0|0|5.0|0|0.0|100
0|2020-07-16|244.0|0|244.0|0|5.0|0|0.0|100
0|2020-07-17|247.0|0|247.0|0|6.0|0|0.0|100
0|2020-07-18|252.0|0|252.0|0|6.0|0|0.0|100
0|2020-07-19|253.0|0|253.0|0|6.0|0|0.0|100
0|2020-07-20|255.0|0|255.0|0|6.0|0|0.0|100
0|2020-07-21|273.0|0|273.0|0|6.0|0|0.0|100
0|2020-07-22|276.0|0|276.0|0|6.0|0|0.0|100
0|2020-07-23|287.0|0|287.0|0|6.0|0|0.0|100
0|2020-07-24|287.0|0|287.0|0|6.0|0|0.0|100
0|2020-07-25|290.0|0|290.0|0|6.0|0|0.0|100
0|2020-07-26|300.0|0|300.0|0|6.0|0|0.0|100
0|2020-07-27|325.0|0|325.0|0|6.0|0|0.0|100
0|2020-07-28|337.0|0|337.0|0|6.0|0|0.0|100
0|2020-07-29|346.0|0|346.0|0|6.0|0|0.0|100
0|2020-07-30|356.0|0|356.0|0|6.0|0|0.0|100
0|2020-07-31|365.0|0|365.0|0|6.0|0|0.0|100
0|2020-08-01|374.0|0|374.0|0|6.0|0|0.0|100
0|2020-08-02|375.0|0|375.0|0|6.0|0|0.0|100
0|2020-08-03|379.0|0|379.0|0|6.0|0|0.0|100
0|2020-08-04|385.0|0|385.0|0|6.0|0|0.0|100
0|2020-08-05|397.0|0|397.0|0|6.0|0|0.0|100
0|2020-08-06|398.0|0|398.0|0|6.0|0|0.0|100
0|2020-08-07|412.0|0|412.0|0|6.0|0|0.0|100
0|2020-08-08|450.0|0|450.0|0|6.0|0|0.0|100
0|2020-08-09|457.0|0|457.0|0|6.0|0|0.0|100
0|2020-08-10|458.0|0|458.0|0|6.0|0|0.0|100
0|2020-08-11|463.0|0|463.0|0|6.0|0|0.0|100
0|2020-08-12|483.0|0|483.0|0|6.0|0|0.0|100
0|2020-08-13|502.0|0|502.0|0|7.0|0|0.0|100
0|2020-08-14|530.0|0|530.0|0|7.0|0|0.0|100
0|2020-08-15|561.0|0|561.0|0|7.0|0|0.0|100
0|2020-08-16|567.0|0|567.0|0|7.0|0|0.0|100
0|2020-08-17|592.0|0|592.0|0|7.0|0|0.0|100
0|2020-08-18|598.0|0|598.0|0|7.0|0|0.0|100
0|2020-08-19|627.0|0|627.0|0|7.0|0|0.0|100
0|2020-08-20|658.0|0|658.0|0|7.0|0|0.0|100
0|2020-08-21|669.0|0|669.0|0|7.0|0|0.0|100
0|2020-08-22|688.0|0|688.0|0|7.0|0|0.0|100
0|2020-08-23|706.0|0|706.0|0|7.0|0|0.0|100
0|2020-08-24|709.0|0|709.0|0|8.0|0|0.0|100
0|2020-08-25|712.0|0|712.0|0|8.0|0|0.0|100
0|2020-08-26|747.0|0|747.0|0|8.0|0|0.0|100
0|2020-08-27|757.0|0|757.0|0|8.0|0|0.0|100
0|2020-08-28|780.0|0|780.0|0|8.0|0|0.0|100
0|2020-08-29|802.0|0|802.0|0|8.0|0|0.0|100
0|2020-08-30|812.0|0|812.0|0|8.0|0|0.0|100
0|2020-08-31|826.0|0|826.0|0|8.0|0|0.0|100
0|2020-09-01|831.0|0|831.0|0|8.0|0|0.0|100
0|2020-09-02|856.0|0|856.0|0|8.0|0|0.0|100
0|2020-09-03|944.0|0|944.0|0|9.0|0|0.0|100
0|2020-09-04|970.0|0|970.0|0|9.0|0|0.0|100
0|2020-09-05|985.0|0|985.0|0|9.0|0|0.0|100
0|2020-09-06|992.0|0|992.0|0|9.0|0|0.0|100
0|2020-09-07|992.0|0|992.0|0|9.0|0|0.0|100
0|2020-09-08|992.0|0|992.0|0|9.0|0|0.0|100
0|2020-09-09|992.0|0|992.0|0|10.0|0|0.0|100
0|2020-09-10|1017.0|0|1017.0|0|10.0|0|0.0|100
0|2020-09-11|1036.0|0|1036.0|0|10.0|0|0.0|100
0|2020-09-12|1036.0|0|1055.0|0|10.0|0|0.0|100
0|2020-09-13|1057.0|0|1057.0|0|10.0|0|0.0|100
0|2020-09-14|1057.0|0|1070.0|0|10.0|0|0.0|100
0|2020-09-15|1071.0|0|1071.0|0|15.0|0|0.0|100
0|2020-09-16|1100.0|0|1100.0|0|16.0|0|0.0|100
0|2020-09-17|1112.0|0|1112.0|0|16.0|0|0.0|100
0|2020-09-18|1126.0|0|1126.0|0|16.0|0|0.0|100
0|2020-09-19|1143.0|0|1143.0|0|17.0|0|0.0|100
0|2020-09-20|1143.0|0|1152.0|0|17.0|0|0.0|100
0|2020-09-21|1153.0|0|1153.0|0|17.0|0|0.0|100
0|2020-09-22|1155.0|0|1155.0|0|18.0|0|0.0|100
0|2020-09-23|1169.0|0|1169.0|0|18.0|0|0.0|100
0|2020-09-24|1175.0|0|1175.0|0|18.0|0|0.0|100
0|2020-09-25|1192.0|0|1192.0|0|18.0|0|0.0|100
0|2020-09-26|1201.0|0|1201.0|0|18.0|0|0.0|100
0|2020-09-27|1217.0|0|1217.0|0|18.0|0|0.0|100
0|2020-09-28|1217.0|0|1217.0|0|18.0|0|0.0|100
0|2020-09-29|1219.0|0|1219.0|0|19.0|0|0.0|100
0|2020-09-30|1223.0|0|1223.0|0|19.0|0|0.0|100
0|2020-10-01|1234.0|0|1234.0|0|19.0|0|0.0|100
0|2020-10-02|1246.0|0|1246.0|0|19.0|0|0.0|100
0|2020-10-03|1259.0|0|1259.0|0|20.0|0|0.0|100
0|2020-10-04|1278.0|0|1278.0|0|20.0|0|0.0|100
0|2020-10-05|1298.0|0|1298.0|0|21.0|0|0.0|100
0|2020-10-06|1307.0|0|1307.0|0|21.0|0|0.0|100
0|2020-10-07|1339.0|0|1339.0|0|21.0|0|0.0|100
0|2020-10-08|1363.0|0|1363.0|0|22.0|0|0.0|100
0|2020-10-09|1374.0|0|1374.0|0|23.0|0|0.0|100
0|2020-10-10|1384.0|0|1384.0|0|23.0|0|0.0|100
0|2020-10-11|1394.0|0|1394.0|0|23.0|0|0.0|100
0|2020-10-12|1406.0|0|1406.0|0|23.0|0|0.0|100
0|2020-10-13|1408.0|0|1408.0|0|24.0|0|0.0|100
0|2020-10-14|1427.0|0|1427.0|0|24.0|0|0.0|100
0|2020-10-15|1446.0|0|1446.0|0|24.0|0|0.0|100
0|2020-10-16|1449.0|0|1449.0|0|24.0|0|0.0|100
0|2020-10-17|1467.0|0|1467.0|0|24.0|0|0.0|100
0|2020-10-18|1477.0|0|1477.0|0|24.0|0|0.0|100
0|2020-10-19|1489.0|0|1489.0|0|24.0|0|0.0|100
0|2020-10-20|1501.0|0|1501.0|0|24.0|0|0.0|100
0|2020-10-21|1536.0|0|1536.0|0|24.0|0|0.0|100
0|2020-10-22|1536.0|0|1561.0|0|24.0|0|0.0|100
0|2020-10-23|1536.0|0|1584.0|0|24.0|0|0.0|100
0|2020-10-24|1536.0|0|1595.0|0|24.0|0|0.0|100
0|2020-10-25|1536.0|0|1610.0|0|24.0|0|0.0|100
0|2020-10-26|1613.0|0|1613.0|0|27.0|0|0.0|100
0|2020-10-27|1623.0|0|1623.0|0|27.0|0|0.0|100
0|2020-10-28|1623.0|0|1651.0|0|27.0|0|0.0|100
0|2020-10-29|1623.0|0|1669.0|0|27.0|0|0.0|100
0|2020-10-30|1623.0|0|1698.0|0|27.0|0|0.0|100
0|2020-10-31|1623.0|0|1705.0|0|27.0|0|0.0|100
0|2020-11-01|1623.0|0|1708.0|0|27.0|0|0.0|100
0|2020-11-02|1732.0|0|1732.0|0|27.0|0|0.0|100
0|2020-11-03|1735.0|0|1735.0|0|28.0|0|0.0|100
0|2020-11-04|1764.0|0|1764.0|0|29.0|0|0.0|100
0|2020-11-05|1786.0|0|1786.0|0|29.0|0|0.0|100
0|2020-11-06|1819.0|0|1819.0|0|29.0|0|0.0|100
0|2020-11-07|1872.0|0|1872.0|0|29.0|0|0.0|100
0|2020-11-08|1897.0|0|1897.0|0|29.0|0|0.0|100
0|2020-11-09|1946.0|0|1946.0|0|29.0|0|0.0|100
0|2020-11-10|1946.0|0|1957.0|0|29.0|0|0.0|100
0|2020-11-11|1946.0|0|1995.0|0|29.0|0|0.0|100
0|2020-11-12|1946.0|0|2024.0|0|29.0|0|0.0|100
0|2020-11-13|2079.0|0|2079.0|0|29.0|0|0.0|100
0|2020-11-14|2079.0|0|2130.0|0|29.0|0|0.0|100
0|2020-11-15|2079.0|0|2171.0|0|29.0|0|0.0|100
0|2020-11-16|2224.0|0|2224.0|0|31.0|0|0.0|100
0|2020-11-17|2224.0|0|2224.0|0|31.0|0|0.0|100
0|2020-11-18|2254.0|0|2254.0|0|34.0|0|0.0|100
0|2020-11-19|2271.0|0|2271.0|0|34.0|0|0.0|100
0|2020-11-20|2328.0|0|2328.0|0|34.0|0|0.0|100
0|2020-11-21|2365.0|0|2365.0|0|34.0|0|0.0|100
0|2020-11-22|2365.0|0|2400.0|0|34.0|0|0.0|100
0|2020-11-23|2365.0|0|2423.0|0|34.0|0|0.0|100
0|2020-11-24|2365.0|0|2435.0|0|34.0|0|0.0|100
0|2020-11-25|2453.0|0|2453.0|0|35.0|0|0.0|100
0|2020-11-26|2453.0|0|2470.0|0|35.0|0|0.0|100
0|2020-11-27|2453.0|0|2485.0|0|35.0|0|0.0|100
0|2020-11-28|2453.0|0|2572.0|0|35.0|0|0.0|100
0|2020-11-29|2611.0|0|2611.0|0|36.0|0|0.0|100
0|2020-11-30|2611.0|0|2665.0|0|36.0|0|0.0|100
0|2020-12-01|2611.0|0|2699.0|0|36.0|0|0.0|100
0|2020-12-02|2717.0|0|2717.0|0|36.0|0|0.0|100
0|2020-12-03|2717.0|0|2729.0|0|36.0|0|0.0|100
0|2020-12-04|2741.0|0|2741.0|0|38.0|0|0.0|100
0|2020-12-05|2777.0|0|2777.0|0|38.0|0|0.0|100
0|2020-12-06|2777.0|0|2806.0|0|38.0|0|0.0|100
0|2020-12-07|2806.0|0|2897.0|0|38.0|0|0.0|100
0|2020-12-08|2806.0|0|2912.0|0|38.0|0|0.0|100
0|2020-12-09|2989.0|0|2989.0|0|42.0|0|0.0|100
0|2020-12-10|3041.0|0|3041.0|0|42.0|0|0.0|100
0|2020-12-11|3076.0|0|3076.0|0|43.0|0|0.0|100
0|2020-12-12|3158.0|0|3158.0|0|44.0|0|0.0|100
0|2020-12-13|3235.0|0|3235.0|0|44.0|0|0.0|100
0|2020-12-14|3339.0|0|3339.0|0|44.0|0|0.0|100
0|2020-12-15|3392.0|0|3392.0|0|44.0|0|0.0|100
0|2020-12-16|3392.0|0|3457.0|0|44.0|0|0.0|100
0|2020-12-17|3574.0|0|3574.0|0|47.0|0|0.0|100
0|2020-12-18|3677.0|0|3677.0|0|47.0|0|0.0|100
0|2020-12-19|3677.0|0|3723.0|0|47.0|0|0.0|100
0|2020-12-20|3823.0|0|3823.0|0|48.0|0|0.0|100
0|2020-12-21|3909.0|0|3909.0|0|48.0|0|0.0|100
0|2020-12-22|3943.0|0|3943.0|0|48.0|0|0.0|100
0|2020-12-23|3982.0|0|3982.0|0|48.0|0|0.0|100
0|2020-12-24|4024.0|0|4024.0|0|48.0|0|0.0|100
0|2020-12-25|4024.0|0|4156.0|0|48.0|0|0.0|100
0|2020-12-26|4196.0|0|4196.0|0|48.0|0|0.0|100
0|2020-12-27|4207.0|0|4207.0|0|49.0|0|0.0|100
0|2020-12-28|4207.0|0|4225.0|0|49.0|0|0.0|100
0|2020-12-29|4261.0|0|4261.0|0|51.0|0|0.0|100
0|2020-12-30|4358.0|0|4358.0|0|51.0|0|0.0|100
0|2020-12-31|4358.0|0|4398.0|0|51.0|0|0.0|100
0|2021-01-01|4398.0|0|4398.0|0|51.0|0|0.0|100
0|2021-01-02|4635.0|0|4635.0|0|51.0|0|0.0|100
0|2021-01-03|4635.0|0|4687.0|0|51.0|0|0.0|100
0|2021-01-04|4635.0|0|4713.0|0|51.0|0|0.0|100
0|2021-01-05|4635.0|0|4750.0|0|51.0|0|0.0|100
0|2021-01-06|4824.0|0|4824.0|0|53.0|0|0.0|100
0|2021-01-07|4824.0|0|4896.0|0|53.0|0|0.0|100
0|2021-01-08|4973.0|0|4973.0|0|54.0|0|0.0|100
0|2021-01-09|4973.0|0|5070.0|0|58.0|0|0.0|100
0|2021-01-10|5122.0|0|5122.0|0|58.0|0|0.0|100
0|2021-01-11|5122.0|0|5140.0|0|62.0|0|0.0|100
0|2021-01-12|5164.0|0|5164.0|0|68.0|0|0.0|100
0|2021-01-13|5193.0|0|5193.0|0|68.0|0|0.0|100
0|2021-01-14|5193.0|0|5235.0|0|71.0|0|0.0|100
0|2021-01-15|5193.0|0|5286.0|0|71.0|0|0.0|100
0|2021-01-16|5193.0|0|5352.0|0|71.0|0|0.0|100
0|2021-01-17|5378.0|0|5378.0|0|72.0|0|0.0|100
0|2021-01-18|5400.0|0|5400.0|0|72.0|0|0.0|100
0|2021-01-19|5400.0|0|5421.0|0|72.0|0|0.0|100
0|2021-01-20|5441.0|0|5441.0|0|73.0|0|0.0|100
0|2021-01-21|5470.0|0|5470.0|0|75.0|0|0.0|100
0|2021-01-22|5505.0|0|5505.0|0|76.0|0|0.0|100
0|2021-01-23|5544.0|0|5544.0|0|76.0|0|0.0|100
0|2021-01-24|5544.0|0|5556.0|0|76.0|0|0.0|100
0|2021-01-25|5567.0|0|5562.0|0|76.0|0|0.0|100
0|2021-01-26|5570.0|0|5570.0|0|79.0|0|0.0|100
0|2021-01-27|5578.0|0|5578.0|0|79.0|0|0.0|100
0|2021-01-28|5595.0|0|5595.0|0|80.0|0|0.0|100
0|2021-01-29|5639.0|0|5639.0|0|80.0|0|0.0|100
0|2021-01-30|5650.0|0|5650.0|0|82.0|0|0.0|100
0|2021-01-31|5650.0|0|5658.0|0|82.0|0|0.0|100
