|dates|Tipton_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Tipton_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Tipton_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Tipton_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Tipton_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Tipton_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Tipton_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Tipton_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|402.0|0|402.0|0|2.0|0|0.0|100
0|2020-05-15|402.0|0|402.0|0|2.0|0|0.0|100
0|2020-05-16|403.0|0|403.0|0|2.0|0|0.0|100
0|2020-05-17|403.0|0|403.0|0|2.0|0|0.0|100
0|2020-05-18|405.0|0|405.0|0|2.0|0|0.0|100
0|2020-05-19|407.0|0|407.0|0|2.0|0|0.0|100
0|2020-05-20|407.0|0|407.0|0|2.0|0|0.0|100
0|2020-05-21|409.0|0|409.0|0|2.0|0|0.0|100
0|2020-05-22|423.0|0|423.0|0|2.0|0|0.0|100
0|2020-05-23|426.0|0|426.0|0|2.0|0|0.0|100
0|2020-05-24|426.0|0|421.0|0|3.0|0|0.0|100
0|2020-05-25|427.0|0|427.0|0|3.0|0|0.0|100
0|2020-05-26|427.0|0|427.0|0|3.0|0|0.0|100
0|2020-05-27|428.0|0|428.0|0|3.0|0|0.0|100
0|2020-05-28|430.0|0|430.0|0|3.0|0|0.0|100
0|2020-05-29|437.0|0|437.0|0|3.0|0|0.0|100
0|2020-05-30|442.0|0|442.0|0|3.0|0|0.0|100
0|2020-05-31|442.0|0|442.0|0|3.0|0|0.0|100
0|2020-06-01|442.0|0|442.0|0|3.0|0|0.0|100
0|2020-06-02|455.0|0|455.0|0|3.0|0|0.0|100
0|2020-06-03|459.0|0|459.0|0|3.0|0|0.0|100
0|2020-06-04|461.0|0|461.0|0|3.0|0|0.0|100
0|2020-06-05|467.0|0|467.0|0|3.0|0|0.0|100
0|2020-06-06|475.0|0|475.0|0|3.0|0|0.0|100
0|2020-06-07|479.0|0|479.0|0|3.0|0|0.0|100
0|2020-06-08|480.0|0|480.0|0|3.0|0|0.0|100
0|2020-06-09|487.0|0|487.0|0|3.0|0|0.0|100
0|2020-06-10|488.0|0|488.0|0|3.0|0|0.0|100
0|2020-06-11|491.0|0|491.0|0|3.0|0|0.0|100
0|2020-06-12|497.0|0|497.0|0|3.0|0|0.0|100
0|2020-06-13|501.0|0|501.0|0|3.0|0|0.0|100
0|2020-06-14|510.0|0|510.0|0|3.0|0|0.0|100
0|2020-06-15|520.0|0|520.0|0|3.0|0|0.0|100
0|2020-06-16|525.0|0|525.0|0|3.0|0|0.0|100
0|2020-06-17|534.0|0|534.0|0|4.0|0|0.0|100
0|2020-06-18|541.0|0|541.0|0|4.0|0|0.0|100
0|2020-06-19|551.0|0|551.0|0|4.0|0|0.0|100
0|2020-06-20|554.0|0|554.0|0|4.0|0|0.0|100
0|2020-06-21|562.0|0|562.0|0|4.0|0|0.0|100
0|2020-06-22|563.0|0|563.0|0|4.0|0|0.0|100
0|2020-06-23|565.0|0|565.0|0|4.0|0|0.0|100
0|2020-06-24|571.0|0|571.0|0|4.0|0|0.0|100
0|2020-06-25|580.0|0|580.0|0|4.0|0|0.0|100
0|2020-06-26|584.0|0|584.0|0|4.0|0|0.0|100
0|2020-06-27|593.0|0|593.0|0|4.0|0|0.0|100
0|2020-06-28|593.0|0|593.0|0|4.0|0|0.0|100
0|2020-06-29|605.0|0|605.0|0|4.0|0|0.0|100
0|2020-06-30|607.0|0|607.0|0|4.0|0|0.0|100
0|2020-07-01|611.0|0|611.0|0|4.0|0|0.0|100
0|2020-07-02|620.0|0|620.0|0|5.0|0|0.0|100
0|2020-07-03|633.0|0|633.0|0|5.0|0|0.0|100
0|2020-07-04|637.0|0|637.0|0|5.0|0|0.0|100
0|2020-07-05|645.0|0|645.0|0|5.0|0|0.0|100
0|2020-07-06|649.0|0|649.0|0|5.0|0|0.0|100
0|2020-07-07|653.0|0|653.0|0|5.0|0|0.0|100
0|2020-07-08|662.0|0|662.0|0|5.0|0|0.0|100
0|2020-07-09|674.0|0|674.0|0|6.0|0|0.0|100
0|2020-07-10|692.0|0|692.0|0|6.0|0|0.0|100
0|2020-07-11|696.0|0|696.0|0|7.0|0|0.0|100
0|2020-07-12|698.0|0|698.0|0|7.0|0|0.0|100
0|2020-07-13|717.0|0|717.0|0|7.0|0|0.0|100
0|2020-07-14|727.0|0|727.0|0|7.0|0|0.0|100
0|2020-07-15|740.0|0|740.0|0|7.0|0|0.0|100
0|2020-07-16|763.0|0|763.0|0|7.0|0|0.0|100
0|2020-07-17|780.0|0|780.0|0|8.0|0|0.0|100
0|2020-07-18|792.0|0|792.0|0|8.0|0|0.0|100
0|2020-07-19|798.0|0|798.0|0|8.0|0|0.0|100
0|2020-07-20|809.0|0|809.0|0|8.0|0|0.0|100
0|2020-07-21|835.0|0|835.0|0|8.0|0|0.0|100
0|2020-07-22|840.0|0|840.0|0|8.0|0|0.0|100
0|2020-07-23|877.0|0|877.0|0|8.0|0|0.0|100
0|2020-07-24|899.0|0|899.0|0|8.0|0|0.0|100
0|2020-07-25|912.0|0|912.0|0|8.0|0|0.0|100
0|2020-07-26|931.0|0|931.0|0|8.0|0|0.0|100
0|2020-07-27|966.0|0|966.0|0|8.0|0|0.0|100
0|2020-07-28|1000.0|0|1000.0|0|8.0|0|0.0|100
0|2020-07-29|1026.0|0|1026.0|0|9.0|0|0.0|100
0|2020-07-30|1040.0|0|1040.0|0|9.0|0|0.0|100
0|2020-07-31|1065.0|0|1065.0|0|9.0|0|0.0|100
0|2020-08-01|1094.0|0|1094.0|0|9.0|0|0.0|100
0|2020-08-02|1104.0|0|1104.0|0|9.0|0|0.0|100
0|2020-08-03|1106.0|0|1106.0|0|9.0|0|0.0|100
0|2020-08-04|1123.0|0|1123.0|0|9.0|0|0.0|100
0|2020-08-05|1137.0|0|1137.0|0|9.0|0|0.0|100
0|2020-08-06|1155.0|0|1155.0|0|9.0|0|0.0|100
0|2020-08-07|1183.0|0|1183.0|0|9.0|0|0.0|100
0|2020-08-08|1195.0|0|1195.0|0|9.0|0|0.0|100
0|2020-08-09|1208.0|0|1208.0|0|10.0|0|0.0|100
0|2020-08-10|1211.0|0|1211.0|0|10.0|0|0.0|100
0|2020-08-11|1217.0|0|1217.0|0|10.0|0|0.0|100
0|2020-08-12|1217.0|0|1217.0|0|10.0|0|0.0|100
0|2020-08-13|1233.0|0|1233.0|0|12.0|0|0.0|100
0|2020-08-14|1247.0|0|1247.0|0|12.0|0|0.0|100
0|2020-08-15|1253.0|0|1253.0|0|12.0|0|0.0|100
0|2020-08-16|1256.0|0|1256.0|0|12.0|0|0.0|100
0|2020-08-17|1268.0|0|1268.0|0|12.0|0|0.0|100
0|2020-08-18|1274.0|0|1274.0|0|12.0|0|0.0|100
0|2020-08-19|1295.0|0|1295.0|0|12.0|0|0.0|100
0|2020-08-20|1295.0|0|1295.0|0|13.0|0|0.0|100
0|2020-08-21|1301.0|0|1301.0|0|13.0|0|0.0|100
0|2020-08-22|1309.0|0|1309.0|0|13.0|0|0.0|100
0|2020-08-23|1323.0|0|1323.0|0|13.0|0|0.0|100
0|2020-08-24|1337.0|0|1337.0|0|13.0|0|0.0|100
0|2020-08-25|1349.0|0|1349.0|0|13.0|0|0.0|100
0|2020-08-26|1356.0|0|1356.0|0|14.0|0|0.0|100
0|2020-08-27|1392.0|0|1392.0|0|14.0|0|0.0|100
0|2020-08-28|1431.0|0|1431.0|0|15.0|0|0.0|100
0|2020-08-29|1448.0|0|1448.0|0|15.0|0|0.0|100
0|2020-08-30|1455.0|0|1455.0|0|15.0|0|0.0|100
0|2020-08-31|1462.0|0|1462.0|0|15.0|0|0.0|100
0|2020-09-01|1470.0|0|1470.0|0|15.0|0|0.0|100
0|2020-09-02|1481.0|0|1481.0|0|15.0|0|0.0|100
0|2020-09-03|1518.0|0|1518.0|0|15.0|0|0.0|100
0|2020-09-04|1518.0|0|1522.0|0|15.0|0|0.0|100
0|2020-09-05|1532.0|0|1532.0|0|15.0|0|0.0|100
0|2020-09-06|1556.0|0|1556.0|0|15.0|0|0.0|100
0|2020-09-07|1561.0|0|1561.0|0|15.0|0|0.0|100
0|2020-09-08|1561.0|0|1566.0|0|15.0|0|0.0|100
0|2020-09-09|1572.0|0|1572.0|0|15.0|0|0.0|100
0|2020-09-10|1590.0|0|1590.0|0|15.0|0|0.0|100
0|2020-09-11|1603.0|0|1603.0|0|15.0|0|0.0|100
0|2020-09-12|1603.0|0|1605.0|0|15.0|0|0.0|100
0|2020-09-13|1614.0|0|1614.0|0|16.0|0|0.0|100
0|2020-09-14|1614.0|0|1642.0|0|16.0|0|0.0|100
0|2020-09-15|1650.0|0|1650.0|0|17.0|0|0.0|100
0|2020-09-16|1677.0|0|1677.0|0|17.0|0|0.0|100
0|2020-09-17|1684.0|0|1684.0|0|17.0|0|0.0|100
0|2020-09-18|1704.0|0|1704.0|0|17.0|0|0.0|100
0|2020-09-19|1711.0|0|1711.0|0|17.0|0|0.0|100
0|2020-09-20|1711.0|0|1733.0|0|17.0|0|0.0|100
0|2020-09-21|1739.0|0|1739.0|0|17.0|0|0.0|100
0|2020-09-22|1745.0|0|1745.0|0|17.0|0|0.0|100
0|2020-09-23|1766.0|0|1766.0|0|17.0|0|0.0|100
0|2020-09-24|1781.0|0|1781.0|0|18.0|0|0.0|100
0|2020-09-25|1805.0|0|1805.0|0|19.0|0|0.0|100
0|2020-09-26|1818.0|0|1818.0|0|19.0|0|0.0|100
0|2020-09-27|1832.0|0|1832.0|0|19.0|0|0.0|100
0|2020-09-28|1836.0|0|1836.0|0|19.0|0|0.0|100
0|2020-09-29|1845.0|0|1845.0|0|19.0|0|0.0|100
0|2020-09-30|1860.0|0|1860.0|0|19.0|0|0.0|100
0|2020-10-01|1874.0|0|1874.0|0|20.0|0|0.0|100
0|2020-10-02|1878.0|0|1878.0|0|20.0|0|0.0|100
0|2020-10-03|1885.0|0|1885.0|0|21.0|0|0.0|100
0|2020-10-04|1897.0|0|1897.0|0|22.0|0|0.0|100
0|2020-10-05|1921.0|0|1921.0|0|22.0|0|0.0|100
0|2020-10-06|1944.0|0|1944.0|0|22.0|0|0.0|100
0|2020-10-07|1964.0|0|1964.0|0|22.0|0|0.0|100
0|2020-10-08|1987.0|0|1987.0|0|22.0|0|0.0|100
0|2020-10-09|1996.0|0|1996.0|0|22.0|0|0.0|100
0|2020-10-10|2014.0|0|2014.0|0|22.0|0|0.0|100
0|2020-10-11|2044.0|0|2044.0|0|22.0|0|0.0|100
0|2020-10-12|2066.0|0|2066.0|0|22.0|0|0.0|100
0|2020-10-13|2084.0|0|2084.0|0|22.0|0|0.0|100
0|2020-10-14|2113.0|0|2113.0|0|22.0|0|0.0|100
0|2020-10-15|2123.0|0|2123.0|0|22.0|0|0.0|100
0|2020-10-16|2128.0|0|2128.0|0|22.0|0|0.0|100
0|2020-10-17|2151.0|0|2151.0|0|22.0|0|0.0|100
0|2020-10-18|2171.0|0|2171.0|0|22.0|0|0.0|100
0|2020-10-19|2192.0|0|2192.0|0|22.0|0|0.0|100
0|2020-10-20|2206.0|0|2206.0|0|22.0|0|0.0|100
0|2020-10-21|2235.0|0|2235.0|0|22.0|0|0.0|100
0|2020-10-22|2235.0|0|2260.0|0|22.0|0|0.0|100
0|2020-10-23|2235.0|0|2309.0|0|22.0|0|0.0|100
0|2020-10-24|2235.0|0|2322.0|0|22.0|0|0.0|100
0|2020-10-25|2235.0|0|2367.0|0|22.0|0|0.0|100
0|2020-10-26|2381.0|0|2381.0|0|23.0|0|0.0|100
0|2020-10-27|2406.0|0|2406.0|0|23.0|0|0.0|100
0|2020-10-28|2406.0|0|2439.0|0|23.0|0|0.0|100
0|2020-10-29|2466.0|0|2466.0|0|23.0|0|0.0|100
0|2020-10-30|2501.0|0|2501.0|0|23.0|0|0.0|100
0|2020-10-31|2503.0|0|2503.0|0|23.0|0|0.0|100
0|2020-11-01|2503.0|0|2506.0|0|23.0|0|0.0|100
0|2020-11-02|2503.0|0|2565.0|0|23.0|0|0.0|100
0|2020-11-03|2503.0|0|2566.0|0|23.0|0|0.0|100
0|2020-11-04|2503.0|0|2596.0|0|23.0|0|0.0|100
0|2020-11-05|2503.0|0|2612.0|0|23.0|0|0.0|100
0|2020-11-06|2617.0|0|2617.0|0|24.0|0|0.0|100
0|2020-11-07|2679.0|0|2679.0|0|25.0|0|0.0|100
0|2020-11-08|2679.0|0|2723.0|0|25.0|0|0.0|100
0|2020-11-09|2679.0|0|2775.0|0|25.0|0|0.0|100
0|2020-11-10|2679.0|0|2791.0|0|25.0|0|0.0|100
0|2020-11-11|2815.0|0|2815.0|0|31.0|0|0.0|100
0|2020-11-12|2815.0|0|2857.0|0|31.0|0|0.0|100
0|2020-11-13|2916.0|0|2916.0|0|31.0|0|0.0|100
0|2020-11-14|2916.0|0|2994.0|0|31.0|0|0.0|100
0|2020-11-15|2916.0|0|3065.0|0|31.0|0|0.0|100
0|2020-11-16|3144.0|0|3144.0|0|32.0|0|0.0|100
0|2020-11-17|3144.0|0|3138.0|0|32.0|0|0.0|100
0|2020-11-18|3144.0|0|3204.0|0|32.0|0|0.0|100
0|2020-11-19|3233.0|0|3233.0|0|34.0|0|0.0|100
0|2020-11-20|3294.0|0|3294.0|0|35.0|0|0.0|100
0|2020-11-21|3294.0|0|3367.0|0|35.0|0|0.0|100
0|2020-11-22|3294.0|0|3451.0|0|35.0|0|0.0|100
0|2020-11-23|3294.0|0|3487.0|0|35.0|0|0.0|100
0|2020-11-24|3294.0|0|3491.0|0|35.0|0|0.0|100
0|2020-11-25|3294.0|0|3537.0|0|35.0|0|0.0|100
0|2020-11-26|3294.0|0|3566.0|0|35.0|0|0.0|100
0|2020-11-27|3294.0|0|3577.0|0|35.0|0|0.0|100
0|2020-11-28|3294.0|0|3659.0|0|35.0|0|0.0|100
0|2020-11-29|3711.0|0|3711.0|0|39.0|0|0.0|100
0|2020-11-30|3711.0|0|3753.0|0|39.0|0|0.0|100
0|2020-12-01|3711.0|0|3794.0|0|39.0|0|0.0|100
0|2020-12-02|3839.0|0|3839.0|0|39.0|0|0.0|100
0|2020-12-03|3839.0|0|3858.0|0|39.0|0|0.0|100
0|2020-12-04|3839.0|0|3899.0|0|39.0|0|0.0|100
0|2020-12-05|3839.0|0|3926.0|0|39.0|0|0.0|100
0|2020-12-06|3959.0|0|3959.0|0|39.0|0|0.0|100
0|2020-12-07|3959.0|0|4007.0|0|39.0|0|0.0|100
0|2020-12-08|3959.0|0|4051.0|0|39.0|0|0.0|100
0|2020-12-09|3959.0|0|4120.0|0|42.0|0|0.0|100
0|2020-12-10|4181.0|0|4181.0|0|42.0|0|0.0|100
0|2020-12-11|4231.0|0|4231.0|0|42.0|0|0.0|100
0|2020-12-12|4297.0|0|4297.0|0|42.0|0|0.0|100
0|2020-12-13|4297.0|0|4376.0|0|42.0|0|0.0|100
0|2020-12-14|4452.0|0|4452.0|0|43.0|0|0.0|100
0|2020-12-15|4452.0|0|4521.0|0|43.0|0|0.0|100
0|2020-12-16|4452.0|0|4593.0|0|43.0|0|0.0|100
0|2020-12-17|4673.0|0|4673.0|0|47.0|0|0.0|100
0|2020-12-18|4755.0|0|4755.0|0|48.0|0|0.0|100
0|2020-12-19|4755.0|0|4795.0|0|48.0|0|0.0|100
0|2020-12-20|4755.0|0|4870.0|0|48.0|0|0.0|100
0|2020-12-21|4979.0|0|4979.0|0|50.0|0|0.0|100
0|2020-12-22|5007.0|0|5007.0|0|50.0|0|0.0|100
0|2020-12-23|5042.0|0|5042.0|0|51.0|0|0.0|100
0|2020-12-24|5085.0|0|5085.0|0|51.0|0|0.0|100
0|2020-12-25|5085.0|0|5188.0|0|51.0|0|0.0|100
0|2020-12-26|5225.0|0|5225.0|0|51.0|0|0.0|100
0|2020-12-27|5260.0|0|5260.0|0|52.0|0|0.0|100
0|2020-12-28|5260.0|0|5274.0|0|52.0|0|0.0|100
0|2020-12-29|5331.0|0|5331.0|0|52.0|0|0.0|100
0|2020-12-30|5331.0|0|5388.0|0|52.0|0|0.0|100
0|2020-12-31|5331.0|0|5409.0|0|52.0|0|0.0|100
0|2021-01-01|5331.0|0|5409.0|0|52.0|0|0.0|100
0|2021-01-02|5331.0|0|5556.0|0|52.0|0|0.0|100
0|2021-01-03|5331.0|0|5594.0|0|52.0|0|0.0|100
0|2021-01-04|5331.0|0|5622.0|0|52.0|0|0.0|100
0|2021-01-05|5331.0|0|5679.0|0|52.0|0|0.0|100
0|2021-01-06|5331.0|0|5729.0|0|52.0|0|0.0|100
0|2021-01-07|5331.0|0|5790.0|0|56.0|0|0.0|100
0|2021-01-08|5836.0|0|5836.0|0|57.0|0|0.0|100
0|2021-01-09|5836.0|0|5862.0|0|57.0|0|0.0|100
0|2021-01-10|5923.0|0|5923.0|0|60.0|0|0.0|100
0|2021-01-11|5923.0|0|5954.0|0|60.0|0|0.0|100
0|2021-01-12|5923.0|0|5996.0|0|60.0|0|0.0|100
0|2021-01-13|5923.0|0|6030.0|0|60.0|0|0.0|100
0|2021-01-14|6056.0|0|6056.0|0|63.0|0|0.0|100
0|2021-01-15|6116.0|0|6116.0|0|64.0|0|0.0|100
0|2021-01-16|6116.0|0|6162.0|0|64.0|0|0.0|100
0|2021-01-17|6190.0|0|6190.0|0|65.0|0|0.0|100
0|2021-01-18|6210.0|0|6210.0|0|65.0|0|0.0|100
0|2021-01-19|6226.0|0|6226.0|0|65.0|0|0.0|100
0|2021-01-20|6268.0|0|6268.0|0|65.0|0|0.0|100
0|2021-01-21|6268.0|0|6296.0|0|65.0|0|0.0|100
0|2021-01-22|6268.0|0|6329.0|0|65.0|0|0.0|100
0|2021-01-23|6368.0|0|6368.0|0|65.0|0|0.0|100
0|2021-01-24|6380.0|0|6380.0|0|69.0|0|0.0|100
0|2021-01-25|6380.0|0|6388.0|0|69.0|0|0.0|100
0|2021-01-26|6409.0|0|6409.0|0|75.0|0|0.0|100
0|2021-01-27|6436.0|0|6436.0|0|77.0|0|0.0|100
0|2021-01-28|6436.0|0|6451.0|0|77.0|0|0.0|100
0|2021-01-29|6506.0|0|6506.0|0|79.0|0|0.0|100
