|dates|Hernando_Florida_UnitedStates.JHU_ConfirmedCases.data|Hernando_Florida_UnitedStates.JHU_ConfirmedCases.missing|Hernando_Florida_UnitedStates.NYT_ConfirmedCases.data|Hernando_Florida_UnitedStates.NYT_ConfirmedCases.missing|Hernando_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Hernando_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Hernando_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Hernando_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|104.0|0|104.0|0|5.0|0|0.0|100
0|2020-05-15|105.0|0|105.0|0|5.0|0|0.0|100
0|2020-05-16|108.0|0|108.0|0|5.0|0|0.0|100
0|2020-05-17|109.0|0|109.0|0|5.0|0|0.0|100
0|2020-05-18|110.0|0|110.0|0|5.0|0|0.0|100
0|2020-05-19|109.0|0|109.0|0|5.0|0|0.0|100
0|2020-05-20|107.0|0|107.0|0|5.0|0|0.0|100
0|2020-05-21|108.0|0|108.0|0|5.0|0|0.0|100
0|2020-05-22|110.0|0|110.0|0|5.0|0|0.0|100
0|2020-05-23|109.0|0|109.0|0|5.0|0|0.0|100
0|2020-05-24|109.0|0|109.0|0|5.0|0|0.0|100
0|2020-05-25|112.0|0|112.0|0|5.0|0|0.0|100
0|2020-05-26|112.0|0|112.0|0|5.0|0|0.0|100
0|2020-05-27|113.0|0|113.0|0|5.0|0|0.0|100
0|2020-05-28|113.0|0|113.0|0|5.0|0|0.0|100
0|2020-05-29|113.0|0|113.0|0|5.0|0|0.0|100
0|2020-05-30|113.0|0|113.0|0|5.0|0|0.0|100
0|2020-05-31|115.0|0|115.0|0|5.0|0|0.0|100
0|2020-06-01|115.0|0|115.0|0|5.0|0|0.0|100
0|2020-06-02|118.0|0|118.0|0|5.0|0|0.0|100
0|2020-06-03|120.0|0|120.0|0|5.0|0|0.0|100
0|2020-06-04|122.0|0|122.0|0|5.0|0|0.0|100
0|2020-06-05|122.0|0|122.0|0|5.0|0|0.0|100
0|2020-06-06|122.0|0|122.0|0|5.0|0|0.0|100
0|2020-06-07|125.0|0|125.0|0|5.0|0|0.0|100
0|2020-06-08|126.0|0|126.0|0|5.0|0|0.0|100
0|2020-06-09|127.0|0|127.0|0|5.0|0|0.0|100
0|2020-06-10|129.0|0|129.0|0|5.0|0|0.0|100
0|2020-06-11|130.0|0|130.0|0|5.0|0|0.0|100
0|2020-06-12|132.0|0|132.0|0|5.0|0|0.0|100
0|2020-06-13|135.0|0|135.0|0|5.0|0|0.0|100
0|2020-06-14|140.0|0|140.0|0|5.0|0|0.0|100
0|2020-06-15|141.0|0|141.0|0|5.0|0|0.0|100
0|2020-06-16|146.0|0|146.0|0|5.0|0|0.0|100
0|2020-06-17|147.0|0|147.0|0|5.0|0|0.0|100
0|2020-06-18|151.0|0|151.0|0|5.0|0|0.0|100
0|2020-06-19|158.0|0|158.0|0|5.0|0|0.0|100
0|2020-06-20|171.0|0|171.0|0|5.0|0|0.0|100
0|2020-06-21|185.0|0|185.0|0|5.0|0|0.0|100
0|2020-06-22|200.0|0|200.0|0|5.0|0|0.0|100
0|2020-06-23|206.0|0|206.0|0|5.0|0|0.0|100
0|2020-06-24|218.0|0|218.0|0|5.0|0|0.0|100
0|2020-06-25|227.0|0|227.0|0|5.0|0|0.0|100
0|2020-06-26|260.0|0|260.0|0|5.0|0|0.0|100
0|2020-06-27|312.0|0|312.0|0|5.0|0|0.0|100
0|2020-06-28|346.0|0|346.0|0|5.0|0|0.0|100
0|2020-06-29|361.0|0|361.0|0|5.0|0|0.0|100
0|2020-06-30|373.0|0|373.0|0|5.0|0|0.0|100
0|2020-07-01|408.0|0|408.0|0|5.0|0|0.0|100
0|2020-07-02|451.0|0|451.0|0|5.0|0|0.0|100
0|2020-07-03|472.0|0|472.0|0|5.0|0|0.0|100
0|2020-07-04|521.0|0|521.0|0|5.0|0|0.0|100
0|2020-07-05|541.0|0|541.0|0|5.0|0|0.0|100
0|2020-07-06|557.0|0|557.0|0|6.0|0|0.0|100
0|2020-07-07|592.0|0|592.0|0|6.0|0|0.0|100
0|2020-07-08|659.0|0|659.0|0|6.0|0|0.0|100
0|2020-07-09|708.0|0|708.0|0|6.0|0|0.0|100
0|2020-07-10|766.0|0|766.0|0|6.0|0|0.0|100
0|2020-07-11|818.0|0|818.0|0|7.0|0|0.0|100
0|2020-07-12|861.0|0|861.0|0|8.0|0|0.0|100
0|2020-07-13|909.0|0|909.0|0|8.0|0|0.0|100
0|2020-07-14|946.0|0|946.0|0|10.0|0|0.0|100
0|2020-07-15|987.0|0|987.0|0|10.0|0|0.0|100
0|2020-07-16|1016.0|0|1016.0|0|13.0|0|0.0|100
0|2020-07-17|1077.0|0|1077.0|0|13.0|0|0.0|100
0|2020-07-18|1110.0|0|1110.0|0|13.0|0|0.0|100
0|2020-07-19|1179.0|0|1179.0|0|13.0|0|0.0|100
0|2020-07-20|1207.0|0|1207.0|0|14.0|0|0.0|100
0|2020-07-21|1229.0|0|1229.0|0|14.0|0|0.0|100
0|2020-07-22|1273.0|0|1273.0|0|16.0|0|0.0|100
0|2020-07-23|1296.0|0|1296.0|0|19.0|0|0.0|100
0|2020-07-24|1348.0|0|1348.0|0|20.0|0|0.0|100
0|2020-07-25|1418.0|0|1418.0|0|21.0|0|0.0|100
0|2020-07-26|1454.0|0|1454.0|0|22.0|0|0.0|100
0|2020-07-27|1490.0|0|1490.0|0|22.0|0|0.0|100
0|2020-07-28|1521.0|0|1521.0|0|23.0|0|0.0|100
0|2020-07-29|1579.0|0|1579.0|0|26.0|0|0.0|100
0|2020-07-30|1617.0|0|1617.0|0|29.0|0|0.0|100
0|2020-07-31|1674.0|0|1674.0|0|32.0|0|0.0|100
0|2020-08-01|1707.0|0|1707.0|0|33.0|0|0.0|100
0|2020-08-02|1749.0|0|1749.0|0|33.0|0|0.0|100
0|2020-08-03|1766.0|0|1766.0|0|33.0|0|0.0|100
0|2020-08-04|1802.0|0|1802.0|0|37.0|0|0.0|100
0|2020-08-05|1842.0|0|1842.0|0|38.0|0|0.0|100
0|2020-08-06|1906.0|0|1906.0|0|42.0|0|0.0|100
0|2020-08-07|1929.0|0|1929.0|0|43.0|0|0.0|100
0|2020-08-08|1975.0|0|1975.0|0|47.0|0|0.0|100
0|2020-08-09|2022.0|0|2022.0|0|47.0|0|0.0|100
0|2020-08-10|2028.0|0|2028.0|0|48.0|0|0.0|100
0|2020-08-11|2069.0|0|2069.0|0|50.0|0|0.0|100
0|2020-08-12|2106.0|0|2106.0|0|53.0|0|0.0|100
0|2020-08-13|2124.0|0|2124.0|0|53.0|0|0.0|100
0|2020-08-14|2160.0|0|2160.0|0|56.0|0|0.0|100
0|2020-08-15|2200.0|0|2200.0|0|60.0|0|0.0|100
0|2020-08-16|2225.0|0|2225.0|0|60.0|0|0.0|100
0|2020-08-17|2255.0|0|2255.0|0|60.0|0|0.0|100
0|2020-08-18|2284.0|0|2284.0|0|61.0|0|0.0|100
0|2020-08-19|2317.0|0|2317.0|0|67.0|0|0.0|100
0|2020-08-20|2364.0|0|2364.0|0|69.0|0|0.0|100
0|2020-08-21|2396.0|0|2396.0|0|69.0|0|0.0|100
0|2020-08-22|2423.0|0|2423.0|0|69.0|0|0.0|100
0|2020-08-23|2441.0|0|2441.0|0|69.0|0|0.0|100
0|2020-08-24|2449.0|0|2449.0|0|70.0|0|0.0|100
0|2020-08-25|2476.0|0|2476.0|0|77.0|0|0.0|100
0|2020-08-26|2493.0|0|2493.0|0|79.0|0|0.0|100
0|2020-08-27|2506.0|0|2506.0|0|79.0|0|0.0|100
0|2020-08-28|2516.0|0|2516.0|0|79.0|0|0.0|100
0|2020-08-29|2560.0|0|2560.0|0|83.0|0|0.0|100
0|2020-08-30|2601.0|0|2601.0|0|83.0|0|0.0|100
0|2020-08-31|2615.0|0|2615.0|0|83.0|0|0.0|100
0|2020-09-01|2685.0|0|2685.0|0|85.0|0|0.0|100
0|2020-09-02|2710.0|0|2710.0|0|88.0|0|0.0|100
0|2020-09-03|2721.0|0|2721.0|0|93.0|0|0.0|100
0|2020-09-04|2742.0|0|2742.0|0|98.0|0|0.0|100
0|2020-09-05|2764.0|0|2764.0|0|99.0|0|0.0|100
0|2020-09-06|2788.0|0|2788.0|0|99.0|0|0.0|100
0|2020-09-07|2781.0|0|2781.0|0|99.0|0|0.0|100
0|2020-09-08|2785.0|0|2785.0|0|99.0|0|0.0|100
0|2020-09-09|2787.0|0|2787.0|0|100.0|0|0.0|100
0|2020-09-10|2821.0|0|2821.0|0|103.0|0|0.0|100
0|2020-09-11|2843.0|0|2843.0|0|105.0|0|0.0|100
0|2020-09-12|2856.0|0|2856.0|0|105.0|0|0.0|100
0|2020-09-13|2884.0|0|2884.0|0|105.0|0|0.0|100
0|2020-09-14|2884.0|0|2894.0|0|105.0|0|0.0|100
0|2020-09-15|2901.0|0|2901.0|0|107.0|0|0.0|100
0|2020-09-16|2925.0|0|2925.0|0|108.0|0|0.0|100
0|2020-09-17|2941.0|0|2941.0|0|110.0|0|0.0|100
0|2020-09-18|2974.0|0|2974.0|0|112.0|0|0.0|100
0|2020-09-19|2999.0|0|2999.0|0|112.0|0|0.0|100
0|2020-09-20|2999.0|0|3023.0|0|112.0|0|0.0|100
0|2020-09-21|2999.0|0|3031.0|0|113.0|0|0.0|100
0|2020-09-22|3037.0|0|3037.0|0|114.0|0|0.0|100
0|2020-09-23|3064.0|0|3064.0|0|115.0|0|0.0|100
0|2020-09-24|3084.0|0|3084.0|0|117.0|0|0.0|100
0|2020-09-25|3107.0|0|3107.0|0|119.0|0|0.0|100
0|2020-09-26|3120.0|0|3120.0|0|120.0|0|0.0|100
0|2020-09-27|3126.0|0|3126.0|0|120.0|0|0.0|100
0|2020-09-28|3127.0|0|3127.0|0|119.0|0|0.0|100
0|2020-09-29|3150.0|0|3150.0|0|125.0|0|0.0|100
0|2020-09-30|3175.0|0|3175.0|0|127.0|0|0.0|100
0|2020-10-01|3194.0|0|3194.0|0|132.0|0|0.0|100
0|2020-10-02|3215.0|0|3215.0|0|132.0|0|0.0|100
0|2020-10-03|3233.0|0|3233.0|0|134.0|0|0.0|100
0|2020-10-04|3239.0|0|3239.0|0|135.0|0|0.0|100
0|2020-10-05|3241.0|0|3241.0|0|137.0|0|0.0|100
0|2020-10-06|3259.0|0|3259.0|0|138.0|0|0.0|100
0|2020-10-07|3277.0|0|3277.0|0|141.0|0|0.0|100
0|2020-10-08|3291.0|0|3291.0|0|146.0|0|0.0|100
0|2020-10-09|3311.0|0|3311.0|0|146.0|0|0.0|100
0|2020-10-10|3311.0|0|3311.0|0|146.0|0|0.0|100
0|2020-10-11|3348.0|0|3348.0|0|148.0|0|0.0|100
0|2020-10-12|3362.0|0|3362.0|0|148.0|0|0.0|100
0|2020-10-13|3352.0|0|3352.0|0|149.0|0|0.0|100
0|2020-10-14|3324.0|0|3324.0|0|149.0|0|0.0|100
0|2020-10-15|3359.0|0|3359.0|0|151.0|0|0.0|100
0|2020-10-16|3385.0|0|3385.0|0|153.0|0|0.0|100
0|2020-10-17|3425.0|0|3425.0|0|154.0|0|0.0|100
0|2020-10-18|3451.0|0|3451.0|0|155.0|0|0.0|100
0|2020-10-19|3458.0|0|3458.0|0|156.0|0|0.0|100
0|2020-10-20|3484.0|0|3484.0|0|158.0|0|0.0|100
0|2020-10-21|3493.0|0|3493.0|0|162.0|0|0.0|100
0|2020-10-22|3493.0|0|3531.0|0|162.0|0|0.0|100
0|2020-10-23|3493.0|0|3560.0|0|162.0|0|0.0|100
0|2020-10-24|3493.0|0|3594.0|0|162.0|0|0.0|100
0|2020-10-25|3493.0|0|3609.0|0|162.0|0|0.0|100
0|2020-10-26|3493.0|0|3629.0|0|162.0|0|0.0|100
0|2020-10-27|3493.0|0|3653.0|0|162.0|0|0.0|100
0|2020-10-28|3493.0|0|3678.0|0|162.0|0|0.0|100
0|2020-10-29|3493.0|0|3715.0|0|162.0|0|0.0|100
0|2020-10-30|3493.0|0|3757.0|0|162.0|0|0.0|100
0|2020-10-31|3493.0|0|3772.0|0|162.0|0|0.0|100
0|2020-11-01|3493.0|0|3812.0|0|162.0|0|0.0|100
0|2020-11-02|3817.0|0|3817.0|0|177.0|0|0.0|100
0|2020-11-03|3846.0|0|3846.0|0|177.0|0|0.0|100
0|2020-11-04|3869.0|0|3869.0|0|177.0|0|0.0|100
0|2020-11-05|3915.0|0|3915.0|0|177.0|0|0.0|100
0|2020-11-06|3946.0|0|3946.0|0|177.0|0|0.0|100
0|2020-11-07|3972.0|0|3972.0|0|178.0|0|0.0|100
0|2020-11-08|4022.0|0|4022.0|0|178.0|0|0.0|100
0|2020-11-09|4056.0|0|4056.0|0|180.0|0|0.0|100
0|2020-11-10|4056.0|0|4074.0|0|180.0|0|0.0|100
0|2020-11-11|4127.0|0|4127.0|0|181.0|0|0.0|100
0|2020-11-12|4127.0|0|4167.0|0|181.0|0|0.0|100
0|2020-11-13|4196.0|0|4196.0|0|182.0|0|0.0|100
0|2020-11-14|4215.0|0|4215.0|0|186.0|0|0.0|100
0|2020-11-15|4215.0|0|4255.0|0|186.0|0|0.0|100
0|2020-11-16|4255.0|0|4275.0|0|187.0|0|0.0|100
0|2020-11-17|4255.0|0|4312.0|0|187.0|0|0.0|100
0|2020-11-18|4366.0|0|4366.0|0|187.0|0|0.0|100
0|2020-11-19|4366.0|0|4440.0|0|189.0|0|0.0|100
0|2020-11-20|4507.0|0|4507.0|0|199.0|0|0.0|100
0|2020-11-21|4560.0|0|4560.0|0|197.0|0|0.0|100
0|2020-11-22|4596.0|0|4596.0|0|197.0|0|0.0|100
0|2020-11-23|4641.0|0|4641.0|0|199.0|0|0.0|100
0|2020-11-24|4697.0|0|4697.0|0|199.0|0|0.0|100
0|2020-11-25|4697.0|0|4750.0|0|205.0|0|0.0|100
0|2020-11-26|4697.0|0|4750.0|0|205.0|0|0.0|100
0|2020-11-27|4873.0|0|4873.0|0|205.0|0|0.0|100
0|2020-11-28|4873.0|0|4929.0|0|205.0|0|0.0|100
0|2020-11-29|4969.0|0|4969.0|0|205.0|0|0.0|100
0|2020-11-30|4969.0|0|5005.0|0|216.0|0|0.0|100
0|2020-12-01|4969.0|0|5052.0|0|216.0|0|0.0|100
0|2020-12-02|5110.0|0|5110.0|0|216.0|0|0.0|100
0|2020-12-03|5170.0|0|5170.0|0|216.0|0|0.0|100
0|2020-12-04|5249.0|0|5249.0|0|216.0|0|0.0|100
0|2020-12-05|5342.0|0|5342.0|0|229.0|0|0.0|100
0|2020-12-06|5395.0|0|5395.0|0|229.0|0|0.0|100
0|2020-12-07|5447.0|0|5447.0|0|229.0|0|0.0|100
0|2020-12-08|5447.0|0|5531.0|0|229.0|0|0.0|100
0|2020-12-09|5447.0|0|5602.0|0|233.0|0|0.0|100
0|2020-12-10|5692.0|0|5692.0|0|233.0|0|0.0|100
0|2020-12-11|5777.0|0|5777.0|0|240.0|0|0.0|100
0|2020-12-12|5895.0|0|5895.0|0|240.0|0|0.0|100
0|2020-12-13|5976.0|0|5976.0|0|244.0|0|0.0|100
0|2020-12-14|5976.0|0|6021.0|0|244.0|0|0.0|100
0|2020-12-15|6097.0|0|6097.0|0|248.0|0|0.0|100
0|2020-12-16|6097.0|0|6177.0|0|248.0|0|0.0|100
0|2020-12-17|6097.0|0|6267.0|0|250.0|0|0.0|100
0|2020-12-18|6097.0|0|6374.0|0|254.0|0|0.0|100
0|2020-12-19|6477.0|0|6477.0|0|254.0|0|0.0|100
0|2020-12-20|6477.0|0|6512.0|0|254.0|0|0.0|100
0|2020-12-21|6477.0|0|6615.0|0|254.0|0|0.0|100
0|2020-12-22|6477.0|0|6693.0|0|254.0|0|0.0|100
0|2020-12-23|6477.0|0|6762.0|0|254.0|0|0.0|100
0|2020-12-24|6477.0|0|6864.0|0|254.0|0|0.0|100
0|2020-12-25|6477.0|0|6864.0|0|254.0|0|0.0|100
0|2020-12-26|6477.0|0|6981.0|0|254.0|0|0.0|100
0|2020-12-27|6477.0|0|7028.0|0|254.0|0|0.0|100
0|2020-12-28|6477.0|0|7074.0|0|254.0|0|0.0|100
0|2020-12-29|6477.0|0|7139.0|0|254.0|0|0.0|100
0|2020-12-30|6477.0|0|7230.0|0|254.0|0|0.0|100
0|2020-12-31|6477.0|0|7336.0|0|278.0|0|0.0|100
0|2021-01-01|7336.0|0|7336.0|0|278.0|0|0.0|100
0|2021-01-02|7336.0|0|7614.0|0|278.0|0|0.0|100
0|2021-01-03|7336.0|0|7677.0|0|278.0|0|0.0|100
0|2021-01-04|7745.0|0|7745.0|0|281.0|0|0.0|100
0|2021-01-05|7822.0|0|7822.0|0|285.0|0|0.0|100
0|2021-01-06|7928.0|0|7928.0|0|288.0|0|0.0|100
0|2021-01-07|7928.0|0|8041.0|0|287.0|0|0.0|100
0|2021-01-08|7928.0|0|8171.0|0|287.0|0|0.0|100
0|2021-01-09|8309.0|0|8309.0|0|287.0|0|0.0|100
0|2021-01-10|8377.0|0|8377.0|0|287.0|0|0.0|100
0|2021-01-11|8443.0|0|8443.0|0|290.0|0|0.0|100
0|2021-01-12|8533.0|0|8533.0|0|299.0|0|0.0|100
0|2021-01-13|8606.0|0|8606.0|0|301.0|0|0.0|100
0|2021-01-14|8714.0|0|8714.0|0|310.0|0|0.0|100
0|2021-01-15|8714.0|0|8791.0|0|311.0|0|0.0|100
0|2021-01-16|8881.0|0|8881.0|0|311.0|0|0.0|100
0|2021-01-17|8963.0|0|8963.0|0|311.0|0|0.0|100
0|2021-01-18|9020.0|0|9020.0|0|312.0|0|0.0|100
0|2021-01-19|9073.0|0|9073.0|0|322.0|0|0.0|100
0|2021-01-20|9127.0|0|9127.0|0|326.0|0|0.0|100
0|2021-01-21|9127.0|0|9230.0|0|326.0|0|0.0|100
0|2021-01-22|9353.0|0|9353.0|0|328.0|0|0.0|100
0|2021-01-23|9434.0|0|9434.0|0|327.0|0|0.0|100
0|2021-01-24|9434.0|0|9494.0|0|327.0|0|0.0|100
0|2021-01-25|9548.0|0|9548.0|0|327.0|0|0.0|100
0|2021-01-26|9610.0|0|9610.0|0|335.0|0|0.0|100
0|2021-01-27|9610.0|0|9662.0|0|336.0|0|0.0|100
0|2021-01-28|9760.0|0|9760.0|0|336.0|0|0.0|100
0|2021-01-29|9820.0|0|9820.0|0|338.0|0|0.0|100
0|2021-01-30|9820.0|0|9905.0|0|342.0|0|0.0|100
