|dates|Allegheny_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Allegheny_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Allegheny_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Allegheny_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Allegheny_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Allegheny_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Allegheny_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Allegheny_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-20|618556.0|0|30499.0|0|4.698985448074509|0|649055.0|0
0|2020-01-21|618556.0|0|30499.0|0|4.698985448074509|0|649055.0|0
0|2020-01-22|618556.0|0|30499.0|0|4.698985448074509|0|649055.0|0
0|2020-01-23|618556.0|0|30499.0|0|4.698985448074509|0|649055.0|0
0|2020-01-24|618556.0|0|30499.0|0|4.698985448074509|0|649055.0|0
0|2020-01-25|618556.0|0|30499.0|0|4.698985448074509|0|649055.0|0
0|2020-01-26|618556.0|0|30499.0|0|4.698985448074509|0|649055.0|0
0|2020-01-27|618556.0|0|30499.0|0|4.698985448074509|0|649055.0|0
0|2020-01-28|618556.0|0|30499.0|0|4.698985448074509|0|649055.0|0
0|2020-01-29|618556.0|0|30499.0|0|4.698985448074509|0|649055.0|0
0|2020-01-30|618556.0|0|30499.0|0|4.698985448074509|0|649055.0|0
0|2020-01-31|618556.0|0|30499.0|0|4.698985448074509|0|649055.0|0
0|2020-02-01|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-02|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-03|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-04|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-05|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-06|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-07|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-08|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-09|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-10|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-11|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-12|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-13|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-14|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-15|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-16|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-17|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-18|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-19|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-20|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-21|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-22|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-23|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-24|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-25|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-26|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-27|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-28|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-02-29|620853.0|0|30529.5|0|4.6868775258776525|0|651382.5|0
0|2020-03-01|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-02|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-03|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-04|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-05|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-06|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-07|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-08|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-09|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-10|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-11|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-12|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-13|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-14|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-15|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-16|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-17|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-18|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-19|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-20|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-21|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-22|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-23|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-24|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-25|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-26|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-27|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-28|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-29|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-30|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-03-31|610793.0|0|35113.0|0|5.436239948227761|0|645906.0|0
0|2020-04-01|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-02|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-03|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-04|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-05|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-06|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-07|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-08|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-09|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-10|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-11|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-12|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-13|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-14|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-15|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-16|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-17|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-18|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-19|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-20|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-21|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-22|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-23|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-24|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-25|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-26|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-27|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-28|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-29|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-04-30|527011.5|0|97903.0|0|15.666623194052946|0|624914.5|0
0|2020-05-01|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-02|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-03|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-04|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-05|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-06|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-07|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-08|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-09|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-10|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-11|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-12|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-13|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-14|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-15|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-16|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-17|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-18|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-19|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-20|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-21|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-22|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-23|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-24|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-25|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-26|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-27|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-28|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-29|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-30|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-05-31|549468.0|0|87843.0|0|13.78338048456719|0|637311.0|0
0|2020-06-01|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-02|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-03|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-04|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-05|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-06|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-07|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-08|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-09|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-10|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-11|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-12|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-13|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-14|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-15|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-16|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-17|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-18|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-19|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-20|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-21|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-22|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-23|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-24|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-25|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-26|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-27|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-28|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-29|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-06-30|564027.0|0|81216.0|0|12.58688587090445|0|645243.0|0
0|2020-07-01|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-02|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-03|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-04|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-05|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-06|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-07|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-08|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-09|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-10|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-11|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-12|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-13|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-14|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-15|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-16|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-17|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-18|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-19|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-20|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-21|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-22|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-23|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-24|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-25|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-26|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-27|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-28|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-29|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-30|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-07-31|561165.0|0|91222.0|0|13.98280468494927|0|652387.0|0
0|2020-08-01|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-02|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-03|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-04|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-05|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-06|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-07|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-08|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-09|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-10|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-11|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-12|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-13|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-14|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-15|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-16|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-17|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-18|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-19|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-20|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-21|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-22|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-23|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-24|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-25|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-26|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-27|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-28|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-29|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-30|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-08-31|563614.0|0|66368.0|0|10.534904171865229|0|629982.0|0
0|2020-09-01|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-02|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-03|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-04|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-05|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-06|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-07|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-08|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-09|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-10|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-11|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-12|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-13|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-14|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-15|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-16|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-17|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-18|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-19|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-20|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-21|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-22|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-23|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-24|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-25|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-26|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-27|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-28|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-29|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-09-30|585666.0|0|45089.0|0|7.148417372830973|0|630755.0|0
0|2020-10-01|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-02|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-03|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-04|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-05|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-06|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-07|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-08|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-09|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-10|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-11|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-12|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-13|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-14|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-15|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-16|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-17|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-18|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-19|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-20|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-21|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-22|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-23|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-24|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-25|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-26|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-27|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-28|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-29|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-30|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-10-31|589012.0|0|40597.0|0|6.447970089372928|0|629609.0|0
0|2020-11-01|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-02|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-03|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-04|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-05|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-06|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-07|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-08|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-09|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-10|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-11|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-12|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-13|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-14|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-15|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-16|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-17|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-18|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-19|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-20|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-21|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-22|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-23|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-24|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-25|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-26|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-27|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-28|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
0|2020-11-29|586191.0|0|40597.0|0|6.476990625219372|0|626788.0|0
