|dates|Berkeley_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Berkeley_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Berkeley_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|Berkeley_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Berkeley_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Berkeley_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Berkeley_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Berkeley_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|198.0|0|198.0|0|15.0|0|0.0|100
0|2020-05-14|199.0|0|199.0|0|15.0|0|0.0|100
0|2020-05-15|201.0|0|201.0|0|15.0|0|0.0|100
0|2020-05-16|203.0|0|203.0|0|15.0|0|0.0|100
0|2020-05-17|201.0|0|201.0|0|15.0|0|0.0|100
0|2020-05-18|203.0|0|203.0|0|15.0|0|0.0|100
0|2020-05-19|203.0|0|203.0|0|15.0|0|0.0|100
0|2020-05-20|205.0|0|205.0|0|15.0|0|0.0|100
0|2020-05-21|209.0|0|209.0|0|15.0|0|0.0|100
0|2020-05-22|211.0|0|211.0|0|15.0|0|0.0|100
0|2020-05-23|214.0|0|214.0|0|15.0|0|0.0|100
0|2020-05-24|215.0|0|215.0|0|15.0|0|0.0|100
0|2020-05-25|218.0|0|218.0|0|15.0|0|0.0|100
0|2020-05-26|219.0|0|219.0|0|15.0|0|0.0|100
0|2020-05-27|219.0|0|219.0|0|15.0|0|0.0|100
0|2020-05-28|224.0|0|224.0|0|15.0|0|0.0|100
0|2020-05-29|228.0|0|228.0|0|16.0|0|0.0|100
0|2020-05-30|230.0|0|230.0|0|16.0|0|0.0|100
0|2020-05-31|233.0|0|233.0|0|16.0|0|0.0|100
0|2020-06-01|235.0|0|235.0|0|16.0|0|0.0|100
0|2020-06-02|242.0|0|242.0|0|16.0|0|0.0|100
0|2020-06-03|242.0|0|243.0|0|16.0|0|0.0|100
0|2020-06-04|242.0|0|253.0|0|16.0|0|0.0|100
0|2020-06-05|257.0|0|257.0|0|17.0|0|0.0|100
0|2020-06-06|257.0|0|263.0|0|17.0|0|0.0|100
0|2020-06-07|273.0|0|273.0|0|17.0|0|0.0|100
0|2020-06-08|282.0|0|282.0|0|18.0|0|0.0|100
0|2020-06-09|291.0|0|291.0|0|19.0|0|0.0|100
0|2020-06-10|315.0|0|315.0|0|19.0|0|0.0|100
0|2020-06-11|335.0|0|335.0|0|19.0|0|0.0|100
0|2020-06-12|346.0|0|346.0|0|19.0|0|0.0|100
0|2020-06-13|364.0|0|364.0|0|19.0|0|0.0|100
0|2020-06-14|386.0|0|386.0|0|19.0|0|0.0|100
0|2020-06-15|406.0|0|406.0|0|19.0|0|0.0|100
0|2020-06-16|427.0|0|427.0|0|19.0|0|0.0|100
0|2020-06-17|434.0|0|434.0|0|20.0|0|0.0|100
0|2020-06-18|458.0|0|458.0|0|20.0|0|0.0|100
0|2020-06-19|515.0|0|515.0|0|20.0|0|0.0|100
0|2020-06-20|563.0|0|563.0|0|20.0|0|0.0|100
0|2020-06-21|599.0|0|599.0|0|20.0|0|0.0|100
0|2020-06-22|644.0|0|644.0|0|20.0|0|0.0|100
0|2020-06-23|695.0|0|695.0|0|20.0|0|0.0|100
0|2020-06-24|740.0|0|740.0|0|20.0|0|0.0|100
0|2020-06-25|805.0|0|805.0|0|21.0|0|0.0|100
0|2020-06-26|854.0|0|854.0|0|21.0|0|0.0|100
0|2020-06-27|892.0|0|892.0|0|21.0|0|0.0|100
0|2020-06-28|949.0|0|949.0|0|21.0|0|0.0|100
0|2020-06-29|1007.0|0|1007.0|0|21.0|0|0.0|100
0|2020-06-30|1069.0|0|1069.0|0|22.0|0|0.0|100
0|2020-07-01|1170.0|0|1170.0|0|23.0|0|0.0|100
0|2020-07-02|1278.0|0|1278.0|0|23.0|0|0.0|100
0|2020-07-03|1392.0|0|1392.0|0|23.0|0|0.0|100
0|2020-07-04|1467.0|0|1467.0|0|24.0|0|0.0|100
0|2020-07-05|1540.0|0|1540.0|0|24.0|0|0.0|100
0|2020-07-06|1654.0|0|1654.0|0|24.0|0|0.0|100
0|2020-07-07|1703.0|0|1703.0|0|24.0|0|0.0|100
0|2020-07-08|1783.0|0|1783.0|0|24.0|0|0.0|100
0|2020-07-09|1908.0|0|1908.0|0|24.0|0|0.0|100
0|2020-07-10|2019.0|0|2019.0|0|25.0|0|0.0|100
0|2020-07-11|2106.0|0|2106.0|0|25.0|0|0.0|100
0|2020-07-12|2204.0|0|2204.0|0|25.0|0|0.0|100
0|2020-07-13|2290.0|0|2290.0|0|25.0|0|0.0|100
0|2020-07-14|2450.0|0|2450.0|0|28.0|0|0.0|100
0|2020-07-15|2512.0|0|2512.0|0|28.0|0|0.0|100
0|2020-07-16|2618.0|0|2618.0|0|31.0|0|0.0|100
0|2020-07-17|2752.0|0|2752.0|0|33.0|0|0.0|100
0|2020-07-18|2828.0|0|2828.0|0|36.0|0|0.0|100
0|2020-07-19|2954.0|0|2954.0|0|36.0|0|0.0|100
0|2020-07-20|2989.0|0|2989.0|0|36.0|0|0.0|100
0|2020-07-21|3092.0|0|3092.0|0|37.0|0|0.0|100
0|2020-07-22|3177.0|0|3177.0|0|39.0|0|0.0|100
0|2020-07-23|3258.0|0|3258.0|0|41.0|0|0.0|100
0|2020-07-24|3331.0|0|3331.0|0|45.0|0|0.0|100
0|2020-07-25|3412.0|0|3412.0|0|53.0|0|0.0|100
0|2020-07-26|3452.0|0|3452.0|0|54.0|0|0.0|100
0|2020-07-27|3491.0|0|3491.0|0|54.0|0|0.0|100
0|2020-07-28|3576.0|0|3576.0|0|56.0|0|0.0|100
0|2020-07-29|3636.0|0|3636.0|0|56.0|0|0.0|100
0|2020-07-30|3731.0|0|3731.0|0|57.0|0|0.0|100
0|2020-07-31|3760.0|0|3760.0|0|57.0|0|0.0|100
0|2020-08-01|3818.0|0|3818.0|0|58.0|0|0.0|100
0|2020-08-02|3854.0|0|3854.0|0|59.0|0|0.0|100
0|2020-08-03|3880.0|0|3880.0|0|59.0|0|0.0|100
0|2020-08-04|3965.0|0|3965.0|0|61.0|0|0.0|100
0|2020-08-05|4016.0|0|4016.0|0|61.0|0|0.0|100
0|2020-08-06|4049.0|0|4049.0|0|64.0|0|0.0|100
0|2020-08-07|4079.0|0|4079.0|0|66.0|0|0.0|100
0|2020-08-08|4133.0|0|4133.0|0|66.0|0|0.0|100
0|2020-08-09|4158.0|0|4158.0|0|66.0|0|0.0|100
0|2020-08-10|4186.0|0|4186.0|0|67.0|0|0.0|100
0|2020-08-11|4272.0|0|4272.0|0|68.0|0|0.0|100
0|2020-08-12|4298.0|0|4298.0|0|69.0|0|0.0|100
0|2020-08-13|4324.0|0|4324.0|0|70.0|0|0.0|100
0|2020-08-14|4384.0|0|4384.0|0|70.0|0|0.0|100
0|2020-08-15|4422.0|0|4422.0|0|73.0|0|0.0|100
0|2020-08-16|4449.0|0|4449.0|0|73.0|0|0.0|100
0|2020-08-17|4462.0|0|4462.0|0|74.0|0|0.0|100
0|2020-08-18|4489.0|0|4489.0|0|76.0|0|0.0|100
0|2020-08-19|4520.0|0|4520.0|0|75.0|0|0.0|100
0|2020-08-20|4552.0|0|4552.0|0|75.0|0|0.0|100
0|2020-08-21|4564.0|0|4564.0|0|75.0|0|0.0|100
0|2020-08-22|4589.0|0|4589.0|0|76.0|0|0.0|100
0|2020-08-23|4600.0|0|4600.0|0|76.0|0|0.0|100
0|2020-08-24|4612.0|0|4612.0|0|76.0|0|0.0|100
0|2020-08-25|4640.0|0|4640.0|0|76.0|0|0.0|100
0|2020-08-26|4658.0|0|4658.0|0|76.0|0|0.0|100
0|2020-08-27|4676.0|0|4676.0|0|76.0|0|0.0|100
0|2020-08-28|4718.0|0|4718.0|0|77.0|0|0.0|100
0|2020-08-29|4792.0|0|4792.0|0|78.0|0|0.0|100
0|2020-08-30|4805.0|0|4805.0|0|78.0|0|0.0|100
0|2020-08-31|4823.0|0|4823.0|0|78.0|0|0.0|100
0|2020-09-01|4850.0|0|4850.0|0|81.0|0|0.0|100
0|2020-09-02|4867.0|0|4867.0|0|83.0|0|0.0|100
0|2020-09-03|4884.0|0|4884.0|0|83.0|0|0.0|100
0|2020-09-04|4910.0|0|4910.0|0|84.0|0|0.0|100
0|2020-09-05|4939.0|0|4939.0|0|84.0|0|0.0|100
0|2020-09-06|4952.0|0|4952.0|0|84.0|0|0.0|100
0|2020-09-07|4959.0|0|4959.0|0|84.0|0|0.0|100
0|2020-09-08|4965.0|0|4965.0|0|84.0|0|0.0|100
0|2020-09-09|4971.0|0|4971.0|0|86.0|0|0.0|100
0|2020-09-10|4999.0|0|4999.0|0|86.0|0|0.0|100
0|2020-09-11|5034.0|0|5034.0|0|86.0|0|0.0|100
0|2020-09-12|5034.0|0|5047.0|0|87.0|0|0.0|100
0|2020-09-13|5197.0|0|5197.0|0|87.0|0|0.0|100
0|2020-09-14|5197.0|0|5203.0|0|87.0|0|0.0|100
0|2020-09-15|5231.0|0|5231.0|0|87.0|0|0.0|100
0|2020-09-16|5239.0|0|5239.0|0|87.0|0|0.0|100
0|2020-09-17|5275.0|0|5275.0|0|87.0|0|0.0|100
0|2020-09-18|5292.0|0|5292.0|0|87.0|0|0.0|100
0|2020-09-19|5315.0|0|5315.0|0|87.0|0|0.0|100
0|2020-09-20|5315.0|0|5325.0|0|87.0|0|0.0|100
0|2020-09-21|5345.0|0|5345.0|0|87.0|0|0.0|100
0|2020-09-22|5358.0|0|5358.0|0|88.0|0|0.0|100
0|2020-09-23|5390.0|0|5390.0|0|88.0|0|0.0|100
0|2020-09-24|5407.0|0|5407.0|0|88.0|0|0.0|100
0|2020-09-25|5439.0|0|5439.0|0|88.0|0|0.0|100
0|2020-09-26|5466.0|0|5466.0|0|88.0|0|0.0|100
0|2020-09-27|5512.0|0|5512.0|0|88.0|0|0.0|100
0|2020-09-28|5526.0|0|5526.0|0|88.0|0|0.0|100
0|2020-09-29|5518.0|0|5518.0|0|89.0|0|0.0|100
0|2020-09-30|5514.0|0|5514.0|0|89.0|0|0.0|100
0|2020-10-01|5515.0|0|5515.0|0|89.0|0|0.0|100
0|2020-10-02|5522.0|0|5522.0|0|89.0|0|0.0|100
0|2020-10-03|5544.0|0|5544.0|0|89.0|0|0.0|100
0|2020-10-04|5547.0|0|5547.0|0|89.0|0|0.0|100
0|2020-10-05|5561.0|0|5561.0|0|89.0|0|0.0|100
0|2020-10-06|5576.0|0|5576.0|0|89.0|0|0.0|100
0|2020-10-07|5592.0|0|5592.0|0|90.0|0|0.0|100
0|2020-10-08|5608.0|0|5608.0|0|90.0|0|0.0|100
0|2020-10-09|5626.0|0|5626.0|0|90.0|0|0.0|100
0|2020-10-10|5641.0|0|5641.0|0|91.0|0|0.0|100
0|2020-10-11|5649.0|0|5649.0|0|91.0|0|0.0|100
0|2020-10-12|5679.0|0|5679.0|0|91.0|0|0.0|100
0|2020-10-13|5701.0|0|5701.0|0|91.0|0|0.0|100
0|2020-10-14|5723.0|0|5723.0|0|92.0|0|0.0|100
0|2020-10-15|5749.0|0|5749.0|0|92.0|0|0.0|100
0|2020-10-16|5782.0|0|5782.0|0|92.0|0|0.0|100
0|2020-10-17|5802.0|0|5802.0|0|92.0|0|0.0|100
0|2020-10-18|5815.0|0|5815.0|0|93.0|0|0.0|100
0|2020-10-19|5829.0|0|5829.0|0|93.0|0|0.0|100
0|2020-10-20|5864.0|0|5864.0|0|93.0|0|0.0|100
0|2020-10-21|5906.0|0|5906.0|0|93.0|0|0.0|100
0|2020-10-22|5906.0|0|5946.0|0|93.0|0|0.0|100
0|2020-10-23|5906.0|0|5996.0|0|93.0|0|0.0|100
0|2020-10-24|5906.0|0|6023.0|0|93.0|0|0.0|100
0|2020-10-25|5906.0|0|6052.0|0|93.0|0|0.0|100
0|2020-10-26|5906.0|0|6078.0|0|93.0|0|0.0|100
0|2020-10-27|5906.0|0|6113.0|0|93.0|0|0.0|100
0|2020-10-28|5906.0|0|6128.0|0|93.0|0|0.0|100
0|2020-10-29|6170.0|0|6170.0|0|94.0|0|0.0|100
0|2020-10-30|6182.0|0|6182.0|0|94.0|0|0.0|100
0|2020-10-31|6204.0|0|6204.0|0|95.0|0|0.0|100
0|2020-11-01|6204.0|0|6232.0|0|95.0|0|0.0|100
0|2020-11-02|6268.0|0|6268.0|0|95.0|0|0.0|100
0|2020-11-03|6292.0|0|6292.0|0|95.0|0|0.0|100
0|2020-11-04|6327.0|0|6327.0|0|96.0|0|0.0|100
0|2020-11-05|6357.0|0|6357.0|0|96.0|0|0.0|100
0|2020-11-06|6385.0|0|6385.0|0|96.0|0|0.0|100
0|2020-11-07|6440.0|0|6440.0|0|96.0|0|0.0|100
0|2020-11-08|6464.0|0|6464.0|0|96.0|0|0.0|100
0|2020-11-09|6479.0|0|6479.0|0|96.0|0|0.0|100
0|2020-11-10|6479.0|0|6523.0|0|96.0|0|0.0|100
0|2020-11-11|6479.0|0|6549.0|0|96.0|0|0.0|100
0|2020-11-12|6479.0|0|6579.0|0|96.0|0|0.0|100
0|2020-11-13|6618.0|0|6618.0|0|96.0|0|0.0|100
0|2020-11-14|6618.0|0|6661.0|0|96.0|0|0.0|100
0|2020-11-15|6618.0|0|6693.0|0|96.0|0|0.0|100
0|2020-11-16|6693.0|0|6711.0|0|100.0|0|0.0|100
0|2020-11-17|6693.0|0|6745.0|0|100.0|0|0.0|100
0|2020-11-18|6774.0|0|6774.0|0|102.0|0|0.0|100
0|2020-11-19|6806.0|0|6806.0|0|102.0|0|0.0|100
0|2020-11-20|6806.0|0|6841.0|0|102.0|0|0.0|100
0|2020-11-21|6806.0|0|6874.0|0|102.0|0|0.0|100
0|2020-11-22|6806.0|0|6904.0|0|102.0|0|0.0|100
0|2020-11-23|6806.0|0|6936.0|0|102.0|0|0.0|100
0|2020-11-24|6967.0|0|6967.0|0|103.0|0|0.0|100
0|2020-11-25|6967.0|0|7003.0|0|103.0|0|0.0|100
0|2020-11-26|6967.0|0|7003.0|0|103.0|0|0.0|100
0|2020-11-27|6967.0|0|7064.0|0|103.0|0|0.0|100
0|2020-11-28|6967.0|0|7095.0|0|103.0|0|0.0|100
0|2020-11-29|7118.0|0|7118.0|0|103.0|0|0.0|100
0|2020-11-30|7118.0|0|7146.0|0|103.0|0|0.0|100
0|2020-12-01|7118.0|0|7183.0|0|103.0|0|0.0|100
0|2020-12-02|7244.0|0|7244.0|0|103.0|0|0.0|100
0|2020-12-03|7299.0|0|7299.0|0|103.0|0|0.0|100
0|2020-12-04|7356.0|0|7356.0|0|105.0|0|0.0|100
0|2020-12-05|7426.0|0|7426.0|0|105.0|0|0.0|100
0|2020-12-06|7475.0|0|7475.0|0|105.0|0|0.0|100
0|2020-12-07|7475.0|0|7548.0|0|106.0|0|0.0|100
0|2020-12-08|7475.0|0|7606.0|0|106.0|0|0.0|100
0|2020-12-09|7659.0|0|7659.0|0|106.0|0|0.0|100
0|2020-12-10|7659.0|0|7725.0|0|106.0|0|0.0|100
0|2020-12-11|7783.0|0|7783.0|0|106.0|0|0.0|100
0|2020-12-12|7879.0|0|7879.0|0|109.0|0|0.0|100
0|2020-12-13|7974.0|0|7974.0|0|109.0|0|0.0|100
0|2020-12-14|7974.0|0|8005.0|0|109.0|0|0.0|100
0|2020-12-15|7974.0|0|8033.0|0|109.0|0|0.0|100
0|2020-12-16|7974.0|0|8085.0|0|109.0|0|0.0|100
0|2020-12-17|7974.0|0|8150.0|0|109.0|0|0.0|100
0|2020-12-18|8241.0|0|8241.0|0|109.0|0|0.0|100
0|2020-12-19|8323.0|0|8323.0|0|109.0|0|0.0|100
0|2020-12-20|8388.0|0|8388.0|0|109.0|0|0.0|100
0|2020-12-21|8434.0|0|8434.0|0|109.0|0|0.0|100
0|2020-12-22|8474.0|0|8474.0|0|109.0|0|0.0|100
0|2020-12-23|8537.0|0|8537.0|0|109.0|0|0.0|100
0|2020-12-24|8603.0|0|8603.0|0|110.0|0|0.0|100
0|2020-12-25|8603.0|0|8603.0|0|110.0|0|0.0|100
0|2020-12-26|8687.0|0|8687.0|0|110.0|0|0.0|100
0|2020-12-27|8827.0|0|8827.0|0|110.0|0|0.0|100
0|2020-12-28|8827.0|0|8864.0|0|110.0|0|0.0|100
0|2020-12-29|8949.0|0|8949.0|0|110.0|0|0.0|100
0|2020-12-30|8949.0|0|9003.0|0|110.0|0|0.0|100
0|2020-12-31|8949.0|0|9153.0|0|110.0|0|0.0|100
0|2021-01-01|8949.0|0|9153.0|0|110.0|0|0.0|100
0|2021-01-02|8949.0|0|9275.0|0|110.0|0|0.0|100
0|2021-01-03|8949.0|0|9454.0|0|110.0|0|0.0|100
0|2021-01-04|9533.0|0|9533.0|0|110.0|0|0.0|100
0|2021-01-05|9533.0|0|9602.0|0|110.0|0|0.0|100
0|2021-01-06|9750.0|0|9750.0|0|116.0|0|0.0|100
0|2021-01-07|9750.0|0|9899.0|0|116.0|0|0.0|100
0|2021-01-08|10024.0|0|10024.0|0|116.0|0|0.0|100
0|2021-01-09|10024.0|0|10214.0|0|116.0|0|0.0|100
0|2021-01-10|10024.0|0|10304.0|0|116.0|0|0.0|100
0|2021-01-11|10390.0|0|10390.0|0|116.0|0|0.0|100
0|2021-01-12|10448.0|0|10448.0|0|119.0|0|0.0|100
0|2021-01-13|10599.0|0|10599.0|0|119.0|0|0.0|100
0|2021-01-14|10599.0|0|10741.0|0|119.0|0|0.0|100
0|2021-01-15|10599.0|0|10851.0|0|118.0|0|0.0|100
0|2021-01-16|11039.0|0|11039.0|0|119.0|0|0.0|100
0|2021-01-17|11182.0|0|11182.0|0|121.0|0|0.0|100
0|2021-01-18|11271.0|0|11271.0|0|121.0|0|0.0|100
0|2021-01-19|11271.0|0|11341.0|0|121.0|0|0.0|100
0|2021-01-20|11443.0|0|11443.0|0|125.0|0|0.0|100
0|2021-01-21|11589.0|0|11589.0|0|126.0|0|0.0|100
0|2021-01-22|11706.0|0|11706.0|0|126.0|0|0.0|100
0|2021-01-23|11706.0|0|11824.0|0|126.0|0|0.0|100
0|2021-01-24|11706.0|0|11943.0|0|126.0|0|0.0|100
0|2021-01-25|12019.0|0|12019.0|0|130.0|0|0.0|100
0|2021-01-26|12079.0|0|12079.0|0|130.0|0|0.0|100
