|dates|Madison_Louisiana_UnitedStates.BLS_EmployedPopulation.data|Madison_Louisiana_UnitedStates.BLS_EmployedPopulation.missing|Madison_Louisiana_UnitedStates.BLS_UnemployedPopulation.data|Madison_Louisiana_UnitedStates.BLS_UnemployedPopulation.missing|Madison_Louisiana_UnitedStates.BLS_UnemploymentRate.data|Madison_Louisiana_UnitedStates.BLS_UnemploymentRate.missing|Madison_Louisiana_UnitedStates.BLS_LaborForcePopulation.data|Madison_Louisiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-18|2953.0|0|348.0|0|10.542259921235988|0|3301.0|0
0|2020-04-19|2953.0|0|348.0|0|10.542259921235988|0|3301.0|0
0|2020-04-20|2953.0|0|348.0|0|10.542259921235988|0|3301.0|0
0|2020-04-21|2953.0|0|348.0|0|10.542259921235988|0|3301.0|0
0|2020-04-22|2953.0|0|348.0|0|10.542259921235988|0|3301.0|0
0|2020-04-23|2953.0|0|348.0|0|10.542259921235988|0|3301.0|0
0|2020-04-24|2953.0|0|348.0|0|10.542259921235988|0|3301.0|0
0|2020-04-25|2953.0|0|348.0|0|10.542259921235988|0|3301.0|0
0|2020-04-26|2953.0|0|348.0|0|10.542259921235988|0|3301.0|0
0|2020-04-27|2953.0|0|348.0|0|10.542259921235988|0|3301.0|0
0|2020-04-28|2953.0|0|348.0|0|10.542259921235988|0|3301.0|0
0|2020-04-29|2953.0|0|348.0|0|10.542259921235988|0|3301.0|0
0|2020-04-30|2953.0|0|348.0|0|10.542259921235988|0|3301.0|0
0|2020-05-01|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-02|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-03|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-04|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-05|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-06|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-07|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-08|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-09|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-10|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-11|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-12|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-13|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-14|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-15|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-16|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-17|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-18|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-19|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-20|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-21|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-22|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-23|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-24|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-25|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-26|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-27|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-28|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-29|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-30|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-05-31|3098.0|0|418.0|0|11.888509670079635|0|3516.0|0
0|2020-06-01|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-02|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-03|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-04|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-05|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-06|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-07|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-08|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-09|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-10|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-11|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-12|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-13|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-14|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-15|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-16|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-17|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-18|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-19|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-20|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-21|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-22|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-23|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-24|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-25|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-26|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-27|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-28|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-29|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-06-30|3147.0|0|329.0|0|9.464902186421174|0|3476.0|0
0|2020-07-01|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-02|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-03|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-04|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-05|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-06|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-07|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-08|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-09|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-10|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-11|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-12|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-13|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-14|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-15|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-16|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-17|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-18|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-19|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-20|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-21|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-22|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-23|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-24|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-25|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-26|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-27|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-28|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-29|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-30|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-07-31|3043.0|0|323.0|0|9.595959595959595|0|3366.0|0
0|2020-08-01|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-02|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-03|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-04|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-05|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-06|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-07|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-08|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-09|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-10|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-11|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-12|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-13|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-14|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-15|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-16|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-17|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-18|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-19|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-20|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-21|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-22|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-23|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-24|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-25|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-26|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-27|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-28|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-29|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-30|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-08-31|3319.0|0|294.0|0|8.137282037088292|0|3613.0|0
0|2020-09-01|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-02|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-03|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-04|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-05|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-06|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-07|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-08|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-09|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-10|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-11|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-12|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-13|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-14|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-15|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-16|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-17|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-18|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-19|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-20|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-21|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-22|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-23|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-24|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-25|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-26|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-27|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-28|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-29|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-09-30|3441.0|0|282.0|0|7.574536663980661|0|3723.0|0
0|2020-10-01|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-02|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-03|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-04|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-05|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-06|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-07|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-08|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-09|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-10|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-11|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-12|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-13|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-14|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-15|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-16|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-17|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-18|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-19|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-20|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-21|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-22|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-23|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-24|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-25|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-26|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-27|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-28|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-29|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-30|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-10-31|3428.0|0|246.0|0|6.695699510070767|0|3674.0|0
0|2020-11-01|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-02|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-03|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-04|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-05|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-06|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-07|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-08|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-09|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-10|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-11|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-12|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-13|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-14|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-15|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-16|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-17|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-18|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-19|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-20|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-21|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-22|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-23|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-24|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-25|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-26|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-27|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-28|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-29|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-11-30|3345.0|0|252.0|0|7.005838198498749|0|3597.0|0
0|2020-12-01|3350.0|0|260.0|0|7.202216066481994|0|3610.0|0
0|2020-12-02|3350.0|0|260.0|0|7.202216066481994|0|3610.0|0
0|2020-12-03|3350.0|0|260.0|0|7.202216066481994|0|3610.0|0
0|2020-12-04|3350.0|0|260.0|0|7.202216066481994|0|3610.0|0
0|2020-12-05|3350.0|0|260.0|0|7.202216066481994|0|3610.0|0
0|2020-12-06|3350.0|0|260.0|0|7.202216066481994|0|3610.0|0
0|2020-12-07|3350.0|0|260.0|0|7.202216066481994|0|3610.0|0
0|2020-12-08|3350.0|0|260.0|0|7.202216066481994|0|3610.0|0
0|2020-12-09|3350.0|0|260.0|0|7.202216066481994|0|3610.0|0
0|2020-12-10|3350.0|0|260.0|0|7.202216066481994|0|3610.0|0
