|dates|Peoria_Illinois_UnitedStates.JHU_ConfirmedCases.data|Peoria_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Peoria_Illinois_UnitedStates.NYT_ConfirmedCases.data|Peoria_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Peoria_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Peoria_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Peoria_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Peoria_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|151.0|0|151.0|0|6.0|0|0.0|100
0|2020-05-15|156.0|0|156.0|0|6.0|0|0.0|100
0|2020-05-16|155.0|0|156.0|0|6.0|0|0.0|100
0|2020-05-17|159.0|0|159.0|0|6.0|0|0.0|100
0|2020-05-18|160.0|0|160.0|0|6.0|0|0.0|100
0|2020-05-19|162.0|0|165.0|0|6.0|0|0.0|100
0|2020-05-20|167.0|0|167.0|0|6.0|0|0.0|100
0|2020-05-21|168.0|0|169.0|0|6.0|0|0.0|100
0|2020-05-22|176.0|0|176.0|0|7.0|0|0.0|100
0|2020-05-23|176.0|0|177.0|0|7.0|0|0.0|100
0|2020-05-24|177.0|0|178.0|0|7.0|0|0.0|100
0|2020-05-25|179.0|0|181.0|0|7.0|0|0.0|100
0|2020-05-26|185.0|0|186.0|0|8.0|0|0.0|100
0|2020-05-27|188.0|0|189.0|0|8.0|0|0.0|100
0|2020-05-28|191.0|0|192.0|0|8.0|0|0.0|100
0|2020-05-29|212.0|0|213.0|0|8.0|0|0.0|100
0|2020-05-30|221.0|0|225.0|0|8.0|0|0.0|100
0|2020-05-31|233.0|0|234.0|0|9.0|0|0.0|100
0|2020-06-01|238.0|0|241.0|0|9.0|0|0.0|100
0|2020-06-02|262.0|0|265.0|0|9.0|0|0.0|100
0|2020-06-03|273.0|0|275.0|0|11.0|0|0.0|100
0|2020-06-04|286.0|0|288.0|0|11.0|0|0.0|100
0|2020-06-05|301.0|0|301.0|0|11.0|0|0.0|100
0|2020-06-06|309.0|0|310.0|0|11.0|0|0.0|100
0|2020-06-07|314.0|0|315.0|0|11.0|0|0.0|100
0|2020-06-08|324.0|0|324.0|0|11.0|0|0.0|100
0|2020-06-09|328.0|0|328.0|0|13.0|0|0.0|100
0|2020-06-10|342.0|0|342.0|0|16.0|0|0.0|100
0|2020-06-11|354.0|0|354.0|0|17.0|0|0.0|100
0|2020-06-12|367.0|0|367.0|0|18.0|0|0.0|100
0|2020-06-13|384.0|0|386.0|0|20.0|0|0.0|100
0|2020-06-14|389.0|0|389.0|0|20.0|0|0.0|100
0|2020-06-15|395.0|0|395.0|0|20.0|0|0.0|100
0|2020-06-16|397.0|0|399.0|0|20.0|0|0.0|100
0|2020-06-17|405.0|0|406.0|0|21.0|0|0.0|100
0|2020-06-18|411.0|0|411.0|0|21.0|0|0.0|100
0|2020-06-19|419.0|0|419.0|0|22.0|0|0.0|100
0|2020-06-20|423.0|0|424.0|0|23.0|0|0.0|100
0|2020-06-21|428.0|0|428.0|0|25.0|0|0.0|100
0|2020-06-22|434.0|0|434.0|0|25.0|0|0.0|100
0|2020-06-23|442.0|0|446.0|0|25.0|0|0.0|100
0|2020-06-24|447.0|0|447.0|0|26.0|0|0.0|100
0|2020-06-25|459.0|0|459.0|0|26.0|0|0.0|100
0|2020-06-26|463.0|0|463.0|0|26.0|0|0.0|100
0|2020-06-27|468.0|0|468.0|0|27.0|0|0.0|100
0|2020-06-28|475.0|0|476.0|0|28.0|0|0.0|100
0|2020-06-29|487.0|0|487.0|0|28.0|0|0.0|100
0|2020-06-30|487.0|0|487.0|0|28.0|0|0.0|100
0|2020-07-01|499.0|0|499.0|0|28.0|0|0.0|100
0|2020-07-02|499.0|0|507.0|0|28.0|0|0.0|100
0|2020-07-03|546.0|0|546.0|0|28.0|0|0.0|100
0|2020-07-04|551.0|0|551.0|0|28.0|0|0.0|100
0|2020-07-05|556.0|0|559.0|0|28.0|0|0.0|100
0|2020-07-06|567.0|0|567.0|0|28.0|0|0.0|100
0|2020-07-07|574.0|0|574.0|0|29.0|0|0.0|100
0|2020-07-08|583.0|0|583.0|0|29.0|0|0.0|100
0|2020-07-09|609.0|0|609.0|0|29.0|0|0.0|100
0|2020-07-10|628.0|0|628.0|0|30.0|0|0.0|100
0|2020-07-11|644.0|0|644.0|0|30.0|0|0.0|100
0|2020-07-12|666.0|0|666.0|0|30.0|0|0.0|100
0|2020-07-13|687.0|0|687.0|0|30.0|0|0.0|100
0|2020-07-14|710.0|0|710.0|0|30.0|0|0.0|100
0|2020-07-15|736.0|0|736.0|0|30.0|0|0.0|100
0|2020-07-16|756.0|0|772.0|0|30.0|0|0.0|100
0|2020-07-17|794.0|0|794.0|0|30.0|0|0.0|100
0|2020-07-18|813.0|0|818.0|0|31.0|0|0.0|100
0|2020-07-19|824.0|0|826.0|0|31.0|0|0.0|100
0|2020-07-20|838.0|0|840.0|0|32.0|0|0.0|100
0|2020-07-21|852.0|0|853.0|0|32.0|0|0.0|100
0|2020-07-22|878.0|0|884.0|0|32.0|0|0.0|100
0|2020-07-23|915.0|0|923.0|0|32.0|0|0.0|100
0|2020-07-24|947.0|0|951.0|0|32.0|0|0.0|100
0|2020-07-25|984.0|0|984.0|0|32.0|0|0.0|100
0|2020-07-26|1018.0|0|1020.0|0|32.0|0|0.0|100
0|2020-07-27|1036.0|0|1036.0|0|33.0|0|0.0|100
0|2020-07-28|1066.0|0|1066.0|0|33.0|0|0.0|100
0|2020-07-29|1106.0|0|1106.0|0|34.0|0|0.0|100
0|2020-07-30|1189.0|0|1189.0|0|34.0|0|0.0|100
0|2020-07-31|1252.0|0|1254.0|0|34.0|0|0.0|100
0|2020-08-01|1280.0|0|1280.0|0|34.0|0|0.0|100
0|2020-08-02|1302.0|0|1302.0|0|34.0|0|0.0|100
0|2020-08-03|1341.0|0|1341.0|0|35.0|0|0.0|100
0|2020-08-04|1399.0|0|1399.0|0|35.0|0|0.0|100
0|2020-08-05|1445.0|0|1455.0|0|35.0|0|0.0|100
0|2020-08-06|1488.0|0|1488.0|0|35.0|0|0.0|100
0|2020-08-07|1525.0|0|1525.0|0|35.0|0|0.0|100
0|2020-08-08|1574.0|0|1574.0|0|35.0|0|0.0|100
0|2020-08-09|1607.0|0|1607.0|0|35.0|0|0.0|100
0|2020-08-10|1630.0|0|1630.0|0|35.0|0|0.0|100
0|2020-08-11|1667.0|0|1667.0|0|36.0|0|0.0|100
0|2020-08-12|1717.0|0|1717.0|0|36.0|0|0.0|100
0|2020-08-13|1758.0|0|1758.0|0|37.0|0|0.0|100
0|2020-08-14|1807.0|0|1808.0|0|37.0|0|0.0|100
0|2020-08-15|1866.0|0|1866.0|0|37.0|0|0.0|100
0|2020-08-16|1890.0|0|1890.0|0|37.0|0|0.0|100
0|2020-08-17|1917.0|0|1917.0|0|37.0|0|0.0|100
0|2020-08-18|1966.0|0|1966.0|0|37.0|0|0.0|100
0|2020-08-19|2015.0|0|2016.0|0|37.0|0|0.0|100
0|2020-08-20|2050.0|0|2059.0|0|38.0|0|0.0|100
0|2020-08-21|2095.0|0|2095.0|0|38.0|0|0.0|100
0|2020-08-22|2142.0|0|2142.0|0|38.0|0|0.0|100
0|2020-08-23|2165.0|0|2165.0|0|38.0|0|0.0|100
0|2020-08-24|2190.0|0|2191.0|0|38.0|0|0.0|100
0|2020-08-25|2220.0|0|2224.0|0|39.0|0|0.0|100
0|2020-08-26|2255.0|0|2255.0|0|40.0|0|0.0|100
0|2020-08-27|2271.0|0|2271.0|0|40.0|0|0.0|100
0|2020-08-28|2301.0|0|2301.0|0|40.0|0|0.0|100
0|2020-08-29|2325.0|0|2325.0|0|40.0|0|0.0|100
0|2020-08-30|2382.0|0|2382.0|0|40.0|0|0.0|100
0|2020-08-31|2406.0|0|2408.0|0|40.0|0|0.0|100
0|2020-09-01|2414.0|0|2414.0|0|40.0|0|0.0|100
0|2020-09-02|2441.0|0|2451.0|0|40.0|0|0.0|100
0|2020-09-03|2466.0|0|2480.0|0|41.0|0|0.0|100
0|2020-09-04|2544.0|0|2548.0|0|41.0|0|0.0|100
0|2020-09-05|2581.0|0|2581.0|0|41.0|0|0.0|100
0|2020-09-06|2624.0|0|2624.0|0|41.0|0|0.0|100
0|2020-09-07|2647.0|0|2647.0|0|41.0|0|0.0|100
0|2020-09-08|2659.0|0|2659.0|0|41.0|0|0.0|100
0|2020-09-09|2712.0|0|2715.0|0|42.0|0|0.0|100
0|2020-09-10|2755.0|0|2760.0|0|42.0|0|0.0|100
0|2020-09-11|2776.0|0|2802.0|0|43.0|0|0.0|100
0|2020-09-12|2845.0|0|2845.0|0|44.0|0|0.0|100
0|2020-09-13|2898.0|0|2898.0|0|44.0|0|0.0|100
0|2020-09-14|2948.0|0|2954.0|0|44.0|0|0.0|100
0|2020-09-15|2972.0|0|2983.0|0|47.0|0|0.0|100
0|2020-09-16|3039.0|0|3052.0|0|48.0|0|0.0|100
0|2020-09-17|3081.0|0|3092.0|0|48.0|0|0.0|100
0|2020-09-18|3130.0|0|3138.0|0|48.0|0|0.0|100
0|2020-09-19|3174.0|0|3174.0|0|48.0|0|0.0|100
0|2020-09-20|3208.0|0|3208.0|0|48.0|0|0.0|100
0|2020-09-21|3225.0|0|3227.0|0|48.0|0|0.0|100
0|2020-09-22|3256.0|0|3258.0|0|48.0|0|0.0|100
0|2020-09-23|3314.0|0|3314.0|0|49.0|0|0.0|100
0|2020-09-24|3352.0|0|3358.0|0|49.0|0|0.0|100
0|2020-09-25|3413.0|0|3413.0|0|49.0|0|0.0|100
0|2020-09-26|3459.0|0|3459.0|0|49.0|0|0.0|100
0|2020-09-27|3494.0|0|3494.0|0|50.0|0|0.0|100
0|2020-09-28|3510.0|0|3510.0|0|50.0|0|0.0|100
0|2020-09-29|3526.0|0|3536.0|0|51.0|0|0.0|100
0|2020-09-30|3555.0|0|3566.0|0|52.0|0|0.0|100
0|2020-10-01|3583.0|0|3592.0|0|52.0|0|0.0|100
0|2020-10-02|3621.0|0|3628.0|0|53.0|0|0.0|100
0|2020-10-03|3682.0|0|3682.0|0|55.0|0|0.0|100
0|2020-10-04|3712.0|0|3712.0|0|55.0|0|0.0|100
0|2020-10-05|3721.0|0|3731.0|0|55.0|0|0.0|100
0|2020-10-06|3744.0|0|3750.0|0|55.0|0|0.0|100
0|2020-10-07|3759.0|0|3764.0|0|55.0|0|0.0|100
0|2020-10-08|3787.0|0|3792.0|0|55.0|0|0.0|100
0|2020-10-09|3819.0|0|3832.0|0|55.0|0|0.0|100
0|2020-10-10|3848.0|0|3848.0|0|55.0|0|0.0|100
0|2020-10-11|3919.0|0|3919.0|0|55.0|0|0.0|100
0|2020-10-12|3950.0|0|3954.0|0|56.0|0|0.0|100
0|2020-10-13|3985.0|0|3992.0|0|56.0|0|0.0|100
0|2020-10-14|4030.0|0|4041.0|0|58.0|0|0.0|100
0|2020-10-15|4069.0|0|4080.0|0|59.0|0|0.0|100
0|2020-10-16|4136.0|0|4178.0|0|59.0|0|0.0|100
0|2020-10-17|4166.0|0|4166.0|0|59.0|0|0.0|100
0|2020-10-18|4207.0|0|4207.0|0|61.0|0|0.0|100
0|2020-10-19|4243.0|0|4255.0|0|62.0|0|0.0|100
0|2020-10-20|4310.0|0|4321.0|0|64.0|0|0.0|100
0|2020-10-21|4336.0|0|4348.0|0|67.0|0|0.0|100
0|2020-10-22|4388.0|0|4397.0|0|68.0|0|0.0|100
0|2020-10-23|4433.0|0|4444.0|0|68.0|0|0.0|100
0|2020-10-24|4485.0|0|4485.0|0|70.0|0|0.0|100
0|2020-10-25|4544.0|0|4544.0|0|70.0|0|0.0|100
0|2020-10-26|4622.0|0|4638.0|0|73.0|0|0.0|100
0|2020-10-27|4680.0|0|4697.0|0|73.0|0|0.0|100
0|2020-10-28|4748.0|0|4766.0|0|77.0|0|0.0|100
0|2020-10-29|4830.0|0|4866.0|0|77.0|0|0.0|100
0|2020-10-30|4893.0|0|4906.0|0|78.0|0|0.0|100
0|2020-10-31|4893.0|0|4906.0|0|78.0|0|0.0|100
0|2020-11-01|5083.0|0|5083.0|0|79.0|0|0.0|100
0|2020-11-02|5155.0|0|5176.0|0|79.0|0|0.0|100
0|2020-11-03|5217.0|0|5237.0|0|85.0|0|0.0|100
0|2020-11-04|5337.0|0|5353.0|0|87.0|0|0.0|100
0|2020-11-05|5428.0|0|5450.0|0|90.0|0|0.0|100
0|2020-11-06|5598.0|0|5601.0|0|92.0|0|0.0|100
0|2020-11-07|5729.0|0|5729.0|0|92.0|0|0.0|100
0|2020-11-08|5855.0|0|5855.0|0|92.0|0|0.0|100
0|2020-11-09|6027.0|0|6044.0|0|92.0|0|0.0|100
0|2020-11-10|6196.0|0|6202.0|0|94.0|0|0.0|100
0|2020-11-11|6364.0|0|6364.0|0|97.0|0|0.0|100
0|2020-11-12|6471.0|0|6471.0|0|99.0|0|0.0|100
0|2020-11-13|6630.0|0|6630.0|0|99.0|0|0.0|100
0|2020-11-14|6820.0|0|6820.0|0|107.0|0|0.0|100
0|2020-11-15|6928.0|0|6928.0|0|108.0|0|0.0|100
0|2020-11-16|7147.0|0|7147.0|0|109.0|0|0.0|100
0|2020-11-17|7281.0|0|7281.0|0|110.0|0|0.0|100
0|2020-11-18|7483.0|0|7483.0|0|112.0|0|0.0|100
0|2020-11-19|7652.0|0|7652.0|0|114.0|0|0.0|100
0|2020-11-20|7788.0|0|7805.0|0|114.0|0|0.0|100
0|2020-11-21|7968.0|0|7968.0|0|115.0|0|0.0|100
0|2020-11-22|8113.0|0|8113.0|0|117.0|0|0.0|100
0|2020-11-23|8239.0|0|8239.0|0|118.0|0|0.0|100
0|2020-11-24|8388.0|0|8388.0|0|124.0|0|0.0|100
0|2020-11-25|8529.0|0|8529.0|0|129.0|0|0.0|100
0|2020-11-26|8739.0|0|8739.0|0|129.0|0|0.0|100
0|2020-11-27|8880.0|0|8880.0|0|129.0|0|0.0|100
0|2020-11-28|8997.0|0|8997.0|0|131.0|0|0.0|100
0|2020-11-29|9147.0|0|9147.0|0|133.0|0|0.0|100
0|2020-11-30|9273.0|0|9273.0|0|134.0|0|0.0|100
0|2020-12-01|9446.0|0|9446.0|0|135.0|0|0.0|100
0|2020-12-02|9593.0|0|9593.0|0|137.0|0|0.0|100
0|2020-12-03|9785.0|0|9785.0|0|139.0|0|0.0|100
0|2020-12-04|9949.0|0|9949.0|0|142.0|0|0.0|100
0|2020-12-05|10114.0|0|10114.0|0|144.0|0|0.0|100
0|2020-12-06|10217.0|0|10217.0|0|146.0|0|0.0|100
0|2020-12-07|10331.0|0|10331.0|0|148.0|0|0.0|100
0|2020-12-08|10506.0|0|10506.0|0|149.0|0|0.0|100
0|2020-12-09|10630.0|0|10630.0|0|152.0|0|0.0|100
0|2020-12-10|10809.0|0|10809.0|0|153.0|0|0.0|100
0|2020-12-11|10949.0|0|10949.0|0|158.0|0|0.0|100
0|2020-12-12|11087.0|0|11087.0|0|161.0|0|0.0|100
0|2020-12-13|11225.0|0|11225.0|0|165.0|0|0.0|100
0|2020-12-14|11337.0|0|11337.0|0|165.0|0|0.0|100
0|2020-12-15|11466.0|0|11466.0|0|167.0|0|0.0|100
0|2020-12-16|11634.0|0|11634.0|0|170.0|0|0.0|100
0|2020-12-17|11813.0|0|11813.0|0|169.0|0|0.0|100
0|2020-12-18|11934.0|0|11934.0|0|172.0|0|0.0|100
0|2020-12-19|12080.0|0|12080.0|0|175.0|0|0.0|100
0|2020-12-20|12199.0|0|12199.0|0|177.0|0|0.0|100
0|2020-12-21|12282.0|0|12282.0|0|177.0|0|0.0|100
0|2020-12-22|12368.0|0|12368.0|0|180.0|0|0.0|100
0|2020-12-23|12450.0|0|12450.0|0|183.0|0|0.0|100
0|2020-12-24|12552.0|0|12552.0|0|184.0|0|0.0|100
0|2020-12-25|12673.0|0|12673.0|0|187.0|0|0.0|100
0|2020-12-26|12699.0|0|12699.0|0|189.0|0|0.0|100
0|2020-12-27|12734.0|0|12734.0|0|193.0|0|0.0|100
0|2020-12-28|12807.0|0|12807.0|0|193.0|0|0.0|100
0|2020-12-29|12873.0|0|12873.0|0|196.0|0|0.0|100
0|2020-12-30|12999.0|0|12999.0|0|201.0|0|0.0|100
0|2020-12-31|13172.0|0|13172.0|0|201.0|0|0.0|100
0|2021-01-01|13172.0|0|13172.0|0|201.0|0|0.0|100
0|2021-01-02|13409.0|0|13409.0|0|206.0|0|0.0|100
0|2021-01-03|13465.0|0|13465.0|0|209.0|0|0.0|100
0|2021-01-04|13564.0|0|13564.0|0|209.0|0|0.0|100
0|2021-01-05|13644.0|0|13644.0|0|211.0|0|0.0|100
0|2021-01-06|13745.0|0|13745.0|0|211.0|0|0.0|100
0|2021-01-07|13910.0|0|13910.0|0|215.0|0|0.0|100
0|2021-01-08|14101.0|0|14101.0|0|218.0|0|0.0|100
0|2021-01-09|14210.0|0|14210.0|0|221.0|0|0.0|100
0|2021-01-10|14289.0|0|14289.0|0|223.0|0|0.0|100
0|2021-01-11|14337.0|0|14341.0|0|224.0|0|0.0|100
0|2021-01-12|14426.0|0|14426.0|0|226.0|0|0.0|100
0|2021-01-13|14518.0|0|14518.0|0|229.0|0|0.0|100
0|2021-01-14|14655.0|0|14655.0|0|231.0|0|0.0|100
0|2021-01-15|14775.0|0|14800.0|0|235.0|0|0.0|100
0|2021-01-16|14860.0|0|14860.0|0|238.0|0|0.0|100
0|2021-01-17|14905.0|0|14905.0|0|239.0|0|0.0|100
0|2021-01-18|14966.0|0|14966.0|0|239.0|0|0.0|100
0|2021-01-19|15054.0|0|15067.0|0|241.0|0|0.0|100
0|2021-01-20|15130.0|0|15145.0|0|245.0|0|0.0|100
0|2021-01-21|15231.0|0|15244.0|0|250.0|0|0.0|100
0|2021-01-22|15316.0|0|15316.0|0|252.0|0|0.0|100
0|2021-01-23|15398.0|0|15398.0|0|252.0|0|0.0|100
0|2021-01-24|15466.0|0|15466.0|0|251.0|0|0.0|100
0|2021-01-25|15535.0|0|15535.0|0|252.0|0|0.0|100
0|2021-01-26|15571.0|0|15571.0|0|256.0|0|0.0|100
0|2021-01-27|15625.0|0|15625.0|0|255.0|0|0.0|100
0|2021-01-28|15684.0|0|15684.0|0|255.0|0|0.0|100
0|2021-01-29|15736.0|0|15736.0|0|256.0|0|0.0|100
0|2021-01-30|15736.0|0|15788.0|0|256.0|0|0.0|100
