|dates|Buchanan_Missouri_UnitedStates.JHU_ConfirmedCases.data|Buchanan_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Buchanan_Missouri_UnitedStates.NYT_ConfirmedCases.data|Buchanan_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Buchanan_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Buchanan_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Buchanan_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Buchanan_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|496.0|0|496.0|0|2.0|0|0.0|100
0|2020-05-15|502.0|0|502.0|0|2.0|0|0.0|100
0|2020-05-16|506.0|0|506.0|0|2.0|0|0.0|100
0|2020-05-17|506.0|0|505.0|0|2.0|0|0.0|100
0|2020-05-18|520.0|0|520.0|0|2.0|0|0.0|100
0|2020-05-19|543.0|0|543.0|0|2.0|0|0.0|100
0|2020-05-20|562.0|0|562.0|0|2.0|0|0.0|100
0|2020-05-21|587.0|0|587.0|0|2.0|0|0.0|100
0|2020-05-22|599.0|0|599.0|0|2.0|0|0.0|100
0|2020-05-23|609.0|0|609.0|0|2.0|0|0.0|100
0|2020-05-24|617.0|0|617.0|0|2.0|0|0.0|100
0|2020-05-25|628.0|0|628.0|0|2.0|0|0.0|100
0|2020-05-26|640.0|0|640.0|0|2.0|0|0.0|100
0|2020-05-27|662.0|0|662.0|0|2.0|0|0.0|100
0|2020-05-28|677.0|0|677.0|0|2.0|0|0.0|100
0|2020-05-29|687.0|0|687.0|0|2.0|0|0.0|100
0|2020-05-30|690.0|0|690.0|0|2.0|0|0.0|100
0|2020-05-31|692.0|0|692.0|0|2.0|0|0.0|100
0|2020-06-01|709.0|0|709.0|0|2.0|0|0.0|100
0|2020-06-02|719.0|0|719.0|0|2.0|0|0.0|100
0|2020-06-03|725.0|0|725.0|0|2.0|0|0.0|100
0|2020-06-04|736.0|0|736.0|0|2.0|0|0.0|100
0|2020-06-05|741.0|0|741.0|0|2.0|0|0.0|100
0|2020-06-06|744.0|0|744.0|0|2.0|0|0.0|100
0|2020-06-07|748.0|0|748.0|0|2.0|0|0.0|100
0|2020-06-08|754.0|0|754.0|0|2.0|0|0.0|100
0|2020-06-09|755.0|0|755.0|0|2.0|0|0.0|100
0|2020-06-10|762.0|0|762.0|0|2.0|0|0.0|100
0|2020-06-11|768.0|0|768.0|0|2.0|0|0.0|100
0|2020-06-12|772.0|0|772.0|0|2.0|0|0.0|100
0|2020-06-13|784.0|0|784.0|0|2.0|0|0.0|100
0|2020-06-14|784.0|0|784.0|0|2.0|0|0.0|100
0|2020-06-15|787.0|0|787.0|0|2.0|0|0.0|100
0|2020-06-16|791.0|0|791.0|0|2.0|0|0.0|100
0|2020-06-17|793.0|0|793.0|0|3.0|0|0.0|100
0|2020-06-18|800.0|0|800.0|0|3.0|0|0.0|100
0|2020-06-19|802.0|0|802.0|0|3.0|0|0.0|100
0|2020-06-20|805.0|0|805.0|0|3.0|0|0.0|100
0|2020-06-21|805.0|0|805.0|0|3.0|0|0.0|100
0|2020-06-22|809.0|0|809.0|0|3.0|0|0.0|100
0|2020-06-23|812.0|0|812.0|0|3.0|0|0.0|100
0|2020-06-24|819.0|0|819.0|0|3.0|0|0.0|100
0|2020-06-25|827.0|0|827.0|0|3.0|0|0.0|100
0|2020-06-26|834.0|0|834.0|0|3.0|0|0.0|100
0|2020-06-27|838.0|0|838.0|0|3.0|0|0.0|100
0|2020-06-28|838.0|0|855.0|0|3.0|0|0.0|100
0|2020-06-29|838.0|0|862.0|0|3.0|0|0.0|100
0|2020-06-30|838.0|0|869.0|0|3.0|0|0.0|100
0|2020-07-01|838.0|0|873.0|0|3.0|0|0.0|100
0|2020-07-02|880.0|0|880.0|0|3.0|0|0.0|100
0|2020-07-03|883.0|0|883.0|0|3.0|0|0.0|100
0|2020-07-04|883.0|0|883.0|0|3.0|0|0.0|100
0|2020-07-05|884.0|0|884.0|0|3.0|0|0.0|100
0|2020-07-06|892.0|0|892.0|0|3.0|0|0.0|100
0|2020-07-07|911.0|0|911.0|0|4.0|0|0.0|100
0|2020-07-08|923.0|0|923.0|0|4.0|0|0.0|100
0|2020-07-09|927.0|0|927.0|0|4.0|0|0.0|100
0|2020-07-10|938.0|0|938.0|0|5.0|0|0.0|100
0|2020-07-11|938.0|0|938.0|0|5.0|0|0.0|100
0|2020-07-12|938.0|0|938.0|0|5.0|0|0.0|100
0|2020-07-13|945.0|0|945.0|0|5.0|0|0.0|100
0|2020-07-14|956.0|0|956.0|0|5.0|0|0.0|100
0|2020-07-15|955.0|0|955.0|0|6.0|0|0.0|100
0|2020-07-16|958.0|0|958.0|0|6.0|0|0.0|100
0|2020-07-17|962.0|0|962.0|0|6.0|0|0.0|100
0|2020-07-18|971.0|0|971.0|0|6.0|0|0.0|100
0|2020-07-19|974.0|0|974.0|0|6.0|0|0.0|100
0|2020-07-20|975.0|0|975.0|0|6.0|0|0.0|100
0|2020-07-21|991.0|0|991.0|0|9.0|0|0.0|100
0|2020-07-22|997.0|0|997.0|0|9.0|0|0.0|100
0|2020-07-23|1003.0|0|1003.0|0|10.0|0|0.0|100
0|2020-07-24|1009.0|0|1009.0|0|10.0|0|0.0|100
0|2020-07-25|1015.0|0|1015.0|0|10.0|0|0.0|100
0|2020-07-26|1017.0|0|1017.0|0|10.0|0|0.0|100
0|2020-07-27|1018.0|0|1018.0|0|10.0|0|0.0|100
0|2020-07-28|1028.0|0|1028.0|0|10.0|0|0.0|100
0|2020-07-29|1039.0|0|1039.0|0|10.0|0|0.0|100
0|2020-07-30|1049.0|0|1049.0|0|10.0|0|0.0|100
0|2020-07-31|1054.0|0|1069.0|0|10.0|0|0.0|100
0|2020-08-01|1056.0|0|1070.0|0|10.0|0|0.0|100
0|2020-08-02|1056.0|0|1070.0|0|10.0|0|0.0|100
0|2020-08-03|1062.0|0|1075.0|0|10.0|0|0.0|100
0|2020-08-04|1063.0|0|1081.0|0|10.0|0|0.0|100
0|2020-08-05|1069.0|0|1085.0|0|10.0|0|0.0|100
0|2020-08-06|1075.0|0|1090.0|0|10.0|0|0.0|100
0|2020-08-07|1076.0|0|1095.0|0|10.0|0|0.0|100
0|2020-08-08|1076.0|0|1095.0|0|10.0|0|0.0|100
0|2020-08-09|1084.0|0|1099.0|0|10.0|0|0.0|100
0|2020-08-10|1091.0|0|1110.0|0|10.0|0|0.0|100
0|2020-08-11|1092.0|0|1117.0|0|10.0|0|0.0|100
0|2020-08-12|1106.0|0|1128.0|0|10.0|0|0.0|100
0|2020-08-13|1112.0|0|1136.0|0|10.0|0|0.0|100
0|2020-08-14|1117.0|0|1141.0|0|10.0|0|0.0|100
0|2020-08-15|1123.0|0|1144.0|0|10.0|0|0.0|100
0|2020-08-16|1129.0|0|1147.0|0|10.0|0|0.0|100
0|2020-08-17|1141.0|0|1167.0|0|10.0|0|0.0|100
0|2020-08-18|1140.0|0|1170.0|0|10.0|0|0.0|100
0|2020-08-19|1155.0|0|1184.0|0|10.0|0|0.0|100
0|2020-08-20|1163.0|0|1194.0|0|10.0|0|0.0|100
0|2020-08-21|1170.0|0|1202.0|0|10.0|0|0.0|100
0|2020-08-22|1175.0|0|1205.0|0|10.0|0|0.0|100
0|2020-08-23|1182.0|0|1208.0|0|10.0|0|0.0|100
0|2020-08-24|1188.0|0|1227.0|0|10.0|0|0.0|100
0|2020-08-25|1197.0|0|1243.0|0|10.0|0|0.0|100
0|2020-08-26|1215.0|0|1262.0|0|10.0|0|0.0|100
0|2020-08-27|1234.0|0|1284.0|0|10.0|0|0.0|100
0|2020-08-28|1247.0|0|1301.0|0|10.0|0|0.0|100
0|2020-08-29|1276.0|0|1316.0|0|10.0|0|0.0|100
0|2020-08-30|1298.0|0|1327.0|0|10.0|0|0.0|100
0|2020-08-31|1300.0|0|1352.0|0|10.0|0|0.0|100
0|2020-09-01|1302.0|0|1365.0|0|10.0|0|0.0|100
0|2020-09-02|1322.0|0|1375.0|0|10.0|0|0.0|100
0|2020-09-03|1336.0|0|1412.0|0|11.0|0|0.0|100
0|2020-09-04|1359.0|0|1436.0|0|11.0|0|0.0|100
0|2020-09-05|1383.0|0|1448.0|0|12.0|0|0.0|100
0|2020-09-06|1414.0|0|1464.0|0|12.0|0|0.0|100
0|2020-09-07|1421.0|0|1467.0|0|12.0|0|0.0|100
0|2020-09-08|1436.0|0|1521.0|0|12.0|0|0.0|100
0|2020-09-09|1450.0|0|1544.0|0|13.0|0|0.0|100
0|2020-09-10|1455.0|0|1561.0|0|13.0|0|0.0|100
0|2020-09-11|1476.0|0|1591.0|0|13.0|0|0.0|100
0|2020-09-12|1476.0|0|1614.0|0|13.0|0|0.0|100
0|2020-09-13|1547.0|0|1627.0|0|13.0|0|0.0|100
0|2020-09-14|1547.0|0|1662.0|0|13.0|0|0.0|100
0|2020-09-15|1598.0|0|1699.0|0|13.0|0|0.0|100
0|2020-09-16|1591.0|0|1719.0|0|13.0|0|0.0|100
0|2020-09-17|1623.0|0|1747.0|0|13.0|0|0.0|100
0|2020-09-18|1664.0|0|1792.0|0|13.0|0|0.0|100
0|2020-09-19|1712.0|0|1816.0|0|13.0|0|0.0|100
0|2020-09-20|1712.0|0|1835.0|0|13.0|0|0.0|100
0|2020-09-21|1772.0|0|1899.0|0|13.0|0|0.0|100
0|2020-09-22|1805.0|0|1956.0|0|14.0|0|0.0|100
0|2020-09-23|1834.0|0|1997.0|0|15.0|0|0.0|100
0|2020-09-24|1867.0|0|2038.0|0|15.0|0|0.0|100
0|2020-09-25|1919.0|0|2107.0|0|16.0|0|0.0|100
0|2020-09-26|1971.0|0|2133.0|0|16.0|0|0.0|100
0|2020-09-27|2006.0|0|2151.0|0|16.0|0|0.0|100
0|2020-09-28|2026.0|0|2268.0|0|16.0|0|0.0|100
0|2020-09-29|2026.0|0|2303.0|0|16.0|0|0.0|100
0|2020-09-30|2026.0|0|2621.0|0|16.0|0|0.0|100
0|2020-10-01|2026.0|0|2673.0|0|16.0|0|0.0|100
0|2020-10-02|2138.0|0|2725.0|0|28.0|0|0.0|100
0|2020-10-03|2189.0|0|2725.0|0|30.0|0|0.0|100
0|2020-10-04|2219.0|0|2725.0|0|30.0|0|0.0|100
0|2020-10-05|2240.0|0|2851.0|0|30.0|0|0.0|100
0|2020-10-06|2277.0|0|2928.0|0|30.0|0|0.0|100
0|2020-10-07|2292.0|0|2978.0|0|30.0|0|0.0|100
0|2020-10-08|2337.0|0|3043.0|0|30.0|0|0.0|100
0|2020-10-09|2371.0|0|3106.0|0|30.0|0|0.0|100
0|2020-10-10|2458.0|0|3106.0|0|32.0|0|0.0|100
0|2020-10-11|2458.0|0|3106.0|0|32.0|0|0.0|100
0|2020-10-12|2458.0|0|3106.0|0|32.0|0|0.0|100
0|2020-10-13|2458.0|0|3292.0|0|32.0|0|0.0|100
0|2020-10-14|2577.0|0|3341.0|0|37.0|0|0.0|100
0|2020-10-15|2614.0|0|3393.0|0|33.0|0|0.0|100
0|2020-10-16|2641.0|0|3448.0|0|33.0|0|0.0|100
0|2020-10-17|2677.0|0|3448.0|0|34.0|0|0.0|100
0|2020-10-18|2736.0|0|3448.0|0|34.0|0|0.0|100
0|2020-10-19|2754.0|0|3448.0|0|35.0|0|0.0|100
0|2020-10-20|2783.0|0|3565.0|0|35.0|0|0.0|100
0|2020-10-21|2796.0|0|3632.0|0|36.0|0|0.0|100
0|2020-10-22|2796.0|0|3705.0|0|36.0|0|0.0|100
0|2020-10-23|2796.0|0|3762.0|0|36.0|0|0.0|100
0|2020-10-24|2796.0|0|3762.0|0|36.0|0|0.0|100
0|2020-10-25|2796.0|0|3762.0|0|36.0|0|0.0|100
0|2020-10-26|2965.0|0|3838.0|0|39.0|0|0.0|100
0|2020-10-27|2976.0|0|3908.0|0|40.0|0|0.0|100
0|2020-10-28|2976.0|0|3945.0|0|40.0|0|0.0|100
0|2020-10-29|2985.0|0|4002.0|0|41.0|0|0.0|100
0|2020-10-30|3048.0|0|4002.0|0|42.0|0|0.0|100
0|2020-10-31|3072.0|0|4002.0|0|43.0|0|0.0|100
0|2020-11-01|3072.0|0|4002.0|0|43.0|0|0.0|100
0|2020-11-02|3129.0|0|4153.0|0|43.0|0|0.0|100
0|2020-11-03|3163.0|0|4188.0|0|44.0|0|0.0|100
0|2020-11-04|3182.0|0|4224.0|0|44.0|0|0.0|100
0|2020-11-05|3219.0|0|4316.0|0|44.0|0|0.0|100
0|2020-11-06|3261.0|0|4379.0|0|45.0|0|0.0|100
0|2020-11-07|3302.0|0|4379.0|0|45.0|0|0.0|100
0|2020-11-08|3400.0|0|4379.0|0|45.0|0|0.0|100
0|2020-11-09|3445.0|0|4528.0|0|45.0|0|0.0|100
0|2020-11-10|3445.0|0|4528.0|0|45.0|0|0.0|100
0|2020-11-11|3445.0|0|4659.0|0|45.0|0|0.0|100
0|2020-11-12|3649.0|0|4852.0|0|46.0|0|0.0|100
0|2020-11-13|3683.0|0|4931.0|0|46.0|0|0.0|100
0|2020-11-14|3807.0|0|4931.0|0|47.0|0|0.0|100
0|2020-11-15|3807.0|0|4931.0|0|47.0|0|0.0|100
0|2020-11-16|3807.0|0|5148.0|0|47.0|0|0.0|100
0|2020-11-17|3807.0|0|5250.0|0|47.0|0|0.0|100
0|2020-11-18|3970.0|0|5325.0|0|50.0|0|0.0|100
0|2020-11-19|3970.0|0|5402.0|0|50.0|0|0.0|100
0|2020-11-20|4095.0|0|5454.0|0|53.0|0|0.0|100
0|2020-11-21|4095.0|0|5454.0|0|53.0|0|0.0|100
0|2020-11-22|4095.0|0|5454.0|0|53.0|0|0.0|100
0|2020-11-23|4095.0|0|5672.0|0|53.0|0|0.0|100
0|2020-11-24|4095.0|0|5793.0|0|56.0|0|0.0|100
0|2020-11-25|4446.0|0|5899.0|0|57.0|0|0.0|100
0|2020-11-26|4446.0|0|5899.0|0|57.0|0|0.0|100
0|2020-11-27|4446.0|0|5899.0|0|57.0|0|0.0|100
0|2020-11-28|4446.0|0|5899.0|0|57.0|0|0.0|100
0|2020-11-29|4641.0|0|5899.0|0|57.0|0|0.0|100
0|2020-11-30|4641.0|0|6152.0|0|57.0|0|0.0|100
0|2020-12-01|4641.0|0|6273.0|0|57.0|0|0.0|100
0|2020-12-02|4843.0|0|6380.0|0|63.0|0|0.0|100
0|2020-12-03|4911.0|0|6503.0|0|63.0|0|0.0|100
0|2020-12-04|4995.0|0|6607.0|0|63.0|0|0.0|100
0|2020-12-05|5060.0|0|6607.0|0|63.0|0|0.0|100
0|2020-12-06|5128.0|0|6607.0|0|63.0|0|0.0|100
0|2020-12-07|5128.0|0|6879.0|0|66.0|0|0.0|100
0|2020-12-08|5128.0|0|7021.0|0|66.0|0|0.0|100
0|2020-12-09|5312.0|0|7128.0|0|68.0|0|0.0|100
0|2020-12-10|5374.0|0|7225.0|0|68.0|0|0.0|100
0|2020-12-11|5374.0|0|7225.0|0|68.0|0|0.0|100
0|2020-12-12|5480.0|0|7319.0|0|68.0|0|0.0|100
0|2020-12-13|5514.0|0|7319.0|0|72.0|0|0.0|100
0|2020-12-14|5552.0|0|7438.0|0|72.0|0|0.0|100
0|2020-12-15|5552.0|0|7523.0|0|79.0|0|0.0|100
0|2020-12-16|5618.0|0|7615.0|0|79.0|0|0.0|100
0|2020-12-17|5648.0|0|7706.0|0|83.0|0|0.0|100
0|2020-12-18|5693.0|0|7758.0|0|84.0|0|0.0|100
0|2020-12-19|5718.0|0|7758.0|0|86.0|0|0.0|100
0|2020-12-20|5718.0|0|7758.0|0|86.0|0|0.0|100
0|2020-12-21|5763.0|0|7857.0|0|86.0|0|0.0|100
0|2020-12-22|5798.0|0|7919.0|0|89.0|0|0.0|100
0|2020-12-23|5816.0|0|7977.0|0|89.0|0|0.0|100
0|2020-12-24|5848.0|0|7977.0|0|91.0|0|0.0|100
0|2020-12-25|5869.0|0|7977.0|0|91.0|0|0.0|100
0|2020-12-26|5887.0|0|7977.0|0|91.0|0|0.0|100
0|2020-12-27|5913.0|0|7977.0|0|91.0|0|0.0|100
0|2020-12-28|5913.0|0|8160.0|0|91.0|0|0.0|100
0|2020-12-29|5955.0|0|8235.0|0|94.0|0|0.0|100
0|2020-12-30|5988.0|0|8286.0|0|94.0|0|0.0|100
0|2020-12-31|5988.0|0|8368.0|0|96.0|0|0.0|100
0|2021-01-01|5988.0|0|8368.0|0|96.0|0|0.0|100
0|2021-01-02|5988.0|0|8368.0|0|96.0|0|0.0|100
0|2021-01-03|5988.0|0|8368.0|0|96.0|0|0.0|100
0|2021-01-04|6153.0|0|8595.0|0|96.0|0|0.0|100
0|2021-01-05|6153.0|0|8671.0|0|96.0|0|0.0|100
0|2021-01-06|6201.0|0|8733.0|0|99.0|0|0.0|100
0|2021-01-07|6201.0|0|8791.0|0|99.0|0|0.0|100
0|2021-01-08|6201.0|0|8864.0|0|99.0|0|0.0|100
0|2021-01-09|6201.0|0|8864.0|0|99.0|0|0.0|100
0|2021-01-10|6370.0|0|8864.0|0|99.0|0|0.0|100
0|2021-01-11|6399.0|0|9026.0|0|99.0|0|0.0|100
0|2021-01-12|6399.0|0|9107.0|0|99.0|0|0.0|100
0|2021-01-13|6427.0|0|9166.0|0|109.0|0|0.0|100
0|2021-01-14|6427.0|0|9219.0|0|109.0|0|0.0|100
0|2021-01-15|6427.0|0|9255.0|0|111.0|0|0.0|100
0|2021-01-16|6427.0|0|9255.0|0|111.0|0|0.0|100
0|2021-01-17|6427.0|0|9255.0|0|111.0|0|0.0|100
0|2021-01-18|6561.0|0|9255.0|0|113.0|0|0.0|100
0|2021-01-19|6569.0|0|9362.0|0|113.0|0|0.0|100
0|2021-01-20|6577.0|0|9394.0|0|117.0|0|0.0|100
0|2021-01-21|6577.0|0|9467.0|0|117.0|0|0.0|100
0|2021-01-22|6577.0|0|9509.0|0|117.0|0|0.0|100
0|2021-01-23|6645.0|0|9509.0|0|117.0|0|0.0|100
0|2021-01-24|6645.0|0|9509.0|0|117.0|0|0.0|100
0|2021-01-25|6645.0|0|9587.0|0|117.0|0|0.0|100
0|2021-01-26|6691.0|0|9605.0|0|119.0|0|0.0|100
0|2021-01-27|6707.0|0|9618.0|0|120.0|0|0.0|100
0|2021-01-28|6725.0|0|9653.0|0|121.0|0|0.0|100
0|2021-01-29|6742.0|0|9687.0|0|121.0|0|0.0|100
