|dates|LewisandClark_Montana_UnitedStates.JHU_ConfirmedCases.data|LewisandClark_Montana_UnitedStates.JHU_ConfirmedCases.missing|LewisandClark_Montana_UnitedStates.NYT_ConfirmedCases.data|LewisandClark_Montana_UnitedStates.NYT_ConfirmedCases.missing|LewisandClark_Montana_UnitedStates.JHU_ConfirmedDeaths.data|LewisandClark_Montana_UnitedStates.JHU_ConfirmedDeaths.missing|LewisandClark_Montana_UnitedStates.JHU_ConfirmedRecoveries.data|LewisandClark_Montana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-15|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-16|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-17|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-18|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-19|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-20|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-21|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-22|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-23|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-24|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-25|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-26|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-27|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-28|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-29|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-30|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-31|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-01|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-02|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-03|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-04|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-05|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-06|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-07|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-08|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-09|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-10|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-11|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-12|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-13|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-14|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-15|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-16|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-17|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-18|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-19|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-20|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-21|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-22|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-23|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-24|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-25|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-26|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-27|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-28|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-29|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-30|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-01|26.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-02|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-03|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-04|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-05|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-06|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-07|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-08|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-09|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-10|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-11|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-12|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-13|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-14|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-07-15|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-07-16|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-07-17|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-07-18|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-07-19|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-07-20|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-07-21|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-07-22|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-07-23|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-07-24|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-07-25|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-07-26|104.0|0|104.0|0|1.0|0|0.0|100
0|2020-07-27|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-07-28|104.0|0|104.0|0|1.0|0|0.0|100
0|2020-07-29|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-07-30|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-07-31|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-08-01|129.0|0|129.0|0|1.0|0|0.0|100
0|2020-08-02|131.0|0|131.0|0|1.0|0|0.0|100
0|2020-08-03|135.0|0|135.0|0|1.0|0|0.0|100
0|2020-08-04|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-08-05|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-08-06|151.0|0|151.0|0|1.0|0|0.0|100
0|2020-08-07|152.0|0|152.0|0|1.0|0|0.0|100
0|2020-08-08|156.0|0|156.0|0|1.0|0|0.0|100
0|2020-08-09|158.0|0|158.0|0|1.0|0|0.0|100
0|2020-08-10|158.0|0|158.0|0|1.0|0|0.0|100
0|2020-08-11|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-08-12|163.0|0|163.0|0|2.0|0|0.0|100
0|2020-08-13|168.0|0|168.0|0|2.0|0|0.0|100
0|2020-08-14|171.0|0|171.0|0|2.0|0|0.0|100
0|2020-08-15|176.0|0|176.0|0|2.0|0|0.0|100
0|2020-08-16|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-08-17|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-08-18|180.0|0|180.0|0|2.0|0|0.0|100
0|2020-08-19|183.0|0|183.0|0|2.0|0|0.0|100
0|2020-08-20|185.0|0|185.0|0|2.0|0|0.0|100
0|2020-08-21|188.0|0|188.0|0|2.0|0|0.0|100
0|2020-08-22|191.0|0|191.0|0|2.0|0|0.0|100
0|2020-08-23|191.0|0|191.0|0|2.0|0|0.0|100
0|2020-08-24|191.0|0|191.0|0|2.0|0|0.0|100
0|2020-08-25|191.0|0|191.0|0|2.0|0|0.0|100
0|2020-08-26|191.0|0|191.0|0|2.0|0|0.0|100
0|2020-08-27|194.0|0|194.0|0|2.0|0|0.0|100
0|2020-08-28|195.0|0|195.0|0|2.0|0|0.0|100
0|2020-08-29|196.0|0|196.0|0|2.0|0|0.0|100
0|2020-08-30|196.0|0|196.0|0|2.0|0|0.0|100
0|2020-08-31|196.0|0|196.0|0|2.0|0|0.0|100
0|2020-09-01|197.0|0|197.0|0|2.0|0|0.0|100
0|2020-09-02|199.0|0|199.0|0|3.0|0|0.0|100
0|2020-09-03|199.0|0|199.0|0|3.0|0|0.0|100
0|2020-09-04|206.0|0|206.0|0|3.0|0|0.0|100
0|2020-09-05|207.0|0|207.0|0|3.0|0|0.0|100
0|2020-09-06|207.0|0|207.0|0|3.0|0|0.0|100
0|2020-09-07|207.0|0|207.0|0|3.0|0|0.0|100
0|2020-09-08|207.0|0|207.0|0|3.0|0|0.0|100
0|2020-09-09|209.0|0|209.0|0|3.0|0|0.0|100
0|2020-09-10|208.0|0|208.0|0|3.0|0|0.0|100
0|2020-09-11|208.0|0|208.0|0|3.0|0|0.0|100
0|2020-09-12|208.0|0|208.0|0|3.0|0|0.0|100
0|2020-09-13|209.0|0|209.0|0|3.0|0|0.0|100
0|2020-09-14|209.0|0|209.0|0|3.0|0|0.0|100
0|2020-09-15|211.0|0|211.0|0|3.0|0|0.0|100
0|2020-09-16|215.0|0|215.0|0|3.0|0|0.0|100
0|2020-09-17|216.0|0|216.0|0|3.0|0|0.0|100
0|2020-09-18|221.0|0|221.0|0|3.0|0|0.0|100
0|2020-09-19|222.0|0|222.0|0|3.0|0|0.0|100
0|2020-09-20|222.0|0|223.0|0|3.0|0|0.0|100
0|2020-09-21|226.0|0|226.0|0|3.0|0|0.0|100
0|2020-09-22|227.0|0|227.0|0|3.0|0|0.0|100
0|2020-09-23|235.0|0|235.0|0|3.0|0|0.0|100
0|2020-09-24|241.0|0|241.0|0|3.0|0|0.0|100
0|2020-09-25|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-09-26|274.0|0|274.0|0|3.0|0|0.0|100
0|2020-09-27|275.0|0|275.0|0|3.0|0|0.0|100
0|2020-09-28|275.0|0|275.0|0|3.0|0|0.0|100
0|2020-09-29|308.0|0|308.0|0|3.0|0|0.0|100
0|2020-09-30|313.0|0|313.0|0|3.0|0|0.0|100
0|2020-10-01|324.0|0|324.0|0|3.0|0|0.0|100
0|2020-10-02|347.0|0|347.0|0|3.0|0|0.0|100
0|2020-10-03|362.0|0|362.0|0|3.0|0|0.0|100
0|2020-10-04|366.0|0|366.0|0|3.0|0|0.0|100
0|2020-10-05|376.0|0|376.0|0|3.0|0|0.0|100
0|2020-10-06|383.0|0|383.0|0|3.0|0|0.0|100
0|2020-10-07|392.0|0|392.0|0|3.0|0|0.0|100
0|2020-10-08|398.0|0|398.0|0|3.0|0|0.0|100
0|2020-10-09|416.0|0|416.0|0|3.0|0|0.0|100
0|2020-10-10|445.0|0|445.0|0|3.0|0|0.0|100
0|2020-10-11|463.0|0|463.0|0|3.0|0|0.0|100
0|2020-10-12|467.0|0|467.0|0|3.0|0|0.0|100
0|2020-10-13|489.0|0|489.0|0|3.0|0|0.0|100
0|2020-10-14|511.0|0|511.0|0|3.0|0|0.0|100
0|2020-10-15|528.0|0|528.0|0|3.0|0|0.0|100
0|2020-10-16|553.0|0|553.0|0|3.0|0|0.0|100
0|2020-10-17|573.0|0|573.0|0|3.0|0|0.0|100
0|2020-10-18|606.0|0|606.0|0|3.0|0|0.0|100
0|2020-10-19|636.0|0|636.0|0|3.0|0|0.0|100
0|2020-10-20|675.0|0|675.0|0|3.0|0|0.0|100
0|2020-10-21|714.0|0|714.0|0|5.0|0|0.0|100
0|2020-10-22|714.0|0|740.0|0|5.0|0|0.0|100
0|2020-10-23|714.0|0|777.0|0|5.0|0|0.0|100
0|2020-10-24|714.0|0|810.0|0|5.0|0|0.0|100
0|2020-10-25|714.0|0|832.0|0|5.0|0|0.0|100
0|2020-10-26|714.0|0|860.0|0|5.0|0|0.0|100
0|2020-10-27|714.0|0|940.0|0|5.0|0|0.0|100
0|2020-10-28|714.0|0|972.0|0|5.0|0|0.0|100
0|2020-10-29|1011.0|0|1011.0|0|6.0|0|0.0|100
0|2020-10-30|1047.0|0|1047.0|0|6.0|0|0.0|100
0|2020-10-31|1081.0|0|1081.0|0|6.0|0|0.0|100
0|2020-11-01|1081.0|0|1097.0|0|6.0|0|0.0|100
0|2020-11-02|1136.0|0|1136.0|0|6.0|0|0.0|100
0|2020-11-03|1173.0|0|1173.0|0|6.0|0|0.0|100
0|2020-11-04|1214.0|0|1214.0|0|6.0|0|0.0|100
0|2020-11-05|1264.0|0|1264.0|0|7.0|0|0.0|100
0|2020-11-06|1311.0|0|1311.0|0|7.0|0|0.0|100
0|2020-11-07|1354.0|0|1354.0|0|7.0|0|0.0|100
0|2020-11-08|1379.0|0|1379.0|0|7.0|0|0.0|100
0|2020-11-09|1445.0|0|1445.0|0|7.0|0|0.0|100
0|2020-11-10|1445.0|0|1491.0|0|7.0|0|0.0|100
0|2020-11-11|1553.0|0|1553.0|0|7.0|0|0.0|100
0|2020-11-12|1553.0|0|1553.0|0|7.0|0|0.0|100
0|2020-11-13|1649.0|0|1649.0|0|7.0|0|0.0|100
0|2020-11-14|1735.0|0|1735.0|0|9.0|0|0.0|100
0|2020-11-15|1735.0|0|1785.0|0|9.0|0|0.0|100
0|2020-11-16|1850.0|0|1850.0|0|9.0|0|0.0|100
0|2020-11-17|1850.0|0|1929.0|0|9.0|0|0.0|100
0|2020-11-18|1993.0|0|1993.0|0|9.0|0|0.0|100
0|2020-11-19|2048.0|0|2048.0|0|9.0|0|0.0|100
0|2020-11-20|2152.0|0|2152.0|0|9.0|0|0.0|100
0|2020-11-21|2152.0|0|2265.0|0|9.0|0|0.0|100
0|2020-11-22|2152.0|0|2323.0|0|9.0|0|0.0|100
0|2020-11-23|2152.0|0|2373.0|0|9.0|0|0.0|100
0|2020-11-24|2463.0|0|2463.0|0|11.0|0|0.0|100
0|2020-11-25|2463.0|0|2564.0|0|11.0|0|0.0|100
0|2020-11-26|2463.0|0|2652.0|0|11.0|0|0.0|100
0|2020-11-27|2463.0|0|2648.0|0|11.0|0|0.0|100
0|2020-11-28|2463.0|0|2738.0|0|11.0|0|0.0|100
0|2020-11-29|2792.0|0|2792.0|0|11.0|0|0.0|100
0|2020-11-30|2797.0|0|2797.0|0|11.0|0|0.0|100
0|2020-12-01|2797.0|0|2929.0|0|11.0|0|0.0|100
0|2020-12-02|3070.0|0|3070.0|0|16.0|0|0.0|100
0|2020-12-03|3093.0|0|3093.0|0|16.0|0|0.0|100
0|2020-12-04|3272.0|0|3272.0|0|18.0|0|0.0|100
0|2020-12-05|3348.0|0|3348.0|0|18.0|0|0.0|100
0|2020-12-06|3397.0|0|3397.0|0|18.0|0|0.0|100
0|2020-12-07|3472.0|0|3472.0|0|18.0|0|0.0|100
0|2020-12-08|3472.0|0|3556.0|0|18.0|0|0.0|100
0|2020-12-09|3602.0|0|3602.0|0|24.0|0|0.0|100
0|2020-12-10|3631.0|0|3631.0|0|24.0|0|0.0|100
0|2020-12-11|3789.0|0|3789.0|0|24.0|0|0.0|100
0|2020-12-12|3842.0|0|3842.0|0|24.0|0|0.0|100
0|2020-12-13|3911.0|0|3911.0|0|27.0|0|0.0|100
0|2020-12-14|3911.0|0|3911.0|0|27.0|0|0.0|100
0|2020-12-15|4011.0|0|4011.0|0|27.0|0|0.0|100
0|2020-12-16|4011.0|0|4059.0|0|27.0|0|0.0|100
0|2020-12-17|4011.0|0|4139.0|0|27.0|0|0.0|100
0|2020-12-18|4168.0|0|4168.0|0|31.0|0|0.0|100
0|2020-12-19|4228.0|0|4228.0|0|31.0|0|0.0|100
0|2020-12-20|4296.0|0|4296.0|0|31.0|0|0.0|100
0|2020-12-21|4337.0|0|4337.0|0|34.0|0|0.0|100
0|2020-12-22|4430.0|0|4430.0|0|34.0|0|0.0|100
0|2020-12-23|4488.0|0|4488.0|0|36.0|0|0.0|100
0|2020-12-24|4526.0|0|4526.0|0|36.0|0|0.0|100
0|2020-12-25|4526.0|0|4526.0|0|36.0|0|0.0|100
0|2020-12-26|4591.0|0|4591.0|0|36.0|0|0.0|100
0|2020-12-27|4646.0|0|4646.0|0|37.0|0|0.0|100
0|2020-12-28|4646.0|0|4686.0|0|37.0|0|0.0|100
0|2020-12-29|4741.0|0|4741.0|0|37.0|0|0.0|100
0|2020-12-30|4805.0|0|4805.0|0|38.0|0|0.0|100
0|2020-12-31|4805.0|0|4859.0|0|38.0|0|0.0|100
0|2021-01-01|4859.0|0|4859.0|0|38.0|0|0.0|100
0|2021-01-02|4872.0|0|4872.0|0|39.0|0|0.0|100
0|2021-01-03|4872.0|0|4906.0|0|39.0|0|0.0|100
0|2021-01-04|4872.0|0|4941.0|0|39.0|0|0.0|100
0|2021-01-05|4872.0|0|5044.0|0|42.0|0|0.0|100
0|2021-01-06|5105.0|0|5105.0|0|42.0|0|0.0|100
0|2021-01-07|5105.0|0|5169.0|0|42.0|0|0.0|100
0|2021-01-08|5236.0|0|5236.0|0|42.0|0|0.0|100
0|2021-01-09|5273.0|0|5273.0|0|42.0|0|0.0|100
0|2021-01-10|5273.0|0|5286.0|0|42.0|0|0.0|100
0|2021-01-11|5273.0|0|5313.0|0|42.0|0|0.0|100
0|2021-01-12|5273.0|0|5357.0|0|42.0|0|0.0|100
0|2021-01-13|5372.0|0|5372.0|0|42.0|0|0.0|100
0|2021-01-14|5372.0|0|5417.0|0|45.0|0|0.0|100
0|2021-01-15|5372.0|0|5443.0|0|47.0|0|0.0|100
0|2021-01-16|5372.0|0|5506.0|0|47.0|0|0.0|100
0|2021-01-17|5527.0|0|5527.0|0|49.0|0|0.0|100
0|2021-01-18|5527.0|0|5545.0|0|49.0|0|0.0|100
0|2021-01-19|5573.0|0|5573.0|0|49.0|0|0.0|100
0|2021-01-20|5573.0|0|5621.0|0|49.0|0|0.0|100
0|2021-01-21|5637.0|0|5637.0|0|50.0|0|0.0|100
0|2021-01-22|5637.0|0|5671.0|0|50.0|0|0.0|100
0|2021-01-23|5694.0|0|5694.0|0|58.0|0|0.0|100
0|2021-01-24|5694.0|0|5730.0|0|58.0|0|0.0|100
0|2021-01-25|5753.0|0|5753.0|0|59.0|0|0.0|100
0|2021-01-26|5753.0|0|5769.0|0|59.0|0|0.0|100
0|2021-01-27|5753.0|0|5806.0|0|59.0|0|0.0|100
0|2021-01-28|5825.0|0|5825.0|0|60.0|0|0.0|100
0|2021-01-29|5825.0|0|5851.0|0|60.0|0|0.0|100
0|2021-01-30|5885.0|0|5885.0|0|60.0|0|0.0|100
0|2021-01-31|5885.0|0|5895.0|0|60.0|0|0.0|100
0|2021-02-01|5904.0|0|5904.0|0|60.0|0|0.0|100
0|2021-02-02|5932.0|0|5932.0|0|61.0|0|0.0|100
0|2021-02-03|5969.0|0|5969.0|0|61.0|0|0.0|100
0|2021-02-04|5969.0|0|5985.0|0|61.0|0|0.0|100
