|dates|Taney_Missouri_UnitedStates.JHU_ConfirmedCases.data|Taney_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Taney_Missouri_UnitedStates.NYT_ConfirmedCases.data|Taney_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Taney_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Taney_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Taney_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Taney_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-03|4438.0|0|4438.0|0|73.0|0|0.0|100
0|2021-02-04|4458.0|0|4458.0|0|73.0|0|0.0|100
0|2021-02-05|4465.0|0|4465.0|0|73.0|0|0.0|100
0|2021-02-06|4467.0|0|4467.0|0|73.0|0|0.0|100
0|2021-02-07|4467.0|0|4478.0|0|73.0|0|0.0|100
0|2021-02-08|4467.0|0|4486.0|0|73.0|0|0.0|100
0|2021-02-09|4467.0|0|4489.0|0|73.0|0|0.0|100
0|2021-02-10|4467.0|0|4495.0|0|73.0|0|0.0|100
0|2021-02-11|4502.0|0|4502.0|0|77.0|0|0.0|100
0|2021-02-12|4509.0|0|4509.0|0|77.0|0|0.0|100
0|2021-02-13|4511.0|0|4511.0|0|77.0|0|0.0|100
0|2021-02-14|4511.0|0|4518.0|0|77.0|0|0.0|100
0|2021-02-15|4526.0|0|4526.0|0|77.0|0|0.0|100
0|2021-02-16|4526.0|0|4533.0|0|77.0|0|0.0|100
0|2021-02-17|4536.0|0|4536.0|0|77.0|0|0.0|100
0|2021-02-18|4536.0|0|4538.0|0|77.0|0|0.0|100
0|2021-02-19|4539.0|0|4539.0|0|82.0|0|0.0|100
0|2021-02-20|4539.0|0|4542.0|0|82.0|0|0.0|100
0|2021-02-21|4539.0|0|4551.0|0|82.0|0|0.0|100
0|2021-02-22|4554.0|0|4554.0|0|82.0|0|0.0|100
0|2021-02-23|4557.0|0|4557.0|0|82.0|0|0.0|100
0|2021-02-24|4557.0|0|4562.0|0|82.0|0|0.0|100
0|2021-02-25|4577.0|0|4577.0|0|88.0|0|0.0|100
0|2021-02-26|4579.0|0|4579.0|0|88.0|0|0.0|100
0|2021-02-27|4584.0|0|4584.0|0|88.0|0|0.0|100
0|2021-02-28|4586.0|0|4586.0|0|88.0|0|0.0|100
0|2021-03-01|4590.0|0|4590.0|0|88.0|0|0.0|100
0|2021-03-02|4590.0|0|4591.0|0|88.0|0|0.0|100
0|2021-03-03|4590.0|0|4591.0|0|88.0|0|0.0|100
0|2021-03-04|4595.0|0|4595.0|0|90.0|0|0.0|100
0|2021-03-05|4600.0|0|4600.0|0|90.0|0|0.0|100
0|2021-03-06|4600.0|0|4603.0|0|90.0|0|0.0|100
0|2021-03-07|4604.0|0|4604.0|0|90.0|0|0.0|100
0|2021-03-08|4607.0|0|5115.0|0|90.0|0|0.0|100
0|2021-03-09|4608.0|0|5116.0|0|91.0|0|0.0|100
0|2021-03-10|4613.0|0|5124.0|0|91.0|0|0.0|100
0|2021-03-11|5128.0|0|5128.0|0|91.0|0|0.0|100
0|2021-03-12|5137.0|0|5137.0|0|91.0|0|0.0|100
0|2021-03-13|5141.0|0|5141.0|0|91.0|0|0.0|100
0|2021-03-14|5143.0|0|5143.0|0|91.0|0|0.0|100
0|2021-03-15|5143.0|0|5148.0|0|91.0|0|0.0|100
0|2021-03-16|5151.0|0|5151.0|0|91.0|0|0.0|100
0|2021-03-17|5154.0|0|5154.0|0|91.0|0|0.0|100
0|2021-03-18|5154.0|0|5156.0|0|91.0|0|0.0|100
0|2021-03-19|5162.0|0|5162.0|0|91.0|0|0.0|100
0|2021-03-20|5166.0|0|5166.0|0|91.0|0|0.0|100
0|2021-03-21|5166.0|0|5168.0|0|91.0|0|0.0|100
0|2021-03-22|5166.0|0|5168.0|0|91.0|0|0.0|100
0|2021-03-23|5168.0|0|5168.0|0|90.0|0|0.0|100
0|2021-03-24|5170.0|0|5170.0|0|90.0|0|0.0|100
0|2021-03-25|5170.0|0|5173.0|0|90.0|0|0.0|100
0|2021-03-26|5175.0|0|5175.0|0|90.0|0|0.0|100
0|2021-03-27|5175.0|0|5175.0|0|90.0|0|0.0|100
0|2021-03-28|5175.0|0|5177.0|0|90.0|0|0.0|100
0|2021-03-29|5178.0|0|5178.0|0|90.0|0|0.0|100
0|2021-03-30|5180.0|0|5180.0|0|90.0|0|0.0|100
0|2021-03-31|5180.0|0|5180.0|0|90.0|0|0.0|100
0|2021-04-01|5184.0|0|5184.0|0|90.0|0|0.0|100
0|2021-04-02|5185.0|0|5185.0|0|90.0|0|0.0|100
0|2021-04-03|5188.0|0|5188.0|0|90.0|0|0.0|100
0|2021-04-04|5190.0|0|5190.0|0|90.0|0|0.0|100
0|2021-04-05|5194.0|0|5194.0|0|90.0|0|0.0|100
0|2021-04-06|5199.0|0|5199.0|0|90.0|0|0.0|100
0|2021-04-07|5203.0|0|5203.0|0|90.0|0|0.0|100
0|2021-04-08|5204.0|0|5204.0|0|90.0|0|0.0|100
0|2021-04-09|5212.0|0|5212.0|0|90.0|0|0.0|100
0|2021-04-10|5216.0|0|5216.0|0|90.0|0|0.0|100
0|2021-04-11|5218.0|0|5218.0|0|90.0|0|0.0|100
0|2021-04-12|5225.0|0|5225.0|0|90.0|0|0.0|100
0|2021-04-13|5227.0|0|5227.0|0|92.0|0|0.0|100
0|2021-04-14|5228.0|0|5228.0|0|92.0|0|0.0|100
0|2021-04-15|5232.0|0|5232.0|0|92.0|0|0.0|100
0|2021-04-16|5238.0|0|5238.0|0|92.0|0|0.0|100
0|2021-04-17|5183.0|0|5183.0|0|92.0|0|0.0|100
0|2021-04-18|5189.0|0|5189.0|0|92.0|0|0.0|100
0|2021-04-19|5191.0|0|5191.0|0|92.0|0|0.0|100
0|2021-04-20|5193.0|0|5193.0|0|92.0|0|0.0|100
0|2021-04-21|5195.0|0|5195.0|0|92.0|0|0.0|100
0|2021-04-22|5206.0|0|5206.0|0|92.0|0|0.0|100
0|2021-04-23|5211.0|0|5211.0|0|92.0|0|0.0|100
0|2021-04-24|5222.0|0|5222.0|0|92.0|0|0.0|100
0|2021-04-25|5228.0|0|5228.0|0|92.0|0|0.0|100
0|2021-04-26|5230.0|0|5230.0|0|92.0|0|0.0|100
0|2021-04-27|5233.0|0|5233.0|0|92.0|0|0.0|100
0|2021-04-28|5234.0|0|5234.0|0|92.0|0|0.0|100
0|2021-04-29|5238.0|0|5238.0|0|92.0|0|0.0|100
0|2021-04-30|5246.0|0|5246.0|0|92.0|0|0.0|100
0|2021-05-01|5251.0|0|5251.0|0|92.0|0|0.0|100
0|2021-05-02|5262.0|0|5262.0|0|92.0|0|0.0|100
0|2021-05-03|5263.0|0|5263.0|0|92.0|0|0.0|100
0|2021-05-04|5265.0|0|5265.0|0|93.0|0|0.0|100
0|2021-05-05|5270.0|0|5270.0|0|93.0|0|0.0|100
0|2021-05-06|5274.0|0|5274.0|0|93.0|0|0.0|100
0|2021-05-07|5278.0|0|5278.0|0|93.0|0|0.0|100
0|2021-05-08|5285.0|0|5285.0|0|93.0|0|0.0|100
0|2021-05-09|5285.0|0|5285.0|0|93.0|0|0.0|100
0|2021-05-10|5287.0|0|5287.0|0|93.0|0|0.0|100
0|2021-05-11|5289.0|0|5289.0|0|93.0|0|0.0|100
0|2021-05-12|5290.0|0|5290.0|0|92.0|0|0.0|100
0|2021-05-13|5298.0|0|5298.0|0|92.0|0|0.0|100
0|2021-05-14|5301.0|0|5301.0|0|92.0|0|0.0|100
0|2021-05-15|5306.0|0|5306.0|0|92.0|0|0.0|100
0|2021-05-16|5310.0|0|5310.0|0|92.0|0|0.0|100
0|2021-05-17|5314.0|0|5314.0|0|92.0|0|0.0|100
0|2021-05-18|5318.0|0|5318.0|0|94.0|0|0.0|100
0|2021-05-19|5324.0|0|5324.0|0|94.0|0|0.0|100
0|2021-05-20|5328.0|0|5328.0|0|94.0|0|0.0|100
0|2021-05-21|5337.0|0|5342.0|0|94.0|0|0.0|100
0|2021-05-22|5347.0|0|5347.0|0|94.0|0|0.0|100
0|2021-05-23|5353.0|0|5353.0|0|94.0|0|0.0|100
0|2021-05-24|5359.0|0|5359.0|0|94.0|0|0.0|100
0|2021-05-25|5368.0|0|5368.0|0|96.0|0|0.0|100
0|2021-05-26|5376.0|0|5376.0|0|96.0|0|0.0|100
0|2021-05-27|5389.0|0|5389.0|0|96.0|0|0.0|100
0|2021-05-28|5404.0|0|5404.0|0|96.0|0|0.0|100
0|2021-05-29|5409.0|0|5409.0|0|96.0|0|0.0|100
0|2021-05-30|5417.0|0|5417.0|0|96.0|0|0.0|100
0|2021-05-31|5424.0|0|5424.0|0|96.0|0|0.0|100
0|2021-06-01|5430.0|0|5430.0|0|96.0|0|0.0|100
0|2021-06-02|5438.0|0|5438.0|0|97.0|0|0.0|100
0|2021-06-03|5451.0|0|5451.0|0|97.0|0|0.0|100
0|2021-06-04|5469.0|0|5469.0|0|97.0|0|0.0|100
0|2021-06-05|5489.0|0|5489.0|0|97.0|0|0.0|100
0|2021-06-06|5469.0|0|5489.0|0|97.0|0|0.0|100
0|2021-06-07|5492.0|0|5492.0|0|97.0|0|0.0|100
0|2021-06-08|5539.0|0|5539.0|0|97.0|0|0.0|100
0|2021-06-09|5555.0|0|5555.0|0|97.0|0|0.0|100
0|2021-06-10|5577.0|0|5577.0|0|97.0|0|0.0|100
0|2021-06-11|5610.0|0|5610.0|0|97.0|0|0.0|100
0|2021-06-12|5625.0|0|5625.0|0|97.0|0|0.0|100
0|2021-06-13|5645.0|0|5645.0|0|97.0|0|0.0|100
0|2021-06-14|5660.0|0|5660.0|0|97.0|0|0.0|100
0|2021-06-15|5674.0|0|5674.0|0|97.0|0|0.0|100
0|2021-06-16|5674.0|0|5699.0|0|97.0|0|0.0|100
0|2021-06-17|5726.0|0|5726.0|0|97.0|0|0.0|100
0|2021-06-18|5760.0|0|5760.0|0|97.0|0|0.0|100
0|2021-06-19|5774.0|0|5774.0|0|97.0|0|0.0|100
0|2021-06-20|5784.0|0|5784.0|0|97.0|0|0.0|100
0|2021-06-21|5796.0|0|5796.0|0|97.0|0|0.0|100
0|2021-06-22|5821.0|0|5821.0|0|99.0|0|0.0|100
0|2021-06-23|5853.0|0|5853.0|0|99.0|0|0.0|100
0|2021-06-24|5910.0|0|5910.0|0|99.0|0|0.0|100
0|2021-06-25|5910.0|0|5935.0|0|99.0|0|0.0|100
0|2021-06-26|5963.0|0|5963.0|0|99.0|0|0.0|100
0|2021-06-27|5995.0|0|5995.0|0|99.0|0|0.0|100
0|2021-06-28|6011.0|0|6011.0|0|99.0|0|0.0|100
0|2021-06-29|6033.0|0|6033.0|0|102.0|0|0.0|100
0|2021-06-30|6061.0|0|6061.0|0|102.0|0|0.0|100
0|2021-07-01|6097.0|0|6097.0|0|102.0|0|0.0|100
0|2021-07-02|6132.0|0|6132.0|0|102.0|0|0.0|100
0|2021-07-03|6132.0|0|6134.0|0|102.0|0|0.0|100
0|2021-07-04|6168.0|0|6168.0|0|102.0|0|0.0|100
0|2021-07-05|6215.0|0|6215.0|0|102.0|0|0.0|100
0|2021-07-06|6237.0|0|6237.0|0|102.0|0|0.0|100
0|2021-07-07|6290.0|0|6290.0|0|103.0|0|0.0|100
0|2021-07-08|6322.0|0|6322.0|0|103.0|0|0.0|100
0|2021-07-09|6392.0|0|6392.0|0|103.0|0|0.0|100
0|2021-07-10|6448.0|0|6448.0|0|104.0|0|0.0|100
0|2021-07-11|6498.0|0|6498.0|0|104.0|0|0.0|100
0|2021-07-12|6499.0|0|6499.0|0|104.0|0|0.0|100
0|2021-07-13|6588.0|0|6588.0|0|105.0|0|0.0|100
0|2021-07-14|6641.0|0|6641.0|0|106.0|0|0.0|100
0|2021-07-15|6738.0|0|6738.0|0|106.0|0|0.0|100
0|2021-07-16|6794.0|0|6794.0|0|106.0|0|0.0|100
0|2021-07-17|6846.0|0|6846.0|0|106.0|0|0.0|100
0|2021-07-18|6886.0|0|6886.0|0|106.0|0|0.0|100
0|2021-07-19|6919.0|0|6919.0|0|106.0|0|0.0|100
0|2021-07-20|6964.0|0|6964.0|0|106.0|0|0.0|100
0|2021-07-21|7029.0|0|7029.0|0|106.0|0|0.0|100
0|2021-07-22|7103.0|0|7103.0|0|106.0|0|0.0|100
0|2021-07-23|7194.0|0|7194.0|0|106.0|0|0.0|100
0|2021-07-24|7249.0|0|7249.0|0|106.0|0|0.0|100
0|2021-07-25|7302.0|0|7302.0|0|106.0|0|0.0|100
0|2021-07-26|7344.0|0|7344.0|0|106.0|0|0.0|100
0|2021-07-27|7390.0|0|7390.0|0|106.0|0|0.0|100
0|2021-07-28|7448.0|0|7468.0|0|106.0|0|0.0|100
0|2021-07-29|7487.0|0|7487.0|0|106.0|0|0.0|100
0|2021-07-30|7554.0|0|7554.0|0|106.0|0|0.0|100
0|2021-07-31|7552.0|0|7552.0|0|106.0|0|0.0|100
0|2021-08-01|7587.0|0|7587.0|0|106.0|0|0.0|100
0|2021-08-02|7616.0|0|7616.0|0|106.0|0|0.0|100
0|2021-08-03|7647.0|0|7647.0|0|112.0|0|0.0|100
0|2021-08-04|7684.0|0|7684.0|0|113.0|0|0.0|100
0|2021-08-05|7733.0|0|7733.0|0|113.0|0|0.0|100
0|2021-08-06|7762.0|0|7762.0|0|113.0|0|0.0|100
0|2021-08-07|7791.0|0|7791.0|0|113.0|0|0.0|100
0|2021-08-08|7817.0|0|7817.0|0|113.0|0|0.0|100
0|2021-08-09|7836.0|0|7836.0|0|113.0|0|0.0|100
0|2021-08-10|7862.0|0|7862.0|0|114.0|0|0.0|100
0|2021-08-11|7916.0|0|7916.0|0|114.0|0|0.0|100
0|2021-08-12|7946.0|0|7946.0|0|114.0|0|0.0|100
0|2021-08-13|7982.0|0|7982.0|0|114.0|0|0.0|100
0|2021-08-14|8030.0|0|8030.0|0|118.0|0|0.0|100
0|2021-08-15|8049.0|0|8049.0|0|118.0|0|0.0|100
0|2021-08-16|8078.0|0|8078.0|0|118.0|0|0.0|100
0|2021-08-17|8092.0|0|8092.0|0|121.0|0|0.0|100
0|2021-08-18|8130.0|0|8130.0|0|121.0|0|0.0|100
0|2021-08-19|8183.0|0|8183.0|0|121.0|0|0.0|100
0|2021-08-20|8205.0|0|8205.0|0|121.0|0|0.0|100
0|2021-08-21|8222.0|0|8222.0|0|121.0|0|0.0|100
0|2021-08-22|8249.0|0|8249.0|0|121.0|0|0.0|100
0|2021-08-23|8264.0|0|8264.0|0|121.0|0|0.0|100
0|2021-08-24|8283.0|0|8283.0|0|125.0|0|0.0|100
0|2021-08-25|8305.0|0|8305.0|0|129.0|0|0.0|100
0|2021-08-26|8319.0|0|8319.0|0|129.0|0|0.0|100
0|2021-08-27|8347.0|0|8347.0|0|129.0|0|0.0|100
0|2021-08-28|8372.0|0|8372.0|0|129.0|0|0.0|100
0|2021-08-29|8379.0|0|8379.0|0|129.0|0|0.0|100
0|2021-08-30|8406.0|0|8406.0|0|129.0|0|0.0|100
0|2021-08-31|8416.0|0|8416.0|0|132.0|0|0.0|100
0|2021-09-01|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-02|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-03|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-04|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-05|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-06|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-07|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-08|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-09|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-10|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-11|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-12|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-13|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-14|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-15|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-16|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-17|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-18|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-19|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-20|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-21|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-22|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-23|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-24|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-25|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-26|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-27|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-28|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-29|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-09-30|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-01|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-02|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-03|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-04|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-05|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-06|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-07|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-08|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-09|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-10|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-11|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-12|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-13|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-14|8416.0|0|0.0|100|132.0|0|0.0|100
0|2021-10-15|8416.0|0|0.0|100|132.0|0|0.0|100
