|dates|Craven_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Craven_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Craven_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Craven_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Craven_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Craven_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Craven_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Craven_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-01|7215.0|0|7215.0|0|106.0|0|0.0|100
0|2021-02-02|7256.0|0|7256.0|0|107.0|0|0.0|100
0|2021-02-03|7322.0|0|7322.0|0|108.0|0|0.0|100
0|2021-02-04|7404.0|0|7404.0|0|108.0|0|0.0|100
0|2021-02-05|7460.0|0|7460.0|0|108.0|0|0.0|100
0|2021-02-06|7517.0|0|7517.0|0|108.0|0|0.0|100
0|2021-02-07|7578.0|0|7578.0|0|110.0|0|0.0|100
0|2021-02-08|7593.0|0|7593.0|0|110.0|0|0.0|100
0|2021-02-09|7621.0|0|7621.0|0|110.0|0|0.0|100
0|2021-02-10|7700.0|0|7700.0|0|110.0|0|0.0|100
0|2021-02-11|7742.0|0|7742.0|0|111.0|0|0.0|100
0|2021-02-12|7804.0|0|7804.0|0|111.0|0|0.0|100
0|2021-02-13|7848.0|0|7848.0|0|112.0|0|0.0|100
0|2021-02-14|7881.0|0|7881.0|0|112.0|0|0.0|100
0|2021-02-15|7904.0|0|7904.0|0|112.0|0|0.0|100
0|2021-02-16|7938.0|0|7938.0|0|113.0|0|0.0|100
0|2021-02-17|7959.0|0|7959.0|0|113.0|0|0.0|100
0|2021-02-18|8012.0|0|8012.0|0|113.0|0|0.0|100
0|2021-02-19|8042.0|0|8042.0|0|113.0|0|0.0|100
0|2021-02-20|8074.0|0|8074.0|0|113.0|0|0.0|100
0|2021-02-21|8104.0|0|8104.0|0|113.0|0|0.0|100
0|2021-02-22|8118.0|0|8118.0|0|113.0|0|0.0|100
0|2021-02-23|8140.0|0|8140.0|0|113.0|0|0.0|100
0|2021-02-24|8140.0|0|8182.0|0|113.0|0|0.0|100
0|2021-02-25|8209.0|0|8209.0|0|113.0|0|0.0|100
0|2021-02-26|8249.0|0|8249.0|0|114.0|0|0.0|100
0|2021-02-27|8270.0|0|8270.0|0|114.0|0|0.0|100
0|2021-02-28|8270.0|0|8270.0|0|114.0|0|0.0|100
0|2021-03-01|8299.0|0|8299.0|0|114.0|0|0.0|100
0|2021-03-02|8319.0|0|8319.0|0|114.0|0|0.0|100
0|2021-03-03|8344.0|0|8344.0|0|114.0|0|0.0|100
0|2021-03-04|8390.0|0|8390.0|0|114.0|0|0.0|100
0|2021-03-05|8410.0|0|8410.0|0|115.0|0|0.0|100
0|2021-03-06|8438.0|0|8438.0|0|115.0|0|0.0|100
0|2021-03-07|8438.0|0|8438.0|0|115.0|0|0.0|100
0|2021-03-08|8452.0|0|8452.0|0|115.0|0|0.0|100
0|2021-03-09|8452.0|0|8457.0|0|116.0|0|0.0|100
0|2021-03-10|8452.0|0|8480.0|0|116.0|0|0.0|100
0|2021-03-11|8513.0|0|8513.0|0|116.0|0|0.0|100
0|2021-03-12|8551.0|0|8551.0|0|116.0|0|0.0|100
0|2021-03-13|8566.0|0|8566.0|0|116.0|0|0.0|100
0|2021-03-14|8566.0|0|8566.0|0|116.0|0|0.0|100
0|2021-03-15|8566.0|0|8590.0|0|116.0|0|0.0|100
0|2021-03-16|8566.0|0|8621.0|0|116.0|0|0.0|100
0|2021-03-17|8642.0|0|8642.0|0|116.0|0|0.0|100
0|2021-03-18|8642.0|0|8663.0|0|116.0|0|0.0|100
0|2021-03-19|8689.0|0|8689.0|0|117.0|0|0.0|100
0|2021-03-20|8689.0|0|8720.0|0|117.0|0|0.0|100
0|2021-03-21|8720.0|0|8720.0|0|117.0|0|0.0|100
0|2021-03-22|8745.0|0|8745.0|0|117.0|0|0.0|100
0|2021-03-23|8745.0|0|8745.0|0|117.0|0|0.0|100
0|2021-03-24|8771.0|0|8771.0|0|117.0|0|0.0|100
0|2021-03-25|8796.0|0|8796.0|0|118.0|0|0.0|100
0|2021-03-26|8811.0|0|8811.0|0|119.0|0|0.0|100
0|2021-03-27|8811.0|0|8811.0|0|119.0|0|0.0|100
0|2021-03-28|8811.0|0|8811.0|0|119.0|0|0.0|100
0|2021-03-29|8811.0|0|8860.0|0|119.0|0|0.0|100
0|2021-03-30|8811.0|0|8867.0|0|119.0|0|0.0|100
0|2021-03-31|8884.0|0|8884.0|0|119.0|0|0.0|100
0|2021-04-01|8884.0|0|8897.0|0|119.0|0|0.0|100
0|2021-04-02|8897.0|0|8897.0|0|120.0|0|0.0|100
0|2021-04-03|8897.0|0|8897.0|0|120.0|0|0.0|100
0|2021-04-04|8897.0|0|8897.0|0|120.0|0|0.0|100
0|2021-04-05|8928.0|0|8928.0|0|120.0|0|0.0|100
0|2021-04-06|8929.0|0|8929.0|0|120.0|0|0.0|100
0|2021-04-07|8942.0|0|8942.0|0|120.0|0|0.0|100
0|2021-04-08|8947.0|0|8947.0|0|121.0|0|0.0|100
0|2021-04-09|8950.0|0|8950.0|0|121.0|0|0.0|100
0|2021-04-10|8950.0|0|8950.0|0|121.0|0|0.0|100
0|2021-04-11|8950.0|0|8950.0|0|121.0|0|0.0|100
0|2021-04-12|8996.0|0|8996.0|0|121.0|0|0.0|100
0|2021-04-13|9010.0|0|9010.0|0|121.0|0|0.0|100
0|2021-04-14|9022.0|0|9022.0|0|122.0|0|0.0|100
0|2021-04-15|9044.0|0|9044.0|0|123.0|0|0.0|100
0|2021-04-16|9055.0|0|9055.0|0|123.0|0|0.0|100
0|2021-04-17|9055.0|0|9055.0|0|123.0|0|0.0|100
0|2021-04-18|9055.0|0|9055.0|0|123.0|0|0.0|100
0|2021-04-19|9094.0|0|9094.0|0|123.0|0|0.0|100
0|2021-04-20|9094.0|0|9094.0|0|123.0|0|0.0|100
0|2021-04-21|9108.0|0|9108.0|0|123.0|0|0.0|100
0|2021-04-22|9108.0|0|9124.0|0|123.0|0|0.0|100
0|2021-04-23|9134.0|0|9134.0|0|123.0|0|0.0|100
0|2021-04-24|9134.0|0|9134.0|0|123.0|0|0.0|100
0|2021-04-25|9134.0|0|9134.0|0|123.0|0|0.0|100
0|2021-04-26|9153.0|0|9153.0|0|123.0|0|0.0|100
0|2021-04-27|9156.0|0|9156.0|0|123.0|0|0.0|100
0|2021-04-28|9167.0|0|9167.0|0|123.0|0|0.0|100
0|2021-04-29|9175.0|0|9175.0|0|123.0|0|0.0|100
0|2021-04-30|9186.0|0|9186.0|0|123.0|0|0.0|100
0|2021-05-01|9186.0|0|9186.0|0|123.0|0|0.0|100
0|2021-05-02|9186.0|0|9186.0|0|123.0|0|0.0|100
0|2021-05-03|9199.0|0|9199.0|0|123.0|0|0.0|100
0|2021-05-04|9208.0|0|9208.0|0|123.0|0|0.0|100
0|2021-05-05|9221.0|0|9221.0|0|123.0|0|0.0|100
0|2021-05-06|9227.0|0|9227.0|0|124.0|0|0.0|100
0|2021-05-07|9256.0|0|9256.0|0|124.0|0|0.0|100
0|2021-05-08|9256.0|0|9256.0|0|124.0|0|0.0|100
0|2021-05-09|9256.0|0|9256.0|0|124.0|0|0.0|100
0|2021-05-10|9281.0|0|9281.0|0|124.0|0|0.0|100
0|2021-05-11|9283.0|0|9283.0|0|124.0|0|0.0|100
0|2021-05-12|9290.0|0|9290.0|0|124.0|0|0.0|100
0|2021-05-13|9310.0|0|9310.0|0|124.0|0|0.0|100
0|2021-05-14|9318.0|0|9318.0|0|124.0|0|0.0|100
0|2021-05-15|9318.0|0|9318.0|0|124.0|0|0.0|100
0|2021-05-16|9318.0|0|9318.0|0|124.0|0|0.0|100
0|2021-05-17|9348.0|0|9348.0|0|124.0|0|0.0|100
0|2021-05-18|9351.0|0|9351.0|0|124.0|0|0.0|100
0|2021-05-19|9361.0|0|9361.0|0|124.0|0|0.0|100
0|2021-05-20|9370.0|0|9370.0|0|126.0|0|0.0|100
0|2021-05-21|9379.0|0|9379.0|0|126.0|0|0.0|100
0|2021-05-22|9379.0|0|9379.0|0|126.0|0|0.0|100
0|2021-05-23|9379.0|0|9379.0|0|126.0|0|0.0|100
0|2021-05-24|9390.0|0|9390.0|0|126.0|0|0.0|100
0|2021-05-25|9393.0|0|9393.0|0|126.0|0|0.0|100
0|2021-05-26|9399.0|0|9399.0|0|126.0|0|0.0|100
0|2021-05-27|9399.0|0|9407.0|0|127.0|0|0.0|100
0|2021-05-28|9406.0|0|9406.0|0|128.0|0|0.0|100
0|2021-05-29|9406.0|0|9406.0|0|128.0|0|0.0|100
0|2021-05-30|9406.0|0|9406.0|0|128.0|0|0.0|100
0|2021-05-31|9406.0|0|9406.0|0|128.0|0|0.0|100
0|2021-06-01|9413.0|0|9413.0|0|127.0|0|0.0|100
0|2021-06-02|9414.0|0|9414.0|0|127.0|0|0.0|100
0|2021-06-03|9412.0|0|9412.0|0|127.0|0|0.0|100
0|2021-06-04|9423.0|0|9423.0|0|127.0|0|0.0|100
0|2021-06-05|9423.0|0|9423.0|0|127.0|0|0.0|100
0|2021-06-06|9423.0|0|9423.0|0|127.0|0|0.0|100
0|2021-06-07|9431.0|0|9431.0|0|128.0|0|0.0|100
0|2021-06-08|9432.0|0|9432.0|0|128.0|0|0.0|100
0|2021-06-09|9436.0|0|9436.0|0|128.0|0|0.0|100
0|2021-06-10|9439.0|0|9439.0|0|128.0|0|0.0|100
0|2021-06-11|9443.0|0|9443.0|0|128.0|0|0.0|100
0|2021-06-12|9443.0|0|9443.0|0|128.0|0|0.0|100
0|2021-06-13|9443.0|0|9443.0|0|128.0|0|0.0|100
0|2021-06-14|9449.0|0|9449.0|0|128.0|0|0.0|100
0|2021-06-15|9449.0|0|9449.0|0|128.0|0|0.0|100
0|2021-06-16|9449.0|0|9450.0|0|128.0|0|0.0|100
0|2021-06-17|9458.0|0|9458.0|0|128.0|0|0.0|100
0|2021-06-18|9456.0|0|9456.0|0|128.0|0|0.0|100
0|2021-06-19|9456.0|0|9456.0|0|128.0|0|0.0|100
0|2021-06-20|9456.0|0|9456.0|0|128.0|0|0.0|100
0|2021-06-21|9462.0|0|9462.0|0|128.0|0|0.0|100
0|2021-06-22|9462.0|0|9462.0|0|128.0|0|0.0|100
0|2021-06-23|9463.0|0|9463.0|0|128.0|0|0.0|100
0|2021-06-24|9463.0|0|9463.0|0|126.0|0|0.0|100
0|2021-06-25|9463.0|0|9462.0|0|126.0|0|0.0|100
0|2021-06-26|9462.0|0|9462.0|0|126.0|0|0.0|100
0|2021-06-27|9462.0|0|9462.0|0|126.0|0|0.0|100
0|2021-06-28|9464.0|0|9464.0|0|126.0|0|0.0|100
0|2021-06-29|9469.0|0|9469.0|0|126.0|0|0.0|100
0|2021-06-30|9473.0|0|9473.0|0|126.0|0|0.0|100
0|2021-07-01|9470.0|0|9470.0|0|126.0|0|0.0|100
0|2021-07-02|9470.0|0|9470.0|0|126.0|0|0.0|100
0|2021-07-03|9470.0|0|9470.0|0|126.0|0|0.0|100
0|2021-07-04|9470.0|0|9470.0|0|126.0|0|0.0|100
0|2021-07-05|9470.0|0|9470.0|0|126.0|0|0.0|100
0|2021-07-06|9479.0|0|9479.0|0|126.0|0|0.0|100
0|2021-07-07|9480.0|0|9480.0|0|126.0|0|0.0|100
0|2021-07-08|9487.0|0|9487.0|0|126.0|0|0.0|100
0|2021-07-09|9494.0|0|9494.0|0|127.0|0|0.0|100
0|2021-07-10|9494.0|0|9494.0|0|127.0|0|0.0|100
0|2021-07-11|9494.0|0|9494.0|0|127.0|0|0.0|100
0|2021-07-12|9501.0|0|9501.0|0|128.0|0|0.0|100
0|2021-07-13|9503.0|0|9503.0|0|128.0|0|0.0|100
0|2021-07-14|9511.0|0|9511.0|0|128.0|0|0.0|100
0|2021-07-15|9512.0|0|9512.0|0|128.0|0|0.0|100
0|2021-07-16|9517.0|0|9517.0|0|128.0|0|0.0|100
0|2021-07-17|9517.0|0|9517.0|0|128.0|0|0.0|100
0|2021-07-18|9517.0|0|9517.0|0|128.0|0|0.0|100
0|2021-07-19|9535.0|0|9535.0|0|128.0|0|0.0|100
0|2021-07-20|9540.0|0|9540.0|0|128.0|0|0.0|100
0|2021-07-21|9555.0|0|9555.0|0|128.0|0|0.0|100
0|2021-07-22|9566.0|0|9566.0|0|128.0|0|0.0|100
0|2021-07-23|9575.0|0|9575.0|0|129.0|0|0.0|100
0|2021-07-24|9575.0|0|9575.0|0|129.0|0|0.0|100
0|2021-07-25|9575.0|0|9575.0|0|129.0|0|0.0|100
0|2021-07-26|9605.0|0|9605.0|0|129.0|0|0.0|100
0|2021-07-27|9607.0|0|9607.0|0|129.0|0|0.0|100
0|2021-07-28|9635.0|0|9635.0|0|129.0|0|0.0|100
0|2021-07-29|9647.0|0|9647.0|0|129.0|0|0.0|100
0|2021-07-30|9660.0|0|9660.0|0|129.0|0|0.0|100
0|2021-07-31|9660.0|0|9660.0|0|129.0|0|0.0|100
0|2021-08-01|9660.0|0|9660.0|0|129.0|0|0.0|100
0|2021-08-02|9721.0|0|9721.0|0|129.0|0|0.0|100
0|2021-08-03|9732.0|0|9732.0|0|129.0|0|0.0|100
0|2021-08-04|9777.0|0|9777.0|0|129.0|0|0.0|100
0|2021-08-05|9801.0|0|9801.0|0|129.0|0|0.0|100
0|2021-08-06|9834.0|0|9834.0|0|129.0|0|0.0|100
0|2021-08-07|9834.0|0|9834.0|0|129.0|0|0.0|100
0|2021-08-08|9834.0|0|9834.0|0|129.0|0|0.0|100
0|2021-08-09|9940.0|0|9940.0|0|129.0|0|0.0|100
0|2021-08-10|9965.0|0|9965.0|0|129.0|0|0.0|100
0|2021-08-11|10012.0|0|10012.0|0|129.0|0|0.0|100
0|2021-08-12|10057.0|0|10057.0|0|129.0|0|0.0|100
0|2021-08-13|10088.0|0|10088.0|0|129.0|0|0.0|100
0|2021-08-14|10088.0|0|10088.0|0|129.0|0|0.0|100
0|2021-08-15|10088.0|0|10088.0|0|129.0|0|0.0|100
0|2021-08-16|10192.0|0|10192.0|0|129.0|0|0.0|100
0|2021-08-17|10226.0|0|10226.0|0|129.0|0|0.0|100
0|2021-08-18|10307.0|0|10307.0|0|130.0|0|0.0|100
0|2021-08-19|10362.0|0|10362.0|0|130.0|0|0.0|100
0|2021-08-20|10452.0|0|10452.0|0|130.0|0|0.0|100
0|2021-08-21|10452.0|0|10452.0|0|130.0|0|0.0|100
0|2021-08-22|10452.0|0|10452.0|0|130.0|0|0.0|100
0|2021-08-23|10580.0|0|10580.0|0|130.0|0|0.0|100
0|2021-08-24|10654.0|0|10654.0|0|130.0|0|0.0|100
0|2021-08-25|10706.0|0|10706.0|0|130.0|0|0.0|100
0|2021-08-26|10815.0|0|10815.0|0|132.0|0|0.0|100
0|2021-08-27|10900.0|0|10900.0|0|134.0|0|0.0|100
0|2021-08-28|10900.0|0|10900.0|0|134.0|0|0.0|100
0|2021-08-29|10900.0|0|10900.0|0|134.0|0|0.0|100
0|2021-08-30|11119.0|0|11119.0|0|134.0|0|0.0|100
0|2021-08-31|11157.0|0|11157.0|0|134.0|0|0.0|100
0|2021-09-01|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-02|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-03|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-04|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-05|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-06|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-07|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-08|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-09|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-10|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-11|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-12|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-13|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-14|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-15|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-16|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-17|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-18|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-19|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-20|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-21|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-22|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-23|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-24|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-25|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-26|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-27|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-28|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-29|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-09-30|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-01|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-02|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-03|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-04|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-05|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-06|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-07|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-08|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-09|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-10|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-11|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-12|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-13|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-14|11157.0|0|0.0|100|134.0|0|0.0|100
0|2021-10-15|11157.0|0|0.0|100|134.0|0|0.0|100
