|dates|Coryell_Texas_UnitedStates.JHU_ConfirmedCases.data|Coryell_Texas_UnitedStates.JHU_ConfirmedCases.missing|Coryell_Texas_UnitedStates.NYT_ConfirmedCases.data|Coryell_Texas_UnitedStates.NYT_ConfirmedCases.missing|Coryell_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Coryell_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Coryell_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Coryell_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|220.0|0|220.0|0|2.0|0|0.0|100
0|2020-05-15|221.0|0|221.0|0|2.0|0|0.0|100
0|2020-05-16|224.0|0|224.0|0|2.0|0|0.0|100
0|2020-05-17|224.0|0|224.0|0|2.0|0|0.0|100
0|2020-05-18|224.0|0|224.0|0|2.0|0|0.0|100
0|2020-05-19|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-05-20|225.0|0|225.0|0|2.0|0|0.0|100
0|2020-05-21|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-05-22|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-05-23|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-05-24|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-05-25|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-05-26|227.0|0|227.0|0|2.0|0|0.0|100
0|2020-05-27|227.0|0|227.0|0|2.0|0|0.0|100
0|2020-05-28|227.0|0|227.0|0|2.0|0|0.0|100
0|2020-05-29|227.0|0|230.0|0|2.0|0|0.0|100
0|2020-05-30|231.0|0|231.0|0|2.0|0|0.0|100
0|2020-05-31|281.0|0|281.0|0|2.0|0|0.0|100
0|2020-06-01|282.0|0|282.0|0|2.0|0|0.0|100
0|2020-06-02|285.0|0|285.0|0|2.0|0|0.0|100
0|2020-06-03|289.0|0|289.0|0|2.0|0|0.0|100
0|2020-06-04|289.0|0|289.0|0|2.0|0|0.0|100
0|2020-06-05|289.0|0|289.0|0|2.0|0|0.0|100
0|2020-06-06|290.0|0|290.0|0|2.0|0|0.0|100
0|2020-06-07|289.0|0|289.0|0|2.0|0|0.0|100
0|2020-06-08|289.0|0|289.0|0|2.0|0|0.0|100
0|2020-06-09|296.0|0|296.0|0|2.0|0|0.0|100
0|2020-06-10|299.0|0|299.0|0|2.0|0|0.0|100
0|2020-06-11|296.0|0|296.0|0|2.0|0|0.0|100
0|2020-06-12|299.0|0|299.0|0|2.0|0|0.0|100
0|2020-06-13|299.0|0|299.0|0|2.0|0|0.0|100
0|2020-06-14|300.0|0|300.0|0|2.0|0|0.0|100
0|2020-06-15|300.0|0|300.0|0|2.0|0|0.0|100
0|2020-06-16|300.0|0|300.0|0|2.0|0|0.0|100
0|2020-06-17|303.0|0|303.0|0|2.0|0|0.0|100
0|2020-06-18|304.0|0|304.0|0|2.0|0|0.0|100
0|2020-06-19|305.0|0|305.0|0|2.0|0|0.0|100
0|2020-06-20|305.0|0|305.0|0|2.0|0|0.0|100
0|2020-06-21|310.0|0|310.0|0|2.0|0|0.0|100
0|2020-06-22|315.0|0|315.0|0|2.0|0|0.0|100
0|2020-06-23|321.0|0|321.0|0|2.0|0|0.0|100
0|2020-06-24|322.0|0|322.0|0|2.0|0|0.0|100
0|2020-06-25|321.0|0|321.0|0|2.0|0|0.0|100
0|2020-06-26|327.0|0|327.0|0|2.0|0|0.0|100
0|2020-06-27|326.0|0|326.0|0|2.0|0|0.0|100
0|2020-06-28|327.0|0|327.0|0|2.0|0|0.0|100
0|2020-06-29|330.0|0|330.0|0|2.0|0|0.0|100
0|2020-06-30|331.0|0|331.0|0|2.0|0|0.0|100
0|2020-07-01|331.0|0|331.0|0|2.0|0|0.0|100
0|2020-07-02|335.0|0|335.0|0|2.0|0|0.0|100
0|2020-07-03|336.0|0|336.0|0|2.0|0|0.0|100
0|2020-07-04|336.0|0|336.0|0|2.0|0|0.0|100
0|2020-07-05|336.0|0|336.0|0|2.0|0|0.0|100
0|2020-07-06|336.0|0|336.0|0|2.0|0|0.0|100
0|2020-07-07|336.0|0|336.0|0|2.0|0|0.0|100
0|2020-07-08|353.0|0|353.0|0|2.0|0|0.0|100
0|2020-07-09|356.0|0|356.0|0|2.0|0|0.0|100
0|2020-07-10|374.0|0|374.0|0|2.0|0|0.0|100
0|2020-07-11|398.0|0|398.0|0|2.0|0|0.0|100
0|2020-07-12|401.0|0|401.0|0|2.0|0|0.0|100
0|2020-07-13|404.0|0|404.0|0|2.0|0|0.0|100
0|2020-07-14|416.0|0|416.0|0|3.0|0|0.0|100
0|2020-07-15|418.0|0|418.0|0|3.0|0|0.0|100
0|2020-07-16|422.0|0|422.0|0|3.0|0|0.0|100
0|2020-07-17|426.0|0|426.0|0|3.0|0|0.0|100
0|2020-07-18|426.0|0|426.0|0|3.0|0|0.0|100
0|2020-07-19|436.0|0|436.0|0|3.0|0|0.0|100
0|2020-07-20|436.0|0|436.0|0|3.0|0|0.0|100
0|2020-07-21|445.0|0|445.0|0|3.0|0|0.0|100
0|2020-07-22|472.0|0|472.0|0|3.0|0|0.0|100
0|2020-07-23|490.0|0|490.0|0|3.0|0|0.0|100
0|2020-07-24|518.0|0|518.0|0|3.0|0|0.0|100
0|2020-07-25|525.0|0|525.0|0|3.0|0|0.0|100
0|2020-07-26|553.0|0|553.0|0|3.0|0|0.0|100
0|2020-07-27|569.0|0|569.0|0|5.0|0|0.0|100
0|2020-07-28|575.0|0|575.0|0|5.0|0|0.0|100
0|2020-07-29|585.0|0|585.0|0|5.0|0|0.0|100
0|2020-07-30|589.0|0|589.0|0|5.0|0|0.0|100
0|2020-07-31|603.0|0|603.0|0|5.0|0|0.0|100
0|2020-08-01|612.0|0|612.0|0|5.0|0|0.0|100
0|2020-08-02|612.0|0|613.0|0|5.0|0|0.0|100
0|2020-08-03|614.0|0|614.0|0|5.0|0|0.0|100
0|2020-08-04|620.0|0|620.0|0|5.0|0|0.0|100
0|2020-08-05|636.0|0|636.0|0|5.0|0|0.0|100
0|2020-08-06|654.0|0|654.0|0|5.0|0|0.0|100
0|2020-08-07|660.0|0|660.0|0|5.0|0|0.0|100
0|2020-08-08|667.0|0|667.0|0|5.0|0|0.0|100
0|2020-08-09|668.0|0|668.0|0|5.0|0|0.0|100
0|2020-08-10|669.0|0|669.0|0|5.0|0|0.0|100
0|2020-08-11|686.0|0|686.0|0|5.0|0|0.0|100
0|2020-08-12|696.0|0|696.0|0|5.0|0|0.0|100
0|2020-08-13|710.0|0|710.0|0|5.0|0|0.0|100
0|2020-08-14|712.0|0|712.0|0|6.0|0|0.0|100
0|2020-08-15|716.0|0|716.0|0|6.0|0|0.0|100
0|2020-08-16|717.0|0|717.0|0|6.0|0|0.0|100
0|2020-08-17|727.0|0|727.0|0|6.0|0|0.0|100
0|2020-08-18|737.0|0|737.0|0|6.0|0|0.0|100
0|2020-08-19|739.0|0|739.0|0|6.0|0|0.0|100
0|2020-08-20|763.0|0|763.0|0|6.0|0|0.0|100
0|2020-08-21|763.0|0|763.0|0|7.0|0|0.0|100
0|2020-08-22|768.0|0|768.0|0|8.0|0|0.0|100
0|2020-08-23|779.0|0|779.0|0|8.0|0|0.0|100
0|2020-08-24|781.0|0|781.0|0|8.0|0|0.0|100
0|2020-08-25|786.0|0|786.0|0|9.0|0|0.0|100
0|2020-08-26|793.0|0|793.0|0|9.0|0|0.0|100
0|2020-08-27|850.0|0|850.0|0|10.0|0|0.0|100
0|2020-08-28|914.0|0|914.0|0|10.0|0|0.0|100
0|2020-08-29|866.0|0|866.0|0|10.0|0|0.0|100
0|2020-08-30|868.0|0|868.0|0|10.0|0|0.0|100
0|2020-08-31|1151.0|0|1151.0|0|10.0|0|0.0|100
0|2020-09-01|1431.0|0|1431.0|0|10.0|0|0.0|100
0|2020-09-02|1432.0|0|1432.0|0|10.0|0|0.0|100
0|2020-09-03|1436.0|0|1436.0|0|10.0|0|0.0|100
0|2020-09-04|1436.0|0|1443.0|0|10.0|0|0.0|100
0|2020-09-05|1515.0|0|1515.0|0|11.0|0|0.0|100
0|2020-09-06|1518.0|0|1518.0|0|11.0|0|0.0|100
0|2020-09-07|1518.0|0|1518.0|0|11.0|0|0.0|100
0|2020-09-08|1518.0|0|1524.0|0|11.0|0|0.0|100
0|2020-09-09|1739.0|0|1739.0|0|11.0|0|0.0|100
0|2020-09-10|1739.0|0|1739.0|0|11.0|0|0.0|100
0|2020-09-11|1756.0|0|1756.0|0|11.0|0|0.0|100
0|2020-09-12|1756.0|0|1766.0|0|11.0|0|0.0|100
0|2020-09-13|1767.0|0|1767.0|0|11.0|0|0.0|100
0|2020-09-14|1767.0|0|1767.0|0|11.0|0|0.0|100
0|2020-09-15|1768.0|0|1768.0|0|11.0|0|0.0|100
0|2020-09-16|1777.0|0|1777.0|0|11.0|0|0.0|100
0|2020-09-17|1786.0|0|1786.0|0|12.0|0|0.0|100
0|2020-09-18|1789.0|0|1789.0|0|12.0|0|0.0|100
0|2020-09-19|1792.0|0|1792.0|0|12.0|0|0.0|100
0|2020-09-20|1792.0|0|1792.0|0|12.0|0|0.0|100
0|2020-09-21|1795.0|0|1795.0|0|12.0|0|0.0|100
0|2020-09-22|1799.0|0|1799.0|0|12.0|0|0.0|100
0|2020-09-23|1810.0|0|1810.0|0|12.0|0|0.0|100
0|2020-09-24|1818.0|0|1818.0|0|12.0|0|0.0|100
0|2020-09-25|1816.0|0|1818.0|0|12.0|0|0.0|100
0|2020-09-26|1818.0|0|1818.0|0|12.0|0|0.0|100
0|2020-09-27|1818.0|0|1818.0|0|12.0|0|0.0|100
0|2020-09-28|1816.0|0|1816.0|0|12.0|0|0.0|100
0|2020-09-29|1824.0|0|1824.0|0|12.0|0|0.0|100
0|2020-09-30|1831.0|0|1831.0|0|12.0|0|0.0|100
0|2020-10-01|1834.0|0|1834.0|0|12.0|0|0.0|100
0|2020-10-02|1839.0|0|1839.0|0|12.0|0|0.0|100
0|2020-10-03|1839.0|0|1839.0|0|12.0|0|0.0|100
0|2020-10-04|1839.0|0|1839.0|0|12.0|0|0.0|100
0|2020-10-05|1839.0|0|1839.0|0|12.0|0|0.0|100
0|2020-10-06|1854.0|0|1854.0|0|12.0|0|0.0|100
0|2020-10-07|1854.0|0|1854.0|0|12.0|0|0.0|100
0|2020-10-08|1864.0|0|1864.0|0|12.0|0|0.0|100
0|2020-10-09|1874.0|0|1874.0|0|12.0|0|0.0|100
0|2020-10-10|1903.0|0|1903.0|0|12.0|0|0.0|100
0|2020-10-11|1902.0|0|1902.0|0|12.0|0|0.0|100
0|2020-10-12|1902.0|0|1902.0|0|12.0|0|0.0|100
0|2020-10-13|1912.0|0|1912.0|0|12.0|0|0.0|100
0|2020-10-14|1914.0|0|1914.0|0|13.0|0|0.0|100
0|2020-10-15|1925.0|0|1925.0|0|13.0|0|0.0|100
0|2020-10-16|1928.0|0|1928.0|0|13.0|0|0.0|100
0|2020-10-17|1941.0|0|1941.0|0|13.0|0|0.0|100
0|2020-10-18|1941.0|0|1941.0|0|13.0|0|0.0|100
0|2020-10-19|1941.0|0|1941.0|0|13.0|0|0.0|100
0|2020-10-20|1940.0|0|1940.0|0|13.0|0|0.0|100
0|2020-10-21|1937.0|0|1937.0|0|13.0|0|0.0|100
0|2020-10-22|1937.0|0|1937.0|0|13.0|0|0.0|100
0|2020-10-23|1937.0|0|1947.0|0|13.0|0|0.0|100
0|2020-10-24|1937.0|0|1962.0|0|13.0|0|0.0|100
0|2020-10-25|1937.0|0|1970.0|0|13.0|0|0.0|100
0|2020-10-26|1937.0|0|1970.0|0|13.0|0|0.0|100
0|2020-10-27|1937.0|0|1967.0|0|13.0|0|0.0|100
0|2020-10-28|1937.0|0|1972.0|0|13.0|0|0.0|100
0|2020-10-29|1937.0|0|1976.0|0|13.0|0|0.0|100
0|2020-10-30|1937.0|0|1986.0|0|13.0|0|0.0|100
0|2020-10-31|1937.0|0|2019.0|0|13.0|0|0.0|100
0|2020-11-01|1937.0|0|2019.0|0|13.0|0|0.0|100
0|2020-11-02|2020.0|0|2020.0|0|14.0|0|0.0|100
0|2020-11-03|2029.0|0|2029.0|0|14.0|0|0.0|100
0|2020-11-04|2029.0|0|2036.0|0|14.0|0|0.0|100
0|2020-11-05|2029.0|0|2036.0|0|14.0|0|0.0|100
0|2020-11-06|2029.0|0|2051.0|0|14.0|0|0.0|100
0|2020-11-07|2062.0|0|2062.0|0|14.0|0|0.0|100
0|2020-11-08|2067.0|0|2067.0|0|14.0|0|0.0|100
0|2020-11-09|2067.0|0|2067.0|0|14.0|0|0.0|100
0|2020-11-10|2067.0|0|2077.0|0|14.0|0|0.0|100
0|2020-11-11|2067.0|0|2111.0|0|14.0|0|0.0|100
0|2020-11-12|2111.0|0|2118.0|0|14.0|0|0.0|100
0|2020-11-13|2168.0|0|2168.0|0|14.0|0|0.0|100
0|2020-11-14|2174.0|0|2174.0|0|14.0|0|0.0|100
0|2020-11-15|2174.0|0|2174.0|0|14.0|0|0.0|100
0|2020-11-16|2172.0|0|2172.0|0|14.0|0|0.0|100
0|2020-11-17|2172.0|0|2199.0|0|14.0|0|0.0|100
0|2020-11-18|2208.0|0|2208.0|0|14.0|0|0.0|100
0|2020-11-19|2248.0|0|2248.0|0|16.0|0|0.0|100
0|2020-11-20|2248.0|0|2281.0|0|16.0|0|0.0|100
0|2020-11-21|2301.0|0|2301.0|0|16.0|0|0.0|100
0|2020-11-22|2301.0|0|2303.0|0|16.0|0|0.0|100
0|2020-11-23|2301.0|0|2310.0|0|16.0|0|0.0|100
0|2020-11-24|2327.0|0|2327.0|0|16.0|0|0.0|100
0|2020-11-25|2327.0|0|2459.0|0|16.0|0|0.0|100
0|2020-11-26|2327.0|0|2535.0|0|16.0|0|0.0|100
0|2020-11-27|2541.0|0|2541.0|0|16.0|0|0.0|100
0|2020-11-28|2541.0|0|2551.0|0|16.0|0|0.0|100
0|2020-11-29|2555.0|0|2555.0|0|16.0|0|0.0|100
0|2020-11-30|2527.0|0|2527.0|0|16.0|0|0.0|100
0|2020-12-01|2527.0|0|2539.0|0|16.0|0|0.0|100
0|2020-12-02|2565.0|0|2565.0|0|16.0|0|0.0|100
0|2020-12-03|2565.0|0|2579.0|0|16.0|0|0.0|100
0|2020-12-04|2618.0|0|2618.0|0|16.0|0|0.0|100
0|2020-12-05|2618.0|0|2647.0|0|16.0|0|0.0|100
0|2020-12-06|2650.0|0|2650.0|0|17.0|0|0.0|100
0|2020-12-07|2650.0|0|2650.0|0|17.0|0|0.0|100
0|2020-12-08|2650.0|0|2667.0|0|17.0|0|0.0|100
0|2020-12-09|2650.0|0|2699.0|0|17.0|0|0.0|100
0|2020-12-10|2650.0|0|2743.0|0|17.0|0|0.0|100
0|2020-12-11|2746.0|0|2821.0|0|20.0|0|0.0|100
0|2020-12-12|2768.0|0|2845.0|0|22.0|0|0.0|100
0|2020-12-13|2768.0|0|2847.0|0|22.0|0|0.0|100
0|2020-12-14|2858.0|0|2858.0|0|22.0|0|0.0|100
0|2020-12-15|2858.0|0|2873.0|0|22.0|0|0.0|100
0|2020-12-16|2858.0|0|2896.0|0|22.0|0|0.0|100
0|2020-12-17|2858.0|0|2962.0|0|22.0|0|0.0|100
0|2020-12-18|3030.0|0|3030.0|0|25.0|0|0.0|100
0|2020-12-19|3043.0|0|3043.0|0|27.0|0|0.0|100
0|2020-12-20|3043.0|0|3043.0|0|27.0|0|0.0|100
0|2020-12-21|3043.0|0|3043.0|0|28.0|0|0.0|100
0|2020-12-22|3085.0|0|3085.0|0|28.0|0|0.0|100
0|2020-12-23|3139.0|0|3139.0|0|28.0|0|0.0|100
0|2020-12-24|3234.0|0|3234.0|0|29.0|0|0.0|100
0|2020-12-25|3273.0|0|3273.0|0|29.0|0|0.0|100
0|2020-12-26|3273.0|0|3273.0|0|29.0|0|0.0|100
0|2020-12-27|3288.0|0|3288.0|0|29.0|0|0.0|100
0|2020-12-28|3288.0|0|3289.0|0|29.0|0|0.0|100
0|2020-12-29|3475.0|0|3475.0|0|32.0|0|0.0|100
0|2020-12-30|3475.0|0|3481.0|0|32.0|0|0.0|100
0|2020-12-31|3475.0|0|3544.0|0|32.0|0|0.0|100
0|2021-01-01|3596.0|0|3596.0|0|32.0|0|0.0|100
0|2021-01-02|3596.0|0|3596.0|0|32.0|0|0.0|100
0|2021-01-03|3596.0|0|3597.0|0|32.0|0|0.0|100
0|2021-01-04|3596.0|0|3597.0|0|32.0|0|0.0|100
0|2021-01-05|3596.0|0|3720.0|0|32.0|0|0.0|100
0|2021-01-06|3741.0|0|3741.0|0|34.0|0|0.0|100
0|2021-01-07|3741.0|0|3760.0|0|34.0|0|0.0|100
0|2021-01-08|3741.0|0|3824.0|0|34.0|0|0.0|100
0|2021-01-09|3741.0|0|3975.0|0|34.0|0|0.0|100
0|2021-01-10|3975.0|0|3975.0|0|36.0|0|0.0|100
0|2021-01-11|4006.0|0|4006.0|0|36.0|0|0.0|100
0|2021-01-12|4049.0|0|4049.0|0|36.0|0|0.0|100
0|2021-01-13|4049.0|0|4109.0|0|36.0|0|0.0|100
0|2021-01-14|4198.0|0|4198.0|0|39.0|0|0.0|100
0|2021-01-15|4198.0|0|4239.0|0|39.0|0|0.0|100
0|2021-01-16|4198.0|0|4307.0|0|39.0|0|0.0|100
0|2021-01-17|4313.0|0|4313.0|0|39.0|0|0.0|100
0|2021-01-18|4314.0|0|4314.0|0|42.0|0|0.0|100
0|2021-01-19|4319.0|0|4319.0|0|45.0|0|0.0|100
0|2021-01-20|4361.0|0|4361.0|0|45.0|0|0.0|100
0|2021-01-21|4312.0|0|4312.0|0|45.0|0|0.0|100
0|2021-01-22|4312.0|0|4349.0|0|45.0|0|0.0|100
0|2021-01-23|4386.0|0|4386.0|0|47.0|0|0.0|100
0|2021-01-24|4393.0|0|4393.0|0|48.0|0|0.0|100
0|2021-01-25|4393.0|0|4390.0|0|48.0|0|0.0|100
0|2021-01-26|4424.0|0|4424.0|0|49.0|0|0.0|100
0|2021-01-27|4433.0|0|4433.0|0|51.0|0|0.0|100
0|2021-01-28|4459.0|0|4459.0|0|53.0|0|0.0|100
0|2021-01-29|4505.0|0|4505.0|0|54.0|0|0.0|100
0|2021-01-30|4505.0|0|4519.0|0|54.0|0|0.0|100
0|2021-01-31|4522.0|0|4522.0|0|57.0|0|0.0|100
0|2021-02-01|4522.0|0|6954.0|0|57.0|0|0.0|100
