|dates|Muskegon_Michigan_UnitedStates.JHU_ConfirmedCases.data|Muskegon_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Muskegon_Michigan_UnitedStates.NYT_ConfirmedCases.data|Muskegon_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Muskegon_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Muskegon_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Muskegon_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Muskegon_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|435.0|0|435.0|0|21.0|0|0.0|100
0|2020-05-15|452.0|0|452.0|0|22.0|0|0.0|100
0|2020-05-16|468.0|0|468.0|0|23.0|0|0.0|100
0|2020-05-17|486.0|0|486.0|0|24.0|0|0.0|100
0|2020-05-18|513.0|0|513.0|0|24.0|0|0.0|100
0|2020-05-19|519.0|0|519.0|0|25.0|0|0.0|100
0|2020-05-20|530.0|0|530.0|0|26.0|0|0.0|100
0|2020-05-21|552.0|0|552.0|0|26.0|0|0.0|100
0|2020-05-22|561.0|0|561.0|0|26.0|0|0.0|100
0|2020-05-23|583.0|0|583.0|0|28.0|0|0.0|100
0|2020-05-24|590.0|0|590.0|0|30.0|0|0.0|100
0|2020-05-25|603.0|0|603.0|0|31.0|0|0.0|100
0|2020-05-26|604.0|0|604.0|0|31.0|0|0.0|100
0|2020-05-27|606.0|0|606.0|0|33.0|0|0.0|100
0|2020-05-28|619.0|0|619.0|0|36.0|0|0.0|100
0|2020-05-29|631.0|0|631.0|0|36.0|0|0.0|100
0|2020-05-30|636.0|0|636.0|0|36.0|0|0.0|100
0|2020-05-31|643.0|0|643.0|0|36.0|0|0.0|100
0|2020-06-01|645.0|0|645.0|0|36.0|0|0.0|100
0|2020-06-02|648.0|0|648.0|0|37.0|0|0.0|100
0|2020-06-03|657.0|0|657.0|0|37.0|0|0.0|100
0|2020-06-04|675.0|0|675.0|0|37.0|0|0.0|100
0|2020-06-05|684.0|0|690.0|0|38.0|0|0.0|100
0|2020-06-06|684.0|0|692.0|0|38.0|0|0.0|100
0|2020-06-07|684.0|0|706.0|0|38.0|0|0.0|100
0|2020-06-08|684.0|0|709.0|0|38.0|0|0.0|100
0|2020-06-09|714.0|0|714.0|0|40.0|0|0.0|100
0|2020-06-10|726.0|0|726.0|0|40.0|0|0.0|100
0|2020-06-11|730.0|0|730.0|0|40.0|0|0.0|100
0|2020-06-12|733.0|0|733.0|0|40.0|0|0.0|100
0|2020-06-13|734.0|0|734.0|0|42.0|0|0.0|100
0|2020-06-14|740.0|0|740.0|0|42.0|0|0.0|100
0|2020-06-15|742.0|0|742.0|0|42.0|0|0.0|100
0|2020-06-16|742.0|0|742.0|0|43.0|0|0.0|100
0|2020-06-17|748.0|0|748.0|0|43.0|0|0.0|100
0|2020-06-18|759.0|0|759.0|0|46.0|0|0.0|100
0|2020-06-19|768.0|0|768.0|0|46.0|0|0.0|100
0|2020-06-20|775.0|0|775.0|0|49.0|0|0.0|100
0|2020-06-21|784.0|0|784.0|0|49.0|0|0.0|100
0|2020-06-22|786.0|0|786.0|0|49.0|0|0.0|100
0|2020-06-23|790.0|0|790.0|0|49.0|0|0.0|100
0|2020-06-24|793.0|0|793.0|0|49.0|0|0.0|100
0|2020-06-25|796.0|0|796.0|0|49.0|0|0.0|100
0|2020-06-26|806.0|0|806.0|0|49.0|0|0.0|100
0|2020-06-27|806.0|0|806.0|0|50.0|0|0.0|100
0|2020-06-28|807.0|0|807.0|0|50.0|0|0.0|100
0|2020-06-29|807.0|0|811.0|0|50.0|0|0.0|100
0|2020-06-30|815.0|0|815.0|0|51.0|0|0.0|100
0|2020-07-01|815.0|0|821.0|0|51.0|0|0.0|100
0|2020-07-02|827.0|0|827.0|0|52.0|0|0.0|100
0|2020-07-03|842.0|0|842.0|0|52.0|0|0.0|100
0|2020-07-04|850.0|0|850.0|0|51.0|0|0.0|100
0|2020-07-05|858.0|0|858.0|0|51.0|0|0.0|100
0|2020-07-06|861.0|0|861.0|0|51.0|0|0.0|100
0|2020-07-07|867.0|0|867.0|0|53.0|0|0.0|100
0|2020-07-08|877.0|0|877.0|0|53.0|0|0.0|100
0|2020-07-09|881.0|0|881.0|0|53.0|0|0.0|100
0|2020-07-10|907.0|0|907.0|0|54.0|0|0.0|100
0|2020-07-11|914.0|0|914.0|0|54.0|0|0.0|100
0|2020-07-12|927.0|0|927.0|0|54.0|0|0.0|100
0|2020-07-13|937.0|0|937.0|0|54.0|0|0.0|100
0|2020-07-14|944.0|0|944.0|0|54.0|0|0.0|100
0|2020-07-15|958.0|0|958.0|0|54.0|0|0.0|100
0|2020-07-16|979.0|0|979.0|0|54.0|0|0.0|100
0|2020-07-17|998.0|0|998.0|0|54.0|0|0.0|100
0|2020-07-18|1016.0|0|1016.0|0|55.0|0|0.0|100
0|2020-07-19|1030.0|0|1030.0|0|55.0|0|0.0|100
0|2020-07-20|1036.0|0|1036.0|0|55.0|0|0.0|100
0|2020-07-21|1046.0|0|1046.0|0|55.0|0|0.0|100
0|2020-07-22|1052.0|0|1052.0|0|55.0|0|0.0|100
0|2020-07-23|1069.0|0|1069.0|0|55.0|0|0.0|100
0|2020-07-24|1072.0|0|1072.0|0|55.0|0|0.0|100
0|2020-07-25|1072.0|0|1072.0|0|56.0|0|0.0|100
0|2020-07-26|1080.0|0|1080.0|0|56.0|0|0.0|100
0|2020-07-27|1089.0|0|1089.0|0|56.0|0|0.0|100
0|2020-07-28|1096.0|0|1096.0|0|57.0|0|0.0|100
0|2020-07-29|1103.0|0|1103.0|0|57.0|0|0.0|100
0|2020-07-30|1107.0|0|1107.0|0|57.0|0|0.0|100
0|2020-07-31|1125.0|0|1125.0|0|57.0|0|0.0|100
0|2020-08-01|1122.0|0|1122.0|0|58.0|0|0.0|100
0|2020-08-02|1124.0|0|1124.0|0|58.0|0|0.0|100
0|2020-08-03|1127.0|0|1127.0|0|58.0|0|0.0|100
0|2020-08-04|1131.0|0|1131.0|0|58.0|0|0.0|100
0|2020-08-05|1143.0|0|1143.0|0|58.0|0|0.0|100
0|2020-08-06|1156.0|0|1156.0|0|58.0|0|0.0|100
0|2020-08-07|1160.0|0|1160.0|0|59.0|0|0.0|100
0|2020-08-08|1170.0|0|1170.0|0|59.0|0|0.0|100
0|2020-08-09|1178.0|0|1178.0|0|59.0|0|0.0|100
0|2020-08-10|1179.0|0|1179.0|0|59.0|0|0.0|100
0|2020-08-11|1187.0|0|1404.0|0|59.0|0|0.0|100
0|2020-08-12|1195.0|0|1412.0|0|59.0|0|0.0|100
0|2020-08-13|1202.0|0|1419.0|0|61.0|0|0.0|100
0|2020-08-14|1209.0|0|1426.0|0|61.0|0|0.0|100
0|2020-08-15|1377.0|0|1594.0|0|63.0|0|0.0|100
0|2020-08-16|1222.0|0|1439.0|0|63.0|0|0.0|100
0|2020-08-17|1227.0|0|1444.0|0|63.0|0|0.0|100
0|2020-08-18|1238.0|0|1455.0|0|63.0|0|0.0|100
0|2020-08-19|1248.0|0|1465.0|0|63.0|0|0.0|100
0|2020-08-20|1261.0|0|1478.0|0|63.0|0|0.0|100
0|2020-08-21|1261.0|0|1478.0|0|63.0|0|0.0|100
0|2020-08-22|1269.0|0|1486.0|0|63.0|0|0.0|100
0|2020-08-23|1275.0|0|1492.0|0|63.0|0|0.0|100
0|2020-08-24|1289.0|0|1506.0|0|63.0|0|0.0|100
0|2020-08-25|1295.0|0|1907.0|0|64.0|0|0.0|100
0|2020-08-26|1305.0|0|1917.0|0|64.0|0|0.0|100
0|2020-08-27|1313.0|0|1925.0|0|65.0|0|0.0|100
0|2020-08-28|1316.0|0|1928.0|0|65.0|0|0.0|100
0|2020-08-29|1316.0|0|2010.0|0|65.0|0|0.0|100
0|2020-08-30|1335.0|0|1947.0|0|67.0|0|0.0|100
0|2020-08-31|1339.0|0|1951.0|0|67.0|0|0.0|100
0|2020-09-01|1346.0|0|1958.0|0|68.0|0|0.0|100
0|2020-09-02|1346.0|0|1958.0|0|68.0|0|0.0|100
0|2020-09-03|1356.0|0|1968.0|0|68.0|0|0.0|100
0|2020-09-04|1363.0|0|1975.0|0|68.0|0|0.0|100
0|2020-09-05|1415.0|0|2027.0|0|68.0|0|0.0|100
0|2020-09-06|1415.0|0|2027.0|0|68.0|0|0.0|100
0|2020-09-07|1379.0|0|1991.0|0|68.0|0|0.0|100
0|2020-09-08|1383.0|0|2268.0|0|67.0|0|0.0|100
0|2020-09-09|1387.0|0|2272.0|0|68.0|0|0.0|100
0|2020-09-10|1397.0|0|2282.0|0|68.0|0|0.0|100
0|2020-09-11|1406.0|0|2291.0|0|68.0|0|0.0|100
0|2020-09-12|1436.0|0|2321.0|0|69.0|0|0.0|100
0|2020-09-13|1436.0|0|2321.0|0|69.0|0|0.0|100
0|2020-09-14|1418.0|0|2303.0|0|69.0|0|0.0|100
0|2020-09-15|1421.0|0|2306.0|0|69.0|0|0.0|100
0|2020-09-16|1431.0|0|2316.0|0|69.0|0|0.0|100
0|2020-09-17|1431.0|0|2373.0|0|69.0|0|0.0|100
0|2020-09-18|1444.0|0|2379.0|0|69.0|0|0.0|100
0|2020-09-19|1444.0|0|2379.0|0|69.0|0|0.0|100
0|2020-09-20|1444.0|0|2379.0|0|69.0|0|0.0|100
0|2020-09-21|1456.0|0|2391.0|0|69.0|0|0.0|100
0|2020-09-22|1469.0|0|2404.0|0|69.0|0|0.0|100
0|2020-09-23|1475.0|0|2410.0|0|70.0|0|0.0|100
0|2020-09-24|1485.0|0|2420.0|0|69.0|0|0.0|100
0|2020-09-25|1502.0|0|2437.0|0|69.0|0|0.0|100
0|2020-09-26|1517.0|0|2452.0|0|69.0|0|0.0|100
0|2020-09-27|1517.0|0|2452.0|0|69.0|0|0.0|100
0|2020-09-28|1535.0|0|2470.0|0|69.0|0|0.0|100
0|2020-09-29|1546.0|0|2481.0|0|70.0|0|0.0|100
0|2020-09-30|1558.0|0|2493.0|0|70.0|0|0.0|100
0|2020-10-01|1572.0|0|2507.0|0|71.0|0|0.0|100
0|2020-10-02|1575.0|0|2510.0|0|71.0|0|0.0|100
0|2020-10-03|1585.0|0|2520.0|0|71.0|0|0.0|100
0|2020-10-04|1585.0|0|2520.0|0|71.0|0|0.0|100
0|2020-10-05|1597.0|0|2532.0|0|72.0|0|0.0|100
0|2020-10-06|1616.0|0|2628.0|0|72.0|0|0.0|100
0|2020-10-07|1632.0|0|2644.0|0|72.0|0|0.0|100
0|2020-10-08|1643.0|0|2655.0|0|72.0|0|0.0|100
0|2020-10-09|1665.0|0|2677.0|0|73.0|0|0.0|100
0|2020-10-10|1676.0|0|2688.0|0|73.0|0|0.0|100
0|2020-10-11|1676.0|0|2688.0|0|73.0|0|0.0|100
0|2020-10-12|1702.0|0|2714.0|0|73.0|0|0.0|100
0|2020-10-13|1708.0|0|2720.0|0|73.0|0|0.0|100
0|2020-10-14|1732.0|0|2744.0|0|73.0|0|0.0|100
0|2020-10-15|1760.0|0|2772.0|0|74.0|0|0.0|100
0|2020-10-16|1778.0|0|2790.0|0|74.0|0|0.0|100
0|2020-10-17|1794.0|0|2790.0|0|76.0|0|0.0|100
0|2020-10-18|1794.0|0|2790.0|0|76.0|0|0.0|100
0|2020-10-19|1816.0|0|2828.0|0|76.0|0|0.0|100
0|2020-10-20|1837.0|0|2849.0|0|76.0|0|0.0|100
0|2020-10-21|1851.0|0|2863.0|0|76.0|0|0.0|100
0|2020-10-22|1851.0|0|2909.0|0|76.0|0|0.0|100
0|2020-10-23|1851.0|0|2948.0|0|76.0|0|0.0|100
0|2020-10-24|1851.0|0|3033.0|0|76.0|0|0.0|100
0|2020-10-25|1851.0|0|3033.0|0|76.0|0|0.0|100
0|2020-10-26|1851.0|0|3105.0|0|76.0|0|0.0|100
0|2020-10-27|1851.0|0|3161.0|0|76.0|0|0.0|100
0|2020-10-28|1851.0|0|3239.0|0|76.0|0|0.0|100
0|2020-10-29|1851.0|0|3356.0|0|76.0|0|0.0|100
0|2020-10-30|1851.0|0|3456.0|0|76.0|0|0.0|100
0|2020-10-31|1851.0|0|3570.0|0|76.0|0|0.0|100
0|2020-11-01|1851.0|0|3570.0|0|76.0|0|0.0|100
0|2020-11-02|2764.0|0|3776.0|0|84.0|0|0.0|100
0|2020-11-03|2846.0|0|3891.0|0|86.0|0|0.0|100
0|2020-11-04|2992.0|0|4037.0|0|86.0|0|0.0|100
0|2020-11-05|2992.0|0|4204.0|0|86.0|0|0.0|100
0|2020-11-06|2992.0|0|4341.0|0|86.0|0|0.0|100
0|2020-11-07|2992.0|0|4720.0|0|91.0|0|0.0|100
0|2020-11-08|2992.0|0|4720.0|0|91.0|0|0.0|100
0|2020-11-09|3700.0|0|4745.0|0|91.0|0|0.0|100
0|2020-11-10|3700.0|0|4952.0|0|91.0|0|0.0|100
0|2020-11-11|4081.0|0|5126.0|0|108.0|0|0.0|100
0|2020-11-12|4251.0|0|5296.0|0|109.0|0|0.0|100
0|2020-11-13|4589.0|0|5634.0|0|109.0|0|0.0|100
0|2020-11-14|4783.0|0|5828.0|0|110.0|0|0.0|100
0|2020-11-15|4783.0|0|5828.0|0|110.0|0|0.0|100
0|2020-11-16|4783.0|0|6304.0|0|111.0|0|0.0|100
0|2020-11-17|4783.0|0|6512.0|0|111.0|0|0.0|100
0|2020-11-18|4783.0|0|6636.0|0|123.0|0|0.0|100
0|2020-11-19|5802.0|0|6847.0|0|137.0|0|0.0|100
0|2020-11-20|6028.0|0|7073.0|0|140.0|0|0.0|100
0|2020-11-21|6244.0|0|7289.0|0|145.0|0|0.0|100
0|2020-11-22|6244.0|0|7289.0|0|145.0|0|0.0|100
0|2020-11-23|6529.0|0|7574.0|0|148.0|0|0.0|100
0|2020-11-24|6692.0|0|7737.0|0|148.0|0|0.0|100
0|2020-11-25|6692.0|0|7853.0|0|148.0|0|0.0|100
0|2020-11-26|6692.0|0|7853.0|0|148.0|0|0.0|100
0|2020-11-27|7251.0|0|8296.0|0|169.0|0|0.0|100
0|2020-11-28|7251.0|0|8366.0|0|169.0|0|0.0|100
0|2020-11-29|7321.0|0|8366.0|0|169.0|0|0.0|100
0|2020-11-30|7462.0|0|8507.0|0|170.0|0|0.0|100
0|2020-12-01|7462.0|0|8602.0|0|170.0|0|0.0|100
0|2020-12-02|7682.0|0|8727.0|0|170.0|0|0.0|100
0|2020-12-03|7863.0|0|8908.0|0|170.0|0|0.0|100
0|2020-12-04|7949.0|0|9683.0|0|170.0|0|0.0|100
0|2020-12-05|8006.0|0|9740.0|0|195.0|0|0.0|100
0|2020-12-06|8006.0|0|9740.0|0|195.0|0|0.0|100
0|2020-12-07|8157.0|0|9891.0|0|195.0|0|0.0|100
0|2020-12-08|8157.0|0|9969.0|0|195.0|0|0.0|100
0|2020-12-09|8157.0|0|10052.0|0|204.0|0|0.0|100
0|2020-12-10|8421.0|0|10155.0|0|208.0|0|0.0|100
0|2020-12-11|8519.0|0|10253.0|0|209.0|0|0.0|100
0|2020-12-12|8543.0|0|10277.0|0|209.0|0|0.0|100
0|2020-12-13|8543.0|0|10277.0|0|209.0|0|0.0|100
0|2020-12-14|8642.0|0|10376.0|0|209.0|0|0.0|100
0|2020-12-15|8723.0|0|10457.0|0|226.0|0|0.0|100
0|2020-12-16|8723.0|0|10562.0|0|229.0|0|0.0|100
0|2020-12-17|8723.0|0|10651.0|0|230.0|0|0.0|100
0|2020-12-18|8723.0|0|10718.0|0|235.0|0|0.0|100
0|2020-12-19|9025.0|0|10759.0|0|240.0|0|0.0|100
0|2020-12-20|9025.0|0|10759.0|0|240.0|0|0.0|100
0|2020-12-21|9025.0|0|10806.0|0|240.0|0|0.0|100
0|2020-12-22|9025.0|0|10837.0|0|240.0|0|0.0|100
0|2020-12-23|9025.0|0|10853.0|0|240.0|0|0.0|100
0|2020-12-24|9025.0|0|10853.0|0|240.0|0|0.0|100
0|2020-12-25|9025.0|0|10853.0|0|240.0|0|0.0|100
0|2020-12-26|9025.0|0|10971.0|0|240.0|0|0.0|100
0|2020-12-27|9025.0|0|10971.0|0|240.0|0|0.0|100
0|2020-12-28|9025.0|0|11007.0|0|240.0|0|0.0|100
0|2020-12-29|9299.0|0|11033.0|0|259.0|0|0.0|100
0|2020-12-30|9333.0|0|11067.0|0|260.0|0|0.0|100
0|2020-12-31|9333.0|0|11067.0|0|260.0|0|0.0|100
0|2021-01-01|9333.0|0|11067.0|0|260.0|0|0.0|100
0|2021-01-02|9481.0|0|11215.0|0|262.0|0|0.0|100
0|2021-01-03|9481.0|0|11215.0|0|262.0|0|0.0|100
0|2021-01-04|9533.0|0|11267.0|0|262.0|0|0.0|100
0|2021-01-05|9569.0|0|11303.0|0|269.0|0|0.0|100
0|2021-01-06|9612.0|0|11346.0|0|269.0|0|0.0|100
0|2021-01-07|9699.0|0|11433.0|0|269.0|0|0.0|100
0|2021-01-08|9737.0|0|11471.0|0|271.0|0|0.0|100
0|2021-01-09|9763.0|0|11497.0|0|275.0|0|0.0|100
0|2021-01-10|9763.0|0|11497.0|0|275.0|0|0.0|100
0|2021-01-11|9763.0|0|11576.0|0|275.0|0|0.0|100
0|2021-01-12|9862.0|0|11596.0|0|276.0|0|0.0|100
0|2021-01-13|9904.0|0|11638.0|0|277.0|0|0.0|100
0|2021-01-14|9940.0|0|12047.0|0|279.0|0|0.0|100
0|2021-01-15|9940.0|0|12065.0|0|280.0|0|0.0|100
0|2021-01-16|9992.0|0|12099.0|0|281.0|0|0.0|100
0|2021-01-17|9992.0|0|12099.0|0|281.0|0|0.0|100
0|2021-01-18|10016.0|0|12123.0|0|282.0|0|0.0|100
0|2021-01-19|10016.0|0|12140.0|0|282.0|0|0.0|100
0|2021-01-20|10063.0|0|12170.0|0|286.0|0|0.0|100
0|2021-01-21|10092.0|0|12199.0|0|288.0|0|0.0|100
0|2021-01-22|10113.0|0|12220.0|0|288.0|0|0.0|100
0|2021-01-23|10113.0|0|12251.0|0|290.0|0|0.0|100
0|2021-01-24|10144.0|0|12251.0|0|290.0|0|0.0|100
0|2021-01-25|10180.0|0|12287.0|0|290.0|0|0.0|100
0|2021-01-26|10199.0|0|12306.0|0|293.0|0|0.0|100
0|2021-01-27|10207.0|0|12314.0|0|293.0|0|0.0|100
0|2021-01-28|10232.0|0|12339.0|0|295.0|0|0.0|100
0|2021-01-29|10250.0|0|12357.0|0|294.0|0|0.0|100
