|dates|Clay_Missouri_UnitedStates.JHU_ConfirmedCases.data|Clay_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Clay_Missouri_UnitedStates.NYT_ConfirmedCases.data|Clay_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Clay_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Clay_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Clay_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Clay_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|105.0|0|111.0|0|1.0|0|0.0|100
0|2020-05-15|111.0|0|113.0|0|1.0|0|0.0|100
0|2020-05-16|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-05-17|116.0|0|114.0|0|1.0|0|0.0|100
0|2020-05-18|117.0|0|120.0|0|1.0|0|0.0|100
0|2020-05-19|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-05-20|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-05-21|127.0|0|127.0|0|1.0|0|0.0|100
0|2020-05-22|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-05-23|141.0|0|141.0|0|2.0|0|0.0|100
0|2020-05-24|149.0|0|149.0|0|2.0|0|0.0|100
0|2020-05-25|149.0|0|148.0|0|2.0|0|0.0|100
0|2020-05-26|149.0|0|152.0|0|2.0|0|0.0|100
0|2020-05-27|158.0|0|158.0|0|3.0|0|0.0|100
0|2020-05-28|162.0|0|162.0|0|3.0|0|0.0|100
0|2020-05-29|167.0|0|169.0|0|3.0|0|0.0|100
0|2020-05-30|171.0|0|171.0|0|3.0|0|0.0|100
0|2020-05-31|173.0|0|173.0|0|3.0|0|0.0|100
0|2020-06-01|173.0|0|179.0|0|3.0|0|0.0|100
0|2020-06-02|173.0|0|184.0|0|3.0|0|0.0|100
0|2020-06-03|177.0|0|189.0|0|3.0|0|0.0|100
0|2020-06-04|181.0|0|192.0|0|3.0|0|0.0|100
0|2020-06-05|186.0|0|228.0|0|3.0|0|0.0|100
0|2020-06-06|226.0|0|228.0|0|4.0|0|0.0|100
0|2020-06-07|233.0|0|233.0|0|4.0|0|0.0|100
0|2020-06-08|240.0|0|243.0|0|4.0|0|0.0|100
0|2020-06-09|249.0|0|255.0|0|4.0|0|0.0|100
0|2020-06-10|254.0|0|263.0|0|4.0|0|0.0|100
0|2020-06-11|262.0|0|291.0|0|4.0|0|0.0|100
0|2020-06-12|284.0|0|295.0|0|3.0|0|0.0|100
0|2020-06-13|288.0|0|295.0|0|3.0|0|0.0|100
0|2020-06-14|288.0|0|295.0|0|3.0|0|0.0|100
0|2020-06-15|293.0|0|298.0|0|3.0|0|0.0|100
0|2020-06-16|299.0|0|299.0|0|3.0|0|0.0|100
0|2020-06-17|301.0|0|305.0|0|3.0|0|0.0|100
0|2020-06-18|319.0|0|319.0|0|3.0|0|0.0|100
0|2020-06-19|334.0|0|334.0|0|3.0|0|0.0|100
0|2020-06-20|342.0|0|342.0|0|8.0|0|0.0|100
0|2020-06-21|342.0|0|342.0|0|8.0|0|0.0|100
0|2020-06-22|348.0|0|348.0|0|8.0|0|0.0|100
0|2020-06-23|367.0|0|367.0|0|8.0|0|0.0|100
0|2020-06-24|375.0|0|375.0|0|8.0|0|0.0|100
0|2020-06-25|386.0|0|386.0|0|8.0|0|0.0|100
0|2020-06-26|406.0|0|406.0|0|8.0|0|0.0|100
0|2020-06-27|414.0|0|414.0|0|10.0|0|0.0|100
0|2020-06-28|414.0|0|431.0|0|10.0|0|0.0|100
0|2020-06-29|414.0|0|443.0|0|10.0|0|0.0|100
0|2020-06-30|414.0|0|454.0|0|10.0|0|0.0|100
0|2020-07-01|414.0|0|460.0|0|10.0|0|0.0|100
0|2020-07-02|472.0|0|472.0|0|11.0|0|0.0|100
0|2020-07-03|478.0|0|478.0|0|11.0|0|0.0|100
0|2020-07-04|493.0|0|493.0|0|11.0|0|0.0|100
0|2020-07-05|500.0|0|500.0|0|11.0|0|0.0|100
0|2020-07-06|504.0|0|504.0|0|11.0|0|0.0|100
0|2020-07-07|510.0|0|510.0|0|12.0|0|0.0|100
0|2020-07-08|526.0|0|526.0|0|13.0|0|0.0|100
0|2020-07-09|539.0|0|539.0|0|13.0|0|0.0|100
0|2020-07-10|550.0|0|550.0|0|13.0|0|0.0|100
0|2020-07-11|557.0|0|557.0|0|13.0|0|0.0|100
0|2020-07-12|558.0|0|558.0|0|13.0|0|0.0|100
0|2020-07-13|565.0|0|565.0|0|13.0|0|0.0|100
0|2020-07-14|579.0|0|579.0|0|13.0|0|0.0|100
0|2020-07-15|589.0|0|589.0|0|13.0|0|0.0|100
0|2020-07-16|597.0|0|597.0|0|13.0|0|0.0|100
0|2020-07-17|607.0|0|607.0|0|13.0|0|0.0|100
0|2020-07-18|617.0|0|617.0|0|13.0|0|0.0|100
0|2020-07-19|625.0|0|625.0|0|13.0|0|0.0|100
0|2020-07-20|630.0|0|630.0|0|13.0|0|0.0|100
0|2020-07-21|646.0|0|646.0|0|13.0|0|0.0|100
0|2020-07-22|655.0|0|655.0|0|13.0|0|0.0|100
0|2020-07-23|685.0|0|685.0|0|18.0|0|0.0|100
0|2020-07-24|688.0|0|688.0|0|19.0|0|0.0|100
0|2020-07-25|705.0|0|705.0|0|19.0|0|0.0|100
0|2020-07-26|717.0|0|717.0|0|19.0|0|0.0|100
0|2020-07-27|744.0|0|744.0|0|19.0|0|0.0|100
0|2020-07-28|784.0|0|784.0|0|19.0|0|0.0|100
0|2020-07-29|826.0|0|826.0|0|19.0|0|0.0|100
0|2020-07-30|857.0|0|857.0|0|19.0|0|0.0|100
0|2020-07-31|882.0|0|882.0|0|19.0|0|0.0|100
0|2020-08-01|896.0|0|896.0|0|20.0|0|0.0|100
0|2020-08-02|900.0|0|900.0|0|20.0|0|0.0|100
0|2020-08-03|914.0|0|914.0|0|20.0|0|0.0|100
0|2020-08-04|944.0|0|944.0|0|20.0|0|0.0|100
0|2020-08-05|974.0|0|974.0|0|20.0|0|0.0|100
0|2020-08-06|984.0|0|984.0|0|20.0|0|0.0|100
0|2020-08-07|1011.0|0|1011.0|0|20.0|0|0.0|100
0|2020-08-08|1011.0|0|1011.0|0|20.0|0|0.0|100
0|2020-08-09|1037.0|0|1037.0|0|20.0|0|0.0|100
0|2020-08-10|1053.0|0|1053.0|0|20.0|0|0.0|100
0|2020-08-11|1064.0|0|1064.0|0|20.0|0|0.0|100
0|2020-08-12|1087.0|0|1087.0|0|22.0|0|0.0|100
0|2020-08-13|1098.0|0|1098.0|0|22.0|0|0.0|100
0|2020-08-14|1126.0|0|1126.0|0|22.0|0|0.0|100
0|2020-08-15|1133.0|0|1133.0|0|30.0|0|0.0|100
0|2020-08-16|1143.0|0|1143.0|0|30.0|0|0.0|100
0|2020-08-17|1158.0|0|1158.0|0|30.0|0|0.0|100
0|2020-08-18|1167.0|0|1167.0|0|30.0|0|0.0|100
0|2020-08-19|1180.0|0|1180.0|0|30.0|0|0.0|100
0|2020-08-20|1194.0|0|1194.0|0|30.0|0|0.0|100
0|2020-08-21|1210.0|0|1210.0|0|30.0|0|0.0|100
0|2020-08-22|1245.0|0|1245.0|0|30.0|0|0.0|100
0|2020-08-23|1261.0|0|1261.0|0|30.0|0|0.0|100
0|2020-08-24|1269.0|0|1269.0|0|30.0|0|0.0|100
0|2020-08-25|1285.0|0|1285.0|0|30.0|0|0.0|100
0|2020-08-26|1309.0|0|1309.0|0|30.0|0|0.0|100
0|2020-08-27|1323.0|0|1323.0|0|30.0|0|0.0|100
0|2020-08-28|1346.0|0|1346.0|0|30.0|0|0.0|100
0|2020-08-29|1355.0|0|1355.0|0|31.0|0|0.0|100
0|2020-08-30|1363.0|0|1363.0|0|31.0|0|0.0|100
0|2020-08-31|1381.0|0|1381.0|0|31.0|0|0.0|100
0|2020-09-01|1403.0|0|1403.0|0|31.0|0|0.0|100
0|2020-09-02|1412.0|0|1412.0|0|31.0|0|0.0|100
0|2020-09-03|1443.0|0|1443.0|0|31.0|0|0.0|100
0|2020-09-04|1455.0|0|1455.0|0|31.0|0|0.0|100
0|2020-09-05|1481.0|0|1481.0|0|39.0|0|0.0|100
0|2020-09-06|1493.0|0|1493.0|0|39.0|0|0.0|100
0|2020-09-07|1506.0|0|1506.0|0|39.0|0|0.0|100
0|2020-09-08|1512.0|0|1512.0|0|39.0|0|0.0|100
0|2020-09-09|1530.0|0|1530.0|0|39.0|0|0.0|100
0|2020-09-10|1541.0|0|1541.0|0|39.0|0|0.0|100
0|2020-09-11|1561.0|0|1561.0|0|39.0|0|0.0|100
0|2020-09-12|1589.0|0|1589.0|0|39.0|0|0.0|100
0|2020-09-13|1608.0|0|1608.0|0|39.0|0|0.0|100
0|2020-09-14|1624.0|0|1624.0|0|39.0|0|0.0|100
0|2020-09-15|1642.0|0|1642.0|0|39.0|0|0.0|100
0|2020-09-16|1657.0|0|1657.0|0|40.0|0|0.0|100
0|2020-09-17|1672.0|0|1672.0|0|40.0|0|0.0|100
0|2020-09-18|1700.0|0|1700.0|0|40.0|0|0.0|100
0|2020-09-19|1714.0|0|1714.0|0|40.0|0|0.0|100
0|2020-09-20|1724.0|0|1724.0|0|40.0|0|0.0|100
0|2020-09-21|1736.0|0|1736.0|0|40.0|0|0.0|100
0|2020-09-22|1743.0|0|1743.0|0|40.0|0|0.0|100
0|2020-09-23|1760.0|0|1760.0|0|41.0|0|0.0|100
0|2020-09-24|1773.0|0|1773.0|0|41.0|0|0.0|100
0|2020-09-25|1799.0|0|1799.0|0|41.0|0|0.0|100
0|2020-09-26|1817.0|0|1817.0|0|41.0|0|0.0|100
0|2020-09-27|1809.0|0|1809.0|0|41.0|0|0.0|100
0|2020-09-28|1827.0|0|1827.0|0|41.0|0|0.0|100
0|2020-09-29|1827.0|0|1827.0|0|41.0|0|0.0|100
0|2020-09-30|1827.0|0|1826.0|0|41.0|0|0.0|100
0|2020-10-01|1827.0|0|1848.0|0|41.0|0|0.0|100
0|2020-10-02|1800.0|0|1864.0|0|40.0|0|0.0|100
0|2020-10-03|1832.0|0|1864.0|0|41.0|0|0.0|100
0|2020-10-04|1842.0|0|1864.0|0|42.0|0|0.0|100
0|2020-10-05|1850.0|0|1920.0|0|42.0|0|0.0|100
0|2020-10-06|1863.0|0|1947.0|0|42.0|0|0.0|100
0|2020-10-07|1882.0|0|1969.0|0|42.0|0|0.0|100
0|2020-10-08|1901.0|0|1979.0|0|42.0|0|0.0|100
0|2020-10-09|1912.0|0|2005.0|0|44.0|0|0.0|100
0|2020-10-10|1985.0|0|2005.0|0|44.0|0|0.0|100
0|2020-10-11|1985.0|0|2005.0|0|44.0|0|0.0|100
0|2020-10-12|1985.0|0|2005.0|0|44.0|0|0.0|100
0|2020-10-13|1985.0|0|2134.0|0|44.0|0|0.0|100
0|2020-10-14|2198.0|0|2198.0|0|47.0|0|0.0|100
0|2020-10-15|2210.0|0|2225.0|0|46.0|0|0.0|100
0|2020-10-16|2257.0|0|2257.0|0|46.0|0|0.0|100
0|2020-10-17|2283.0|0|2283.0|0|46.0|0|0.0|100
0|2020-10-18|2300.0|0|2300.0|0|46.0|0|0.0|100
0|2020-10-19|2300.0|0|2300.0|0|45.0|0|0.0|100
0|2020-10-20|2323.0|0|2325.0|0|45.0|0|0.0|100
0|2020-10-21|2347.0|0|2387.0|0|45.0|0|0.0|100
0|2020-10-22|2347.0|0|2412.0|0|45.0|0|0.0|100
0|2020-10-23|2347.0|0|2465.0|0|45.0|0|0.0|100
0|2020-10-24|2347.0|0|2477.0|0|45.0|0|0.0|100
0|2020-10-25|2347.0|0|2491.0|0|45.0|0|0.0|100
0|2020-10-26|2504.0|0|2529.0|0|49.0|0|0.0|100
0|2020-10-27|2536.0|0|2573.0|0|49.0|0|0.0|100
0|2020-10-28|2536.0|0|2622.0|0|49.0|0|0.0|100
0|2020-10-29|2536.0|0|2662.0|0|49.0|0|0.0|100
0|2020-10-30|2536.0|0|2726.0|0|49.0|0|0.0|100
0|2020-10-31|2536.0|0|2726.0|0|49.0|0|0.0|100
0|2020-11-01|2536.0|0|2761.0|0|49.0|0|0.0|100
0|2020-11-02|2801.0|0|2884.0|0|49.0|0|0.0|100
0|2020-11-03|2841.0|0|2928.0|0|49.0|0|0.0|100
0|2020-11-04|2882.0|0|3008.0|0|50.0|0|0.0|100
0|2020-11-05|2978.0|0|3039.0|0|50.0|0|0.0|100
0|2020-11-06|3036.0|0|3086.0|0|50.0|0|0.0|100
0|2020-11-07|3097.0|0|3097.0|0|51.0|0|0.0|100
0|2020-11-08|3097.0|0|3130.0|0|51.0|0|0.0|100
0|2020-11-09|3220.0|0|3332.0|0|51.0|0|0.0|100
0|2020-11-10|3220.0|0|3410.0|0|51.0|0|0.0|100
0|2020-11-11|3220.0|0|3410.0|0|51.0|0|0.0|100
0|2020-11-12|3220.0|0|3508.0|0|51.0|0|0.0|100
0|2020-11-13|3490.0|0|3644.0|0|51.0|0|0.0|100
0|2020-11-14|3652.0|0|3652.0|0|58.0|0|0.0|100
0|2020-11-15|3652.0|0|3652.0|0|58.0|0|0.0|100
0|2020-11-16|3652.0|0|3796.0|0|58.0|0|0.0|100
0|2020-11-17|3652.0|0|3937.0|0|58.0|0|0.0|100
0|2020-11-18|3652.0|0|4028.0|0|58.0|0|0.0|100
0|2020-11-19|3652.0|0|4095.0|0|58.0|0|0.0|100
0|2020-11-20|4115.0|0|4204.0|0|60.0|0|0.0|100
0|2020-11-21|4115.0|0|4213.0|0|60.0|0|0.0|100
0|2020-11-22|4115.0|0|4314.0|0|60.0|0|0.0|100
0|2020-11-23|4115.0|0|4347.0|0|60.0|0|0.0|100
0|2020-11-24|4115.0|0|4425.0|0|64.0|0|0.0|100
0|2020-11-25|4391.0|0|4472.0|0|65.0|0|0.0|100
0|2020-11-26|4391.0|0|4472.0|0|65.0|0|0.0|100
0|2020-11-27|4511.0|0|4511.0|0|68.0|0|0.0|100
0|2020-11-28|4511.0|0|4553.0|0|68.0|0|0.0|100
0|2020-11-29|4511.0|0|4583.0|0|68.0|0|0.0|100
0|2020-11-30|4670.0|0|4921.0|0|69.0|0|0.0|100
0|2020-12-01|4670.0|0|4959.0|0|69.0|0|0.0|100
0|2020-12-02|4670.0|0|5048.0|0|69.0|0|0.0|100
0|2020-12-03|4837.0|0|5108.0|0|76.0|0|0.0|100
0|2020-12-04|4886.0|0|5390.0|0|76.0|0|0.0|100
0|2020-12-05|4886.0|0|5390.0|0|76.0|0|0.0|100
0|2020-12-06|5045.0|0|5390.0|0|76.0|0|0.0|100
0|2020-12-07|5045.0|0|5528.0|0|76.0|0|0.0|100
0|2020-12-08|5045.0|0|5581.0|0|76.0|0|0.0|100
0|2020-12-09|5173.0|0|5745.0|0|80.0|0|0.0|100
0|2020-12-10|5254.0|0|5851.0|0|80.0|0|0.0|100
0|2020-12-11|5254.0|0|5915.0|0|80.0|0|0.0|100
0|2020-12-12|5401.0|0|5915.0|0|81.0|0|0.0|100
0|2020-12-13|5453.0|0|5915.0|0|81.0|0|0.0|100
0|2020-12-14|5488.0|0|6018.0|0|81.0|0|0.0|100
0|2020-12-15|5488.0|0|6067.0|0|86.0|0|0.0|100
0|2020-12-16|5488.0|0|6246.0|0|86.0|0|0.0|100
0|2020-12-17|5615.0|0|6305.0|0|87.0|0|0.0|100
0|2020-12-18|5677.0|0|6360.0|0|87.0|0|0.0|100
0|2020-12-19|5719.0|0|6360.0|0|87.0|0|0.0|100
0|2020-12-20|5747.0|0|6360.0|0|87.0|0|0.0|100
0|2020-12-21|5794.0|0|6503.0|0|87.0|0|0.0|100
0|2020-12-22|5837.0|0|6587.0|0|91.0|0|0.0|100
0|2020-12-23|5868.0|0|6644.0|0|91.0|0|0.0|100
0|2020-12-24|5951.0|0|6644.0|0|93.0|0|0.0|100
0|2020-12-25|6006.0|0|6644.0|0|93.0|0|0.0|100
0|2020-12-26|6057.0|0|6644.0|0|93.0|0|0.0|100
0|2020-12-27|6070.0|0|6644.0|0|94.0|0|0.0|100
0|2020-12-28|6070.0|0|6828.0|0|94.0|0|0.0|100
0|2020-12-29|6147.0|0|6882.0|0|97.0|0|0.0|100
0|2020-12-30|6210.0|0|7108.0|0|97.0|0|0.0|100
0|2020-12-31|6210.0|0|7134.0|0|97.0|0|0.0|100
0|2021-01-01|6210.0|0|7134.0|0|97.0|0|0.0|100
0|2021-01-02|6210.0|0|7134.0|0|97.0|0|0.0|100
0|2021-01-03|6210.0|0|7134.0|0|97.0|0|0.0|100
0|2021-01-04|6210.0|0|7340.0|0|97.0|0|0.0|100
0|2021-01-05|6210.0|0|7398.0|0|97.0|0|0.0|100
0|2021-01-06|6526.0|0|7473.0|0|107.0|0|0.0|100
0|2021-01-07|6526.0|0|7609.0|0|107.0|0|0.0|100
0|2021-01-08|6661.0|0|7671.0|0|113.0|0|0.0|100
0|2021-01-09|6661.0|0|7671.0|0|113.0|0|0.0|100
0|2021-01-10|6661.0|0|7671.0|0|113.0|0|0.0|100
0|2021-01-11|6661.0|0|7872.0|0|113.0|0|0.0|100
0|2021-01-12|6895.0|0|7927.0|0|117.0|0|0.0|100
0|2021-01-13|6935.0|0|8088.0|0|118.0|0|0.0|100
0|2021-01-14|6935.0|0|8129.0|0|118.0|0|0.0|100
0|2021-01-15|7024.0|0|8179.0|0|118.0|0|0.0|100
0|2021-01-16|7024.0|0|8179.0|0|118.0|0|0.0|100
0|2021-01-17|7071.0|0|8179.0|0|118.0|0|0.0|100
0|2021-01-18|7093.0|0|8179.0|0|119.0|0|0.0|100
0|2021-01-19|7115.0|0|8320.0|0|119.0|0|0.0|100
0|2021-01-20|7147.0|0|8370.0|0|120.0|0|0.0|100
0|2021-01-21|7190.0|0|8421.0|0|120.0|0|0.0|100
0|2021-01-22|7220.0|0|8505.0|0|120.0|0|0.0|100
0|2021-01-23|7264.0|0|8505.0|0|120.0|0|0.0|100
0|2021-01-24|7264.0|0|8505.0|0|120.0|0|0.0|100
0|2021-01-25|7264.0|0|8592.0|0|120.0|0|0.0|100
0|2021-01-26|7343.0|0|8613.0|0|122.0|0|0.0|100
0|2021-01-27|7362.0|0|8695.0|0|123.0|0|0.0|100
0|2021-01-28|7390.0|0|8721.0|0|124.0|0|0.0|100
0|2021-01-29|7456.0|0|8756.0|0|124.0|0|0.0|100
0|2021-01-30|7456.0|0|8756.0|0|124.0|0|0.0|100
0|2021-01-31|7456.0|0|8756.0|0|124.0|0|0.0|100
