|dates|Anderson_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Anderson_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Anderson_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|Anderson_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Anderson_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Anderson_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Anderson_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Anderson_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|191.0|0|191.0|0|8.0|0|0.0|100
0|2020-05-14|201.0|0|201.0|0|8.0|0|0.0|100
0|2020-05-15|202.0|0|202.0|0|8.0|0|0.0|100
0|2020-05-16|206.0|0|206.0|0|8.0|0|0.0|100
0|2020-05-17|207.0|0|207.0|0|8.0|0|0.0|100
0|2020-05-18|206.0|0|206.0|0|8.0|0|0.0|100
0|2020-05-19|211.0|0|211.0|0|8.0|0|0.0|100
0|2020-05-20|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-05-21|217.0|0|217.0|0|8.0|0|0.0|100
0|2020-05-22|219.0|0|219.0|0|8.0|0|0.0|100
0|2020-05-23|218.0|0|218.0|0|8.0|0|0.0|100
0|2020-05-24|218.0|0|218.0|0|8.0|0|0.0|100
0|2020-05-25|218.0|0|218.0|0|8.0|0|0.0|100
0|2020-05-26|221.0|0|221.0|0|8.0|0|0.0|100
0|2020-05-27|222.0|0|222.0|0|8.0|0|0.0|100
0|2020-05-28|226.0|0|226.0|0|8.0|0|0.0|100
0|2020-05-29|234.0|0|234.0|0|8.0|0|0.0|100
0|2020-05-30|234.0|0|234.0|0|8.0|0|0.0|100
0|2020-05-31|239.0|0|239.0|0|9.0|0|0.0|100
0|2020-06-01|241.0|0|241.0|0|9.0|0|0.0|100
0|2020-06-02|244.0|0|244.0|0|9.0|0|0.0|100
0|2020-06-03|244.0|0|247.0|0|9.0|0|0.0|100
0|2020-06-04|244.0|0|261.0|0|9.0|0|0.0|100
0|2020-06-05|263.0|0|263.0|0|9.0|0|0.0|100
0|2020-06-06|263.0|0|269.0|0|9.0|0|0.0|100
0|2020-06-07|279.0|0|279.0|0|9.0|0|0.0|100
0|2020-06-08|280.0|0|280.0|0|9.0|0|0.0|100
0|2020-06-09|289.0|0|289.0|0|9.0|0|0.0|100
0|2020-06-10|287.0|0|287.0|0|9.0|0|0.0|100
0|2020-06-11|295.0|0|295.0|0|9.0|0|0.0|100
0|2020-06-12|306.0|0|306.0|0|9.0|0|0.0|100
0|2020-06-13|316.0|0|316.0|0|9.0|0|0.0|100
0|2020-06-14|341.0|0|341.0|0|9.0|0|0.0|100
0|2020-06-15|347.0|0|347.0|0|9.0|0|0.0|100
0|2020-06-16|352.0|0|352.0|0|9.0|0|0.0|100
0|2020-06-17|361.0|0|361.0|0|10.0|0|0.0|100
0|2020-06-18|375.0|0|375.0|0|10.0|0|0.0|100
0|2020-06-19|400.0|0|400.0|0|10.0|0|0.0|100
0|2020-06-20|423.0|0|423.0|0|10.0|0|0.0|100
0|2020-06-21|441.0|0|441.0|0|10.0|0|0.0|100
0|2020-06-22|461.0|0|461.0|0|10.0|0|0.0|100
0|2020-06-23|483.0|0|483.0|0|10.0|0|0.0|100
0|2020-06-24|505.0|0|505.0|0|10.0|0|0.0|100
0|2020-06-25|508.0|0|508.0|0|10.0|0|0.0|100
0|2020-06-26|525.0|0|525.0|0|10.0|0|0.0|100
0|2020-06-27|552.0|0|552.0|0|10.0|0|0.0|100
0|2020-06-28|563.0|0|563.0|0|10.0|0|0.0|100
0|2020-06-29|578.0|0|578.0|0|11.0|0|0.0|100
0|2020-06-30|608.0|0|608.0|0|11.0|0|0.0|100
0|2020-07-01|635.0|0|635.0|0|11.0|0|0.0|100
0|2020-07-02|676.0|0|676.0|0|11.0|0|0.0|100
0|2020-07-03|742.0|0|742.0|0|12.0|0|0.0|100
0|2020-07-04|761.0|0|761.0|0|12.0|0|0.0|100
0|2020-07-05|777.0|0|777.0|0|12.0|0|0.0|100
0|2020-07-06|798.0|0|798.0|0|12.0|0|0.0|100
0|2020-07-07|824.0|0|824.0|0|15.0|0|0.0|100
0|2020-07-08|886.0|0|886.0|0|15.0|0|0.0|100
0|2020-07-09|908.0|0|908.0|0|16.0|0|0.0|100
0|2020-07-10|943.0|0|943.0|0|19.0|0|0.0|100
0|2020-07-11|995.0|0|995.0|0|19.0|0|0.0|100
0|2020-07-12|1021.0|0|1021.0|0|20.0|0|0.0|100
0|2020-07-13|1067.0|0|1067.0|0|20.0|0|0.0|100
0|2020-07-14|1134.0|0|1134.0|0|20.0|0|0.0|100
0|2020-07-15|1177.0|0|1177.0|0|20.0|0|0.0|100
0|2020-07-16|1247.0|0|1247.0|0|21.0|0|0.0|100
0|2020-07-17|1299.0|0|1299.0|0|25.0|0|0.0|100
0|2020-07-18|1351.0|0|1351.0|0|25.0|0|0.0|100
0|2020-07-19|1383.0|0|1383.0|0|26.0|0|0.0|100
0|2020-07-20|1424.0|0|1424.0|0|26.0|0|0.0|100
0|2020-07-21|1487.0|0|1487.0|0|26.0|0|0.0|100
0|2020-07-22|1519.0|0|1519.0|0|28.0|0|0.0|100
0|2020-07-23|1572.0|0|1572.0|0|31.0|0|0.0|100
0|2020-07-24|1625.0|0|1625.0|0|32.0|0|0.0|100
0|2020-07-25|1658.0|0|1658.0|0|35.0|0|0.0|100
0|2020-07-26|1678.0|0|1678.0|0|36.0|0|0.0|100
0|2020-07-27|1738.0|0|1738.0|0|38.0|0|0.0|100
0|2020-07-28|1793.0|0|1793.0|0|40.0|0|0.0|100
0|2020-07-29|1816.0|0|1816.0|0|41.0|0|0.0|100
0|2020-07-30|1882.0|0|1882.0|0|41.0|0|0.0|100
0|2020-07-31|1939.0|0|1939.0|0|43.0|0|0.0|100
0|2020-08-01|2059.0|0|2059.0|0|46.0|0|0.0|100
0|2020-08-02|2066.0|0|2066.0|0|47.0|0|0.0|100
0|2020-08-03|2103.0|0|2103.0|0|48.0|0|0.0|100
0|2020-08-04|2155.0|0|2155.0|0|48.0|0|0.0|100
0|2020-08-05|2179.0|0|2179.0|0|51.0|0|0.0|100
0|2020-08-06|2237.0|0|2237.0|0|55.0|0|0.0|100
0|2020-08-07|2271.0|0|2271.0|0|59.0|0|0.0|100
0|2020-08-08|2321.0|0|2321.0|0|62.0|0|0.0|100
0|2020-08-09|2335.0|0|2335.0|0|63.0|0|0.0|100
0|2020-08-10|2350.0|0|2350.0|0|63.0|0|0.0|100
0|2020-08-11|2405.0|0|2405.0|0|67.0|0|0.0|100
0|2020-08-12|2440.0|0|2440.0|0|67.0|0|0.0|100
0|2020-08-13|2489.0|0|2489.0|0|70.0|0|0.0|100
0|2020-08-14|2537.0|0|2537.0|0|71.0|0|0.0|100
0|2020-08-15|2591.0|0|2591.0|0|76.0|0|0.0|100
0|2020-08-16|2599.0|0|2599.0|0|76.0|0|0.0|100
0|2020-08-17|2605.0|0|2605.0|0|76.0|0|0.0|100
0|2020-08-18|2667.0|0|2667.0|0|81.0|0|0.0|100
0|2020-08-19|2735.0|0|2735.0|0|81.0|0|0.0|100
0|2020-08-20|2761.0|0|2761.0|0|83.0|0|0.0|100
0|2020-08-21|2805.0|0|2805.0|0|86.0|0|0.0|100
0|2020-08-22|2852.0|0|2852.0|0|90.0|0|0.0|100
0|2020-08-23|2879.0|0|2879.0|0|92.0|0|0.0|100
0|2020-08-24|2893.0|0|2893.0|0|96.0|0|0.0|100
0|2020-08-25|2942.0|0|2942.0|0|99.0|0|0.0|100
0|2020-08-26|2978.0|0|2978.0|0|104.0|0|0.0|100
0|2020-08-27|2997.0|0|2997.0|0|110.0|0|0.0|100
0|2020-08-28|3065.0|0|3065.0|0|114.0|0|0.0|100
0|2020-08-29|3121.0|0|3121.0|0|120.0|0|0.0|100
0|2020-08-30|3146.0|0|3146.0|0|120.0|0|0.0|100
0|2020-08-31|3167.0|0|3167.0|0|120.0|0|0.0|100
0|2020-09-01|3203.0|0|3203.0|0|121.0|0|0.0|100
0|2020-09-02|3246.0|0|3246.0|0|125.0|0|0.0|100
0|2020-09-03|3288.0|0|3288.0|0|126.0|0|0.0|100
0|2020-09-04|3320.0|0|3320.0|0|127.0|0|0.0|100
0|2020-09-05|3340.0|0|3340.0|0|129.0|0|0.0|100
0|2020-09-06|3360.0|0|3360.0|0|129.0|0|0.0|100
0|2020-09-07|3389.0|0|3389.0|0|132.0|0|0.0|100
0|2020-09-08|3400.0|0|3400.0|0|132.0|0|0.0|100
0|2020-09-09|3404.0|0|3404.0|0|133.0|0|0.0|100
0|2020-09-10|3408.0|0|3408.0|0|138.0|0|0.0|100
0|2020-09-11|3531.0|0|3531.0|0|144.0|0|0.0|100
0|2020-09-12|3531.0|0|3581.0|0|145.0|0|0.0|100
0|2020-09-13|3695.0|0|3695.0|0|146.0|0|0.0|100
0|2020-09-14|3695.0|0|3729.0|0|146.0|0|0.0|100
0|2020-09-15|3775.0|0|3775.0|0|152.0|0|0.0|100
0|2020-09-16|3814.0|0|3814.0|0|159.0|0|0.0|100
0|2020-09-17|3889.0|0|3889.0|0|159.0|0|0.0|100
0|2020-09-18|3941.0|0|3941.0|0|159.0|0|0.0|100
0|2020-09-19|4002.0|0|4002.0|0|162.0|0|0.0|100
0|2020-09-20|4002.0|0|4028.0|0|162.0|0|0.0|100
0|2020-09-21|4043.0|0|4043.0|0|162.0|0|0.0|100
0|2020-09-22|4134.0|0|4134.0|0|166.0|0|0.0|100
0|2020-09-23|4215.0|0|4215.0|0|170.0|0|0.0|100
0|2020-09-24|4277.0|0|4277.0|0|171.0|0|0.0|100
0|2020-09-25|4332.0|0|4332.0|0|173.0|0|0.0|100
0|2020-09-26|4452.0|0|4452.0|0|176.0|0|0.0|100
0|2020-09-27|4463.0|0|4463.0|0|176.0|0|0.0|100
0|2020-09-28|4501.0|0|4501.0|0|177.0|0|0.0|100
0|2020-09-29|4540.0|0|4540.0|0|178.0|0|0.0|100
0|2020-09-30|4556.0|0|4556.0|0|178.0|0|0.0|100
0|2020-10-01|4561.0|0|4561.0|0|181.0|0|0.0|100
0|2020-10-02|4637.0|0|4637.0|0|181.0|0|0.0|100
0|2020-10-03|4705.0|0|4705.0|0|182.0|0|0.0|100
0|2020-10-04|4733.0|0|4733.0|0|184.0|0|0.0|100
0|2020-10-05|4757.0|0|4757.0|0|184.0|0|0.0|100
0|2020-10-06|4808.0|0|4808.0|0|185.0|0|0.0|100
0|2020-10-07|4837.0|0|4837.0|0|186.0|0|0.0|100
0|2020-10-08|4893.0|0|4893.0|0|187.0|0|0.0|100
0|2020-10-09|4935.0|0|4935.0|0|187.0|0|0.0|100
0|2020-10-10|4963.0|0|4963.0|0|187.0|0|0.0|100
0|2020-10-11|5006.0|0|5006.0|0|187.0|0|0.0|100
0|2020-10-12|5018.0|0|5018.0|0|187.0|0|0.0|100
0|2020-10-13|5045.0|0|5045.0|0|189.0|0|0.0|100
0|2020-10-14|5076.0|0|5076.0|0|189.0|0|0.0|100
0|2020-10-15|5111.0|0|5111.0|0|189.0|0|0.0|100
0|2020-10-16|5155.0|0|5155.0|0|190.0|0|0.0|100
0|2020-10-17|5193.0|0|5193.0|0|193.0|0|0.0|100
0|2020-10-18|5219.0|0|5219.0|0|193.0|0|0.0|100
0|2020-10-19|5241.0|0|5241.0|0|193.0|0|0.0|100
0|2020-10-20|5275.0|0|5275.0|0|194.0|0|0.0|100
0|2020-10-21|5329.0|0|5329.0|0|195.0|0|0.0|100
0|2020-10-22|5329.0|0|5382.0|0|195.0|0|0.0|100
0|2020-10-23|5329.0|0|5438.0|0|195.0|0|0.0|100
0|2020-10-24|5329.0|0|5486.0|0|195.0|0|0.0|100
0|2020-10-25|5329.0|0|5566.0|0|195.0|0|0.0|100
0|2020-10-26|5622.0|0|5622.0|0|203.0|0|0.0|100
0|2020-10-27|5678.0|0|5678.0|0|206.0|0|0.0|100
0|2020-10-28|5678.0|0|5760.0|0|206.0|0|0.0|100
0|2020-10-29|5678.0|0|5840.0|0|206.0|0|0.0|100
0|2020-10-30|5678.0|0|5901.0|0|206.0|0|0.0|100
0|2020-10-31|5678.0|0|5954.0|0|206.0|0|0.0|100
0|2020-11-01|5678.0|0|6051.0|0|206.0|0|0.0|100
0|2020-11-02|6083.0|0|6083.0|0|209.0|0|0.0|100
0|2020-11-03|6150.0|0|6150.0|0|209.0|0|0.0|100
0|2020-11-04|6150.0|0|6189.0|0|209.0|0|0.0|100
0|2020-11-05|6150.0|0|6237.0|0|209.0|0|0.0|100
0|2020-11-06|6150.0|0|6332.0|0|208.0|0|0.0|100
0|2020-11-07|6427.0|0|6427.0|0|208.0|0|0.0|100
0|2020-11-08|6427.0|0|6465.0|0|208.0|0|0.0|100
0|2020-11-09|6500.0|0|6500.0|0|209.0|0|0.0|100
0|2020-11-10|6500.0|0|6589.0|0|209.0|0|0.0|100
0|2020-11-11|6652.0|0|6652.0|0|209.0|0|0.0|100
0|2020-11-12|6652.0|0|6729.0|0|209.0|0|0.0|100
0|2020-11-13|6835.0|0|6835.0|0|209.0|0|0.0|100
0|2020-11-14|6923.0|0|6923.0|0|210.0|0|0.0|100
0|2020-11-15|6923.0|0|7016.0|0|210.0|0|0.0|100
0|2020-11-16|7016.0|0|7076.0|0|213.0|0|0.0|100
0|2020-11-17|7016.0|0|7129.0|0|213.0|0|0.0|100
0|2020-11-18|7016.0|0|7186.0|0|213.0|0|0.0|100
0|2020-11-19|7273.0|0|7273.0|0|218.0|0|0.0|100
0|2020-11-20|7395.0|0|7395.0|0|219.0|0|0.0|100
0|2020-11-21|7395.0|0|7473.0|0|219.0|0|0.0|100
0|2020-11-22|7395.0|0|7526.0|0|219.0|0|0.0|100
0|2020-11-23|7395.0|0|7579.0|0|219.0|0|0.0|100
0|2020-11-24|7667.0|0|7667.0|0|222.0|0|0.0|100
0|2020-11-25|7667.0|0|7751.0|0|222.0|0|0.0|100
0|2020-11-26|7667.0|0|7751.0|0|222.0|0|0.0|100
0|2020-11-27|7667.0|0|7851.0|0|222.0|0|0.0|100
0|2020-11-28|7667.0|0|7958.0|0|222.0|0|0.0|100
0|2020-11-29|7998.0|0|7998.0|0|222.0|0|0.0|100
0|2020-11-30|7998.0|0|8084.0|0|222.0|0|0.0|100
0|2020-12-01|7998.0|0|8167.0|0|222.0|0|0.0|100
0|2020-12-02|8277.0|0|8277.0|0|233.0|0|0.0|100
0|2020-12-03|8366.0|0|8366.0|0|233.0|0|0.0|100
0|2020-12-04|8489.0|0|8489.0|0|235.0|0|0.0|100
0|2020-12-05|8627.0|0|8627.0|0|235.0|0|0.0|100
0|2020-12-06|8627.0|0|8741.0|0|235.0|0|0.0|100
0|2020-12-07|8627.0|0|8847.0|0|235.0|0|0.0|100
0|2020-12-08|8627.0|0|8939.0|0|241.0|0|0.0|100
0|2020-12-09|8627.0|0|9051.0|0|241.0|0|0.0|100
0|2020-12-10|9173.0|0|9173.0|0|241.0|0|0.0|100
0|2020-12-11|9314.0|0|9314.0|0|241.0|0|0.0|100
0|2020-12-12|9403.0|0|9403.0|0|247.0|0|0.0|100
0|2020-12-13|9545.0|0|9545.0|0|250.0|0|0.0|100
0|2020-12-14|9667.0|0|9667.0|0|250.0|0|0.0|100
0|2020-12-15|9758.0|0|9758.0|0|251.0|0|0.0|100
0|2020-12-16|9926.0|0|9926.0|0|255.0|0|0.0|100
0|2020-12-17|10080.0|0|10080.0|0|258.0|0|0.0|100
0|2020-12-18|10239.0|0|10239.0|0|261.0|0|0.0|100
0|2020-12-19|10419.0|0|10419.0|0|263.0|0|0.0|100
0|2020-12-20|10558.0|0|10558.0|0|264.0|0|0.0|100
0|2020-12-21|10685.0|0|10685.0|0|265.0|0|0.0|100
0|2020-12-22|10781.0|0|10781.0|0|265.0|0|0.0|100
0|2020-12-23|10965.0|0|10965.0|0|267.0|0|0.0|100
0|2020-12-24|11081.0|0|11081.0|0|268.0|0|0.0|100
0|2020-12-25|11081.0|0|11081.0|0|268.0|0|0.0|100
0|2020-12-26|11235.0|0|11235.0|0|275.0|0|0.0|100
0|2020-12-27|11614.0|0|11614.0|0|276.0|0|0.0|100
0|2020-12-28|11614.0|0|11691.0|0|276.0|0|0.0|100
0|2020-12-29|11761.0|0|11761.0|0|278.0|0|0.0|100
0|2020-12-30|11889.0|0|11889.0|0|278.0|0|0.0|100
0|2020-12-31|11889.0|0|12054.0|0|278.0|0|0.0|100
0|2021-01-01|12054.0|0|12054.0|0|280.0|0|0.0|100
0|2021-01-02|12297.0|0|12297.0|0|290.0|0|0.0|100
0|2021-01-03|12297.0|0|12659.0|0|290.0|0|0.0|100
0|2021-01-04|12770.0|0|12770.0|0|290.0|0|0.0|100
0|2021-01-05|12770.0|0|12865.0|0|292.0|0|0.0|100
0|2021-01-06|13044.0|0|13044.0|0|293.0|0|0.0|100
0|2021-01-07|13044.0|0|13230.0|0|293.0|0|0.0|100
0|2021-01-08|13506.0|0|13506.0|0|293.0|0|0.0|100
0|2021-01-09|13584.0|0|13584.0|0|301.0|0|0.0|100
0|2021-01-10|13820.0|0|13820.0|0|303.0|0|0.0|100
0|2021-01-11|13918.0|0|13918.0|0|304.0|0|0.0|100
0|2021-01-12|13918.0|0|14002.0|0|307.0|0|0.0|100
0|2021-01-13|14275.0|0|14275.0|0|307.0|0|0.0|100
0|2021-01-14|14275.0|0|14498.0|0|307.0|0|0.0|100
0|2021-01-15|14275.0|0|14737.0|0|319.0|0|0.0|100
0|2021-01-16|15040.0|0|15040.0|0|319.0|0|0.0|100
0|2021-01-17|15353.0|0|15353.0|0|327.0|0|0.0|100
0|2021-01-18|15353.0|0|15484.0|0|327.0|0|0.0|100
0|2021-01-19|15353.0|0|15596.0|0|327.0|0|0.0|100
0|2021-01-20|15353.0|0|15776.0|0|333.0|0|0.0|100
0|2021-01-21|15953.0|0|15953.0|0|334.0|0|0.0|100
0|2021-01-22|16141.0|0|16141.0|0|334.0|0|0.0|100
0|2021-01-23|16342.0|0|16342.0|0|335.0|0|0.0|100
0|2021-01-24|16342.0|0|16552.0|0|335.0|0|0.0|100
0|2021-01-25|16660.0|0|16660.0|0|335.0|0|0.0|100
0|2021-01-26|16717.0|0|16717.0|0|337.0|0|0.0|100
0|2021-01-27|16717.0|0|16843.0|0|347.0|0|0.0|100
0|2021-01-28|17048.0|0|17048.0|0|363.0|0|0.0|100
