|dates|Washington_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Washington_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Washington_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Washington_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Washington_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-05-15|100.0|0|100.0|0|4.0|0|0.0|100
0|2020-05-16|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-05-17|115.0|0|115.0|0|4.0|0|0.0|100
0|2020-05-18|123.0|0|123.0|0|4.0|0|0.0|100
0|2020-05-19|128.0|0|128.0|0|4.0|0|0.0|100
0|2020-05-20|139.0|0|139.0|0|4.0|0|0.0|100
0|2020-05-21|143.0|0|143.0|0|4.0|0|0.0|100
0|2020-05-22|143.0|0|143.0|0|4.0|0|0.0|100
0|2020-05-23|151.0|0|151.0|0|5.0|0|0.0|100
0|2020-05-24|153.0|0|153.0|0|5.0|0|0.0|100
0|2020-05-25|153.0|0|153.0|0|5.0|0|0.0|100
0|2020-05-26|159.0|0|159.0|0|5.0|0|0.0|100
0|2020-05-27|163.0|0|163.0|0|6.0|0|0.0|100
0|2020-05-28|166.0|0|166.0|0|7.0|0|0.0|100
0|2020-05-29|166.0|0|165.0|0|7.0|0|0.0|100
0|2020-05-30|168.0|0|168.0|0|7.0|0|0.0|100
0|2020-05-31|178.0|0|178.0|0|7.0|0|0.0|100
0|2020-06-01|191.0|0|191.0|0|7.0|0|0.0|100
0|2020-06-02|191.0|0|191.0|0|7.0|0|0.0|100
0|2020-06-03|194.0|0|194.0|0|7.0|0|0.0|100
0|2020-06-04|198.0|0|198.0|0|7.0|0|0.0|100
0|2020-06-05|199.0|0|199.0|0|8.0|0|0.0|100
0|2020-06-06|200.0|0|200.0|0|8.0|0|0.0|100
0|2020-06-07|202.0|0|202.0|0|8.0|0|0.0|100
0|2020-06-08|215.0|0|215.0|0|8.0|0|0.0|100
0|2020-06-09|221.0|0|221.0|0|8.0|0|0.0|100
0|2020-06-10|222.0|0|222.0|0|8.0|0|0.0|100
0|2020-06-11|222.0|0|222.0|0|8.0|0|0.0|100
0|2020-06-12|236.0|0|236.0|0|8.0|0|0.0|100
0|2020-06-13|246.0|0|246.0|0|8.0|0|0.0|100
0|2020-06-14|253.0|0|253.0|0|8.0|0|0.0|100
0|2020-06-15|266.0|0|266.0|0|8.0|0|0.0|100
0|2020-06-16|269.0|0|269.0|0|9.0|0|0.0|100
0|2020-06-17|276.0|0|276.0|0|9.0|0|0.0|100
0|2020-06-18|276.0|0|276.0|0|9.0|0|0.0|100
0|2020-06-19|276.0|0|276.0|0|9.0|0|0.0|100
0|2020-06-20|276.0|0|276.0|0|9.0|0|0.0|100
0|2020-06-21|276.0|0|276.0|0|9.0|0|0.0|100
0|2020-06-22|302.0|0|302.0|0|9.0|0|0.0|100
0|2020-06-23|323.0|0|323.0|0|9.0|0|0.0|100
0|2020-06-24|329.0|0|329.0|0|9.0|0|0.0|100
0|2020-06-25|369.0|0|369.0|0|9.0|0|0.0|100
0|2020-06-26|379.0|0|379.0|0|9.0|0|0.0|100
0|2020-06-27|403.0|0|403.0|0|9.0|0|0.0|100
0|2020-06-28|419.0|0|419.0|0|9.0|0|0.0|100
0|2020-06-29|419.0|0|427.0|0|9.0|0|0.0|100
0|2020-06-30|465.0|0|465.0|0|9.0|0|0.0|100
0|2020-07-01|465.0|0|496.0|0|9.0|0|0.0|100
0|2020-07-02|512.0|0|512.0|0|9.0|0|0.0|100
0|2020-07-03|531.0|0|531.0|0|9.0|0|0.0|100
0|2020-07-04|578.0|0|578.0|0|9.0|0|0.0|100
0|2020-07-05|584.0|0|584.0|0|9.0|0|0.0|100
0|2020-07-06|591.0|0|591.0|0|9.0|0|0.0|100
0|2020-07-07|617.0|0|617.0|0|10.0|0|0.0|100
0|2020-07-08|626.0|0|626.0|0|10.0|0|0.0|100
0|2020-07-09|643.0|0|643.0|0|10.0|0|0.0|100
0|2020-07-10|700.0|0|700.0|0|10.0|0|0.0|100
0|2020-07-11|722.0|0|722.0|0|13.0|0|0.0|100
0|2020-07-12|737.0|0|737.0|0|13.0|0|0.0|100
0|2020-07-13|753.0|0|753.0|0|13.0|0|0.0|100
0|2020-07-14|782.0|0|782.0|0|14.0|0|0.0|100
0|2020-07-15|806.0|0|806.0|0|15.0|0|0.0|100
0|2020-07-16|876.0|0|876.0|0|16.0|0|0.0|100
0|2020-07-17|918.0|0|918.0|0|17.0|0|0.0|100
0|2020-07-18|940.0|0|940.0|0|17.0|0|0.0|100
0|2020-07-19|953.0|0|953.0|0|18.0|0|0.0|100
0|2020-07-20|1056.0|0|1056.0|0|18.0|0|0.0|100
0|2020-07-21|1105.0|0|1105.0|0|19.0|0|0.0|100
0|2020-07-22|1128.0|0|1128.0|0|20.0|0|0.0|100
0|2020-07-23|1138.0|0|1138.0|0|20.0|0|0.0|100
0|2020-07-24|1208.0|0|1208.0|0|23.0|0|0.0|100
0|2020-07-25|1261.0|0|1261.0|0|23.0|0|0.0|100
0|2020-07-26|1285.0|0|1285.0|0|24.0|0|0.0|100
0|2020-07-27|1283.0|0|1283.0|0|24.0|0|0.0|100
0|2020-07-28|1296.0|0|1296.0|0|25.0|0|0.0|100
0|2020-07-29|1322.0|0|1322.0|0|26.0|0|0.0|100
0|2020-07-30|1389.0|0|1389.0|0|28.0|0|0.0|100
0|2020-07-31|1419.0|0|1419.0|0|32.0|0|0.0|100
0|2020-08-01|1457.0|0|1457.0|0|32.0|0|0.0|100
0|2020-08-02|1480.0|0|1480.0|0|32.0|0|0.0|100
0|2020-08-03|1492.0|0|1492.0|0|32.0|0|0.0|100
0|2020-08-04|1524.0|0|1524.0|0|33.0|0|0.0|100
0|2020-08-05|1548.0|0|1548.0|0|35.0|0|0.0|100
0|2020-08-06|1582.0|0|1582.0|0|37.0|0|0.0|100
0|2020-08-07|1606.0|0|1606.0|0|40.0|0|0.0|100
0|2020-08-08|1646.0|0|1646.0|0|41.0|0|0.0|100
0|2020-08-09|1663.0|0|1663.0|0|41.0|0|0.0|100
0|2020-08-10|1689.0|0|1689.0|0|42.0|0|0.0|100
0|2020-08-11|1701.0|0|1701.0|0|42.0|0|0.0|100
0|2020-08-12|1722.0|0|1722.0|0|44.0|0|0.0|100
0|2020-08-13|1739.0|0|1739.0|0|45.0|0|0.0|100
0|2020-08-14|1771.0|0|1771.0|0|46.0|0|0.0|100
0|2020-08-15|1811.0|0|1811.0|0|46.0|0|0.0|100
0|2020-08-16|1817.0|0|1817.0|0|46.0|0|0.0|100
0|2020-08-17|1818.0|0|1818.0|0|46.0|0|0.0|100
0|2020-08-18|1834.0|0|1834.0|0|48.0|0|0.0|100
0|2020-08-19|1854.0|0|1854.0|0|51.0|0|0.0|100
0|2020-08-20|1868.0|0|1868.0|0|56.0|0|0.0|100
0|2020-08-21|1884.0|0|1884.0|0|56.0|0|0.0|100
0|2020-08-22|1899.0|0|1899.0|0|56.0|0|0.0|100
0|2020-08-23|1912.0|0|1912.0|0|56.0|0|0.0|100
0|2020-08-24|1930.0|0|1930.0|0|57.0|0|0.0|100
0|2020-08-25|1944.0|0|1944.0|0|57.0|0|0.0|100
0|2020-08-26|1964.0|0|1964.0|0|59.0|0|0.0|100
0|2020-08-27|1964.0|0|1964.0|0|59.0|0|0.0|100
0|2020-08-28|1974.0|0|1974.0|0|60.0|0|0.0|100
0|2020-08-29|1982.0|0|1982.0|0|60.0|0|0.0|100
0|2020-08-30|1983.0|0|1983.0|0|60.0|0|0.0|100
0|2020-08-31|1989.0|0|1989.0|0|61.0|0|0.0|100
0|2020-09-01|2007.0|0|2007.0|0|62.0|0|0.0|100
0|2020-09-02|2018.0|0|2018.0|0|64.0|0|0.0|100
0|2020-09-03|2038.0|0|2038.0|0|64.0|0|0.0|100
0|2020-09-04|2038.0|0|2062.0|0|64.0|0|0.0|100
0|2020-09-05|2071.0|0|2071.0|0|66.0|0|0.0|100
0|2020-09-06|2077.0|0|2077.0|0|67.0|0|0.0|100
0|2020-09-07|2078.0|0|2078.0|0|67.0|0|0.0|100
0|2020-09-08|2078.0|0|2080.0|0|67.0|0|0.0|100
0|2020-09-09|2086.0|0|2086.0|0|68.0|0|0.0|100
0|2020-09-10|2090.0|0|2090.0|0|70.0|0|0.0|100
0|2020-09-11|2104.0|0|2104.0|0|70.0|0|0.0|100
0|2020-09-12|2104.0|0|2121.0|0|70.0|0|0.0|100
0|2020-09-13|2123.0|0|2123.0|0|71.0|0|0.0|100
0|2020-09-14|2123.0|0|2126.0|0|71.0|0|0.0|100
0|2020-09-15|2128.0|0|2128.0|0|71.0|0|0.0|100
0|2020-09-16|2147.0|0|2147.0|0|71.0|0|0.0|100
0|2020-09-17|2156.0|0|2156.0|0|71.0|0|0.0|100
0|2020-09-18|2163.0|0|2163.0|0|71.0|0|0.0|100
0|2020-09-19|2174.0|0|2174.0|0|71.0|0|0.0|100
0|2020-09-20|2174.0|0|2179.0|0|71.0|0|0.0|100
0|2020-09-21|2181.0|0|2181.0|0|71.0|0|0.0|100
0|2020-09-22|2186.0|0|2186.0|0|71.0|0|0.0|100
0|2020-09-23|2197.0|0|2197.0|0|72.0|0|0.0|100
0|2020-09-24|2219.0|0|2219.0|0|72.0|0|0.0|100
0|2020-09-25|2238.0|0|2238.0|0|72.0|0|0.0|100
0|2020-09-26|2259.0|0|2259.0|0|77.0|0|0.0|100
0|2020-09-27|2259.0|0|2259.0|0|77.0|0|0.0|100
0|2020-09-28|2259.0|0|2259.0|0|77.0|0|0.0|100
0|2020-09-29|2263.0|0|2263.0|0|79.0|0|0.0|100
0|2020-09-30|2278.0|0|2278.0|0|79.0|0|0.0|100
0|2020-10-01|2292.0|0|2292.0|0|80.0|0|0.0|100
0|2020-10-02|2305.0|0|2305.0|0|82.0|0|0.0|100
0|2020-10-03|2312.0|0|2312.0|0|84.0|0|0.0|100
0|2020-10-04|2317.0|0|2317.0|0|84.0|0|0.0|100
0|2020-10-05|2319.0|0|2319.0|0|84.0|0|0.0|100
0|2020-10-06|2338.0|0|2338.0|0|84.0|0|0.0|100
0|2020-10-07|2351.0|0|2351.0|0|86.0|0|0.0|100
0|2020-10-08|2360.0|0|2360.0|0|86.0|0|0.0|100
0|2020-10-09|2366.0|0|2366.0|0|86.0|0|0.0|100
0|2020-10-10|2389.0|0|2389.0|0|88.0|0|0.0|100
0|2020-10-11|2400.0|0|2400.0|0|88.0|0|0.0|100
0|2020-10-12|2402.0|0|2402.0|0|88.0|0|0.0|100
0|2020-10-13|2422.0|0|2422.0|0|91.0|0|0.0|100
0|2020-10-14|2456.0|0|2456.0|0|93.0|0|0.0|100
0|2020-10-15|2477.0|0|2477.0|0|95.0|0|0.0|100
0|2020-10-16|2493.0|0|2493.0|0|95.0|0|0.0|100
0|2020-10-17|2506.0|0|2506.0|0|97.0|0|0.0|100
0|2020-10-18|2506.0|0|2506.0|0|97.0|0|0.0|100
0|2020-10-19|2514.0|0|2514.0|0|97.0|0|0.0|100
0|2020-10-20|2521.0|0|2521.0|0|97.0|0|0.0|100
0|2020-10-21|2537.0|0|2537.0|0|99.0|0|0.0|100
0|2020-10-22|2537.0|0|2551.0|0|99.0|0|0.0|100
0|2020-10-23|2537.0|0|2564.0|0|99.0|0|0.0|100
0|2020-10-24|2537.0|0|2583.0|0|99.0|0|0.0|100
0|2020-10-25|2537.0|0|2583.0|0|99.0|0|0.0|100
0|2020-10-26|2592.0|0|2592.0|0|99.0|0|0.0|100
0|2020-10-27|2603.0|0|2603.0|0|99.0|0|0.0|100
0|2020-10-28|2603.0|0|2627.0|0|99.0|0|0.0|100
0|2020-10-29|2603.0|0|2644.0|0|99.0|0|0.0|100
0|2020-10-30|2603.0|0|2667.0|0|99.0|0|0.0|100
0|2020-10-31|2603.0|0|2688.0|0|99.0|0|0.0|100
0|2020-11-01|2603.0|0|2689.0|0|99.0|0|0.0|100
0|2020-11-02|2691.0|0|2691.0|0|100.0|0|0.0|100
0|2020-11-03|2694.0|0|2694.0|0|100.0|0|0.0|100
0|2020-11-04|2694.0|0|2710.0|0|100.0|0|0.0|100
0|2020-11-05|2694.0|0|2751.0|0|100.0|0|0.0|100
0|2020-11-06|2760.0|0|2760.0|0|100.0|0|0.0|100
0|2020-11-07|2766.0|0|2766.0|0|105.0|0|0.0|100
0|2020-11-08|2766.0|0|2774.0|0|105.0|0|0.0|100
0|2020-11-09|2766.0|0|2777.0|0|105.0|0|0.0|100
0|2020-11-10|2766.0|0|2787.0|0|105.0|0|0.0|100
0|2020-11-11|2766.0|0|2823.0|0|105.0|0|0.0|100
0|2020-11-12|2843.0|0|2843.0|0|105.0|0|0.0|100
0|2020-11-13|2843.0|0|2860.0|0|105.0|0|0.0|100
0|2020-11-14|2873.0|0|2873.0|0|105.0|0|0.0|100
0|2020-11-15|2873.0|0|2889.0|0|105.0|0|0.0|100
0|2020-11-16|2901.0|0|2901.0|0|105.0|0|0.0|100
0|2020-11-17|2901.0|0|2908.0|0|105.0|0|0.0|100
0|2020-11-18|2901.0|0|2948.0|0|105.0|0|0.0|100
0|2020-11-19|2981.0|0|2981.0|0|106.0|0|0.0|100
0|2020-11-20|2981.0|0|3002.0|0|106.0|0|0.0|100
0|2020-11-21|3034.0|0|3034.0|0|106.0|0|0.0|100
0|2020-11-22|3034.0|0|3043.0|0|106.0|0|0.0|100
0|2020-11-23|3034.0|0|3088.0|0|106.0|0|0.0|100
0|2020-11-24|3034.0|0|3097.0|0|106.0|0|0.0|100
0|2020-11-25|3122.0|0|3122.0|0|107.0|0|0.0|100
0|2020-11-26|3122.0|0|3153.0|0|107.0|0|0.0|100
0|2020-11-27|3161.0|0|3161.0|0|107.0|0|0.0|100
0|2020-11-28|3161.0|0|3179.0|0|107.0|0|0.0|100
0|2020-11-29|3197.0|0|3197.0|0|108.0|0|0.0|100
0|2020-11-30|3197.0|0|3241.0|0|108.0|0|0.0|100
0|2020-12-01|3197.0|0|3246.0|0|108.0|0|0.0|100
0|2020-12-02|3321.0|0|3321.0|0|108.0|0|0.0|100
0|2020-12-03|3321.0|0|3367.0|0|108.0|0|0.0|100
0|2020-12-04|3421.0|0|3421.0|0|108.0|0|0.0|100
0|2020-12-05|3442.0|0|3442.0|0|108.0|0|0.0|100
0|2020-12-06|3453.0|0|3453.0|0|108.0|0|0.0|100
0|2020-12-07|3453.0|0|3459.0|0|108.0|0|0.0|100
0|2020-12-08|3453.0|0|3486.0|0|108.0|0|0.0|100
0|2020-12-09|3453.0|0|3523.0|0|108.0|0|0.0|100
0|2020-12-10|3453.0|0|3564.0|0|108.0|0|0.0|100
0|2020-12-11|3592.0|0|3592.0|0|108.0|0|0.0|100
0|2020-12-12|3592.0|0|3632.0|0|108.0|0|0.0|100
0|2020-12-13|3645.0|0|3645.0|0|109.0|0|0.0|100
0|2020-12-14|3660.0|0|3660.0|0|109.0|0|0.0|100
0|2020-12-15|3660.0|0|3697.0|0|109.0|0|0.0|100
0|2020-12-16|3738.0|0|3738.0|0|110.0|0|0.0|100
0|2020-12-17|3754.0|0|3754.0|0|110.0|0|0.0|100
0|2020-12-18|3778.0|0|3778.0|0|111.0|0|0.0|100
0|2020-12-19|3815.0|0|3815.0|0|111.0|0|0.0|100
0|2020-12-20|3839.0|0|3839.0|0|111.0|0|0.0|100
0|2020-12-21|3860.0|0|3860.0|0|111.0|0|0.0|100
0|2020-12-22|3897.0|0|3897.0|0|112.0|0|0.0|100
0|2020-12-23|3929.0|0|3929.0|0|112.0|0|0.0|100
0|2020-12-24|3971.0|0|3971.0|0|112.0|0|0.0|100
0|2020-12-25|4064.0|0|4064.0|0|112.0|0|0.0|100
0|2020-12-26|4075.0|0|4075.0|0|112.0|0|0.0|100
0|2020-12-27|4110.0|0|4110.0|0|114.0|0|0.0|100
0|2020-12-28|4110.0|0|4171.0|0|114.0|0|0.0|100
0|2020-12-29|4110.0|0|4196.0|0|116.0|0|0.0|100
0|2020-12-30|4231.0|0|4231.0|0|116.0|0|0.0|100
0|2020-12-31|4259.0|0|4259.0|0|116.0|0|0.0|100
0|2021-01-01|4259.0|0|4322.0|0|116.0|0|0.0|100
0|2021-01-02|4259.0|0|4375.0|0|116.0|0|0.0|100
0|2021-01-03|4259.0|0|4459.0|0|116.0|0|0.0|100
0|2021-01-04|4259.0|0|4487.0|0|116.0|0|0.0|100
0|2021-01-05|4504.0|0|4504.0|0|119.0|0|0.0|100
0|2021-01-06|4504.0|0|4526.0|0|119.0|0|0.0|100
0|2021-01-07|4526.0|0|4578.0|0|119.0|0|0.0|100
0|2021-01-08|4587.0|0|4587.0|0|119.0|0|0.0|100
0|2021-01-09|4587.0|0|4621.0|0|119.0|0|0.0|100
0|2021-01-10|4639.0|0|4639.0|0|119.0|0|0.0|100
0|2021-01-11|4639.0|0|4649.0|0|119.0|0|0.0|100
0|2021-01-12|4665.0|0|4665.0|0|121.0|0|0.0|100
0|2021-01-13|4665.0|0|4682.0|0|121.0|0|0.0|100
0|2021-01-14|4665.0|0|4700.0|0|121.0|0|0.0|100
0|2021-01-15|4665.0|0|4734.0|0|121.0|0|0.0|100
0|2021-01-16|4665.0|0|4770.0|0|121.0|0|0.0|100
0|2021-01-17|4777.0|0|4777.0|0|123.0|0|0.0|100
0|2021-01-18|4777.0|0|4800.0|0|123.0|0|0.0|100
0|2021-01-19|4803.0|0|4803.0|0|124.0|0|0.0|100
0|2021-01-20|4803.0|0|4826.0|0|124.0|0|0.0|100
0|2021-01-21|4877.0|0|4877.0|0|124.0|0|0.0|100
0|2021-01-22|4877.0|0|4904.0|0|124.0|0|0.0|100
0|2021-01-23|4923.0|0|4923.0|0|125.0|0|0.0|100
0|2021-01-24|4933.0|0|4933.0|0|125.0|0|0.0|100
0|2021-01-25|4933.0|0|4951.0|0|125.0|0|0.0|100
0|2021-01-26|4965.0|0|4965.0|0|125.0|0|0.0|100
0|2021-01-27|4965.0|0|4984.0|0|125.0|0|0.0|100
0|2021-01-28|4965.0|0|4995.0|0|125.0|0|0.0|100
0|2021-01-29|4965.0|0|5017.0|0|125.0|0|0.0|100
