|dates|Caswell_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Caswell_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Caswell_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Caswell_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Caswell_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Caswell_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Caswell_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Caswell_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-07|1810.0|0|1810.0|0|17.0|0|0.0|100
0|2021-02-08|1820.0|0|1820.0|0|17.0|0|0.0|100
0|2021-02-09|1830.0|0|1830.0|0|17.0|0|0.0|100
0|2021-02-10|1839.0|0|1839.0|0|17.0|0|0.0|100
0|2021-02-11|1851.0|0|1851.0|0|17.0|0|0.0|100
0|2021-02-12|1860.0|0|1860.0|0|17.0|0|0.0|100
0|2021-02-13|1866.0|0|1866.0|0|18.0|0|0.0|100
0|2021-02-14|1872.0|0|1872.0|0|18.0|0|0.0|100
0|2021-02-15|1877.0|0|1877.0|0|19.0|0|0.0|100
0|2021-02-16|1880.0|0|1880.0|0|19.0|0|0.0|100
0|2021-02-17|1885.0|0|1885.0|0|19.0|0|0.0|100
0|2021-02-18|1897.0|0|1897.0|0|19.0|0|0.0|100
0|2021-02-19|1905.0|0|1905.0|0|19.0|0|0.0|100
0|2021-02-20|1910.0|0|1910.0|0|19.0|0|0.0|100
0|2021-02-21|1914.0|0|1914.0|0|21.0|0|0.0|100
0|2021-02-22|1914.0|0|1919.0|0|21.0|0|0.0|100
0|2021-02-23|1914.0|0|1920.0|0|21.0|0|0.0|100
0|2021-02-24|1924.0|0|1924.0|0|21.0|0|0.0|100
0|2021-02-25|1932.0|0|1932.0|0|23.0|0|0.0|100
0|2021-02-26|1932.0|0|1944.0|0|23.0|0|0.0|100
0|2021-02-27|1946.0|0|1946.0|0|23.0|0|0.0|100
0|2021-02-28|1946.0|0|1946.0|0|23.0|0|0.0|100
0|2021-03-01|1946.0|0|1957.0|0|23.0|0|0.0|100
0|2021-03-02|1946.0|0|1972.0|0|23.0|0|0.0|100
0|2021-03-03|1977.0|0|1977.0|0|23.0|0|0.0|100
0|2021-03-04|1977.0|0|1981.0|0|23.0|0|0.0|100
0|2021-03-05|1977.0|0|1989.0|0|23.0|0|0.0|100
0|2021-03-06|1977.0|0|1993.0|0|24.0|0|0.0|100
0|2021-03-07|1993.0|0|1993.0|0|24.0|0|0.0|100
0|2021-03-08|2001.0|0|2001.0|0|24.0|0|0.0|100
0|2021-03-09|2002.0|0|2002.0|0|24.0|0|0.0|100
0|2021-03-10|2003.0|0|2003.0|0|24.0|0|0.0|100
0|2021-03-11|2009.0|0|2009.0|0|24.0|0|0.0|100
0|2021-03-12|2014.0|0|2014.0|0|25.0|0|0.0|100
0|2021-03-13|2014.0|0|2017.0|0|25.0|0|0.0|100
0|2021-03-14|2017.0|0|2017.0|0|25.0|0|0.0|100
0|2021-03-15|2017.0|0|2024.0|0|25.0|0|0.0|100
0|2021-03-16|2026.0|0|2026.0|0|25.0|0|0.0|100
0|2021-03-17|2028.0|0|2028.0|0|25.0|0|0.0|100
0|2021-03-18|2037.0|0|2037.0|0|25.0|0|0.0|100
0|2021-03-19|2038.0|0|2038.0|0|25.0|0|0.0|100
0|2021-03-20|2041.0|0|2041.0|0|25.0|0|0.0|100
0|2021-03-21|2041.0|0|2041.0|0|25.0|0|0.0|100
0|2021-03-22|2044.0|0|2044.0|0|25.0|0|0.0|100
0|2021-03-23|2044.0|0|2044.0|0|25.0|0|0.0|100
0|2021-03-24|2044.0|0|2044.0|0|25.0|0|0.0|100
0|2021-03-25|2047.0|0|2047.0|0|25.0|0|0.0|100
0|2021-03-26|2047.0|0|2047.0|0|25.0|0|0.0|100
0|2021-03-27|2047.0|0|2047.0|0|25.0|0|0.0|100
0|2021-03-28|2047.0|0|2047.0|0|25.0|0|0.0|100
0|2021-03-29|2060.0|0|2060.0|0|25.0|0|0.0|100
0|2021-03-30|2063.0|0|2063.0|0|25.0|0|0.0|100
0|2021-03-31|2063.0|0|2067.0|0|25.0|0|0.0|100
0|2021-04-01|2068.0|0|2068.0|0|27.0|0|0.0|100
0|2021-04-02|2068.0|0|2068.0|0|27.0|0|0.0|100
0|2021-04-03|2068.0|0|2068.0|0|27.0|0|0.0|100
0|2021-04-04|2068.0|0|2068.0|0|27.0|0|0.0|100
0|2021-04-05|2076.0|0|2076.0|0|27.0|0|0.0|100
0|2021-04-06|2080.0|0|2080.0|0|27.0|0|0.0|100
0|2021-04-07|2085.0|0|2085.0|0|27.0|0|0.0|100
0|2021-04-08|2085.0|0|2085.0|0|27.0|0|0.0|100
0|2021-04-09|2087.0|0|2087.0|0|27.0|0|0.0|100
0|2021-04-10|2087.0|0|2087.0|0|27.0|0|0.0|100
0|2021-04-11|2087.0|0|2087.0|0|27.0|0|0.0|100
0|2021-04-12|2095.0|0|2095.0|0|27.0|0|0.0|100
0|2021-04-13|2095.0|0|2095.0|0|27.0|0|0.0|100
0|2021-04-14|2101.0|0|2101.0|0|27.0|0|0.0|100
0|2021-04-15|2108.0|0|2108.0|0|27.0|0|0.0|100
0|2021-04-16|2109.0|0|2109.0|0|27.0|0|0.0|100
0|2021-04-17|2109.0|0|2109.0|0|27.0|0|0.0|100
0|2021-04-18|2109.0|0|2109.0|0|27.0|0|0.0|100
0|2021-04-19|2114.0|0|2114.0|0|27.0|0|0.0|100
0|2021-04-20|2114.0|0|2115.0|0|27.0|0|0.0|100
0|2021-04-21|2116.0|0|2116.0|0|27.0|0|0.0|100
0|2021-04-22|2116.0|0|2118.0|0|27.0|0|0.0|100
0|2021-04-23|2125.0|0|2125.0|0|27.0|0|0.0|100
0|2021-04-24|2125.0|0|2125.0|0|27.0|0|0.0|100
0|2021-04-25|2125.0|0|2125.0|0|27.0|0|0.0|100
0|2021-04-26|2130.0|0|2130.0|0|27.0|0|0.0|100
0|2021-04-27|2132.0|0|2132.0|0|27.0|0|0.0|100
0|2021-04-28|2136.0|0|2136.0|0|27.0|0|0.0|100
0|2021-04-29|2142.0|0|2142.0|0|27.0|0|0.0|100
0|2021-04-30|2144.0|0|2144.0|0|27.0|0|0.0|100
0|2021-05-01|2144.0|0|2144.0|0|27.0|0|0.0|100
0|2021-05-02|2144.0|0|2144.0|0|27.0|0|0.0|100
0|2021-05-03|2155.0|0|2155.0|0|27.0|0|0.0|100
0|2021-05-04|2155.0|0|2155.0|0|27.0|0|0.0|100
0|2021-05-05|2156.0|0|2156.0|0|27.0|0|0.0|100
0|2021-05-06|2160.0|0|2160.0|0|27.0|0|0.0|100
0|2021-05-07|2164.0|0|2164.0|0|27.0|0|0.0|100
0|2021-05-08|2164.0|0|2164.0|0|27.0|0|0.0|100
0|2021-05-09|2164.0|0|2164.0|0|27.0|0|0.0|100
0|2021-05-10|2172.0|0|2172.0|0|27.0|0|0.0|100
0|2021-05-11|2171.0|0|2171.0|0|27.0|0|0.0|100
0|2021-05-12|2174.0|0|2174.0|0|27.0|0|0.0|100
0|2021-05-13|2175.0|0|2175.0|0|28.0|0|0.0|100
0|2021-05-14|2175.0|0|2175.0|0|28.0|0|0.0|100
0|2021-05-15|2175.0|0|2175.0|0|28.0|0|0.0|100
0|2021-05-16|2175.0|0|2175.0|0|28.0|0|0.0|100
0|2021-05-17|2179.0|0|2179.0|0|29.0|0|0.0|100
0|2021-05-18|2179.0|0|2179.0|0|29.0|0|0.0|100
0|2021-05-19|2177.0|0|2177.0|0|29.0|0|0.0|100
0|2021-05-20|2176.0|0|2176.0|0|29.0|0|0.0|100
0|2021-05-21|2177.0|0|2177.0|0|29.0|0|0.0|100
0|2021-05-22|2177.0|0|2177.0|0|29.0|0|0.0|100
0|2021-05-23|2177.0|0|2177.0|0|29.0|0|0.0|100
0|2021-05-24|2184.0|0|2184.0|0|29.0|0|0.0|100
0|2021-05-25|2185.0|0|2185.0|0|29.0|0|0.0|100
0|2021-05-26|2185.0|0|2185.0|0|29.0|0|0.0|100
0|2021-05-27|2186.0|0|2186.0|0|29.0|0|0.0|100
0|2021-05-28|2186.0|0|2186.0|0|29.0|0|0.0|100
0|2021-05-29|2186.0|0|2186.0|0|29.0|0|0.0|100
0|2021-05-30|2186.0|0|2186.0|0|29.0|0|0.0|100
0|2021-05-31|2186.0|0|2186.0|0|29.0|0|0.0|100
0|2021-06-01|2187.0|0|2187.0|0|29.0|0|0.0|100
0|2021-06-02|2187.0|0|2187.0|0|29.0|0|0.0|100
0|2021-06-03|2186.0|0|2186.0|0|29.0|0|0.0|100
0|2021-06-04|2186.0|0|2186.0|0|29.0|0|0.0|100
0|2021-06-05|2186.0|0|2186.0|0|29.0|0|0.0|100
0|2021-06-06|2186.0|0|2186.0|0|29.0|0|0.0|100
0|2021-06-07|2188.0|0|2188.0|0|30.0|0|0.0|100
0|2021-06-08|2187.0|0|2187.0|0|30.0|0|0.0|100
0|2021-06-09|2188.0|0|2188.0|0|30.0|0|0.0|100
0|2021-06-10|2189.0|0|2189.0|0|30.0|0|0.0|100
0|2021-06-11|2190.0|0|2190.0|0|30.0|0|0.0|100
0|2021-06-12|2190.0|0|2190.0|0|30.0|0|0.0|100
0|2021-06-13|2190.0|0|2190.0|0|30.0|0|0.0|100
0|2021-06-14|2191.0|0|2191.0|0|30.0|0|0.0|100
0|2021-06-15|2193.0|0|2193.0|0|30.0|0|0.0|100
0|2021-06-16|2193.0|0|2193.0|0|30.0|0|0.0|100
0|2021-06-17|2194.0|0|2194.0|0|30.0|0|0.0|100
0|2021-06-18|2194.0|0|2194.0|0|30.0|0|0.0|100
0|2021-06-19|2194.0|0|2194.0|0|30.0|0|0.0|100
0|2021-06-20|2194.0|0|2194.0|0|30.0|0|0.0|100
0|2021-06-21|2195.0|0|2195.0|0|30.0|0|0.0|100
0|2021-06-22|2196.0|0|2196.0|0|30.0|0|0.0|100
0|2021-06-23|2196.0|0|2196.0|0|30.0|0|0.0|100
0|2021-06-24|2196.0|0|2196.0|0|30.0|0|0.0|100
0|2021-06-25|2196.0|0|2196.0|0|30.0|0|0.0|100
0|2021-06-26|2196.0|0|2196.0|0|30.0|0|0.0|100
0|2021-06-27|2196.0|0|2196.0|0|30.0|0|0.0|100
0|2021-06-28|2199.0|0|2199.0|0|30.0|0|0.0|100
0|2021-06-29|2200.0|0|2200.0|0|30.0|0|0.0|100
0|2021-06-30|2198.0|0|2198.0|0|30.0|0|0.0|100
0|2021-07-01|2200.0|0|2200.0|0|30.0|0|0.0|100
0|2021-07-02|2200.0|0|2200.0|0|30.0|0|0.0|100
0|2021-07-03|2200.0|0|2200.0|0|30.0|0|0.0|100
0|2021-07-04|2200.0|0|2200.0|0|30.0|0|0.0|100
0|2021-07-05|2200.0|0|2200.0|0|30.0|0|0.0|100
0|2021-07-06|2207.0|0|2207.0|0|30.0|0|0.0|100
0|2021-07-07|2206.0|0|2206.0|0|30.0|0|0.0|100
0|2021-07-08|2206.0|0|2206.0|0|30.0|0|0.0|100
0|2021-07-09|2205.0|0|2205.0|0|30.0|0|0.0|100
0|2021-07-10|2205.0|0|2205.0|0|30.0|0|0.0|100
0|2021-07-11|2205.0|0|2205.0|0|30.0|0|0.0|100
0|2021-07-12|2208.0|0|2208.0|0|30.0|0|0.0|100
0|2021-07-13|2208.0|0|2208.0|0|30.0|0|0.0|100
0|2021-07-14|2208.0|0|2208.0|0|30.0|0|0.0|100
0|2021-07-15|2209.0|0|2209.0|0|30.0|0|0.0|100
0|2021-07-16|2210.0|0|2210.0|0|30.0|0|0.0|100
0|2021-07-17|2210.0|0|2210.0|0|30.0|0|0.0|100
0|2021-07-18|2210.0|0|2210.0|0|30.0|0|0.0|100
0|2021-07-19|2213.0|0|2213.0|0|30.0|0|0.0|100
0|2021-07-20|2216.0|0|2216.0|0|30.0|0|0.0|100
0|2021-07-21|2219.0|0|2219.0|0|30.0|0|0.0|100
0|2021-07-22|2223.0|0|2223.0|0|30.0|0|0.0|100
0|2021-07-23|2226.0|0|2226.0|0|30.0|0|0.0|100
0|2021-07-24|2226.0|0|2226.0|0|30.0|0|0.0|100
0|2021-07-25|2226.0|0|2226.0|0|30.0|0|0.0|100
0|2021-07-26|2237.0|0|2237.0|0|30.0|0|0.0|100
0|2021-07-27|2237.0|0|2237.0|0|30.0|0|0.0|100
0|2021-07-28|2237.0|0|2237.0|0|30.0|0|0.0|100
0|2021-07-29|2243.0|0|2243.0|0|30.0|0|0.0|100
0|2021-07-30|2245.0|0|2245.0|0|30.0|0|0.0|100
0|2021-07-31|2245.0|0|2245.0|0|30.0|0|0.0|100
0|2021-08-01|2245.0|0|2245.0|0|30.0|0|0.0|100
0|2021-08-02|2256.0|0|2256.0|0|30.0|0|0.0|100
0|2021-08-03|2260.0|0|2260.0|0|30.0|0|0.0|100
0|2021-08-04|2256.0|0|2256.0|0|30.0|0|0.0|100
0|2021-08-05|2266.0|0|2266.0|0|30.0|0|0.0|100
0|2021-08-06|2273.0|0|2273.0|0|30.0|0|0.0|100
0|2021-08-07|2273.0|0|2273.0|0|30.0|0|0.0|100
0|2021-08-08|2273.0|0|2273.0|0|30.0|0|0.0|100
0|2021-08-09|2284.0|0|2284.0|0|30.0|0|0.0|100
0|2021-08-10|2288.0|0|2288.0|0|30.0|0|0.0|100
0|2021-08-11|2293.0|0|2293.0|0|30.0|0|0.0|100
0|2021-08-12|2303.0|0|2303.0|0|30.0|0|0.0|100
0|2021-08-13|2311.0|0|2311.0|0|30.0|0|0.0|100
0|2021-08-14|2311.0|0|2311.0|0|30.0|0|0.0|100
0|2021-08-15|2311.0|0|2311.0|0|30.0|0|0.0|100
0|2021-08-16|2336.0|0|2336.0|0|30.0|0|0.0|100
0|2021-08-17|2344.0|0|2344.0|0|30.0|0|0.0|100
0|2021-08-18|2356.0|0|2356.0|0|30.0|0|0.0|100
0|2021-08-19|2364.0|0|2364.0|0|30.0|0|0.0|100
0|2021-08-20|2381.0|0|2381.0|0|30.0|0|0.0|100
0|2021-08-21|2381.0|0|2381.0|0|30.0|0|0.0|100
0|2021-08-22|2381.0|0|2381.0|0|30.0|0|0.0|100
0|2021-08-23|2408.0|0|2408.0|0|30.0|0|0.0|100
0|2021-08-24|2408.0|0|2408.0|0|30.0|0|0.0|100
0|2021-08-25|2415.0|0|2415.0|0|30.0|0|0.0|100
0|2021-08-26|2434.0|0|2434.0|0|30.0|0|0.0|100
0|2021-08-27|2456.0|0|2456.0|0|31.0|0|0.0|100
0|2021-08-28|2456.0|0|2456.0|0|31.0|0|0.0|100
0|2021-08-29|2456.0|0|2456.0|0|31.0|0|0.0|100
0|2021-08-30|2493.0|0|2493.0|0|31.0|0|0.0|100
0|2021-08-31|2504.0|0|2504.0|0|31.0|0|0.0|100
0|2021-09-01|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-02|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-03|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-04|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-05|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-06|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-07|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-08|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-09|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-10|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-11|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-12|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-13|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-14|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-15|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-16|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-17|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-18|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-19|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-20|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-21|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-22|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-23|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-24|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-25|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-26|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-27|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-28|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-29|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-09-30|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-01|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-02|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-03|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-04|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-05|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-06|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-07|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-08|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-09|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-10|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-11|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-12|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-13|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-14|2504.0|0|0.0|100|31.0|0|0.0|100
0|2021-10-15|2504.0|0|0.0|100|31.0|0|0.0|100
