|dates|Sampson_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Sampson_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Sampson_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Sampson_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Sampson_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Sampson_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Sampson_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Sampson_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|193.0|0|176.0|0|1.0|0|0.0|100
0|2020-05-14|211.0|0|203.0|0|1.0|0|0.0|100
0|2020-05-15|219.0|0|219.0|0|1.0|0|0.0|100
0|2020-05-16|232.0|0|232.0|0|1.0|0|0.0|100
0|2020-05-17|244.0|0|244.0|0|1.0|0|0.0|100
0|2020-05-18|259.0|0|259.0|0|1.0|0|0.0|100
0|2020-05-19|259.0|0|265.0|0|1.0|0|0.0|100
0|2020-05-20|273.0|0|273.0|0|1.0|0|0.0|100
0|2020-05-21|302.0|0|315.0|0|1.0|0|0.0|100
0|2020-05-22|345.0|0|345.0|0|1.0|0|0.0|100
0|2020-05-23|367.0|0|367.0|0|1.0|0|0.0|100
0|2020-05-24|385.0|0|385.0|0|1.0|0|0.0|100
0|2020-05-25|408.0|0|408.0|0|1.0|0|0.0|100
0|2020-05-26|409.0|0|409.0|0|1.0|0|0.0|100
0|2020-05-27|409.0|0|408.0|0|4.0|0|0.0|100
0|2020-05-28|413.0|0|412.0|0|4.0|0|0.0|100
0|2020-05-29|429.0|0|429.0|0|4.0|0|0.0|100
0|2020-05-30|462.0|0|462.0|0|4.0|0|0.0|100
0|2020-05-31|479.0|0|479.0|0|4.0|0|0.0|100
0|2020-06-01|499.0|0|499.0|0|4.0|0|0.0|100
0|2020-06-02|499.0|0|499.0|0|4.0|0|0.0|100
0|2020-06-03|510.0|0|509.0|0|4.0|0|0.0|100
0|2020-06-04|531.0|0|531.0|0|4.0|0|0.0|100
0|2020-06-05|553.0|0|553.0|0|4.0|0|0.0|100
0|2020-06-06|571.0|0|571.0|0|4.0|0|0.0|100
0|2020-06-07|597.0|0|597.0|0|4.0|0|0.0|100
0|2020-06-08|621.0|0|621.0|0|4.0|0|0.0|100
0|2020-06-09|621.0|0|626.0|0|4.0|0|0.0|100
0|2020-06-10|627.0|0|627.0|0|4.0|0|0.0|100
0|2020-06-11|642.0|0|642.0|0|4.0|0|0.0|100
0|2020-06-12|702.0|0|702.0|0|4.0|0|0.0|100
0|2020-06-13|728.0|0|728.0|0|4.0|0|0.0|100
0|2020-06-14|760.0|0|760.0|0|4.0|0|0.0|100
0|2020-06-15|779.0|0|779.0|0|4.0|0|0.0|100
0|2020-06-16|783.0|0|783.0|0|4.0|0|0.0|100
0|2020-06-17|791.0|0|791.0|0|4.0|0|0.0|100
0|2020-06-18|802.0|0|802.0|0|4.0|0|0.0|100
0|2020-06-19|835.0|0|835.0|0|4.0|0|0.0|100
0|2020-06-20|865.0|0|865.0|0|5.0|0|0.0|100
0|2020-06-21|877.0|0|877.0|0|5.0|0|0.0|100
0|2020-06-22|894.0|0|894.0|0|6.0|0|0.0|100
0|2020-06-23|907.0|0|907.0|0|6.0|0|0.0|100
0|2020-06-24|940.0|0|932.0|0|6.0|0|0.0|100
0|2020-06-25|947.0|0|947.0|0|6.0|0|0.0|100
0|2020-06-26|973.0|0|973.0|0|6.0|0|0.0|100
0|2020-06-27|986.0|0|986.0|0|6.0|0|0.0|100
0|2020-06-28|1018.0|0|1018.0|0|6.0|0|0.0|100
0|2020-06-29|1030.0|0|1030.0|0|6.0|0|0.0|100
0|2020-06-30|1040.0|0|1040.0|0|6.0|0|0.0|100
0|2020-07-01|1060.0|0|1060.0|0|6.0|0|0.0|100
0|2020-07-02|1071.0|0|1071.0|0|6.0|0|0.0|100
0|2020-07-03|1084.0|0|1084.0|0|6.0|0|0.0|100
0|2020-07-04|1093.0|0|1093.0|0|6.0|0|0.0|100
0|2020-07-05|1100.0|0|1100.0|0|6.0|0|0.0|100
0|2020-07-06|1112.0|0|1112.0|0|6.0|0|0.0|100
0|2020-07-07|1122.0|0|1117.0|0|7.0|0|0.0|100
0|2020-07-08|1134.0|0|1128.0|0|7.0|0|0.0|100
0|2020-07-09|1149.0|0|1149.0|0|7.0|0|0.0|100
0|2020-07-10|1181.0|0|1170.0|0|7.0|0|0.0|100
0|2020-07-11|1185.0|0|1185.0|0|7.0|0|0.0|100
0|2020-07-12|1190.0|0|1190.0|0|7.0|0|0.0|100
0|2020-07-13|1198.0|0|1198.0|0|7.0|0|0.0|100
0|2020-07-14|1217.0|0|1217.0|0|7.0|0|0.0|100
0|2020-07-15|1229.0|0|1228.0|0|8.0|0|0.0|100
0|2020-07-16|1260.0|0|1260.0|0|8.0|0|0.0|100
0|2020-07-17|1283.0|0|1283.0|0|8.0|0|0.0|100
0|2020-07-18|1291.0|0|1291.0|0|8.0|0|0.0|100
0|2020-07-19|1303.0|0|1303.0|0|8.0|0|0.0|100
0|2020-07-20|1305.0|0|1305.0|0|8.0|0|0.0|100
0|2020-07-21|1328.0|0|1328.0|0|8.0|0|0.0|100
0|2020-07-22|1340.0|0|1340.0|0|8.0|0|0.0|100
0|2020-07-23|1351.0|0|1351.0|0|8.0|0|0.0|100
0|2020-07-24|1364.0|0|1364.0|0|8.0|0|0.0|100
0|2020-07-25|1374.0|0|1374.0|0|10.0|0|0.0|100
0|2020-07-26|1381.0|0|1381.0|0|10.0|0|0.0|100
0|2020-07-27|1386.0|0|1386.0|0|10.0|0|0.0|100
0|2020-07-28|1394.0|0|1394.0|0|10.0|0|0.0|100
0|2020-07-29|1394.0|0|1394.0|0|10.0|0|0.0|100
0|2020-07-30|1402.0|0|1402.0|0|11.0|0|0.0|100
0|2020-07-31|1411.0|0|1411.0|0|12.0|0|0.0|100
0|2020-08-01|1417.0|0|1417.0|0|12.0|0|0.0|100
0|2020-08-02|1421.0|0|1421.0|0|12.0|0|0.0|100
0|2020-08-03|1427.0|0|1427.0|0|12.0|0|0.0|100
0|2020-08-04|1431.0|0|1431.0|0|13.0|0|0.0|100
0|2020-08-05|1439.0|0|1439.0|0|13.0|0|0.0|100
0|2020-08-06|1453.0|0|1453.0|0|13.0|0|0.0|100
0|2020-08-07|1455.0|0|1455.0|0|14.0|0|0.0|100
0|2020-08-08|1500.0|0|1500.0|0|14.0|0|0.0|100
0|2020-08-09|1508.0|0|1508.0|0|14.0|0|0.0|100
0|2020-08-10|1511.0|0|1511.0|0|14.0|0|0.0|100
0|2020-08-11|1516.0|0|1516.0|0|15.0|0|0.0|100
0|2020-08-12|1511.0|0|1495.0|0|18.0|0|0.0|100
0|2020-08-13|1504.0|0|1504.0|0|18.0|0|0.0|100
0|2020-08-14|1504.0|0|1504.0|0|18.0|0|0.0|100
0|2020-08-15|1510.0|0|1510.0|0|19.0|0|0.0|100
0|2020-08-16|1513.0|0|1513.0|0|19.0|0|0.0|100
0|2020-08-17|1518.0|0|1518.0|0|19.0|0|0.0|100
0|2020-08-18|1517.0|0|1517.0|0|19.0|0|0.0|100
0|2020-08-19|1523.0|0|1523.0|0|19.0|0|0.0|100
0|2020-08-20|1531.0|0|1531.0|0|19.0|0|0.0|100
0|2020-08-21|1541.0|0|1541.0|0|19.0|0|0.0|100
0|2020-08-22|1545.0|0|1545.0|0|19.0|0|0.0|100
0|2020-08-23|1551.0|0|1551.0|0|20.0|0|0.0|100
0|2020-08-24|1558.0|0|1558.0|0|20.0|0|0.0|100
0|2020-08-25|1566.0|0|1566.0|0|20.0|0|0.0|100
0|2020-08-26|1574.0|0|1574.0|0|20.0|0|0.0|100
0|2020-08-27|1587.0|0|1587.0|0|20.0|0|0.0|100
0|2020-08-28|1591.0|0|1591.0|0|20.0|0|0.0|100
0|2020-08-29|1603.0|0|1603.0|0|21.0|0|0.0|100
0|2020-08-30|1607.0|0|1607.0|0|21.0|0|0.0|100
0|2020-08-31|1609.0|0|1609.0|0|21.0|0|0.0|100
0|2020-09-01|1623.0|0|1623.0|0|21.0|0|0.0|100
0|2020-09-02|1627.0|0|1627.0|0|21.0|0|0.0|100
0|2020-09-03|1633.0|0|1633.0|0|21.0|0|0.0|100
0|2020-09-04|1654.0|0|1654.0|0|21.0|0|0.0|100
0|2020-09-05|1659.0|0|1659.0|0|21.0|0|0.0|100
0|2020-09-06|1674.0|0|1674.0|0|21.0|0|0.0|100
0|2020-09-07|1675.0|0|1675.0|0|21.0|0|0.0|100
0|2020-09-08|1679.0|0|1679.0|0|21.0|0|0.0|100
0|2020-09-09|1681.0|0|1681.0|0|22.0|0|0.0|100
0|2020-09-10|1686.0|0|1686.0|0|22.0|0|0.0|100
0|2020-09-11|1688.0|0|1688.0|0|22.0|0|0.0|100
0|2020-09-12|1695.0|0|1695.0|0|22.0|0|0.0|100
0|2020-09-13|1696.0|0|1696.0|0|22.0|0|0.0|100
0|2020-09-14|1701.0|0|1701.0|0|22.0|0|0.0|100
0|2020-09-15|1710.0|0|1710.0|0|22.0|0|0.0|100
0|2020-09-16|1720.0|0|1720.0|0|22.0|0|0.0|100
0|2020-09-17|1737.0|0|1737.0|0|23.0|0|0.0|100
0|2020-09-18|1747.0|0|1747.0|0|24.0|0|0.0|100
0|2020-09-19|1751.0|0|1751.0|0|24.0|0|0.0|100
0|2020-09-20|1761.0|0|1761.0|0|24.0|0|0.0|100
0|2020-09-21|1766.0|0|1766.0|0|24.0|0|0.0|100
0|2020-09-22|1765.0|0|1765.0|0|24.0|0|0.0|100
0|2020-09-23|1769.0|0|1769.0|0|24.0|0|0.0|100
0|2020-09-24|1788.0|0|1788.0|0|24.0|0|0.0|100
0|2020-09-25|2200.0|0|2200.0|0|28.0|0|0.0|100
0|2020-09-26|2224.0|0|2224.0|0|28.0|0|0.0|100
0|2020-09-27|2238.0|0|2238.0|0|28.0|0|0.0|100
0|2020-09-28|2240.0|0|2240.0|0|28.0|0|0.0|100
0|2020-09-29|2250.0|0|2250.0|0|28.0|0|0.0|100
0|2020-09-30|2254.0|0|2254.0|0|28.0|0|0.0|100
0|2020-10-01|2287.0|0|2287.0|0|28.0|0|0.0|100
0|2020-10-02|2304.0|0|2304.0|0|28.0|0|0.0|100
0|2020-10-03|2316.0|0|2316.0|0|28.0|0|0.0|100
0|2020-10-04|2321.0|0|2321.0|0|28.0|0|0.0|100
0|2020-10-05|2331.0|0|2331.0|0|28.0|0|0.0|100
0|2020-10-06|2338.0|0|2338.0|0|28.0|0|0.0|100
0|2020-10-07|2348.0|0|2348.0|0|28.0|0|0.0|100
0|2020-10-08|2363.0|0|2363.0|0|28.0|0|0.0|100
0|2020-10-09|2392.0|0|2392.0|0|28.0|0|0.0|100
0|2020-10-10|2421.0|0|2421.0|0|28.0|0|0.0|100
0|2020-10-11|2434.0|0|2434.0|0|28.0|0|0.0|100
0|2020-10-12|2438.0|0|2438.0|0|28.0|0|0.0|100
0|2020-10-13|2455.0|0|2455.0|0|28.0|0|0.0|100
0|2020-10-14|2472.0|0|2472.0|0|28.0|0|0.0|100
0|2020-10-15|2493.0|0|2493.0|0|28.0|0|0.0|100
0|2020-10-16|2503.0|0|2503.0|0|28.0|0|0.0|100
0|2020-10-17|2536.0|0|2536.0|0|28.0|0|0.0|100
0|2020-10-18|2546.0|0|2546.0|0|28.0|0|0.0|100
0|2020-10-19|2548.0|0|2548.0|0|28.0|0|0.0|100
0|2020-10-20|2563.0|0|2563.0|0|28.0|0|0.0|100
0|2020-10-21|2579.0|0|2579.0|0|28.0|0|0.0|100
0|2020-10-22|2605.0|0|2605.0|0|28.0|0|0.0|100
0|2020-10-23|2630.0|0|2630.0|0|31.0|0|0.0|100
0|2020-10-24|2664.0|0|2664.0|0|31.0|0|0.0|100
0|2020-10-25|2671.0|0|2671.0|0|31.0|0|0.0|100
0|2020-10-26|2702.0|0|2702.0|0|31.0|0|0.0|100
0|2020-10-27|2724.0|0|2724.0|0|32.0|0|0.0|100
0|2020-10-28|2750.0|0|2750.0|0|31.0|0|0.0|100
0|2020-10-29|2802.0|0|2802.0|0|31.0|0|0.0|100
0|2020-10-30|2822.0|0|2822.0|0|31.0|0|0.0|100
0|2020-10-31|2846.0|0|2846.0|0|31.0|0|0.0|100
0|2020-11-01|2867.0|0|2867.0|0|31.0|0|0.0|100
0|2020-11-02|2875.0|0|2875.0|0|31.0|0|0.0|100
0|2020-11-03|2896.0|0|2896.0|0|31.0|0|0.0|100
0|2020-11-04|2940.0|0|2940.0|0|31.0|0|0.0|100
0|2020-11-05|2976.0|0|2976.0|0|31.0|0|0.0|100
0|2020-11-06|3010.0|0|3010.0|0|31.0|0|0.0|100
0|2020-11-07|3032.0|0|3032.0|0|31.0|0|0.0|100
0|2020-11-08|3056.0|0|3056.0|0|31.0|0|0.0|100
0|2020-11-09|3061.0|0|3061.0|0|31.0|0|0.0|100
0|2020-11-10|3094.0|0|3094.0|0|31.0|0|0.0|100
0|2020-11-11|3129.0|0|3129.0|0|31.0|0|0.0|100
0|2020-11-12|3155.0|0|3155.0|0|31.0|0|0.0|100
0|2020-11-13|3170.0|0|3170.0|0|31.0|0|0.0|100
0|2020-11-14|3188.0|0|3188.0|0|31.0|0|0.0|100
0|2020-11-15|3206.0|0|3206.0|0|32.0|0|0.0|100
0|2020-11-16|3215.0|0|3215.0|0|32.0|0|0.0|100
0|2020-11-17|3233.0|0|3233.0|0|32.0|0|0.0|100
0|2020-11-18|3263.0|0|3263.0|0|33.0|0|0.0|100
0|2020-11-19|3306.0|0|3306.0|0|33.0|0|0.0|100
0|2020-11-20|3367.0|0|3367.0|0|33.0|0|0.0|100
0|2020-11-21|3399.0|0|3399.0|0|34.0|0|0.0|100
0|2020-11-22|3421.0|0|3421.0|0|35.0|0|0.0|100
0|2020-11-23|3442.0|0|3442.0|0|35.0|0|0.0|100
0|2020-11-24|3466.0|0|3466.0|0|36.0|0|0.0|100
0|2020-11-25|3513.0|0|3513.0|0|39.0|0|0.0|100
0|2020-11-26|3513.0|0|3513.0|0|39.0|0|0.0|100
0|2020-11-27|3594.0|0|3594.0|0|43.0|0|0.0|100
0|2020-11-28|3627.0|0|3627.0|0|43.0|0|0.0|100
0|2020-11-29|3674.0|0|3674.0|0|43.0|0|0.0|100
0|2020-11-30|3689.0|0|3689.0|0|43.0|0|0.0|100
0|2020-12-01|3710.0|0|3710.0|0|43.0|0|0.0|100
0|2020-12-02|3732.0|0|3732.0|0|47.0|0|0.0|100
0|2020-12-03|3771.0|0|3771.0|0|47.0|0|0.0|100
0|2020-12-04|3817.0|0|3817.0|0|48.0|0|0.0|100
0|2020-12-05|3853.0|0|3853.0|0|49.0|0|0.0|100
0|2020-12-06|3915.0|0|3915.0|0|49.0|0|0.0|100
0|2020-12-07|3936.0|0|3936.0|0|49.0|0|0.0|100
0|2020-12-08|3964.0|0|3964.0|0|51.0|0|0.0|100
0|2020-12-09|4022.0|0|4022.0|0|51.0|0|0.0|100
0|2020-12-10|4061.0|0|4061.0|0|52.0|0|0.0|100
0|2020-12-11|4129.0|0|4129.0|0|53.0|0|0.0|100
0|2020-12-12|4171.0|0|4171.0|0|53.0|0|0.0|100
0|2020-12-13|4208.0|0|4208.0|0|53.0|0|0.0|100
0|2020-12-14|4227.0|0|4227.0|0|53.0|0|0.0|100
0|2020-12-15|4251.0|0|4251.0|0|53.0|0|0.0|100
0|2020-12-16|4287.0|0|4287.0|0|56.0|0|0.0|100
0|2020-12-17|4327.0|0|4327.0|0|56.0|0|0.0|100
0|2020-12-18|4396.0|0|4396.0|0|57.0|0|0.0|100
0|2020-12-19|4441.0|0|4441.0|0|57.0|0|0.0|100
0|2020-12-20|4503.0|0|4503.0|0|57.0|0|0.0|100
0|2020-12-21|4533.0|0|4533.0|0|57.0|0|0.0|100
0|2020-12-22|4565.0|0|4565.0|0|57.0|0|0.0|100
0|2020-12-23|4592.0|0|4592.0|0|58.0|0|0.0|100
0|2020-12-24|4592.0|0|4592.0|0|58.0|0|0.0|100
0|2020-12-25|4592.0|0|4592.0|0|58.0|0|0.0|100
0|2020-12-26|4776.0|0|4776.0|0|59.0|0|0.0|100
0|2020-12-27|4785.0|0|4785.0|0|59.0|0|0.0|100
0|2020-12-28|4796.0|0|4796.0|0|60.0|0|0.0|100
0|2020-12-29|4809.0|0|4809.0|0|60.0|0|0.0|100
0|2020-12-30|4863.0|0|4863.0|0|61.0|0|0.0|100
0|2020-12-31|4912.0|0|4912.0|0|61.0|0|0.0|100
0|2021-01-01|4912.0|0|4912.0|0|61.0|0|0.0|100
0|2021-01-02|5035.0|0|5035.0|0|61.0|0|0.0|100
0|2021-01-03|5057.0|0|5057.0|0|61.0|0|0.0|100
0|2021-01-04|5080.0|0|5080.0|0|61.0|0|0.0|100
0|2021-01-05|5106.0|0|5106.0|0|61.0|0|0.0|100
0|2021-01-06|5151.0|0|5151.0|0|66.0|0|0.0|100
0|2021-01-07|5218.0|0|5218.0|0|66.0|0|0.0|100
0|2021-01-08|5285.0|0|5285.0|0|67.0|0|0.0|100
0|2021-01-09|5345.0|0|5345.0|0|68.0|0|0.0|100
0|2021-01-10|5381.0|0|5381.0|0|69.0|0|0.0|100
0|2021-01-11|5400.0|0|5400.0|0|69.0|0|0.0|100
0|2021-01-12|5438.0|0|5438.0|0|69.0|0|0.0|100
0|2021-01-13|5476.0|0|5476.0|0|73.0|0|0.0|100
0|2021-01-14|5566.0|0|5566.0|0|73.0|0|0.0|100
0|2021-01-15|5648.0|0|5648.0|0|73.0|0|0.0|100
0|2021-01-16|5695.0|0|5695.0|0|73.0|0|0.0|100
0|2021-01-17|5732.0|0|5732.0|0|73.0|0|0.0|100
0|2021-01-18|5732.0|0|5732.0|0|73.0|0|0.0|100
0|2021-01-19|5779.0|0|5779.0|0|73.0|0|0.0|100
0|2021-01-20|5817.0|0|5817.0|0|74.0|0|0.0|100
0|2021-01-21|5821.0|0|5821.0|0|76.0|0|0.0|100
0|2021-01-22|5862.0|0|5862.0|0|76.0|0|0.0|100
0|2021-01-23|5897.0|0|5897.0|0|76.0|0|0.0|100
0|2021-01-24|5929.0|0|5929.0|0|78.0|0|0.0|100
0|2021-01-25|5946.0|0|5946.0|0|78.0|0|0.0|100
0|2021-01-26|5960.0|0|5960.0|0|79.0|0|0.0|100
0|2021-01-27|6000.0|0|6000.0|0|79.0|0|0.0|100
