|dates|Madison_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Madison_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Madison_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Madison_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Madison_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Madison_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Madison_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Madison_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-30|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-31|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-01|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-02|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-03|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-04|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-05|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-06-06|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-06-07|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-08|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-09|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-06-10|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-06-11|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-06-12|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-06-13|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-06-14|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-06-15|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-06-16|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-06-17|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-06-18|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-06-19|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-06-20|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-06-21|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-06-22|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-06-23|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-06-24|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-06-25|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-06-26|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-06-27|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-06-28|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-06-29|188.0|0|190.0|0|0.0|0|0.0|100
0|2020-06-30|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-07-01|192.0|0|194.0|0|0.0|0|0.0|100
0|2020-07-02|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-07-03|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-07-04|200.0|0|200.0|0|0.0|0|0.0|100
0|2020-07-05|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-07-06|203.0|0|203.0|0|0.0|0|0.0|100
0|2020-07-07|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-07-08|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-07-09|214.0|0|214.0|0|0.0|0|0.0|100
0|2020-07-10|215.0|0|215.0|0|0.0|0|0.0|100
0|2020-07-11|222.0|0|222.0|0|1.0|0|0.0|100
0|2020-07-12|223.0|0|223.0|0|1.0|0|0.0|100
0|2020-07-13|223.0|0|223.0|0|1.0|0|0.0|100
0|2020-07-14|224.0|0|224.0|0|1.0|0|0.0|100
0|2020-07-15|223.0|0|223.0|0|1.0|0|0.0|100
0|2020-07-16|226.0|0|226.0|0|1.0|0|0.0|100
0|2020-07-17|226.0|0|226.0|0|1.0|0|0.0|100
0|2020-07-18|227.0|0|227.0|0|1.0|0|0.0|100
0|2020-07-19|229.0|0|229.0|0|1.0|0|0.0|100
0|2020-07-20|231.0|0|231.0|0|1.0|0|0.0|100
0|2020-07-21|236.0|0|236.0|0|1.0|0|0.0|100
0|2020-07-22|238.0|0|238.0|0|1.0|0|0.0|100
0|2020-07-23|238.0|0|238.0|0|1.0|0|0.0|100
0|2020-07-24|242.0|0|242.0|0|1.0|0|0.0|100
0|2020-07-25|245.0|0|245.0|0|1.0|0|0.0|100
0|2020-07-26|245.0|0|245.0|0|1.0|0|0.0|100
0|2020-07-27|246.0|0|246.0|0|1.0|0|0.0|100
0|2020-07-28|246.0|0|246.0|0|1.0|0|0.0|100
0|2020-07-29|246.0|0|246.0|0|1.0|0|0.0|100
0|2020-07-30|253.0|0|253.0|0|1.0|0|0.0|100
0|2020-07-31|253.0|0|253.0|0|1.0|0|0.0|100
0|2020-08-01|254.0|0|254.0|0|1.0|0|0.0|100
0|2020-08-02|259.0|0|259.0|0|1.0|0|0.0|100
0|2020-08-03|262.0|0|262.0|0|1.0|0|0.0|100
0|2020-08-04|265.0|0|265.0|0|1.0|0|0.0|100
0|2020-08-05|267.0|0|267.0|0|1.0|0|0.0|100
0|2020-08-06|269.0|0|269.0|0|2.0|0|0.0|100
0|2020-08-07|269.0|0|269.0|0|2.0|0|0.0|100
0|2020-08-08|270.0|0|270.0|0|2.0|0|0.0|100
0|2020-08-09|270.0|0|270.0|0|2.0|0|0.0|100
0|2020-08-10|270.0|0|270.0|0|2.0|0|0.0|100
0|2020-08-11|270.0|0|270.0|0|2.0|0|0.0|100
0|2020-08-12|271.0|0|271.0|0|2.0|0|0.0|100
0|2020-08-13|275.0|0|275.0|0|2.0|0|0.0|100
0|2020-08-14|277.0|0|277.0|0|2.0|0|0.0|100
0|2020-08-15|277.0|0|277.0|0|2.0|0|0.0|100
0|2020-08-16|278.0|0|278.0|0|2.0|0|0.0|100
0|2020-08-17|279.0|0|279.0|0|2.0|0|0.0|100
0|2020-08-18|280.0|0|280.0|0|2.0|0|0.0|100
0|2020-08-19|284.0|0|284.0|0|2.0|0|0.0|100
0|2020-08-20|286.0|0|286.0|0|2.0|0|0.0|100
0|2020-08-21|286.0|0|286.0|0|2.0|0|0.0|100
0|2020-08-22|286.0|0|286.0|0|2.0|0|0.0|100
0|2020-08-23|286.0|0|286.0|0|2.0|0|0.0|100
0|2020-08-24|286.0|0|286.0|0|2.0|0|0.0|100
0|2020-08-25|287.0|0|287.0|0|2.0|0|0.0|100
0|2020-08-26|287.0|0|287.0|0|2.0|0|0.0|100
0|2020-08-27|287.0|0|287.0|0|2.0|0|0.0|100
0|2020-08-28|290.0|0|290.0|0|2.0|0|0.0|100
0|2020-08-29|295.0|0|295.0|0|2.0|0|0.0|100
0|2020-08-30|295.0|0|295.0|0|2.0|0|0.0|100
0|2020-08-31|296.0|0|296.0|0|2.0|0|0.0|100
0|2020-09-01|296.0|0|296.0|0|2.0|0|0.0|100
0|2020-09-02|296.0|0|299.0|0|2.0|0|0.0|100
0|2020-09-03|302.0|0|302.0|0|2.0|0|0.0|100
0|2020-09-04|308.0|0|308.0|0|2.0|0|0.0|100
0|2020-09-05|308.0|0|308.0|0|2.0|0|0.0|100
0|2020-09-06|308.0|0|308.0|0|2.0|0|0.0|100
0|2020-09-07|310.0|0|310.0|0|2.0|0|0.0|100
0|2020-09-08|310.0|0|310.0|0|2.0|0|0.0|100
0|2020-09-09|310.0|0|310.0|0|2.0|0|0.0|100
0|2020-09-10|310.0|0|310.0|0|2.0|0|0.0|100
0|2020-09-11|313.0|0|313.0|0|2.0|0|0.0|100
0|2020-09-12|319.0|0|319.0|0|2.0|0|0.0|100
0|2020-09-13|319.0|0|319.0|0|2.0|0|0.0|100
0|2020-09-14|319.0|0|319.0|0|2.0|0|0.0|100
0|2020-09-15|319.0|0|319.0|0|2.0|0|0.0|100
0|2020-09-16|321.0|0|321.0|0|2.0|0|0.0|100
0|2020-09-17|324.0|0|324.0|0|2.0|0|0.0|100
0|2020-09-18|328.0|0|328.0|0|2.0|0|0.0|100
0|2020-09-19|331.0|0|331.0|0|2.0|0|0.0|100
0|2020-09-20|331.0|0|332.0|0|2.0|0|0.0|100
0|2020-09-21|331.0|0|332.0|0|2.0|0|0.0|100
0|2020-09-22|333.0|0|333.0|0|2.0|0|0.0|100
0|2020-09-23|337.0|0|337.0|0|2.0|0|0.0|100
0|2020-09-24|340.0|0|340.0|0|2.0|0|0.0|100
0|2020-09-25|346.0|0|346.0|0|3.0|0|0.0|100
0|2020-09-26|351.0|0|351.0|0|3.0|0|0.0|100
0|2020-09-27|352.0|0|352.0|0|3.0|0|0.0|100
0|2020-09-28|355.0|0|355.0|0|3.0|0|0.0|100
0|2020-09-29|357.0|0|357.0|0|3.0|0|0.0|100
0|2020-09-30|365.0|0|365.0|0|3.0|0|0.0|100
0|2020-10-01|370.0|0|370.0|0|3.0|0|0.0|100
0|2020-10-02|371.0|0|371.0|0|3.0|0|0.0|100
0|2020-10-03|375.0|0|375.0|0|3.0|0|0.0|100
0|2020-10-04|376.0|0|376.0|0|4.0|0|0.0|100
0|2020-10-05|377.0|0|377.0|0|5.0|0|0.0|100
0|2020-10-06|379.0|0|379.0|0|5.0|0|0.0|100
0|2020-10-07|382.0|0|382.0|0|5.0|0|0.0|100
0|2020-10-08|385.0|0|385.0|0|5.0|0|0.0|100
0|2020-10-09|392.0|0|392.0|0|5.0|0|0.0|100
0|2020-10-10|393.0|0|393.0|0|5.0|0|0.0|100
0|2020-10-11|394.0|0|394.0|0|5.0|0|0.0|100
0|2020-10-12|394.0|0|394.0|0|5.0|0|0.0|100
0|2020-10-13|399.0|0|399.0|0|6.0|0|0.0|100
0|2020-10-14|404.0|0|404.0|0|6.0|0|0.0|100
0|2020-10-15|408.0|0|408.0|0|6.0|0|0.0|100
0|2020-10-16|408.0|0|408.0|0|6.0|0|0.0|100
0|2020-10-17|408.0|0|408.0|0|5.0|0|0.0|100
0|2020-10-18|408.0|0|409.0|0|5.0|0|0.0|100
0|2020-10-19|411.0|0|411.0|0|5.0|0|0.0|100
0|2020-10-20|416.0|0|416.0|0|5.0|0|0.0|100
0|2020-10-21|417.0|0|417.0|0|5.0|0|0.0|100
0|2020-10-22|417.0|0|418.0|0|5.0|0|0.0|100
0|2020-10-23|417.0|0|421.0|0|5.0|0|0.0|100
0|2020-10-24|417.0|0|425.0|0|5.0|0|0.0|100
0|2020-10-25|417.0|0|426.0|0|5.0|0|0.0|100
0|2020-10-26|426.0|0|426.0|0|6.0|0|0.0|100
0|2020-10-27|430.0|0|430.0|0|6.0|0|0.0|100
0|2020-10-28|430.0|0|431.0|0|6.0|0|0.0|100
0|2020-10-29|430.0|0|433.0|0|6.0|0|0.0|100
0|2020-10-30|430.0|0|434.0|0|6.0|0|0.0|100
0|2020-10-31|430.0|0|442.0|0|6.0|0|0.0|100
0|2020-11-01|430.0|0|444.0|0|6.0|0|0.0|100
0|2020-11-02|445.0|0|445.0|0|6.0|0|0.0|100
0|2020-11-03|450.0|0|450.0|0|6.0|0|0.0|100
0|2020-11-04|455.0|0|455.0|0|6.0|0|0.0|100
0|2020-11-05|458.0|0|458.0|0|6.0|0|0.0|100
0|2020-11-06|460.0|0|460.0|0|6.0|0|0.0|100
0|2020-11-07|471.0|0|471.0|0|6.0|0|0.0|100
0|2020-11-08|471.0|0|473.0|0|6.0|0|0.0|100
0|2020-11-09|480.0|0|480.0|0|6.0|0|0.0|100
0|2020-11-10|480.0|0|489.0|0|6.0|0|0.0|100
0|2020-11-11|496.0|0|496.0|0|6.0|0|0.0|100
0|2020-11-12|507.0|0|507.0|0|6.0|0|0.0|100
0|2020-11-13|512.0|0|512.0|0|6.0|0|0.0|100
0|2020-11-14|523.0|0|523.0|0|6.0|0|0.0|100
0|2020-11-15|523.0|0|526.0|0|6.0|0|0.0|100
0|2020-11-16|523.0|0|529.0|0|6.0|0|0.0|100
0|2020-11-17|523.0|0|536.0|0|6.0|0|0.0|100
0|2020-11-18|523.0|0|537.0|0|6.0|0|0.0|100
0|2020-11-19|523.0|0|543.0|0|6.0|0|0.0|100
0|2020-11-20|546.0|0|546.0|0|6.0|0|0.0|100
0|2020-11-21|546.0|0|558.0|0|6.0|0|0.0|100
0|2020-11-22|566.0|0|566.0|0|7.0|0|0.0|100
0|2020-11-23|566.0|0|578.0|0|7.0|0|0.0|100
0|2020-11-24|586.0|0|586.0|0|8.0|0|0.0|100
0|2020-11-25|600.0|0|600.0|0|8.0|0|0.0|100
0|2020-11-26|600.0|0|607.0|0|8.0|0|0.0|100
0|2020-11-27|611.0|0|611.0|0|8.0|0|0.0|100
0|2020-11-28|611.0|0|617.0|0|8.0|0|0.0|100
0|2020-11-29|618.0|0|618.0|0|8.0|0|0.0|100
0|2020-11-30|629.0|0|629.0|0|8.0|0|0.0|100
0|2020-12-01|629.0|0|640.0|0|8.0|0|0.0|100
0|2020-12-02|665.0|0|665.0|0|8.0|0|0.0|100
0|2020-12-03|690.0|0|690.0|0|8.0|0|0.0|100
0|2020-12-04|730.0|0|730.0|0|8.0|0|0.0|100
0|2020-12-05|741.0|0|741.0|0|8.0|0|0.0|100
0|2020-12-06|748.0|0|748.0|0|8.0|0|0.0|100
0|2020-12-07|748.0|0|755.0|0|8.0|0|0.0|100
0|2020-12-08|748.0|0|761.0|0|8.0|0|0.0|100
0|2020-12-09|774.0|0|774.0|0|9.0|0|0.0|100
0|2020-12-10|787.0|0|787.0|0|9.0|0|0.0|100
0|2020-12-11|808.0|0|808.0|0|9.0|0|0.0|100
0|2020-12-12|815.0|0|815.0|0|9.0|0|0.0|100
0|2020-12-13|815.0|0|821.0|0|9.0|0|0.0|100
0|2020-12-14|815.0|0|831.0|0|9.0|0|0.0|100
0|2020-12-15|841.0|0|841.0|0|9.0|0|0.0|100
0|2020-12-16|852.0|0|852.0|0|9.0|0|0.0|100
0|2020-12-17|869.0|0|869.0|0|10.0|0|0.0|100
0|2020-12-18|869.0|0|894.0|0|10.0|0|0.0|100
0|2020-12-19|905.0|0|905.0|0|11.0|0|0.0|100
0|2020-12-20|905.0|0|908.0|0|11.0|0|0.0|100
0|2020-12-21|905.0|0|917.0|0|11.0|0|0.0|100
0|2020-12-22|905.0|0|928.0|0|11.0|0|0.0|100
0|2020-12-23|905.0|0|945.0|0|11.0|0|0.0|100
0|2020-12-24|905.0|0|958.0|0|11.0|0|0.0|100
0|2020-12-25|905.0|0|966.0|0|11.0|0|0.0|100
0|2020-12-26|905.0|0|977.0|0|11.0|0|0.0|100
0|2020-12-27|905.0|0|978.0|0|11.0|0|0.0|100
0|2020-12-28|905.0|0|984.0|0|11.0|0|0.0|100
0|2020-12-29|905.0|0|994.0|0|12.0|0|0.0|100
0|2020-12-30|1014.0|0|1014.0|0|12.0|0|0.0|100
0|2020-12-31|1014.0|0|1025.0|0|12.0|0|0.0|100
0|2021-01-01|1014.0|0|1048.0|0|12.0|0|0.0|100
0|2021-01-02|1014.0|0|1054.0|0|12.0|0|0.0|100
0|2021-01-03|1014.0|0|1058.0|0|12.0|0|0.0|100
0|2021-01-04|1014.0|0|1062.0|0|12.0|0|0.0|100
0|2021-01-05|1081.0|0|1081.0|0|13.0|0|0.0|100
0|2021-01-06|1081.0|0|1099.0|0|13.0|0|0.0|100
0|2021-01-07|1081.0|0|1114.0|0|13.0|0|0.0|100
0|2021-01-08|1125.0|0|1125.0|0|13.0|0|0.0|100
0|2021-01-09|1136.0|0|1136.0|0|14.0|0|0.0|100
0|2021-01-10|1136.0|0|1144.0|0|14.0|0|0.0|100
0|2021-01-11|1136.0|0|1152.0|0|14.0|0|0.0|100
0|2021-01-12|1163.0|0|1163.0|0|14.0|0|0.0|100
0|2021-01-13|1168.0|0|1168.0|0|14.0|0|0.0|100
0|2021-01-14|1168.0|0|1181.0|0|14.0|0|0.0|100
0|2021-01-15|1168.0|0|1190.0|0|15.0|0|0.0|100
0|2021-01-16|1198.0|0|1198.0|0|15.0|0|0.0|100
0|2021-01-17|1202.0|0|1202.0|0|15.0|0|0.0|100
0|2021-01-18|1213.0|0|1213.0|0|15.0|0|0.0|100
0|2021-01-19|1228.0|0|1228.0|0|15.0|0|0.0|100
0|2021-01-20|1237.0|0|1237.0|0|16.0|0|0.0|100
0|2021-01-21|1243.0|0|1243.0|0|16.0|0|0.0|100
0|2021-01-22|1254.0|0|1254.0|0|16.0|0|0.0|100
0|2021-01-23|1254.0|0|1259.0|0|16.0|0|0.0|100
0|2021-01-24|1254.0|0|1267.0|0|16.0|0|0.0|100
0|2021-01-25|1273.0|0|1273.0|0|17.0|0|0.0|100
0|2021-01-26|1300.0|0|1300.0|0|17.0|0|0.0|100
0|2021-01-27|1309.0|0|1309.0|0|17.0|0|0.0|100
0|2021-01-28|1321.0|0|1321.0|0|18.0|0|0.0|100
0|2021-01-29|1329.0|0|1329.0|0|18.0|0|0.0|100
0|2021-01-30|1333.0|0|1333.0|0|18.0|0|0.0|100
0|2021-01-31|1340.0|0|1340.0|0|18.0|0|0.0|100
0|2021-02-01|1340.0|0|1343.0|0|18.0|0|0.0|100
0|2021-02-02|1348.0|0|1348.0|0|18.0|0|0.0|100
0|2021-02-03|1356.0|0|1356.0|0|18.0|0|0.0|100
0|2021-02-04|1356.0|0|1359.0|0|19.0|0|0.0|100
0|2021-02-05|1367.0|0|1367.0|0|19.0|0|0.0|100
0|2021-02-06|1373.0|0|1373.0|0|19.0|0|0.0|100
0|2021-02-07|1373.0|0|1373.0|0|19.0|0|0.0|100
0|2021-02-08|1374.0|0|1374.0|0|19.0|0|0.0|100
