|dates|Edwards_Illinois_UnitedStates.BLS_EmployedPopulation.data|Edwards_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Edwards_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Edwards_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Edwards_Illinois_UnitedStates.BLS_UnemploymentRate.data|Edwards_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Edwards_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Edwards_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-09-30|2536.0|0|157.0|0|5.829929446713702|0|2693.0|0
0|2020-10-01|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-02|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-03|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-04|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-05|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-06|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-07|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-08|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-09|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-10|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-11|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-12|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-13|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-14|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-15|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-16|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-17|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-18|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-19|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-20|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-21|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-22|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-23|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-24|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-25|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-26|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-27|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-28|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-29|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-30|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-10-31|2696.0|0|127.0|0|4.498760184201204|0|2823.0|0
0|2020-11-01|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-02|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-03|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-04|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-05|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-06|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-07|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-08|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-09|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-10|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-11|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-12|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-13|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-14|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-15|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-16|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-17|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-18|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-19|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-20|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-21|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-22|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-23|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-24|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-25|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-26|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-27|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-28|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-29|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-11-30|2526.0|0|114.0|0|4.318181818181818|0|2640.0|0
0|2020-12-01|2478.0|0|149.0|0|5.671869052150742|0|2627.0|0
0|2020-12-02|2478.0|0|149.0|0|5.671869052150742|0|2627.0|0
0|2020-12-03|2478.0|0|149.0|0|5.671869052150742|0|2627.0|0
0|2020-12-04|2478.0|0|149.0|0|5.671869052150742|0|2627.0|0
0|2020-12-05|2478.0|0|149.0|0|5.671869052150742|0|2627.0|0
0|2020-12-06|2478.0|0|149.0|0|5.671869052150742|0|2627.0|0
0|2020-12-07|2478.0|0|149.0|0|5.671869052150742|0|2627.0|0
0|2020-12-08|2478.0|0|149.0|0|5.671869052150742|0|2627.0|0
0|2020-12-09|2478.0|0|149.0|0|5.671869052150742|0|2627.0|0
