|dates|Unassigned_Georgia_UnitedStates.JHU_ConfirmedCases.data|Unassigned_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_Georgia_UnitedStates.NYT_ConfirmedCases.data|Unassigned_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1363.0|0|1363.0|0|0.0|0|0.0|100
0|2020-05-15|1644.0|0|1644.0|0|0.0|0|0.0|100
0|2020-05-16|1787.0|0|1787.0|0|0.0|0|0.0|100
0|2020-05-17|2035.0|0|2035.0|0|0.0|0|0.0|100
0|2020-05-18|2216.0|0|2216.0|0|0.0|0|0.0|100
0|2020-05-19|2136.0|0|2136.0|0|0.0|0|0.0|100
0|2020-05-20|2432.0|0|2432.0|0|1.0|0|0.0|100
0|2020-05-21|2464.0|0|2464.0|0|2.0|0|0.0|100
0|2020-05-22|2496.0|0|2496.0|0|0.0|0|0.0|100
0|2020-05-23|2682.0|0|2682.0|0|0.0|0|0.0|100
0|2020-05-24|2657.0|0|2657.0|0|0.0|0|0.0|100
0|2020-05-25|2294.0|0|2294.0|0|0.0|0|0.0|100
0|2020-05-26|1790.0|0|1790.0|0|1.0|0|0.0|100
0|2020-05-27|1372.0|0|1372.0|0|0.0|0|0.0|100
0|2020-05-28|1319.0|0|1319.0|0|0.0|0|0.0|100
0|2020-05-29|1025.0|0|1025.0|0|0.0|0|0.0|100
0|2020-05-30|1202.0|0|1202.0|0|0.0|0|0.0|100
0|2020-05-31|1698.0|0|1698.0|0|1.0|0|0.0|100
0|2020-06-01|1511.0|0|1511.0|0|1.0|0|0.0|100
0|2020-06-02|1561.0|0|1561.0|0|0.0|0|0.0|100
0|2020-06-03|1338.0|0|1338.0|0|0.0|0|0.0|100
0|2020-06-04|1196.0|0|1196.0|0|0.0|0|0.0|100
0|2020-06-05|1043.0|0|1043.0|0|2.0|0|0.0|100
0|2020-06-06|1127.0|0|1127.0|0|2.0|0|0.0|100
0|2020-06-07|1403.0|0|1403.0|0|2.0|0|0.0|100
0|2020-06-08|1322.0|0|1322.0|0|2.0|0|0.0|100
0|2020-06-09|1291.0|0|1291.0|0|1.0|0|0.0|100
0|2020-06-10|1160.0|0|1160.0|0|1.0|0|0.0|100
0|2020-06-11|1019.0|0|1019.0|0|2.0|0|0.0|100
0|2020-06-12|1021.0|0|1021.0|0|1.0|0|0.0|100
0|2020-06-13|1297.0|0|1297.0|0|3.0|0|0.0|100
0|2020-06-14|1675.0|0|1675.0|0|3.0|0|0.0|100
0|2020-06-15|1551.0|0|1551.0|0|5.0|0|0.0|100
0|2020-06-16|1470.0|0|1470.0|0|2.0|0|0.0|100
0|2020-06-17|1154.0|0|1154.0|0|2.0|0|0.0|100
0|2020-06-18|1147.0|0|1147.0|0|1.0|0|0.0|100
0|2020-06-19|886.0|0|886.0|0|2.0|0|0.0|100
0|2020-06-20|1850.0|0|1850.0|0|1.0|0|0.0|100
0|2020-06-21|1958.0|0|1958.0|0|1.0|0|0.0|100
0|2020-06-22|1792.0|0|1792.0|0|1.0|0|0.0|100
0|2020-06-23|1482.0|0|1482.0|0|2.0|0|0.0|100
0|2020-06-24|1249.0|0|1249.0|0|2.0|0|0.0|100
0|2020-06-25|1341.0|0|1341.0|0|2.0|0|0.0|100
0|2020-06-26|1469.0|0|1469.0|0|2.0|0|0.0|100
0|2020-06-27|1593.0|0|1593.0|0|2.0|0|0.0|100
0|2020-06-28|2379.0|0|2379.0|0|2.0|0|0.0|100
0|2020-06-29|3621.0|0|3621.0|0|2.0|0|0.0|100
0|2020-06-30|2699.0|0|2699.0|0|2.0|0|0.0|100
0|2020-07-01|2395.0|0|2395.0|0|2.0|0|0.0|100
0|2020-07-02|2764.0|0|2764.0|0|2.0|0|0.0|100
0|2020-07-03|1992.0|0|1992.0|0|2.0|0|0.0|100
0|2020-07-04|1321.0|0|1321.0|0|2.0|0|0.0|100
0|2020-07-05|1383.0|0|1383.0|0|2.0|0|0.0|100
0|2020-07-06|1237.0|0|1237.0|0|2.0|0|0.0|100
0|2020-07-07|1180.0|0|1180.0|0|2.0|0|0.0|100
0|2020-07-08|1159.0|0|1159.0|0|2.0|0|0.0|100
0|2020-07-09|1211.0|0|1211.0|0|2.0|0|0.0|100
0|2020-07-10|1363.0|0|1363.0|0|1.0|0|0.0|100
0|2020-07-11|1485.0|0|1485.0|0|2.0|0|0.0|100
0|2020-07-12|1470.0|0|1470.0|0|2.0|0|0.0|100
0|2020-07-13|1410.0|0|1410.0|0|2.0|0|0.0|100
0|2020-07-14|1571.0|0|1571.0|0|2.0|0|0.0|100
0|2020-07-15|1664.0|0|1664.0|0|3.0|0|0.0|100
0|2020-07-16|1322.0|0|1322.0|0|1.0|0|0.0|100
0|2020-07-17|1303.0|0|1303.0|0|1.0|0|0.0|100
0|2020-07-18|1628.0|0|1628.0|0|6.0|0|0.0|100
0|2020-07-19|1754.0|0|1754.0|0|6.0|0|0.0|100
0|2020-07-20|1821.0|0|1821.0|0|6.0|0|0.0|100
0|2020-07-21|1680.0|0|1680.0|0|7.0|0|0.0|100
0|2020-07-22|1917.0|0|1917.0|0|8.0|0|0.0|100
0|2020-07-23|2223.0|0|2223.0|0|4.0|0|0.0|100
0|2020-07-24|2109.0|0|2109.0|0|6.0|0|0.0|100
0|2020-07-25|2057.0|0|2057.0|0|7.0|0|0.0|100
0|2020-07-26|2099.0|0|2099.0|0|6.0|0|0.0|100
0|2020-07-27|2202.0|0|2202.0|0|6.0|0|0.0|100
0|2020-07-28|2202.0|0|2334.0|0|6.0|0|0.0|100
0|2020-07-29|2429.0|0|2429.0|0|6.0|0|0.0|100
0|2020-07-30|2279.0|0|2279.0|0|7.0|0|0.0|100
0|2020-07-31|2311.0|0|2311.0|0|6.0|0|0.0|100
0|2020-08-01|2377.0|0|2377.0|0|6.0|0|0.0|100
0|2020-08-02|2471.0|0|2471.0|0|6.0|0|0.0|100
0|2020-08-03|2549.0|0|2549.0|0|6.0|0|0.0|100
0|2020-08-04|2534.0|0|2534.0|0|6.0|0|0.0|100
0|2020-08-05|2545.0|0|2545.0|0|10.0|0|0.0|100
0|2020-08-06|2472.0|0|2472.0|0|9.0|0|0.0|100
0|2020-08-07|2504.0|0|2504.0|0|9.0|0|0.0|100
0|2020-08-08|2559.0|0|2559.0|0|9.0|0|0.0|100
0|2020-08-09|2763.0|0|2763.0|0|9.0|0|0.0|100
0|2020-08-10|2856.0|0|2856.0|0|9.0|0|0.0|100
0|2020-08-11|2665.0|0|2665.0|0|12.0|0|0.0|100
0|2020-08-12|2730.0|0|2730.0|0|8.0|0|0.0|100
0|2020-08-13|2783.0|0|2783.0|0|8.0|0|0.0|100
0|2020-08-14|2765.0|0|2765.0|0|7.0|0|0.0|100
0|2020-08-15|2758.0|0|2758.0|0|7.0|0|0.0|100
0|2020-08-16|2731.0|0|2731.0|0|5.0|0|0.0|100
0|2020-08-17|2761.0|0|2761.0|0|5.0|0|0.0|100
0|2020-08-18|2725.0|0|2725.0|0|8.0|0|0.0|100
0|2020-08-19|2766.0|0|2766.0|0|8.0|0|0.0|100
0|2020-08-20|2719.0|0|2719.0|0|7.0|0|0.0|100
0|2020-08-21|2689.0|0|2689.0|0|6.0|0|0.0|100
0|2020-08-22|2685.0|0|2685.0|0|4.0|0|0.0|100
0|2020-08-23|2769.0|0|2769.0|0|4.0|0|0.0|100
0|2020-08-24|2668.0|0|2668.0|0|4.0|0|0.0|100
0|2020-08-25|2725.0|0|2725.0|0|4.0|0|0.0|100
0|2020-08-26|2597.0|0|2597.0|0|5.0|0|0.0|100
0|2020-08-27|2564.0|0|2564.0|0|4.0|0|0.0|100
0|2020-08-28|2497.0|0|2497.0|0|4.0|0|0.0|100
0|2020-08-29|2536.0|0|2536.0|0|4.0|0|0.0|100
0|2020-08-30|2598.0|0|2598.0|0|4.0|0|0.0|100
0|2020-08-31|2470.0|0|2470.0|0|4.0|0|0.0|100
0|2020-09-01|2480.0|0|2480.0|0|4.0|0|0.0|100
0|2020-09-02|2508.0|0|2508.0|0|4.0|0|0.0|100
0|2020-09-03|2508.0|0|2419.0|0|4.0|0|0.0|100
0|2020-09-04|2505.0|0|2505.0|0|3.0|0|0.0|100
0|2020-09-05|2468.0|0|2468.0|0|3.0|0|0.0|100
0|2020-09-06|2538.0|0|2538.0|0|4.0|0|0.0|100
0|2020-09-07|2492.0|0|2492.0|0|4.0|0|0.0|100
0|2020-09-08|2492.0|0|2386.0|0|4.0|0|0.0|100
0|2020-09-09|2409.0|0|2409.0|0|3.0|0|0.0|100
0|2020-09-10|2440.0|0|2440.0|0|3.0|0|0.0|100
0|2020-09-11|2426.0|0|2426.0|0|3.0|0|0.0|100
0|2020-09-12|2467.0|0|2467.0|0|3.0|0|0.0|100
0|2020-09-13|2459.0|0|2459.0|0|3.0|0|0.0|100
0|2020-09-14|2459.0|0|2414.0|0|3.0|0|0.0|100
0|2020-09-15|2415.0|0|2415.0|0|3.0|0|0.0|100
0|2020-09-16|2426.0|0|2426.0|0|4.0|0|0.0|100
0|2020-09-17|2456.0|0|2456.0|0|4.0|0|0.0|100
0|2020-09-18|2465.0|0|2465.0|0|4.0|0|0.0|100
0|2020-09-19|2399.0|0|2399.0|0|5.0|0|0.0|100
0|2020-09-20|2399.0|0|2386.0|0|5.0|0|0.0|100
0|2020-09-21|2386.0|0|2386.0|0|5.0|0|0.0|100
0|2020-09-22|2342.0|0|2342.0|0|5.0|0|0.0|100
0|2020-09-23|2263.0|0|2263.0|0|6.0|0|0.0|100
0|2020-09-24|2235.0|0|2235.0|0|7.0|0|0.0|100
0|2020-09-25|2223.0|0|2223.0|0|7.0|0|0.0|100
0|2020-09-26|2235.0|0|2235.0|0|6.0|0|0.0|100
0|2020-09-27|2237.0|0|2237.0|0|6.0|0|0.0|100
0|2020-09-28|2223.0|0|2223.0|0|6.0|0|0.0|100
0|2020-09-29|2231.0|0|2231.0|0|6.0|0|0.0|100
0|2020-09-30|2206.0|0|2206.0|0|7.0|0|0.0|100
0|2020-10-01|2206.0|0|2181.0|0|7.0|0|0.0|100
0|2020-10-02|2219.0|0|2219.0|0|6.0|0|0.0|100
0|2020-10-03|2248.0|0|2248.0|0|6.0|0|0.0|100
0|2020-10-04|2272.0|0|2272.0|0|6.0|0|0.0|100
0|2020-10-05|2277.0|0|2435.0|0|7.0|0|0.0|100
0|2020-10-06|2195.0|0|2353.0|0|7.0|0|0.0|100
0|2020-10-07|2206.0|0|2364.0|0|6.0|0|0.0|100
0|2020-10-08|2148.0|0|2306.0|0|4.0|0|0.0|100
0|2020-10-09|2159.0|0|2317.0|0|4.0|0|0.0|100
0|2020-10-10|2126.0|0|2284.0|0|5.0|0|0.0|100
0|2020-10-11|2077.0|0|2235.0|0|4.0|0|0.0|100
0|2020-10-12|2083.0|0|2240.0|0|4.0|0|0.0|100
0|2020-10-13|2030.0|0|2187.0|0|4.0|0|0.0|100
0|2020-10-14|2014.0|0|2171.0|0|4.0|0|0.0|100
0|2020-10-15|2043.0|0|2200.0|0|4.0|0|0.0|100
0|2020-10-16|1937.0|0|2094.0|0|6.0|0|0.0|100
0|2020-10-17|1927.0|0|2084.0|0|6.0|0|0.0|100
0|2020-10-18|1927.0|0|2111.0|0|6.0|0|0.0|100
0|2020-10-19|1940.0|0|2118.0|0|6.0|0|0.0|100
0|2020-10-20|1865.0|0|2043.0|0|6.0|0|0.0|100
0|2020-10-21|1906.0|0|2084.0|0|6.0|0|0.0|100
0|2020-10-22|1906.0|0|2326.0|0|6.0|0|0.0|100
0|2020-10-23|1906.0|0|2302.0|0|6.0|0|0.0|100
0|2020-10-24|1906.0|0|2253.0|0|6.0|0|0.0|100
0|2020-10-25|1906.0|0|2301.0|0|6.0|0|0.0|100
0|2020-10-26|1906.0|0|2300.0|0|6.0|0|0.0|100
0|2020-10-27|1906.0|0|2223.0|0|6.0|0|0.0|100
0|2020-10-28|1906.0|0|2238.0|0|6.0|0|0.0|100
0|2020-10-29|1887.0|0|2237.0|0|7.0|0|0.0|100
0|2020-10-30|1827.0|0|2177.0|0|6.0|0|0.0|100
0|2020-10-31|1827.0|0|2221.0|0|6.0|0|0.0|100
0|2020-11-01|1827.0|0|2251.0|0|6.0|0|0.0|100
0|2020-11-02|1920.0|0|2281.0|0|6.0|0|0.0|100
0|2020-11-03|1953.0|0|2314.0|0|6.0|0|0.0|100
0|2020-11-04|1951.0|0|2359.0|0|6.0|0|0.0|100
0|2020-11-05|1951.0|0|2397.0|0|6.0|0|0.0|100
0|2020-11-06|1951.0|0|2451.0|0|5.0|0|0.0|100
0|2020-11-07|1951.0|0|2494.0|0|6.0|0|0.0|100
0|2020-11-08|1951.0|0|2333.0|0|6.0|0|0.0|100
0|2020-11-09|2281.0|0|2298.0|0|6.0|0|0.0|100
0|2020-11-10|2281.0|0|2299.0|0|6.0|0|0.0|100
0|2020-11-11|2284.0|0|2301.0|0|6.0|0|0.0|100
0|2020-11-12|2284.0|0|2366.0|0|5.0|0|0.0|100
0|2020-11-13|2381.0|0|2398.0|0|5.0|0|0.0|100
0|2020-11-14|2381.0|0|2461.0|0|5.0|0|0.0|100
0|2020-11-15|2475.0|0|2492.0|0|6.0|0|0.0|100
0|2020-11-16|2526.0|0|2536.0|0|6.0|0|0.0|100
0|2020-11-17|2443.0|0|2453.0|0|6.0|0|0.0|100
0|2020-11-18|2443.0|0|2507.0|0|3.0|0|0.0|100
0|2020-11-19|2443.0|0|2468.0|0|2.0|0|0.0|100
0|2020-11-20|2445.0|0|2455.0|0|2.0|0|0.0|100
0|2020-11-21|2441.0|0|2451.0|0|2.0|0|0.0|100
0|2020-11-22|2441.0|0|2492.0|0|2.0|0|0.0|100
0|2020-11-23|2498.0|0|2507.0|0|3.0|0|0.0|100
0|2020-11-24|2573.0|0|2582.0|0|2.0|0|0.0|100
0|2020-11-25|2573.0|0|2475.0|0|2.0|0|0.0|100
0|2020-11-26|2573.0|0|2488.0|0|2.0|0|0.0|100
0|2020-11-27|2573.0|0|2525.0|0|2.0|0|0.0|100
0|2020-11-28|2573.0|0|2506.0|0|2.0|0|0.0|100
0|2020-11-29|2536.0|0|2545.0|0|1.0|0|0.0|100
0|2020-11-30|2536.0|0|2454.0|0|1.0|0|0.0|100
0|2020-12-01|2536.0|0|2550.0|0|1.0|0|0.0|100
0|2020-12-02|2647.0|0|2656.0|0|1.0|0|0.0|100
0|2020-12-03|2710.0|0|2719.0|0|1.0|0|0.0|100
0|2020-12-04|2829.0|0|2838.0|0|1.0|0|0.0|100
0|2020-12-05|2829.0|0|2787.0|0|1.0|0|0.0|100
0|2020-12-06|2834.0|0|2843.0|0|1.0|0|0.0|100
0|2020-12-07|2916.0|0|2926.0|0|1.0|0|0.0|100
0|2020-12-08|2916.0|0|2817.0|0|1.0|0|0.0|100
0|2020-12-09|2962.0|0|2972.0|0|1.0|0|0.0|100
0|2020-12-10|2943.0|0|2953.0|0|1.0|0|0.0|100
0|2020-12-11|2943.0|0|2946.0|0|1.0|0|0.0|100
0|2020-12-12|3017.0|0|3027.0|0|2.0|0|0.0|100
0|2020-12-13|3016.0|0|3026.0|0|2.0|0|0.0|100
0|2020-12-14|3054.0|0|3064.0|0|2.0|0|0.0|100
0|2020-12-15|3054.0|0|3091.0|0|2.0|0|0.0|100
0|2020-12-16|3054.0|0|3183.0|0|2.0|0|0.0|100
0|2020-12-17|3054.0|0|3205.0|0|2.0|0|0.0|100
0|2020-12-18|3259.0|0|3269.0|0|3.0|0|0.0|100
0|2020-12-19|3272.0|0|3282.0|0|3.0|0|0.0|100
0|2020-12-20|3272.0|0|3377.0|0|3.0|0|0.0|100
0|2020-12-21|3394.0|0|3404.0|0|3.0|0|0.0|100
0|2020-12-22|3418.0|0|3428.0|0|3.0|0|0.0|100
0|2020-12-23|3467.0|0|3477.0|0|4.0|0|0.0|100
0|2020-12-24|3342.0|0|3352.0|0|3.0|0|0.0|100
0|2020-12-25|3431.0|0|3441.0|0|3.0|0|0.0|100
0|2020-12-26|3495.0|0|3505.0|0|3.0|0|0.0|100
0|2020-12-27|3532.0|0|3542.0|0|3.0|0|0.0|100
0|2020-12-28|3532.0|0|3507.0|0|3.0|0|0.0|100
0|2020-12-29|3532.0|0|3444.0|0|3.0|0|0.0|100
0|2020-12-30|3532.0|0|3502.0|0|6.0|0|0.0|100
0|2020-12-31|3532.0|0|3623.0|0|6.0|0|0.0|100
0|2021-01-01|3676.0|0|3687.0|0|6.0|0|0.0|100
0|2021-01-02|3676.0|0|3786.0|0|6.0|0|0.0|100
0|2021-01-03|3676.0|0|3855.0|0|6.0|0|0.0|100
0|2021-01-04|3775.0|0|3785.0|0|6.0|0|0.0|100
0|2021-01-05|3728.0|0|3738.0|0|6.0|0|0.0|100
0|2021-01-06|3978.0|0|3988.0|0|6.0|0|0.0|100
0|2021-01-07|3978.0|0|3993.0|0|6.0|0|0.0|100
0|2021-01-08|3978.0|0|4100.0|0|6.0|0|0.0|100
0|2021-01-09|4254.0|0|4264.0|0|9.0|0|0.0|100
0|2021-01-10|4362.0|0|4372.0|0|9.0|0|0.0|100
0|2021-01-11|4362.0|0|4371.0|0|8.0|0|0.0|100
0|2021-01-12|4040.0|0|4049.0|0|9.0|0|0.0|100
0|2021-01-13|4089.0|0|4098.0|0|9.0|0|0.0|100
0|2021-01-14|4008.0|0|4017.0|0|11.0|0|0.0|100
0|2021-01-15|4008.0|0|4057.0|0|12.0|0|0.0|100
0|2021-01-16|4109.0|0|4118.0|0|13.0|0|0.0|100
0|2021-01-17|4219.0|0|4228.0|0|14.0|0|0.0|100
0|2021-01-18|4269.0|0|4278.0|0|14.0|0|0.0|100
0|2021-01-19|4370.0|0|4384.0|0|14.0|0|0.0|100
0|2021-01-20|4370.0|0|4298.0|0|14.0|0|0.0|100
0|2021-01-21|4370.0|0|4094.0|0|14.0|0|0.0|100
0|2021-01-22|4094.0|0|4108.0|0|14.0|0|0.0|100
0|2021-01-23|4094.0|0|4159.0|0|14.0|0|0.0|100
0|2021-01-24|4116.0|0|4130.0|0|14.0|0|0.0|100
0|2021-01-25|4102.0|0|4117.0|0|14.0|0|0.0|100
