|dates|Galveston_Texas_UnitedStates.AveragePrecipitationTotal.data|Galveston_Texas_UnitedStates.AveragePrecipitationTotal.missing|Galveston_Texas_UnitedStates.AveragePrecipitation.data|Galveston_Texas_UnitedStates.AveragePrecipitation.missing|Galveston_Texas_UnitedStates.AverageWindDirection.data|Galveston_Texas_UnitedStates.AverageWindDirection.missing|Galveston_Texas_UnitedStates.AverageWindSpeed.data|Galveston_Texas_UnitedStates.AverageWindSpeed.missing
0|2020-02-13|0.03125|0|0.0|0|245.20833333333334|0|17.333333333333332|0
0|2020-02-14|0.0|0|0.0|0|45.625|0|13.0|0
0|2020-02-15|0.0|0|0.0|0|95.3611111111111|0|10.766666666666667|0
0|2020-02-16|0.0|0|0.0|0|140.27777777777777|0|7.753472222222222|0
0|2020-02-17|0.0|0|0.0|0|154.56944444444443|0|10.435416666666667|0
0|2020-02-18|0.0|0|0.0|0|114.49305555555559|0|6.830555555555555|0
0|2020-02-19|0.0|0|0.0|0|76.97916666666667|0|13.152777777777779|0
0|2020-02-20|0.0|0|0.0025|0|199.27083333333334|0|22.666666666666668|0
0|2020-02-21|0.0025|0|0.0|0|105.0|0|18.819444444444446|0
0|2020-02-22|0.0|0|0.0|0|87.08333333333333|0|8.375|0
0|2020-02-23|0.0|0|0.0|0|122.91666666666667|0|11.166666666666666|0
0|2020-02-24|0.0004166666666666667|0|0.01635416666666667|0|218.85416666666666|0|8.52361111111111|0
0|2020-02-25|0.025833333333333333|0|0.0|0|169.58333333333334|0|8.208333333333334|0
0|2020-02-26|0.0|0|0.0|0|327.9166666666667|0|23.041666666666668|0
0|2020-02-27|0.0|0|0.0|0|127.08333333333333|0|7.0|0
0|2020-02-28|0.0|0|0.0|0|223.75|0|8.166666666666666|0
0|2020-02-29|0.0|0|0.0|0|143.33333333333334|0|8.291666666666666|0
0|2020-03-01|0.0|0|0.0|0|155.41666666666666|0|15.3125|0
0|2020-03-02|0.0|0|0.0|0|155.51388888888889|0|12.133333333333333|0
0|2020-03-03|0.0|0|0.0|0|113.25694444444446|0|8.815277777777778|0
0|2020-03-04|0.0|0|0.0005555555555555556|0|172.2638888888889|0|11.329861111111112|0
0|2020-03-05|0.0004166666666666667|0|0.0|0|329.1666666666667|0|16.020833333333332|0
0|2020-03-06|0.0|0|0.0|0|162.91666666666666|0|12.083333333333334|0
0|2020-03-07|0.0|0|0.0|0|87.91666666666667|0|11.333333333333334|0
0|2020-03-08|0.0|0|0.0|0|103.75|0|14.0|0
0|2020-03-09|0.0|0|0.0004166666666666667|0|135.52083333333334|0|10.45138888888889|0
0|2020-03-10|0.0004166666666666667|0|0.0|0|120.69444444444446|0|6.352083333333333|0
0|2020-03-11|0.0|0|0.0|0|180.25694444444443|0|8.647222222222224|0
0|2020-03-12|0.0|0|0.0|0|172.56944444444446|0|10.677083333333334|0
0|2020-03-13|0.0|0|0.0|0|123.64583333333336|0|11.680555555555555|0
0|2020-03-14|0.0|0|0.0|0|123.31944444444444|0|12.600000000000001|0
0|2020-03-15|0.0|0|0.0|0|118.26388888888887|0|9.043750000000001|0
0|2020-03-16|0.0|0|0.0004166666666666667|0|77.74305555555556|0|7.638888888888889|0
0|2020-03-17|0.00020833333333333335|0|0.0|0|131.49999999999997|0|10.713194444444445|0
0|2020-03-18|0.0|0|0.0|0|141.45833333333334|0|12.322916666666666|0
0|2020-03-19|0.0|0|0.0|0|142.60416666666666|0|14.527777777777777|0
0|2020-03-20|0.0|0|0.0|0|116.89583333333336|0|12.269444444444446|0
0|2020-03-21|0.0|0|0.0029166666666666664|0|51.21527777777777|0|16.29861111111111|0
0|2020-03-22|0.0025|0|0.004791666666666667|0|114.72222222222223|0|11.91527777777778|0
0|2020-03-23|0.0022916666666666667|0|0.0|0|168.50694444444446|0|12.215277777777777|0
0|2020-03-24|0.0|0|0.0|0|187.60416666666666|0|13.017361111111109|0
0|2020-03-25|0.0|0|0.0|0|181.70833333333334|0|7.8374999999999995|0
0|2020-03-26|0.0|0|0.0|0|163.61111111111111|0|13.048611111111109|0
0|2020-03-27|0.0|0|0.0|0|162.08333333333334|0|15.3125|0
0|2020-03-28|0.0|0|0.0|0|200.55555555555557|0|13.3125|0
0|2020-03-29|0.0|0|0.0|0|67.91666666666667|0|13.083333333333334|0
0|2020-03-30|0.0|0|0.0|0|124.61805555555556|0|13.559027777777779|0
0|2020-03-31|0.0|0|0.0|0|269.92361111111114|0|15.074305555555554|0
0|2020-04-01|0.0|0|0.0|0|90.0|0|12.444444444444445|0
0|2020-04-02|0.0|0|0.0|0|122.6388888888889|0|16.23611111111111|0
0|2020-04-03|0.0|0|0.0|0|96.25|0|12.416666666666666|0
0|2020-04-04|0.0|0|0.014125|0|159.43055555555557|0|14.43611111111111|0
0|2020-04-05|0.02|0|0.0|0|59.02777777777778|0|12.701388888888891|0
0|2020-04-06|0.0|0|0.001875|0|95.27777777777779|0|10.027777777777777|0
0|2020-04-07|0.0008333333333333334|0|0.0|0|170.69444444444443|0|9.871527777777777|0
0|2020-04-08|0.0|0|0.0|0|197.36111111111111|0|10.39236111111111|0
0|2020-04-09|0.0|0|0.0|0|180.3472222222222|0|8.965277777777777|0
0|2020-04-10|0.00020833333333333335|0|0.0001388888888888889|0|63.57638888888889|0|14.270833333333334|0
0|2020-04-11|0.0|0|0.0|0|106.73611111111109|0|15.347222222222221|0
0|2020-04-12|0.0|0|0.0004166666666666667|0|200.79861111111111|0|16.63888888888889|0
0|2020-04-13|0.0004166666666666667|0|0.0|0|274.7916666666667|0|16.875|0
0|2020-04-14|0.0|0|0.0|0|148.26388888888889|0|17.506944444444446|0
0|2020-04-15|0.0|0|0.0|0|112.5|0|14.291666666666666|0
0|2020-04-16|0.0|0|0.0|0|95.0|0|13.208333333333334|0
0|2020-04-17|0.0|0|0.0022500000000000003|0|117.0|0|10.691666666666668|0
0|2020-04-18|0.0011111111111111111|0|0.000625|0|96.31944444444446|0|10.538194444444446|0
0|2020-04-19|0.000625|0|0.0029861111111111117|0|156.06547619047618|0|9.725099206349206|0
0|2020-04-20|0.0022916666666666667|0|0.0|0|161.20833333333334|0|8.987499999999999|0
0|2020-04-21|0.0|0|0.0|0|105.41666666666669|0|10.909722222222221|0
0|2020-04-22|0.0|0|0.0|0|152.63888888888889|0|12.993055555555557|0
0|2020-04-23|0.0|0|0.0|0|186.91666666666666|0|10.972222222222223|0
0|2020-04-24|0.0|0|0.0|0|132.5|0|12.375|0
0|2020-04-25|0.0|0|0.0|0|286.9791666666667|0|16.020833333333332|0
0|2020-04-26|0.0|0|0.0|0|83.33333333333333|0|12.0|0
0|2020-04-27|0.0|0|0.0|0|137.5|0|15.75|0
0|2020-04-28|0.0|0|0.0004166666666666667|0|155.90277777777777|0|15.194444444444443|0
0|2020-04-29|0.007440476190476191|0|0.05069444444444444|0|224.36507936507937|0|14.052579365079366|0
0|2020-04-30|0.013333333333333334|0|0.0|0|153.75|0|7.291666666666667|0
0|2020-05-01|0.0|0|0.0|0|177.08333333333334|0|11.791666666666666|0
0|2020-05-02|0.0|0|0.0|0|167.01388888888889|0|15.673611111111112|0
0|2020-05-03|0.0|0|0.0|0|173.33333333333334|0|13.965277777777777|0
0|2020-05-04|0.0|0|0.0|0|175.5902777777778|0|12.440972222222221|0
0|2020-05-05|0.0|0|0.0|0|165.38194444444443|0|11.222222222222223|0
0|2020-05-06|0.0|0|0.005250000000000001|0|69.83333333333333|0|13.53125|0
0|2020-05-07|0.006666666666666667|0|0.0|0|105.83333333333333|0|13.875|0
0|2020-05-08|0.0|0|0.009583333333333334|0|150.25694444444443|0|19.735416666666666|0
0|2020-05-09|0.014166666666666668|0|0.0|0|44.375|0|17.354166666666668|0
0|2020-05-10|0.0|0|0.0|0|74.93055555555556|0|11.260416666666666|0
0|2020-05-11|0.0|0|0.0|0|94.16666666666667|0|11.833333333333334|0
0|2020-05-12|0.0|0|0.0|0|135.27777777777777|0|14.506944444444445|0
0|2020-05-13|0.0016666666666666668|0|0.0016666666666666668|0|135.41666666666666|0|14.5|0
0|2020-05-14|0.0|0|0.00125|0|131.10416666666666|0|12.613888888888889|0
0|2020-05-15|0.0004166666666666667|0|0.005625000000000001|0|131.90277777777774|0|13.009722222222221|0
0|2020-05-16|0.013541666666666667|0|0.012895833333333334|0|195.25|0|11.336805555555557|0
0|2020-05-17|0.002916666666666667|0|0.0|0|274.7916666666667|0|9.833333333333334|0
0|2020-05-18|0.0|0|0.0|0|175.41666666666666|0|8.208333333333334|0
0|2020-05-19|0.0|0|0.0|0|201.80555555555557|0|12.701388888888888|0
0|2020-05-20|0.0|0|0.0|0|174.89583333333334|0|11.131944444444443|0
0|2020-05-21|0.0|0|0.0|0|145.52083333333334|0|11.375|0
0|2020-05-22|0.0|0|0.0|0|147.25694444444443|0|12.798611111111112|0
0|2020-05-23|0.0|0|0.0|0|141.18055555555554|0|14.868055555555557|0
0|2020-05-24|0.00020833333333333335|0|0.005166666666666667|0|124.4513888888889|0|15.279166666666667|0
0|2020-05-25|0.04958333333333333|0|0.018703703703703705|0|172.82407407407405|0|8.835648148148147|0
0|2020-05-26|0.0004166666666666667|0|0.0001388888888888889|0|213.22916666666666|0|10.961805555555555|0
0|2020-05-27|0.0|0|0.008715277777777778|0|187.1875|0|11.222222222222223|0
0|2020-05-28|0.01958333333333333|0|0.008124999999999999|0|158.125|0|12.6875|0
0|2020-05-29|0.011250000000000001|0|0.0|0|145.625|0|7.5|0
0|2020-05-30|0.0|0|0.0|0|80.0|0|9.333333333333334|0
0|2020-05-31|0.0|0|0.01516666666666667|0|62.82638888888889|0|7.04236111111111|0
0|2020-06-01|0.021666666666666667|0|0.0016666666666666668|0|91.45833333333333|0|9.166666666666666|0
0|2020-06-02|0.0|0|0.0|0|92.5|0|9.5|0
0|2020-06-03|0.0|0|0.0|0|135.0|0|8.260416666666666|0
0|2020-06-04|0.0|0|0.0|0|173.81944444444443|0|8.444444444444445|0
0|2020-06-05|0.0|0|0.0|0|109.58333333333333|0|6.041666666666667|0
0|2020-06-06|0.0|0|0.0|0|78.125|0|8.291666666666666|0
0|2020-06-07|0.0|0|0.0|0|91.25|0|10.416666666666666|0
0|2020-06-08|0.0|0|0.007083333333333333|0|215.0347222222222|0|11.322916666666666|0
0|2020-06-09|0.007916666666666667|0|0.0|0|183.88888888888889|0|14.472222222222223|0
0|2020-06-10|0.0033333333333333335|0|0.0033333333333333335|0|201.38888888888889|0|10.944444444444443|0
0|2020-06-11|0.0|0|0.0|0|105.41666666666667|0|8.083333333333334|0
0|2020-06-12|0.0|0|0.0|0|70.0|0|10.291666666666666|0
0|2020-06-13|0.0|0|0.0|0|62.916666666666664|0|9.916666666666666|0
0|2020-06-14|0.0|0|0.0|0|77.91666666666667|0|10.375|0
0|2020-06-15|0.0|0|0.0|0|113.125|0|10.677083333333334|0
0|2020-06-16|0.0|0|0.0|0|133.75|0|7.666666666666667|0
0|2020-06-17|0.0|0|0.0|0|166.25|0|8.875|0
0|2020-06-18|0.0|0|0.0|0|163.47222222222223|0|12.444444444444445|0
0|2020-06-19|0.0|0|0.0|0|144.16666666666666|0|13.527777777777777|0
0|2020-06-20|0.0|0|0.0029861111111111113|0|171.9097222222222|0|11.53125|0
0|2020-06-21|0.0027083333333333334|0|0.010625|0|176.18055555555557|0|14.888888888888891|0
0|2020-06-22|0.009583333333333334|0|0.04340277777777777|0|185.6597222222222|0|14.118055555555557|0
0|2020-06-23|0.06458333333333334|0|0.0|0|161.77083333333334|0|11.586805555555557|0
0|2020-06-24|0.0016666666666666668|0|0.02574404761904762|0|195.69940476190473|0|12.47172619047619|0
0|2020-06-25|0.04833333333333333|0|0.016041666666666666|0|175.86805555555554|0|11.138888888888891|0
0|2020-06-26|0.018333333333333333|0|0.0|0|149.79166666666666|0|12.826388888888888|0
0|2020-06-27|0.0|0|0.0|0|162.70833333333334|0|12.270833333333334|0
0|2020-06-28|0.0|0|0.0|0|168.29166666666666|0|15.47777777777778|0
0|2020-06-29|0.0|0|0.0|0|168.2777777777778|0|17.6875|0
0|2020-06-30|0.0|0|0.0|0|173.05555555555557|0|15.861111111111112|0
0|2020-07-01|0.0|0|0.0|0|180.625|0|15.958333333333336|0
0|2020-07-02|0.0|0|0.0|0|186.54166666666666|0|13.029166666666667|0
0|2020-07-03|0.0|0|0.0062499999999999995|0|167.72916666666666|0|7.798611111111111|0
0|2020-07-04|0.009583333333333334|0|0.0|0|207.17361111111111|0|7.8125|0
0|2020-07-05|0.0|0|0.0|0|209.89583333333334|0|12.979166666666666|0
0|2020-07-06|0.0020833333333333333|0|0.00375|0|195.11805555555557|0|11.819444444444445|0
0|2020-07-07|0.0016666666666666668|0|0.0|0|184.02777777777774|0|11.875|0
0|2020-07-08|0.0|0|0.0|0|188.125|0|13.048611111111109|0
0|2020-07-09|0.0|0|0.0|0|178.8611111111111|0|12.486111111111112|0
0|2020-07-10|0.0|0|0.0|0|180.89583333333334|0|9.895833333333334|0
0|2020-07-11|0.0|0|0.0|0|197.29166666666666|0|10.125|0
0|2020-07-12|0.0|0|0.0|0|226.14583333333334|0|10.75|0
0|2020-07-13|0.0|0|0.0|0|207.29166666666666|0|12.666666666666666|0
0|2020-07-14|0.0|0|0.0|0|194.16666666666666|0|13.083333333333334|0
0|2020-07-15|0.0|0|0.0|0|183.75|0|12.729166666666666|0
0|2020-07-16|0.0|0|0.0|0|185.41666666666666|0|9.104166666666666|0
0|2020-07-17|0.0|0|0.014047619047619047|0|119.58333333333333|0|7.0605158730158735|0
0|2020-07-18|0.02125|0|0.0|0|135.89583333333334|0|9.61111111111111|0
0|2020-07-19|0.0|0|0.0|0|126.18055555555554|0|8.486111111111112|0
0|2020-07-20|0.0|0|0.012083333333333335|0|71.59722222222221|0|11.326388888888891|0
0|2020-07-21|0.008869047619047618|0|0.06109126984126984|0|132.5426587301587|0|8.893551587301587|0
0|2020-07-22|0.04833333333333333|0|0.0|0|132.91666666666666|0|9.736111111111112|0
0|2020-07-23|0.0|0|0.0|0|71.04166666666667|0|9.354166666666666|0
0|2020-07-24|0.00125|0|0.0025|0|51.49305555555555|0|18.225694444444446|0
0|2020-07-25|0.0020833333333333333|0|0.04476190476190476|0|98.07440476190476|0|17.784722222222225|0
0|2020-07-26|0.0675|0|0.0|0|101.59722222222221|0|14.493055555555557|0
0|2020-07-27|0.0|0|0.0|0|95.0|0|8.861111111111112|0
0|2020-07-28|0.0|0|0.043385416666666676|0|178.41666666666666|0|7.275000000000001|0
0|2020-07-29|0.022361111111111113|0|0.0|0|184.30555555555557|0|11.861111111111112|0
0|2020-07-30|0.0016666666666666668|0|0.0011111111111111111|0|188.75|0|13.826388888888888|0
0|2020-07-31|0.0|0|0.0|0|199.6388888888889|0|13.672222222222222|0
0|2020-08-01|0.0|0|0.003472222222222222|0|176.66666666666666|0|7.8694444444444445|0
0|2020-08-02|0.004166666666666667|0|0.0|0|146.25|0|6.083333333333333|0
0|2020-08-03|0.0|0|0.0|0|219.58333333333334|0|6.833333333333333|0
0|2020-08-04|0.0|0|0.0|0|200.2777777777778|0|7.597222222222222|0
0|2020-08-05|0.0|0|0.0|0|190.0|0|7.708333333333333|0
0|2020-08-06|0.0|0|0.0|0|165.10416666666666|0|7.722222222222222|0
0|2020-08-07|0.0|0|0.0|0|124.16666666666667|0|6.5|0
0|2020-08-08|0.0|0|0.0016666666666666668|0|170.34722222222223|0|8.548611111111112|0
0|2020-08-09|0.0016666666666666668|0|0.0|0|182.0625|0|12.229166666666666|0
0|2020-08-10|0.0|0|0.0|0|166.66666666666666|0|11.916666666666666|0
0|2020-08-11|0.0|0|0.0|0|178.33333333333334|0|12.458333333333334|0
0|2020-08-12|0.0|0|0.0|0|190.70833333333334|0|12.104166666666666|0
0|2020-08-13|0.0|0|0.0|0|199.25|0|10.5|0
0|2020-08-14|0.0|0|0.0|0|203.45833333333334|0|11.3125|0
0|2020-08-15|0.0|0|0.0|0|208.20833333333334|0|10.583333333333334|0
0|2020-08-16|0.0|0|0.0|0|194.16666666666666|0|7.708333333333333|0
0|2020-08-17|0.0|0|0.0|0|229.58333333333334|0|9.291666666666666|0
0|2020-08-18|0.0|0|0.0|0|173.33333333333334|0|7.916666666666667|0
0|2020-08-19|0.0|0|0.0|0|140.83333333333334|0|4.958333333333333|0
0|2020-08-20|0.0|0|0.0|0|135.06944444444443|0|7.743055555555556|0
0|2020-08-21|0.0|0|0.0|0|172.5|0|6.111111111111111|0
0|2020-08-22|0.0|0|0.0|0|144.16666666666666|0|6.583333333333333|0
0|2020-08-23|0.0|0|0.0|0|85.0|0|10.625|0
0|2020-08-24|0.014166666666666668|0|0.01076388888888889|0|66.80555555555556|0|8.475694444444445|0
0|2020-08-25|0.0|0|0.0|0|170.20833333333334|0|11.916666666666666|0
0|2020-08-26|0.0005|0|0.004083333333333333|0|87.4513888888889|0|18.21944444444444|0
0|2020-08-27|0.005833333333333334|0|0.0|0|227.08333333333334|0|13.333333333333334|0
0|2020-08-28|0.0|0|0.0016666666666666668|0|191.31944444444446|0|15.229166666666666|0
0|2020-08-29|0.0020833333333333333|0|0.0004166666666666667|0|178.54166666666666|0|12.4375|0
0|2020-08-30|0.0|0|0.0004166666666666667|0|178.95833333333334|0|11.5625|0
0|2020-08-31|0.0008333333333333334|0|0.0|0|177.63888888888889|0|16.03472222222222|0
0|2020-09-01|0.0|0|0.0|0|175.52083333333334|0|18.645833333333332|0
0|2020-09-02|0.0|0|0.0|0|178.95833333333334|0|16.9375|0
0|2020-09-03|0.0|0|0.0|0|167.08333333333334|0|12.4375|0
0|2020-09-04|0.0|0|0.0|0|112.5|0|10.5625|0
0|2020-09-05|0.0|0|0.00020833333333333335|0|79.375|0|9.576388888888888|0
0|2020-09-06|0.0008333333333333334|0|0.0004166666666666667|0|94.02777777777777|0|7.40625|0
0|2020-09-07|0.0|0|0.0004166666666666667|0|125.20833333333333|0|5.791666666666667|0
0|2020-09-08|0.0004166666666666667|0|0.008222222222222223|0|127.125|0|8.795833333333333|0
0|2020-09-09|0.018333333333333333|0|0.0|0|131.25|0|12.395833333333334|0
0|2020-09-10|0.0|0|0.0|0|126.875|0|8.23611111111111|0
0|2020-09-11|0.0|0|0.0|0|312.0833333333333|0|12.9375|0
0|2020-09-12|0.0|0|0.0|0|154.72222222222223|0|11.041666666666666|0
0|2020-09-13|0.0|0|0.0|0|69.65277777777779|0|11.201388888888891|0
0|2020-09-14|0.0|0|0.0|0|138.33333333333334|0|14.534722222222221|0
0|2020-09-15|0.0|0|0.0|0|143.75|0|14.208333333333334|0
0|2020-09-16|0.0|0|0.0|0|165.77083333333334|0|9.645833333333334|0
0|2020-09-17|0.0|0|0.0|0|31.041666666666668|0|10.25|0
0|2020-09-18|0.0|0|0.0|0|25.833333333333332|0|15.833333333333334|0
0|2020-09-19|0.0|0|0.0|0|55.416666666666664|0|19.8125|0
0|2020-09-20|0.0|0|0.006638888888888889|0|59.166666666666664|0|24.75|0
0|2020-09-21|0.012499999999999999|0|0.04067956349206349|0|71.96428571428571|0|22.295634920634924|0
0|2020-09-22|0.08625|0|0.06215277777777778|0|143.33333333333334|0|17.03611111111111|0
0|2020-09-23|0.046250000000000006|0|0.0031666666666666666|0|287.4583333333333|0|14.297916666666666|0
0|2020-09-24|0.0|0|0.0|0|289.86111111111114|0|8.902777777777777|0
0|2020-09-25|0.0|0|0.0|0|126.7361111111111|0|6.333333333333333|0
0|2020-09-26|0.0|0|0.0|0|116.25|0|6.875|0
0|2020-09-27|0.0|0|0.0|0|172.5|0|12.916666666666666|0
0|2020-09-28|0.0|0|0.0008333333333333334|0|270.5555555555556|0|15.5625|0
0|2020-09-29|0.0025|0|0.0|0|164.16666666666666|0|13.375|0
0|2020-09-30|0.0|0|0.0|0|169.16666666666666|0|5.125|0
0|2020-10-01|0.0|0|0.0|0|191.83333333333334|0|6.0|0
0|2020-10-02|0.0|0|0.0|0|65.16666666666667|0|9.291666666666666|0
0|2020-10-03|0.0|0|0.0|0|91.66666666666667|0|8.291666666666666|0
0|2020-10-04|0.0|0|0.0|0|124.16666666666667|0|6.458333333333333|0
0|2020-10-05|0.0|0|0.0|0|75.83333333333333|0|8.291666666666666|0
0|2020-10-06|0.0|0|0.0|0|79.16666666666667|0|6.416666666666667|0
0|2020-10-07|0.0|0|0.0|0|41.25|0|9.291666666666666|0
0|2020-10-08|0.0|0|0.0004166666666666667|0|42.916666666666664|0|13.756944444444443|0
0|2020-10-09|0.008749999999999999|0|0.06520833333333333|0|123.50694444444446|0|25.163194444444443|0
0|2020-10-10|0.07166666666666667|0|0.0|0|224.58333333333334|0|8.041666666666666|0
0|2020-10-11|0.0|0|0.0|0|197.16666666666666|0|9.723611111111111|0
0|2020-10-12|0.0|0|0.0|0|197.3611111111111|0|9.375|0
0|2020-10-13|0.0|0|0.0|0|104.375|0|7.375|0
0|2020-10-14|0.0|0|0.0|0|124.97222222222223|0|8.875|0
0|2020-10-15|0.0|0|0.0|0|182.2152777777778|0|12.347222222222223|0
0|2020-10-16|0.0|0|0.0|0|57.291666666666664|0|16.583333333333332|0
0|2020-10-17|0.0|0|0.0|0|116.66666666666667|0|14.041666666666666|0
0|2020-10-18|0.0|0|0.0|0|147.875|0|12.21875|0
0|2020-10-19|0.0|0|0.0|0|134.22916666666666|0|11.125|0
0|2020-10-20|0.0|0|0.0|0|119.44444444444446|0|8.930555555555555|0
0|2020-10-21|0.0|0|0.0|0|73.41666666666667|0|9.427083333333334|0
0|2020-10-22|0.0|0|0.0|0|98.61111111111113|0|10.381944444444445|0
0|2020-10-23|6.944444444444444e-05|0|0.0009027777777777778|0|133.7777777777778|0|10.298611111111112|0
0|2020-10-24|0.0004166666666666667|0|0.0|0|242.91666666666666|0|14.208333333333334|0
0|2020-10-25|0.0|0|0.0|0|94.76388888888887|0|10.0|0
0|2020-10-26|0.0|0|0.0|0|103.39583333333333|0|13.090277777777777|0
0|2020-10-27|0.0|0|0.005472222222222222|0|136.0|0|12.200000000000001|0
0|2020-10-28|0.006666666666666667|0|0.006875000000000002|0|280.27777777777777|0|16.055555555555557|0
0|2020-10-29|0.0004166666666666667|0|0.0|0|310.2083333333333|0|16.61111111111111|0
0|2020-10-30|0.0|0|0.0|0|99.70833333333333|0|12.479166666666666|0
0|2020-10-31|0.0|0|0.0|0|109.39583333333333|0|6.666666666666667|0
0|2020-11-01|0.0|0|0.0|0|207.14583333333334|0|11.645833333333334|0
0|2020-11-02|0.0|0|0.0|0|111.375|0|11.604166666666666|0
0|2020-11-03|0.0|0|0.0|0|68.83333333333333|0|7.833333333333333|0
0|2020-11-04|0.0|0|0.0|0|83.75|0|7.458333333333333|0
0|2020-11-05|0.0|0|0.0|0|96.25|0|10.041666666666666|0
0|2020-11-06|0.0|0|0.0|0|56.541666666666664|0|8.5|0
0|2020-11-07|0.0|0|0.0|0|74.35416666666667|0|8.166666666666666|0
0|2020-11-08|0.0|0|0.0|0|75.0|0|9.0625|0
0|2020-11-09|0.0|0|0.0|0|98.67361111111113|0|9.497916666666667|0
0|2020-11-10|0.0|0|0.0|0|101.04166666666667|0|6.423611111111111|0
0|2020-11-11|0.0|0|0.0|0|161.36111111111111|0|8.499305555555557|0
0|2020-11-12|0.0|0|0.0|0|77.14583333333333|0|8.0|0
0|2020-11-13|0.0|0|0.0|0|91.45833333333333|0|8.504166666666666|0
0|2020-11-14|0.0|0|0.0|0|158.20833333333334|0|11.49722222222222|0
0|2020-11-15|0.0|0|0.0|0|152.7777777777778|0|13.916666666666666|0
0|2020-11-16|0.0|0|0.0|0|44.0|0|11.375|0
0|2020-11-17|0.0|0|0.0|0|43.979166666666664|0|10.708333333333334|0
