|dates|Grimes_Texas_UnitedStates.BLS_EmployedPopulation.data|Grimes_Texas_UnitedStates.BLS_EmployedPopulation.missing|Grimes_Texas_UnitedStates.BLS_UnemployedPopulation.data|Grimes_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Grimes_Texas_UnitedStates.BLS_UnemploymentRate.data|Grimes_Texas_UnitedStates.BLS_UnemploymentRate.missing|Grimes_Texas_UnitedStates.BLS_LaborForcePopulation.data|Grimes_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-05|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-06|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-07|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-08|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-09|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-10|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-11|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-12|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-13|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-14|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-15|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-16|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-17|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-18|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-19|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-20|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-21|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-22|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-23|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-24|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-25|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-26|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-27|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-28|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-29|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-04-30|9243.0|0|1104.5|0|10.674075863735201|0|10347.5|0
0|2020-05-01|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-02|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-03|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-04|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-05|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-06|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-07|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-08|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-09|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-10|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-11|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-12|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-13|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-14|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-15|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-16|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-17|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-18|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-19|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-20|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-21|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-22|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-23|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-24|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-25|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-26|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-27|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-28|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-29|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-30|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-05-31|9634.0|0|1165.0|0|10.78803592925271|0|10799.0|0
0|2020-06-01|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-02|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-03|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-04|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-05|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-06|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-07|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-08|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-09|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-10|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-11|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-12|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-13|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-14|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-15|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-16|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-17|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-18|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-19|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-20|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-21|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-22|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-23|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-24|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-25|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-26|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-27|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-28|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-29|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-06-30|9887.0|0|1162.0|0|10.516788849669654|0|11049.0|0
0|2020-07-01|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-02|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-03|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-04|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-05|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-06|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-07|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-08|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-09|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-10|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-11|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-12|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-13|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-14|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-15|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-16|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-17|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-18|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-19|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-20|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-21|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-22|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-23|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-24|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-25|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-26|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-27|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-28|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-29|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-30|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-07-31|9879.0|0|1093.0|0|9.961720743711265|0|10972.0|0
0|2020-08-01|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-02|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-03|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-04|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-05|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-06|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-07|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-08|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-09|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-10|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-11|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-12|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-13|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-14|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-15|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-16|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-17|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-18|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-19|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-20|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-21|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-22|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-23|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-24|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-25|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-26|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-27|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-28|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-29|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-30|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-08-31|10285.0|0|819.0|0|7.375720461095101|0|11104.0|0
0|2020-09-01|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-02|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-03|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-04|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-05|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-06|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-07|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-08|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-09|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-10|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-11|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-12|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-13|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-14|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-15|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-16|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-17|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-18|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-19|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-20|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-21|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-22|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-23|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-24|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-25|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-26|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-27|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-28|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-29|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-09-30|10083.0|0|963.0|0|8.718087995654535|0|11046.0|0
0|2020-10-01|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-02|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-03|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-04|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-05|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-06|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-07|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-08|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-09|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-10|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-11|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-12|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-13|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-14|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-15|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-16|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-17|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-18|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-19|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-20|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-21|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-22|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-23|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-24|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-25|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-26|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-27|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-28|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-29|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-30|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-10-31|10544.0|0|895.0|0|7.824110499169508|0|11439.0|0
0|2020-11-01|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-02|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-03|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-04|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-05|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-06|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-07|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-08|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-09|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-10|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-11|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-12|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-13|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-14|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-15|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-16|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-17|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-18|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-19|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-20|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-21|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-22|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-23|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-24|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-25|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-26|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-27|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-28|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-29|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-11-30|10317.0|0|916.0|0|8.154544645241698|0|11233.0|0
0|2020-12-01|10196.0|0|895.0|0|8.069605986836173|0|11091.0|0
0|2020-12-02|10196.0|0|895.0|0|8.069605986836173|0|11091.0|0
0|2020-12-03|10196.0|0|895.0|0|8.069605986836173|0|11091.0|0
0|2020-12-04|10196.0|0|895.0|0|8.069605986836173|0|11091.0|0
0|2020-12-05|10196.0|0|895.0|0|8.069605986836173|0|11091.0|0
0|2020-12-06|10196.0|0|895.0|0|8.069605986836173|0|11091.0|0
