|dates|Carbon_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Carbon_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Carbon_Pennsylvania_UnitedStates.NYT_ConfirmedCases.data|Carbon_Pennsylvania_UnitedStates.NYT_ConfirmedCases.missing|Carbon_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Carbon_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Carbon_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Carbon_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|205.0|0|205.0|0|17.0|0|0.0|100
0|2020-05-14|206.0|0|206.0|0|17.0|0|0.0|100
0|2020-05-15|206.0|0|206.0|0|17.0|0|0.0|100
0|2020-05-16|210.0|0|210.0|0|17.0|0|0.0|100
0|2020-05-17|214.0|0|214.0|0|17.0|0|0.0|100
0|2020-05-18|214.0|0|214.0|0|22.0|0|0.0|100
0|2020-05-19|214.0|0|214.0|0|22.0|0|0.0|100
0|2020-05-20|219.0|0|219.0|0|22.0|0|0.0|100
0|2020-05-21|221.0|0|221.0|0|22.0|0|0.0|100
0|2020-05-22|224.0|0|224.0|0|22.0|0|0.0|100
0|2020-05-23|227.0|0|227.0|0|22.0|0|0.0|100
0|2020-05-24|229.0|0|229.0|0|22.0|0|0.0|100
0|2020-05-25|231.0|0|231.0|0|22.0|0|0.0|100
0|2020-05-26|231.0|0|231.0|0|22.0|0|0.0|100
0|2020-05-27|232.0|0|232.0|0|22.0|0|0.0|100
0|2020-05-28|232.0|0|232.0|0|22.0|0|0.0|100
0|2020-05-29|234.0|0|234.0|0|23.0|0|0.0|100
0|2020-05-30|235.0|0|235.0|0|24.0|0|0.0|100
0|2020-05-31|235.0|0|235.0|0|24.0|0|0.0|100
0|2020-06-01|237.0|0|237.0|0|24.0|0|0.0|100
0|2020-06-02|241.0|0|241.0|0|24.0|0|0.0|100
0|2020-06-03|239.0|0|239.0|0|24.0|0|0.0|100
0|2020-06-04|250.0|0|250.0|0|24.0|0|0.0|100
0|2020-06-05|245.0|0|245.0|0|24.0|0|0.0|100
0|2020-06-06|248.0|0|248.0|0|24.0|0|0.0|100
0|2020-06-07|249.0|0|249.0|0|24.0|0|0.0|100
0|2020-06-08|249.0|0|249.0|0|24.0|0|0.0|100
0|2020-06-09|253.0|0|253.0|0|24.0|0|0.0|100
0|2020-06-10|255.0|0|255.0|0|24.0|0|0.0|100
0|2020-06-11|255.0|0|255.0|0|24.0|0|0.0|100
0|2020-06-12|257.0|0|257.0|0|24.0|0|0.0|100
0|2020-06-13|257.0|0|257.0|0|24.0|0|0.0|100
0|2020-06-14|259.0|0|259.0|0|24.0|0|0.0|100
0|2020-06-15|259.0|0|259.0|0|24.0|0|0.0|100
0|2020-06-16|259.0|0|259.0|0|24.0|0|0.0|100
0|2020-06-17|262.0|0|262.0|0|24.0|0|0.0|100
0|2020-06-18|262.0|0|262.0|0|24.0|0|0.0|100
0|2020-06-19|264.0|0|264.0|0|24.0|0|0.0|100
0|2020-06-20|267.0|0|267.0|0|24.0|0|0.0|100
0|2020-06-21|267.0|0|267.0|0|24.0|0|0.0|100
0|2020-06-22|267.0|0|267.0|0|24.0|0|0.0|100
0|2020-06-23|268.0|0|268.0|0|24.0|0|0.0|100
0|2020-06-24|271.0|0|271.0|0|25.0|0|0.0|100
0|2020-06-25|271.0|0|271.0|0|25.0|0|0.0|100
0|2020-06-26|272.0|0|272.0|0|25.0|0|0.0|100
0|2020-06-27|273.0|0|273.0|0|25.0|0|0.0|100
0|2020-06-28|274.0|0|274.0|0|25.0|0|0.0|100
0|2020-06-29|278.0|0|278.0|0|25.0|0|0.0|100
0|2020-06-30|278.0|0|278.0|0|26.0|0|0.0|100
0|2020-07-01|280.0|0|280.0|0|26.0|0|0.0|100
0|2020-07-02|283.0|0|283.0|0|26.0|0|0.0|100
0|2020-07-03|284.0|0|284.0|0|26.0|0|0.0|100
0|2020-07-04|286.0|0|286.0|0|26.0|0|0.0|100
0|2020-07-05|287.0|0|287.0|0|26.0|0|0.0|100
0|2020-07-06|287.0|0|287.0|0|26.0|0|0.0|100
0|2020-07-07|288.0|0|288.0|0|27.0|0|0.0|100
0|2020-07-08|291.0|0|291.0|0|27.0|0|0.0|100
0|2020-07-09|293.0|0|293.0|0|27.0|0|0.0|100
0|2020-07-10|296.0|0|296.0|0|27.0|0|0.0|100
0|2020-07-11|297.0|0|297.0|0|27.0|0|0.0|100
0|2020-07-12|298.0|0|298.0|0|27.0|0|0.0|100
0|2020-07-13|299.0|0|299.0|0|27.0|0|0.0|100
0|2020-07-14|301.0|0|301.0|0|27.0|0|0.0|100
0|2020-07-15|306.0|0|306.0|0|27.0|0|0.0|100
0|2020-07-16|309.0|0|309.0|0|28.0|0|0.0|100
0|2020-07-17|315.0|0|315.0|0|28.0|0|0.0|100
0|2020-07-18|319.0|0|319.0|0|28.0|0|0.0|100
0|2020-07-19|321.0|0|321.0|0|28.0|0|0.0|100
0|2020-07-20|324.0|0|324.0|0|28.0|0|0.0|100
0|2020-07-21|330.0|0|330.0|0|28.0|0|0.0|100
0|2020-07-22|335.0|0|335.0|0|28.0|0|0.0|100
0|2020-07-23|336.0|0|336.0|0|28.0|0|0.0|100
0|2020-07-24|342.0|0|342.0|0|28.0|0|0.0|100
0|2020-07-25|345.0|0|345.0|0|28.0|0|0.0|100
0|2020-07-26|352.0|0|352.0|0|28.0|0|0.0|100
0|2020-07-27|352.0|0|352.0|0|28.0|0|0.0|100
0|2020-07-28|354.0|0|354.0|0|28.0|0|0.0|100
0|2020-07-29|356.0|0|356.0|0|28.0|0|0.0|100
0|2020-07-30|356.0|0|356.0|0|28.0|0|0.0|100
0|2020-07-31|356.0|0|356.0|0|28.0|0|0.0|100
0|2020-08-01|359.0|0|359.0|0|28.0|0|0.0|100
0|2020-08-02|360.0|0|360.0|0|28.0|0|0.0|100
0|2020-08-03|360.0|0|360.0|0|28.0|0|0.0|100
0|2020-08-04|364.0|0|364.0|0|28.0|0|0.0|100
0|2020-08-05|364.0|0|364.0|0|28.0|0|0.0|100
0|2020-08-06|367.0|0|367.0|0|28.0|0|0.0|100
0|2020-08-07|368.0|0|368.0|0|28.0|0|0.0|100
0|2020-08-08|370.0|0|370.0|0|28.0|0|0.0|100
0|2020-08-09|372.0|0|372.0|0|28.0|0|0.0|100
0|2020-08-10|372.0|0|372.0|0|28.0|0|0.0|100
0|2020-08-11|372.0|0|372.0|0|28.0|0|0.0|100
0|2020-08-12|377.0|0|377.0|0|28.0|0|0.0|100
0|2020-08-13|379.0|0|379.0|0|28.0|0|0.0|100
0|2020-08-14|382.0|0|382.0|0|28.0|0|0.0|100
0|2020-08-15|386.0|0|386.0|0|28.0|0|0.0|100
0|2020-08-16|390.0|0|390.0|0|28.0|0|0.0|100
0|2020-08-17|397.0|0|397.0|0|28.0|0|0.0|100
0|2020-08-18|406.0|0|406.0|0|28.0|0|0.0|100
0|2020-08-19|408.0|0|408.0|0|28.0|0|0.0|100
0|2020-08-20|411.0|0|411.0|0|28.0|0|0.0|100
0|2020-08-21|411.0|0|411.0|0|28.0|0|0.0|100
0|2020-08-22|413.0|0|413.0|0|28.0|0|0.0|100
0|2020-08-23|414.0|0|414.0|0|28.0|0|0.0|100
0|2020-08-24|416.0|0|416.0|0|28.0|0|0.0|100
0|2020-08-25|416.0|0|416.0|0|28.0|0|0.0|100
0|2020-08-26|419.0|0|419.0|0|28.0|0|0.0|100
0|2020-08-27|419.0|0|419.0|0|28.0|0|0.0|100
0|2020-08-28|420.0|0|420.0|0|28.0|0|0.0|100
0|2020-08-29|420.0|0|420.0|0|28.0|0|0.0|100
0|2020-08-30|422.0|0|422.0|0|28.0|0|0.0|100
0|2020-08-31|422.0|0|422.0|0|28.0|0|0.0|100
0|2020-09-01|423.0|0|423.0|0|28.0|0|0.0|100
0|2020-09-02|425.0|0|425.0|0|28.0|0|0.0|100
0|2020-09-03|425.0|0|425.0|0|28.0|0|0.0|100
0|2020-09-04|427.0|0|427.0|0|28.0|0|0.0|100
0|2020-09-05|429.0|0|429.0|0|28.0|0|0.0|100
0|2020-09-06|430.0|0|430.0|0|28.0|0|0.0|100
0|2020-09-07|431.0|0|431.0|0|28.0|0|0.0|100
0|2020-09-08|432.0|0|432.0|0|28.0|0|0.0|100
0|2020-09-09|432.0|0|432.0|0|28.0|0|0.0|100
0|2020-09-10|431.0|0|431.0|0|28.0|0|0.0|100
0|2020-09-11|436.0|0|436.0|0|28.0|0|0.0|100
0|2020-09-12|436.0|0|436.0|0|28.0|0|0.0|100
0|2020-09-13|436.0|0|436.0|0|28.0|0|0.0|100
0|2020-09-14|436.0|0|438.0|0|28.0|0|0.0|100
0|2020-09-15|439.0|0|439.0|0|28.0|0|0.0|100
0|2020-09-16|439.0|0|439.0|0|28.0|0|0.0|100
0|2020-09-17|440.0|0|440.0|0|28.0|0|0.0|100
0|2020-09-18|443.0|0|443.0|0|28.0|0|0.0|100
0|2020-09-19|444.0|0|444.0|0|28.0|0|0.0|100
0|2020-09-20|444.0|0|447.0|0|28.0|0|0.0|100
0|2020-09-21|449.0|0|449.0|0|28.0|0|0.0|100
0|2020-09-22|452.0|0|452.0|0|28.0|0|0.0|100
0|2020-09-23|455.0|0|455.0|0|28.0|0|0.0|100
0|2020-09-24|458.0|0|458.0|0|28.0|0|0.0|100
0|2020-09-25|462.0|0|462.0|0|28.0|0|0.0|100
0|2020-09-26|463.0|0|463.0|0|28.0|0|0.0|100
0|2020-09-27|463.0|0|463.0|0|28.0|0|0.0|100
0|2020-09-28|466.0|0|466.0|0|28.0|0|0.0|100
0|2020-09-29|467.0|0|467.0|0|28.0|0|0.0|100
0|2020-09-30|469.0|0|469.0|0|28.0|0|0.0|100
0|2020-10-01|471.0|0|471.0|0|28.0|0|0.0|100
0|2020-10-02|473.0|0|473.0|0|28.0|0|0.0|100
0|2020-10-03|473.0|0|473.0|0|28.0|0|0.0|100
0|2020-10-04|477.0|0|477.0|0|28.0|0|0.0|100
0|2020-10-05|478.0|0|478.0|0|28.0|0|0.0|100
0|2020-10-06|482.0|0|482.0|0|28.0|0|0.0|100
0|2020-10-07|485.0|0|485.0|0|29.0|0|0.0|100
0|2020-10-08|492.0|0|492.0|0|29.0|0|0.0|100
0|2020-10-09|496.0|0|496.0|0|29.0|0|0.0|100
0|2020-10-10|504.0|0|504.0|0|29.0|0|0.0|100
0|2020-10-11|510.0|0|510.0|0|29.0|0|0.0|100
0|2020-10-12|515.0|0|515.0|0|29.0|0|0.0|100
0|2020-10-13|519.0|0|519.0|0|29.0|0|0.0|100
0|2020-10-14|521.0|0|521.0|0|29.0|0|0.0|100
0|2020-10-15|526.0|0|526.0|0|29.0|0|0.0|100
0|2020-10-16|533.0|0|533.0|0|29.0|0|0.0|100
0|2020-10-17|538.0|0|538.0|0|29.0|0|0.0|100
0|2020-10-18|540.0|0|540.0|0|29.0|0|0.0|100
0|2020-10-19|547.0|0|547.0|0|29.0|0|0.0|100
0|2020-10-20|548.0|0|548.0|0|29.0|0|0.0|100
0|2020-10-21|550.0|0|550.0|0|29.0|0|0.0|100
0|2020-10-22|550.0|0|558.0|0|29.0|0|0.0|100
0|2020-10-23|550.0|0|561.0|0|29.0|0|0.0|100
0|2020-10-24|550.0|0|567.0|0|29.0|0|0.0|100
0|2020-10-25|550.0|0|572.0|0|29.0|0|0.0|100
0|2020-10-26|574.0|0|574.0|0|29.0|0|0.0|100
0|2020-10-27|581.0|0|581.0|0|29.0|0|0.0|100
0|2020-10-28|581.0|0|587.0|0|29.0|0|0.0|100
0|2020-10-29|597.0|0|597.0|0|30.0|0|0.0|100
0|2020-10-30|604.0|0|604.0|0|30.0|0|0.0|100
0|2020-10-31|611.0|0|611.0|0|31.0|0|0.0|100
0|2020-11-01|611.0|0|616.0|0|31.0|0|0.0|100
0|2020-11-02|624.0|0|624.0|0|31.0|0|0.0|100
0|2020-11-03|638.0|0|638.0|0|31.0|0|0.0|100
0|2020-11-04|644.0|0|644.0|0|32.0|0|0.0|100
0|2020-11-05|661.0|0|661.0|0|32.0|0|0.0|100
0|2020-11-06|694.0|0|694.0|0|32.0|0|0.0|100
0|2020-11-07|707.0|0|707.0|0|32.0|0|0.0|100
0|2020-11-08|709.0|0|709.0|0|32.0|0|0.0|100
0|2020-11-09|723.0|0|723.0|0|32.0|0|0.0|100
0|2020-11-10|723.0|0|756.0|0|32.0|0|0.0|100
0|2020-11-11|723.0|0|773.0|0|32.0|0|0.0|100
0|2020-11-12|723.0|0|811.0|0|32.0|0|0.0|100
0|2020-11-13|845.0|0|845.0|0|32.0|0|0.0|100
0|2020-11-14|862.0|0|862.0|0|36.0|0|0.0|100
0|2020-11-15|862.0|0|892.0|0|36.0|0|0.0|100
0|2020-11-16|906.0|0|906.0|0|36.0|0|0.0|100
0|2020-11-17|906.0|0|919.0|0|36.0|0|0.0|100
0|2020-11-18|906.0|0|949.0|0|36.0|0|0.0|100
0|2020-11-19|979.0|0|979.0|0|40.0|0|0.0|100
0|2020-11-20|1008.0|0|1008.0|0|40.0|0|0.0|100
0|2020-11-21|1008.0|0|1028.0|0|40.0|0|0.0|100
0|2020-11-22|1008.0|0|1060.0|0|40.0|0|0.0|100
0|2020-11-23|1008.0|0|1076.0|0|40.0|0|0.0|100
0|2020-11-24|1120.0|0|1120.0|0|45.0|0|0.0|100
0|2020-11-25|1150.0|0|1150.0|0|46.0|0|0.0|100
0|2020-11-26|1150.0|0|1190.0|0|46.0|0|0.0|100
0|2020-11-27|1252.0|0|1252.0|0|46.0|0|0.0|100
0|2020-11-28|1252.0|0|1299.0|0|46.0|0|0.0|100
0|2020-11-29|1321.0|0|1321.0|0|46.0|0|0.0|100
0|2020-11-30|1336.0|0|1336.0|0|52.0|0|0.0|100
0|2020-12-01|1336.0|0|1366.0|0|52.0|0|0.0|100
0|2020-12-02|1421.0|0|1421.0|0|57.0|0|0.0|100
0|2020-12-03|1458.0|0|1458.0|0|57.0|0|0.0|100
0|2020-12-04|1550.0|0|1550.0|0|57.0|0|0.0|100
0|2020-12-05|1618.0|0|1618.0|0|57.0|0|0.0|100
0|2020-12-06|1657.0|0|1657.0|0|59.0|0|0.0|100
0|2020-12-07|1657.0|0|1703.0|0|61.0|0|0.0|100
0|2020-12-08|1657.0|0|1745.0|0|61.0|0|0.0|100
0|2020-12-09|1657.0|0|1777.0|0|70.0|0|0.0|100
0|2020-12-10|1823.0|0|1823.0|0|70.0|0|0.0|100
0|2020-12-11|1823.0|0|1875.0|0|70.0|0|0.0|100
0|2020-12-12|1906.0|0|1906.0|0|74.0|0|0.0|100
0|2020-12-13|1952.0|0|1952.0|0|74.0|0|0.0|100
0|2020-12-14|1989.0|0|1989.0|0|74.0|0|0.0|100
0|2020-12-15|2007.0|0|2007.0|0|77.0|0|0.0|100
0|2020-12-16|2053.0|0|2053.0|0|82.0|0|0.0|100
0|2020-12-17|2102.0|0|2102.0|0|84.0|0|0.0|100
0|2020-12-18|2123.0|0|2123.0|0|84.0|0|0.0|100
0|2020-12-19|2171.0|0|2171.0|0|85.0|0|0.0|100
0|2020-12-20|2212.0|0|2212.0|0|86.0|0|0.0|100
0|2020-12-21|2273.0|0|2273.0|0|87.0|0|0.0|100
0|2020-12-22|2328.0|0|2328.0|0|87.0|0|0.0|100
0|2020-12-23|2369.0|0|2369.0|0|87.0|0|0.0|100
0|2020-12-24|2433.0|0|2433.0|0|89.0|0|0.0|100
0|2020-12-25|2502.0|0|2502.0|0|89.0|0|0.0|100
0|2020-12-26|2546.0|0|2546.0|0|89.0|0|0.0|100
0|2020-12-27|2573.0|0|2573.0|0|90.0|0|0.0|100
0|2020-12-28|2573.0|0|2598.0|0|90.0|0|0.0|100
0|2020-12-29|2652.0|0|2652.0|0|90.0|0|0.0|100
0|2020-12-30|2719.0|0|2719.0|0|90.0|0|0.0|100
0|2020-12-31|2719.0|0|2780.0|0|90.0|0|0.0|100
0|2021-01-01|2834.0|0|2834.0|0|90.0|0|0.0|100
0|2021-01-02|2912.0|0|2912.0|0|90.0|0|0.0|100
0|2021-01-03|2912.0|0|2939.0|0|90.0|0|0.0|100
0|2021-01-04|2961.0|0|2961.0|0|91.0|0|0.0|100
0|2021-01-05|3015.0|0|3015.0|0|92.0|0|0.0|100
0|2021-01-06|3085.0|0|3085.0|0|94.0|0|0.0|100
0|2021-01-07|3085.0|0|3198.0|0|94.0|0|0.0|100
0|2021-01-08|3085.0|0|3323.0|0|94.0|0|0.0|100
0|2021-01-09|3085.0|0|3409.0|0|97.0|0|0.0|100
0|2021-01-10|3456.0|0|3456.0|0|97.0|0|0.0|100
0|2021-01-11|3486.0|0|3486.0|0|97.0|0|0.0|100
0|2021-01-12|3486.0|0|3553.0|0|97.0|0|0.0|100
0|2021-01-13|3626.0|0|3626.0|0|99.0|0|0.0|100
0|2021-01-14|3626.0|0|3693.0|0|105.0|0|0.0|100
0|2021-01-15|3626.0|0|3746.0|0|105.0|0|0.0|100
0|2021-01-16|3815.0|0|3815.0|0|106.0|0|0.0|100
0|2021-01-17|3861.0|0|3861.0|0|106.0|0|0.0|100
0|2021-01-18|3895.0|0|3895.0|0|108.0|0|0.0|100
0|2021-01-19|3938.0|0|3938.0|0|108.0|0|0.0|100
0|2021-01-20|3992.0|0|3992.0|0|110.0|0|0.0|100
0|2021-01-21|4025.0|0|4025.0|0|110.0|0|0.0|100
0|2021-01-22|4072.0|0|4072.0|0|110.0|0|0.0|100
0|2021-01-23|4108.0|0|4108.0|0|117.0|0|0.0|100
0|2021-01-24|4108.0|0|4137.0|0|117.0|0|0.0|100
0|2021-01-25|4150.0|0|4150.0|0|118.0|0|0.0|100
0|2021-01-26|4196.0|0|4196.0|0|120.0|0|0.0|100
0|2021-01-27|4196.0|0|4247.0|0|120.0|0|0.0|100
0|2021-01-28|4287.0|0|4287.0|0|122.0|0|0.0|100
0|2021-01-29|4321.0|0|4321.0|0|123.0|0|0.0|100
0|2021-01-30|4321.0|0|4361.0|0|124.0|0|0.0|100
0|2021-01-31|4321.0|0|4387.0|0|124.0|0|0.0|100
0|2021-02-01|4403.0|0|4403.0|0|124.0|0|0.0|100
0|2021-02-02|4403.0|0|4440.0|0|127.0|0|0.0|100
0|2021-02-03|4456.0|0|4456.0|0|127.0|0|0.0|100
0|2021-02-04|4471.0|0|4471.0|0|128.0|0|0.0|100
