|dates|Tallapoosa_Alabama_UnitedStates.JHU_ConfirmedCases.data|Tallapoosa_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Tallapoosa_Alabama_UnitedStates.NYT_ConfirmedCases.data|Tallapoosa_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Tallapoosa_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Tallapoosa_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Tallapoosa_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Tallapoosa_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|338.0|0|338.0|0|51.0|0|0.0|100
0|2020-05-14|345.0|0|345.0|0|56.0|0|0.0|100
0|2020-05-15|351.0|0|351.0|0|57.0|0|0.0|100
0|2020-05-16|357.0|0|357.0|0|57.0|0|0.0|100
0|2020-05-17|358.0|0|358.0|0|57.0|0|0.0|100
0|2020-05-18|366.0|0|366.0|0|57.0|0|0.0|100
0|2020-05-19|371.0|0|371.0|0|57.0|0|0.0|100
0|2020-05-20|379.0|0|379.0|0|59.0|0|0.0|100
0|2020-05-21|384.0|0|384.0|0|59.0|0|0.0|100
0|2020-05-22|387.0|0|387.0|0|62.0|0|0.0|100
0|2020-05-23|392.0|0|392.0|0|62.0|0|0.0|100
0|2020-05-24|396.0|0|396.0|0|62.0|0|0.0|100
0|2020-05-25|400.0|0|400.0|0|63.0|0|0.0|100
0|2020-05-26|408.0|0|408.0|0|63.0|0|0.0|100
0|2020-05-27|410.0|0|410.0|0|63.0|0|0.0|100
0|2020-05-28|418.0|0|418.0|0|64.0|0|0.0|100
0|2020-05-29|422.0|0|422.0|0|64.0|0|0.0|100
0|2020-05-30|423.0|0|423.0|0|64.0|0|0.0|100
0|2020-05-31|427.0|0|427.0|0|65.0|0|0.0|100
0|2020-06-01|427.0|0|432.0|0|65.0|0|0.0|100
0|2020-06-02|431.0|0|436.0|0|66.0|0|0.0|100
0|2020-06-03|432.0|0|437.0|0|66.0|0|0.0|100
0|2020-06-04|434.0|0|439.0|0|66.0|0|0.0|100
0|2020-06-05|435.0|0|440.0|0|66.0|0|0.0|100
0|2020-06-06|439.0|0|444.0|0|66.0|0|0.0|100
0|2020-06-07|442.0|0|447.0|0|66.0|0|0.0|100
0|2020-06-08|446.0|0|451.0|0|67.0|0|0.0|100
0|2020-06-09|448.0|0|453.0|0|67.0|0|0.0|100
0|2020-06-10|451.0|0|458.0|0|66.0|0|0.0|100
0|2020-06-11|454.0|0|461.0|0|66.0|0|0.0|100
0|2020-06-12|455.0|0|462.0|0|66.0|0|0.0|100
0|2020-06-13|461.0|0|468.0|0|66.0|0|0.0|100
0|2020-06-14|467.0|0|474.0|0|66.0|0|0.0|100
0|2020-06-15|473.0|0|480.0|0|66.0|0|0.0|100
0|2020-06-16|474.0|0|481.0|0|67.0|0|0.0|100
0|2020-06-17|482.0|0|489.0|0|68.0|0|0.0|100
0|2020-06-18|498.0|0|505.0|0|68.0|0|0.0|100
0|2020-06-19|506.0|0|513.0|0|68.0|0|0.0|100
0|2020-06-20|506.0|0|513.0|0|69.0|0|0.0|100
0|2020-06-21|510.0|0|517.0|0|69.0|0|0.0|100
0|2020-06-22|513.0|0|520.0|0|69.0|0|0.0|100
0|2020-06-23|518.0|0|525.0|0|69.0|0|0.0|100
0|2020-06-24|524.0|0|531.0|0|69.0|0|0.0|100
0|2020-06-25|534.0|0|541.0|0|69.0|0|0.0|100
0|2020-06-26|534.0|0|541.0|0|69.0|0|0.0|100
0|2020-06-27|539.0|0|546.0|0|69.0|0|0.0|100
0|2020-06-28|543.0|0|550.0|0|69.0|0|0.0|100
0|2020-06-29|556.0|0|563.0|0|69.0|0|0.0|100
0|2020-06-30|560.0|0|567.0|0|69.0|0|0.0|100
0|2020-07-01|563.0|0|570.0|0|69.0|0|0.0|100
0|2020-07-02|572.0|0|579.0|0|69.0|0|0.0|100
0|2020-07-03|583.0|0|590.0|0|69.0|0|0.0|100
0|2020-07-04|588.0|0|595.0|0|69.0|0|0.0|100
0|2020-07-05|591.0|0|598.0|0|69.0|0|0.0|100
0|2020-07-06|605.0|0|612.0|0|69.0|0|0.0|100
0|2020-07-07|604.0|0|612.0|0|69.0|0|0.0|100
0|2020-07-08|606.0|0|614.0|0|69.0|0|0.0|100
0|2020-07-09|616.0|0|625.0|0|69.0|0|0.0|100
0|2020-07-10|625.0|0|634.0|0|69.0|0|0.0|100
0|2020-07-11|628.0|0|637.0|0|69.0|0|0.0|100
0|2020-07-12|630.0|0|640.0|0|69.0|0|0.0|100
0|2020-07-13|630.0|0|643.0|0|69.0|0|0.0|100
0|2020-07-14|646.0|0|660.0|0|69.0|0|0.0|100
0|2020-07-15|662.0|0|676.0|0|72.0|0|0.0|100
0|2020-07-16|672.0|0|687.0|0|72.0|0|0.0|100
0|2020-07-17|678.0|0|693.0|0|72.0|0|0.0|100
0|2020-07-18|690.0|0|707.0|0|72.0|0|0.0|100
0|2020-07-19|696.0|0|718.0|0|72.0|0|0.0|100
0|2020-07-20|707.0|0|730.0|0|72.0|0|0.0|100
0|2020-07-21|717.0|0|744.0|0|72.0|0|0.0|100
0|2020-07-22|724.0|0|751.0|0|74.0|0|0.0|100
0|2020-07-23|733.0|0|765.0|0|75.0|0|0.0|100
0|2020-07-24|747.0|0|779.0|0|78.0|0|0.0|100
0|2020-07-25|754.0|0|787.0|0|78.0|0|0.0|100
0|2020-07-26|761.0|0|801.0|0|78.0|0|0.0|100
0|2020-07-27|769.0|0|809.0|0|78.0|0|0.0|100
0|2020-07-28|770.0|0|810.0|0|78.0|0|0.0|100
0|2020-07-29|771.0|0|813.0|0|78.0|0|0.0|100
0|2020-07-30|781.0|0|824.0|0|78.0|0|0.0|100
0|2020-07-31|798.0|0|845.0|0|78.0|0|0.0|100
0|2020-08-01|801.0|0|848.0|0|78.0|0|0.0|100
0|2020-08-02|804.0|0|854.0|0|78.0|0|0.0|100
0|2020-08-03|814.0|0|865.0|0|78.0|0|0.0|100
0|2020-08-04|822.0|0|873.0|0|78.0|0|0.0|100
0|2020-08-05|827.0|0|879.0|0|78.0|0|0.0|100
0|2020-08-06|841.0|0|900.0|0|79.0|0|0.0|100
0|2020-08-07|849.0|0|917.0|0|79.0|0|0.0|100
0|2020-08-08|854.0|0|922.0|0|79.0|0|0.0|100
0|2020-08-09|855.0|0|925.0|0|79.0|0|0.0|100
0|2020-08-10|865.0|0|935.0|0|79.0|0|0.0|100
0|2020-08-11|875.0|0|951.0|0|79.0|0|0.0|100
0|2020-08-12|876.0|0|955.0|0|79.0|0|0.0|100
0|2020-08-13|878.0|0|958.0|0|79.0|0|0.0|100
0|2020-08-14|883.0|0|965.0|0|79.0|0|0.0|100
0|2020-08-15|887.0|0|969.0|0|79.0|0|0.0|100
0|2020-08-16|887.0|0|970.0|0|79.0|0|0.0|100
0|2020-08-17|889.0|0|973.0|0|79.0|0|0.0|100
0|2020-08-18|902.0|0|986.0|0|79.0|0|0.0|100
0|2020-08-19|901.0|0|987.0|0|79.0|0|0.0|100
0|2020-08-20|905.0|0|991.0|0|78.0|0|0.0|100
0|2020-08-21|913.0|0|999.0|0|79.0|0|0.0|100
0|2020-08-22|917.0|0|1003.0|0|79.0|0|0.0|100
0|2020-08-23|919.0|0|1005.0|0|79.0|0|0.0|100
0|2020-08-24|921.0|0|1011.0|0|79.0|0|0.0|100
0|2020-08-25|920.0|0|1013.0|0|79.0|0|0.0|100
0|2020-08-26|910.0|0|1016.0|0|79.0|0|0.0|100
0|2020-08-27|911.0|0|1027.0|0|79.0|0|0.0|100
0|2020-08-28|915.0|0|1034.0|0|81.0|0|0.0|100
0|2020-08-29|922.0|0|1041.0|0|81.0|0|0.0|100
0|2020-08-30|924.0|0|1044.0|0|81.0|0|0.0|100
0|2020-08-31|930.0|0|1053.0|0|81.0|0|0.0|100
0|2020-09-01|931.0|0|1063.0|0|81.0|0|0.0|100
0|2020-09-02|934.0|0|1066.0|0|82.0|0|0.0|100
0|2020-09-03|934.0|0|1073.0|0|82.0|0|0.0|100
0|2020-09-04|936.0|0|1081.0|0|82.0|0|0.0|100
0|2020-09-05|941.0|0|1087.0|0|82.0|0|0.0|100
0|2020-09-06|941.0|0|1087.0|0|82.0|0|0.0|100
0|2020-09-07|942.0|0|1088.0|0|82.0|0|0.0|100
0|2020-09-08|942.0|0|1089.0|0|82.0|0|0.0|100
0|2020-09-09|943.0|0|1090.0|0|82.0|0|0.0|100
0|2020-09-10|946.0|0|1096.0|0|82.0|0|0.0|100
0|2020-09-11|949.0|0|1100.0|0|83.0|0|0.0|100
0|2020-09-12|953.0|0|1106.0|0|83.0|0|0.0|100
0|2020-09-13|956.0|0|1111.0|0|83.0|0|0.0|100
0|2020-09-14|956.0|0|1114.0|0|83.0|0|0.0|100
0|2020-09-15|1124.0|0|1121.0|0|83.0|0|0.0|100
0|2020-09-16|1124.0|0|1124.0|0|83.0|0|0.0|100
0|2020-09-17|1124.0|0|1124.0|0|83.0|0|0.0|100
0|2020-09-18|1129.0|0|1129.0|0|83.0|0|0.0|100
0|2020-09-19|1131.0|0|1131.0|0|83.0|0|0.0|100
0|2020-09-20|1131.0|0|1136.0|0|83.0|0|0.0|100
0|2020-09-21|1136.0|0|1136.0|0|83.0|0|0.0|100
0|2020-09-22|1139.0|0|1139.0|0|84.0|0|0.0|100
0|2020-09-23|1138.0|0|1138.0|0|85.0|0|0.0|100
0|2020-09-24|1146.0|0|1146.0|0|85.0|0|0.0|100
0|2020-09-25|1156.0|0|1156.0|0|85.0|0|0.0|100
0|2020-09-26|1160.0|0|1160.0|0|85.0|0|0.0|100
0|2020-09-27|1164.0|0|1164.0|0|85.0|0|0.0|100
0|2020-09-28|1166.0|0|1166.0|0|85.0|0|0.0|100
0|2020-09-29|1171.0|0|1171.0|0|85.0|0|0.0|100
0|2020-09-30|1173.0|0|1173.0|0|85.0|0|0.0|100
0|2020-10-01|1178.0|0|1178.0|0|85.0|0|0.0|100
0|2020-10-02|1181.0|0|1181.0|0|85.0|0|0.0|100
0|2020-10-03|1190.0|0|1190.0|0|85.0|0|0.0|100
0|2020-10-04|1195.0|0|1195.0|0|85.0|0|0.0|100
0|2020-10-05|1197.0|0|1197.0|0|85.0|0|0.0|100
0|2020-10-06|1201.0|0|1201.0|0|85.0|0|0.0|100
0|2020-10-07|1209.0|0|1209.0|0|85.0|0|0.0|100
0|2020-10-08|1211.0|0|1211.0|0|85.0|0|0.0|100
0|2020-10-09|1211.0|0|1213.0|0|85.0|0|0.0|100
0|2020-10-10|1220.0|0|1220.0|0|85.0|0|0.0|100
0|2020-10-11|1220.0|0|1220.0|0|85.0|0|0.0|100
0|2020-10-12|1222.0|0|1222.0|0|85.0|0|0.0|100
0|2020-10-13|1233.0|0|1233.0|0|85.0|0|0.0|100
0|2020-10-14|1236.0|0|1236.0|0|85.0|0|0.0|100
0|2020-10-15|1245.0|0|1245.0|0|85.0|0|0.0|100
0|2020-10-16|1249.0|0|1249.0|0|86.0|0|0.0|100
0|2020-10-17|1267.0|0|1267.0|0|86.0|0|0.0|100
0|2020-10-18|1269.0|0|1269.0|0|86.0|0|0.0|100
0|2020-10-19|1272.0|0|1272.0|0|86.0|0|0.0|100
0|2020-10-20|1286.0|0|1286.0|0|86.0|0|0.0|100
0|2020-10-21|1295.0|0|1295.0|0|87.0|0|0.0|100
0|2020-10-22|1295.0|0|1305.0|0|87.0|0|0.0|100
0|2020-10-23|1295.0|0|1313.0|0|87.0|0|0.0|100
0|2020-10-24|1295.0|0|1317.0|0|87.0|0|0.0|100
0|2020-10-25|1295.0|0|1329.0|0|87.0|0|0.0|100
0|2020-10-26|1330.0|0|1330.0|0|87.0|0|0.0|100
0|2020-10-27|1339.0|0|1339.0|0|87.0|0|0.0|100
0|2020-10-28|1339.0|0|1353.0|0|87.0|0|0.0|100
0|2020-10-29|1372.0|0|1372.0|0|87.0|0|0.0|100
0|2020-10-30|1385.0|0|1385.0|0|87.0|0|0.0|100
0|2020-10-31|1385.0|0|1398.0|0|87.0|0|0.0|100
0|2020-11-01|1385.0|0|1403.0|0|87.0|0|0.0|100
0|2020-11-02|1409.0|0|1409.0|0|87.0|0|0.0|100
0|2020-11-03|1419.0|0|1419.0|0|87.0|0|0.0|100
0|2020-11-04|1430.0|0|1430.0|0|87.0|0|0.0|100
0|2020-11-05|1430.0|0|1443.0|0|87.0|0|0.0|100
0|2020-11-06|1454.0|0|1454.0|0|87.0|0|0.0|100
0|2020-11-07|1467.0|0|1467.0|0|87.0|0|0.0|100
0|2020-11-08|1476.0|0|1476.0|0|87.0|0|0.0|100
0|2020-11-09|1486.0|0|1486.0|0|87.0|0|0.0|100
0|2020-11-10|1486.0|0|1506.0|0|87.0|0|0.0|100
0|2020-11-11|1486.0|0|1517.0|0|87.0|0|0.0|100
0|2020-11-12|1542.0|0|1542.0|0|87.0|0|0.0|100
0|2020-11-13|1564.0|0|1564.0|0|88.0|0|0.0|100
0|2020-11-14|1592.0|0|1592.0|0|88.0|0|0.0|100
0|2020-11-15|1592.0|0|1604.0|0|88.0|0|0.0|100
0|2020-11-16|1611.0|0|1611.0|0|88.0|0|0.0|100
0|2020-11-17|1614.0|0|1614.0|0|88.0|0|0.0|100
0|2020-11-18|1614.0|0|1642.0|0|89.0|0|0.0|100
0|2020-11-19|1665.0|0|1665.0|0|89.0|0|0.0|100
0|2020-11-20|1668.0|0|1668.0|0|89.0|0|0.0|100
0|2020-11-21|1681.0|0|1681.0|0|90.0|0|0.0|100
0|2020-11-22|1685.0|0|1685.0|0|90.0|0|0.0|100
0|2020-11-23|1685.0|0|1692.0|0|90.0|0|0.0|100
0|2020-11-24|1717.0|0|1717.0|0|90.0|0|0.0|100
0|2020-11-25|1717.0|0|1733.0|0|91.0|0|0.0|100
0|2020-11-26|1717.0|0|1754.0|0|91.0|0|0.0|100
0|2020-11-27|1757.0|0|1757.0|0|91.0|0|0.0|100
0|2020-11-28|1757.0|0|1763.0|0|91.0|0|0.0|100
0|2020-11-29|1757.0|0|1770.0|0|91.0|0|0.0|100
0|2020-11-30|1770.0|0|1843.0|0|91.0|0|0.0|100
0|2020-12-01|1770.0|0|1872.0|0|91.0|0|0.0|100
0|2020-12-02|1891.0|0|1891.0|0|91.0|0|0.0|100
0|2020-12-03|1902.0|0|1902.0|0|91.0|0|0.0|100
0|2020-12-04|1902.0|0|1926.0|0|91.0|0|0.0|100
0|2020-12-05|1902.0|0|1928.0|0|91.0|0|0.0|100
0|2020-12-06|1934.0|0|1934.0|0|92.0|0|0.0|100
0|2020-12-07|1934.0|0|1950.0|0|92.0|0|0.0|100
0|2020-12-08|1934.0|0|1983.0|0|92.0|0|0.0|100
0|2020-12-09|2000.0|0|2000.0|0|92.0|0|0.0|100
0|2020-12-10|2000.0|0|2018.0|0|92.0|0|0.0|100
0|2020-12-11|2036.0|0|2036.0|0|93.0|0|0.0|100
0|2020-12-12|2046.0|0|2046.0|0|93.0|0|0.0|100
0|2020-12-13|2046.0|0|2055.0|0|93.0|0|0.0|100
0|2020-12-14|2061.0|0|2061.0|0|93.0|0|0.0|100
0|2020-12-15|2061.0|0|2085.0|0|93.0|0|0.0|100
0|2020-12-16|2106.0|0|2106.0|0|95.0|0|0.0|100
0|2020-12-17|2106.0|0|2131.0|0|96.0|0|0.0|100
0|2020-12-18|2141.0|0|2141.0|0|96.0|0|0.0|100
0|2020-12-19|2163.0|0|2163.0|0|96.0|0|0.0|100
0|2020-12-20|2163.0|0|2167.0|0|96.0|0|0.0|100
0|2020-12-21|2188.0|0|2188.0|0|96.0|0|0.0|100
0|2020-12-22|2212.0|0|2212.0|0|96.0|0|0.0|100
0|2020-12-23|2231.0|0|2231.0|0|97.0|0|0.0|100
0|2020-12-24|2250.0|0|2250.0|0|98.0|0|0.0|100
0|2020-12-25|2283.0|0|2283.0|0|98.0|0|0.0|100
0|2020-12-26|2293.0|0|2293.0|0|98.0|0|0.0|100
0|2020-12-27|2293.0|0|2293.0|0|98.0|0|0.0|100
0|2020-12-28|2293.0|0|2304.0|0|98.0|0|0.0|100
0|2020-12-29|2293.0|0|2329.0|0|98.0|0|0.0|100
0|2020-12-30|2354.0|0|2354.0|0|98.0|0|0.0|100
0|2020-12-31|2368.0|0|2368.0|0|98.0|0|0.0|100
0|2021-01-01|2383.0|0|2383.0|0|98.0|0|0.0|100
0|2021-01-02|2395.0|0|2395.0|0|98.0|0|0.0|100
0|2021-01-03|2395.0|0|2411.0|0|98.0|0|0.0|100
0|2021-01-04|2395.0|0|2418.0|0|98.0|0|0.0|100
0|2021-01-05|2464.0|0|2464.0|0|98.0|0|0.0|100
0|2021-01-06|2487.0|0|2487.0|0|98.0|0|0.0|100
0|2021-01-07|2487.0|0|2504.0|0|98.0|0|0.0|100
0|2021-01-08|2487.0|0|2531.0|0|98.0|0|0.0|100
0|2021-01-09|2487.0|0|2540.0|0|98.0|0|0.0|100
0|2021-01-10|2552.0|0|2552.0|0|107.0|0|0.0|100
0|2021-01-11|2552.0|0|2554.0|0|107.0|0|0.0|100
0|2021-01-12|2592.0|0|2592.0|0|107.0|0|0.0|100
0|2021-01-13|2598.0|0|2598.0|0|107.0|0|0.0|100
0|2021-01-14|2591.0|0|2591.0|0|107.0|0|0.0|100
0|2021-01-15|2591.0|0|2599.0|0|107.0|0|0.0|100
0|2021-01-16|2607.0|0|2607.0|0|107.0|0|0.0|100
0|2021-01-17|2607.0|0|2616.0|0|107.0|0|0.0|100
0|2021-01-18|2617.0|0|2617.0|0|107.0|0|0.0|100
0|2021-01-19|2630.0|0|2630.0|0|107.0|0|0.0|100
0|2021-01-20|2630.0|0|2641.0|0|107.0|0|0.0|100
0|2021-01-21|2665.0|0|2665.0|0|107.0|0|0.0|100
0|2021-01-22|3120.0|0|3120.0|0|107.0|0|0.0|100
0|2021-01-23|3120.0|0|3143.0|0|107.0|0|0.0|100
0|2021-01-24|3149.0|0|3149.0|0|109.0|0|0.0|100
0|2021-01-25|3163.0|0|3163.0|0|109.0|0|0.0|100
0|2021-01-26|3184.0|0|3184.0|0|109.0|0|0.0|100
0|2021-01-27|3228.0|0|3228.0|0|111.0|0|0.0|100
0|2021-01-28|3258.0|0|3258.0|0|112.0|0|0.0|100
0|2021-01-29|3283.0|0|3283.0|0|113.0|0|0.0|100
0|2021-01-30|3283.0|0|3283.0|0|113.0|0|0.0|100
0|2021-01-31|3283.0|0|3325.0|0|114.0|0|0.0|100
