|dates|JeffersonDavis_Mississippi_UnitedStates.AveragePrecipitationTotal.data|JeffersonDavis_Mississippi_UnitedStates.AveragePrecipitationTotal.missing|JeffersonDavis_Mississippi_UnitedStates.AveragePrecipitation.data|JeffersonDavis_Mississippi_UnitedStates.AveragePrecipitation.missing|JeffersonDavis_Mississippi_UnitedStates.AverageWindDirection.data|JeffersonDavis_Mississippi_UnitedStates.AverageWindDirection.missing|JeffersonDavis_Mississippi_UnitedStates.AverageWindSpeed.data|JeffersonDavis_Mississippi_UnitedStates.AverageWindSpeed.missing
0|2020-02-14|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-02-15|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-02-16|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-02-17|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-02-18|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-02-19|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-02-20|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-02-21|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-02-22|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-02-23|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-02-24|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-02-25|0.0|0|0.0|0|20.416666666666668|0|0.3229166666666667|0
0|2020-02-26|0.0|0|0.0|0|262.96875|0|8.09375|0
0|2020-02-27|0.0|0|0.0|0|133.54166666666666|0|3.453125|0
0|2020-02-28|0.0|0|0.0|0|138.4375|0|5.375|0
0|2020-02-29|0.0|0|0.0|0|89.79166666666667|0|2.7604166666666665|0
0|2020-03-01|0.0|0|0.0|0|152.1875|0|9.713541666666666|0
0|2020-03-02|0.0|0|0.0|0|177.34375|0|9.34375|0
0|2020-03-03|0.0|0|0.0|0|115.72916666666667|0|4.484375|0
0|2020-03-04|0.0|0|0.0|0|36.197916666666664|0|8.109375|0
0|2020-03-05|0.0|0|0.0|0|162.39583333333334|0|7.166666666666667|0
0|2020-03-06|0.0|0|0.0|0|262.2395833333333|0|8.083333333333334|0
0|2020-03-07|0.0|0|0.0|0|21.979166666666668|0|2.7083333333333335|0
0|2020-03-08|0.0|0|0.0|0|96.45833333333333|0|5.791666666666667|0
0|2020-03-09|0.0|0|0.0|0|136.51041666666666|0|8.692708333333334|0
0|2020-03-10|0.0|0|0.0|0|159.16666666666666|0|6.21875|0
0|2020-03-11|0.0|0|0.0|0|176.09375|0|7.072916666666667|0
0|2020-03-12|0.0|0|0.0|0|190.83333333333334|0|8.848958333333334|0
0|2020-03-13|0.0|0|0.0|0|78.38541666666667|0|3.3645833333333335|0
0|2020-03-14|0.0|0|0.0|0|100.0|0|4.119791666666667|0
0|2020-03-15|0.0|0|0.0|0|110.15625|0|4.359375|0
0|2020-03-16|0.0|0|0.0|0|33.333333333333336|0|3.5208333333333335|0
0|2020-03-17|0.0|0|0.0|0|36.354166666666664|0|1.0625|0
0|2020-03-18|0.0|0|0.0|0|147.29166666666666|0|7.166666666666667|0
0|2020-03-19|0.0|0|0.0|0|162.13541666666666|0|8.442708333333334|0
0|2020-03-20|0.0|0|0.0|0|162.1875|0|7.484375|0
0|2020-03-21|0.0|0|0.0|0|162.60416666666666|0|6.166666666666667|0
0|2020-03-22|0.0|0|0.0|0|104.79166666666667|0|5.0625|0
0|2020-03-23|0.0|0|0.0|0|161.97916666666666|0|6.203125|0
0|2020-03-24|0.0|0|0.0|0|187.76041666666666|0|8.390625|0
0|2020-03-25|0.0|0|0.0|0|119.375|0|3.9791666666666665|0
0|2020-03-26|0.0|0|0.0|0|105.67708333333333|0|5.604166666666667|0
0|2020-03-27|0.0|0|0.0|0|171.82291666666666|0|8.53125|0
0|2020-03-28|0.0|0|0.0|0|145.72916666666666|0|8.869791666666666|0
0|2020-03-29|0.0|0|0.0|0|61.822916666666664|0|2.8333333333333335|0
0|2020-03-30|0.0|0|0.0|0|10.833333333333334|0|1.4479166666666667|0
0|2020-03-31|0.0|0|0.0|0|231.19791666666666|0|8.583333333333334|0
0|2020-04-01|0.0|0|0.0|0|42.552083333333336|0|1.28125|0
0|2020-04-02|0.0|0|0.0|0|20.46875|0|1.6822916666666667|0
0|2020-04-03|0.0|0|0.0|0|41.770833333333336|0|1.25|0
0|2020-04-04|0.0|0|0.0|0|22.34375|0|1.46875|0
0|2020-04-05|0.0|0|0.0|0|51.614583333333336|0|1.7447916666666667|0
0|2020-04-06|0.0|0|0.0|0|77.44791666666667|0|3.3541666666666665|0
0|2020-04-07|0.0|0|0.0|0|115.88541666666667|0|5.057291666666667|0
0|2020-04-08|0.0|0|0.0|0|156.92708333333334|0|5.140625|0
0|2020-04-09|0.0|0|0.0|0|201.04166666666666|0|6.510416666666667|0
0|2020-04-10|0.0|0|0.0|0|74.94791666666667|0|4.916666666666667|0
0|2020-04-11|0.0|0|0.0|0|62.8125|0|4.151041666666667|0
0|2020-04-12|0.0|0|0.0|0|168.17708333333334|0|11.432291666666666|0
0|2020-04-13|0.0|0|0.0|0|197.91666666666666|0|6.5625|0
0|2020-04-14|0.0|0|0.0|0|165.88541666666666|0|8.567708333333334|0
0|2020-04-15|0.0|0|0.0|0|146.40625|0|6.739583333333333|0
0|2020-04-16|0.0|0|0.0|0|30.3125|0|2.640625|0
0|2020-04-17|0.0|0|0.0|0|77.60416666666667|0|3.3020833333333335|0
0|2020-04-18|0.0|0|0.0|0|110.83333333333333|0|4.010416666666667|0
0|2020-04-19|0.0|0|0.0|0|150.36458333333334|0|5.677083333333333|0
0|2020-04-20|0.0|0|0.0|0|148.125|0|3.484375|0
0|2020-04-21|0.0|0|0.0|0|30.520833333333332|0|1.2395833333333333|0
0|2020-04-22|0.0|0|0.0|0|53.645833333333336|0|4.807291666666667|0
0|2020-04-23|0.0|0|0.0|0|174.27083333333334|0|7.515625|0
0|2020-04-24|0.0|0|0.0|0|6.25|0|0.3854166666666667|0
0|2020-04-25|0.0|0|0.0|0|191.5625|0|7.354166666666667|0
0|2020-04-26|0.0|0|0.0|0|131.92708333333334|0|4.5625|0
0|2020-04-27|0.0|0|0.0|0|23.333333333333332|0|2.0833333333333335|0
0|2020-04-28|0.0|0|0.0|0|89.32291666666667|0|6.15625|0
0|2020-04-29|0.0|0|0.0|0|193.02083333333334|0|7.421875|0
0|2020-04-30|0.0|0|0.0|0|209.73958333333334|0|6.072916666666667|0
0|2020-05-01|0.0|0|0.0|0|38.75|0|1.65625|0
0|2020-05-02|0.0|0|0.0|0|93.02083333333333|0|4.510416666666667|0
0|2020-05-03|0.0|0|0.0|0|100.20833333333333|0|4.59375|0
0|2020-05-04|0.0|0|0.0|0|82.70833333333333|0|3.8333333333333335|0
0|2020-05-05|0.0|0|0.0|0|191.35416666666666|0|5.171875|0
0|2020-05-06|0.0|0|0.0|0|213.95833333333334|0|5.635416666666667|0
0|2020-05-07|0.0|0|0.0|0|20.833333333333332|0|1.9635416666666667|0
0|2020-05-08|0.0|0|0.0|0|197.96875|0|8.041666666666666|0
0|2020-05-09|0.0|0|0.0|0|21.09375|0|5.510416666666667|0
0|2020-05-10|0.0|0|0.0|0|36.197916666666664|0|2.3541666666666665|0
0|2020-05-11|0.0|0|0.0|0|8.75|0|2.7552083333333335|0
0|2020-05-12|0.0|0|0.0|0|74.375|0|4.786458333333333|0
0|2020-05-13|0.0|0|0.0|0|93.17708333333333|0|4.677083333333333|0
0|2020-05-14|0.0|0|0.0|0|94.6875|0|5.421875|0
0|2020-05-15|0.0|0|0.0|0|82.1875|0|4.375|0
0|2020-05-16|0.0|0|0.0|0|119.16666666666667|0|7.625|0
0|2020-05-17|0.0|0|0.0|0|174.47916666666666|0|9.088541666666666|0
0|2020-05-18|0.0|0|0.0|0|174.27083333333334|0|5.567708333333333|0
0|2020-05-19|0.0|0|0.0|0|126.61458333333333|0|3.6145833333333335|0
0|2020-05-20|0.0|0|0.0|0|13.4375|0|0.6041666666666666|0
0|2020-05-21|0.0|0|0.0|0|68.48958333333333|0|3.4322916666666665|0
0|2020-05-22|0.0|0|0.0|0|123.54166666666667|0|5.510416666666667|0
0|2020-05-23|0.0|0|0.0|0|65.98958333333333|0|2.421875|0
0|2020-05-24|0.0|0|0.0|0|28.697916666666668|0|1.953125|0
0|2020-05-25|0.0|0|0.0|0|81.09375|0|5.026041666666667|0
0|2020-05-26|0.0|0|0.0|0|34.947916666666664|0|1.421875|0
0|2020-05-27|0.0|0|0.0|0|60.208333333333336|0|2.2395833333333335|0
0|2020-05-28|0.0|0|0.0|0|80.625|0|2.6354166666666665|0
0|2020-05-29|0.0|0|0.0|0|1.09375|0|1.0052083333333333|0
0|2020-05-30|0.0|0|0.0|0|24.114583333333332|0|2.7083333333333335|0
0|2020-05-31|0.0|0|0.0|0|22.864583333333332|0|2.2083333333333335|0
0|2020-06-01|0.0|0|0.0|0|18.4375|0|1.2291666666666667|0
0|2020-06-02|0.0|0|0.0|0|13.177083333333334|0|0.9791666666666666|0
0|2020-06-03|0.0|0|0.0|0|41.5625|0|1.59375|0
0|2020-06-04|0.0|0|0.0|0|86.875|0|3.0104166666666665|0
0|2020-06-05|0.0|0|0.0|0|60.520833333333336|0|2.0625|0
0|2020-06-06|0.0|0|0.0|0|16.458333333333332|0|3.6510416666666665|0
0|2020-06-07|0.0|0|0.0|0|26.197916666666668|0|9.296875|0
0|2020-06-08|0.0|0|0.0|0|134.21875|0|10.807291666666666|0
0|2020-06-09|0.0|0|0.0|0|155.20833333333334|0|9.114583333333334|0
0|2020-06-10|0.0|0|0.0|0|170.98958333333334|0|5.635416666666667|0
0|2020-06-11|0.0|0|0.0|0|172.03125|0|5.734375|0
0|2020-06-12|0.0|0|0.0|0|37.8125|0|5.552083333333333|0
0|2020-06-13|0.0|0|0.0|0|47.708333333333336|0|5.489583333333333|0
0|2020-06-14|0.0|0|0.0|0|18.958333333333332|0|1.0989583333333333|0
0|2020-06-15|0.0|0|0.0|0|46.822916666666664|0|1.6354166666666667|0
0|2020-06-16|0.0|0|0.0|0|42.239583333333336|0|2.9635416666666665|0
0|2020-06-17|0.0|0|0.0|0|34.635416666666664|0|1.3697916666666667|0
0|2020-06-18|0.0|0|0.0|0|0.0|0|0.1875|0
0|2020-06-19|0.0|0|0.0|0|10.520833333333334|0|0.5833333333333334|0
0|2020-06-20|0.0|0|0.0|0|79.27083333333333|0|2.3229166666666665|0
0|2020-06-21|0.0|0|0.0|0|90.88541666666667|0|4.046875|0
0|2020-06-22|0.0|0|0.0|0|124.27083333333333|0|6.15625|0
0|2020-06-23|0.0|0|0.0|0|153.38541666666666|0|5.057291666666667|0
0|2020-06-24|0.0|0|0.0|0|88.33333333333333|0|2.859375|0
0|2020-06-25|0.0|0|0.0|0|68.95833333333333|0|3.4322916666666665|0
0|2020-06-26|0.0|0|0.0|0|24.947916666666668|0|0.6979166666666666|0
0|2020-06-27|0.0|0|0.0|0|145.67708333333334|0|5.807291666666667|0
0|2020-06-28|0.0|0|0.0|0|112.60416666666667|0|4.609375|0
0|2020-06-29|0.0|0|0.0|0|97.13541666666667|0|3.6145833333333335|0
0|2020-06-30|0.0|0|0.0|0|85.3125|0|2.8020833333333335|0
0|2020-07-01|0.0|0|0.0|0|116.77083333333333|0|4.25|0
0|2020-07-02|0.0|0|0.0|0|75.15625|0|3.1770833333333335|0
0|2020-07-03|0.0|0|0.0|0|127.70833333333333|0|3.0208333333333335|0
0|2020-07-04|0.0|0|0.0|0|79.79166666666667|0|1.7395833333333333|0
0|2020-07-05|0.0|0|0.0|0|22.916666666666668|0|0.8125|0
0|2020-07-06|0.0|0|0.0|0|67.91666666666667|0|2.15625|0
0|2020-07-07|0.0|0|0.0|0|74.16666666666667|0|3.0|0
0|2020-07-08|0.0|0|0.0|0|97.13541666666667|0|3.2864583333333335|0
0|2020-07-09|0.0|0|0.0|0|150.83333333333334|0|4.947916666666667|0
0|2020-07-10|0.0|0|0.0|0|187.8125|0|5.552083333333333|0
0|2020-07-11|0.0|0|0.0|0|74.16666666666667|0|2.0625|0
0|2020-07-12|0.0|0|0.0|0|133.75|0|4.8125|0
0|2020-07-13|0.0|0|0.0|0|48.4375|0|1.3020833333333333|0
0|2020-07-14|0.0|0|0.0|0|62.65625|0|2.1458333333333335|0
0|2020-07-15|0.0|0|0.0|0|116.66666666666667|0|4.375|0
0|2020-07-16|0.0|0|0.0|0|41.197916666666664|0|2.6979166666666665|0
0|2020-07-17|0.0|0|0.0|0|21.458333333333332|0|1.6145833333333333|0
0|2020-07-18|0.0|0|0.0|0|19.479166666666668|0|2.0729166666666665|0
0|2020-07-19|0.0|0|0.0|0|18.177083333333332|0|1.7291666666666667|0
0|2020-07-20|0.0|0|0.0|0|41.458333333333336|0|2.4947916666666665|0
0|2020-07-21|0.0|0|0.0|0|42.395833333333336|0|2.75|0
0|2020-07-22|0.0|0|0.0|0|26.114583333333332|0|2.1875|0
0|2020-07-23|0.0|0|0.0|0|13.072916666666666|0|2.8541666666666665|0
0|2020-07-24|0.0|0|0.0|0|32.708333333333336|0|3.7395833333333335|0
0|2020-07-25|0.0|0|0.0|0|46.75|0|4.109375|0
0|2020-07-26|0.0|0|0.0|0|36.354166666666664|0|2.0208333333333335|0
0|2020-07-27|0.0|0|0.0|0|34.114583333333336|0|1.4947916666666667|0
0|2020-07-28|0.0|0|0.0|0|108.02083333333333|0|3.8854166666666665|0
0|2020-07-29|0.0|0|0.0|0|166.97916666666666|0|5.84375|0
0|2020-07-30|0.0|0|0.0|0|160.05208333333334|0|5.822916666666667|0
0|2020-07-31|0.0|0|0.0|0|195.52083333333334|0|7.614583333333333|0
0|2020-08-01|0.0|0|0.0|0|141.82291666666666|0|4.317708333333333|0
0|2020-08-02|0.0|0|0.0|0|0.9375|0|1.6145833333333333|0
0|2020-08-03|0.0|0|0.0|0|51.604166666666664|0|2.3645833333333335|0
0|2020-08-04|0.0|0|0.0|0|128.95833333333334|0|3.71875|0
0|2020-08-05|0.0|0|0.0|0|80.05208333333333|0|2.4479166666666665|0
0|2020-08-06|0.0|0|0.0|0|52.395833333333336|0|2.9791666666666665|0
0|2020-08-07|0.0|0|0.0|0|32.291666666666664|0|1.1145833333333333|0
0|2020-08-08|0.0|0|0.0|0|12.083333333333334|0|1.4166666666666667|0
0|2020-08-09|0.0|0|0.0|0|26.145833333333332|0|1.3958333333333333|0
0|2020-08-10|0.0|0|0.0|0|85.10416666666667|0|2.90625|0
0|2020-08-11|0.0|0|0.0|0|107.8125|0|3.4895833333333335|0
0|2020-08-12|0.0|0|0.0|0|70.83333333333333|0|3.1354166666666665|0
0|2020-08-13|0.0|0|0.0|0|116.04166666666667|0|3.6041666666666665|0
0|2020-08-14|0.0|0|0.0|0|103.08333333333333|0|2.9479166666666665|0
0|2020-08-15|0.0|0|0.0|0|105.3125|0|3.34375|0
0|2020-08-16|0.0|0|0.0|0|70.41666666666667|0|3.8333333333333335|0
0|2020-08-17|0.0|0|0.0|0|184.0625|0|5.0|0
0|2020-08-18|0.0|0|0.0|0|107.70833333333333|0|3.0833333333333335|0
0|2020-08-19|0.0|0|0.0|0|146.58333333333334|0|3.3958333333333335|0
0|2020-08-20|0.0|0|0.0|0|60.520833333333336|0|3.3541666666666665|0
0|2020-08-21|0.0|0|0.0|0|42.916666666666664|0|1.875|0
0|2020-08-22|0.0|0|0.0|0|25.572916666666668|0|2.6927083333333335|0
0|2020-08-23|0.0|0|0.0|0|13.125|0|1.75|0
0|2020-08-24|0.0|0|0.0|0|5.833333333333333|0|2.8333333333333335|0
0|2020-08-25|0.0|0|0.0|0|36.5625|0|4.072916666666667|0
0|2020-08-26|0.0|0|0.0|0|40.833333333333336|0|4.375|0
0|2020-08-27|0.0|0|0.0|0|139.27083333333334|0|11.635416666666666|0
0|2020-08-28|0.0|0|0.0|0|163.125|0|6.385416666666667|0
0|2020-08-29|0.0|0|0.0|0|105.46875|0|3.6614583333333335|0
0|2020-08-30|0.0|0|0.0|0|72.8125|0|2.9166666666666665|0
0|2020-08-31|0.0|0|0.0|0|138.54166666666666|0|5.385416666666667|0
0|2020-09-01|0.0|0|0.0|0|120.20833333333333|0|5.114583333333333|0
0|2020-09-02|0.0|0|0.0|0|140.9375|0|5.90625|0
0|2020-09-03|0.0|0|0.0|0|83.95833333333333|0|3.109375|0
0|2020-09-04|0.0|0|0.0|0|27.1875|0|1.0|0
0|2020-09-05|0.0|0|0.0|0|25.416666666666668|0|0.8958333333333334|0
0|2020-09-06|0.0|0|0.0|0|5.3125|0|1.1041666666666667|0
0|2020-09-07|0.0|0|0.0|0|20.104166666666668|0|1.1979166666666667|0
0|2020-09-08|0.0|0|0.0|0|24.6875|0|1.3125|0
0|2020-09-09|0.0|0|0.0|0|7.8125|0|1.71875|0
0|2020-09-10|0.0|0|0.0|0|3.1666666666666665|0|1.21875|0
0|2020-09-11|0.0|0|0.0|0|13.75|0|1.9583333333333333|0
0|2020-09-12|0.0|0|0.0|0|5.520833333333333|0|1.09375|0
0|2020-09-13|0.0|0|0.0|0|29.791666666666668|0|4.041666666666667|0
0|2020-09-14|0.0|0|0.0|0|24.0625|0|7.135416666666667|0
0|2020-09-15|0.0|0|0.0|0|17.291666666666668|0|8.96875|0
0|2020-09-16|0.0|0|0.0|0|204.16666666666666|0|8.953125|0
0|2020-09-17|0.0|0|0.0|0|208.22916666666666|0|6.0|0
0|2020-09-18|0.0|0|0.0|0|140.83333333333334|0|5.604166666666667|0
0|2020-09-19|0.0|0|0.0|0|15.104166666666666|0|4.989583333333333|0
0|2020-09-20|0.0|0|0.0|0|12.083333333333334|0|6.010416666666667|0
0|2020-09-21|0.0|0|0.0|0|17.916666666666668|0|5.036458333333333|0
0|2020-09-22|0.0|0|0.0|0|19.6875|0|3.7916666666666665|0
0|2020-09-23|0.0|0|0.0|0|47.864583333333336|0|5.604166666666667|0
0|2020-09-24|0.0|0|0.0|0|218.64583333333334|0|7.416666666666667|0
0|2020-09-25|0.0|0|0.0|0|12.604166666666666|0|0.2760416666666667|0
0|2020-09-26|0.0|0|0.0|0|26.770833333333332|0|1.0625|0
0|2020-09-27|0.0|0|0.0|0|79.48958333333333|0|2.6510416666666665|0
0|2020-09-28|0.0|0|0.0|0|160.20833333333334|0|5.885416666666667|0
0|2020-09-29|0.0|0|0.0|0|175.0|0|5.0|0
0|2020-09-30|0.0|0|0.0|0|34.479166666666664|0|1.6145833333333333|0
0|2020-10-01|0.0|0|0.0|0|149.625|0|3.5416666666666665|0
0|2020-10-02|0.0|0|0.0|0|64.16666666666667|0|1.9166666666666667|0
0|2020-10-03|0.0|0|0.0|0|7.604166666666667|0|0.71875|0
0|2020-10-04|0.0|0|0.0|0|76.77083333333333|0|2.5|0
0|2020-10-05|0.0|0|0.0|0|43.333333333333336|0|2.15625|0
0|2020-10-06|0.0|0|0.0|0|18.020833333333332|0|2.3333333333333335|0
0|2020-10-07|0.0|0|0.0|0|13.020833333333334|0|1.3645833333333333|0
0|2020-10-08|0.0|0|0.0|0|5.625|0|1.71875|0
0|2020-10-09|0.0|0|0.0|0|29.583333333333332|0|6.739583333333333|0
0|2020-10-10|0.0|0|0.0|0|203.95833333333334|0|14.614583333333334|0
0|2020-10-11|0.0|0|0.0|0|185.52083333333334|0|5.177083333333333|0
0|2020-10-12|0.0|0|0.0|0|127.0625|0|4.354166666666667|0
0|2020-10-13|0.0|0|0.0|0|129.97916666666666|0|3.7708333333333335|0
0|2020-10-14|0.0|0|0.0|0|9.479166666666666|0|0.3958333333333333|0
0|2020-10-15|0.0|0|0.0|0|86.66666666666667|0|2.96875|0
0|2020-10-16|0.0|0|0.0|0|141.45833333333334|0|7.942708333333333|0
0|2020-10-17|0.0|0|0.0|0|54.6875|0|3.21875|0
0|2020-10-18|0.0|0|0.0|0|54.375|0|2.8645833333333335|0
0|2020-10-19|0.0|0|0.0|0|57.833333333333336|0|2.3177083333333335|0
0|2020-10-20|0.0|0|0.0|0|14.09375|0|1.1979166666666667|0
0|2020-10-21|0.0|0|0.0|0|16.744791666666668|0|1.5416666666666667|0
0|2020-10-22|0.0|0|0.0|0|24.166666666666668|0|1.71875|0
0|2020-10-23|0.0|0|0.0|0|27.375|0|1.1458333333333333|0
0|2020-10-24|0.0|0|0.0|0|243.4375|0|5.489583333333333|0
0|2020-10-25|0.0|0|0.0|0|184.09375|0|2.8645833333333335|0
0|2020-10-26|0.0|0|0.0|0|21.666666666666668|0|1.9010416666666667|0
0|2020-10-27|0.0|0|0.0|0|13.96875|0|1.4375|0
0|2020-10-28|0.0|0|0.0|0|87.1875|0|4.791666666666667|0
0|2020-10-29|0.0|0|0.0|0|266.875|0|8.21875|0
0|2020-10-30|0.0|0|0.0|0|197.92708333333334|0|6.854166666666667|0
0|2020-10-31|0.0|0|0.0|0|0.4166666666666667|0|0.2604166666666667|0
0|2020-11-01|0.0|0|0.0|0|139.79166666666666|0|6.010416666666667|0
0|2020-11-02|0.0|0|0.0|0|37.020833333333336|0|4.34375|0
0|2020-11-03|0.0|0|0.0|0|1.0416666666666667|0|0.08333333333333333|0
0|2020-11-04|0.0|0|0.0|0|1.1145833333333333|0|0.8333333333333334|0
0|2020-11-05|0.0|0|0.0|0|0.75|0|0.4270833333333333|0
0|2020-11-06|0.0|0|0.0|0|1.875|0|1.2291666666666667|0
0|2020-11-07|0.0|0|0.0|0|20.3125|0|2.375|0
0|2020-11-08|0.0|0|0.0|0|79.16666666666667|0|5.0|0
0|2020-11-09|0.0|0|0.0|0|10.854166666666666|0|1.8229166666666667|0
0|2020-11-10|0.0|0|0.0|0|8.4375|0|0.3541666666666667|0
0|2020-11-11|0.0|0|0.0|0|164.78125|0|2.9791666666666665|0
0|2020-11-12|0.0|0|0.0|0|124.64583333333333|0|3.3333333333333335|0
0|2020-11-13|0.0|0|0.0|0|11.979166666666666|0|2.0208333333333335|0
0|2020-11-14|0.0|0|0.0|0|91.52083333333333|0|5.177083333333333|0
0|2020-11-15|0.0|0|0.0|0|179.79166666666666|0|6.416666666666667|0
0|2020-11-16|0.0|0|0.0|0|5.395833333333333|0|1.8125|0
0|2020-11-17|0.0|0|0.0|0|37.34375|0|3.7552083333333335|0
0|2020-11-18|0.0|0|0.0|0|1.9791666666666667|0|1.3229166666666667|0
0|2020-11-19|0.0|0|0.0|0|55.416666666666664|0|2.65625|0
0|2020-11-20|0.0|0|0.0|0|24.6875|0|1.34375|0
0|2020-11-21|0.0|0|0.0|0|15.833333333333334|0|0.875|0
0|2020-11-22|0.0|0|0.0|0|109.89583333333333|0|2.9479166666666665|0
0|2020-11-23|0.0|0|0.0|0|78.95833333333333|0|4.21875|0
0|2020-11-24|0.0|0|0.0|0|79.79166666666667|0|4.78125|0
0|2020-11-25|0.0|0|0.0|0|129.89583333333334|0|5.958333333333333|0
0|2020-11-26|0.0|0|0.0|0|26.875|0|1.1354166666666667|0
0|2020-11-27|0.0|0|0.0|0|82.45833333333333|0|2.59375|0
0|2020-11-28|0.0|0|0.0|0|66.61458333333333|0|4.203125|0
0|2020-11-29|0.0|0|0.0|0|141.14583333333334|0|6.291666666666667|0
0|2020-11-30|0.0|0|0.0|0|236.61458333333334|0|8.46875|0
0|2020-12-01|0.0|0|0.0|0|0.0|0|0.0625|0
0|2020-12-02|0.0|0|0.0|0|28.958333333333332|0|2.0|0
0|2020-12-03|0.0|0|0.0|0|143.54166666666666|0|3.5729166666666665|0
0|2020-12-04|0.0|0|0.0|0|222.8125|0|5.625|0
0|2020-12-05|0.0|0|0.0|0|42.604166666666664|0|0.9270833333333334|0
0|2020-12-06|0.0|0|0.0|0|61.145833333333336|0|2.09375|0
0|2020-12-07|0.0|0|0.0|0|164.58333333333334|0|4.010416666666667|0
0|2020-12-08|0.0|0|0.0|0|55.0|0|2.0208333333333335|0
0|2020-12-09|0.0|0|0.0|0|57.916666666666664|0|1.9479166666666667|0
0|2020-12-10|0.0|0|0.0|0|67.1875|0|2.0104166666666665|0
0|2020-12-11|0.0|0|0.0|0|83.64583333333333|0|4.3125|0
0|2020-12-12|0.0|0|0.0|0|130.20833333333334|0|3.7916666666666665|0
0|2020-12-13|0.0|0|0.0|0|74.92708333333333|0|5.104166666666667|0
0|2020-12-14|0.0|0|0.0|0|216.25|0|8.822916666666666|0
