|dates|Boone_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Boone_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Boone_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Boone_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Boone_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Boone_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Boone_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Boone_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|276.0|0|283.0|0|8.0|0|0.0|100
0|2020-05-15|285.0|0|312.0|0|8.0|0|0.0|100
0|2020-05-16|316.0|0|326.0|0|8.0|0|0.0|100
0|2020-05-17|316.0|0|342.0|0|8.0|0|0.0|100
0|2020-05-18|355.0|0|355.0|0|8.0|0|0.0|100
0|2020-05-19|361.0|0|361.0|0|10.0|0|0.0|100
0|2020-05-20|359.0|0|363.0|0|11.0|0|0.0|100
0|2020-05-21|368.0|0|368.0|0|11.0|0|0.0|100
0|2020-05-22|379.0|0|379.0|0|11.0|0|0.0|100
0|2020-05-23|387.0|0|401.0|0|11.0|0|0.0|100
0|2020-05-24|387.0|0|401.0|0|11.0|0|0.0|100
0|2020-05-25|387.0|0|401.0|0|11.0|0|0.0|100
0|2020-05-26|392.0|0|425.0|0|11.0|0|0.0|100
0|2020-05-27|403.0|0|429.0|0|13.0|0|0.0|100
0|2020-05-28|409.0|0|435.0|0|17.0|0|0.0|100
0|2020-05-29|423.0|0|447.0|0|17.0|0|0.0|100
0|2020-05-30|436.0|0|458.0|0|17.0|0|0.0|100
0|2020-05-31|436.0|0|462.0|0|17.0|0|0.0|100
0|2020-06-01|459.0|0|466.0|0|17.0|0|0.0|100
0|2020-06-02|467.0|0|469.0|0|17.0|0|0.0|100
0|2020-06-03|492.0|0|492.0|0|17.0|0|0.0|100
0|2020-06-04|505.0|0|505.0|0|18.0|0|0.0|100
0|2020-06-05|508.0|0|508.0|0|18.0|0|0.0|100
0|2020-06-06|516.0|0|516.0|0|18.0|0|0.0|100
0|2020-06-07|516.0|0|516.0|0|18.0|0|0.0|100
0|2020-06-08|522.0|0|522.0|0|18.0|0|0.0|100
0|2020-06-09|527.0|0|527.0|0|18.0|0|0.0|100
0|2020-06-10|532.0|0|532.0|0|18.0|0|0.0|100
0|2020-06-11|535.0|0|535.0|0|21.0|0|0.0|100
0|2020-06-12|538.0|0|538.0|0|21.0|0|0.0|100
0|2020-06-13|539.0|0|539.0|0|21.0|0|0.0|100
0|2020-06-14|539.0|0|539.0|0|21.0|0|0.0|100
0|2020-06-15|541.0|0|541.0|0|21.0|0|0.0|100
0|2020-06-16|541.0|0|541.0|0|21.0|0|0.0|100
0|2020-06-17|552.0|0|552.0|0|23.0|0|0.0|100
0|2020-06-18|557.0|0|557.0|0|23.0|0|0.0|100
0|2020-06-19|561.0|0|567.0|0|23.0|0|0.0|100
0|2020-06-20|566.0|0|567.0|0|23.0|0|0.0|100
0|2020-06-21|568.0|0|570.0|0|23.0|0|0.0|100
0|2020-06-22|571.0|0|575.0|0|23.0|0|0.0|100
0|2020-06-23|575.0|0|579.0|0|23.0|0|0.0|100
0|2020-06-24|580.0|0|587.0|0|23.0|0|0.0|100
0|2020-06-25|588.0|0|588.0|0|23.0|0|0.0|100
0|2020-06-26|590.0|0|590.0|0|23.0|0|0.0|100
0|2020-06-27|594.0|0|594.0|0|23.0|0|0.0|100
0|2020-06-28|594.0|0|594.0|0|23.0|0|0.0|100
0|2020-06-29|594.0|0|594.0|0|23.0|0|0.0|100
0|2020-06-30|597.0|0|597.0|0|23.0|0|0.0|100
0|2020-07-01|602.0|0|602.0|0|23.0|0|0.0|100
0|2020-07-02|606.0|0|606.0|0|23.0|0|0.0|100
0|2020-07-03|615.0|0|615.0|0|23.0|0|0.0|100
0|2020-07-04|615.0|0|615.0|0|23.0|0|0.0|100
0|2020-07-05|615.0|0|615.0|0|23.0|0|0.0|100
0|2020-07-06|646.0|0|646.0|0|23.0|0|0.0|100
0|2020-07-07|660.0|0|660.0|0|23.0|0|0.0|100
0|2020-07-08|672.0|0|672.0|0|23.0|0|0.0|100
0|2020-07-09|683.0|0|683.0|0|23.0|0|0.0|100
0|2020-07-10|694.0|0|694.0|0|23.0|0|0.0|100
0|2020-07-11|712.0|0|712.0|0|23.0|0|0.0|100
0|2020-07-12|726.0|0|726.0|0|23.0|0|0.0|100
0|2020-07-13|733.0|0|733.0|0|23.0|0|0.0|100
0|2020-07-14|755.0|0|755.0|0|23.0|0|0.0|100
0|2020-07-15|763.0|0|763.0|0|23.0|0|0.0|100
0|2020-07-16|785.0|0|785.0|0|23.0|0|0.0|100
0|2020-07-17|801.0|0|801.0|0|23.0|0|0.0|100
0|2020-07-18|811.0|0|811.0|0|23.0|0|0.0|100
0|2020-07-19|837.0|0|837.0|0|23.0|0|0.0|100
0|2020-07-20|839.0|0|839.0|0|23.0|0|0.0|100
0|2020-07-21|851.0|0|851.0|0|23.0|0|0.0|100
0|2020-07-22|871.0|0|871.0|0|23.0|0|0.0|100
0|2020-07-23|880.0|0|880.0|0|23.0|0|0.0|100
0|2020-07-24|906.0|0|906.0|0|24.0|0|0.0|100
0|2020-07-25|922.0|0|922.0|0|24.0|0|0.0|100
0|2020-07-26|929.0|0|929.0|0|24.0|0|0.0|100
0|2020-07-27|934.0|0|934.0|0|24.0|0|0.0|100
0|2020-07-28|946.0|0|946.0|0|24.0|0|0.0|100
0|2020-07-29|957.0|0|957.0|0|24.0|0|0.0|100
0|2020-07-30|965.0|0|965.0|0|24.0|0|0.0|100
0|2020-07-31|984.0|0|984.0|0|24.0|0|0.0|100
0|2020-08-01|1006.0|0|1006.0|0|24.0|0|0.0|100
0|2020-08-02|1018.0|0|1018.0|0|24.0|0|0.0|100
0|2020-08-03|1021.0|0|1021.0|0|24.0|0|0.0|100
0|2020-08-04|1048.0|0|1048.0|0|24.0|0|0.0|100
0|2020-08-05|1054.0|0|1054.0|0|24.0|0|0.0|100
0|2020-08-06|1062.0|0|1062.0|0|24.0|0|0.0|100
0|2020-08-07|1076.0|0|1076.0|0|24.0|0|0.0|100
0|2020-08-08|1097.0|0|1097.0|0|24.0|0|0.0|100
0|2020-08-09|1104.0|0|1104.0|0|24.0|0|0.0|100
0|2020-08-10|1104.0|0|1104.0|0|24.0|0|0.0|100
0|2020-08-11|1111.0|0|1111.0|0|24.0|0|0.0|100
0|2020-08-12|1117.0|0|1117.0|0|24.0|0|0.0|100
0|2020-08-13|1126.0|0|1126.0|0|24.0|0|0.0|100
0|2020-08-14|1143.0|0|1143.0|0|24.0|0|0.0|100
0|2020-08-15|1149.0|0|1149.0|0|24.0|0|0.0|100
0|2020-08-16|1149.0|0|1149.0|0|24.0|0|0.0|100
0|2020-08-17|1157.0|0|1157.0|0|24.0|0|0.0|100
0|2020-08-18|1174.0|0|1174.0|0|24.0|0|0.0|100
0|2020-08-19|1183.0|0|1183.0|0|24.0|0|0.0|100
0|2020-08-20|1193.0|0|1193.0|0|24.0|0|0.0|100
0|2020-08-21|1206.0|0|1206.0|0|24.0|0|0.0|100
0|2020-08-22|1218.0|0|1218.0|0|24.0|0|0.0|100
0|2020-08-23|1218.0|0|1218.0|0|24.0|0|0.0|100
0|2020-08-24|1231.0|0|1231.0|0|24.0|0|0.0|100
0|2020-08-25|1239.0|0|1239.0|0|24.0|0|0.0|100
0|2020-08-26|1248.0|0|1248.0|0|25.0|0|0.0|100
0|2020-08-27|1255.0|0|1255.0|0|25.0|0|0.0|100
0|2020-08-28|1266.0|0|1266.0|0|25.0|0|0.0|100
0|2020-08-29|1280.0|0|1280.0|0|25.0|0|0.0|100
0|2020-08-30|1290.0|0|1290.0|0|25.0|0|0.0|100
0|2020-08-31|1296.0|0|1296.0|0|25.0|0|0.0|100
0|2020-09-01|1307.0|0|1307.0|0|25.0|0|0.0|100
0|2020-09-02|1321.0|0|1321.0|0|25.0|0|0.0|100
0|2020-09-03|1323.0|0|1323.0|0|25.0|0|0.0|100
0|2020-09-04|1339.0|0|1339.0|0|25.0|0|0.0|100
0|2020-09-05|1351.0|0|1351.0|0|25.0|0|0.0|100
0|2020-09-06|1355.0|0|1355.0|0|25.0|0|0.0|100
0|2020-09-07|1361.0|0|1361.0|0|25.0|0|0.0|100
0|2020-09-08|1364.0|0|1364.0|0|25.0|0|0.0|100
0|2020-09-09|1377.0|0|1377.0|0|25.0|0|0.0|100
0|2020-09-10|1387.0|0|1387.0|0|25.0|0|0.0|100
0|2020-09-11|1398.0|0|1398.0|0|25.0|0|0.0|100
0|2020-09-12|1406.0|0|1406.0|0|25.0|0|0.0|100
0|2020-09-13|1417.0|0|1417.0|0|25.0|0|0.0|100
0|2020-09-14|1423.0|0|1423.0|0|25.0|0|0.0|100
0|2020-09-15|1436.0|0|1436.0|0|25.0|0|0.0|100
0|2020-09-16|1447.0|0|1447.0|0|25.0|0|0.0|100
0|2020-09-17|1454.0|0|1454.0|0|25.0|0|0.0|100
0|2020-09-18|1474.0|0|1474.0|0|25.0|0|0.0|100
0|2020-09-19|1496.0|0|1496.0|0|25.0|0|0.0|100
0|2020-09-20|1504.0|0|1504.0|0|25.0|0|0.0|100
0|2020-09-21|1509.0|0|1509.0|0|25.0|0|0.0|100
0|2020-09-22|1526.0|0|1526.0|0|25.0|0|0.0|100
0|2020-09-23|1540.0|0|1540.0|0|25.0|0|0.0|100
0|2020-09-24|1542.0|0|1542.0|0|25.0|0|0.0|100
0|2020-09-25|1550.0|0|1550.0|0|25.0|0|0.0|100
0|2020-09-26|1567.0|0|1567.0|0|25.0|0|0.0|100
0|2020-09-27|1574.0|0|1574.0|0|25.0|0|0.0|100
0|2020-09-28|1585.0|0|1585.0|0|25.0|0|0.0|100
0|2020-09-29|1597.0|0|1597.0|0|25.0|0|0.0|100
0|2020-09-30|1610.0|0|1610.0|0|25.0|0|0.0|100
0|2020-10-01|1621.0|0|1621.0|0|25.0|0|0.0|100
0|2020-10-02|1637.0|0|1637.0|0|25.0|0|0.0|100
0|2020-10-03|1660.0|0|1660.0|0|25.0|0|0.0|100
0|2020-10-04|1675.0|0|1675.0|0|25.0|0|0.0|100
0|2020-10-05|1682.0|0|1682.0|0|25.0|0|0.0|100
0|2020-10-06|1690.0|0|1690.0|0|25.0|0|0.0|100
0|2020-10-07|1710.0|0|1710.0|0|25.0|0|0.0|100
0|2020-10-08|1714.0|0|1714.0|0|25.0|0|0.0|100
0|2020-10-09|1739.0|0|1739.0|0|25.0|0|0.0|100
0|2020-10-10|1761.0|0|1761.0|0|25.0|0|0.0|100
0|2020-10-11|1789.0|0|1789.0|0|25.0|0|0.0|100
0|2020-10-12|1800.0|0|1800.0|0|25.0|0|0.0|100
0|2020-10-13|1813.0|0|1813.0|0|25.0|0|0.0|100
0|2020-10-14|1831.0|0|1831.0|0|25.0|0|0.0|100
0|2020-10-15|1848.0|0|1848.0|0|25.0|0|0.0|100
0|2020-10-16|1868.0|0|1868.0|0|25.0|0|0.0|100
0|2020-10-17|1887.0|0|1887.0|0|25.0|0|0.0|100
0|2020-10-18|1896.0|0|1896.0|0|25.0|0|0.0|100
0|2020-10-19|1906.0|0|1906.0|0|25.0|0|0.0|100
0|2020-10-20|1941.0|0|1941.0|0|25.0|0|0.0|100
0|2020-10-21|1986.0|0|1986.0|0|25.0|0|0.0|100
0|2020-10-22|2006.0|0|2006.0|0|25.0|0|0.0|100
0|2020-10-23|2027.0|0|2027.0|0|25.0|0|0.0|100
0|2020-10-24|2071.0|0|2071.0|0|25.0|0|0.0|100
0|2020-10-25|2104.0|0|2104.0|0|25.0|0|0.0|100
0|2020-10-26|2125.0|0|2125.0|0|25.0|0|0.0|100
0|2020-10-27|2165.0|0|2165.0|0|25.0|0|0.0|100
0|2020-10-28|2196.0|0|2196.0|0|25.0|0|0.0|100
0|2020-10-29|2228.0|0|2228.0|0|25.0|0|0.0|100
0|2020-10-30|2269.0|0|2269.0|0|25.0|0|0.0|100
0|2020-10-31|2305.0|0|2305.0|0|25.0|0|0.0|100
0|2020-11-01|2338.0|0|2338.0|0|25.0|0|0.0|100
0|2020-11-02|2362.0|0|2362.0|0|25.0|0|0.0|100
0|2020-11-03|2417.0|0|2417.0|0|25.0|0|0.0|100
0|2020-11-04|2463.0|0|2463.0|0|25.0|0|0.0|100
0|2020-11-05|2518.0|0|2518.0|0|25.0|0|0.0|100
0|2020-11-06|2585.0|0|2585.0|0|25.0|0|0.0|100
0|2020-11-07|2641.0|0|2641.0|0|25.0|0|0.0|100
0|2020-11-08|2684.0|0|2684.0|0|25.0|0|0.0|100
0|2020-11-09|2744.0|0|2744.0|0|25.0|0|0.0|100
0|2020-11-10|2785.0|0|2785.0|0|25.0|0|0.0|100
0|2020-11-11|2957.0|0|2957.0|0|25.0|0|0.0|100
0|2020-11-12|3016.0|0|3016.0|0|25.0|0|0.0|100
0|2020-11-13|3136.0|0|3136.0|0|25.0|0|0.0|100
0|2020-11-14|3235.0|0|3235.0|0|25.0|0|0.0|100
0|2020-11-15|3263.0|0|3263.0|0|25.0|0|0.0|100
0|2020-11-16|3312.0|0|3312.0|0|25.0|0|0.0|100
0|2020-11-17|3395.0|0|3395.0|0|25.0|0|0.0|100
0|2020-11-18|3496.0|0|3496.0|0|25.0|0|0.0|100
0|2020-11-19|3660.0|0|3660.0|0|26.0|0|0.0|100
0|2020-11-20|3780.0|0|3780.0|0|28.0|0|0.0|100
0|2020-11-21|3888.0|0|3888.0|0|28.0|0|0.0|100
0|2020-11-22|4002.0|0|4002.0|0|28.0|0|0.0|100
0|2020-11-23|4088.0|0|4088.0|0|28.0|0|0.0|100
0|2020-11-24|4160.0|0|4160.0|0|28.0|0|0.0|100
0|2020-11-25|4274.0|0|4274.0|0|28.0|0|0.0|100
0|2020-11-26|4274.0|0|4274.0|0|28.0|0|0.0|100
0|2020-11-27|4452.0|0|4452.0|0|29.0|0|0.0|100
0|2020-11-28|4537.0|0|4537.0|0|29.0|0|0.0|100
0|2020-11-29|4628.0|0|4628.0|0|29.0|0|0.0|100
0|2020-11-30|4701.0|0|4870.0|0|29.0|0|0.0|100
0|2020-12-01|4802.0|0|4967.0|0|29.0|0|0.0|100
0|2020-12-02|4947.0|0|5112.0|0|29.0|0|0.0|100
0|2020-12-03|5056.0|0|5213.0|0|32.0|0|0.0|100
0|2020-12-04|5173.0|0|5371.0|0|33.0|0|0.0|100
0|2020-12-05|5357.0|0|5543.0|0|33.0|0|0.0|100
0|2020-12-06|5450.0|0|5650.0|0|33.0|0|0.0|100
0|2020-12-07|5505.0|0|5700.0|0|33.0|0|0.0|100
0|2020-12-08|5588.0|0|5792.0|0|33.0|0|0.0|100
0|2020-12-09|5689.0|0|5885.0|0|33.0|0|0.0|100
0|2020-12-10|5804.0|0|5997.0|0|33.0|0|0.0|100
0|2020-12-11|5950.0|0|6164.0|0|33.0|0|0.0|100
0|2020-12-12|6043.0|0|6243.0|0|33.0|0|0.0|100
0|2020-12-13|6158.0|0|6376.0|0|35.0|0|0.0|100
0|2020-12-14|6233.0|0|6442.0|0|35.0|0|0.0|100
0|2020-12-15|6297.0|0|6514.0|0|35.0|0|0.0|100
0|2020-12-16|6366.0|0|6586.0|0|35.0|0|0.0|100
0|2020-12-17|6534.0|0|6686.0|0|35.0|0|0.0|100
0|2020-12-18|6619.0|0|6878.0|0|35.0|0|0.0|100
0|2020-12-19|6754.0|0|6991.0|0|35.0|0|0.0|100
0|2020-12-20|6846.0|0|7073.0|0|35.0|0|0.0|100
0|2020-12-21|6925.0|0|7194.0|0|35.0|0|0.0|100
0|2020-12-22|7012.0|0|7272.0|0|35.0|0|0.0|100
0|2020-12-23|7089.0|0|7350.0|0|35.0|0|0.0|100
0|2020-12-24|7089.0|0|7350.0|0|35.0|0|0.0|100
0|2020-12-25|7089.0|0|7350.0|0|35.0|0|0.0|100
0|2020-12-26|7229.0|0|7350.0|0|35.0|0|0.0|100
0|2020-12-27|7293.0|0|7350.0|0|35.0|0|0.0|100
0|2020-12-28|7343.0|0|7611.0|0|35.0|0|0.0|100
0|2020-12-29|7427.0|0|7681.0|0|36.0|0|0.0|100
0|2020-12-30|7521.0|0|7800.0|0|38.0|0|0.0|100
0|2020-12-31|7521.0|0|7800.0|0|38.0|0|0.0|100
0|2021-01-01|7521.0|0|7800.0|0|38.0|0|0.0|100
0|2021-01-02|7767.0|0|7800.0|0|39.0|0|0.0|100
0|2021-01-03|7894.0|0|7894.0|0|43.0|0|0.0|100
0|2021-01-04|7960.0|0|8300.0|0|45.0|0|0.0|100
0|2021-01-05|8008.0|0|8397.0|0|45.0|0|0.0|100
0|2021-01-06|8208.0|0|8573.0|0|45.0|0|0.0|100
0|2021-01-07|8368.0|0|8747.0|0|45.0|0|0.0|100
0|2021-01-08|8482.0|0|8843.0|0|45.0|0|0.0|100
0|2021-01-09|8606.0|0|8994.0|0|45.0|0|0.0|100
0|2021-01-10|8739.0|0|9103.0|0|45.0|0|0.0|100
0|2021-01-11|8815.0|0|9212.0|0|46.0|0|0.0|100
0|2021-01-12|8912.0|0|9325.0|0|46.0|0|0.0|100
0|2021-01-13|9070.0|0|9486.0|0|46.0|0|0.0|100
0|2021-01-14|9244.0|0|9641.0|0|46.0|0|0.0|100
0|2021-01-15|9406.0|0|9806.0|0|46.0|0|0.0|100
0|2021-01-16|9490.0|0|9927.0|0|46.0|0|0.0|100
0|2021-01-17|9619.0|0|10054.0|0|46.0|0|0.0|100
0|2021-01-18|9682.0|0|10127.0|0|46.0|0|0.0|100
0|2021-01-19|9730.0|0|10164.0|0|46.0|0|0.0|100
0|2021-01-20|9905.0|0|10240.0|0|46.0|0|0.0|100
0|2021-01-21|10049.0|0|10455.0|0|47.0|0|0.0|100
0|2021-01-22|10130.0|0|10596.0|0|47.0|0|0.0|100
0|2021-01-23|10215.0|0|10680.0|0|47.0|0|0.0|100
0|2021-01-24|10280.0|0|10720.0|0|49.0|0|0.0|100
0|2021-01-25|10305.0|0|10807.0|0|49.0|0|0.0|100
0|2021-01-26|10349.0|0|10843.0|0|49.0|0|0.0|100
0|2021-01-27|10431.0|0|10956.0|0|49.0|0|0.0|100
0|2021-01-28|10518.0|0|11109.0|0|49.0|0|0.0|100
0|2021-01-29|10618.0|0|11159.0|0|50.0|0|0.0|100
0|2021-01-30|10719.0|0|11274.0|0|50.0|0|0.0|100
