|dates|Randolph_Georgia_UnitedStates.AverageDailyTemperature.data|Randolph_Georgia_UnitedStates.AverageDailyTemperature.missing|Randolph_Georgia_UnitedStates.AverageDewPoint.data|Randolph_Georgia_UnitedStates.AverageDewPoint.missing|Randolph_Georgia_UnitedStates.AverageRelativeHumidity.data|Randolph_Georgia_UnitedStates.AverageRelativeHumidity.missing|Randolph_Georgia_UnitedStates.AverageSurfaceAirPressure.data|Randolph_Georgia_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-01-03|47.67361111111111|0|37.75694444444444|0|70.25|0|29.790763888888875|0
0|2021-01-04|44.854166666666664|0|34.208333333333336|0|70.64583333333333|0|29.79229166666667|0
0|2021-01-05|51.770833333333336|0|38.208333333333336|0|62.4375|0|29.761250000000004|0
0|2021-01-06|43.541666666666664|0|33.291666666666664|0|70.20833333333333|0|29.863750000000007|0
0|2021-01-07|46.19097222222223|0|40.35763888888889|0|80.55902777777779|0|29.677829861111118|0
0|2021-01-08|45.12361111111111|0|39.96111111111111|0|82.4263888888889|0|29.686611111111105|0
0|2021-01-09|39.833333333333336|0|30.125|0|68.16666666666667|0|29.881250000000005|0
0|2021-01-10|39.270833333333336|0|29.083333333333332|0|67.97916666666667|0|29.98375000000001|0
0|2021-01-11|44.506944444444436|0|40.479166666666664|0|85.83333333333333|0|29.89166666666667|0
0|2021-01-12|45.486111111111114|0|39.97222222222222|0|81.30555555555556|0|29.942430555555564|0
0|2021-01-13|42.625|0|29.916666666666668|0|65.0625|0|29.850416666666664|0
0|2021-01-14|43.0|0|32.5|0|69.25|0|29.69020833333335|0
0|2021-01-15|51.923611111111114|0|32.5625|0|53.583333333333336|0|29.493194444444445|0
0|2021-01-16|39.5|0|23.291666666666668|0|55.083333333333336|0|29.633750000000006|0
0|2021-01-17|41.166666666666664|0|27.5|0|62.4375|0|29.7025|0
0|2021-01-18|44.6875|0|26.958333333333332|0|55.604166666666664|0|29.839791666666667|0
0|2021-01-19|46.25|0|30.666666666666668|0|61.208333333333336|0|30.019999999999992|0
0|2021-01-20|55.479166666666664|0|37.125|0|53.104166666666664|0|29.962499999999995|0
0|2021-01-21|57.864583333333336|0|49.0|0|73.14583333333333|0|29.720625|0
0|2021-01-22|57.045138888888886|0|54.13194444444445|0|90.09375|0|29.67328472222222|0
0|2021-01-23|52.270833333333336|0|38.61805555555556|0|64.02083333333333|0|29.828541666666666|0
0|2021-01-24|55.895833333333336|0|45.9375|0|69.64583333333333|0|29.843541666666663|0
0|2021-01-25|66.83333333333333|0|57.791666666666664|0|74.6875|0|29.641319444444452|0
0|2021-01-26|68.66250000000001|0|61.18055555555555|0|78.78333333333333|0|29.601430555555552|0
0|2021-01-27|58.592757936507944|0|52.43799603174603|0|80.66964285714285|0|29.716294642857147|0
0|2021-01-28|46.25|0|28.972222222222225|0|52.19444444444445|0|30.07236111111111|0
0|2021-01-29|42.5|0|26.375|0|57.3125|0|30.022500000000008|0
0|2021-01-30|47.333333333333336|0|34.875|0|65.5|0|29.886249999999993|0
0|2021-01-31|60.13611111111111|0|55.26661706349207|0|84.35505952380953|0|29.57415178571429|0
0|2021-02-01|43.54861111111111|0|31.277777777777775|0|62.05555555555555|0|29.684027777777782|0
0|2021-02-02|41.583333333333336|0|22.3125|0|48.0625|0|29.754791666666662|0
0|2021-02-03|40.833333333333336|0|22.708333333333332|0|52.75|0|29.791666666666657|0
0|2021-02-04|45.916666666666664|0|31.125|0|61.041666666666664|0|29.716666666666672|0
0|2021-02-05|53.964930555555554|0|43.77222222222222|0|73.14965277777777|0|29.612208333333342|0
0|2021-02-06|44.70208333333334|0|41.08888888888889|0|87.26319444444444|0|29.69022222222222|0
0|2021-02-07|46.104166666666664|0|38.82638888888889|0|77.72222222222221|0|29.707569444444445|0
0|2021-02-08|48.232638888888886|0|39.486111111111114|0|74.46875|0|29.882395833333334|0
0|2021-02-09|57.52361111111111|0|54.75555555555556|0|90.51666666666667|0|29.821305555555558|0
0|2021-02-10|61.611111111111114|0|57.704861111111114|0|87.82986111111113|0|29.81815972222221|0
0|2021-02-11|63.48888888888889|0|60.67777777777778|0|90.76805555555556|0|29.71225|0
0|2021-02-12|61.106944444444444|0|56.58402777777778|0|85.53541666666668|0|29.67047222222222|0
0|2021-02-13|49.232142857142854|0|45.56388888888889|0|87.25357142857143|0|29.656958333333332|0
0|2021-02-14|47.46458333333334|0|44.42291666666667|0|89.20902777777776|0|29.688222222222226|0
0|2021-02-15|49.775000000000006|0|46.956250000000004|0|90.17777777777776|0|29.598298611111115|0
0|2021-02-16|32.854166666666664|0|23.8125|0|70.2013888888889|0|29.808923611111112|0
0|2021-02-17|42.958333333333336|0|28.5|0|59.166666666666664|0|29.816250000000007|0
0|2021-02-18|51.18055555555555|0|47.90972222222223|0|88.49305555555556|0|29.69145833333334|0
0|2021-02-19|45.979166666666664|0|36.604166666666664|0|71.58333333333333|0|29.87902777777778|0
0|2021-02-20|42.75|0|25.041666666666668|0|55.375|0|30.063333333333336|0
0|2021-02-21|49.958333333333336|0|34.208333333333336|0|60.25|0|30.040833333333342|0
0|2021-02-22|62.520833333333336|0|52.0625|0|69.32291666666667|0|29.827291666666664|0
0|2021-02-23|55.395833333333336|0|42.395833333333336|0|62.583333333333336|0|29.825624999999988|0
0|2021-02-24|55.9375|0|37.25|0|57.041666666666664|0|29.818749999999998|0
0|2021-02-25|62.75416666666666|0|52.074999999999996|0|70.60000000000001|0|29.836708333333338|0
0|2021-02-26|65.58531746031747|0|58.42857142857142|0|78.48115079365078|0|29.795322420634918|0
0|2021-02-27|65.98541666666667|0|60.02847222222223|0|82.02499999999999|0|29.844034722222222|0
0|2021-02-28|71.9375|0|62.020833333333336|0|73.01388888888889|0|29.791875000000008|0
0|2021-03-01|67.0|0|58.20138888888889|0|74.0625|0|29.762916666666666|0
0|2021-03-02|48.97708333333335|0|41.762499999999996|0|77.98541666666667|0|29.81707638888889|0
0|2021-03-03|51.541666666666664|0|40.36805555555556|0|69.05555555555556|0|29.740125000000003|0
0|2021-03-04|55.958333333333336|0|35.958333333333336|0|53.0|0|29.758333333333336|0
0|2021-03-05|55.833333333333336|0|35.5|0|53.291666666666664|0|29.74333333333334|0
0|2021-03-06|56.125|0|33.291666666666664|0|43.0|0|29.807083333333328|0
0|2021-03-07|50.458333333333336|0|26.958333333333332|0|46.25|0|30.02916666666667|0
0|2021-03-08|49.979166666666664|0|30.0625|0|54.104166666666664|0|30.194791666666674|0
0|2021-03-09|54.083333333333336|0|34.208333333333336|0|54.958333333333336|0|30.179166666666664|0
0|2021-03-10|59.1875|0|43.520833333333336|0|60.895833333333336|0|30.095208333333332|0
0|2021-03-11|61.625|0|46.166666666666664|0|61.6875|0|30.051666666666662|0
0|2021-03-12|63.1875|0|49.458333333333336|0|64.97916666666667|0|30.01958333333334|0
0|2021-03-13|66.625|0|52.6875|0|64.72916666666667|0|29.932916666666667|0
0|2021-03-14|68.375|0|50.645833333333336|0|58.229166666666664|0|29.809583333333332|0
0|2021-03-15|67.53472222222221|0|55.708333333333336|0|68.33333333333333|0|29.76375|0
0|2021-03-16|68.81111111111112|0|63.94375|0|84.75208333333333|0|29.69000694444446|0
0|2021-03-17|71.4375|0|63.96875|0|78.625|0|29.651041666666675|0
0|2021-03-18|68.67083333333333|0|55.00833333333333|0|64.42916666666666|0|29.4963125|0
0|2021-03-19|53.625|0|39.458333333333336|0|58.854166666666664|0|29.742430555555547|0
0|2021-03-20|52.729166666666664|0|37.270833333333336|0|56.5|0|29.961041666666674|0
0|2021-03-21|52.0|0|35.0|0|53.0|0|29.980000000000008|0
0|2021-03-22|57.104166666666664|0|39.041666666666664|0|51.541666666666664|0|29.90416666666668|0
0|2021-03-23|65.625|0|53.520833333333336|0|66.70833333333333|0|29.697708333333335|0
0|2021-03-24|63.53125|0|59.270833333333336|0|86.28125|0|29.679270833333334|0
0|2021-03-25|73.15972222222221|0|62.770833333333336|0|71.8125|0|29.634791666666672|0
0|2021-03-26|72.89097222222222|0|68.74027777777779|0|86.90138888888889|0|29.727319444444444|0
0|2021-03-27|75.21249999999999|0|64.87916666666666|0|72.40833333333333|0|29.790666666666667|0
0|2021-03-28|69.28958333333334|0|61.77291666666667|0|77.6875|0|29.725020833333335|0
0|2021-03-29|59.458333333333336|0|39.5625|0|50.729166666666664|0|29.874166666666678|0
0|2021-03-30|65.90972222222221|0|56.00694444444445|0|71.47222222222223|0|29.85548611111111|0
0|2021-03-31|69.78125|0|63.607638888888886|0|82.20833333333333|0|29.76909722222223|0
0|2021-04-01|65.0|0|62.0|0|90.0|0|29.730000000000008|0
0|2021-04-02|65.0|0|62.0|0|90.0|0|29.730000000000008|0
0|2021-04-03|61.0|0|44.645833333333336|0|62.666666666666664|0|29.936666666666667|0
0|2021-04-04|53.458333333333336|0|38.645833333333336|0|64.58333333333333|0|30.00333333333333|0
0|2021-04-05|58.84375|0|42.59375|0|62.104166666666664|0|29.849687499999998|0
0|2021-04-06|62.416666666666664|0|48.145833333333336|0|64.85416666666667|0|29.796875|0
0|2021-04-07|66.36111111111111|0|52.291666666666664|0|64.45833333333333|0|29.73465277777777|0
0|2021-04-08|71.3125|0|60.694444444444436|0|71.03472222222221|0|29.609027777777772|0
0|2021-04-09|66.95555555555556|0|62.817361111111104|0|86.55486111111111|0|29.64154166666667|0
0|2021-04-10|65.26111111111112|0|60.155555555555544|0|84.14166666666667|0|29.47084027777778|0
0|2021-04-11|67.77083333333333|0|53.833333333333336|0|65.89583333333333|0|29.411875|0
0|2021-04-12|66.9375|0|47.958333333333336|0|56.75|0|29.563125|0
0|2021-04-13|69.125|0|50.875|0|60.854166666666664|0|29.72604166666667|0
0|2021-04-14|69.5|0|55.25|0|63.583333333333336|0|29.73937500000001|0
0|2021-04-15|65.42361111111111|0|58.67361111111111|0|79.13194444444444|0|29.612986111111113|0
0|2021-04-16|59.145833333333336|0|48.645833333333336|0|68.60416666666667|0|29.593125|0
0|2021-04-17|64.85416666666667|0|56.020833333333336|0|74.52083333333333|0|29.561249999999998|0
0|2021-04-18|67.0|0|50.3125|0|58.291666666666664|0|29.584583333333327|0
0|2021-04-19|63.395833333333336|0|45.270833333333336|0|54.958333333333336|0|29.648124999999993|0
0|2021-04-20|63.0625|0|50.65277777777778|0|67.57638888888889|0|29.666388888888886|0
0|2021-04-21|59.97222222222223|0|42.76388888888889|0|56.333333333333336|0|29.735|0
0|2021-04-22|52.833333333333336|0|31.708333333333332|0|51.291666666666664|0|29.888333333333335|0
0|2021-04-23|59.666666666666664|0|42.5|0|58.208333333333336|0|29.813333333333343|0
0|2021-04-24|65.61979166666666|0|60.201388888888886|0|83.33159722222221|0|29.51042361111111|0
0|2021-04-25|66.52777777777777|0|52.15277777777777|0|62.291666666666664|0|29.62666666666667|0
0|2021-04-26|64.75|0|52.416666666666664|0|68.41666666666667|0|29.764999999999997|0
0|2021-04-27|70.66666666666667|0|60.0|0|69.79166666666667|0|29.84416666666667|0
0|2021-04-28|73.5625|0|62.229166666666664|0|69.89583333333333|0|29.775625000000005|0
0|2021-04-29|72.10972222222222|0|62.42777777777778|0|73.95416666666667|0|29.71628472222223|0
0|2021-04-30|73.52777777777779|0|59.68055555555555|0|64.58333333333333|0|29.73347222222223|0
0|2021-05-01|69.125|0|50.791666666666664|0|55.458333333333336|0|29.731666666666666|0
0|2021-05-02|73.45833333333333|0|59.833333333333336|0|64.54166666666667|0|29.61999999999999|0
0|2021-05-03|74.25694444444444|0|68.79166666666667|0|82.8125|0|29.561458333333345|0
0|2021-05-04|75.0|0|70.0|0|84.0|0|29.57000000000001|0
0|2021-05-05|75.0|0|70.0|0|84.0|0|29.57000000000001|0
0|2021-05-06|75.0|0|70.0|0|84.0|0|29.57000000000001|0
0|2021-05-07|71.5|0|56.291666666666664|0|63.354166666666664|0|29.66999999999999|0
0|2021-05-08|62.104166666666664|0|44.895833333333336|0|60.895833333333336|0|29.811249999999998|0
0|2021-05-09|71.41666666666667|0|56.75|0|63.291666666666664|0|29.71625|0
0|2021-05-10|72.39583333333333|0|65.27083333333333|0|78.97916666666667|0|29.698715277777783|0
0|2021-05-11|74.24652777777779|0|66.92777777777776|0|79.07569444444444|0|29.743513888888888|0
0|2021-05-12|67.54756944444446|0|62.745138888888896|0|84.69895833333334|0|29.78067361111111|0
0|2021-05-13|60.548611111111114|0|49.56944444444445|0|69.47916666666667|0|29.895|0
0|2021-05-14|62.625|0|48.395833333333336|0|65.22916666666667|0|29.910833333333326|0
0|2021-05-15|64.875|0|48.125|0|61.416666666666664|0|29.917499999999993|0
0|2021-05-16|67.0|0|49.916666666666664|0|58.958333333333336|0|29.90166666666667|0
0|2021-05-17|72.0|0|53.916666666666664|0|55.916666666666664|0|29.846249999999994|0
0|2021-05-18|75.75|0|59.041666666666664|0|57.625|0|29.856250000000003|0
0|2021-05-19|76.29166666666667|0|60.041666666666664|0|58.291666666666664|0|29.88083333333334|0
0|2021-05-20|75.54166666666667|0|58.083333333333336|0|56.791666666666664|0|29.947083333333328|0
0|2021-05-21|75.125|0|58.375|0|58.166666666666664|0|30.022499999999997|0
0|2021-05-22|74.58333333333333|0|60.083333333333336|0|62.458333333333336|0|30.01208333333334|0
0|2021-05-23|74.375|0|59.333333333333336|0|64.66666666666667|0|29.90541666666667|0
0|2021-05-24|76.58333333333333|0|61.416666666666664|0|64.04166666666667|0|29.843749999999996|0
0|2021-05-25|78.95833333333333|0|61.791666666666664|0|60.75|0|29.856458333333336|0
0|2021-05-26|77.5625|0|61.729166666666664|0|62.291666666666664|0|29.857916666666664|0
0|2021-05-27|76.75|0|65.29166666666667|0|69.0625|0|29.76875000000001|0
0|2021-05-28|78.58333333333333|0|66.62847222222223|0|69.14583333333333|0|29.64996527777777|0
0|2021-05-29|74.88125000000001|0|61.80416666666667|0|66.625|0|29.599770833333338|0
0|2021-05-30|66.96666666666667|0|54.199999999999996|0|66.175|0|29.778333333333332|0
0|2021-05-31|73.33333333333333|0|57.875|0|61.375|0|29.89708333333333|0
0|2021-06-01|75.70833333333333|0|57.958333333333336|0|55.791666666666664|0|29.867499999999996|0
0|2021-06-02|76.83333333333333|0|61.583333333333336|0|60.958333333333336|0|29.756666666666675|0
0|2021-06-03|77.79166666666667|0|64.875|0|66.91666666666667|0|29.69833333333334|0
0|2021-06-04|77.10416666666667|0|69.1875|0|77.64583333333333|0|29.725520833333334|0
0|2021-06-05|78.93055555555556|0|69.82870370370371|0|75.1574074074074|0|29.724444444444448|0
0|2021-06-06|78.72916666666667|0|70.71875|0|77.95833333333333|0|29.73895833333334|0
0|2021-06-07|76.68263888888889|0|72.23392857142856|0|86.22410714285714|0|29.77329662698413|0
0|2021-06-08|78.9861111111111|0|72.2875|0|80.81111111111112|0|29.826402777777783|0
0|2021-06-09|79.48680555555556|0|69.55277777777778|0|74.0625|0|29.80571527777778|0
0|2021-06-10|77.7986111111111|0|70.0173611111111|0|78.30902777777777|0|29.71583333333332|0
0|2021-06-11|77.86944444444445|0|71.99930555555555|0|82.45347222222223|0|29.63119444444445|0
0|2021-06-12|80.77256944444444|0|72.86979166666667|0|77.859375|0|29.54223958333333|0
0|2021-06-13|80.625|0|71.57638888888889|0|75.91666666666667|0|29.554444444444442|0
0|2021-06-14|81.41666666666667|0|71.375|0|73.58333333333333|0|29.591250000000002|0
0|2021-06-15|83.45833333333333|0|69.125|0|65.54166666666667|0|29.605000000000004|0
0|2021-06-16|77.91666666666667|0|61.458333333333336|0|60.083333333333336|0|29.661666666666665|0
0|2021-06-17|78.41666666666667|0|63.041666666666664|0|63.0|0|29.693750000000005|0
0|2021-06-18|79.4375|0|69.33333333333333|0|72.72916666666667|0|29.742499999999996|0
0|2021-06-19|76.35367063492065|0|72.1016865079365|0|86.73164682539682|0|29.657986111111104|0
0|2021-06-20|79.30972222222222|0|70.93611111111112|0|76.90694444444443|0|29.589597222222224|0
0|2021-06-21|78.125|0|70.7361111111111|0|78.58333333333333|0|29.666458333333328|0
0|2021-06-22|76.68055555555556|0|70.09375|0|80.8888888888889|0|29.643819444444443|0
0|2021-06-23|77.66666666666667|0|68.68055555555556|0|75.2361111111111|0|29.763472222222216|0
0|2021-06-24|78.54166666666666|0|71.94097222222223|0|80.59027777777777|0|29.82701388888889|0
0|2021-06-25|77.54166666666667|0|64.79166666666667|0|66.625|0|29.84458333333333|0
0|2021-06-26|78.9861111111111|0|69.77083333333333|0|74.63541666666667|0|29.796770833333326|0
0|2021-06-27|80.63194444444444|0|70.79861111111111|0|73.78472222222221|0|29.80138888888888|0
0|2021-06-28|78.64583333333333|0|70.125|0|76.29166666666667|0|29.84645833333333|0
0|2021-06-29|79.36607142857143|0|69.89484126984127|0|74.35813492063492|0|29.87484126984126|0
0|2021-06-30|76.09027777777779|0|70.8125|0|84.24305555555556|0|29.842118055555545|0
0|2021-07-01|77.875|0|69.75694444444444|0|77.58333333333334|0|29.721736111111113|0
0|2021-07-02|76.77604166666667|0|72.55381944444444|0|86.93402777777777|0|29.605044642857138|0
0|2021-07-03|79.62847222222223|0|70.4826388888889|0|75.54166666666667|0|29.607847222222222|0
0|2021-07-04|79.22916666666667|0|68.29166666666667|0|71.1875|0|29.652708333333326|0
0|2021-07-05|77.77777777777779|0|72.47916666666667|0|84.21527777777779|0|29.714027777777783|0
0|2021-07-06|78.16666666666667|0|72.38383838383838|0|83.32702020202021|0|29.76354166666667|0
0|2021-07-07|76.97222222222221|0|71.55555555555556|0|83.84027777777779|0|29.682951388888892|0
0|2021-07-08|77.48611111111111|0|71.34166666666667|0|82.36527777777776|0|29.701986111111108|0
0|2021-07-09|79.85416666666667|0|72.22222222222223|0|78.80555555555556|0|29.808437500000007|0
0|2021-07-10|78.34166666666667|0|69.53125|0|76.56875000000001|0|29.799124999999993|0
0|2021-07-11|76.48819444444445|0|71.11805555555556|0|83.86944444444445|0|29.773826388888878|0
0|2021-07-12|76.94642857142857|0|70.35416666666667|0|81.21130952380953|0|29.85955357142856|0
0|2021-07-13|78.28125|0|71.34375|0|80.34375|0|29.92625|0
0|2021-07-14|77.25|0|73.02083333333333|0|86.45833333333333|0|29.952916666666667|0
0|2021-07-15|81.80208333333333|0|72.40208333333334|0|74.30416666666666|0|29.895583333333335|0
0|2021-07-16|81.14583333333333|0|71.0625|0|73.375|0|29.815625|0
0|2021-07-17|81.3611111111111|0|70.93402777777779|0|72.8125|0|29.834652777777777|0
0|2021-07-18|77.8611111111111|0|71.33333333333333|0|81.15277777777779|0|29.834374999999984|0
0|2021-07-19|76.80416666666666|0|72.72777777777777|0|87.30833333333334|0|29.75311111111112|0
0|2021-07-20|78.76041666666667|0|72.62152777777777|0|82.21006944444444|0|29.67284722222222|0
0|2021-07-21|79.31597222222223|0|73.75694444444444|0|83.83680555555556|0|29.722465277777776|0
0|2021-07-22|80.97708333333334|0|75.00555555555555|0|82.65555555555555|0|29.802847222222223|0
0|2021-07-23|80.72569444444444|0|73.75347222222221|0|80.11805555555556|0|29.779305555555553|0
0|2021-07-24|81.11458333333333|0|72.42708333333333|0|76.625|0|29.742895833333346|0
0|2021-07-25|82.02777777777777|0|72.94444444444444|0|75.41666666666667|0|29.69763888888889|0
0|2021-07-26|84.08125000000001|0|74.34583333333333|0|74.23958333333333|0|29.660166666666665|0
0|2021-07-27|80.27777777777779|0|73.89166666666667|0|81.87916666666666|0|29.683625000000006|0
0|2021-07-28|81.42361111111111|0|74.29513888888889|0|80.46527777777779|0|29.703576388888894|0
0|2021-07-29|84.33333333333333|0|75.20833333333333|0|76.25|0|29.702083333333334|0
0|2021-07-30|84.05555555555556|0|75.375|0|76.79166666666667|0|29.69916666666667|0
0|2021-07-31|83.22222222222221|0|74.47916666666667|0|76.28472222222221|0|29.68756944444444|0
0|2021-08-01|84.04166666666667|0|74.45833333333333|0|74.79166666666667|0|29.671249999999997|0
0|2021-08-02|79.1076388888889|0|73.38194444444444|0|83.48263888888889|0|29.674722222222215|0
0|2021-08-03|78.45694444444445|0|71.07708333333333|0|79.22083333333333|0|29.637222222222224|0
0|2021-08-04|79.30555555555556|0|71.25|0|77.46180555555556|0|29.67385416666667|0
0|2021-08-05|80.04166666666667|0|69.1875|0|70.875|0|29.74833333333333|0
0|2021-08-06|79.20833333333333|0|68.72916666666667|0|72.5|0|29.78020833333333|0
0|2021-08-07|81.54166666666667|0|71.1875|0|72.9375|0|29.755208333333343|0
0|2021-08-08|81.70833333333333|0|71.95833333333333|0|74.75|0|29.757500000000004|0
0|2021-08-09|84.0|0|72.81944444444444|0|71.97222222222221|0|29.800625|0
0|2021-08-10|81.46180555555556|0|73.8298611111111|0|78.87152777777777|0|29.849027777777778|0
0|2021-08-11|81.34791666666668|0|71.78680555555556|0|74.91875|0|29.83310416666666|0
0|2021-08-12|80.36874999999999|0|71.99305555555556|0|77.19791666666667|0|29.829694444444442|0
0|2021-08-13|81.11111111111111|0|71.3125|0|74.79166666666667|0|29.829305555555553|0
0|2021-08-14|81.0625|0|71.79166666666667|0|74.79166666666667|0|29.80437499999999|0
0|2021-08-15|79.95833333333333|0|70.94444444444444|0|75.47222222222221|0|29.745972222222232|0
0|2021-08-16|77.23194444444445|0|72.23125|0|84.57986111111111|0|29.642909722222225|0
0|2021-08-17|79.34027777777779|0|73.56448412698414|0|83.32142857142857|0|29.580466269841267|0
0|2021-08-18|83.39583333333333|0|73.10416666666667|0|73.5|0|29.79354166666666|0
0|2021-08-19|83.08749999999999|0|74.5125|0|77.13333333333334|0|29.784375|0
0|2021-08-20|80.88888888888889|0|73.75|0|80.22916666666667|0|29.66854166666666|0
0|2021-08-21|80.325|0|73.39861111111111|0|80.28055555555555|0|29.64309722222222|0
0|2021-08-22|80.48194444444445|0|73.85694444444445|0|81.01944444444445|0|29.653444444444446|0
0|2021-08-23|83.4375|0|74.34027777777777|0|75.66666666666667|0|29.649791666666662|0
0|2021-08-24|82.875|0|73.58333333333333|0|75.58333333333333|0|29.690833333333334|0
0|2021-08-25|79.9201388888889|0|73.64236111111111|0|82.24305555555556|0|29.76680555555555|0
0|2021-08-26|80.25|0|72.04166666666667|0|77.66666666666667|0|29.798402777777778|0
0|2021-08-27|80.72916666666667|0|72.30555555555556|0|76.97222222222223|0|29.76847222222222|0
0|2021-08-28|80.46527777777779|0|74.09722222222221|0|81.63194444444444|0|29.800972222222214|0
0|2021-08-29|82.31250000000001|0|75.53472222222221|0|79.96527777777779|0|29.778263888888887|0
0|2021-08-30|83.0|0|76.0|0|79.0|0|29.75|0
0|2021-08-31|83.0|0|76.0|0|79.0|0|29.75|0
0|2021-09-01|83.0|0|76.0|0|79.0|0|29.75|0
0|2021-09-02|82.84027777777777|0|72.8611111111111|0|72.74305555555556|0|29.662291666666672|0
0|2021-09-03|79.25|0|67.375|0|68.08333333333333|0|29.69416666666667|0
0|2021-09-04|75.70833333333333|0|64.125|0|69.5|0|29.709166666666672|0
0|2021-09-05|76.04166666666667|0|66.41666666666667|0|74.54166666666667|0|29.662499999999994|0
0|2021-09-06|81.14930555555556|0|71.34027777777779|0|73.98958333333333|0|29.630486111111114|0
0|2021-09-07|84.11458333333333|0|71.86210317460318|0|69.43700396825396|0|29.622991071428583|0
0|2021-09-08|85.54861111111113|0|71.125|0|63.694444444444436|0|29.588611111111117|0
0|2021-09-09|76.89583333333333|0|68.1736111111111|0|76.09722222222223|0|29.592152777777773|0
0|2021-09-10|71.85416666666667|0|61.229166666666664|0|72.125|0|29.728125000000002|0
0|2021-09-11|77.03125|0|66.31944444444444|0|70.51041666666667|0|29.848993055555553|0
0|2021-09-12|73.16666666666667|0|67.95833333333333|0|83.5|0|29.91|0
0|2021-09-13|76.41666666666667|0|68.70833333333333|0|78.66666666666667|0|29.86791666666666|0
0|2021-09-14|74.64583333333333|0|68.61458333333333|0|82.67708333333333|0|29.743333333333336|0
0|2021-09-15|75.04027777777777|0|71.47847222222222|0|88.60104166666667|0|29.652357638888887|0
0|2021-09-16|76.74652777777777|0|71.88541666666666|0|85.29513888888889|0|29.6690625|0
0|2021-09-17|78.15972222222221|0|73.31249999999999|0|85.18055555555556|0|29.767499999999995|0
0|2021-09-18|76.93958333333333|0|72.8013888888889|0|87.46319444444445|0|29.759791666666672|0
0|2021-09-19|76.34548611111111|0|72.8732638888889|0|89.14583333333333|0|29.721336805555563|0
0|2021-09-20|78.68055555555556|0|73.22569444444444|0|84.11458333333333|0|29.688680555555553|0
0|2021-09-21|80.38194444444444|0|72.92708333333333|0|79.24305555555556|0|29.70861111111111|0
0|2021-09-22|74.65972222222223|0|67.28263888888888|0|78.52291666666666|0|29.647395833333334|0
0|2021-09-23|65.04166666666667|0|52.875|0|67.70833333333333|0|29.712916666666676|0
0|2021-09-24|64.04166666666667|0|53.375|0|72.58333333333333|0|29.761250000000004|0
0|2021-09-25|66.9236111111111|0|57.993055555555564|0|75.88888888888889|0|29.771527777777777|0
0|2021-09-26|68.60416666666667|0|58.229166666666664|0|73.52083333333333|0|29.803749999999994|0
0|2021-09-27|71.23611111111111|0|61.569444444444436|0|74.83333333333333|0|29.787222222222223|0
0|2021-09-28|73.12341269841271|0|64.70178571428572|0|77.47916666666667|0|29.721621031746025|0
0|2021-09-29|73.26875|0|64.78750000000001|0|77.9733134920635|0|29.71213690476191|0
0|2021-09-30|74.3125|0|66.85416666666667|0|79.34027777777777|0|29.769249999999996|0
0|2021-10-01|76.14583333333333|0|66.83333333333333|0|75.5625|0|29.828125000000004|0
0|2021-10-02|76.10416666666667|0|68.1875|0|78.16666666666667|0|29.833819444444433|0
0|2021-10-03|74.94583333333334|0|67.82291666666667|0|79.52708333333334|0|29.742479166666673|0
0|2021-10-04|74.25|0|69.7013888888889|0|85.89583333333333|0|29.67774305555555|0
0|2021-10-05|73.53472222222221|0|69.04861111111111|0|85.9826388888889|0|29.69666666666667|0
0|2021-10-06|75.1875|0|70.39583333333333|0|85.33333333333333|0|29.742916666666662|0
0|2021-10-07|75.61111111111111|0|71.1875|0|86.1875|0|29.76993055555556|0
0|2021-10-08|77.26597222222223|0|68.64791666666666|0|76.85069444444444|0|29.722152777777783|0
0|2021-10-09|71.52083333333333|0|64.27083333333333|0|79.41666666666667|0|29.700833333333332|0
0|2021-10-10|71.41319444444444|0|63.822916666666664|0|78.8125|0|29.67864583333333|0
0|2021-10-11|71.97916666666667|0|63.916666666666664|0|77.47916666666667|0|29.665833333333335|0
0|2021-10-12|72.0451388888889|0|64.97222222222221|0|80.42013888888889|0|29.73774305555556|0
0|2021-10-13|71.05416666666666|0|63.18541666666667|0|78.43541666666667|0|29.727062500000002|0
0|2021-10-14|71.22222222222223|0|63.416666666666664|0|78.79166666666667|0|29.689861111111103|0
0|2021-10-15|73.20046296296296|0|64.57804232804233|12|77.79097222222222|0|29.66569841269841|12
