|dates|Jackson_WestVirginia_UnitedStates.JHU_ConfirmedCases.data|Jackson_WestVirginia_UnitedStates.JHU_ConfirmedCases.missing|Jackson_WestVirginia_UnitedStates.NYT_ConfirmedCases.data|Jackson_WestVirginia_UnitedStates.NYT_ConfirmedCases.missing|Jackson_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data|Jackson_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing|Jackson_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.data|Jackson_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|137.0|0|137.0|0|17.0|0|0.0|100
0|2020-05-15|137.0|0|138.0|0|17.0|0|0.0|100
0|2020-05-16|136.0|0|136.0|0|17.0|0|0.0|100
0|2020-05-17|136.0|0|136.0|0|17.0|0|0.0|100
0|2020-05-18|135.0|0|135.0|0|17.0|0|0.0|100
0|2020-05-19|135.0|0|135.0|0|17.0|0|0.0|100
0|2020-05-20|135.0|0|135.0|0|17.0|0|0.0|100
0|2020-05-21|135.0|0|135.0|0|17.0|0|0.0|100
0|2020-05-22|135.0|0|135.0|0|18.0|0|0.0|100
0|2020-05-23|135.0|0|135.0|0|18.0|0|0.0|100
0|2020-05-24|135.0|0|135.0|0|18.0|0|0.0|100
0|2020-05-25|135.0|0|135.0|0|18.0|0|0.0|100
0|2020-05-26|135.0|0|135.0|0|18.0|0|0.0|100
0|2020-05-27|135.0|0|135.0|0|18.0|0|0.0|100
0|2020-05-28|135.0|0|135.0|0|18.0|0|0.0|100
0|2020-05-29|135.0|0|136.0|0|18.0|0|0.0|100
0|2020-05-30|137.0|0|137.0|0|18.0|0|0.0|100
0|2020-05-31|137.0|0|137.0|0|18.0|0|0.0|100
0|2020-06-01|137.0|0|137.0|0|18.0|0|0.0|100
0|2020-06-02|137.0|0|137.0|0|18.0|0|0.0|100
0|2020-06-03|137.0|0|137.0|0|18.0|0|0.0|100
0|2020-06-04|138.0|0|138.0|0|18.0|0|0.0|100
0|2020-06-05|138.0|0|138.0|0|18.0|0|0.0|100
0|2020-06-06|138.0|0|138.0|0|18.0|0|0.0|100
0|2020-06-07|138.0|0|138.0|0|18.0|0|0.0|100
0|2020-06-08|140.0|0|140.0|0|18.0|0|0.0|100
0|2020-06-09|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-10|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-11|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-12|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-13|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-14|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-15|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-16|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-17|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-18|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-19|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-20|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-21|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-22|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-23|141.0|0|141.0|0|18.0|0|0.0|100
0|2020-06-24|142.0|0|142.0|0|18.0|0|0.0|100
0|2020-06-25|142.0|0|142.0|0|18.0|0|0.0|100
0|2020-06-26|142.0|0|142.0|0|18.0|0|0.0|100
0|2020-06-27|142.0|0|142.0|0|18.0|0|0.0|100
0|2020-06-28|142.0|0|142.0|0|18.0|0|0.0|100
0|2020-06-29|143.0|0|143.0|0|18.0|0|0.0|100
0|2020-06-30|143.0|0|143.0|0|18.0|0|0.0|100
0|2020-07-01|143.0|0|143.0|0|18.0|0|0.0|100
0|2020-07-02|143.0|0|143.0|0|18.0|0|0.0|100
0|2020-07-03|143.0|0|143.0|0|18.0|0|0.0|100
0|2020-07-04|143.0|0|143.0|0|18.0|0|0.0|100
0|2020-07-05|144.0|0|144.0|0|18.0|0|0.0|100
0|2020-07-06|145.0|0|145.0|0|18.0|0|0.0|100
0|2020-07-07|145.0|0|145.0|0|18.0|0|0.0|100
0|2020-07-08|148.0|0|148.0|0|18.0|0|0.0|100
0|2020-07-09|149.0|0|149.0|0|18.0|0|0.0|100
0|2020-07-10|148.0|0|148.0|0|18.0|0|0.0|100
0|2020-07-11|148.0|0|148.0|0|18.0|0|0.0|100
0|2020-07-12|148.0|0|148.0|0|18.0|0|0.0|100
0|2020-07-13|148.0|0|148.0|0|18.0|0|0.0|100
0|2020-07-14|148.0|0|148.0|0|18.0|0|0.0|100
0|2020-07-15|148.0|0|148.0|0|18.0|0|0.0|100
0|2020-07-16|148.0|0|148.0|0|19.0|0|0.0|100
0|2020-07-17|149.0|0|149.0|0|19.0|0|0.0|100
0|2020-07-18|149.0|0|149.0|0|19.0|0|0.0|100
0|2020-07-19|149.0|0|149.0|0|19.0|0|0.0|100
0|2020-07-20|149.0|0|149.0|0|19.0|0|0.0|100
0|2020-07-21|149.0|0|150.0|0|19.0|0|0.0|100
0|2020-07-22|150.0|0|151.0|0|19.0|0|0.0|100
0|2020-07-23|151.0|0|151.0|0|19.0|0|0.0|100
0|2020-07-24|153.0|0|153.0|0|19.0|0|0.0|100
0|2020-07-25|153.0|0|153.0|0|19.0|0|0.0|100
0|2020-07-26|153.0|0|153.0|0|19.0|0|0.0|100
0|2020-07-27|153.0|0|153.0|0|19.0|0|0.0|100
0|2020-07-28|154.0|0|155.0|0|19.0|0|0.0|100
0|2020-07-29|157.0|0|157.0|0|19.0|0|0.0|100
0|2020-07-30|157.0|0|157.0|0|19.0|0|0.0|100
0|2020-07-31|157.0|0|157.0|0|19.0|0|0.0|100
0|2020-08-01|157.0|0|157.0|0|19.0|0|0.0|100
0|2020-08-02|157.0|0|157.0|0|19.0|0|0.0|100
0|2020-08-03|157.0|0|157.0|0|19.0|0|0.0|100
0|2020-08-04|158.0|0|158.0|0|19.0|0|0.0|100
0|2020-08-05|158.0|0|158.0|0|19.0|0|0.0|100
0|2020-08-06|160.0|0|160.0|0|19.0|0|0.0|100
0|2020-08-07|162.0|0|162.0|0|19.0|0|0.0|100
0|2020-08-08|162.0|0|162.0|0|19.0|0|0.0|100
0|2020-08-09|162.0|0|162.0|0|19.0|0|0.0|100
0|2020-08-10|165.0|0|165.0|0|19.0|0|0.0|100
0|2020-08-11|165.0|0|165.0|0|19.0|0|0.0|100
0|2020-08-12|166.0|0|166.0|0|19.0|0|0.0|100
0|2020-08-13|166.0|0|165.0|0|19.0|0|0.0|100
0|2020-08-14|166.0|0|166.0|0|19.0|0|0.0|100
0|2020-08-15|166.0|0|166.0|0|19.0|0|0.0|100
0|2020-08-16|168.0|0|168.0|0|19.0|0|0.0|100
0|2020-08-17|168.0|0|168.0|0|19.0|0|0.0|100
0|2020-08-18|169.0|0|169.0|0|19.0|0|0.0|100
0|2020-08-19|172.0|0|172.0|0|19.0|0|0.0|100
0|2020-08-20|178.0|0|180.0|0|19.0|0|0.0|100
0|2020-08-21|182.0|0|182.0|0|19.0|0|0.0|100
0|2020-08-22|188.0|0|188.0|0|19.0|0|0.0|100
0|2020-08-23|190.0|0|190.0|0|19.0|0|0.0|100
0|2020-08-24|190.0|0|190.0|0|19.0|0|0.0|100
0|2020-08-25|192.0|0|192.0|0|19.0|0|0.0|100
0|2020-08-26|194.0|0|194.0|0|19.0|0|0.0|100
0|2020-08-27|198.0|0|198.0|0|19.0|0|0.0|100
0|2020-08-28|200.0|0|200.0|0|19.0|0|0.0|100
0|2020-08-29|200.0|0|200.0|0|19.0|0|0.0|100
0|2020-08-30|201.0|0|201.0|0|19.0|0|0.0|100
0|2020-08-31|202.0|0|202.0|0|19.0|0|0.0|100
0|2020-09-01|205.0|0|205.0|0|19.0|0|0.0|100
0|2020-09-02|205.0|0|204.0|0|20.0|0|0.0|100
0|2020-09-03|205.0|0|205.0|0|20.0|0|0.0|100
0|2020-09-04|208.0|0|208.0|0|20.0|0|0.0|100
0|2020-09-05|210.0|0|210.0|0|20.0|0|0.0|100
0|2020-09-06|211.0|0|211.0|0|20.0|0|0.0|100
0|2020-09-07|217.0|0|217.0|0|20.0|0|0.0|100
0|2020-09-08|219.0|0|219.0|0|21.0|0|0.0|100
0|2020-09-09|219.0|0|219.0|0|21.0|0|0.0|100
0|2020-09-10|219.0|0|219.0|0|21.0|0|0.0|100
0|2020-09-11|224.0|0|224.0|0|21.0|0|0.0|100
0|2020-09-12|226.0|0|226.0|0|22.0|0|0.0|100
0|2020-09-13|228.0|0|228.0|0|22.0|0|0.0|100
0|2020-09-14|229.0|0|229.0|0|22.0|0|0.0|100
0|2020-09-15|231.0|0|231.0|0|22.0|0|0.0|100
0|2020-09-16|235.0|0|235.0|0|22.0|0|0.0|100
0|2020-09-17|239.0|0|239.0|0|23.0|0|0.0|100
0|2020-09-18|244.0|0|244.0|0|23.0|0|0.0|100
0|2020-09-19|244.0|0|238.0|0|23.0|0|0.0|100
0|2020-09-20|247.0|0|247.0|0|23.0|0|0.0|100
0|2020-09-21|247.0|0|247.0|0|23.0|0|0.0|100
0|2020-09-22|252.0|0|252.0|0|23.0|0|0.0|100
0|2020-09-23|252.0|0|252.0|0|23.0|0|0.0|100
0|2020-09-24|258.0|0|258.0|0|23.0|0|0.0|100
0|2020-09-25|259.0|0|259.0|0|23.0|0|0.0|100
0|2020-09-26|259.0|0|259.0|0|23.0|0|0.0|100
0|2020-09-27|264.0|0|264.0|0|23.0|0|0.0|100
0|2020-09-28|266.0|0|266.0|0|23.0|0|0.0|100
0|2020-09-29|270.0|0|270.0|0|23.0|0|0.0|100
0|2020-09-30|271.0|0|271.0|0|23.0|0|0.0|100
0|2020-10-01|278.0|0|278.0|0|23.0|0|0.0|100
0|2020-10-02|284.0|0|284.0|0|23.0|0|0.0|100
0|2020-10-03|288.0|0|288.0|0|23.0|0|0.0|100
0|2020-10-04|291.0|0|291.0|0|23.0|0|0.0|100
0|2020-10-05|291.0|0|291.0|0|23.0|0|0.0|100
0|2020-10-06|295.0|0|295.0|0|23.0|0|0.0|100
0|2020-10-07|298.0|0|298.0|0|23.0|0|0.0|100
0|2020-10-08|306.0|0|306.0|0|23.0|0|0.0|100
0|2020-10-09|311.0|0|311.0|0|24.0|0|0.0|100
0|2020-10-10|313.0|0|313.0|0|24.0|0|0.0|100
0|2020-10-11|316.0|0|316.0|0|24.0|0|0.0|100
0|2020-10-12|317.0|0|317.0|0|24.0|0|0.0|100
0|2020-10-13|331.0|0|331.0|0|24.0|0|0.0|100
0|2020-10-14|334.0|0|334.0|0|24.0|0|0.0|100
0|2020-10-15|336.0|0|336.0|0|24.0|0|0.0|100
0|2020-10-16|341.0|0|341.0|0|24.0|0|0.0|100
0|2020-10-17|345.0|0|345.0|0|24.0|0|0.0|100
0|2020-10-18|348.0|0|348.0|0|24.0|0|0.0|100
0|2020-10-19|355.0|0|355.0|0|24.0|0|0.0|100
0|2020-10-20|358.0|0|358.0|0|24.0|0|0.0|100
0|2020-10-21|362.0|0|362.0|0|24.0|0|0.0|100
0|2020-10-22|362.0|0|363.0|0|24.0|0|0.0|100
0|2020-10-23|362.0|0|368.0|0|24.0|0|0.0|100
0|2020-10-24|362.0|0|376.0|0|24.0|0|0.0|100
0|2020-10-25|362.0|0|377.0|0|24.0|0|0.0|100
0|2020-10-26|378.0|0|378.0|0|24.0|0|0.0|100
0|2020-10-27|385.0|0|385.0|0|24.0|0|0.0|100
0|2020-10-28|385.0|0|386.0|0|24.0|0|0.0|100
0|2020-10-29|388.0|0|388.0|0|24.0|0|0.0|100
0|2020-10-30|406.0|0|406.0|0|24.0|0|0.0|100
0|2020-10-31|410.0|0|410.0|0|24.0|0|0.0|100
0|2020-11-01|410.0|0|411.0|0|24.0|0|0.0|100
0|2020-11-02|420.0|0|420.0|0|24.0|0|0.0|100
0|2020-11-03|426.0|0|426.0|0|24.0|0|0.0|100
0|2020-11-04|435.0|0|435.0|0|24.0|0|0.0|100
0|2020-11-05|438.0|0|438.0|0|24.0|0|0.0|100
0|2020-11-06|438.0|0|451.0|0|24.0|0|0.0|100
0|2020-11-07|455.0|0|455.0|0|24.0|0|0.0|100
0|2020-11-08|459.0|0|459.0|0|24.0|0|0.0|100
0|2020-11-09|462.0|0|462.0|0|24.0|0|0.0|100
0|2020-11-10|462.0|0|463.0|0|24.0|0|0.0|100
0|2020-11-11|478.0|0|478.0|0|24.0|0|0.0|100
0|2020-11-12|482.0|0|482.0|0|24.0|0|0.0|100
0|2020-11-13|483.0|0|483.0|0|24.0|0|0.0|100
0|2020-11-14|505.0|0|505.0|0|24.0|0|0.0|100
0|2020-11-15|505.0|0|538.0|0|24.0|0|0.0|100
0|2020-11-16|538.0|0|559.0|0|24.0|0|0.0|100
0|2020-11-17|538.0|0|569.0|0|24.0|0|0.0|100
0|2020-11-18|538.0|0|592.0|0|24.0|0|0.0|100
0|2020-11-19|538.0|0|620.0|0|24.0|0|0.0|100
0|2020-11-20|636.0|0|636.0|0|26.0|0|0.0|100
0|2020-11-21|648.0|0|648.0|0|26.0|0|0.0|100
0|2020-11-22|648.0|0|654.0|0|26.0|0|0.0|100
0|2020-11-23|648.0|0|666.0|0|26.0|0|0.0|100
0|2020-11-24|667.0|0|667.0|0|26.0|0|0.0|100
0|2020-11-25|680.0|0|680.0|0|26.0|0|0.0|100
0|2020-11-26|680.0|0|684.0|0|26.0|0|0.0|100
0|2020-11-27|680.0|0|691.0|0|26.0|0|0.0|100
0|2020-11-28|680.0|0|693.0|0|26.0|0|0.0|100
0|2020-11-29|695.0|0|695.0|0|27.0|0|0.0|100
0|2020-11-30|695.0|0|700.0|0|27.0|0|0.0|100
0|2020-12-01|695.0|0|706.0|0|27.0|0|0.0|100
0|2020-12-02|713.0|0|713.0|0|27.0|0|0.0|100
0|2020-12-03|724.0|0|724.0|0|27.0|0|0.0|100
0|2020-12-04|733.0|0|733.0|0|27.0|0|0.0|100
0|2020-12-05|766.0|0|766.0|0|27.0|0|0.0|100
0|2020-12-06|779.0|0|779.0|0|27.0|0|0.0|100
0|2020-12-07|779.0|0|789.0|0|27.0|0|0.0|100
0|2020-12-08|779.0|0|798.0|0|27.0|0|0.0|100
0|2020-12-09|834.0|0|834.0|0|27.0|0|0.0|100
0|2020-12-10|842.0|0|842.0|0|27.0|0|0.0|100
0|2020-12-11|850.0|0|850.0|0|27.0|0|0.0|100
0|2020-12-12|857.0|0|857.0|0|27.0|0|0.0|100
0|2020-12-13|895.0|0|895.0|0|27.0|0|0.0|100
0|2020-12-14|895.0|0|910.0|0|27.0|0|0.0|100
0|2020-12-15|895.0|0|920.0|0|27.0|0|0.0|100
0|2020-12-16|895.0|0|941.0|0|27.0|0|0.0|100
0|2020-12-17|895.0|0|949.0|0|27.0|0|0.0|100
0|2020-12-18|973.0|0|973.0|0|28.0|0|0.0|100
0|2020-12-19|982.0|0|982.0|0|28.0|0|0.0|100
0|2020-12-20|1007.0|0|1007.0|0|28.0|0|0.0|100
0|2020-12-21|1013.0|0|1013.0|0|28.0|0|0.0|100
0|2020-12-22|1027.0|0|1027.0|0|28.0|0|0.0|100
0|2020-12-23|1038.0|0|1038.0|0|29.0|0|0.0|100
0|2020-12-24|1055.0|0|1055.0|0|29.0|0|0.0|100
0|2020-12-25|1073.0|0|1073.0|0|29.0|0|0.0|100
0|2020-12-26|1085.0|0|1085.0|0|29.0|0|0.0|100
0|2020-12-27|1091.0|0|1091.0|0|29.0|0|0.0|100
0|2020-12-28|1091.0|0|1110.0|0|29.0|0|0.0|100
0|2020-12-29|1129.0|0|1129.0|0|29.0|0|0.0|100
0|2020-12-30|1129.0|0|1142.0|0|29.0|0|0.0|100
0|2020-12-31|1153.0|0|1153.0|0|29.0|0|0.0|100
0|2021-01-01|1191.0|0|1191.0|0|29.0|0|0.0|100
0|2021-01-02|1205.0|0|1205.0|0|30.0|0|0.0|100
0|2021-01-03|1205.0|0|1239.0|0|30.0|0|0.0|100
0|2021-01-04|1205.0|0|1251.0|0|30.0|0|0.0|100
0|2021-01-05|1205.0|0|1273.0|0|30.0|0|0.0|100
0|2021-01-06|1205.0|0|1290.0|0|30.0|0|0.0|100
0|2021-01-07|1205.0|0|1310.0|0|30.0|0|0.0|100
0|2021-01-08|1328.0|0|1328.0|0|33.0|0|0.0|100
0|2021-01-09|1373.0|0|1373.0|0|33.0|0|0.0|100
0|2021-01-10|1373.0|0|1381.0|0|33.0|0|0.0|100
0|2021-01-11|1373.0|0|1392.0|0|33.0|0|0.0|100
0|2021-01-12|1373.0|0|1411.0|0|33.0|0|0.0|100
0|2021-01-13|1425.0|0|1425.0|0|39.0|0|0.0|100
0|2021-01-14|1433.0|0|1433.0|0|39.0|0|0.0|100
0|2021-01-15|1433.0|0|1442.0|0|39.0|0|0.0|100
0|2021-01-16|1452.0|0|1452.0|0|39.0|0|0.0|100
0|2021-01-17|1467.0|0|1467.0|0|42.0|0|0.0|100
0|2021-01-18|1488.0|0|1488.0|0|42.0|0|0.0|100
0|2021-01-19|1502.0|0|1502.0|0|42.0|0|0.0|100
0|2021-01-20|1510.0|0|1510.0|0|43.0|0|0.0|100
0|2021-01-21|1510.0|0|1526.0|0|43.0|0|0.0|100
0|2021-01-22|1531.0|0|1531.0|0|43.0|0|0.0|100
0|2021-01-23|1545.0|0|1545.0|0|43.0|0|0.0|100
0|2021-01-24|1545.0|0|1541.0|0|43.0|0|0.0|100
0|2021-01-25|1545.0|0|1547.0|0|43.0|0|0.0|100
0|2021-01-26|1545.0|0|1560.0|0|45.0|0|0.0|100
0|2021-01-27|1545.0|0|1570.0|0|45.0|0|0.0|100
0|2021-01-28|1545.0|0|1580.0|0|45.0|0|0.0|100
0|2021-01-29|1545.0|0|1579.0|0|45.0|0|0.0|100
0|2021-01-30|1545.0|0|1592.0|0|45.0|0|0.0|100
0|2021-01-31|1573.0|0|1573.0|0|45.0|0|0.0|100
0|2021-02-01|1573.0|0|1566.0|0|45.0|0|0.0|100
0|2021-02-02|1573.0|0|1576.0|0|45.0|0|0.0|100
0|2021-02-03|1571.0|0|1571.0|0|45.0|0|0.0|100
0|2021-02-04|1579.0|0|1579.0|0|45.0|0|0.0|100
0|2021-02-05|1591.0|0|1591.0|0|45.0|0|0.0|100
0|2021-02-06|1598.0|0|1598.0|0|45.0|0|0.0|100
