|dates|Buffalo_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Buffalo_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Buffalo_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Buffalo_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Buffalo_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Buffalo_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Buffalo_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Buffalo_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|130.0|0|130.0|0|1.0|0|0.0|100
0|2020-05-15|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-05-16|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-05-17|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-05-18|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-05-19|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-05-20|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-05-21|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-05-22|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-05-23|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-05-24|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-05-25|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-05-26|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-05-27|148.0|0|148.0|0|1.0|0|0.0|100
0|2020-05-28|150.0|0|150.0|0|1.0|0|0.0|100
0|2020-05-29|153.0|0|153.0|0|1.0|0|0.0|100
0|2020-05-30|156.0|0|156.0|0|1.0|0|0.0|100
0|2020-05-31|157.0|0|157.0|0|1.0|0|0.0|100
0|2020-06-01|159.0|0|159.0|0|1.0|0|0.0|100
0|2020-06-02|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-06-03|168.0|0|168.0|0|1.0|0|0.0|100
0|2020-06-04|171.0|0|171.0|0|1.0|0|0.0|100
0|2020-06-05|172.0|0|172.0|0|1.0|0|0.0|100
0|2020-06-06|174.0|0|174.0|0|1.0|0|0.0|100
0|2020-06-07|174.0|0|173.0|0|1.0|0|0.0|100
0|2020-06-08|174.0|0|174.0|0|1.0|0|0.0|100
0|2020-06-09|175.0|0|175.0|0|1.0|0|0.0|100
0|2020-06-10|175.0|0|175.0|0|1.0|0|0.0|100
0|2020-06-11|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-06-12|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-06-13|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-06-14|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-06-15|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-06-16|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-06-17|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-06-18|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-06-19|178.0|0|178.0|0|1.0|0|0.0|100
0|2020-06-20|179.0|0|179.0|0|1.0|0|0.0|100
0|2020-06-21|179.0|0|179.0|0|1.0|0|0.0|100
0|2020-06-22|180.0|0|180.0|0|1.0|0|0.0|100
0|2020-06-23|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-06-24|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-06-25|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-06-26|182.0|0|182.0|0|1.0|0|0.0|100
0|2020-06-27|183.0|0|183.0|0|1.0|0|0.0|100
0|2020-06-28|183.0|0|183.0|0|1.0|0|0.0|100
0|2020-06-29|184.0|0|184.0|0|1.0|0|0.0|100
0|2020-06-30|184.0|0|184.0|0|1.0|0|0.0|100
0|2020-07-01|189.0|0|189.0|0|1.0|0|0.0|100
0|2020-07-02|187.0|0|187.0|0|1.0|0|0.0|100
0|2020-07-03|192.0|0|192.0|0|1.0|0|0.0|100
0|2020-07-04|195.0|0|195.0|0|1.0|0|0.0|100
0|2020-07-05|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-07-06|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-07-07|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-07-08|198.0|0|198.0|0|1.0|0|0.0|100
0|2020-07-09|202.0|0|202.0|0|1.0|0|0.0|100
0|2020-07-10|205.0|0|205.0|0|1.0|0|0.0|100
0|2020-07-11|206.0|0|206.0|0|1.0|0|0.0|100
0|2020-07-12|212.0|0|212.0|0|1.0|0|0.0|100
0|2020-07-13|217.0|0|217.0|0|1.0|0|0.0|100
0|2020-07-14|218.0|0|218.0|0|1.0|0|0.0|100
0|2020-07-15|221.0|0|221.0|0|1.0|0|0.0|100
0|2020-07-16|225.0|0|225.0|0|1.0|0|0.0|100
0|2020-07-17|230.0|0|230.0|0|1.0|0|0.0|100
0|2020-07-18|230.0|0|230.0|0|1.0|0|0.0|100
0|2020-07-19|233.0|0|233.0|0|1.0|0|0.0|100
0|2020-07-20|237.0|0|237.0|0|1.0|0|0.0|100
0|2020-07-21|242.0|0|242.0|0|1.0|0|0.0|100
0|2020-07-22|253.0|0|253.0|0|1.0|0|0.0|100
0|2020-07-23|261.0|0|261.0|0|1.0|0|0.0|100
0|2020-07-24|268.0|0|268.0|0|1.0|0|0.0|100
0|2020-07-25|273.0|0|273.0|0|1.0|0|0.0|100
0|2020-07-26|280.0|0|280.0|0|1.0|0|0.0|100
0|2020-07-27|287.0|0|287.0|0|1.0|0|0.0|100
0|2020-07-28|293.0|0|293.0|0|1.0|0|0.0|100
0|2020-07-29|305.0|0|305.0|0|1.0|0|0.0|100
0|2020-07-30|319.0|0|319.0|0|1.0|0|0.0|100
0|2020-07-31|329.0|0|329.0|0|1.0|0|0.0|100
0|2020-08-01|333.0|0|333.0|0|1.0|0|0.0|100
0|2020-08-02|347.0|0|347.0|0|1.0|0|0.0|100
0|2020-08-03|357.0|0|357.0|0|1.0|0|0.0|100
0|2020-08-04|360.0|0|360.0|0|1.0|0|0.0|100
0|2020-08-05|376.0|0|376.0|0|1.0|0|0.0|100
0|2020-08-06|385.0|0|385.0|0|1.0|0|0.0|100
0|2020-08-07|401.0|0|401.0|0|1.0|0|0.0|100
0|2020-08-08|406.0|0|406.0|0|1.0|0|0.0|100
0|2020-08-09|415.0|0|415.0|0|1.0|0|0.0|100
0|2020-08-10|435.0|0|435.0|0|1.0|0|0.0|100
0|2020-08-11|449.0|0|449.0|0|1.0|0|0.0|100
0|2020-08-12|456.0|0|456.0|0|1.0|0|0.0|100
0|2020-08-13|462.0|0|462.0|0|1.0|0|0.0|100
0|2020-08-14|481.0|0|481.0|0|1.0|0|0.0|100
0|2020-08-15|494.0|0|494.0|0|1.0|0|0.0|100
0|2020-08-16|500.0|0|500.0|0|1.0|0|0.0|100
0|2020-08-17|512.0|0|512.0|0|1.0|0|0.0|100
0|2020-08-18|480.0|0|480.0|0|1.0|0|0.0|100
0|2020-08-19|535.0|0|535.0|0|1.0|0|0.0|100
0|2020-08-20|544.0|0|544.0|0|1.0|0|0.0|100
0|2020-08-21|554.0|0|554.0|0|2.0|0|0.0|100
0|2020-08-22|566.0|0|566.0|0|2.0|0|0.0|100
0|2020-08-23|573.0|0|573.0|0|3.0|0|0.0|100
0|2020-08-24|582.0|0|582.0|0|3.0|0|0.0|100
0|2020-08-25|591.0|0|591.0|0|3.0|0|0.0|100
0|2020-08-26|612.0|0|612.0|0|3.0|0|0.0|100
0|2020-08-27|632.0|0|632.0|0|3.0|0|0.0|100
0|2020-08-28|654.0|0|654.0|0|3.0|0|0.0|100
0|2020-08-29|664.0|0|664.0|0|3.0|0|0.0|100
0|2020-08-30|676.0|0|676.0|0|3.0|0|0.0|100
0|2020-08-31|682.0|0|682.0|0|3.0|0|0.0|100
0|2020-09-01|697.0|0|697.0|0|3.0|0|0.0|100
0|2020-09-02|713.0|0|713.0|0|3.0|0|0.0|100
0|2020-09-03|732.0|0|732.0|0|3.0|0|0.0|100
0|2020-09-04|740.0|0|740.0|0|3.0|0|0.0|100
0|2020-09-05|750.0|0|750.0|0|3.0|0|0.0|100
0|2020-09-06|759.0|0|759.0|0|3.0|0|0.0|100
0|2020-09-07|764.0|0|764.0|0|3.0|0|0.0|100
0|2020-09-08|764.0|0|784.0|0|3.0|0|0.0|100
0|2020-09-09|796.0|0|796.0|0|3.0|0|0.0|100
0|2020-09-10|818.0|0|818.0|0|3.0|0|0.0|100
0|2020-09-11|850.0|0|850.0|0|3.0|0|0.0|100
0|2020-09-12|850.0|0|858.0|0|3.0|0|0.0|100
0|2020-09-13|867.0|0|867.0|0|3.0|0|0.0|100
0|2020-09-14|867.0|0|883.0|0|3.0|0|0.0|100
0|2020-09-15|892.0|0|892.0|0|4.0|0|0.0|100
0|2020-09-16|897.0|0|897.0|0|4.0|0|0.0|100
0|2020-09-17|910.0|0|910.0|0|4.0|0|0.0|100
0|2020-09-18|940.0|0|940.0|0|4.0|0|0.0|100
0|2020-09-19|953.0|0|953.0|0|4.0|0|0.0|100
0|2020-09-20|953.0|0|966.0|0|4.0|0|0.0|100
0|2020-09-21|988.0|0|988.0|0|4.0|0|0.0|100
0|2020-09-22|998.0|0|998.0|0|4.0|0|0.0|100
0|2020-09-23|1014.0|0|1014.0|0|4.0|0|0.0|100
0|2020-09-24|1024.0|0|1024.0|0|4.0|0|0.0|100
0|2020-09-25|1043.0|0|1043.0|0|4.0|0|0.0|100
0|2020-09-26|1046.0|0|1046.0|0|4.0|0|0.0|100
0|2020-09-27|1069.0|0|1069.0|0|4.0|0|0.0|100
0|2020-09-28|1085.0|0|1085.0|0|5.0|0|0.0|100
0|2020-09-29|1097.0|0|1097.0|0|6.0|0|0.0|100
0|2020-09-30|1120.0|0|1120.0|0|6.0|0|0.0|100
0|2020-10-01|1145.0|0|1145.0|0|6.0|0|0.0|100
0|2020-10-02|1176.0|0|1176.0|0|6.0|0|0.0|100
0|2020-10-03|1186.0|0|1186.0|0|6.0|0|0.0|100
0|2020-10-04|1209.0|0|1209.0|0|6.0|0|0.0|100
0|2020-10-05|1220.0|0|1220.0|0|6.0|0|0.0|100
0|2020-10-06|1230.0|0|1230.0|0|6.0|0|0.0|100
0|2020-10-07|1249.0|0|1249.0|0|6.0|0|0.0|100
0|2020-10-08|1278.0|0|1278.0|0|6.0|0|0.0|100
0|2020-10-09|1278.0|0|1278.0|0|6.0|0|0.0|100
0|2020-10-10|1356.0|0|1356.0|0|6.0|0|0.0|100
0|2020-10-11|1395.0|0|1395.0|0|6.0|0|0.0|100
0|2020-10-12|1410.0|0|1410.0|0|6.0|0|0.0|100
0|2020-10-13|1421.0|0|1421.0|0|6.0|0|0.0|100
0|2020-10-14|1447.0|0|1447.0|0|6.0|0|0.0|100
0|2020-10-15|1474.0|0|1474.0|0|6.0|0|0.0|100
0|2020-10-16|1535.0|0|1535.0|0|6.0|0|0.0|100
0|2020-10-17|1546.0|0|1546.0|0|6.0|0|0.0|100
0|2020-10-18|1574.0|0|1574.0|0|6.0|0|0.0|100
0|2020-10-19|1579.0|0|1579.0|0|6.0|0|0.0|100
0|2020-10-20|1598.0|0|1598.0|0|6.0|0|0.0|100
0|2020-10-21|1655.0|0|1655.0|0|13.0|0|0.0|100
0|2020-10-22|1655.0|0|1696.0|0|13.0|0|0.0|100
0|2020-10-23|1655.0|0|1750.0|0|13.0|0|0.0|100
0|2020-10-24|1655.0|0|1763.0|0|13.0|0|0.0|100
0|2020-10-25|1655.0|0|1784.0|0|13.0|0|0.0|100
0|2020-10-26|1802.0|0|1802.0|0|15.0|0|0.0|100
0|2020-10-27|1820.0|0|1820.0|0|16.0|0|0.0|100
0|2020-10-28|1820.0|0|1844.0|0|16.0|0|0.0|100
0|2020-10-29|1907.0|0|1907.0|0|18.0|0|0.0|100
0|2020-10-30|1957.0|0|1957.0|0|18.0|0|0.0|100
0|2020-10-31|1983.0|0|1983.0|0|18.0|0|0.0|100
0|2020-11-01|1983.0|0|2011.0|0|18.0|0|0.0|100
0|2020-11-02|2020.0|0|2020.0|0|19.0|0|0.0|100
0|2020-11-03|2066.0|0|2066.0|0|19.0|0|0.0|100
0|2020-11-04|2112.0|0|2112.0|0|19.0|0|0.0|100
0|2020-11-05|2195.0|0|2195.0|0|19.0|0|0.0|100
0|2020-11-06|2285.0|0|2285.0|0|19.0|0|0.0|100
0|2020-11-07|2316.0|0|2316.0|0|19.0|0|0.0|100
0|2020-11-08|2379.0|0|2379.0|0|19.0|0|0.0|100
0|2020-11-09|2453.0|0|2453.0|0|19.0|0|0.0|100
0|2020-11-10|2453.0|0|2525.0|0|19.0|0|0.0|100
0|2020-11-11|2453.0|0|2576.0|0|19.0|0|0.0|100
0|2020-11-12|2453.0|0|2653.0|0|19.0|0|0.0|100
0|2020-11-13|2453.0|0|2709.0|0|19.0|0|0.0|100
0|2020-11-14|2797.0|0|2797.0|0|24.0|0|0.0|100
0|2020-11-15|2797.0|0|2856.0|0|24.0|0|0.0|100
0|2020-11-16|2909.0|0|2909.0|0|24.0|0|0.0|100
0|2020-11-17|2909.0|0|2943.0|0|24.0|0|0.0|100
0|2020-11-18|2909.0|0|2994.0|0|24.0|0|0.0|100
0|2020-11-19|3106.0|0|3106.0|0|26.0|0|0.0|100
0|2020-11-20|3185.0|0|3185.0|0|33.0|0|0.0|100
0|2020-11-21|3241.0|0|3241.0|0|33.0|0|0.0|100
0|2020-11-22|3241.0|0|3290.0|0|33.0|0|0.0|100
0|2020-11-23|3241.0|0|3348.0|0|33.0|0|0.0|100
0|2020-11-24|3241.0|0|3399.0|0|33.0|0|0.0|100
0|2020-11-25|3241.0|0|3451.0|0|33.0|0|0.0|100
0|2020-11-26|3241.0|0|3493.0|0|33.0|0|0.0|100
0|2020-11-27|3526.0|0|3526.0|0|39.0|0|0.0|100
0|2020-11-28|3526.0|0|3552.0|0|39.0|0|0.0|100
0|2020-11-29|3570.0|0|3570.0|0|39.0|0|0.0|100
0|2020-11-30|3597.0|0|3597.0|0|39.0|0|0.0|100
0|2020-12-01|3597.0|0|3648.0|0|39.0|0|0.0|100
0|2020-12-02|3597.0|0|3700.0|0|39.0|0|0.0|100
0|2020-12-03|3748.0|0|3748.0|0|41.0|0|0.0|100
0|2020-12-04|3799.0|0|3799.0|0|41.0|0|0.0|100
0|2020-12-05|3825.0|0|3825.0|0|41.0|0|0.0|100
0|2020-12-06|3849.0|0|3849.0|0|41.0|0|0.0|100
0|2020-12-07|3869.0|0|3869.0|0|43.0|0|0.0|100
0|2020-12-08|3869.0|0|3909.0|0|43.0|0|0.0|100
0|2020-12-09|3869.0|0|3916.0|0|43.0|0|0.0|100
0|2020-12-10|3957.0|0|3957.0|0|44.0|0|0.0|100
0|2020-12-11|3959.0|0|3959.0|0|44.0|0|0.0|100
0|2020-12-12|3982.0|0|3982.0|0|45.0|0|0.0|100
0|2020-12-13|3982.0|0|3994.0|0|45.0|0|0.0|100
0|2020-12-14|4017.0|0|4017.0|0|45.0|0|0.0|100
0|2020-12-15|4017.0|0|4032.0|0|45.0|0|0.0|100
0|2020-12-16|4017.0|0|4057.0|0|45.0|0|0.0|100
0|2020-12-17|4087.0|0|4087.0|0|45.0|0|0.0|100
0|2020-12-18|4106.0|0|4106.0|0|45.0|0|0.0|100
0|2020-12-19|4128.0|0|4128.0|0|45.0|0|0.0|100
0|2020-12-20|4128.0|0|4139.0|0|45.0|0|0.0|100
0|2020-12-21|4156.0|0|4156.0|0|47.0|0|0.0|100
0|2020-12-22|4175.0|0|4175.0|0|47.0|0|0.0|100
0|2020-12-23|4196.0|0|4196.0|0|47.0|0|0.0|100
0|2020-12-24|4210.0|0|4210.0|0|47.0|0|0.0|100
0|2020-12-25|4211.0|0|4211.0|0|47.0|0|0.0|100
0|2020-12-26|4217.0|0|4217.0|0|47.0|0|0.0|100
0|2020-12-27|4219.0|0|4219.0|0|47.0|0|0.0|100
0|2020-12-28|4219.0|0|4229.0|0|47.0|0|0.0|100
0|2020-12-29|4264.0|0|4264.0|0|48.0|0|0.0|100
0|2020-12-30|4264.0|0|4296.0|0|48.0|0|0.0|100
0|2020-12-31|4324.0|0|4324.0|0|48.0|0|0.0|100
0|2021-01-01|4329.0|0|4329.0|0|48.0|0|0.0|100
0|2021-01-02|4338.0|0|4338.0|0|49.0|0|0.0|100
0|2021-01-03|4338.0|0|4342.0|0|49.0|0|0.0|100
0|2021-01-04|4358.0|0|4358.0|0|49.0|0|0.0|100
0|2021-01-05|4358.0|0|4384.0|0|49.0|0|0.0|100
0|2021-01-06|4398.0|0|4398.0|0|50.0|0|0.0|100
0|2021-01-07|4398.0|0|4426.0|0|50.0|0|0.0|100
0|2021-01-08|4398.0|0|4444.0|0|50.0|0|0.0|100
0|2021-01-09|4398.0|0|4475.0|0|50.0|0|0.0|100
0|2021-01-10|4398.0|0|4484.0|0|52.0|0|0.0|100
0|2021-01-11|4398.0|0|4490.0|0|52.0|0|0.0|100
0|2021-01-12|4398.0|0|4508.0|0|52.0|0|0.0|100
0|2021-01-13|4398.0|0|4549.0|0|52.0|0|0.0|100
0|2021-01-14|4578.0|0|4578.0|0|52.0|0|0.0|100
0|2021-01-15|4578.0|0|4576.0|0|53.0|0|0.0|100
0|2021-01-16|4578.0|0|4576.0|0|53.0|0|0.0|100
0|2021-01-17|4625.0|0|4625.0|0|53.0|0|0.0|100
0|2021-01-18|4627.0|0|4627.0|0|54.0|0|0.0|100
0|2021-01-19|4627.0|0|4627.0|0|54.0|0|0.0|100
0|2021-01-20|4676.0|0|4676.0|0|54.0|0|0.0|100
0|2021-01-21|4694.0|0|4694.0|0|54.0|0|0.0|100
0|2021-01-22|4694.0|0|4742.0|0|54.0|0|0.0|100
0|2021-01-23|4752.0|0|4752.0|0|54.0|0|0.0|100
0|2021-01-24|4741.0|0|4741.0|0|54.0|0|0.0|100
0|2021-01-25|4741.0|0|4760.0|0|54.0|0|0.0|100
0|2021-01-26|4758.0|0|4758.0|0|54.0|0|0.0|100
0|2021-01-27|4766.0|0|4766.0|0|55.0|0|0.0|100
0|2021-01-28|4766.0|0|4803.0|0|54.0|0|0.0|100
0|2021-01-29|4803.0|0|4803.0|0|54.0|0|0.0|100
0|2021-01-30|4803.0|0|4815.0|0|54.0|0|0.0|100
0|2021-01-31|4803.0|0|4815.0|0|54.0|0|0.0|100
0|2021-02-01|4803.0|0|4821.0|0|54.0|0|0.0|100
