|dates|Williamson_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Williamson_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Williamson_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Williamson_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Williamson_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Williamson_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Williamson_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Williamson_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|456.0|0|456.0|0|10.0|0|0.0|100
0|2020-05-15|462.0|0|462.0|0|10.0|0|0.0|100
0|2020-05-16|471.0|0|471.0|0|10.0|0|0.0|100
0|2020-05-17|471.0|0|471.0|0|10.0|0|0.0|100
0|2020-05-18|480.0|0|480.0|0|10.0|0|0.0|100
0|2020-05-19|492.0|0|492.0|0|10.0|0|0.0|100
0|2020-05-20|492.0|0|492.0|0|10.0|0|0.0|100
0|2020-05-21|491.0|0|491.0|0|10.0|0|0.0|100
0|2020-05-22|500.0|0|500.0|0|10.0|0|0.0|100
0|2020-05-23|503.0|0|503.0|0|10.0|0|0.0|100
0|2020-05-24|512.0|0|512.0|0|10.0|0|0.0|100
0|2020-05-25|522.0|0|522.0|0|10.0|0|0.0|100
0|2020-05-26|527.0|0|527.0|0|10.0|0|0.0|100
0|2020-05-27|532.0|0|532.0|0|10.0|0|0.0|100
0|2020-05-28|533.0|0|533.0|0|10.0|0|0.0|100
0|2020-05-29|542.0|0|542.0|0|10.0|0|0.0|100
0|2020-05-30|552.0|0|552.0|0|10.0|0|0.0|100
0|2020-05-31|552.0|0|552.0|0|10.0|0|0.0|100
0|2020-06-01|552.0|0|552.0|0|10.0|0|0.0|100
0|2020-06-02|567.0|0|567.0|0|11.0|0|0.0|100
0|2020-06-03|577.0|0|577.0|0|11.0|0|0.0|100
0|2020-06-04|589.0|0|589.0|0|11.0|0|0.0|100
0|2020-06-05|595.0|0|595.0|0|11.0|0|0.0|100
0|2020-06-06|606.0|0|606.0|0|11.0|0|0.0|100
0|2020-06-07|621.0|0|621.0|0|11.0|0|0.0|100
0|2020-06-08|630.0|0|630.0|0|11.0|0|0.0|100
0|2020-06-09|648.0|0|648.0|0|11.0|0|0.0|100
0|2020-06-10|654.0|0|654.0|0|11.0|0|0.0|100
0|2020-06-11|662.0|0|662.0|0|11.0|0|0.0|100
0|2020-06-12|670.0|0|670.0|0|12.0|0|0.0|100
0|2020-06-13|675.0|0|675.0|0|12.0|0|0.0|100
0|2020-06-14|686.0|0|686.0|0|12.0|0|0.0|100
0|2020-06-15|703.0|0|703.0|0|12.0|0|0.0|100
0|2020-06-16|723.0|0|723.0|0|12.0|0|0.0|100
0|2020-06-17|730.0|0|730.0|0|12.0|0|0.0|100
0|2020-06-18|742.0|0|742.0|0|12.0|0|0.0|100
0|2020-06-19|767.0|0|767.0|0|12.0|0|0.0|100
0|2020-06-20|775.0|0|775.0|0|12.0|0|0.0|100
0|2020-06-21|782.0|0|782.0|0|13.0|0|0.0|100
0|2020-06-22|793.0|0|793.0|0|13.0|0|0.0|100
0|2020-06-23|813.0|0|813.0|0|14.0|0|0.0|100
0|2020-06-24|840.0|0|840.0|0|14.0|0|0.0|100
0|2020-06-25|874.0|0|874.0|0|14.0|0|0.0|100
0|2020-06-26|912.0|0|912.0|0|14.0|0|0.0|100
0|2020-06-27|945.0|0|945.0|0|14.0|0|0.0|100
0|2020-06-28|945.0|0|945.0|0|14.0|0|0.0|100
0|2020-06-29|1001.0|0|1001.0|0|14.0|0|0.0|100
0|2020-06-30|1013.0|0|1013.0|0|14.0|0|0.0|100
0|2020-07-01|1090.0|0|1090.0|0|14.0|0|0.0|100
0|2020-07-02|1148.0|0|1148.0|0|14.0|0|0.0|100
0|2020-07-03|1226.0|0|1226.0|0|14.0|0|0.0|100
0|2020-07-04|1268.0|0|1268.0|0|15.0|0|0.0|100
0|2020-07-05|1313.0|0|1313.0|0|15.0|0|0.0|100
0|2020-07-06|1340.0|0|1340.0|0|15.0|0|0.0|100
0|2020-07-07|1420.0|0|1420.0|0|15.0|0|0.0|100
0|2020-07-08|1515.0|0|1515.0|0|15.0|0|0.0|100
0|2020-07-09|1591.0|0|1591.0|0|15.0|0|0.0|100
0|2020-07-10|1670.0|0|1670.0|0|16.0|0|0.0|100
0|2020-07-11|1708.0|0|1708.0|0|16.0|0|0.0|100
0|2020-07-12|1763.0|0|1763.0|0|16.0|0|0.0|100
0|2020-07-13|1939.0|0|1939.0|0|16.0|0|0.0|100
0|2020-07-14|1990.0|0|1990.0|0|16.0|0|0.0|100
0|2020-07-15|2119.0|0|2119.0|0|18.0|0|0.0|100
0|2020-07-16|2217.0|0|2217.0|0|18.0|0|0.0|100
0|2020-07-17|2309.0|0|2309.0|0|18.0|0|0.0|100
0|2020-07-18|2449.0|0|2449.0|0|18.0|0|0.0|100
0|2020-07-19|2517.0|0|2517.0|0|18.0|0|0.0|100
0|2020-07-20|2562.0|0|2562.0|0|18.0|0|0.0|100
0|2020-07-21|2599.0|0|2599.0|0|18.0|0|0.0|100
0|2020-07-22|2648.0|0|2648.0|0|19.0|0|0.0|100
0|2020-07-23|2717.0|0|2717.0|0|21.0|0|0.0|100
0|2020-07-24|2788.0|0|2788.0|0|21.0|0|0.0|100
0|2020-07-25|2812.0|0|2812.0|0|21.0|0|0.0|100
0|2020-07-26|2896.0|0|2896.0|0|21.0|0|0.0|100
0|2020-07-27|2943.0|0|2943.0|0|21.0|0|0.0|100
0|2020-07-28|2986.0|0|2986.0|0|21.0|0|0.0|100
0|2020-07-29|3021.0|0|3021.0|0|22.0|0|0.0|100
0|2020-07-30|3056.0|0|3056.0|0|22.0|0|0.0|100
0|2020-07-31|3132.0|0|3132.0|0|22.0|0|0.0|100
0|2020-08-01|3193.0|0|3193.0|0|22.0|0|0.0|100
0|2020-08-02|3230.0|0|3230.0|0|22.0|0|0.0|100
0|2020-08-03|3269.0|0|3269.0|0|22.0|0|0.0|100
0|2020-08-04|3308.0|0|3308.0|0|22.0|0|0.0|100
0|2020-08-05|3363.0|0|3363.0|0|22.0|0|0.0|100
0|2020-08-06|3405.0|0|3405.0|0|25.0|0|0.0|100
0|2020-08-07|3448.0|0|3448.0|0|25.0|0|0.0|100
0|2020-08-08|3478.0|0|3478.0|0|25.0|0|0.0|100
0|2020-08-09|3551.0|0|3551.0|0|25.0|0|0.0|100
0|2020-08-10|3577.0|0|3577.0|0|25.0|0|0.0|100
0|2020-08-11|3607.0|0|3607.0|0|25.0|0|0.0|100
0|2020-08-12|3656.0|0|3656.0|0|26.0|0|0.0|100
0|2020-08-13|3702.0|0|3702.0|0|25.0|0|0.0|100
0|2020-08-14|3741.0|0|3741.0|0|25.0|0|0.0|100
0|2020-08-15|3812.0|0|3812.0|0|26.0|0|0.0|100
0|2020-08-16|3861.0|0|3861.0|0|26.0|0|0.0|100
0|2020-08-17|3893.0|0|3893.0|0|26.0|0|0.0|100
0|2020-08-18|3932.0|0|3932.0|0|27.0|0|0.0|100
0|2020-08-19|3979.0|0|3979.0|0|26.0|0|0.0|100
0|2020-08-20|4014.0|0|4014.0|0|26.0|0|0.0|100
0|2020-08-21|4055.0|0|4055.0|0|27.0|0|0.0|100
0|2020-08-22|4096.0|0|4096.0|0|27.0|0|0.0|100
0|2020-08-23|4140.0|0|4140.0|0|27.0|0|0.0|100
0|2020-08-24|4157.0|0|4157.0|0|27.0|0|0.0|100
0|2020-08-25|4165.0|0|4165.0|0|27.0|0|0.0|100
0|2020-08-26|4210.0|0|4210.0|0|27.0|0|0.0|100
0|2020-08-27|4260.0|0|4260.0|0|27.0|0|0.0|100
0|2020-08-28|4295.0|0|4295.0|0|27.0|0|0.0|100
0|2020-08-29|4328.0|0|4328.0|0|27.0|0|0.0|100
0|2020-08-30|4334.0|0|4334.0|0|28.0|0|0.0|100
0|2020-08-31|4369.0|0|4369.0|0|28.0|0|0.0|100
0|2020-09-01|4422.0|0|4422.0|0|30.0|0|0.0|100
0|2020-09-02|4465.0|0|4465.0|0|30.0|0|0.0|100
0|2020-09-03|4424.0|0|4424.0|0|29.0|0|0.0|100
0|2020-09-04|4455.0|0|4455.0|0|30.0|0|0.0|100
0|2020-09-05|4501.0|0|4501.0|0|30.0|0|0.0|100
0|2020-09-06|4548.0|0|4548.0|0|30.0|0|0.0|100
0|2020-09-07|4572.0|0|4572.0|0|31.0|0|0.0|100
0|2020-09-08|4585.0|0|4585.0|0|32.0|0|0.0|100
0|2020-09-09|4609.0|0|4609.0|0|32.0|0|0.0|100
0|2020-09-10|4685.0|0|4685.0|0|34.0|0|0.0|100
0|2020-09-11|4733.0|0|4733.0|0|34.0|0|0.0|100
0|2020-09-12|4755.0|0|4755.0|0|35.0|0|0.0|100
0|2020-09-13|4788.0|0|4788.0|0|35.0|0|0.0|100
0|2020-09-14|4851.0|0|4851.0|0|35.0|0|0.0|100
0|2020-09-15|4879.0|0|4879.0|0|35.0|0|0.0|100
0|2020-09-16|4940.0|0|4940.0|0|35.0|0|0.0|100
0|2020-09-17|4956.0|0|4956.0|0|35.0|0|0.0|100
0|2020-09-18|5019.0|0|5019.0|0|36.0|0|0.0|100
0|2020-09-19|5030.0|0|5030.0|0|36.0|0|0.0|100
0|2020-09-20|5030.0|0|5077.0|0|36.0|0|0.0|100
0|2020-09-21|5089.0|0|5089.0|0|36.0|0|0.0|100
0|2020-09-22|5096.0|0|5096.0|0|36.0|0|0.0|100
0|2020-09-23|5139.0|0|5139.0|0|36.0|0|0.0|100
0|2020-09-24|5165.0|0|5165.0|0|36.0|0|0.0|100
0|2020-09-25|5198.0|0|5198.0|0|36.0|0|0.0|100
0|2020-09-26|5252.0|0|5252.0|0|36.0|0|0.0|100
0|2020-09-27|5310.0|0|5310.0|0|36.0|0|0.0|100
0|2020-09-28|5341.0|0|5341.0|0|36.0|0|0.0|100
0|2020-09-29|5366.0|0|5366.0|0|36.0|0|0.0|100
0|2020-09-30|5423.0|0|5423.0|0|36.0|0|0.0|100
0|2020-10-01|5455.0|0|5455.0|0|38.0|0|0.0|100
0|2020-10-02|5478.0|0|5478.0|0|38.0|0|0.0|100
0|2020-10-03|5505.0|0|5505.0|0|40.0|0|0.0|100
0|2020-10-04|5572.0|0|5572.0|0|40.0|0|0.0|100
0|2020-10-05|5674.0|0|5674.0|0|40.0|0|0.0|100
0|2020-10-06|5735.0|0|5735.0|0|40.0|0|0.0|100
0|2020-10-07|5798.0|0|5798.0|0|41.0|0|0.0|100
0|2020-10-08|5833.0|0|5833.0|0|42.0|0|0.0|100
0|2020-10-09|5910.0|0|5910.0|0|44.0|0|0.0|100
0|2020-10-10|5969.0|0|5969.0|0|46.0|0|0.0|100
0|2020-10-11|6018.0|0|6018.0|0|46.0|0|0.0|100
0|2020-10-12|6113.0|0|6113.0|0|46.0|0|0.0|100
0|2020-10-13|6163.0|0|6163.0|0|47.0|0|0.0|100
0|2020-10-14|6194.0|0|6194.0|0|47.0|0|0.0|100
0|2020-10-15|6274.0|0|6274.0|0|47.0|0|0.0|100
0|2020-10-16|6294.0|0|6294.0|0|47.0|0|0.0|100
0|2020-10-17|6374.0|0|6374.0|0|48.0|0|0.0|100
0|2020-10-18|6484.0|0|6484.0|0|48.0|0|0.0|100
0|2020-10-19|6618.0|0|6618.0|0|48.0|0|0.0|100
0|2020-10-20|6656.0|0|6656.0|0|49.0|0|0.0|100
0|2020-10-21|6707.0|0|6707.0|0|51.0|0|0.0|100
0|2020-10-22|6707.0|0|6802.0|0|51.0|0|0.0|100
0|2020-10-23|6707.0|0|6897.0|0|51.0|0|0.0|100
0|2020-10-24|6707.0|0|6971.0|0|51.0|0|0.0|100
0|2020-10-25|6707.0|0|7102.0|0|51.0|0|0.0|100
0|2020-10-26|7187.0|0|7187.0|0|56.0|0|0.0|100
0|2020-10-27|7235.0|0|7235.0|0|56.0|0|0.0|100
0|2020-10-28|7235.0|0|7319.0|0|56.0|0|0.0|100
0|2020-10-29|7387.0|0|7387.0|0|56.0|0|0.0|100
0|2020-10-30|7496.0|0|7496.0|0|57.0|0|0.0|100
0|2020-10-31|7510.0|0|7510.0|0|57.0|0|0.0|100
0|2020-11-01|7510.0|0|7582.0|0|57.0|0|0.0|100
0|2020-11-02|7662.0|0|7662.0|0|57.0|0|0.0|100
0|2020-11-03|7697.0|0|7697.0|0|59.0|0|0.0|100
0|2020-11-04|7820.0|0|7820.0|0|60.0|0|0.0|100
0|2020-11-05|7911.0|0|7911.0|0|59.0|0|0.0|100
0|2020-11-06|7979.0|0|7979.0|0|59.0|0|0.0|100
0|2020-11-07|8142.0|0|8142.0|0|61.0|0|0.0|100
0|2020-11-08|8142.0|0|8299.0|0|61.0|0|0.0|100
0|2020-11-09|8517.0|0|8517.0|0|61.0|0|0.0|100
0|2020-11-10|8517.0|0|8621.0|0|61.0|0|0.0|100
0|2020-11-11|8777.0|0|8777.0|0|64.0|0|0.0|100
0|2020-11-12|8777.0|0|8892.0|0|64.0|0|0.0|100
0|2020-11-13|9034.0|0|9034.0|0|64.0|0|0.0|100
0|2020-11-14|9218.0|0|9218.0|0|66.0|0|0.0|100
0|2020-11-15|9218.0|0|9489.0|0|66.0|0|0.0|100
0|2020-11-16|9815.0|0|9815.0|0|66.0|0|0.0|100
0|2020-11-17|9815.0|0|9892.0|0|66.0|0|0.0|100
0|2020-11-18|9815.0|0|9993.0|0|66.0|0|0.0|100
0|2020-11-19|10055.0|0|10055.0|0|70.0|0|0.0|100
0|2020-11-20|10231.0|0|10231.0|0|73.0|0|0.0|100
0|2020-11-21|10231.0|0|10323.0|0|73.0|0|0.0|100
0|2020-11-22|10503.0|0|10503.0|0|73.0|0|0.0|100
0|2020-11-23|10503.0|0|10664.0|0|73.0|0|0.0|100
0|2020-11-24|10681.0|0|10681.0|0|76.0|0|0.0|100
0|2020-11-25|10779.0|0|10779.0|0|79.0|0|0.0|100
0|2020-11-26|10779.0|0|10921.0|0|79.0|0|0.0|100
0|2020-11-27|10921.0|0|11167.0|0|79.0|0|0.0|100
0|2020-11-28|10921.0|0|11400.0|0|79.0|0|0.0|100
0|2020-11-29|11490.0|0|11490.0|0|80.0|0|0.0|100
0|2020-11-30|11680.0|0|11680.0|0|80.0|0|0.0|100
0|2020-12-01|11680.0|0|11837.0|0|80.0|0|0.0|100
0|2020-12-02|11951.0|0|11951.0|0|83.0|0|0.0|100
0|2020-12-03|12090.0|0|12090.0|0|83.0|0|0.0|100
0|2020-12-04|12236.0|0|12236.0|0|83.0|0|0.0|100
0|2020-12-05|12370.0|0|12370.0|0|87.0|0|0.0|100
0|2020-12-06|12426.0|0|12426.0|0|87.0|0|0.0|100
0|2020-12-07|12638.0|0|12638.0|0|87.0|0|0.0|100
0|2020-12-08|12638.0|0|12804.0|0|87.0|0|0.0|100
0|2020-12-09|12638.0|0|12996.0|0|91.0|0|0.0|100
0|2020-12-10|13169.0|0|13169.0|0|91.0|0|0.0|100
0|2020-12-11|13339.0|0|13339.0|0|96.0|0|0.0|100
0|2020-12-12|13512.0|0|13512.0|0|97.0|0|0.0|100
0|2020-12-13|13786.0|0|13786.0|0|100.0|0|0.0|100
0|2020-12-14|14002.0|0|14002.0|0|101.0|0|0.0|100
0|2020-12-15|14002.0|0|14232.0|0|101.0|0|0.0|100
0|2020-12-16|14557.0|0|14557.0|0|103.0|0|0.0|100
0|2020-12-17|14786.0|0|14786.0|0|107.0|0|0.0|100
0|2020-12-18|15062.0|0|15062.0|0|108.0|0|0.0|100
0|2020-12-19|15062.0|0|15284.0|0|108.0|0|0.0|100
0|2020-12-20|15572.0|0|15572.0|0|109.0|0|0.0|100
0|2020-12-21|15848.0|0|15848.0|0|111.0|0|0.0|100
0|2020-12-22|15986.0|0|15986.0|0|114.0|0|0.0|100
0|2020-12-23|16243.0|0|16243.0|0|117.0|0|0.0|100
0|2020-12-24|16459.0|0|16459.0|0|118.0|0|0.0|100
0|2020-12-25|16459.0|0|16777.0|0|118.0|0|0.0|100
0|2020-12-26|17006.0|0|17006.0|0|118.0|0|0.0|100
0|2020-12-27|17072.0|0|17072.0|0|119.0|0|0.0|100
0|2020-12-28|17072.0|0|17207.0|0|119.0|0|0.0|100
0|2020-12-29|17365.0|0|17365.0|0|121.0|0|0.0|100
0|2020-12-30|17681.0|0|17681.0|0|122.0|0|0.0|100
0|2020-12-31|17681.0|0|17903.0|0|121.0|0|0.0|100
0|2021-01-01|17903.0|0|17903.0|0|121.0|0|0.0|100
0|2021-01-02|18533.0|0|18533.0|0|121.0|0|0.0|100
0|2021-01-03|18533.0|0|18641.0|0|121.0|0|0.0|100
0|2021-01-04|18829.0|0|18829.0|0|121.0|0|0.0|100
0|2021-01-05|19037.0|0|19037.0|0|128.0|0|0.0|100
0|2021-01-06|19346.0|0|19346.0|0|130.0|0|0.0|100
0|2021-01-07|19346.0|0|19703.0|0|130.0|0|0.0|100
0|2021-01-08|19897.0|0|19897.0|0|133.0|0|0.0|100
0|2021-01-09|19897.0|0|20063.0|0|133.0|0|0.0|100
0|2021-01-10|20319.0|0|20319.0|0|135.0|0|0.0|100
0|2021-01-11|20319.0|0|20470.0|0|135.0|0|0.0|100
0|2021-01-12|20592.0|0|20592.0|0|138.0|0|0.0|100
0|2021-01-13|20736.0|0|20736.0|0|137.0|0|0.0|100
0|2021-01-14|20736.0|0|20903.0|0|137.0|0|0.0|100
0|2021-01-15|20736.0|0|21054.0|0|137.0|0|0.0|100
0|2021-01-16|21226.0|0|21226.0|0|138.0|0|0.0|100
0|2021-01-17|21226.0|0|21364.0|0|138.0|0|0.0|100
0|2021-01-18|21226.0|0|21449.0|0|138.0|0|0.0|100
0|2021-01-19|21507.0|0|21507.0|0|140.0|0|0.0|100
0|2021-01-20|21679.0|0|21679.0|0|141.0|0|0.0|100
0|2021-01-21|21776.0|0|21776.0|0|142.0|0|0.0|100
0|2021-01-22|21776.0|0|21906.0|0|142.0|0|0.0|100
0|2021-01-23|22041.0|0|22041.0|0|142.0|0|0.0|100
0|2021-01-24|22175.0|0|22175.0|0|144.0|0|0.0|100
0|2021-01-25|22259.0|0|22217.0|0|144.0|0|0.0|100
0|2021-01-26|22359.0|0|22359.0|0|154.0|0|0.0|100
0|2021-01-27|22533.0|0|22533.0|0|166.0|0|0.0|100
0|2021-01-28|22593.0|0|22593.0|0|170.0|0|0.0|100
