|dates|Baldwin_Alabama_UnitedStates.JHU_ConfirmedCases.data|Baldwin_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Baldwin_Alabama_UnitedStates.NYT_ConfirmedCases.data|Baldwin_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Baldwin_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Baldwin_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Baldwin_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Baldwin_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|243.0|0|243.0|0|8.0|0|0.0|100
0|2020-05-15|244.0|0|244.0|0|8.0|0|0.0|100
0|2020-05-16|254.0|0|254.0|0|8.0|0|0.0|100
0|2020-05-17|254.0|0|254.0|0|8.0|0|0.0|100
0|2020-05-18|260.0|0|260.0|0|8.0|0|0.0|100
0|2020-05-19|262.0|0|262.0|0|8.0|0|0.0|100
0|2020-05-20|270.0|0|270.0|0|8.0|0|0.0|100
0|2020-05-21|269.0|0|270.0|0|8.0|0|0.0|100
0|2020-05-22|271.0|0|271.0|0|9.0|0|0.0|100
0|2020-05-23|273.0|0|273.0|0|9.0|0|0.0|100
0|2020-05-24|274.0|0|274.0|0|9.0|0|0.0|100
0|2020-05-25|274.0|0|274.0|0|9.0|0|0.0|100
0|2020-05-26|277.0|0|277.0|0|9.0|0|0.0|100
0|2020-05-27|282.0|0|282.0|0|9.0|0|0.0|100
0|2020-05-28|281.0|0|281.0|0|9.0|0|0.0|100
0|2020-05-29|282.0|0|282.0|0|9.0|0|0.0|100
0|2020-05-30|283.0|0|283.0|0|9.0|0|0.0|100
0|2020-05-31|290.0|0|290.0|0|9.0|0|0.0|100
0|2020-06-01|292.0|0|306.0|0|9.0|0|0.0|100
0|2020-06-02|292.0|0|308.0|0|9.0|0|0.0|100
0|2020-06-03|292.0|0|308.0|0|9.0|0|0.0|100
0|2020-06-04|293.0|0|309.0|0|9.0|0|0.0|100
0|2020-06-05|296.0|0|312.0|0|9.0|0|0.0|100
0|2020-06-06|304.0|0|320.0|0|9.0|0|0.0|100
0|2020-06-07|313.0|0|329.0|0|9.0|0|0.0|100
0|2020-06-08|320.0|0|335.0|0|9.0|0|0.0|100
0|2020-06-09|325.0|0|340.0|0|9.0|0|0.0|100
0|2020-06-10|331.0|0|346.0|0|9.0|0|0.0|100
0|2020-06-11|343.0|0|358.0|0|9.0|0|0.0|100
0|2020-06-12|353.0|0|368.0|0|9.0|0|0.0|100
0|2020-06-13|361.0|0|376.0|0|9.0|0|0.0|100
0|2020-06-14|364.0|0|379.0|0|9.0|0|0.0|100
0|2020-06-15|368.0|0|383.0|0|9.0|0|0.0|100
0|2020-06-16|374.0|0|389.0|0|9.0|0|0.0|100
0|2020-06-17|377.0|0|392.0|0|9.0|0|0.0|100
0|2020-06-18|386.0|0|401.0|0|9.0|0|0.0|100
0|2020-06-19|398.0|0|413.0|0|9.0|0|0.0|100
0|2020-06-20|405.0|0|420.0|0|9.0|0|0.0|100
0|2020-06-21|415.0|0|430.0|0|9.0|0|0.0|100
0|2020-06-22|422.0|0|437.0|0|9.0|0|0.0|100
0|2020-06-23|435.0|0|450.0|0|9.0|0|0.0|100
0|2020-06-24|449.0|0|464.0|0|9.0|0|0.0|100
0|2020-06-25|462.0|0|477.0|0|9.0|0|0.0|100
0|2020-06-26|500.0|0|515.0|0|9.0|0|0.0|100
0|2020-06-27|539.0|0|555.0|0|9.0|0|0.0|100
0|2020-06-28|559.0|0|575.0|0|9.0|0|0.0|100
0|2020-06-29|626.0|0|643.0|0|9.0|0|0.0|100
0|2020-06-30|663.0|0|680.0|0|9.0|0|0.0|100
0|2020-07-01|686.0|0|703.0|0|9.0|0|0.0|100
0|2020-07-02|735.0|0|751.0|0|9.0|0|0.0|100
0|2020-07-03|828.0|0|845.0|0|9.0|0|0.0|100
0|2020-07-04|846.0|0|863.0|0|9.0|0|0.0|100
0|2020-07-05|864.0|0|881.0|0|9.0|0|0.0|100
0|2020-07-06|894.0|0|911.0|0|9.0|0|0.0|100
0|2020-07-07|980.0|0|997.0|0|9.0|0|0.0|100
0|2020-07-08|1039.0|0|1056.0|0|9.0|0|0.0|100
0|2020-07-09|1114.0|0|1131.0|0|10.0|0|0.0|100
0|2020-07-10|1170.0|0|1187.0|0|11.0|0|0.0|100
0|2020-07-11|1207.0|0|1224.0|0|11.0|0|0.0|100
0|2020-07-12|1277.0|0|1294.0|0|11.0|0|0.0|100
0|2020-07-13|1341.0|0|1359.0|0|11.0|0|0.0|100
0|2020-07-14|1396.0|0|1414.0|0|11.0|0|0.0|100
0|2020-07-15|1499.0|0|1518.0|0|12.0|0|0.0|100
0|2020-07-16|1579.0|0|1599.0|0|13.0|0|0.0|100
0|2020-07-17|1669.0|0|1689.0|0|13.0|0|0.0|100
0|2020-07-18|1796.0|0|1819.0|0|14.0|0|0.0|100
0|2020-07-19|1914.0|0|1937.0|0|14.0|0|0.0|100
0|2020-07-20|1990.0|0|2013.0|0|14.0|0|0.0|100
0|2020-07-21|2077.0|0|2102.0|0|15.0|0|0.0|100
0|2020-07-22|2164.0|0|2196.0|0|15.0|0|0.0|100
0|2020-07-23|2423.0|0|2461.0|0|16.0|0|0.0|100
0|2020-07-24|2473.0|0|2513.0|0|17.0|0|0.0|100
0|2020-07-25|2620.0|0|2662.0|0|17.0|0|0.0|100
0|2020-07-26|2665.0|0|2708.0|0|17.0|0|0.0|100
0|2020-07-27|2727.0|0|2770.0|0|17.0|0|0.0|100
0|2020-07-28|2793.0|0|2835.0|0|17.0|0|0.0|100
0|2020-07-29|2865.0|0|2908.0|0|20.0|0|0.0|100
0|2020-07-30|2984.0|0|3028.0|0|20.0|0|0.0|100
0|2020-07-31|3056.0|0|3101.0|0|21.0|0|0.0|100
0|2020-08-01|3095.0|0|3142.0|0|21.0|0|0.0|100
0|2020-08-02|3175.0|0|3223.0|0|22.0|0|0.0|100
0|2020-08-03|3210.0|0|3265.0|0|23.0|0|0.0|100
0|2020-08-04|3263.0|0|3320.0|0|23.0|0|0.0|100
0|2020-08-05|3322.0|0|3380.0|0|23.0|0|0.0|100
0|2020-08-06|3380.0|0|3438.0|0|23.0|0|0.0|100
0|2020-08-07|3443.0|0|3504.0|0|23.0|0|0.0|100
0|2020-08-08|3502.0|0|3564.0|0|24.0|0|0.0|100
0|2020-08-09|3544.0|0|3606.0|0|25.0|0|0.0|100
0|2020-08-10|3651.0|0|3714.0|0|25.0|0|0.0|100
0|2020-08-11|3670.0|0|3736.0|0|29.0|0|0.0|100
0|2020-08-12|3710.0|0|3776.0|0|29.0|0|0.0|100
0|2020-08-13|3744.0|0|3813.0|0|29.0|0|0.0|100
0|2020-08-14|3791.0|0|3860.0|0|29.0|0|0.0|100
0|2020-08-15|3839.0|0|3909.0|0|29.0|0|0.0|100
0|2020-08-16|3877.0|0|3948.0|0|29.0|0|0.0|100
0|2020-08-17|3888.0|0|3960.0|0|29.0|0|0.0|100
0|2020-08-18|3906.0|0|3977.0|0|30.0|0|0.0|100
0|2020-08-19|3931.0|0|4002.0|0|30.0|0|0.0|100
0|2020-08-20|3957.0|0|4035.0|0|31.0|0|0.0|100
0|2020-08-21|3997.0|0|4075.0|0|32.0|0|0.0|100
0|2020-08-22|4037.0|0|4115.0|0|32.0|0|0.0|100
0|2020-08-23|4069.0|0|4147.0|0|32.0|0|0.0|100
0|2020-08-24|4083.0|0|4167.0|0|32.0|0|0.0|100
0|2020-08-25|4100.0|0|4190.0|0|32.0|0|0.0|100
0|2020-08-26|4166.0|0|4265.0|0|33.0|0|0.0|100
0|2020-08-27|4199.0|0|4311.0|0|34.0|0|0.0|100
0|2020-08-28|4230.0|0|4347.0|0|35.0|0|0.0|100
0|2020-08-29|4307.0|0|4424.0|0|36.0|0|0.0|100
0|2020-08-30|4402.0|0|4525.0|0|36.0|0|0.0|100
0|2020-08-31|4422.0|0|4545.0|0|38.0|0|0.0|100
0|2020-09-01|4445.0|0|4568.0|0|38.0|0|0.0|100
0|2020-09-02|4458.0|0|4583.0|0|38.0|0|0.0|100
0|2020-09-03|4495.0|0|4628.0|0|40.0|0|0.0|100
0|2020-09-04|4513.0|0|4654.0|0|42.0|0|0.0|100
0|2020-09-05|4542.0|0|4686.0|0|42.0|0|0.0|100
0|2020-09-06|4569.0|0|4713.0|0|42.0|0|0.0|100
0|2020-09-07|4586.0|0|4730.0|0|42.0|0|0.0|100
0|2020-09-08|4609.0|0|4757.0|0|42.0|0|0.0|100
0|2020-09-09|4639.0|0|4787.0|0|42.0|0|0.0|100
0|2020-09-10|4678.0|0|4833.0|0|42.0|0|0.0|100
0|2020-09-11|4722.0|0|4886.0|0|43.0|0|0.0|100
0|2020-09-12|4752.0|0|4922.0|0|43.0|0|0.0|100
0|2020-09-13|4781.0|0|4959.0|0|43.0|0|0.0|100
0|2020-09-14|4800.0|0|4978.0|0|43.0|0|0.0|100
0|2020-09-15|5003.0|0|4992.0|0|47.0|0|0.0|100
0|2020-09-16|5003.0|0|5003.0|0|47.0|0|0.0|100
0|2020-09-17|5021.0|0|5021.0|0|48.0|0|0.0|100
0|2020-09-18|5033.0|0|5033.0|0|48.0|0|0.0|100
0|2020-09-19|5047.0|0|5047.0|0|49.0|0|0.0|100
0|2020-09-20|5061.0|0|5061.0|0|49.0|0|0.0|100
0|2020-09-21|5087.0|0|5087.0|0|49.0|0|0.0|100
0|2020-09-22|5124.0|0|5124.0|0|49.0|0|0.0|100
0|2020-09-23|5141.0|0|5141.0|0|49.0|0|0.0|100
0|2020-09-24|5165.0|0|5165.0|0|50.0|0|0.0|100
0|2020-09-25|5456.0|0|5456.0|0|50.0|0|0.0|100
0|2020-09-26|5477.0|0|5477.0|0|50.0|0|0.0|100
0|2020-09-27|5526.0|0|5526.0|0|50.0|0|0.0|100
0|2020-09-28|5588.0|0|5588.0|0|50.0|0|0.0|100
0|2020-09-29|5606.0|0|5606.0|0|50.0|0|0.0|100
0|2020-09-30|5640.0|0|5640.0|0|52.0|0|0.0|100
0|2020-10-01|5997.0|0|5997.0|0|53.0|0|0.0|100
0|2020-10-02|6024.0|0|6024.0|0|53.0|0|0.0|100
0|2020-10-03|6048.0|0|6048.0|0|53.0|0|0.0|100
0|2020-10-04|6073.0|0|6073.0|0|53.0|0|0.0|100
0|2020-10-05|6085.0|0|6085.0|0|53.0|0|0.0|100
0|2020-10-06|6116.0|0|6116.0|0|55.0|0|0.0|100
0|2020-10-07|6134.0|0|6134.0|0|56.0|0|0.0|100
0|2020-10-08|6141.0|0|6141.0|0|64.0|0|0.0|100
0|2020-10-09|6172.0|0|6172.0|0|64.0|0|0.0|100
0|2020-10-10|6190.0|0|6190.0|0|65.0|0|0.0|100
0|2020-10-11|6203.0|0|6203.0|0|65.0|0|0.0|100
0|2020-10-12|6220.0|0|6220.0|0|65.0|0|0.0|100
0|2020-10-13|6248.0|0|6248.0|0|65.0|0|0.0|100
0|2020-10-14|6270.0|0|6270.0|0|66.0|0|0.0|100
0|2020-10-15|6285.0|0|6285.0|0|66.0|0|0.0|100
0|2020-10-16|6333.0|0|6333.0|0|67.0|0|0.0|100
0|2020-10-17|6350.0|0|6350.0|0|67.0|0|0.0|100
0|2020-10-18|6369.0|0|6369.0|0|67.0|0|0.0|100
0|2020-10-19|6375.0|0|6375.0|0|67.0|0|0.0|100
0|2020-10-20|6405.0|0|6405.0|0|69.0|0|0.0|100
0|2020-10-21|6443.0|0|6443.0|0|69.0|0|0.0|100
0|2020-10-22|6475.0|0|6475.0|0|69.0|0|0.0|100
0|2020-10-23|6615.0|0|6615.0|0|69.0|0|0.0|100
0|2020-10-24|6637.0|0|6637.0|0|69.0|0|0.0|100
0|2020-10-25|6658.0|0|6658.0|0|69.0|0|0.0|100
0|2020-10-26|6694.0|0|6694.0|0|69.0|0|0.0|100
0|2020-10-27|6712.0|0|6712.0|0|69.0|0|0.0|100
0|2020-10-28|6743.0|0|6743.0|0|69.0|0|0.0|100
0|2020-10-29|6768.0|0|6768.0|0|69.0|0|0.0|100
0|2020-10-30|6888.0|0|6888.0|0|71.0|0|0.0|100
0|2020-10-31|6940.0|0|6940.0|0|71.0|0|0.0|100
0|2020-11-01|6966.0|0|6966.0|0|71.0|0|0.0|100
0|2020-11-02|6985.0|0|6985.0|0|71.0|0|0.0|100
0|2020-11-03|6995.0|0|6995.0|0|74.0|0|0.0|100
0|2020-11-04|7061.0|0|7061.0|0|77.0|0|0.0|100
0|2020-11-05|7097.0|0|7097.0|0|77.0|0|0.0|100
0|2020-11-06|7134.0|0|7134.0|0|83.0|0|0.0|100
0|2020-11-07|7188.0|0|7188.0|0|83.0|0|0.0|100
0|2020-11-08|7226.0|0|7226.0|0|83.0|0|0.0|100
0|2020-11-09|7263.0|0|7263.0|0|83.0|0|0.0|100
0|2020-11-10|7348.0|0|7348.0|0|84.0|0|0.0|100
0|2020-11-11|7409.0|0|7409.0|0|84.0|0|0.0|100
0|2020-11-12|7454.0|0|7454.0|0|84.0|0|0.0|100
0|2020-11-13|7523.0|0|7523.0|0|84.0|0|0.0|100
0|2020-11-14|7596.0|0|7596.0|0|84.0|0|0.0|100
0|2020-11-15|7646.0|0|7646.0|0|84.0|0|0.0|100
0|2020-11-16|7696.0|0|7696.0|0|84.0|0|0.0|100
0|2020-11-17|7772.0|0|7772.0|0|84.0|0|0.0|100
0|2020-11-18|7849.0|0|7849.0|0|84.0|0|0.0|100
0|2020-11-19|7933.0|0|7933.0|0|84.0|0|0.0|100
0|2020-11-20|8038.0|0|8038.0|0|84.0|0|0.0|100
0|2020-11-21|8131.0|0|8131.0|0|84.0|0|0.0|100
0|2020-11-22|8199.0|0|8199.0|0|84.0|0|0.0|100
0|2020-11-23|8269.0|0|8269.0|0|84.0|0|0.0|100
0|2020-11-24|8376.0|0|8376.0|0|84.0|0|0.0|100
0|2020-11-25|8473.0|0|8473.0|0|98.0|0|0.0|100
0|2020-11-26|8576.0|0|8576.0|0|98.0|0|0.0|100
0|2020-11-27|8603.0|0|8603.0|0|98.0|0|0.0|100
0|2020-11-28|8733.0|0|8733.0|0|98.0|0|0.0|100
0|2020-11-29|8820.0|0|8820.0|0|98.0|0|0.0|100
0|2020-11-30|8890.0|0|8890.0|0|98.0|0|0.0|100
0|2020-12-01|9051.0|0|9051.0|0|137.0|0|0.0|100
0|2020-12-02|9163.0|0|9163.0|0|137.0|0|0.0|100
0|2020-12-03|9341.0|0|9341.0|0|137.0|0|0.0|100
0|2020-12-04|9501.0|0|9501.0|0|138.0|0|0.0|100
0|2020-12-05|9626.0|0|9626.0|0|138.0|0|0.0|100
0|2020-12-06|9728.0|0|9728.0|0|138.0|0|0.0|100
0|2020-12-07|9821.0|0|9821.0|0|138.0|0|0.0|100
0|2020-12-08|9974.0|0|9974.0|0|141.0|0|0.0|100
0|2020-12-09|10087.0|0|10087.0|0|141.0|0|0.0|100
0|2020-12-10|10288.0|0|10288.0|0|141.0|0|0.0|100
0|2020-12-11|10489.0|0|10489.0|0|141.0|0|0.0|100
0|2020-12-12|10665.0|0|10665.0|0|141.0|0|0.0|100
0|2020-12-13|10806.0|0|10806.0|0|141.0|0|0.0|100
0|2020-12-14|10898.0|0|10898.0|0|141.0|0|0.0|100
0|2020-12-15|11061.0|0|11061.0|0|141.0|0|0.0|100
0|2020-12-16|11212.0|0|11212.0|0|145.0|0|0.0|100
0|2020-12-17|11364.0|0|11364.0|0|145.0|0|0.0|100
0|2020-12-18|11556.0|0|11556.0|0|146.0|0|0.0|100
0|2020-12-19|11722.0|0|11722.0|0|147.0|0|0.0|100
0|2020-12-20|11827.0|0|11827.0|0|147.0|0|0.0|100
0|2020-12-21|11952.0|0|11952.0|0|147.0|0|0.0|100
0|2020-12-22|12155.0|0|12155.0|0|149.0|0|0.0|100
0|2020-12-23|12321.0|0|12321.0|0|151.0|0|0.0|100
0|2020-12-24|12521.0|0|12521.0|0|151.0|0|0.0|100
0|2020-12-25|12666.0|0|12666.0|0|151.0|0|0.0|100
0|2020-12-26|12708.0|0|12708.0|0|151.0|0|0.0|100
0|2020-12-27|12825.0|0|12825.0|0|152.0|0|0.0|100
0|2020-12-28|12962.0|0|12962.0|0|152.0|0|0.0|100
0|2020-12-29|13172.0|0|13172.0|0|156.0|0|0.0|100
0|2020-12-30|13392.0|0|13392.0|0|160.0|0|0.0|100
0|2020-12-31|13601.0|0|13601.0|0|161.0|0|0.0|100
0|2021-01-01|13823.0|0|13823.0|0|169.0|0|0.0|100
0|2021-01-02|13955.0|0|13955.0|0|169.0|0|0.0|100
0|2021-01-03|14064.0|0|14064.0|0|169.0|0|0.0|100
0|2021-01-04|14187.0|0|14187.0|0|169.0|0|0.0|100
0|2021-01-05|14440.0|0|14440.0|0|169.0|0|0.0|100
0|2021-01-06|14656.0|0|14656.0|0|171.0|0|0.0|100
0|2021-01-07|14845.0|0|14845.0|0|171.0|0|0.0|100
0|2021-01-08|15052.0|0|15052.0|0|171.0|0|0.0|100
0|2021-01-09|15202.0|0|15202.0|0|173.0|0|0.0|100
0|2021-01-10|15327.0|0|15327.0|0|173.0|0|0.0|100
0|2021-01-11|15417.0|0|15417.0|0|173.0|0|0.0|100
0|2021-01-12|15572.0|0|15572.0|0|175.0|0|0.0|100
0|2021-01-13|15701.0|0|15701.0|0|175.0|0|0.0|100
0|2021-01-14|15841.0|0|15841.0|0|177.0|0|0.0|100
0|2021-01-15|16002.0|0|16002.0|0|179.0|0|0.0|100
0|2021-01-16|16176.0|0|16176.0|0|182.0|0|0.0|100
0|2021-01-17|16251.0|0|16251.0|0|182.0|0|0.0|100
0|2021-01-18|16346.0|0|16346.0|0|182.0|0|0.0|100
0|2021-01-19|16513.0|0|16513.0|0|183.0|0|0.0|100
0|2021-01-20|16653.0|0|16653.0|0|184.0|0|0.0|100
0|2021-01-21|16798.0|0|16798.0|0|188.0|0|0.0|100
0|2021-01-22|16981.0|0|16981.0|0|188.0|0|0.0|100
0|2021-01-23|17128.0|0|17128.0|0|189.0|0|0.0|100
0|2021-01-24|17256.0|0|17256.0|0|189.0|0|0.0|100
0|2021-01-25|17333.0|0|17333.0|0|189.0|0|0.0|100
0|2021-01-26|17496.0|0|17496.0|0|216.0|0|0.0|100
0|2021-01-27|17629.0|0|17629.0|0|217.0|0|0.0|100
0|2021-01-28|17779.0|0|17779.0|0|225.0|0|0.0|100
