|dates|Livingston_NewYork_UnitedStates.JHU_ConfirmedCases.data|Livingston_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Livingston_NewYork_UnitedStates.NYT_ConfirmedCases.data|Livingston_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Livingston_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Livingston_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Livingston_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Livingston_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|106.0|0|106.0|0|7.0|0|0.0|100
0|2020-05-15|106.0|0|106.0|0|7.0|0|0.0|100
0|2020-05-16|107.0|0|107.0|0|7.0|0|0.0|100
0|2020-05-17|110.0|0|110.0|0|7.0|0|0.0|100
0|2020-05-18|110.0|0|110.0|0|7.0|0|0.0|100
0|2020-05-19|111.0|0|111.0|0|7.0|0|0.0|100
0|2020-05-20|111.0|0|111.0|0|7.0|0|0.0|100
0|2020-05-21|114.0|0|114.0|0|7.0|0|0.0|100
0|2020-05-22|114.0|0|114.0|0|7.0|0|0.0|100
0|2020-05-23|114.0|0|114.0|0|7.0|0|0.0|100
0|2020-05-24|114.0|0|114.0|0|7.0|0|0.0|100
0|2020-05-25|115.0|0|115.0|0|7.0|0|0.0|100
0|2020-05-26|118.0|0|118.0|0|7.0|0|0.0|100
0|2020-05-27|118.0|0|118.0|0|7.0|0|0.0|100
0|2020-05-28|118.0|0|118.0|0|7.0|0|0.0|100
0|2020-05-29|118.0|0|118.0|0|7.0|0|0.0|100
0|2020-05-30|118.0|0|118.0|0|7.0|0|0.0|100
0|2020-05-31|119.0|0|119.0|0|7.0|0|0.0|100
0|2020-06-01|119.0|0|119.0|0|7.0|0|0.0|100
0|2020-06-02|119.0|0|119.0|0|7.0|0|0.0|100
0|2020-06-03|120.0|0|120.0|0|7.0|0|0.0|100
0|2020-06-04|120.0|0|120.0|0|7.0|0|0.0|100
0|2020-06-05|121.0|0|121.0|0|7.0|0|0.0|100
0|2020-06-06|121.0|0|121.0|0|7.0|0|0.0|100
0|2020-06-07|121.0|0|121.0|0|7.0|0|0.0|100
0|2020-06-08|121.0|0|121.0|0|7.0|0|0.0|100
0|2020-06-09|121.0|0|121.0|0|7.0|0|0.0|100
0|2020-06-10|121.0|0|121.0|0|7.0|0|0.0|100
0|2020-06-11|121.0|0|121.0|0|7.0|0|0.0|100
0|2020-06-12|121.0|0|121.0|0|8.0|0|0.0|100
0|2020-06-13|122.0|0|122.0|0|8.0|0|0.0|100
0|2020-06-14|123.0|0|123.0|0|8.0|0|0.0|100
0|2020-06-15|123.0|0|123.0|0|8.0|0|0.0|100
0|2020-06-16|123.0|0|123.0|0|8.0|0|0.0|100
0|2020-06-17|123.0|0|123.0|0|8.0|0|0.0|100
0|2020-06-18|123.0|0|123.0|0|8.0|0|0.0|100
0|2020-06-19|123.0|0|123.0|0|8.0|0|0.0|100
0|2020-06-20|123.0|0|123.0|0|8.0|0|0.0|100
0|2020-06-21|123.0|0|123.0|0|8.0|0|0.0|100
0|2020-06-22|124.0|0|124.0|0|8.0|0|0.0|100
0|2020-06-23|125.0|0|125.0|0|8.0|0|0.0|100
0|2020-06-24|125.0|0|125.0|0|8.0|0|0.0|100
0|2020-06-25|126.0|0|126.0|0|8.0|0|0.0|100
0|2020-06-26|126.0|0|126.0|0|8.0|0|0.0|100
0|2020-06-27|126.0|0|126.0|0|8.0|0|0.0|100
0|2020-06-28|128.0|0|128.0|0|8.0|0|0.0|100
0|2020-06-29|128.0|0|128.0|0|8.0|0|0.0|100
0|2020-06-30|129.0|0|129.0|0|8.0|0|0.0|100
0|2020-07-01|130.0|0|130.0|0|8.0|0|0.0|100
0|2020-07-02|130.0|0|130.0|0|8.0|0|0.0|100
0|2020-07-03|130.0|0|130.0|0|8.0|0|0.0|100
0|2020-07-04|131.0|0|131.0|0|8.0|0|0.0|100
0|2020-07-05|132.0|0|132.0|0|8.0|0|0.0|100
0|2020-07-06|133.0|0|133.0|0|8.0|0|0.0|100
0|2020-07-07|134.0|0|134.0|0|8.0|0|0.0|100
0|2020-07-08|137.0|0|137.0|0|8.0|0|0.0|100
0|2020-07-09|140.0|0|140.0|0|8.0|0|0.0|100
0|2020-07-10|144.0|0|144.0|0|8.0|0|0.0|100
0|2020-07-11|145.0|0|145.0|0|8.0|0|0.0|100
0|2020-07-12|147.0|0|147.0|0|8.0|0|0.0|100
0|2020-07-13|147.0|0|147.0|0|8.0|0|0.0|100
0|2020-07-14|151.0|0|151.0|0|8.0|0|0.0|100
0|2020-07-15|151.0|0|151.0|0|8.0|0|0.0|100
0|2020-07-16|153.0|0|153.0|0|8.0|0|0.0|100
0|2020-07-17|155.0|0|155.0|0|8.0|0|0.0|100
0|2020-07-18|157.0|0|157.0|0|8.0|0|0.0|100
0|2020-07-19|158.0|0|158.0|0|8.0|0|0.0|100
0|2020-07-20|159.0|0|159.0|0|8.0|0|0.0|100
0|2020-07-21|160.0|0|160.0|0|8.0|0|0.0|100
0|2020-07-22|161.0|0|161.0|0|8.0|0|0.0|100
0|2020-07-23|161.0|0|161.0|0|8.0|0|0.0|100
0|2020-07-24|161.0|0|161.0|0|8.0|0|0.0|100
0|2020-07-25|162.0|0|162.0|0|8.0|0|0.0|100
0|2020-07-26|162.0|0|162.0|0|8.0|0|0.0|100
0|2020-07-27|162.0|0|162.0|0|8.0|0|0.0|100
0|2020-07-28|162.0|0|162.0|0|8.0|0|0.0|100
0|2020-07-29|163.0|0|163.0|0|8.0|0|0.0|100
0|2020-07-30|164.0|0|164.0|0|8.0|0|0.0|100
0|2020-07-31|165.0|0|165.0|0|8.0|0|0.0|100
0|2020-08-01|166.0|0|166.0|0|8.0|0|0.0|100
0|2020-08-02|167.0|0|167.0|0|8.0|0|0.0|100
0|2020-08-03|167.0|0|167.0|0|8.0|0|0.0|100
0|2020-08-04|170.0|0|170.0|0|8.0|0|0.0|100
0|2020-08-05|171.0|0|171.0|0|8.0|0|0.0|100
0|2020-08-06|173.0|0|173.0|0|8.0|0|0.0|100
0|2020-08-07|174.0|0|174.0|0|8.0|0|0.0|100
0|2020-08-08|176.0|0|176.0|0|8.0|0|0.0|100
0|2020-08-09|176.0|0|176.0|0|8.0|0|0.0|100
0|2020-08-10|176.0|0|176.0|0|8.0|0|0.0|100
0|2020-08-11|176.0|0|176.0|0|8.0|0|0.0|100
0|2020-08-12|176.0|0|176.0|0|8.0|0|0.0|100
0|2020-08-13|176.0|0|176.0|0|8.0|0|0.0|100
0|2020-08-14|178.0|0|178.0|0|8.0|0|0.0|100
0|2020-08-15|178.0|0|178.0|0|8.0|0|0.0|100
0|2020-08-16|178.0|0|178.0|0|8.0|0|0.0|100
0|2020-08-17|178.0|0|178.0|0|8.0|0|0.0|100
0|2020-08-18|178.0|0|178.0|0|8.0|0|0.0|100
0|2020-08-19|178.0|0|178.0|0|8.0|0|0.0|100
0|2020-08-20|178.0|0|178.0|0|8.0|0|0.0|100
0|2020-08-21|178.0|0|178.0|0|8.0|0|0.0|100
0|2020-08-22|179.0|0|179.0|0|8.0|0|0.0|100
0|2020-08-23|180.0|0|180.0|0|8.0|0|0.0|100
0|2020-08-24|180.0|0|180.0|0|8.0|0|0.0|100
0|2020-08-25|181.0|0|181.0|0|8.0|0|0.0|100
0|2020-08-26|181.0|0|181.0|0|8.0|0|0.0|100
0|2020-08-27|181.0|0|181.0|0|8.0|0|0.0|100
0|2020-08-28|181.0|0|181.0|0|8.0|0|0.0|100
0|2020-08-29|182.0|0|182.0|0|8.0|0|0.0|100
0|2020-08-30|182.0|0|182.0|0|8.0|0|0.0|100
0|2020-08-31|183.0|0|183.0|0|8.0|0|0.0|100
0|2020-09-01|183.0|0|183.0|0|8.0|0|0.0|100
0|2020-09-02|184.0|0|184.0|0|8.0|0|0.0|100
0|2020-09-03|187.0|0|187.0|0|8.0|0|0.0|100
0|2020-09-04|188.0|0|188.0|0|8.0|0|0.0|100
0|2020-09-05|188.0|0|188.0|0|8.0|0|0.0|100
0|2020-09-06|189.0|0|189.0|0|8.0|0|0.0|100
0|2020-09-07|189.0|0|189.0|0|8.0|0|0.0|100
0|2020-09-08|189.0|0|189.0|0|8.0|0|0.0|100
0|2020-09-09|190.0|0|190.0|0|8.0|0|0.0|100
0|2020-09-10|190.0|0|190.0|0|8.0|0|0.0|100
0|2020-09-11|190.0|0|190.0|0|8.0|0|0.0|100
0|2020-09-12|194.0|0|194.0|0|8.0|0|0.0|100
0|2020-09-13|196.0|0|196.0|0|8.0|0|0.0|100
0|2020-09-14|196.0|0|196.0|0|8.0|0|0.0|100
0|2020-09-15|196.0|0|196.0|0|8.0|0|0.0|100
0|2020-09-16|197.0|0|197.0|0|8.0|0|0.0|100
0|2020-09-17|199.0|0|199.0|0|8.0|0|0.0|100
0|2020-09-18|201.0|0|201.0|0|8.0|0|0.0|100
0|2020-09-19|201.0|0|201.0|0|8.0|0|0.0|100
0|2020-09-20|201.0|0|201.0|0|8.0|0|0.0|100
0|2020-09-21|201.0|0|201.0|0|8.0|0|0.0|100
0|2020-09-22|202.0|0|202.0|0|8.0|0|0.0|100
0|2020-09-23|202.0|0|202.0|0|8.0|0|0.0|100
0|2020-09-24|205.0|0|205.0|0|8.0|0|0.0|100
0|2020-09-25|206.0|0|206.0|0|8.0|0|0.0|100
0|2020-09-26|207.0|0|207.0|0|8.0|0|0.0|100
0|2020-09-27|207.0|0|207.0|0|8.0|0|0.0|100
0|2020-09-28|207.0|0|207.0|0|8.0|0|0.0|100
0|2020-09-29|207.0|0|207.0|0|8.0|0|0.0|100
0|2020-09-30|208.0|0|208.0|0|8.0|0|0.0|100
0|2020-10-01|208.0|0|208.0|0|8.0|0|0.0|100
0|2020-10-02|209.0|0|209.0|0|8.0|0|0.0|100
0|2020-10-03|210.0|0|210.0|0|8.0|0|0.0|100
0|2020-10-04|211.0|0|211.0|0|8.0|0|0.0|100
0|2020-10-05|211.0|0|211.0|0|8.0|0|0.0|100
0|2020-10-06|212.0|0|212.0|0|8.0|0|0.0|100
0|2020-10-07|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-10-08|216.0|0|216.0|0|8.0|0|0.0|100
0|2020-10-09|219.0|0|219.0|0|8.0|0|0.0|100
0|2020-10-10|219.0|0|219.0|0|8.0|0|0.0|100
0|2020-10-11|222.0|0|222.0|0|8.0|0|0.0|100
0|2020-10-12|225.0|0|225.0|0|8.0|0|0.0|100
0|2020-10-13|227.0|0|227.0|0|8.0|0|0.0|100
0|2020-10-14|227.0|0|227.0|0|8.0|0|0.0|100
0|2020-10-15|232.0|0|232.0|0|8.0|0|0.0|100
0|2020-10-16|234.0|0|234.0|0|8.0|0|0.0|100
0|2020-10-17|239.0|0|239.0|0|8.0|0|0.0|100
0|2020-10-18|239.0|0|239.0|0|8.0|0|0.0|100
0|2020-10-19|243.0|0|243.0|0|8.0|0|0.0|100
0|2020-10-20|250.0|0|250.0|0|8.0|0|0.0|100
0|2020-10-21|256.0|0|256.0|0|8.0|0|0.0|100
0|2020-10-22|261.0|0|261.0|0|8.0|0|0.0|100
0|2020-10-23|266.0|0|266.0|0|8.0|0|0.0|100
0|2020-10-24|272.0|0|272.0|0|8.0|0|0.0|100
0|2020-10-25|280.0|0|280.0|0|8.0|0|0.0|100
0|2020-10-26|298.0|0|298.0|0|8.0|0|0.0|100
0|2020-10-27|303.0|0|303.0|0|8.0|0|0.0|100
0|2020-10-28|305.0|0|305.0|0|8.0|0|0.0|100
0|2020-10-29|313.0|0|313.0|0|8.0|0|0.0|100
0|2020-10-30|327.0|0|327.0|0|8.0|0|0.0|100
0|2020-10-31|332.0|0|332.0|0|8.0|0|0.0|100
0|2020-11-01|350.0|0|350.0|0|8.0|0|0.0|100
0|2020-11-02|356.0|0|356.0|0|8.0|0|0.0|100
0|2020-11-03|359.0|0|359.0|0|8.0|0|0.0|100
0|2020-11-04|368.0|0|368.0|0|8.0|0|0.0|100
0|2020-11-05|375.0|0|375.0|0|8.0|0|0.0|100
0|2020-11-06|393.0|0|393.0|0|8.0|0|0.0|100
0|2020-11-07|402.0|0|402.0|0|8.0|0|0.0|100
0|2020-11-08|406.0|0|406.0|0|8.0|0|0.0|100
0|2020-11-09|408.0|0|408.0|0|8.0|0|0.0|100
0|2020-11-10|408.0|0|432.0|0|8.0|0|0.0|100
0|2020-11-11|443.0|0|443.0|0|8.0|0|0.0|100
0|2020-11-12|451.0|0|451.0|0|8.0|0|0.0|100
0|2020-11-13|466.0|0|466.0|0|8.0|0|0.0|100
0|2020-11-14|481.0|0|481.0|0|8.0|0|0.0|100
0|2020-11-15|488.0|0|488.0|0|8.0|0|0.0|100
0|2020-11-16|499.0|0|499.0|0|8.0|0|0.0|100
0|2020-11-17|509.0|0|509.0|0|8.0|0|0.0|100
0|2020-11-18|527.0|0|527.0|0|8.0|0|0.0|100
0|2020-11-19|542.0|0|542.0|0|8.0|0|0.0|100
0|2020-11-20|549.0|0|549.0|0|8.0|0|0.0|100
0|2020-11-21|577.0|0|577.0|0|8.0|0|0.0|100
0|2020-11-22|583.0|0|583.0|0|8.0|0|0.0|100
0|2020-11-23|617.0|0|617.0|0|8.0|0|0.0|100
0|2020-11-24|624.0|0|624.0|0|8.0|0|0.0|100
0|2020-11-25|642.0|0|642.0|0|8.0|0|0.0|100
0|2020-11-26|655.0|0|655.0|0|9.0|0|0.0|100
0|2020-11-27|671.0|0|671.0|0|9.0|0|0.0|100
0|2020-11-28|683.0|0|683.0|0|9.0|0|0.0|100
0|2020-11-29|700.0|0|700.0|0|9.0|0|0.0|100
0|2020-11-30|714.0|0|714.0|0|9.0|0|0.0|100
0|2020-12-01|738.0|0|738.0|0|11.0|0|0.0|100
0|2020-12-02|764.0|0|764.0|0|11.0|0|0.0|100
0|2020-12-03|789.0|0|789.0|0|12.0|0|0.0|100
0|2020-12-04|815.0|0|815.0|0|12.0|0|0.0|100
0|2020-12-05|855.0|0|855.0|0|13.0|0|0.0|100
0|2020-12-06|895.0|0|895.0|0|13.0|0|0.0|100
0|2020-12-07|906.0|0|906.0|0|14.0|0|0.0|100
0|2020-12-08|923.0|0|923.0|0|15.0|0|0.0|100
0|2020-12-09|971.0|0|971.0|0|15.0|0|0.0|100
0|2020-12-10|1017.0|0|1017.0|0|16.0|0|0.0|100
0|2020-12-11|1049.0|0|1049.0|0|16.0|0|0.0|100
0|2020-12-12|1077.0|0|1077.0|0|17.0|0|0.0|100
0|2020-12-13|1111.0|0|1111.0|0|19.0|0|0.0|100
0|2020-12-14|1135.0|0|1135.0|0|19.0|0|0.0|100
0|2020-12-15|1168.0|0|1168.0|0|20.0|0|0.0|100
0|2020-12-16|1206.0|0|1206.0|0|20.0|0|0.0|100
0|2020-12-17|1270.0|0|1270.0|0|20.0|0|0.0|100
0|2020-12-18|1318.0|0|1318.0|0|20.0|0|0.0|100
0|2020-12-19|1352.0|0|1352.0|0|20.0|0|0.0|100
0|2020-12-20|1398.0|0|1398.0|0|21.0|0|0.0|100
0|2020-12-21|1432.0|0|1432.0|0|22.0|0|0.0|100
0|2020-12-22|1483.0|0|1483.0|0|22.0|0|0.0|100
0|2020-12-23|1543.0|0|1543.0|0|23.0|0|0.0|100
0|2020-12-24|1579.0|0|1579.0|0|23.0|0|0.0|100
0|2020-12-25|1650.0|0|1650.0|0|23.0|0|0.0|100
0|2020-12-26|1691.0|0|1691.0|0|23.0|0|0.0|100
0|2020-12-27|1714.0|0|1714.0|0|23.0|0|0.0|100
0|2020-12-28|1750.0|0|1750.0|0|24.0|0|0.0|100
0|2020-12-29|1778.0|0|1778.0|0|24.0|0|0.0|100
0|2020-12-30|1811.0|0|1811.0|0|24.0|0|0.0|100
0|2020-12-31|1863.0|0|1863.0|0|24.0|0|0.0|100
0|2021-01-01|1928.0|0|1928.0|0|25.0|0|0.0|100
0|2021-01-02|1972.0|0|1972.0|0|25.0|0|0.0|100
0|2021-01-03|2006.0|0|2006.0|0|25.0|0|0.0|100
0|2021-01-04|2042.0|0|2042.0|0|26.0|0|0.0|100
0|2021-01-05|2079.0|0|2079.0|0|28.0|0|0.0|100
0|2021-01-06|2122.0|0|2122.0|0|28.0|0|0.0|100
0|2021-01-07|2195.0|0|2195.0|0|30.0|0|0.0|100
0|2021-01-08|2259.0|0|2259.0|0|30.0|0|0.0|100
0|2021-01-09|2294.0|0|2294.0|0|31.0|0|0.0|100
0|2021-01-10|2371.0|0|2371.0|0|31.0|0|0.0|100
0|2021-01-11|2385.0|0|2385.0|0|32.0|0|0.0|100
0|2021-01-12|2432.0|0|2432.0|0|33.0|0|0.0|100
0|2021-01-13|2465.0|0|2465.0|0|33.0|0|0.0|100
0|2021-01-14|2510.0|0|2510.0|0|34.0|0|0.0|100
0|2021-01-15|2561.0|0|2561.0|0|36.0|0|0.0|100
0|2021-01-16|2605.0|0|2605.0|0|37.0|0|0.0|100
0|2021-01-17|2645.0|0|2645.0|0|38.0|0|0.0|100
0|2021-01-18|2677.0|0|2677.0|0|40.0|0|0.0|100
0|2021-01-19|2704.0|0|2704.0|0|40.0|0|0.0|100
0|2021-01-20|2737.0|0|2737.0|0|42.0|0|0.0|100
0|2021-01-21|2767.0|0|2767.0|0|42.0|0|0.0|100
0|2021-01-22|2815.0|0|2815.0|0|42.0|0|0.0|100
0|2021-01-23|2844.0|0|2844.0|0|42.0|0|0.0|100
0|2021-01-24|2877.0|0|2877.0|0|42.0|0|0.0|100
0|2021-01-25|2894.0|0|2894.0|0|42.0|0|0.0|100
0|2021-01-26|2911.0|0|2911.0|0|43.0|0|0.0|100
0|2021-01-27|2934.0|0|2934.0|0|43.0|0|0.0|100
0|2021-01-28|2958.0|0|2958.0|0|44.0|0|0.0|100
0|2021-01-29|2987.0|0|2987.0|0|45.0|0|0.0|100
0|2021-01-30|3003.0|0|3003.0|0|46.0|0|0.0|100
0|2021-01-31|3020.0|0|3020.0|0|46.0|0|0.0|100
0|2021-02-01|3031.0|0|3031.0|0|48.0|0|0.0|100
0|2021-02-02|3042.0|0|3042.0|0|48.0|0|0.0|100
0|2021-02-03|3069.0|0|3069.0|0|49.0|0|0.0|100
0|2021-02-04|3097.0|0|3097.0|0|49.0|0|0.0|100
0|2021-02-05|3127.0|0|3127.0|0|49.0|0|0.0|100
0|2021-02-06|3154.0|0|3154.0|0|49.0|0|0.0|100
0|2021-02-07|3196.0|0|3196.0|0|50.0|0|0.0|100
