|dates|Bossier_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Bossier_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Bossier_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Bossier_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Bossier_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Bossier_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Bossier_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Bossier_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|327.0|0|327.0|0|22.0|0|0.0|100
0|2020-05-15|336.0|0|336.0|0|23.0|0|0.0|100
0|2020-05-16|342.0|0|342.0|0|23.0|0|0.0|100
0|2020-05-17|344.0|0|344.0|0|23.0|0|0.0|100
0|2020-05-18|346.0|0|346.0|0|24.0|0|0.0|100
0|2020-05-19|348.0|0|348.0|0|24.0|0|0.0|100
0|2020-05-20|353.0|0|353.0|0|24.0|0|0.0|100
0|2020-05-21|374.0|0|374.0|0|24.0|0|0.0|100
0|2020-05-22|380.0|0|380.0|0|24.0|0|0.0|100
0|2020-05-23|380.0|0|381.0|0|24.0|0|0.0|100
0|2020-05-24|382.0|0|382.0|0|25.0|0|0.0|100
0|2020-05-25|398.0|0|398.0|0|25.0|0|0.0|100
0|2020-05-26|398.0|0|398.0|0|25.0|0|0.0|100
0|2020-05-27|402.0|0|402.0|0|26.0|0|0.0|100
0|2020-05-28|406.0|0|406.0|0|26.0|0|0.0|100
0|2020-05-29|406.0|0|406.0|0|26.0|0|0.0|100
0|2020-05-30|412.0|0|412.0|0|26.0|0|0.0|100
0|2020-05-31|415.0|0|415.0|0|26.0|0|0.0|100
0|2020-06-01|416.0|0|416.0|0|26.0|0|0.0|100
0|2020-06-02|421.0|0|421.0|0|26.0|0|0.0|100
0|2020-06-03|425.0|0|425.0|0|25.0|0|0.0|100
0|2020-06-04|438.0|0|438.0|0|25.0|0|0.0|100
0|2020-06-05|450.0|0|450.0|0|25.0|0|0.0|100
0|2020-06-06|453.0|0|453.0|0|25.0|0|0.0|100
0|2020-06-07|463.0|0|463.0|0|26.0|0|0.0|100
0|2020-06-08|464.0|0|464.0|0|26.0|0|0.0|100
0|2020-06-09|473.0|0|473.0|0|26.0|0|0.0|100
0|2020-06-10|478.0|0|478.0|0|26.0|0|0.0|100
0|2020-06-11|484.0|0|484.0|0|26.0|0|0.0|100
0|2020-06-12|488.0|0|488.0|0|26.0|0|0.0|100
0|2020-06-13|494.0|0|494.0|0|27.0|0|0.0|100
0|2020-06-14|502.0|0|502.0|0|28.0|0|0.0|100
0|2020-06-15|510.0|0|510.0|0|28.0|0|0.0|100
0|2020-06-16|513.0|0|513.0|0|28.0|0|0.0|100
0|2020-06-17|528.0|0|528.0|0|28.0|0|0.0|100
0|2020-06-18|528.0|0|528.0|0|28.0|0|0.0|100
0|2020-06-19|643.0|0|643.0|0|28.0|0|0.0|100
0|2020-06-20|654.0|0|654.0|0|28.0|0|0.0|100
0|2020-06-21|665.0|0|665.0|0|28.0|0|0.0|100
0|2020-06-22|668.0|0|668.0|0|28.0|0|0.0|100
0|2020-06-23|697.0|0|697.0|0|28.0|0|0.0|100
0|2020-06-24|720.0|0|720.0|0|28.0|0|0.0|100
0|2020-06-25|751.0|0|751.0|0|28.0|0|0.0|100
0|2020-06-26|780.0|0|780.0|0|29.0|0|0.0|100
0|2020-06-27|780.0|0|780.0|0|29.0|0|0.0|100
0|2020-06-28|825.0|0|825.0|0|29.0|0|0.0|100
0|2020-06-29|836.0|0|836.0|0|29.0|0|0.0|100
0|2020-06-30|875.0|0|875.0|0|30.0|0|0.0|100
0|2020-07-01|906.0|0|906.0|0|31.0|0|0.0|100
0|2020-07-02|947.0|0|947.0|0|32.0|0|0.0|100
0|2020-07-03|971.0|0|971.0|0|33.0|0|0.0|100
0|2020-07-04|971.0|0|971.0|0|33.0|0|0.0|100
0|2020-07-05|1007.0|0|1007.0|0|35.0|0|0.0|100
0|2020-07-06|1030.0|0|1030.0|0|35.0|0|0.0|100
0|2020-07-07|1099.0|0|1099.0|0|36.0|0|0.0|100
0|2020-07-08|1142.0|0|1142.0|0|36.0|0|0.0|100
0|2020-07-09|1177.0|0|1177.0|0|36.0|0|0.0|100
0|2020-07-10|1219.0|0|1219.0|0|37.0|0|0.0|100
0|2020-07-11|1254.0|0|1254.0|0|38.0|0|0.0|100
0|2020-07-12|1274.0|0|1274.0|0|39.0|0|0.0|100
0|2020-07-13|1315.0|0|1315.0|0|39.0|0|0.0|100
0|2020-07-14|1370.0|0|1370.0|0|39.0|0|0.0|100
0|2020-07-15|1403.0|0|1403.0|0|39.0|0|0.0|100
0|2020-07-16|1432.0|0|1432.0|0|41.0|0|0.0|100
0|2020-07-17|1474.0|0|1474.0|0|43.0|0|0.0|100
0|2020-07-18|1474.0|0|1474.0|0|43.0|0|0.0|100
0|2020-07-19|1564.0|0|1564.0|0|45.0|0|0.0|100
0|2020-07-20|1602.0|0|1602.0|0|47.0|0|0.0|100
0|2020-07-21|1655.0|0|1655.0|0|52.0|0|0.0|100
0|2020-07-22|1701.0|0|1701.0|0|53.0|0|0.0|100
0|2020-07-23|1742.0|0|1742.0|0|53.0|0|0.0|100
0|2020-07-24|1776.0|0|1776.0|0|58.0|0|0.0|100
0|2020-07-25|1776.0|0|1776.0|0|58.0|0|0.0|100
0|2020-07-26|1855.0|0|1855.0|0|60.0|0|0.0|100
0|2020-07-27|1894.0|0|1894.0|0|60.0|0|0.0|100
0|2020-07-28|1926.0|0|1926.0|0|63.0|0|0.0|100
0|2020-07-29|1978.0|0|1978.0|0|64.0|0|0.0|100
0|2020-07-30|2017.0|0|2017.0|0|66.0|0|0.0|100
0|2020-07-31|2054.0|0|2054.0|0|67.0|0|0.0|100
0|2020-08-01|2054.0|0|2054.0|0|67.0|0|0.0|100
0|2020-08-02|2111.0|0|2111.0|0|73.0|0|0.0|100
0|2020-08-03|2118.0|0|2118.0|0|73.0|0|0.0|100
0|2020-08-04|2192.0|0|2192.0|0|73.0|0|0.0|100
0|2020-08-05|2275.0|0|2275.0|0|75.0|0|0.0|100
0|2020-08-06|2295.0|0|2295.0|0|75.0|0|0.0|100
0|2020-08-07|2311.0|0|2311.0|0|79.0|0|0.0|100
0|2020-08-08|2311.0|0|2311.0|0|79.0|0|0.0|100
0|2020-08-09|2333.0|0|2333.0|0|81.0|0|0.0|100
0|2020-08-10|2339.0|0|2339.0|0|81.0|0|0.0|100
0|2020-08-11|2374.0|0|2374.0|0|82.0|0|0.0|100
0|2020-08-12|2390.0|0|2390.0|0|82.0|0|0.0|100
0|2020-08-13|2428.0|0|2428.0|0|82.0|0|0.0|100
0|2020-08-14|2445.0|0|2445.0|0|82.0|0|0.0|100
0|2020-08-15|2445.0|0|2445.0|0|82.0|0|0.0|100
0|2020-08-16|2464.0|0|2464.0|0|84.0|0|0.0|100
0|2020-08-17|2471.0|0|2471.0|0|84.0|0|0.0|100
0|2020-08-18|2488.0|0|2488.0|0|84.0|0|0.0|100
0|2020-08-19|2499.0|0|2499.0|0|85.0|0|0.0|100
0|2020-08-20|2508.0|0|2508.0|0|86.0|0|0.0|100
0|2020-08-21|2520.0|0|2520.0|0|87.0|0|0.0|100
0|2020-08-22|2520.0|0|2520.0|0|87.0|0|0.0|100
0|2020-08-23|2549.0|0|2549.0|0|90.0|0|0.0|100
0|2020-08-24|2557.0|0|2557.0|0|91.0|0|0.0|100
0|2020-08-25|2619.0|0|2619.0|0|92.0|0|0.0|100
0|2020-08-26|2653.0|0|2653.0|0|92.0|0|0.0|100
0|2020-08-27|2667.0|0|2667.0|0|92.0|0|0.0|100
0|2020-08-28|2674.0|0|2674.0|0|92.0|0|0.0|100
0|2020-08-29|2674.0|0|2674.0|0|92.0|0|0.0|100
0|2020-08-30|2693.0|0|2693.0|0|92.0|0|0.0|100
0|2020-08-31|2703.0|0|2703.0|0|92.0|0|0.0|100
0|2020-09-01|2728.0|0|2728.0|0|92.0|0|0.0|100
0|2020-09-02|2732.0|0|2732.0|0|93.0|0|0.0|100
0|2020-09-03|2749.0|0|2749.0|0|94.0|0|0.0|100
0|2020-09-04|2776.0|0|2776.0|0|94.0|0|0.0|100
0|2020-09-05|2776.0|0|2776.0|0|94.0|0|0.0|100
0|2020-09-06|2814.0|0|2814.0|0|97.0|0|0.0|100
0|2020-09-07|2826.0|0|2826.0|0|97.0|0|0.0|100
0|2020-09-08|2836.0|0|2836.0|0|98.0|0|0.0|100
0|2020-09-09|2849.0|0|2849.0|0|98.0|0|0.0|100
0|2020-09-10|2861.0|0|2861.0|0|100.0|0|0.0|100
0|2020-09-11|2894.0|0|2894.0|0|101.0|0|0.0|100
0|2020-09-12|2894.0|0|2894.0|0|101.0|0|0.0|100
0|2020-09-13|2926.0|0|2926.0|0|102.0|0|0.0|100
0|2020-09-14|2942.0|0|2942.0|0|102.0|0|0.0|100
0|2020-09-15|2942.0|0|2952.0|0|103.0|0|0.0|100
0|2020-09-16|2964.0|0|2964.0|0|104.0|0|0.0|100
0|2020-09-17|3005.0|0|3005.0|0|104.0|0|0.0|100
0|2020-09-18|3068.0|0|3068.0|0|104.0|0|0.0|100
0|2020-09-19|3068.0|0|3068.0|0|104.0|0|0.0|100
0|2020-09-20|3068.0|0|3119.0|0|104.0|0|0.0|100
0|2020-09-21|3068.0|0|3122.0|0|104.0|0|0.0|100
0|2020-09-22|3138.0|0|3138.0|0|106.0|0|0.0|100
0|2020-09-23|3181.0|0|3181.0|0|106.0|0|0.0|100
0|2020-09-24|3212.0|0|3212.0|0|105.0|0|0.0|100
0|2020-09-25|3241.0|0|3241.0|0|106.0|0|0.0|100
0|2020-09-26|3241.0|0|3241.0|0|106.0|0|0.0|100
0|2020-09-27|3281.0|0|3281.0|0|106.0|0|0.0|100
0|2020-09-28|3303.0|0|3303.0|0|107.0|0|0.0|100
0|2020-09-29|3318.0|0|3318.0|0|107.0|0|0.0|100
0|2020-09-30|3329.0|0|3329.0|0|107.0|0|0.0|100
0|2020-10-01|3368.0|0|3368.0|0|107.0|0|0.0|100
0|2020-10-02|3401.0|0|3401.0|0|108.0|0|0.0|100
0|2020-10-03|3401.0|0|3401.0|0|108.0|0|0.0|100
0|2020-10-04|3417.0|0|3417.0|0|108.0|0|0.0|100
0|2020-10-05|3427.0|0|3427.0|0|108.0|0|0.0|100
0|2020-10-06|3473.0|0|3473.0|0|108.0|0|0.0|100
0|2020-10-07|3491.0|0|3491.0|0|110.0|0|0.0|100
0|2020-10-08|3524.0|0|3524.0|0|110.0|0|0.0|100
0|2020-10-09|3534.0|0|3534.0|0|110.0|0|0.0|100
0|2020-10-10|3534.0|0|3534.0|0|110.0|0|0.0|100
0|2020-10-11|3602.0|0|3602.0|0|110.0|0|0.0|100
0|2020-10-12|3607.0|0|3607.0|0|111.0|0|0.0|100
0|2020-10-13|3674.0|0|3674.0|0|111.0|0|0.0|100
0|2020-10-14|3692.0|0|3692.0|0|111.0|0|0.0|100
0|2020-10-15|3761.0|0|3761.0|0|111.0|0|0.0|100
0|2020-10-16|3821.0|0|3821.0|0|112.0|0|0.0|100
0|2020-10-17|3821.0|0|3821.0|0|112.0|0|0.0|100
0|2020-10-18|3894.0|0|3894.0|0|115.0|0|0.0|100
0|2020-10-19|3909.0|0|3909.0|0|116.0|0|0.0|100
0|2020-10-20|3983.0|0|3983.0|0|117.0|0|0.0|100
0|2020-10-21|4023.0|0|4023.0|0|117.0|0|0.0|100
0|2020-10-22|4023.0|0|4082.0|0|117.0|0|0.0|100
0|2020-10-23|4023.0|0|4129.0|0|117.0|0|0.0|100
0|2020-10-24|4023.0|0|4129.0|0|117.0|0|0.0|100
0|2020-10-25|4023.0|0|4188.0|0|117.0|0|0.0|100
0|2020-10-26|4023.0|0|4212.0|0|117.0|0|0.0|100
0|2020-10-27|4023.0|0|4259.0|0|117.0|0|0.0|100
0|2020-10-28|4023.0|0|4286.0|0|117.0|0|0.0|100
0|2020-10-29|4023.0|0|4322.0|0|121.0|0|0.0|100
0|2020-10-30|4339.0|0|4339.0|0|121.0|0|0.0|100
0|2020-10-31|4339.0|0|4339.0|0|121.0|0|0.0|100
0|2020-11-01|4339.0|0|4381.0|0|121.0|0|0.0|100
0|2020-11-02|4399.0|0|4399.0|0|122.0|0|0.0|100
0|2020-11-03|4446.0|0|4446.0|0|123.0|0|0.0|100
0|2020-11-04|4468.0|0|4468.0|0|123.0|0|0.0|100
0|2020-11-05|4550.0|0|4550.0|0|124.0|0|0.0|100
0|2020-11-06|4572.0|0|4572.0|0|125.0|0|0.0|100
0|2020-11-07|4572.0|0|4572.0|0|125.0|0|0.0|100
0|2020-11-08|4636.0|0|4636.0|0|126.0|0|0.0|100
0|2020-11-09|4660.0|0|4660.0|0|126.0|0|0.0|100
0|2020-11-10|4660.0|0|4717.0|0|126.0|0|0.0|100
0|2020-11-11|4717.0|0|4717.0|0|126.0|0|0.0|100
0|2020-11-12|4817.0|0|4817.0|0|127.0|0|0.0|100
0|2020-11-13|4817.0|0|5099.0|0|127.0|0|0.0|100
0|2020-11-14|4914.0|0|5099.0|0|134.0|0|0.0|100
0|2020-11-15|4914.0|0|5186.0|0|134.0|0|0.0|100
0|2020-11-16|4914.0|0|5193.0|0|139.0|0|0.0|100
0|2020-11-17|5295.0|0|5295.0|0|141.0|0|0.0|100
0|2020-11-18|5424.0|0|5424.0|0|141.0|0|0.0|100
0|2020-11-19|5625.0|0|5625.0|0|141.0|0|0.0|100
0|2020-11-20|5625.0|0|5774.0|0|141.0|0|0.0|100
0|2020-11-21|5625.0|0|5774.0|0|144.0|0|0.0|100
0|2020-11-22|5900.0|0|5900.0|0|145.0|0|0.0|100
0|2020-11-23|5900.0|0|5916.0|0|145.0|0|0.0|100
0|2020-11-24|6034.0|0|6034.0|0|147.0|0|0.0|100
0|2020-11-25|6034.0|0|6079.0|0|149.0|0|0.0|100
0|2020-11-26|6034.0|0|6079.0|0|149.0|0|0.0|100
0|2020-11-27|6079.0|0|6244.0|0|152.0|0|0.0|100
0|2020-11-28|6079.0|0|6244.0|0|152.0|0|0.0|100
0|2020-11-29|6286.0|0|6286.0|0|152.0|0|0.0|100
0|2020-11-30|6289.0|0|6289.0|0|153.0|0|0.0|100
0|2020-12-01|6289.0|0|6410.0|0|153.0|0|0.0|100
0|2020-12-02|6528.0|0|6528.0|0|158.0|0|0.0|100
0|2020-12-03|6596.0|0|6596.0|0|158.0|0|0.0|100
0|2020-12-04|6734.0|0|6734.0|0|158.0|0|0.0|100
0|2020-12-05|6734.0|0|6734.0|0|158.0|0|0.0|100
0|2020-12-06|6875.0|0|6875.0|0|158.0|0|0.0|100
0|2020-12-07|6897.0|0|6897.0|0|159.0|0|0.0|100
0|2020-12-08|6897.0|0|6976.0|0|160.0|0|0.0|100
0|2020-12-09|7062.0|0|7062.0|0|163.0|0|0.0|100
0|2020-12-10|7145.0|0|7145.0|0|163.0|0|0.0|100
0|2020-12-11|7237.0|0|7237.0|0|163.0|0|0.0|100
0|2020-12-12|7237.0|0|7237.0|0|163.0|0|0.0|100
0|2020-12-13|7237.0|0|7384.0|0|164.0|0|0.0|100
0|2020-12-14|7237.0|0|7394.0|0|170.0|0|0.0|100
0|2020-12-15|7237.0|0|7455.0|0|170.0|0|0.0|100
0|2020-12-16|7237.0|0|7569.0|0|170.0|0|0.0|100
0|2020-12-17|7237.0|0|7712.0|0|170.0|0|0.0|100
0|2020-12-18|7237.0|0|7801.0|0|170.0|0|0.0|100
0|2020-12-19|7801.0|0|7801.0|0|170.0|0|0.0|100
0|2020-12-20|7801.0|0|7991.0|0|177.0|0|0.0|100
0|2020-12-21|7801.0|0|8026.0|0|177.0|0|0.0|100
0|2020-12-22|7801.0|0|8112.0|0|177.0|0|0.0|100
0|2020-12-23|7801.0|0|8244.0|0|177.0|0|0.0|100
0|2020-12-24|7801.0|0|8297.0|0|177.0|0|0.0|100
0|2020-12-25|7801.0|0|8297.0|0|177.0|0|0.0|100
0|2020-12-26|7801.0|0|8297.0|0|177.0|0|0.0|100
0|2020-12-27|7801.0|0|8478.0|0|177.0|0|0.0|100
0|2020-12-28|7801.0|0|8497.0|0|177.0|0|0.0|100
0|2020-12-29|7801.0|0|8615.0|0|194.0|0|0.0|100
0|2020-12-30|8868.0|0|8868.0|0|194.0|0|0.0|100
0|2020-12-31|8868.0|0|8979.0|0|194.0|0|0.0|100
0|2021-01-01|8979.0|0|8979.0|0|199.0|0|0.0|100
0|2021-01-02|8979.0|0|8979.0|0|199.0|0|0.0|100
0|2021-01-03|8979.0|0|9144.0|0|199.0|0|0.0|100
0|2021-01-04|9163.0|0|9163.0|0|200.0|0|0.0|100
0|2021-01-05|9163.0|0|9361.0|0|200.0|0|0.0|100
0|2021-01-06|9519.0|0|9519.0|0|203.0|0|0.0|100
0|2021-01-07|9594.0|0|9594.0|0|204.0|0|0.0|100
0|2021-01-08|9695.0|0|9695.0|0|204.0|0|0.0|100
0|2021-01-09|9695.0|0|9695.0|0|204.0|0|0.0|100
0|2021-01-10|9695.0|0|10068.0|0|208.0|0|0.0|100
0|2021-01-11|9695.0|0|10102.0|0|208.0|0|0.0|100
0|2021-01-12|9695.0|0|10260.0|0|210.0|0|0.0|100
0|2021-01-13|10368.0|0|10368.0|0|210.0|0|0.0|100
0|2021-01-14|10368.0|0|10455.0|0|210.0|0|0.0|100
0|2021-01-15|10368.0|0|10558.0|0|211.0|0|0.0|100
0|2021-01-16|10558.0|0|10558.0|0|211.0|0|0.0|100
0|2021-01-17|10648.0|0|10648.0|0|211.0|0|0.0|100
0|2021-01-18|10648.0|0|10662.0|0|217.0|0|0.0|100
0|2021-01-19|10712.0|0|10712.0|0|217.0|0|0.0|100
0|2021-01-20|10712.0|0|10826.0|0|224.0|0|0.0|100
0|2021-01-21|10712.0|0|10953.0|0|224.0|0|0.0|100
0|2021-01-22|11031.0|0|11031.0|0|224.0|0|0.0|100
0|2021-01-23|11031.0|0|11031.0|0|224.0|0|0.0|100
0|2021-01-24|11230.0|0|11230.0|0|232.0|0|0.0|100
0|2021-01-25|11278.0|0|11278.0|0|232.0|0|0.0|100
0|2021-01-26|11278.0|0|11383.0|0|234.0|0|0.0|100
0|2021-01-27|11514.0|0|11514.0|0|234.0|0|0.0|100
0|2021-01-28|11600.0|0|11600.0|0|234.0|0|0.0|100
