|dates|Hancock_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Hancock_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Hancock_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Hancock_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Hancock_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Hancock_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Hancock_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Hancock_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-11|771.0|0|783.0|0|13.0|0|0.0|100
0|2021-02-12|785.0|0|785.0|0|13.0|0|0.0|100
0|2021-02-13|786.0|0|786.0|0|13.0|0|0.0|100
0|2021-02-14|786.0|0|787.0|0|13.0|0|0.0|100
0|2021-02-15|789.0|0|789.0|0|14.0|0|0.0|100
0|2021-02-16|789.0|0|793.0|0|14.0|0|0.0|100
0|2021-02-17|793.0|0|793.0|0|14.0|0|0.0|100
0|2021-02-18|793.0|0|795.0|0|14.0|0|0.0|100
0|2021-02-19|799.0|0|799.0|0|14.0|0|0.0|100
0|2021-02-20|800.0|0|800.0|0|14.0|0|0.0|100
0|2021-02-21|800.0|0|800.0|0|14.0|0|0.0|100
0|2021-02-22|800.0|0|800.0|0|14.0|0|0.0|100
0|2021-02-23|801.0|0|801.0|0|14.0|0|0.0|100
0|2021-02-24|801.0|0|802.0|0|14.0|0|0.0|100
0|2021-02-25|801.0|0|802.0|0|14.0|0|0.0|100
0|2021-02-26|801.0|0|803.0|0|14.0|0|0.0|100
0|2021-02-27|803.0|0|803.0|0|14.0|0|0.0|100
0|2021-02-28|804.0|0|804.0|0|14.0|0|0.0|100
0|2021-03-01|804.0|0|804.0|0|14.0|0|0.0|100
0|2021-03-02|805.0|0|805.0|0|14.0|0|0.0|100
0|2021-03-03|805.0|0|805.0|0|14.0|0|0.0|100
0|2021-03-04|806.0|0|806.0|0|14.0|0|0.0|100
0|2021-03-05|806.0|0|806.0|0|14.0|0|0.0|100
0|2021-03-06|807.0|0|807.0|0|14.0|0|0.0|100
0|2021-03-07|807.0|0|807.0|0|14.0|0|0.0|100
0|2021-03-08|807.0|0|807.0|0|14.0|0|0.0|100
0|2021-03-09|807.0|0|807.0|0|14.0|0|0.0|100
0|2021-03-10|807.0|0|810.0|0|14.0|0|0.0|100
0|2021-03-11|807.0|0|811.0|0|14.0|0|0.0|100
0|2021-03-12|807.0|0|811.0|0|14.0|0|0.0|100
0|2021-03-13|807.0|0|812.0|0|14.0|0|0.0|100
0|2021-03-14|807.0|0|814.0|0|14.0|0|0.0|100
0|2021-03-15|807.0|0|814.0|0|14.0|0|0.0|100
0|2021-03-16|815.0|0|815.0|0|14.0|0|0.0|100
0|2021-03-17|819.0|0|819.0|0|14.0|0|0.0|100
0|2021-03-18|820.0|0|820.0|0|15.0|0|0.0|100
0|2021-03-19|820.0|0|825.0|0|15.0|0|0.0|100
0|2021-03-20|827.0|0|827.0|0|15.0|0|0.0|100
0|2021-03-21|827.0|0|827.0|0|15.0|0|0.0|100
0|2021-03-22|828.0|0|828.0|0|15.0|0|0.0|100
0|2021-03-23|828.0|0|831.0|0|15.0|0|0.0|100
0|2021-03-24|828.0|0|834.0|0|15.0|0|0.0|100
0|2021-03-25|835.0|0|835.0|0|15.0|0|0.0|100
0|2021-03-26|835.0|0|836.0|0|15.0|0|0.0|100
0|2021-03-27|835.0|0|835.0|0|15.0|0|0.0|100
0|2021-03-28|835.0|0|835.0|0|15.0|0|0.0|100
0|2021-03-29|835.0|0|835.0|0|15.0|0|0.0|100
0|2021-03-30|837.0|0|837.0|0|15.0|0|0.0|100
0|2021-03-31|837.0|0|837.0|0|15.0|0|0.0|100
0|2021-04-01|837.0|0|838.0|0|15.0|0|0.0|100
0|2021-04-02|839.0|0|839.0|0|15.0|0|0.0|100
0|2021-04-03|840.0|0|840.0|0|15.0|0|0.0|100
0|2021-04-04|840.0|0|840.0|0|15.0|0|0.0|100
0|2021-04-05|841.0|0|841.0|0|15.0|0|0.0|100
0|2021-04-06|841.0|0|841.0|0|15.0|0|0.0|100
0|2021-04-07|845.0|0|845.0|0|15.0|0|0.0|100
0|2021-04-08|848.0|0|848.0|0|15.0|0|0.0|100
0|2021-04-09|849.0|0|849.0|0|15.0|0|0.0|100
0|2021-04-10|849.0|0|849.0|0|15.0|0|0.0|100
0|2021-04-11|849.0|0|849.0|0|15.0|0|0.0|100
0|2021-04-12|851.0|0|851.0|0|15.0|0|0.0|100
0|2021-04-13|852.0|0|852.0|0|15.0|0|0.0|100
0|2021-04-14|852.0|0|852.0|0|15.0|0|0.0|100
0|2021-04-15|853.0|0|853.0|0|15.0|0|0.0|100
0|2021-04-16|854.0|0|854.0|0|15.0|0|0.0|100
0|2021-04-17|862.0|0|862.0|0|15.0|0|0.0|100
0|2021-04-18|862.0|0|862.0|0|15.0|0|0.0|100
0|2021-04-19|862.0|0|862.0|0|15.0|0|0.0|100
0|2021-04-20|865.0|0|865.0|0|15.0|0|0.0|100
0|2021-04-21|867.0|0|867.0|0|15.0|0|0.0|100
0|2021-04-22|867.0|0|867.0|0|15.0|0|0.0|100
0|2021-04-23|868.0|0|868.0|0|15.0|0|0.0|100
0|2021-04-24|868.0|0|868.0|0|15.0|0|0.0|100
0|2021-04-25|868.0|0|868.0|0|15.0|0|0.0|100
0|2021-04-26|868.0|0|868.0|0|15.0|0|0.0|100
0|2021-04-27|871.0|0|871.0|0|15.0|0|0.0|100
0|2021-04-28|872.0|0|872.0|0|15.0|0|0.0|100
0|2021-04-29|873.0|0|873.0|0|15.0|0|0.0|100
0|2021-04-30|876.0|0|876.0|0|15.0|0|0.0|100
0|2021-05-01|878.0|0|878.0|0|15.0|0|0.0|100
0|2021-05-02|878.0|0|878.0|0|15.0|0|0.0|100
0|2021-05-03|878.0|0|878.0|0|15.0|0|0.0|100
0|2021-05-04|879.0|0|879.0|0|15.0|0|0.0|100
0|2021-05-05|880.0|0|880.0|0|15.0|0|0.0|100
0|2021-05-06|881.0|0|881.0|0|15.0|0|0.0|100
0|2021-05-07|881.0|0|881.0|0|15.0|0|0.0|100
0|2021-05-08|882.0|0|882.0|0|15.0|0|0.0|100
0|2021-05-09|882.0|0|882.0|0|15.0|0|0.0|100
0|2021-05-10|882.0|0|882.0|0|15.0|0|0.0|100
0|2021-05-11|884.0|0|884.0|0|15.0|0|0.0|100
0|2021-05-12|884.0|0|884.0|0|15.0|0|0.0|100
0|2021-05-13|884.0|0|884.0|0|15.0|0|0.0|100
0|2021-05-14|885.0|0|885.0|0|15.0|0|0.0|100
0|2021-05-15|888.0|0|888.0|0|15.0|0|0.0|100
0|2021-05-16|888.0|0|888.0|0|15.0|0|0.0|100
0|2021-05-17|888.0|0|888.0|0|15.0|0|0.0|100
0|2021-05-18|890.0|0|890.0|0|15.0|0|0.0|100
0|2021-05-19|890.0|0|890.0|0|15.0|0|0.0|100
0|2021-05-20|890.0|0|890.0|0|15.0|0|0.0|100
0|2021-05-21|891.0|0|891.0|0|15.0|0|0.0|100
0|2021-05-22|891.0|0|891.0|0|15.0|0|0.0|100
0|2021-05-23|891.0|0|891.0|0|15.0|0|0.0|100
0|2021-05-24|891.0|0|891.0|0|15.0|0|0.0|100
0|2021-05-25|893.0|0|893.0|0|15.0|0|0.0|100
0|2021-05-26|893.0|0|893.0|0|15.0|0|0.0|100
0|2021-05-27|894.0|0|894.0|0|15.0|0|0.0|100
0|2021-05-28|896.0|0|896.0|0|15.0|0|0.0|100
0|2021-05-29|895.0|0|895.0|0|15.0|0|0.0|100
0|2021-05-30|895.0|0|895.0|0|15.0|0|0.0|100
0|2021-05-31|895.0|0|895.0|0|15.0|0|0.0|100
0|2021-06-01|895.0|0|895.0|0|15.0|0|0.0|100
0|2021-06-02|895.0|0|895.0|0|15.0|0|0.0|100
0|2021-06-03|895.0|0|895.0|0|15.0|0|0.0|100
0|2021-06-04|895.0|0|895.0|0|15.0|0|0.0|100
0|2021-06-05|895.0|0|895.0|0|15.0|0|0.0|100
0|2021-06-06|895.0|0|895.0|0|15.0|0|0.0|100
0|2021-06-07|895.0|0|895.0|0|15.0|0|0.0|100
0|2021-06-08|895.0|0|895.0|0|15.0|0|0.0|100
0|2021-06-09|895.0|0|895.0|0|15.0|0|0.0|100
0|2021-06-10|895.0|0|895.0|0|15.0|0|0.0|100
0|2021-06-11|896.0|0|896.0|0|15.0|0|0.0|100
0|2021-06-12|896.0|0|896.0|0|15.0|0|0.0|100
0|2021-06-13|896.0|0|896.0|0|15.0|0|0.0|100
0|2021-06-14|896.0|0|896.0|0|15.0|0|0.0|100
0|2021-06-15|896.0|0|896.0|0|15.0|0|0.0|100
0|2021-06-16|896.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-17|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-18|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-19|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-20|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-21|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-22|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-23|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-24|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-25|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-26|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-27|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-28|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-29|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-06-30|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-07-01|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-07-02|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-07-03|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-07-04|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-07-05|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-07-06|897.0|0|897.0|0|15.0|0|0.0|100
0|2021-07-07|898.0|0|898.0|0|15.0|0|0.0|100
0|2021-07-08|898.0|0|898.0|0|15.0|0|0.0|100
0|2021-07-09|898.0|0|898.0|0|15.0|0|0.0|100
0|2021-07-10|898.0|0|898.0|0|15.0|0|0.0|100
0|2021-07-11|898.0|0|898.0|0|15.0|0|0.0|100
0|2021-07-12|899.0|0|899.0|0|15.0|0|0.0|100
0|2021-07-13|899.0|0|899.0|0|15.0|0|0.0|100
0|2021-07-14|899.0|0|899.0|0|15.0|0|0.0|100
0|2021-07-15|902.0|0|902.0|0|15.0|0|0.0|100
0|2021-07-16|906.0|0|906.0|0|15.0|0|0.0|100
0|2021-07-17|906.0|0|906.0|0|15.0|0|0.0|100
0|2021-07-18|906.0|0|906.0|0|15.0|0|0.0|100
0|2021-07-19|906.0|0|906.0|0|15.0|0|0.0|100
0|2021-07-20|913.0|0|913.0|0|15.0|0|0.0|100
0|2021-07-21|917.0|0|917.0|0|15.0|0|0.0|100
0|2021-07-22|920.0|0|920.0|0|15.0|0|0.0|100
0|2021-07-23|923.0|0|923.0|0|15.0|0|0.0|100
0|2021-07-24|923.0|0|923.0|0|15.0|0|0.0|100
0|2021-07-25|923.0|0|923.0|0|15.0|0|0.0|100
0|2021-07-26|923.0|0|923.0|0|15.0|0|0.0|100
0|2021-07-27|924.0|0|924.0|0|15.0|0|0.0|100
0|2021-07-28|926.0|0|926.0|0|15.0|0|0.0|100
0|2021-07-29|928.0|0|928.0|0|15.0|0|0.0|100
0|2021-07-30|930.0|0|930.0|0|15.0|0|0.0|100
0|2021-07-31|930.0|0|930.0|0|15.0|0|0.0|100
0|2021-08-01|930.0|0|930.0|0|15.0|0|0.0|100
0|2021-08-02|941.0|0|941.0|0|15.0|0|0.0|100
0|2021-08-03|944.0|0|944.0|0|15.0|0|0.0|100
0|2021-08-04|951.0|0|951.0|0|15.0|0|0.0|100
0|2021-08-05|953.0|0|953.0|0|15.0|0|0.0|100
0|2021-08-06|958.0|0|958.0|0|15.0|0|0.0|100
0|2021-08-07|958.0|0|958.0|0|15.0|0|0.0|100
0|2021-08-08|958.0|0|958.0|0|15.0|0|0.0|100
0|2021-08-09|967.0|0|967.0|0|15.0|0|0.0|100
0|2021-08-10|972.0|0|972.0|0|15.0|0|0.0|100
0|2021-08-11|981.0|0|981.0|0|15.0|0|0.0|100
0|2021-08-12|984.0|0|984.0|0|15.0|0|0.0|100
0|2021-08-13|997.0|0|997.0|0|15.0|0|0.0|100
0|2021-08-14|997.0|0|997.0|0|15.0|0|0.0|100
0|2021-08-15|997.0|0|997.0|0|15.0|0|0.0|100
0|2021-08-16|1009.0|0|1009.0|0|15.0|0|0.0|100
0|2021-08-17|1014.0|0|1014.0|0|15.0|0|0.0|100
0|2021-08-18|1020.0|0|1020.0|0|15.0|0|0.0|100
0|2021-08-19|1026.0|0|1026.0|0|15.0|0|0.0|100
0|2021-08-20|1031.0|0|1031.0|0|15.0|0|0.0|100
0|2021-08-21|1031.0|0|1031.0|0|15.0|0|0.0|100
0|2021-08-22|1031.0|0|1031.0|0|15.0|0|0.0|100
0|2021-08-23|1052.0|0|1052.0|0|15.0|0|0.0|100
0|2021-08-24|1056.0|0|1056.0|0|15.0|0|0.0|100
0|2021-08-25|1061.0|0|1061.0|0|15.0|0|0.0|100
0|2021-08-26|1071.0|0|1071.0|0|15.0|0|0.0|100
0|2021-08-27|1076.0|0|1076.0|0|15.0|0|0.0|100
0|2021-08-28|1076.0|0|1076.0|0|15.0|0|0.0|100
0|2021-08-29|1076.0|0|1076.0|0|15.0|0|0.0|100
0|2021-08-30|1095.0|0|1095.0|0|15.0|0|0.0|100
0|2021-08-31|1100.0|0|1100.0|0|15.0|0|0.0|100
0|2021-09-01|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-02|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-03|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-04|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-05|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-06|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-07|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-08|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-09|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-10|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-11|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-12|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-13|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-14|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-15|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-16|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-17|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-18|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-19|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-20|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-21|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-22|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-23|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-24|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-25|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-26|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-27|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-28|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-29|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-30|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-01|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-02|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-03|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-04|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-05|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-06|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-07|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-08|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-09|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-10|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-11|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-12|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-13|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-14|1100.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-15|1100.0|0|0.0|100|15.0|0|0.0|100
