|dates|Sumner_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Sumner_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Sumner_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Sumner_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Sumner_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Sumner_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Sumner_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Sumner_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|720.0|0|720.0|0|41.0|0|0.0|100
0|2020-05-15|724.0|0|724.0|0|41.0|0|0.0|100
0|2020-05-16|737.0|0|737.0|0|41.0|0|0.0|100
0|2020-05-17|739.0|0|739.0|0|41.0|0|0.0|100
0|2020-05-18|749.0|0|749.0|0|41.0|0|0.0|100
0|2020-05-19|768.0|0|768.0|0|41.0|0|0.0|100
0|2020-05-20|768.0|0|768.0|0|41.0|0|0.0|100
0|2020-05-21|778.0|0|778.0|0|42.0|0|0.0|100
0|2020-05-22|792.0|0|792.0|0|42.0|0|0.0|100
0|2020-05-23|809.0|0|809.0|0|45.0|0|0.0|100
0|2020-05-24|811.0|0|811.0|0|45.0|0|0.0|100
0|2020-05-25|827.0|0|827.0|0|45.0|0|0.0|100
0|2020-05-26|838.0|0|838.0|0|45.0|0|0.0|100
0|2020-05-27|843.0|0|843.0|0|45.0|0|0.0|100
0|2020-05-28|852.0|0|852.0|0|45.0|0|0.0|100
0|2020-05-29|858.0|0|858.0|0|45.0|0|0.0|100
0|2020-05-30|881.0|0|881.0|0|45.0|0|0.0|100
0|2020-05-31|881.0|0|881.0|0|45.0|0|0.0|100
0|2020-06-01|881.0|0|881.0|0|45.0|0|0.0|100
0|2020-06-02|913.0|0|913.0|0|45.0|0|0.0|100
0|2020-06-03|931.0|0|931.0|0|46.0|0|0.0|100
0|2020-06-04|938.0|0|938.0|0|46.0|0|0.0|100
0|2020-06-05|951.0|0|951.0|0|46.0|0|0.0|100
0|2020-06-06|967.0|0|967.0|0|46.0|0|0.0|100
0|2020-06-07|975.0|0|975.0|0|46.0|0|0.0|100
0|2020-06-08|987.0|0|987.0|0|46.0|0|0.0|100
0|2020-06-09|1011.0|0|1011.0|0|46.0|0|0.0|100
0|2020-06-10|1033.0|0|1033.0|0|47.0|0|0.0|100
0|2020-06-11|1049.0|0|1049.0|0|47.0|0|0.0|100
0|2020-06-12|1059.0|0|1059.0|0|47.0|0|0.0|100
0|2020-06-13|1075.0|0|1075.0|0|48.0|0|0.0|100
0|2020-06-14|1088.0|0|1088.0|0|48.0|0|0.0|100
0|2020-06-15|1105.0|0|1105.0|0|48.0|0|0.0|100
0|2020-06-16|1112.0|0|1112.0|0|48.0|0|0.0|100
0|2020-06-17|1119.0|0|1119.0|0|48.0|0|0.0|100
0|2020-06-18|1130.0|0|1130.0|0|49.0|0|0.0|100
0|2020-06-19|1155.0|0|1155.0|0|49.0|0|0.0|100
0|2020-06-20|1165.0|0|1165.0|0|49.0|0|0.0|100
0|2020-06-21|1181.0|0|1181.0|0|49.0|0|0.0|100
0|2020-06-22|1196.0|0|1196.0|0|49.0|0|0.0|100
0|2020-06-23|1212.0|0|1212.0|0|49.0|0|0.0|100
0|2020-06-24|1231.0|0|1231.0|0|51.0|0|0.0|100
0|2020-06-25|1260.0|0|1260.0|0|51.0|0|0.0|100
0|2020-06-26|1296.0|0|1296.0|0|51.0|0|0.0|100
0|2020-06-27|1318.0|0|1318.0|0|51.0|0|0.0|100
0|2020-06-28|1318.0|0|1318.0|0|51.0|0|0.0|100
0|2020-06-29|1371.0|0|1371.0|0|51.0|0|0.0|100
0|2020-06-30|1417.0|0|1417.0|0|52.0|0|0.0|100
0|2020-07-01|1469.0|0|1469.0|0|52.0|0|0.0|100
0|2020-07-02|1507.0|0|1507.0|0|52.0|0|0.0|100
0|2020-07-03|1559.0|0|1559.0|0|52.0|0|0.0|100
0|2020-07-04|1593.0|0|1593.0|0|52.0|0|0.0|100
0|2020-07-05|1610.0|0|1610.0|0|52.0|0|0.0|100
0|2020-07-06|1636.0|0|1636.0|0|52.0|0|0.0|100
0|2020-07-07|1670.0|0|1670.0|0|53.0|0|0.0|100
0|2020-07-08|1727.0|0|1727.0|0|55.0|0|0.0|100
0|2020-07-09|1802.0|0|1802.0|0|56.0|0|0.0|100
0|2020-07-10|1874.0|0|1874.0|0|56.0|0|0.0|100
0|2020-07-11|1897.0|0|1897.0|0|56.0|0|0.0|100
0|2020-07-12|1945.0|0|1945.0|0|56.0|0|0.0|100
0|2020-07-13|2040.0|0|2040.0|0|56.0|0|0.0|100
0|2020-07-14|2103.0|0|2103.0|0|57.0|0|0.0|100
0|2020-07-15|2189.0|0|2189.0|0|57.0|0|0.0|100
0|2020-07-16|2264.0|0|2264.0|0|57.0|0|0.0|100
0|2020-07-17|2344.0|0|2344.0|0|57.0|0|0.0|100
0|2020-07-18|2426.0|0|2426.0|0|60.0|0|0.0|100
0|2020-07-19|2458.0|0|2458.0|0|60.0|0|0.0|100
0|2020-07-20|2505.0|0|2505.0|0|61.0|0|0.0|100
0|2020-07-21|2571.0|0|2571.0|0|62.0|0|0.0|100
0|2020-07-22|2670.0|0|2670.0|0|62.0|0|0.0|100
0|2020-07-23|2721.0|0|2721.0|0|65.0|0|0.0|100
0|2020-07-24|2790.0|0|2790.0|0|67.0|0|0.0|100
0|2020-07-25|2833.0|0|2833.0|0|67.0|0|0.0|100
0|2020-07-26|2889.0|0|2889.0|0|67.0|0|0.0|100
0|2020-07-27|2925.0|0|2925.0|0|68.0|0|0.0|100
0|2020-07-28|2962.0|0|2962.0|0|68.0|0|0.0|100
0|2020-07-29|3014.0|0|3014.0|0|68.0|0|0.0|100
0|2020-07-30|3044.0|0|3044.0|0|68.0|0|0.0|100
0|2020-07-31|3106.0|0|3106.0|0|69.0|0|0.0|100
0|2020-08-01|3136.0|0|3136.0|0|69.0|0|0.0|100
0|2020-08-02|3160.0|0|3160.0|0|69.0|0|0.0|100
0|2020-08-03|3178.0|0|3178.0|0|70.0|0|0.0|100
0|2020-08-04|3219.0|0|3219.0|0|70.0|0|0.0|100
0|2020-08-05|3264.0|0|3264.0|0|71.0|0|0.0|100
0|2020-08-06|3316.0|0|3316.0|0|72.0|0|0.0|100
0|2020-08-07|3365.0|0|3365.0|0|73.0|0|0.0|100
0|2020-08-08|3404.0|0|3404.0|0|73.0|0|0.0|100
0|2020-08-09|3433.0|0|3433.0|0|73.0|0|0.0|100
0|2020-08-10|3449.0|0|3449.0|0|72.0|0|0.0|100
0|2020-08-11|3473.0|0|3473.0|0|73.0|0|0.0|100
0|2020-08-12|3501.0|0|3501.0|0|73.0|0|0.0|100
0|2020-08-13|3538.0|0|3538.0|0|73.0|0|0.0|100
0|2020-08-14|3581.0|0|3581.0|0|74.0|0|0.0|100
0|2020-08-15|3622.0|0|3622.0|0|75.0|0|0.0|100
0|2020-08-16|3636.0|0|3636.0|0|75.0|0|0.0|100
0|2020-08-17|3649.0|0|3649.0|0|76.0|0|0.0|100
0|2020-08-18|3665.0|0|3665.0|0|77.0|0|0.0|100
0|2020-08-19|3730.0|0|3730.0|0|78.0|0|0.0|100
0|2020-08-20|3781.0|0|3781.0|0|80.0|0|0.0|100
0|2020-08-21|3808.0|0|3808.0|0|81.0|0|0.0|100
0|2020-08-22|3846.0|0|3846.0|0|82.0|0|0.0|100
0|2020-08-23|3871.0|0|3871.0|0|82.0|0|0.0|100
0|2020-08-24|3889.0|0|3889.0|0|82.0|0|0.0|100
0|2020-08-25|3903.0|0|3903.0|0|83.0|0|0.0|100
0|2020-08-26|3939.0|0|3939.0|0|83.0|0|0.0|100
0|2020-08-27|3972.0|0|3972.0|0|86.0|0|0.0|100
0|2020-08-28|4007.0|0|4007.0|0|86.0|0|0.0|100
0|2020-08-29|4051.0|0|4051.0|0|86.0|0|0.0|100
0|2020-08-30|4065.0|0|4065.0|0|86.0|0|0.0|100
0|2020-08-31|4094.0|0|4094.0|0|86.0|0|0.0|100
0|2020-09-01|4117.0|0|4117.0|0|87.0|0|0.0|100
0|2020-09-02|4136.0|0|4136.0|0|87.0|0|0.0|100
0|2020-09-03|4192.0|0|4192.0|0|86.0|0|0.0|100
0|2020-09-04|4220.0|0|4220.0|0|87.0|0|0.0|100
0|2020-09-05|4246.0|0|4246.0|0|87.0|0|0.0|100
0|2020-09-06|4263.0|0|4263.0|0|87.0|0|0.0|100
0|2020-09-07|4282.0|0|4282.0|0|87.0|0|0.0|100
0|2020-09-08|4300.0|0|4300.0|0|87.0|0|0.0|100
0|2020-09-09|4318.0|0|4318.0|0|88.0|0|0.0|100
0|2020-09-10|4384.0|0|4384.0|0|89.0|0|0.0|100
0|2020-09-11|4433.0|0|4433.0|0|90.0|0|0.0|100
0|2020-09-12|4433.0|0|4458.0|0|91.0|0|0.0|100
0|2020-09-13|4469.0|0|4469.0|0|91.0|0|0.0|100
0|2020-09-14|4469.0|0|4532.0|0|91.0|0|0.0|100
0|2020-09-15|4548.0|0|4548.0|0|92.0|0|0.0|100
0|2020-09-16|4568.0|0|4568.0|0|92.0|0|0.0|100
0|2020-09-17|4585.0|0|4585.0|0|93.0|0|0.0|100
0|2020-09-18|4621.0|0|4621.0|0|93.0|0|0.0|100
0|2020-09-19|4629.0|0|4629.0|0|93.0|0|0.0|100
0|2020-09-20|4629.0|0|4686.0|0|93.0|0|0.0|100
0|2020-09-21|4705.0|0|4705.0|0|93.0|0|0.0|100
0|2020-09-22|4721.0|0|4721.0|0|93.0|0|0.0|100
0|2020-09-23|4750.0|0|4750.0|0|93.0|0|0.0|100
0|2020-09-24|4758.0|0|4758.0|0|96.0|0|0.0|100
0|2020-09-25|4794.0|0|4794.0|0|97.0|0|0.0|100
0|2020-09-26|4819.0|0|4819.0|0|98.0|0|0.0|100
0|2020-09-27|4865.0|0|4865.0|0|98.0|0|0.0|100
0|2020-09-28|4883.0|0|4883.0|0|98.0|0|0.0|100
0|2020-09-29|4895.0|0|4895.0|0|98.0|0|0.0|100
0|2020-09-30|4922.0|0|4922.0|0|98.0|0|0.0|100
0|2020-10-01|4968.0|0|4968.0|0|102.0|0|0.0|100
0|2020-10-02|4989.0|0|4989.0|0|102.0|0|0.0|100
0|2020-10-03|5016.0|0|5016.0|0|103.0|0|0.0|100
0|2020-10-04|5044.0|0|5044.0|0|103.0|0|0.0|100
0|2020-10-05|5088.0|0|5088.0|0|104.0|0|0.0|100
0|2020-10-06|5109.0|0|5109.0|0|104.0|0|0.0|100
0|2020-10-07|5138.0|0|5138.0|0|104.0|0|0.0|100
0|2020-10-08|5169.0|0|5169.0|0|104.0|0|0.0|100
0|2020-10-09|5200.0|0|5200.0|0|104.0|0|0.0|100
0|2020-10-10|5222.0|0|5222.0|0|105.0|0|0.0|100
0|2020-10-11|5243.0|0|5243.0|0|105.0|0|0.0|100
0|2020-10-12|5311.0|0|5311.0|0|105.0|0|0.0|100
0|2020-10-13|5338.0|0|5338.0|0|105.0|0|0.0|100
0|2020-10-14|5360.0|0|5360.0|0|105.0|0|0.0|100
0|2020-10-15|5428.0|0|5428.0|0|106.0|0|0.0|100
0|2020-10-16|5442.0|0|5442.0|0|106.0|0|0.0|100
0|2020-10-17|5486.0|0|5486.0|0|106.0|0|0.0|100
0|2020-10-18|5551.0|0|5551.0|0|107.0|0|0.0|100
0|2020-10-19|5636.0|0|5636.0|0|107.0|0|0.0|100
0|2020-10-20|5664.0|0|5664.0|0|107.0|0|0.0|100
0|2020-10-21|5715.0|0|5715.0|0|107.0|0|0.0|100
0|2020-10-22|5715.0|0|5788.0|0|107.0|0|0.0|100
0|2020-10-23|5715.0|0|5900.0|0|107.0|0|0.0|100
0|2020-10-24|5715.0|0|5948.0|0|107.0|0|0.0|100
0|2020-10-25|5715.0|0|6114.0|0|107.0|0|0.0|100
0|2020-10-26|5715.0|0|6184.0|0|107.0|0|0.0|100
0|2020-10-27|5715.0|0|6230.0|0|107.0|0|0.0|100
0|2020-10-28|5715.0|0|6305.0|0|107.0|0|0.0|100
0|2020-10-29|6371.0|0|6371.0|0|113.0|0|0.0|100
0|2020-10-30|6439.0|0|6439.0|0|117.0|0|0.0|100
0|2020-10-31|6459.0|0|6459.0|0|117.0|0|0.0|100
0|2020-11-01|6459.0|0|6500.0|0|117.0|0|0.0|100
0|2020-11-02|6598.0|0|6598.0|0|119.0|0|0.0|100
0|2020-11-03|6639.0|0|6639.0|0|120.0|0|0.0|100
0|2020-11-04|6723.0|0|6723.0|0|120.0|0|0.0|100
0|2020-11-05|6770.0|0|6770.0|0|120.0|0|0.0|100
0|2020-11-06|6796.0|0|6796.0|0|120.0|0|0.0|100
0|2020-11-07|6922.0|0|6922.0|0|120.0|0|0.0|100
0|2020-11-08|7025.0|0|7025.0|0|120.0|0|0.0|100
0|2020-11-09|7168.0|0|7168.0|0|120.0|0|0.0|100
0|2020-11-10|7168.0|0|7273.0|0|120.0|0|0.0|100
0|2020-11-11|7356.0|0|7356.0|0|121.0|0|0.0|100
0|2020-11-12|7356.0|0|7480.0|0|121.0|0|0.0|100
0|2020-11-13|7356.0|0|7638.0|0|121.0|0|0.0|100
0|2020-11-14|7776.0|0|7776.0|0|122.0|0|0.0|100
0|2020-11-15|7776.0|0|7995.0|0|122.0|0|0.0|100
0|2020-11-16|8211.0|0|8211.0|0|124.0|0|0.0|100
0|2020-11-17|8211.0|0|8312.0|0|124.0|0|0.0|100
0|2020-11-18|8422.0|0|8422.0|0|128.0|0|0.0|100
0|2020-11-19|8529.0|0|8529.0|0|129.0|0|0.0|100
0|2020-11-20|8696.0|0|8696.0|0|131.0|0|0.0|100
0|2020-11-21|8833.0|0|8833.0|0|131.0|0|0.0|100
0|2020-11-22|8833.0|0|9016.0|0|131.0|0|0.0|100
0|2020-11-23|8833.0|0|9141.0|0|131.0|0|0.0|100
0|2020-11-24|9163.0|0|9163.0|0|134.0|0|0.0|100
0|2020-11-25|9163.0|0|9248.0|0|134.0|0|0.0|100
0|2020-11-26|9163.0|0|9412.0|0|134.0|0|0.0|100
0|2020-11-27|9163.0|0|9573.0|0|134.0|0|0.0|100
0|2020-11-28|9163.0|0|9744.0|0|134.0|0|0.0|100
0|2020-11-29|9817.0|0|9817.0|0|134.0|0|0.0|100
0|2020-11-30|10123.0|0|10123.0|0|137.0|0|0.0|100
0|2020-12-01|10123.0|0|10255.0|0|137.0|0|0.0|100
0|2020-12-02|10404.0|0|10404.0|0|138.0|0|0.0|100
0|2020-12-03|10566.0|0|10566.0|0|138.0|0|0.0|100
0|2020-12-04|10700.0|0|10700.0|0|144.0|0|0.0|100
0|2020-12-05|10851.0|0|10851.0|0|145.0|0|0.0|100
0|2020-12-06|10928.0|0|10928.0|0|145.0|0|0.0|100
0|2020-12-07|11148.0|0|11148.0|0|144.0|0|0.0|100
0|2020-12-08|11148.0|0|11380.0|0|144.0|0|0.0|100
0|2020-12-09|11148.0|0|11558.0|0|151.0|0|0.0|100
0|2020-12-10|11785.0|0|11785.0|0|151.0|0|0.0|100
0|2020-12-11|11986.0|0|11986.0|0|156.0|0|0.0|100
0|2020-12-12|12156.0|0|12156.0|0|156.0|0|0.0|100
0|2020-12-13|12456.0|0|12456.0|0|160.0|0|0.0|100
0|2020-12-14|12762.0|0|12762.0|0|164.0|0|0.0|100
0|2020-12-15|12925.0|0|12925.0|0|165.0|0|0.0|100
0|2020-12-16|13216.0|0|13216.0|0|167.0|0|0.0|100
0|2020-12-17|13216.0|0|13383.0|0|167.0|0|0.0|100
0|2020-12-18|13676.0|0|13676.0|0|178.0|0|0.0|100
0|2020-12-19|13676.0|0|13866.0|0|178.0|0|0.0|100
0|2020-12-20|14081.0|0|14081.0|0|182.0|0|0.0|100
0|2020-12-21|14339.0|0|14339.0|0|185.0|0|0.0|100
0|2020-12-22|14458.0|0|14458.0|0|190.0|0|0.0|100
0|2020-12-23|14616.0|0|14616.0|0|193.0|0|0.0|100
0|2020-12-24|14760.0|0|14760.0|0|195.0|0|0.0|100
0|2020-12-25|14760.0|0|14953.0|0|195.0|0|0.0|100
0|2020-12-26|15076.0|0|15076.0|0|196.0|0|0.0|100
0|2020-12-27|15132.0|0|15132.0|0|198.0|0|0.0|100
0|2020-12-28|15132.0|0|15219.0|0|198.0|0|0.0|100
0|2020-12-29|15380.0|0|15380.0|0|201.0|0|0.0|100
0|2020-12-30|15380.0|0|15645.0|0|201.0|0|0.0|100
0|2020-12-31|15380.0|0|15789.0|0|206.0|0|0.0|100
0|2021-01-01|15789.0|0|15789.0|0|206.0|0|0.0|100
0|2021-01-02|16241.0|0|16241.0|0|206.0|0|0.0|100
0|2021-01-03|16241.0|0|16292.0|0|206.0|0|0.0|100
0|2021-01-04|16390.0|0|16390.0|0|206.0|0|0.0|100
0|2021-01-05|16390.0|0|16501.0|0|206.0|0|0.0|100
0|2021-01-06|16714.0|0|16714.0|0|213.0|0|0.0|100
0|2021-01-07|16714.0|0|16992.0|0|214.0|0|0.0|100
0|2021-01-08|17105.0|0|17105.0|0|220.0|0|0.0|100
0|2021-01-09|17243.0|0|17243.0|0|220.0|0|0.0|100
0|2021-01-10|17405.0|0|17405.0|0|223.0|0|0.0|100
0|2021-01-11|17405.0|0|17473.0|0|223.0|0|0.0|100
0|2021-01-12|17584.0|0|17584.0|0|226.0|0|0.0|100
0|2021-01-13|17710.0|0|17710.0|0|228.0|0|0.0|100
0|2021-01-14|17710.0|0|17850.0|0|228.0|0|0.0|100
0|2021-01-15|17710.0|0|17980.0|0|228.0|0|0.0|100
0|2021-01-16|18067.0|0|18067.0|0|229.0|0|0.0|100
0|2021-01-17|18205.0|0|18205.0|0|230.0|0|0.0|100
0|2021-01-18|18205.0|0|18262.0|0|230.0|0|0.0|100
0|2021-01-19|18322.0|0|18322.0|0|232.0|0|0.0|100
0|2021-01-20|18454.0|0|18454.0|0|232.0|0|0.0|100
0|2021-01-21|18454.0|0|18551.0|0|232.0|0|0.0|100
0|2021-01-22|18454.0|0|18644.0|0|232.0|0|0.0|100
0|2021-01-23|18744.0|0|18744.0|0|232.0|0|0.0|100
0|2021-01-24|18819.0|0|18819.0|0|232.0|0|0.0|100
0|2021-01-25|18819.0|0|18841.0|0|232.0|0|0.0|100
0|2021-01-26|18891.0|0|18891.0|0|245.0|0|0.0|100
0|2021-01-27|18891.0|0|18985.0|0|245.0|0|0.0|100
