|dates|Williamson_Texas_UnitedStates.JHU_ConfirmedCases.data|Williamson_Texas_UnitedStates.JHU_ConfirmedCases.missing|Williamson_Texas_UnitedStates.NYT_ConfirmedCases.data|Williamson_Texas_UnitedStates.NYT_ConfirmedCases.missing|Williamson_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Williamson_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Williamson_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Williamson_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|442.0|0|442.0|0|19.0|0|0.0|100
0|2020-05-15|451.0|0|451.0|0|19.0|0|0.0|100
0|2020-05-16|463.0|0|463.0|0|19.0|0|0.0|100
0|2020-05-17|481.0|0|481.0|0|19.0|0|0.0|100
0|2020-05-18|486.0|0|486.0|0|19.0|0|0.0|100
0|2020-05-19|501.0|0|501.0|0|20.0|0|0.0|100
0|2020-05-20|513.0|0|513.0|0|20.0|0|0.0|100
0|2020-05-21|520.0|0|520.0|0|20.0|0|0.0|100
0|2020-05-22|528.0|0|528.0|0|21.0|0|0.0|100
0|2020-05-23|541.0|0|541.0|0|21.0|0|0.0|100
0|2020-05-24|553.0|0|553.0|0|21.0|0|0.0|100
0|2020-05-25|565.0|0|565.0|0|22.0|0|0.0|100
0|2020-05-26|584.0|0|584.0|0|22.0|0|0.0|100
0|2020-05-27|588.0|0|588.0|0|22.0|0|0.0|100
0|2020-05-28|596.0|0|596.0|0|23.0|0|0.0|100
0|2020-05-29|605.0|0|605.0|0|24.0|0|0.0|100
0|2020-05-30|612.0|0|612.0|0|24.0|0|0.0|100
0|2020-05-31|621.0|0|621.0|0|24.0|0|0.0|100
0|2020-06-01|630.0|0|630.0|0|25.0|0|0.0|100
0|2020-06-02|636.0|0|636.0|0|25.0|0|0.0|100
0|2020-06-03|649.0|0|649.0|0|25.0|0|0.0|100
0|2020-06-04|660.0|0|660.0|0|27.0|0|0.0|100
0|2020-06-05|672.0|0|672.0|0|27.0|0|0.0|100
0|2020-06-06|684.0|0|684.0|0|28.0|0|0.0|100
0|2020-06-07|691.0|0|691.0|0|28.0|0|0.0|100
0|2020-06-08|698.0|0|698.0|0|28.0|0|0.0|100
0|2020-06-09|745.0|0|745.0|0|29.0|0|0.0|100
0|2020-06-10|763.0|0|763.0|0|29.0|0|0.0|100
0|2020-06-11|787.0|0|787.0|0|30.0|0|0.0|100
0|2020-06-12|820.0|0|820.0|0|30.0|0|0.0|100
0|2020-06-13|862.0|0|862.0|0|30.0|0|0.0|100
0|2020-06-14|904.0|0|904.0|0|30.0|0|0.0|100
0|2020-06-15|960.0|0|960.0|0|30.0|0|0.0|100
0|2020-06-16|1021.0|0|1021.0|0|30.0|0|0.0|100
0|2020-06-17|1068.0|0|1068.0|0|32.0|0|0.0|100
0|2020-06-18|1114.0|0|1114.0|0|32.0|0|0.0|100
0|2020-06-19|1159.0|0|1159.0|0|32.0|0|0.0|100
0|2020-06-20|1237.0|0|1237.0|0|32.0|0|0.0|100
0|2020-06-21|1337.0|0|1337.0|0|32.0|0|0.0|100
0|2020-06-22|1411.0|0|1411.0|0|32.0|0|0.0|100
0|2020-06-23|1498.0|0|1498.0|0|32.0|0|0.0|100
0|2020-06-24|1614.0|0|1614.0|0|32.0|0|0.0|100
0|2020-06-25|1702.0|0|1702.0|0|32.0|0|0.0|100
0|2020-06-26|1770.0|0|1770.0|0|35.0|0|0.0|100
0|2020-06-27|1850.0|0|1850.0|0|35.0|0|0.0|100
0|2020-06-28|2019.0|0|2019.0|0|35.0|0|0.0|100
0|2020-06-29|2100.0|0|2100.0|0|37.0|0|0.0|100
0|2020-06-30|2230.0|0|2230.0|0|39.0|0|0.0|100
0|2020-07-01|2339.0|0|2339.0|0|39.0|0|0.0|100
0|2020-07-02|2388.0|0|2388.0|0|39.0|0|0.0|100
0|2020-07-03|2469.0|0|2469.0|0|42.0|0|0.0|100
0|2020-07-04|2469.0|0|2469.0|0|42.0|0|0.0|100
0|2020-07-05|2469.0|0|2469.0|0|42.0|0|0.0|100
0|2020-07-06|3151.0|0|3151.0|0|45.0|0|0.0|100
0|2020-07-07|3318.0|0|3318.0|0|46.0|0|0.0|100
0|2020-07-08|3442.0|0|3442.0|0|48.0|0|0.0|100
0|2020-07-09|3617.0|0|3617.0|0|51.0|0|0.0|100
0|2020-07-10|3654.0|0|3654.0|0|51.0|0|0.0|100
0|2020-07-11|3745.0|0|3745.0|0|52.0|0|0.0|100
0|2020-07-12|3810.0|0|3810.0|0|54.0|0|0.0|100
0|2020-07-13|4042.0|0|4042.0|0|56.0|0|0.0|100
0|2020-07-14|4153.0|0|4153.0|0|56.0|0|0.0|100
0|2020-07-15|4327.0|0|4327.0|0|61.0|0|0.0|100
0|2020-07-16|4420.0|0|4420.0|0|65.0|0|0.0|100
0|2020-07-17|4490.0|0|4490.0|0|67.0|0|0.0|100
0|2020-07-18|4686.0|0|4686.0|0|70.0|0|0.0|100
0|2020-07-19|4792.0|0|4792.0|0|72.0|0|0.0|100
0|2020-07-20|4888.0|0|4888.0|0|74.0|0|0.0|100
0|2020-07-21|4981.0|0|4981.0|0|77.0|0|0.0|100
0|2020-07-22|5071.0|0|5071.0|0|79.0|0|0.0|100
0|2020-07-23|5145.0|0|5145.0|0|89.0|0|0.0|100
0|2020-07-24|5203.0|0|5203.0|0|90.0|0|0.0|100
0|2020-07-25|5246.0|0|5246.0|0|92.0|0|0.0|100
0|2020-07-26|5304.0|0|5304.0|0|94.0|0|0.0|100
0|2020-07-27|5366.0|0|5366.0|0|99.0|0|0.0|100
0|2020-07-28|5433.0|0|5433.0|0|100.0|0|0.0|100
0|2020-07-29|5551.0|0|5551.0|0|79.0|0|0.0|100
0|2020-07-30|5616.0|0|5616.0|0|79.0|0|0.0|100
0|2020-07-31|5715.0|0|5715.0|0|79.0|0|0.0|100
0|2020-08-01|5715.0|0|5715.0|0|79.0|0|0.0|100
0|2020-08-02|5715.0|0|5715.0|0|79.0|0|0.0|100
0|2020-08-03|5832.0|0|5832.0|0|80.0|0|0.0|100
0|2020-08-04|5930.0|0|5930.0|0|80.0|0|0.0|100
0|2020-08-05|5949.0|0|5949.0|0|83.0|0|0.0|100
0|2020-08-06|6058.0|0|6058.0|0|86.0|0|0.0|100
0|2020-08-07|6245.0|0|6245.0|0|90.0|0|0.0|100
0|2020-08-08|6245.0|0|6245.0|0|91.0|0|0.0|100
0|2020-08-09|6245.0|0|6245.0|0|93.0|0|0.0|100
0|2020-08-10|6893.0|0|7070.0|0|93.0|0|0.0|100
0|2020-08-11|7011.0|0|7189.0|0|95.0|0|0.0|100
0|2020-08-12|7075.0|0|7252.0|0|98.0|0|0.0|100
0|2020-08-13|7148.0|0|7326.0|0|99.0|0|0.0|100
0|2020-08-14|7330.0|0|7506.0|0|102.0|0|0.0|100
0|2020-08-15|7330.0|0|7506.0|0|103.0|0|0.0|100
0|2020-08-16|7330.0|0|7506.0|0|103.0|0|0.0|100
0|2020-08-17|7482.0|0|7661.0|0|103.0|0|0.0|100
0|2020-08-18|7581.0|0|7759.0|0|105.0|0|0.0|100
0|2020-08-19|7624.0|0|7803.0|0|110.0|0|0.0|100
0|2020-08-20|7646.0|0|7827.0|0|112.0|0|0.0|100
0|2020-08-21|7687.0|0|7867.0|0|112.0|0|0.0|100
0|2020-08-22|7687.0|0|7867.0|0|113.0|0|0.0|100
0|2020-08-23|7687.0|0|7867.0|0|113.0|0|0.0|100
0|2020-08-24|7747.0|0|7927.0|0|113.0|0|0.0|100
0|2020-08-25|7789.0|0|7976.0|0|115.0|0|0.0|100
0|2020-08-26|7820.0|0|8006.0|0|116.0|0|0.0|100
0|2020-08-27|7867.0|0|8053.0|0|119.0|0|0.0|100
0|2020-08-28|7893.0|0|8079.0|0|119.0|0|0.0|100
0|2020-08-29|7893.0|0|8079.0|0|123.0|0|0.0|100
0|2020-08-30|7893.0|0|8079.0|0|123.0|0|0.0|100
0|2020-08-31|7949.0|0|8138.0|0|123.0|0|0.0|100
0|2020-09-01|7969.0|0|8158.0|0|123.0|0|0.0|100
0|2020-09-02|7984.0|0|8173.0|0|125.0|0|0.0|100
0|2020-09-03|8006.0|0|8195.0|0|126.0|0|0.0|100
0|2020-09-04|8024.0|0|8213.0|0|128.0|0|0.0|100
0|2020-09-05|8024.0|0|8213.0|0|130.0|0|0.0|100
0|2020-09-06|8024.0|0|8213.0|0|131.0|0|0.0|100
0|2020-09-07|8024.0|0|8213.0|0|131.0|0|0.0|100
0|2020-09-08|8092.0|0|8281.0|0|131.0|0|0.0|100
0|2020-09-09|8107.0|0|8296.0|0|132.0|0|0.0|100
0|2020-09-10|8125.0|0|8318.0|0|132.0|0|0.0|100
0|2020-09-11|8143.0|0|8337.0|0|134.0|0|0.0|100
0|2020-09-12|8143.0|0|8337.0|0|134.0|0|0.0|100
0|2020-09-13|8143.0|0|8337.0|0|134.0|0|0.0|100
0|2020-09-14|8143.0|0|8421.0|0|134.0|0|0.0|100
0|2020-09-15|8252.0|0|8446.0|0|134.0|0|0.0|100
0|2020-09-16|8296.0|0|8490.0|0|137.0|0|0.0|100
0|2020-09-17|8331.0|0|8525.0|0|139.0|0|0.0|100
0|2020-09-18|8385.0|0|8579.0|0|139.0|0|0.0|100
0|2020-09-19|8385.0|0|8579.0|0|142.0|0|0.0|100
0|2020-09-20|8385.0|0|8579.0|0|142.0|0|0.0|100
0|2020-09-21|8458.0|0|8652.0|0|142.0|0|0.0|100
0|2020-09-22|8476.0|0|8670.0|0|142.0|0|0.0|100
0|2020-09-23|8515.0|0|8709.0|0|142.0|0|0.0|100
0|2020-09-24|8515.0|0|8709.0|0|143.0|0|0.0|100
0|2020-09-25|8565.0|0|8759.0|0|143.0|0|0.0|100
0|2020-09-26|8565.0|0|8759.0|0|143.0|0|0.0|100
0|2020-09-27|8565.0|0|8759.0|0|143.0|0|0.0|100
0|2020-09-28|8624.0|0|8818.0|0|143.0|0|0.0|100
0|2020-09-29|8642.0|0|8836.0|0|144.0|0|0.0|100
0|2020-09-30|8663.0|0|8856.0|0|144.0|0|0.0|100
0|2020-10-01|8672.0|0|8865.0|0|144.0|0|0.0|100
0|2020-10-02|8706.0|0|8897.0|0|144.0|0|0.0|100
0|2020-10-03|8706.0|0|8897.0|0|144.0|0|0.0|100
0|2020-10-04|8706.0|0|8897.0|0|144.0|0|0.0|100
0|2020-10-05|8802.0|0|8990.0|0|144.0|0|0.0|100
0|2020-10-06|8861.0|0|9049.0|0|144.0|0|0.0|100
0|2020-10-07|8882.0|0|9070.0|0|145.0|0|0.0|100
0|2020-10-08|8894.0|0|9082.0|0|145.0|0|0.0|100
0|2020-10-09|8917.0|0|9104.0|0|145.0|0|0.0|100
0|2020-10-10|8917.0|0|9104.0|0|146.0|0|0.0|100
0|2020-10-11|8917.0|0|9104.0|0|146.0|0|0.0|100
0|2020-10-12|9003.0|0|9190.0|0|146.0|0|0.0|100
0|2020-10-13|9043.0|0|9231.0|0|146.0|0|0.0|100
0|2020-10-14|9074.0|0|9262.0|0|147.0|0|0.0|100
0|2020-10-15|9093.0|0|9281.0|0|148.0|0|0.0|100
0|2020-10-16|9137.0|0|9327.0|0|149.0|0|0.0|100
0|2020-10-17|9137.0|0|9327.0|0|150.0|0|0.0|100
0|2020-10-18|9137.0|0|9327.0|0|150.0|0|0.0|100
0|2020-10-19|9137.0|0|9327.0|0|150.0|0|0.0|100
0|2020-10-20|9137.0|0|9327.0|0|151.0|0|0.0|100
0|2020-10-21|9263.0|0|9453.0|0|151.0|0|0.0|100
0|2020-10-22|9263.0|0|9478.0|0|151.0|0|0.0|100
0|2020-10-23|9263.0|0|9523.0|0|151.0|0|0.0|100
0|2020-10-24|9263.0|0|9523.0|0|151.0|0|0.0|100
0|2020-10-25|9263.0|0|9523.0|0|151.0|0|0.0|100
0|2020-10-26|9418.0|0|9608.0|0|152.0|0|0.0|100
0|2020-10-27|9479.0|0|9668.0|0|153.0|0|0.0|100
0|2020-10-28|9479.0|0|9698.0|0|153.0|0|0.0|100
0|2020-10-29|9529.0|0|9717.0|0|155.0|0|0.0|100
0|2020-10-30|9588.0|0|9776.0|0|156.0|0|0.0|100
0|2020-10-31|9588.0|0|9776.0|0|156.0|0|0.0|100
0|2020-11-01|9588.0|0|9776.0|0|156.0|0|0.0|100
0|2020-11-02|9664.0|0|9854.0|0|156.0|0|0.0|100
0|2020-11-03|9708.0|0|9898.0|0|156.0|0|0.0|100
0|2020-11-04|9755.0|0|9944.0|0|157.0|0|0.0|100
0|2020-11-05|9815.0|0|10004.0|0|159.0|0|0.0|100
0|2020-11-06|9848.0|0|10038.0|0|159.0|0|0.0|100
0|2020-11-07|9848.0|0|10038.0|0|159.0|0|0.0|100
0|2020-11-08|9848.0|0|10038.0|0|159.0|0|0.0|100
0|2020-11-09|10011.0|0|10200.0|0|159.0|0|0.0|100
0|2020-11-10|10011.0|0|10200.0|0|159.0|0|0.0|100
0|2020-11-11|10676.0|0|11699.0|0|159.0|0|0.0|100
0|2020-11-12|10676.0|0|11812.0|0|159.0|0|0.0|100
0|2020-11-13|10676.0|0|11903.0|0|159.0|0|0.0|100
0|2020-11-14|10842.0|0|11903.0|0|160.0|0|0.0|100
0|2020-11-15|10842.0|0|11903.0|0|160.0|0|0.0|100
0|2020-11-16|11016.0|0|12106.0|0|160.0|0|0.0|100
0|2020-11-17|11016.0|0|12225.0|0|160.0|0|0.0|100
0|2020-11-18|11016.0|0|12340.0|0|160.0|0|0.0|100
0|2020-11-19|11016.0|0|12506.0|0|160.0|0|0.0|100
0|2020-11-20|11559.0|0|12799.0|0|162.0|0|0.0|100
0|2020-11-21|11559.0|0|12799.0|0|163.0|0|0.0|100
0|2020-11-22|11559.0|0|12799.0|0|163.0|0|0.0|100
0|2020-11-23|11559.0|0|13215.0|0|163.0|0|0.0|100
0|2020-11-24|12272.0|0|13574.0|0|163.0|0|0.0|100
0|2020-11-25|12272.0|0|13574.0|0|163.0|0|0.0|100
0|2020-11-26|12272.0|0|13574.0|0|163.0|0|0.0|100
0|2020-11-27|12272.0|0|13574.0|0|165.0|0|0.0|100
0|2020-11-28|12272.0|0|13574.0|0|165.0|0|0.0|100
0|2020-11-29|12272.0|0|13574.0|0|165.0|0|0.0|100
0|2020-11-30|12272.0|0|14653.0|0|165.0|0|0.0|100
0|2020-12-01|12272.0|0|14908.0|0|165.0|0|0.0|100
0|2020-12-02|13674.0|0|15046.0|0|165.0|0|0.0|100
0|2020-12-03|13834.0|0|15261.0|0|165.0|0|0.0|100
0|2020-12-04|14012.0|0|15463.0|0|165.0|0|0.0|100
0|2020-12-05|14012.0|0|15463.0|0|165.0|0|0.0|100
0|2020-12-06|14012.0|0|15463.0|0|175.0|0|0.0|100
0|2020-12-07|14012.0|0|16036.0|0|175.0|0|0.0|100
0|2020-12-08|14012.0|0|16385.0|0|175.0|0|0.0|100
0|2020-12-09|14012.0|0|16607.0|0|181.0|0|0.0|100
0|2020-12-10|14012.0|0|16858.0|0|181.0|0|0.0|100
0|2020-12-11|15462.0|0|17129.0|0|184.0|0|0.0|100
0|2020-12-12|15462.0|0|17129.0|0|184.0|0|0.0|100
0|2020-12-13|15462.0|0|17129.0|0|182.0|0|0.0|100
0|2020-12-14|17129.0|0|17687.0|0|182.0|0|0.0|100
0|2020-12-15|17687.0|0|18091.0|0|183.0|0|0.0|100
0|2020-12-16|18091.0|0|18522.0|0|187.0|0|0.0|100
0|2020-12-17|18522.0|0|18833.0|0|188.0|0|0.0|100
0|2020-12-18|18833.0|0|19100.0|0|190.0|0|0.0|100
0|2020-12-19|18833.0|0|19100.0|0|190.0|0|0.0|100
0|2020-12-20|19100.0|0|19100.0|0|194.0|0|0.0|100
0|2020-12-21|19100.0|0|19948.0|0|195.0|0|0.0|100
0|2020-12-22|19948.0|0|20624.0|0|197.0|0|0.0|100
0|2020-12-23|20624.0|0|20624.0|0|199.0|0|0.0|100
0|2020-12-24|20624.0|0|20624.0|0|200.0|0|0.0|100
0|2020-12-25|20624.0|0|20624.0|0|201.0|0|0.0|100
0|2020-12-26|20624.0|0|20624.0|0|201.0|0|0.0|100
0|2020-12-27|20624.0|0|20624.0|0|201.0|0|0.0|100
0|2020-12-28|20624.0|0|21710.0|0|201.0|0|0.0|100
0|2020-12-29|21710.0|0|22444.0|0|204.0|0|0.0|100
0|2020-12-30|22444.0|0|22884.0|0|204.0|0|0.0|100
0|2020-12-31|22884.0|0|22884.0|0|210.0|0|0.0|100
0|2021-01-01|22884.0|0|22884.0|0|213.0|0|0.0|100
0|2021-01-02|22884.0|0|22884.0|0|215.0|0|0.0|100
0|2021-01-03|22884.0|0|22884.0|0|215.0|0|0.0|100
0|2021-01-04|24482.0|0|24482.0|0|215.0|0|0.0|100
0|2021-01-05|25233.0|0|25233.0|0|215.0|0|0.0|100
0|2021-01-06|25762.0|0|25762.0|0|222.0|0|0.0|100
0|2021-01-07|25762.0|0|26084.0|0|222.0|0|0.0|100
0|2021-01-08|26512.0|0|26512.0|0|223.0|0|0.0|100
0|2021-01-09|26512.0|0|26512.0|0|234.0|0|0.0|100
0|2021-01-10|26512.0|0|26512.0|0|238.0|0|0.0|100
0|2021-01-11|27645.0|0|27645.0|0|238.0|0|0.0|100
0|2021-01-12|28187.0|0|28187.0|0|239.0|0|0.0|100
0|2021-01-13|28573.0|0|28573.0|0|245.0|0|0.0|100
0|2021-01-14|28573.0|0|29098.0|0|255.0|0|0.0|100
0|2021-01-15|28573.0|0|29796.0|0|255.0|0|0.0|100
0|2021-01-16|29796.0|0|29796.0|0|263.0|0|0.0|100
0|2021-01-17|29796.0|0|29796.0|0|263.0|0|0.0|100
0|2021-01-18|29796.0|0|29796.0|0|263.0|0|0.0|100
0|2021-01-19|31403.0|0|31403.0|0|269.0|0|0.0|100
0|2021-01-20|31403.0|0|31788.0|0|269.0|0|0.0|100
0|2021-01-21|32571.0|0|32571.0|0|281.0|0|0.0|100
0|2021-01-22|32571.0|0|32949.0|0|281.0|0|0.0|100
0|2021-01-23|32949.0|0|32949.0|0|290.0|0|0.0|100
0|2021-01-24|32949.0|0|32949.0|0|291.0|0|0.0|100
0|2021-01-25|33818.0|0|33818.0|0|292.0|0|0.0|100
0|2021-01-26|34263.0|0|34263.0|0|302.0|0|0.0|100
0|2021-01-27|34263.0|0|34746.0|0|302.0|0|0.0|100
0|2021-01-28|35165.0|0|35165.0|0|311.0|0|0.0|100
