|dates|Talbot_Maryland_UnitedStates.JHU_ConfirmedCases.data|Talbot_Maryland_UnitedStates.JHU_ConfirmedCases.missing|Talbot_Maryland_UnitedStates.NYT_ConfirmedCases.data|Talbot_Maryland_UnitedStates.NYT_ConfirmedCases.missing|Talbot_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|Talbot_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|Talbot_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|Talbot_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-05-15|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-05-16|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-05-17|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-05-18|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-05-19|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-05-20|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-05-21|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-05-22|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-05-23|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-05-24|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-05-25|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-05-26|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-05-27|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-05-28|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-05-29|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-05-30|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-05-31|99.0|0|99.0|0|2.0|0|0.0|100
0|2020-06-01|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-06-02|101.0|0|101.0|0|3.0|0|0.0|100
0|2020-06-03|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-06-04|106.0|0|106.0|0|3.0|0|0.0|100
0|2020-06-05|106.0|0|106.0|0|4.0|0|0.0|100
0|2020-06-06|108.0|0|108.0|0|4.0|0|0.0|100
0|2020-06-07|108.0|0|108.0|0|4.0|0|0.0|100
0|2020-06-08|108.0|0|108.0|0|4.0|0|0.0|100
0|2020-06-09|108.0|0|108.0|0|4.0|0|0.0|100
0|2020-06-10|108.0|0|108.0|0|4.0|0|0.0|100
0|2020-06-11|107.0|0|107.0|0|4.0|0|0.0|100
0|2020-06-12|107.0|0|107.0|0|4.0|0|0.0|100
0|2020-06-13|107.0|0|107.0|0|4.0|0|0.0|100
0|2020-06-14|107.0|0|107.0|0|4.0|0|0.0|100
0|2020-06-15|107.0|0|107.0|0|4.0|0|0.0|100
0|2020-06-16|109.0|0|109.0|0|4.0|0|0.0|100
0|2020-06-17|110.0|0|110.0|0|4.0|0|0.0|100
0|2020-06-18|110.0|0|110.0|0|4.0|0|0.0|100
0|2020-06-19|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-06-20|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-06-21|115.0|0|115.0|0|4.0|0|0.0|100
0|2020-06-22|117.0|0|117.0|0|4.0|0|0.0|100
0|2020-06-23|116.0|0|116.0|0|4.0|0|0.0|100
0|2020-06-24|116.0|0|116.0|0|4.0|0|0.0|100
0|2020-06-25|119.0|0|119.0|0|4.0|0|0.0|100
0|2020-06-26|121.0|0|121.0|0|4.0|0|0.0|100
0|2020-06-27|130.0|0|130.0|0|4.0|0|0.0|100
0|2020-06-28|130.0|0|130.0|0|4.0|0|0.0|100
0|2020-06-29|130.0|0|136.0|0|4.0|0|0.0|100
0|2020-06-30|137.0|0|137.0|0|4.0|0|0.0|100
0|2020-07-01|137.0|0|137.0|0|4.0|0|0.0|100
0|2020-07-02|141.0|0|141.0|0|4.0|0|0.0|100
0|2020-07-03|144.0|0|144.0|0|4.0|0|0.0|100
0|2020-07-04|147.0|0|147.0|0|4.0|0|0.0|100
0|2020-07-05|150.0|0|150.0|0|4.0|0|0.0|100
0|2020-07-06|152.0|0|152.0|0|4.0|0|0.0|100
0|2020-07-07|155.0|0|155.0|0|4.0|0|0.0|100
0|2020-07-08|161.0|0|161.0|0|4.0|0|0.0|100
0|2020-07-09|165.0|0|165.0|0|4.0|0|0.0|100
0|2020-07-10|170.0|0|170.0|0|4.0|0|0.0|100
0|2020-07-11|184.0|0|184.0|0|4.0|0|0.0|100
0|2020-07-12|185.0|0|185.0|0|4.0|0|0.0|100
0|2020-07-13|189.0|0|189.0|0|4.0|0|0.0|100
0|2020-07-14|197.0|0|197.0|0|4.0|0|0.0|100
0|2020-07-15|207.0|0|207.0|0|4.0|0|0.0|100
0|2020-07-16|216.0|0|216.0|0|4.0|0|0.0|100
0|2020-07-17|230.0|0|230.0|0|4.0|0|0.0|100
0|2020-07-18|238.0|0|238.0|0|4.0|0|0.0|100
0|2020-07-19|243.0|0|243.0|0|4.0|0|0.0|100
0|2020-07-20|257.0|0|257.0|0|4.0|0|0.0|100
0|2020-07-21|265.0|0|265.0|0|4.0|0|0.0|100
0|2020-07-22|268.0|0|268.0|0|4.0|0|0.0|100
0|2020-07-23|274.0|0|274.0|0|4.0|0|0.0|100
0|2020-07-24|289.0|0|289.0|0|4.0|0|0.0|100
0|2020-07-25|298.0|0|298.0|0|4.0|0|0.0|100
0|2020-07-26|308.0|0|308.0|0|4.0|0|0.0|100
0|2020-07-27|317.0|0|317.0|0|4.0|0|0.0|100
0|2020-07-28|320.0|0|320.0|0|4.0|0|0.0|100
0|2020-07-29|323.0|0|323.0|0|4.0|0|0.0|100
0|2020-07-30|330.0|0|330.0|0|4.0|0|0.0|100
0|2020-07-31|340.0|0|340.0|0|4.0|0|0.0|100
0|2020-08-01|361.0|0|361.0|0|4.0|0|0.0|100
0|2020-08-02|366.0|0|366.0|0|4.0|0|0.0|100
0|2020-08-03|368.0|0|368.0|0|4.0|0|0.0|100
0|2020-08-04|368.0|0|368.0|0|4.0|0|0.0|100
0|2020-08-05|369.0|0|369.0|0|4.0|0|0.0|100
0|2020-08-06|371.0|0|371.0|0|4.0|0|0.0|100
0|2020-08-07|384.0|0|384.0|0|4.0|0|0.0|100
0|2020-08-08|394.0|0|394.0|0|4.0|0|0.0|100
0|2020-08-09|400.0|0|400.0|0|4.0|0|0.0|100
0|2020-08-10|402.0|0|402.0|0|4.0|0|0.0|100
0|2020-08-11|403.0|0|403.0|0|4.0|0|0.0|100
0|2020-08-12|404.0|0|404.0|0|4.0|0|0.0|100
0|2020-08-13|411.0|0|411.0|0|4.0|0|0.0|100
0|2020-08-14|412.0|0|412.0|0|4.0|0|0.0|100
0|2020-08-15|418.0|0|418.0|0|4.0|0|0.0|100
0|2020-08-16|420.0|0|420.0|0|4.0|0|0.0|100
0|2020-08-17|421.0|0|421.0|0|4.0|0|0.0|100
0|2020-08-18|424.0|0|424.0|0|4.0|0|0.0|100
0|2020-08-19|425.0|0|425.0|0|4.0|0|0.0|100
0|2020-08-20|430.0|0|432.0|0|4.0|0|0.0|100
0|2020-08-21|433.0|0|433.0|0|4.0|0|0.0|100
0|2020-08-22|436.0|0|436.0|0|4.0|0|0.0|100
0|2020-08-23|446.0|0|446.0|0|4.0|0|0.0|100
0|2020-08-24|452.0|0|452.0|0|4.0|0|0.0|100
0|2020-08-25|458.0|0|458.0|0|4.0|0|0.0|100
0|2020-08-26|459.0|0|459.0|0|4.0|0|0.0|100
0|2020-08-27|461.0|0|461.0|0|4.0|0|0.0|100
0|2020-08-28|463.0|0|463.0|0|4.0|0|0.0|100
0|2020-08-29|469.0|0|469.0|0|4.0|0|0.0|100
0|2020-08-30|472.0|0|472.0|0|4.0|0|0.0|100
0|2020-08-31|473.0|0|473.0|0|4.0|0|0.0|100
0|2020-09-01|473.0|0|473.0|0|4.0|0|0.0|100
0|2020-09-02|475.0|0|475.0|0|4.0|0|0.0|100
0|2020-09-03|478.0|0|478.0|0|4.0|0|0.0|100
0|2020-09-04|484.0|0|484.0|0|4.0|0|0.0|100
0|2020-09-05|488.0|0|488.0|0|4.0|0|0.0|100
0|2020-09-06|492.0|0|492.0|0|4.0|0|0.0|100
0|2020-09-07|497.0|0|497.0|0|4.0|0|0.0|100
0|2020-09-08|497.0|0|497.0|0|4.0|0|0.0|100
0|2020-09-09|497.0|0|497.0|0|4.0|0|0.0|100
0|2020-09-10|500.0|0|500.0|0|4.0|0|0.0|100
0|2020-09-11|501.0|0|501.0|0|4.0|0|0.0|100
0|2020-09-12|508.0|0|508.0|0|5.0|0|0.0|100
0|2020-09-13|510.0|0|510.0|0|5.0|0|0.0|100
0|2020-09-14|512.0|0|512.0|0|5.0|0|0.0|100
0|2020-09-15|515.0|0|515.0|0|5.0|0|0.0|100
0|2020-09-16|519.0|0|519.0|0|5.0|0|0.0|100
0|2020-09-17|520.0|0|520.0|0|5.0|0|0.0|100
0|2020-09-18|524.0|0|524.0|0|5.0|0|0.0|100
0|2020-09-19|528.0|0|528.0|0|5.0|0|0.0|100
0|2020-09-20|539.0|0|539.0|0|5.0|0|0.0|100
0|2020-09-21|542.0|0|542.0|0|5.0|0|0.0|100
0|2020-09-22|543.0|0|543.0|0|5.0|0|0.0|100
0|2020-09-23|543.0|0|543.0|0|6.0|0|0.0|100
0|2020-09-24|549.0|0|549.0|0|6.0|0|0.0|100
0|2020-09-25|551.0|0|551.0|0|6.0|0|0.0|100
0|2020-09-26|555.0|0|555.0|0|6.0|0|0.0|100
0|2020-09-27|559.0|0|559.0|0|6.0|0|0.0|100
0|2020-09-28|565.0|0|565.0|0|6.0|0|0.0|100
0|2020-09-29|565.0|0|565.0|0|6.0|0|0.0|100
0|2020-09-30|568.0|0|568.0|0|6.0|0|0.0|100
0|2020-10-01|570.0|0|570.0|0|6.0|0|0.0|100
0|2020-10-02|574.0|0|574.0|0|6.0|0|0.0|100
0|2020-10-03|577.0|0|577.0|0|6.0|0|0.0|100
0|2020-10-04|578.0|0|578.0|0|6.0|0|0.0|100
0|2020-10-05|579.0|0|579.0|0|6.0|0|0.0|100
0|2020-10-06|579.0|0|579.0|0|6.0|0|0.0|100
0|2020-10-07|578.0|0|578.0|0|6.0|0|0.0|100
0|2020-10-08|584.0|0|584.0|0|6.0|0|0.0|100
0|2020-10-09|583.0|0|583.0|0|6.0|0|0.0|100
0|2020-10-10|583.0|0|583.0|0|6.0|0|0.0|100
0|2020-10-11|587.0|0|587.0|0|6.0|0|0.0|100
0|2020-10-12|589.0|0|589.0|0|6.0|0|0.0|100
0|2020-10-13|589.0|0|589.0|0|6.0|0|0.0|100
0|2020-10-14|593.0|0|593.0|0|6.0|0|0.0|100
0|2020-10-15|596.0|0|596.0|0|6.0|0|0.0|100
0|2020-10-16|602.0|0|602.0|0|6.0|0|0.0|100
0|2020-10-17|610.0|0|610.0|0|6.0|0|0.0|100
0|2020-10-18|619.0|0|619.0|0|6.0|0|0.0|100
0|2020-10-19|621.0|0|621.0|0|6.0|0|0.0|100
0|2020-10-20|623.0|0|623.0|0|6.0|0|0.0|100
0|2020-10-21|627.0|0|627.0|0|6.0|0|0.0|100
0|2020-10-22|631.0|0|631.0|0|6.0|0|0.0|100
0|2020-10-23|636.0|0|636.0|0|6.0|0|0.0|100
0|2020-10-24|636.0|0|636.0|0|6.0|0|0.0|100
0|2020-10-25|641.0|0|641.0|0|6.0|0|0.0|100
0|2020-10-26|643.0|0|643.0|0|6.0|0|0.0|100
0|2020-10-27|645.0|0|645.0|0|6.0|0|0.0|100
0|2020-10-28|647.0|0|647.0|0|6.0|0|0.0|100
0|2020-10-29|651.0|0|651.0|0|6.0|0|0.0|100
0|2020-10-30|655.0|0|655.0|0|6.0|0|0.0|100
0|2020-10-31|658.0|0|658.0|0|6.0|0|0.0|100
0|2020-11-01|660.0|0|660.0|0|6.0|0|0.0|100
0|2020-11-02|663.0|0|663.0|0|6.0|0|0.0|100
0|2020-11-03|662.0|0|662.0|0|6.0|0|0.0|100
0|2020-11-04|663.0|0|663.0|0|6.0|0|0.0|100
0|2020-11-05|668.0|0|668.0|0|6.0|0|0.0|100
0|2020-11-06|668.0|0|668.0|0|6.0|0|0.0|100
0|2020-11-07|670.0|0|670.0|0|6.0|0|0.0|100
0|2020-11-08|673.0|0|673.0|0|6.0|0|0.0|100
0|2020-11-09|674.0|0|674.0|0|6.0|0|0.0|100
0|2020-11-10|674.0|0|674.0|0|6.0|0|0.0|100
0|2020-11-11|678.0|0|678.0|0|6.0|0|0.0|100
0|2020-11-12|685.0|0|685.0|0|7.0|0|0.0|100
0|2020-11-13|689.0|0|689.0|0|7.0|0|0.0|100
0|2020-11-14|697.0|0|697.0|0|7.0|0|0.0|100
0|2020-11-15|708.0|0|708.0|0|7.0|0|0.0|100
0|2020-11-16|715.0|0|715.0|0|7.0|0|0.0|100
0|2020-11-17|719.0|0|719.0|0|7.0|0|0.0|100
0|2020-11-18|723.0|0|723.0|0|7.0|0|0.0|100
0|2020-11-19|726.0|0|726.0|0|7.0|0|0.0|100
0|2020-11-20|733.0|0|733.0|0|7.0|0|0.0|100
0|2020-11-21|742.0|0|742.0|0|7.0|0|0.0|100
0|2020-11-22|749.0|0|749.0|0|7.0|0|0.0|100
0|2020-11-23|761.0|0|761.0|0|7.0|0|0.0|100
0|2020-11-24|781.0|0|781.0|0|7.0|0|0.0|100
0|2020-11-25|786.0|0|786.0|0|7.0|0|0.0|100
0|2020-11-26|793.0|0|793.0|0|7.0|0|0.0|100
0|2020-11-27|801.0|0|801.0|0|7.0|0|0.0|100
0|2020-11-28|805.0|0|805.0|0|7.0|0|0.0|100
0|2020-11-29|811.0|0|811.0|0|7.0|0|0.0|100
0|2020-11-30|819.0|0|819.0|0|7.0|0|0.0|100
0|2020-12-01|824.0|0|824.0|0|7.0|0|0.0|100
0|2020-12-02|830.0|0|830.0|0|7.0|0|0.0|100
0|2020-12-03|836.0|0|836.0|0|7.0|0|0.0|100
0|2020-12-04|848.0|0|848.0|0|7.0|0|0.0|100
0|2020-12-05|872.0|0|872.0|0|7.0|0|0.0|100
0|2020-12-06|880.0|0|880.0|0|7.0|0|0.0|100
0|2020-12-07|892.0|0|892.0|0|7.0|0|0.0|100
0|2020-12-08|904.0|0|904.0|0|7.0|0|0.0|100
0|2020-12-09|910.0|0|910.0|0|7.0|0|0.0|100
0|2020-12-10|922.0|0|922.0|0|7.0|0|0.0|100
0|2020-12-11|931.0|0|931.0|0|7.0|0|0.0|100
0|2020-12-12|947.0|0|947.0|0|7.0|0|0.0|100
0|2020-12-13|959.0|0|959.0|0|7.0|0|0.0|100
0|2020-12-14|966.0|0|966.0|0|7.0|0|0.0|100
0|2020-12-15|972.0|0|972.0|0|7.0|0|0.0|100
0|2020-12-16|975.0|0|975.0|0|7.0|0|0.0|100
0|2020-12-17|986.0|0|986.0|0|7.0|0|0.0|100
0|2020-12-18|999.0|0|999.0|0|7.0|0|0.0|100
0|2020-12-19|1009.0|0|1009.0|0|7.0|0|0.0|100
0|2020-12-20|1018.0|0|1018.0|0|7.0|0|0.0|100
0|2020-12-21|1030.0|0|1030.0|0|7.0|0|0.0|100
0|2020-12-22|1046.0|0|1046.0|0|7.0|0|0.0|100
0|2020-12-23|1055.0|0|1055.0|0|7.0|0|0.0|100
0|2020-12-24|1065.0|0|1065.0|0|7.0|0|0.0|100
0|2020-12-25|1071.0|0|1071.0|0|7.0|0|0.0|100
0|2020-12-26|1094.0|0|1094.0|0|7.0|0|0.0|100
0|2020-12-27|1104.0|0|1104.0|0|7.0|0|0.0|100
0|2020-12-28|1121.0|0|1121.0|0|7.0|0|0.0|100
0|2020-12-29|1133.0|0|1133.0|0|7.0|0|0.0|100
0|2020-12-30|1135.0|0|1135.0|0|8.0|0|0.0|100
0|2020-12-31|1164.0|0|1164.0|0|8.0|0|0.0|100
0|2021-01-01|1185.0|0|1185.0|0|8.0|0|0.0|100
0|2021-01-02|1221.0|0|1221.0|0|8.0|0|0.0|100
0|2021-01-03|1236.0|0|1236.0|0|8.0|0|0.0|100
0|2021-01-04|1247.0|0|1247.0|0|8.0|0|0.0|100
0|2021-01-05|1257.0|0|1257.0|0|9.0|0|0.0|100
0|2021-01-06|1268.0|0|1268.0|0|10.0|0|0.0|100
0|2021-01-07|1303.0|0|1303.0|0|10.0|0|0.0|100
0|2021-01-08|1336.0|0|1336.0|0|10.0|0|0.0|100
0|2021-01-09|1355.0|0|1355.0|0|11.0|0|0.0|100
0|2021-01-10|1381.0|0|1381.0|0|11.0|0|0.0|100
0|2021-01-11|1401.0|0|1401.0|0|11.0|0|0.0|100
0|2021-01-12|1420.0|0|1420.0|0|11.0|0|0.0|100
0|2021-01-13|1426.0|0|1426.0|0|11.0|0|0.0|100
0|2021-01-14|1441.0|0|1441.0|0|12.0|0|0.0|100
0|2021-01-15|1458.0|0|1458.0|0|14.0|0|0.0|100
0|2021-01-16|1477.0|0|1477.0|0|15.0|0|0.0|100
0|2021-01-17|1499.0|0|1499.0|0|15.0|0|0.0|100
0|2021-01-18|1508.0|0|1508.0|0|16.0|0|0.0|100
0|2021-01-19|1525.0|0|1525.0|0|16.0|0|0.0|100
0|2021-01-20|1543.0|0|1543.0|0|16.0|0|0.0|100
0|2021-01-21|1555.0|0|1555.0|0|16.0|0|0.0|100
0|2021-01-22|1568.0|0|1568.0|0|16.0|0|0.0|100
0|2021-01-23|1585.0|0|1585.0|0|17.0|0|0.0|100
0|2021-01-24|1597.0|0|1597.0|0|17.0|0|0.0|100
0|2021-01-25|1605.0|0|1605.0|0|18.0|0|0.0|100
0|2021-01-26|1613.0|0|1613.0|0|20.0|0|0.0|100
0|2021-01-27|1622.0|0|1622.0|0|20.0|0|0.0|100
0|2021-01-28|1635.0|0|1635.0|0|21.0|0|0.0|100
0|2021-01-29|1646.0|0|1646.0|0|21.0|0|0.0|100
0|2021-01-30|1673.0|0|1673.0|0|21.0|0|0.0|100
0|2021-01-31|1679.0|0|1679.0|0|21.0|0|0.0|100
0|2021-02-01|1691.0|0|1691.0|0|22.0|0|0.0|100
0|2021-02-02|1707.0|0|1707.0|0|23.0|0|0.0|100
0|2021-02-03|1716.0|0|1716.0|0|24.0|0|0.0|100
0|2021-02-04|1722.0|0|1722.0|0|26.0|0|0.0|100
0|2021-02-05|1731.0|0|1731.0|0|26.0|0|0.0|100
0|2021-02-06|1740.0|0|1740.0|0|26.0|0|0.0|100
0|2021-02-07|1758.0|0|1758.0|0|26.0|0|0.0|100
