|dates|Stephens_Georgia_UnitedStates.JHU_ConfirmedCases.data|Stephens_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Stephens_Georgia_UnitedStates.NYT_ConfirmedCases.data|Stephens_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Stephens_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Stephens_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Stephens_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Stephens_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-05-15|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-05-16|98.0|0|98.0|0|2.0|0|0.0|100
0|2020-05-17|107.0|0|107.0|0|2.0|0|0.0|100
0|2020-05-18|113.0|0|113.0|0|2.0|0|0.0|100
0|2020-05-19|114.0|0|114.0|0|2.0|0|0.0|100
0|2020-05-20|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-05-21|121.0|0|121.0|0|2.0|0|0.0|100
0|2020-05-22|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-05-23|123.0|0|123.0|0|2.0|0|0.0|100
0|2020-05-24|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-05-25|123.0|0|123.0|0|2.0|0|0.0|100
0|2020-05-26|129.0|0|129.0|0|2.0|0|0.0|100
0|2020-05-27|132.0|0|132.0|0|2.0|0|0.0|100
0|2020-05-28|136.0|0|136.0|0|2.0|0|0.0|100
0|2020-05-29|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-05-30|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-05-31|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-01|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-06-02|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-06-03|147.0|0|147.0|0|3.0|0|0.0|100
0|2020-06-04|147.0|0|144.0|0|3.0|0|0.0|100
0|2020-06-05|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-06-06|144.0|0|144.0|0|3.0|0|0.0|100
0|2020-06-07|144.0|0|144.0|0|3.0|0|0.0|100
0|2020-06-08|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-06-09|147.0|0|147.0|0|3.0|0|0.0|100
0|2020-06-10|147.0|0|147.0|0|3.0|0|0.0|100
0|2020-06-11|148.0|0|148.0|0|4.0|0|0.0|100
0|2020-06-12|152.0|0|152.0|0|4.0|0|0.0|100
0|2020-06-13|152.0|0|152.0|0|4.0|0|0.0|100
0|2020-06-14|152.0|0|152.0|0|4.0|0|0.0|100
0|2020-06-15|153.0|0|153.0|0|5.0|0|0.0|100
0|2020-06-16|158.0|0|158.0|0|6.0|0|0.0|100
0|2020-06-17|161.0|0|161.0|0|6.0|0|0.0|100
0|2020-06-18|160.0|0|160.0|0|5.0|0|0.0|100
0|2020-06-19|163.0|0|163.0|0|5.0|0|0.0|100
0|2020-06-20|165.0|0|165.0|0|5.0|0|0.0|100
0|2020-06-21|165.0|0|165.0|0|5.0|0|0.0|100
0|2020-06-22|165.0|0|165.0|0|5.0|0|0.0|100
0|2020-06-23|182.0|0|182.0|0|6.0|0|0.0|100
0|2020-06-24|184.0|0|184.0|0|6.0|0|0.0|100
0|2020-06-25|190.0|0|190.0|0|6.0|0|0.0|100
0|2020-06-26|194.0|0|194.0|0|6.0|0|0.0|100
0|2020-06-27|195.0|0|195.0|0|6.0|0|0.0|100
0|2020-06-28|212.0|0|212.0|0|6.0|0|0.0|100
0|2020-06-29|216.0|0|216.0|0|6.0|0|0.0|100
0|2020-06-30|224.0|0|224.0|0|6.0|0|0.0|100
0|2020-07-01|234.0|0|234.0|0|6.0|0|0.0|100
0|2020-07-02|240.0|0|240.0|0|6.0|0|0.0|100
0|2020-07-03|253.0|0|253.0|0|6.0|0|0.0|100
0|2020-07-04|261.0|0|261.0|0|6.0|0|0.0|100
0|2020-07-05|262.0|0|262.0|0|6.0|0|0.0|100
0|2020-07-06|262.0|0|262.0|0|6.0|0|0.0|100
0|2020-07-07|269.0|0|269.0|0|6.0|0|0.0|100
0|2020-07-08|280.0|0|280.0|0|6.0|0|0.0|100
0|2020-07-09|286.0|0|286.0|0|6.0|0|0.0|100
0|2020-07-10|303.0|0|303.0|0|6.0|0|0.0|100
0|2020-07-11|303.0|0|303.0|0|6.0|0|0.0|100
0|2020-07-12|322.0|0|322.0|0|6.0|0|0.0|100
0|2020-07-13|323.0|0|323.0|0|6.0|0|0.0|100
0|2020-07-14|333.0|0|333.0|0|6.0|0|0.0|100
0|2020-07-15|375.0|0|375.0|0|6.0|0|0.0|100
0|2020-07-16|379.0|0|379.0|0|6.0|0|0.0|100
0|2020-07-17|383.0|0|383.0|0|6.0|0|0.0|100
0|2020-07-18|395.0|0|395.0|0|6.0|0|0.0|100
0|2020-07-19|402.0|0|402.0|0|6.0|0|0.0|100
0|2020-07-20|403.0|0|403.0|0|6.0|0|0.0|100
0|2020-07-21|412.0|0|412.0|0|6.0|0|0.0|100
0|2020-07-22|442.0|0|442.0|0|6.0|0|0.0|100
0|2020-07-23|446.0|0|446.0|0|6.0|0|0.0|100
0|2020-07-24|463.0|0|463.0|0|6.0|0|0.0|100
0|2020-07-25|474.0|0|474.0|0|6.0|0|0.0|100
0|2020-07-26|476.0|0|476.0|0|6.0|0|0.0|100
0|2020-07-27|484.0|0|484.0|0|6.0|0|0.0|100
0|2020-07-28|484.0|0|495.0|0|6.0|0|0.0|100
0|2020-07-29|506.0|0|506.0|0|10.0|0|0.0|100
0|2020-07-30|528.0|0|528.0|0|10.0|0|0.0|100
0|2020-07-31|542.0|0|542.0|0|10.0|0|0.0|100
0|2020-08-01|547.0|0|547.0|0|10.0|0|0.0|100
0|2020-08-02|556.0|0|556.0|0|10.0|0|0.0|100
0|2020-08-03|561.0|0|561.0|0|10.0|0|0.0|100
0|2020-08-04|566.0|0|566.0|0|10.0|0|0.0|100
0|2020-08-05|579.0|0|579.0|0|11.0|0|0.0|100
0|2020-08-06|588.0|0|588.0|0|12.0|0|0.0|100
0|2020-08-07|599.0|0|599.0|0|12.0|0|0.0|100
0|2020-08-08|611.0|0|611.0|0|12.0|0|0.0|100
0|2020-08-09|621.0|0|621.0|0|12.0|0|0.0|100
0|2020-08-10|623.0|0|623.0|0|12.0|0|0.0|100
0|2020-08-11|655.0|0|655.0|0|13.0|0|0.0|100
0|2020-08-12|663.0|0|663.0|0|13.0|0|0.0|100
0|2020-08-13|676.0|0|676.0|0|14.0|0|0.0|100
0|2020-08-14|679.0|0|679.0|0|14.0|0|0.0|100
0|2020-08-15|693.0|0|693.0|0|17.0|0|0.0|100
0|2020-08-16|696.0|0|696.0|0|17.0|0|0.0|100
0|2020-08-17|700.0|0|700.0|0|18.0|0|0.0|100
0|2020-08-18|711.0|0|711.0|0|19.0|0|0.0|100
0|2020-08-19|722.0|0|722.0|0|19.0|0|0.0|100
0|2020-08-20|727.0|0|727.0|0|19.0|0|0.0|100
0|2020-08-21|743.0|0|743.0|0|19.0|0|0.0|100
0|2020-08-22|749.0|0|749.0|0|19.0|0|0.0|100
0|2020-08-23|754.0|0|754.0|0|19.0|0|0.0|100
0|2020-08-24|756.0|0|756.0|0|19.0|0|0.0|100
0|2020-08-25|766.0|0|766.0|0|21.0|0|0.0|100
0|2020-08-26|778.0|0|778.0|0|22.0|0|0.0|100
0|2020-08-27|796.0|0|796.0|0|24.0|0|0.0|100
0|2020-08-28|808.0|0|808.0|0|25.0|0|0.0|100
0|2020-08-29|820.0|0|820.0|0|26.0|0|0.0|100
0|2020-08-30|820.0|0|820.0|0|26.0|0|0.0|100
0|2020-08-31|845.0|0|845.0|0|27.0|0|0.0|100
0|2020-09-01|853.0|0|853.0|0|27.0|0|0.0|100
0|2020-09-02|862.0|0|862.0|0|27.0|0|0.0|100
0|2020-09-03|875.0|0|875.0|0|27.0|0|0.0|100
0|2020-09-04|882.0|0|882.0|0|28.0|0|0.0|100
0|2020-09-05|894.0|0|894.0|0|28.0|0|0.0|100
0|2020-09-06|896.0|0|896.0|0|28.0|0|0.0|100
0|2020-09-07|898.0|0|898.0|0|28.0|0|0.0|100
0|2020-09-08|909.0|0|909.0|0|28.0|0|0.0|100
0|2020-09-09|909.0|0|909.0|0|29.0|0|0.0|100
0|2020-09-10|914.0|0|914.0|0|30.0|0|0.0|100
0|2020-09-11|917.0|0|917.0|0|31.0|0|0.0|100
0|2020-09-12|922.0|0|922.0|0|31.0|0|0.0|100
0|2020-09-13|922.0|0|922.0|0|31.0|0|0.0|100
0|2020-09-14|927.0|0|927.0|0|31.0|0|0.0|100
0|2020-09-15|933.0|0|933.0|0|32.0|0|0.0|100
0|2020-09-16|942.0|0|942.0|0|32.0|0|0.0|100
0|2020-09-17|953.0|0|953.0|0|32.0|0|0.0|100
0|2020-09-18|966.0|0|966.0|0|32.0|0|0.0|100
0|2020-09-19|992.0|0|992.0|0|33.0|0|0.0|100
0|2020-09-20|1000.0|0|1000.0|0|33.0|0|0.0|100
0|2020-09-21|1017.0|0|1017.0|0|33.0|0|0.0|100
0|2020-09-22|1019.0|0|1019.0|0|34.0|0|0.0|100
0|2020-09-23|1030.0|0|1030.0|0|36.0|0|0.0|100
0|2020-09-24|1039.0|0|1039.0|0|36.0|0|0.0|100
0|2020-09-25|1050.0|0|1050.0|0|38.0|0|0.0|100
0|2020-09-26|1057.0|0|1057.0|0|38.0|0|0.0|100
0|2020-09-27|1058.0|0|1058.0|0|38.0|0|0.0|100
0|2020-09-28|1055.0|0|1055.0|0|38.0|0|0.0|100
0|2020-09-29|1064.0|0|1064.0|0|38.0|0|0.0|100
0|2020-09-30|1083.0|0|1083.0|0|38.0|0|0.0|100
0|2020-10-01|1094.0|0|1094.0|0|38.0|0|0.0|100
0|2020-10-02|1107.0|0|1107.0|0|38.0|0|0.0|100
0|2020-10-03|1114.0|0|1114.0|0|38.0|0|0.0|100
0|2020-10-04|1123.0|0|1123.0|0|38.0|0|0.0|100
0|2020-10-05|1129.0|0|1131.0|0|38.0|0|0.0|100
0|2020-10-06|1142.0|0|1144.0|0|38.0|0|0.0|100
0|2020-10-07|1151.0|0|1153.0|0|38.0|0|0.0|100
0|2020-10-08|1159.0|0|1161.0|0|39.0|0|0.0|100
0|2020-10-09|1178.0|0|1180.0|0|39.0|0|0.0|100
0|2020-10-10|1190.0|0|1192.0|0|41.0|0|0.0|100
0|2020-10-11|1193.0|0|1195.0|0|41.0|0|0.0|100
0|2020-10-12|1193.0|0|1196.0|0|41.0|0|0.0|100
0|2020-10-13|1216.0|0|1219.0|0|41.0|0|0.0|100
0|2020-10-14|1222.0|0|1225.0|0|42.0|0|0.0|100
0|2020-10-15|1224.0|0|1227.0|0|42.0|0|0.0|100
0|2020-10-16|1231.0|0|1234.0|0|42.0|0|0.0|100
0|2020-10-17|1239.0|0|1242.0|0|41.0|0|0.0|100
0|2020-10-18|1239.0|0|1242.0|0|41.0|0|0.0|100
0|2020-10-19|1242.0|0|1245.0|0|41.0|0|0.0|100
0|2020-10-20|1252.0|0|1255.0|0|41.0|0|0.0|100
0|2020-10-21|1255.0|0|1258.0|0|41.0|0|0.0|100
0|2020-10-22|1258.0|0|1264.0|0|41.0|0|0.0|100
0|2020-10-23|1262.0|0|1268.0|0|41.0|0|0.0|100
0|2020-10-24|1263.0|0|1269.0|0|41.0|0|0.0|100
0|2020-10-25|1263.0|0|1269.0|0|41.0|0|0.0|100
0|2020-10-26|1265.0|0|1275.0|0|41.0|0|0.0|100
0|2020-10-27|1278.0|0|1288.0|0|41.0|0|0.0|100
0|2020-10-28|1280.0|0|1290.0|0|41.0|0|0.0|100
0|2020-10-29|1287.0|0|1297.0|0|41.0|0|0.0|100
0|2020-10-30|1288.0|0|1298.0|0|42.0|0|0.0|100
0|2020-10-31|1293.0|0|1303.0|0|42.0|0|0.0|100
0|2020-11-01|1293.0|0|1303.0|0|42.0|0|0.0|100
0|2020-11-02|1293.0|0|1303.0|0|42.0|0|0.0|100
0|2020-11-03|1305.0|0|1315.0|0|42.0|0|0.0|100
0|2020-11-04|1307.0|0|1316.0|0|43.0|0|0.0|100
0|2020-11-05|1308.0|0|1318.0|0|43.0|0|0.0|100
0|2020-11-06|1311.0|0|1322.0|0|43.0|0|0.0|100
0|2020-11-07|1319.0|0|1330.0|0|43.0|0|0.0|100
0|2020-11-08|1321.0|0|1332.0|0|43.0|0|0.0|100
0|2020-11-09|1335.0|0|1336.0|0|43.0|0|0.0|100
0|2020-11-10|1347.0|0|1348.0|0|43.0|0|0.0|100
0|2020-11-11|1354.0|0|1355.0|0|46.0|0|0.0|100
0|2020-11-12|1363.0|0|1364.0|0|45.0|0|0.0|100
0|2020-11-13|1372.0|0|1373.0|0|46.0|0|0.0|100
0|2020-11-14|1381.0|0|1382.0|0|47.0|0|0.0|100
0|2020-11-15|1385.0|0|1386.0|0|47.0|0|0.0|100
0|2020-11-16|1387.0|0|1389.0|0|47.0|0|0.0|100
0|2020-11-17|1398.0|0|1400.0|0|47.0|0|0.0|100
0|2020-11-18|1407.0|0|1409.0|0|47.0|0|0.0|100
0|2020-11-19|1412.0|0|1414.0|0|47.0|0|0.0|100
0|2020-11-20|1430.0|0|1432.0|0|48.0|0|0.0|100
0|2020-11-21|1440.0|0|1442.0|0|48.0|0|0.0|100
0|2020-11-22|1451.0|0|1453.0|0|48.0|0|0.0|100
0|2020-11-23|1454.0|0|1458.0|0|48.0|0|0.0|100
0|2020-11-24|1463.0|0|1467.0|0|47.0|0|0.0|100
0|2020-11-25|1476.0|0|1480.0|0|47.0|0|0.0|100
0|2020-11-26|1491.0|0|1495.0|0|47.0|0|0.0|100
0|2020-11-27|1511.0|0|1515.0|0|47.0|0|0.0|100
0|2020-11-28|1519.0|0|1523.0|0|47.0|0|0.0|100
0|2020-11-29|1531.0|0|1535.0|0|47.0|0|0.0|100
0|2020-11-30|1535.0|0|1539.0|0|47.0|0|0.0|100
0|2020-12-01|1566.0|0|1570.0|0|47.0|0|0.0|100
0|2020-12-02|1593.0|0|1597.0|0|47.0|0|0.0|100
0|2020-12-03|1607.0|0|1611.0|0|47.0|0|0.0|100
0|2020-12-04|1635.0|0|1639.0|0|47.0|0|0.0|100
0|2020-12-05|1654.0|0|1658.0|0|47.0|0|0.0|100
0|2020-12-06|1658.0|0|1662.0|0|47.0|0|0.0|100
0|2020-12-07|1670.0|0|1675.0|0|47.0|0|0.0|100
0|2020-12-08|1685.0|0|1690.0|0|47.0|0|0.0|100
0|2020-12-09|1711.0|0|1716.0|0|48.0|0|0.0|100
0|2020-12-10|1741.0|0|1746.0|0|48.0|0|0.0|100
0|2020-12-11|1759.0|0|1764.0|0|48.0|0|0.0|100
0|2020-12-12|1789.0|0|1794.0|0|49.0|0|0.0|100
0|2020-12-13|1806.0|0|1811.0|0|49.0|0|0.0|100
0|2020-12-14|1812.0|0|1818.0|0|49.0|0|0.0|100
0|2020-12-15|1849.0|0|1855.0|0|49.0|0|0.0|100
0|2020-12-16|1872.0|0|1878.0|0|49.0|0|0.0|100
0|2020-12-17|1908.0|0|1914.0|0|50.0|0|0.0|100
0|2020-12-18|1959.0|0|1965.0|0|50.0|0|0.0|100
0|2020-12-19|1984.0|0|1990.0|0|50.0|0|0.0|100
0|2020-12-20|1995.0|0|2001.0|0|50.0|0|0.0|100
0|2020-12-21|1996.0|0|2012.0|0|50.0|0|0.0|100
0|2020-12-22|2018.0|0|2034.0|0|50.0|0|0.0|100
0|2020-12-23|2065.0|0|2081.0|0|50.0|0|0.0|100
0|2020-12-24|2114.0|0|2130.0|0|50.0|0|0.0|100
0|2020-12-25|2124.0|0|2140.0|0|50.0|0|0.0|100
0|2020-12-26|2134.0|0|2150.0|0|50.0|0|0.0|100
0|2020-12-27|2139.0|0|2155.0|0|50.0|0|0.0|100
0|2020-12-28|2144.0|0|2161.0|0|50.0|0|0.0|100
0|2020-12-29|2172.0|0|2189.0|0|50.0|0|0.0|100
0|2020-12-30|2195.0|0|2212.0|0|50.0|0|0.0|100
0|2020-12-31|2232.0|0|2249.0|0|50.0|0|0.0|100
0|2021-01-01|2266.0|0|2283.0|0|50.0|0|0.0|100
0|2021-01-02|2296.0|0|2313.0|0|50.0|0|0.0|100
0|2021-01-03|2300.0|0|2317.0|0|50.0|0|0.0|100
0|2021-01-04|2304.0|0|2325.0|0|50.0|0|0.0|100
0|2021-01-05|2341.0|0|2362.0|0|50.0|0|0.0|100
0|2021-01-06|2359.0|0|2380.0|0|51.0|0|0.0|100
0|2021-01-07|2392.0|0|2413.0|0|51.0|0|0.0|100
0|2021-01-08|2414.0|0|2435.0|0|52.0|0|0.0|100
0|2021-01-09|2433.0|0|2454.0|0|54.0|0|0.0|100
0|2021-01-10|2447.0|0|2468.0|0|54.0|0|0.0|100
0|2021-01-11|2450.0|0|2473.0|0|54.0|0|0.0|100
0|2021-01-12|2475.0|0|2498.0|0|58.0|0|0.0|100
0|2021-01-13|2497.0|0|2520.0|0|58.0|0|0.0|100
0|2021-01-14|2510.0|0|2533.0|0|59.0|0|0.0|100
0|2021-01-15|2522.0|0|2545.0|0|60.0|0|0.0|100
0|2021-01-16|2533.0|0|2556.0|0|62.0|0|0.0|100
0|2021-01-17|2545.0|0|2568.0|0|62.0|0|0.0|100
0|2021-01-18|2549.0|0|2572.0|0|62.0|0|0.0|100
0|2021-01-19|2575.0|0|2602.0|0|64.0|0|0.0|100
0|2021-01-20|2593.0|0|2620.0|0|65.0|0|0.0|100
0|2021-01-21|2621.0|0|2648.0|0|65.0|0|0.0|100
0|2021-01-22|2639.0|0|2666.0|0|65.0|0|0.0|100
0|2021-01-23|2656.0|0|2683.0|0|65.0|0|0.0|100
0|2021-01-24|2666.0|0|2693.0|0|65.0|0|0.0|100
0|2021-01-25|2668.0|0|2697.0|0|65.0|0|0.0|100
0|2021-01-26|2694.0|0|2723.0|0|65.0|0|0.0|100
0|2021-01-27|2708.0|0|2737.0|0|65.0|0|0.0|100
0|2021-01-28|2729.0|0|2758.0|0|65.0|0|0.0|100
0|2021-01-29|2750.0|0|2779.0|0|66.0|0|0.0|100
0|2021-01-30|2769.0|0|2798.0|0|66.0|0|0.0|100
0|2021-01-31|2773.0|0|2802.0|0|66.0|0|0.0|100
0|2021-02-01|2778.0|0|2809.0|0|67.0|0|0.0|100
0|2021-02-02|2791.0|0|2822.0|0|68.0|0|0.0|100
