|dates|Hancock_Indiana_UnitedStates.JHU_ConfirmedCases.data|Hancock_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Hancock_Indiana_UnitedStates.NYT_ConfirmedCases.data|Hancock_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Hancock_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Hancock_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Hancock_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Hancock_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|278.0|0|281.0|0|20.0|0|0.0|100
0|2020-05-15|282.0|0|285.0|0|22.0|0|0.0|100
0|2020-05-16|287.0|0|290.0|0|23.0|0|0.0|100
0|2020-05-17|291.0|0|294.0|0|23.0|0|0.0|100
0|2020-05-18|292.0|0|295.0|0|23.0|0|0.0|100
0|2020-05-19|301.0|0|304.0|0|24.0|0|0.0|100
0|2020-05-20|303.0|0|306.0|0|26.0|0|0.0|100
0|2020-05-21|310.0|0|313.0|0|27.0|0|0.0|100
0|2020-05-22|312.0|0|316.0|0|27.0|0|0.0|100
0|2020-05-23|315.0|0|319.0|0|27.0|0|0.0|100
0|2020-05-24|317.0|0|321.0|0|27.0|0|0.0|100
0|2020-05-25|319.0|0|323.0|0|27.0|0|0.0|100
0|2020-05-26|321.0|0|325.0|0|27.0|0|0.0|100
0|2020-05-27|323.0|0|327.0|0|27.0|0|0.0|100
0|2020-05-28|327.0|0|331.0|0|27.0|0|0.0|100
0|2020-05-29|327.0|0|331.0|0|28.0|0|0.0|100
0|2020-05-30|331.0|0|335.0|0|27.0|0|0.0|100
0|2020-05-31|338.0|0|342.0|0|27.0|0|0.0|100
0|2020-06-01|340.0|0|344.0|0|27.0|0|0.0|100
0|2020-06-02|345.0|0|349.0|0|28.0|0|0.0|100
0|2020-06-03|349.0|0|353.0|0|28.0|0|0.0|100
0|2020-06-04|351.0|0|355.0|0|27.0|0|0.0|100
0|2020-06-05|354.0|0|358.0|0|27.0|0|0.0|100
0|2020-06-06|360.0|0|364.0|0|27.0|0|0.0|100
0|2020-06-07|362.0|0|366.0|0|27.0|0|0.0|100
0|2020-06-08|366.0|0|370.0|0|27.0|0|0.0|100
0|2020-06-09|367.0|0|371.0|0|28.0|0|0.0|100
0|2020-06-10|367.0|0|371.0|0|28.0|0|0.0|100
0|2020-06-11|367.0|0|371.0|0|28.0|0|0.0|100
0|2020-06-12|371.0|0|375.0|0|28.0|0|0.0|100
0|2020-06-13|374.0|0|378.0|0|29.0|0|0.0|100
0|2020-06-14|379.0|0|383.0|0|29.0|0|0.0|100
0|2020-06-15|386.0|0|390.0|0|29.0|0|0.0|100
0|2020-06-16|381.0|0|385.0|0|29.0|0|0.0|100
0|2020-06-17|382.0|0|386.0|0|30.0|0|0.0|100
0|2020-06-18|382.0|0|386.0|0|30.0|0|0.0|100
0|2020-06-19|385.0|0|389.0|0|31.0|0|0.0|100
0|2020-06-20|388.0|0|392.0|0|32.0|0|0.0|100
0|2020-06-21|391.0|0|395.0|0|33.0|0|0.0|100
0|2020-06-22|393.0|0|397.0|0|33.0|0|0.0|100
0|2020-06-23|392.0|0|397.0|0|34.0|0|0.0|100
0|2020-06-24|394.0|0|399.0|0|34.0|0|0.0|100
0|2020-06-25|397.0|0|402.0|0|35.0|0|0.0|100
0|2020-06-26|397.0|0|402.0|0|35.0|0|0.0|100
0|2020-06-27|404.0|0|409.0|0|35.0|0|0.0|100
0|2020-06-28|408.0|0|413.0|0|35.0|0|0.0|100
0|2020-06-29|413.0|0|418.0|0|35.0|0|0.0|100
0|2020-06-30|418.0|0|423.0|0|35.0|0|0.0|100
0|2020-07-01|429.0|0|434.0|0|35.0|0|0.0|100
0|2020-07-02|425.0|0|431.0|0|35.0|0|0.0|100
0|2020-07-03|437.0|0|442.0|0|35.0|0|0.0|100
0|2020-07-04|440.0|0|445.0|0|35.0|0|0.0|100
0|2020-07-05|448.0|0|453.0|0|35.0|0|0.0|100
0|2020-07-06|450.0|0|455.0|0|35.0|0|0.0|100
0|2020-07-07|449.0|0|454.0|0|35.0|0|0.0|100
0|2020-07-08|452.0|0|457.0|0|36.0|0|0.0|100
0|2020-07-09|457.0|0|462.0|0|36.0|0|0.0|100
0|2020-07-10|460.0|0|465.0|0|36.0|0|0.0|100
0|2020-07-11|467.0|0|472.0|0|36.0|0|0.0|100
0|2020-07-12|468.0|0|473.0|0|36.0|0|0.0|100
0|2020-07-13|474.0|0|479.0|0|36.0|0|0.0|100
0|2020-07-14|472.0|0|477.0|0|36.0|0|0.0|100
0|2020-07-15|476.0|0|481.0|0|36.0|0|0.0|100
0|2020-07-16|480.0|0|485.0|0|36.0|0|0.0|100
0|2020-07-17|484.0|0|489.0|0|36.0|0|0.0|100
0|2020-07-18|498.0|0|503.0|0|36.0|0|0.0|100
0|2020-07-19|506.0|0|511.0|0|36.0|0|0.0|100
0|2020-07-20|511.0|0|516.0|0|36.0|0|0.0|100
0|2020-07-21|519.0|0|524.0|0|36.0|0|0.0|100
0|2020-07-22|528.0|0|533.0|0|36.0|0|0.0|100
0|2020-07-23|530.0|0|535.0|0|37.0|0|0.0|100
0|2020-07-24|545.0|0|551.0|0|37.0|0|0.0|100
0|2020-07-25|568.0|0|574.0|0|37.0|0|0.0|100
0|2020-07-26|570.0|0|576.0|0|37.0|0|0.0|100
0|2020-07-27|580.0|0|586.0|0|37.0|0|0.0|100
0|2020-07-28|579.0|0|585.0|0|37.0|0|0.0|100
0|2020-07-29|587.0|0|593.0|0|37.0|0|0.0|100
0|2020-07-30|591.0|0|597.0|0|37.0|0|0.0|100
0|2020-07-31|597.0|0|603.0|0|37.0|0|0.0|100
0|2020-08-01|608.0|0|614.0|0|37.0|0|0.0|100
0|2020-08-02|616.0|0|622.0|0|37.0|0|0.0|100
0|2020-08-03|623.0|0|629.0|0|37.0|0|0.0|100
0|2020-08-04|628.0|0|634.0|0|38.0|0|0.0|100
0|2020-08-05|634.0|0|640.0|0|38.0|0|0.0|100
0|2020-08-06|638.0|0|644.0|0|38.0|0|0.0|100
0|2020-08-07|641.0|0|648.0|0|38.0|0|0.0|100
0|2020-08-08|647.0|0|655.0|0|38.0|0|0.0|100
0|2020-08-09|660.0|0|668.0|0|38.0|0|0.0|100
0|2020-08-10|670.0|0|678.0|0|38.0|0|0.0|100
0|2020-08-11|683.0|0|692.0|0|39.0|0|0.0|100
0|2020-08-12|688.0|0|697.0|0|39.0|0|0.0|100
0|2020-08-13|694.0|0|703.0|0|39.0|0|0.0|100
0|2020-08-14|702.0|0|711.0|0|39.0|0|0.0|100
0|2020-08-15|711.0|0|720.0|0|40.0|0|0.0|100
0|2020-08-16|719.0|0|728.0|0|40.0|0|0.0|100
0|2020-08-17|720.0|0|730.0|0|41.0|0|0.0|100
0|2020-08-18|723.0|0|734.0|0|41.0|0|0.0|100
0|2020-08-19|729.0|0|741.0|0|41.0|0|0.0|100
0|2020-08-20|735.0|0|747.0|0|41.0|0|0.0|100
0|2020-08-21|738.0|0|750.0|0|41.0|0|0.0|100
0|2020-08-22|748.0|0|761.0|0|41.0|0|0.0|100
0|2020-08-23|750.0|0|763.0|0|41.0|0|0.0|100
0|2020-08-24|777.0|0|790.0|0|41.0|0|0.0|100
0|2020-08-25|780.0|0|793.0|0|41.0|0|0.0|100
0|2020-08-26|786.0|0|799.0|0|41.0|0|0.0|100
0|2020-08-27|793.0|0|806.0|0|41.0|0|0.0|100
0|2020-08-28|803.0|0|817.0|0|41.0|0|0.0|100
0|2020-08-29|812.0|0|826.0|0|41.0|0|0.0|100
0|2020-08-30|818.0|0|832.0|0|41.0|0|0.0|100
0|2020-08-31|823.0|0|837.0|0|41.0|0|0.0|100
0|2020-09-01|819.0|0|835.0|0|41.0|0|0.0|100
0|2020-09-02|824.0|0|839.0|0|41.0|0|0.0|100
0|2020-09-03|828.0|0|843.0|0|41.0|0|0.0|100
0|2020-09-04|836.0|0|851.0|0|41.0|0|0.0|100
0|2020-09-05|840.0|0|855.0|0|42.0|0|0.0|100
0|2020-09-06|846.0|0|861.0|0|42.0|0|0.0|100
0|2020-09-07|846.0|0|861.0|0|42.0|0|0.0|100
0|2020-09-08|849.0|0|864.0|0|42.0|0|0.0|100
0|2020-09-09|850.0|0|865.0|0|42.0|0|0.0|100
0|2020-09-10|856.0|0|871.0|0|42.0|0|0.0|100
0|2020-09-11|858.0|0|873.0|0|42.0|0|0.0|100
0|2020-09-12|858.0|0|873.0|0|42.0|0|0.0|100
0|2020-09-13|880.0|0|895.0|0|42.0|0|0.0|100
0|2020-09-14|877.0|0|892.0|0|42.0|0|0.0|100
0|2020-09-15|881.0|0|896.0|0|42.0|0|0.0|100
0|2020-09-16|888.0|0|903.0|0|42.0|0|0.0|100
0|2020-09-17|892.0|0|907.0|0|42.0|0|0.0|100
0|2020-09-18|898.0|0|913.0|0|42.0|0|0.0|100
0|2020-09-19|900.0|0|915.0|0|42.0|0|0.0|100
0|2020-09-20|905.0|0|920.0|0|42.0|0|0.0|100
0|2020-09-21|907.0|0|922.0|0|42.0|0|0.0|100
0|2020-09-22|911.0|0|926.0|0|43.0|0|0.0|100
0|2020-09-23|914.0|0|929.0|0|43.0|0|0.0|100
0|2020-09-24|917.0|0|932.0|0|43.0|0|0.0|100
0|2020-09-25|921.0|0|936.0|0|43.0|0|0.0|100
0|2020-09-26|930.0|0|945.0|0|43.0|0|0.0|100
0|2020-09-27|932.0|0|947.0|0|43.0|0|0.0|100
0|2020-09-28|946.0|0|961.0|0|43.0|0|0.0|100
0|2020-09-29|948.0|0|963.0|0|43.0|0|0.0|100
0|2020-09-30|951.0|0|966.0|0|43.0|0|0.0|100
0|2020-10-01|956.0|0|971.0|0|43.0|0|0.0|100
0|2020-10-02|959.0|0|974.0|0|43.0|0|0.0|100
0|2020-10-03|965.0|0|980.0|0|43.0|0|0.0|100
0|2020-10-04|970.0|0|985.0|0|43.0|0|0.0|100
0|2020-10-05|975.0|0|990.0|0|43.0|0|0.0|100
0|2020-10-06|981.0|0|996.0|0|43.0|0|0.0|100
0|2020-10-07|989.0|0|1004.0|0|44.0|0|0.0|100
0|2020-10-08|1006.0|0|1022.0|0|44.0|0|0.0|100
0|2020-10-09|1010.0|0|1026.0|0|44.0|0|0.0|100
0|2020-10-10|1032.0|0|1048.0|0|44.0|0|0.0|100
0|2020-10-11|1049.0|0|1065.0|0|44.0|0|0.0|100
0|2020-10-12|1053.0|0|1069.0|0|44.0|0|0.0|100
0|2020-10-13|1064.0|0|1081.0|0|44.0|0|0.0|100
0|2020-10-14|1074.0|0|1091.0|0|44.0|0|0.0|100
0|2020-10-15|1090.0|0|1107.0|0|44.0|0|0.0|100
0|2020-10-16|1098.0|0|1115.0|0|44.0|0|0.0|100
0|2020-10-17|1112.0|0|1129.0|0|44.0|0|0.0|100
0|2020-10-18|1128.0|0|1145.0|0|44.0|0|0.0|100
0|2020-10-19|1141.0|0|1158.0|0|44.0|0|0.0|100
0|2020-10-20|1141.0|0|1158.0|0|45.0|0|0.0|100
0|2020-10-21|1156.0|0|1173.0|0|45.0|0|0.0|100
0|2020-10-22|1182.0|0|1199.0|0|45.0|0|0.0|100
0|2020-10-23|1199.0|0|1216.0|0|44.0|0|0.0|100
0|2020-10-24|1223.0|0|1240.0|0|44.0|0|0.0|100
0|2020-10-25|1231.0|0|1248.0|0|44.0|0|0.0|100
0|2020-10-26|1247.0|0|1264.0|0|44.0|0|0.0|100
0|2020-10-27|1250.0|0|1267.0|0|44.0|0|0.0|100
0|2020-10-28|1271.0|0|1288.0|0|44.0|0|0.0|100
0|2020-10-29|1302.0|0|1319.0|0|44.0|0|0.0|100
0|2020-10-30|1324.0|0|1341.0|0|44.0|0|0.0|100
0|2020-10-31|1353.0|0|1370.0|0|44.0|0|0.0|100
0|2020-11-01|1368.0|0|1385.0|0|44.0|0|0.0|100
0|2020-11-02|1387.0|0|1404.0|0|44.0|0|0.0|100
0|2020-11-03|1409.0|0|1426.0|0|45.0|0|0.0|100
0|2020-11-04|1449.0|0|1466.0|0|45.0|0|0.0|100
0|2020-11-05|1496.0|0|1513.0|0|45.0|0|0.0|100
0|2020-11-06|1549.0|0|1566.0|0|45.0|0|0.0|100
0|2020-11-07|1586.0|0|1603.0|0|45.0|0|0.0|100
0|2020-11-08|1613.0|0|1629.0|0|45.0|0|0.0|100
0|2020-11-09|1641.0|0|1657.0|0|45.0|0|0.0|100
0|2020-11-10|1692.0|0|1708.0|0|45.0|0|0.0|100
0|2020-11-11|1748.0|0|1764.0|0|45.0|0|0.0|100
0|2020-11-12|1805.0|0|1821.0|0|46.0|0|0.0|100
0|2020-11-13|1868.0|0|1884.0|0|47.0|0|0.0|100
0|2020-11-14|1932.0|0|1949.0|0|47.0|0|0.0|100
0|2020-11-15|2013.0|0|2030.0|0|47.0|0|0.0|100
0|2020-11-16|2028.0|0|2045.0|0|48.0|0|0.0|100
0|2020-11-17|2102.0|0|2119.0|0|48.0|0|0.0|100
0|2020-11-18|2170.0|0|2187.0|0|48.0|0|0.0|100
0|2020-11-19|2219.0|0|2236.0|0|48.0|0|0.0|100
0|2020-11-20|2270.0|0|2287.0|0|49.0|0|0.0|100
0|2020-11-21|2349.0|0|2366.0|0|49.0|0|0.0|100
0|2020-11-22|2389.0|0|2406.0|0|49.0|0|0.0|100
0|2020-11-23|2437.0|0|2454.0|0|49.0|0|0.0|100
0|2020-11-24|2465.0|0|2482.0|0|51.0|0|0.0|100
0|2020-11-25|2538.0|0|2557.0|0|52.0|0|0.0|100
0|2020-11-26|2603.0|0|2622.0|0|55.0|0|0.0|100
0|2020-11-27|2729.0|0|2747.0|0|57.0|0|0.0|100
0|2020-11-28|2793.0|0|2811.0|0|57.0|0|0.0|100
0|2020-11-29|2869.0|0|2887.0|0|57.0|0|0.0|100
0|2020-11-30|2943.0|0|2961.0|0|57.0|0|0.0|100
0|2020-12-01|2976.0|0|2994.0|0|62.0|0|0.0|100
0|2020-12-02|3077.0|0|3095.0|0|62.0|0|0.0|100
0|2020-12-03|3206.0|0|3224.0|0|63.0|0|0.0|100
0|2020-12-04|3304.0|0|3322.0|0|65.0|0|0.0|100
0|2020-12-05|3395.0|0|3414.0|0|66.0|0|0.0|100
0|2020-12-06|3505.0|0|3524.0|0|67.0|0|0.0|100
0|2020-12-07|3521.0|0|3540.0|0|67.0|0|0.0|100
0|2020-12-08|3569.0|0|3588.0|0|67.0|0|0.0|100
0|2020-12-09|3664.0|0|3683.0|0|69.0|0|0.0|100
0|2020-12-10|3743.0|0|3762.0|0|71.0|0|0.0|100
0|2020-12-11|3835.0|0|3855.0|0|71.0|0|0.0|100
0|2020-12-12|3962.0|0|3982.0|0|71.0|0|0.0|100
0|2020-12-13|4051.0|0|4071.0|0|71.0|0|0.0|100
0|2020-12-14|4116.0|0|4136.0|0|73.0|0|0.0|100
0|2020-12-15|4177.0|0|4199.0|0|75.0|0|0.0|100
0|2020-12-16|4254.0|0|4276.0|0|75.0|0|0.0|100
0|2020-12-17|4331.0|0|4353.0|0|75.0|0|0.0|100
0|2020-12-18|4407.0|0|4429.0|0|76.0|0|0.0|100
0|2020-12-19|4479.0|0|4501.0|0|77.0|0|0.0|100
0|2020-12-20|4564.0|0|4586.0|0|77.0|0|0.0|100
0|2020-12-21|4575.0|0|4597.0|0|77.0|0|0.0|100
0|2020-12-22|4622.0|0|4644.0|0|77.0|0|0.0|100
0|2020-12-23|4691.0|0|4713.0|0|78.0|0|0.0|100
0|2020-12-24|4743.0|0|4765.0|0|78.0|0|0.0|100
0|2020-12-25|4826.0|0|4848.0|0|80.0|0|0.0|100
0|2020-12-26|4861.0|0|4883.0|0|81.0|0|0.0|100
0|2020-12-27|4855.0|0|4877.0|0|81.0|0|0.0|100
0|2020-12-28|4909.0|0|4931.0|0|81.0|0|0.0|100
0|2020-12-29|4984.0|0|5006.0|0|83.0|0|0.0|100
0|2020-12-30|5049.0|0|5071.0|0|83.0|0|0.0|100
0|2020-12-31|5144.0|0|5166.0|0|83.0|0|0.0|100
0|2021-01-01|5246.0|0|5268.0|0|83.0|0|0.0|100
0|2021-01-02|5316.0|0|5338.0|0|83.0|0|0.0|100
0|2021-01-03|5385.0|0|5407.0|0|83.0|0|0.0|100
0|2021-01-04|5462.0|0|5484.0|0|84.0|0|0.0|100
0|2021-01-05|5514.0|0|5536.0|0|87.0|0|0.0|100
0|2021-01-06|5629.0|0|5651.0|0|88.0|0|0.0|100
0|2021-01-07|5777.0|0|5799.0|0|88.0|0|0.0|100
0|2021-01-08|5859.0|0|5881.0|0|88.0|0|0.0|100
0|2021-01-09|5930.0|0|5952.0|0|88.0|0|0.0|100
0|2021-01-10|6001.0|0|6023.0|0|88.0|0|0.0|100
0|2021-01-11|6062.0|0|6084.0|0|88.0|0|0.0|100
0|2021-01-12|6104.0|0|6126.0|0|91.0|0|0.0|100
0|2021-01-13|6150.0|0|6172.0|0|94.0|0|0.0|100
0|2021-01-14|6219.0|0|6241.0|0|95.0|0|0.0|100
0|2021-01-15|6296.0|0|6318.0|0|97.0|0|0.0|100
0|2021-01-16|6332.0|0|6354.0|0|97.0|0|0.0|100
0|2021-01-17|6387.0|0|6409.0|0|97.0|0|0.0|100
0|2021-01-18|6425.0|0|6447.0|0|97.0|0|0.0|100
0|2021-01-19|6469.0|0|6491.0|0|99.0|0|0.0|100
0|2021-01-20|6535.0|0|6557.0|0|99.0|0|0.0|100
0|2021-01-21|6575.0|0|6597.0|0|103.0|0|0.0|100
0|2021-01-22|6639.0|0|6661.0|0|104.0|0|0.0|100
0|2021-01-23|6697.0|0|6719.0|0|104.0|0|0.0|100
0|2021-01-24|6741.0|0|6763.0|0|104.0|0|0.0|100
0|2021-01-25|6782.0|0|6804.0|0|104.0|0|0.0|100
0|2021-01-26|6783.0|0|6805.0|0|106.0|0|0.0|100
0|2021-01-27|6832.0|0|6854.0|0|106.0|0|0.0|100
0|2021-01-28|6861.0|0|6883.0|0|107.0|0|0.0|100
0|2021-01-29|6890.0|0|6912.0|0|107.0|0|0.0|100
0|2021-01-30|6915.0|0|6937.0|0|108.0|0|0.0|100
0|2021-01-31|6969.0|0|6991.0|0|108.0|0|0.0|100
0|2021-02-01|6996.0|0|7018.0|0|109.0|0|0.0|100
0|2021-02-02|7021.0|0|7044.0|0|110.0|0|0.0|100
0|2021-02-03|7046.0|0|7070.0|0|111.0|0|0.0|100
