|dates|Rush_Kansas_UnitedStates.JHU_ConfirmedCases.data|Rush_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Rush_Kansas_UnitedStates.NYT_ConfirmedCases.data|Rush_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Rush_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Rush_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Rush_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Rush_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-12|424.0|0|424.0|0|11.0|0|0.0|100
0|2021-02-13|424.0|0|424.0|0|11.0|0|0.0|100
0|2021-02-14|424.0|0|424.0|0|11.0|0|0.0|100
0|2021-02-15|424.0|0|424.0|0|12.0|0|0.0|100
0|2021-02-16|424.0|0|424.0|0|12.0|0|0.0|100
0|2021-02-17|423.0|0|423.0|0|12.0|0|0.0|100
0|2021-02-18|423.0|0|423.0|0|12.0|0|0.0|100
0|2021-02-19|424.0|0|424.0|0|12.0|0|0.0|100
0|2021-02-20|424.0|0|424.0|0|12.0|0|0.0|100
0|2021-02-21|424.0|0|424.0|0|12.0|0|0.0|100
0|2021-02-22|424.0|0|424.0|0|12.0|0|0.0|100
0|2021-02-23|424.0|0|424.0|0|12.0|0|0.0|100
0|2021-02-24|424.0|0|424.0|0|13.0|0|0.0|100
0|2021-02-25|424.0|0|424.0|0|13.0|0|0.0|100
0|2021-02-26|424.0|0|424.0|0|13.0|0|0.0|100
0|2021-02-27|424.0|0|424.0|0|13.0|0|0.0|100
0|2021-02-28|424.0|0|424.0|0|13.0|0|0.0|100
0|2021-03-01|424.0|0|425.0|0|13.0|0|0.0|100
0|2021-03-02|425.0|0|425.0|0|13.0|0|0.0|100
0|2021-03-03|425.0|0|425.0|0|13.0|0|0.0|100
0|2021-03-04|425.0|0|425.0|0|13.0|0|0.0|100
0|2021-03-05|425.0|0|425.0|0|13.0|0|0.0|100
0|2021-03-06|425.0|0|425.0|0|14.0|0|0.0|100
0|2021-03-07|425.0|0|425.0|0|14.0|0|0.0|100
0|2021-03-08|425.0|0|425.0|0|14.0|0|0.0|100
0|2021-03-09|425.0|0|425.0|0|14.0|0|0.0|100
0|2021-03-10|427.0|0|427.0|0|14.0|0|0.0|100
0|2021-03-11|427.0|0|427.0|0|14.0|0|0.0|100
0|2021-03-12|427.0|0|427.0|0|14.0|0|0.0|100
0|2021-03-13|427.0|0|427.0|0|14.0|0|0.0|100
0|2021-03-14|427.0|0|427.0|0|14.0|0|0.0|100
0|2021-03-15|427.0|0|428.0|0|14.0|0|0.0|100
0|2021-03-16|428.0|0|428.0|0|14.0|0|0.0|100
0|2021-03-17|428.0|0|428.0|0|14.0|0|0.0|100
0|2021-03-18|428.0|0|428.0|0|14.0|0|0.0|100
0|2021-03-19|428.0|0|428.0|0|14.0|0|0.0|100
0|2021-03-20|428.0|0|428.0|0|14.0|0|0.0|100
0|2021-03-21|428.0|0|428.0|0|14.0|0|0.0|100
0|2021-03-22|428.0|0|428.0|0|14.0|0|0.0|100
0|2021-03-23|428.0|0|428.0|0|14.0|0|0.0|100
0|2021-03-24|428.0|0|429.0|0|14.0|0|0.0|100
0|2021-03-25|429.0|0|429.0|0|14.0|0|0.0|100
0|2021-03-26|428.0|0|428.0|0|14.0|0|0.0|100
0|2021-03-27|428.0|0|428.0|0|14.0|0|0.0|100
0|2021-03-28|428.0|0|428.0|0|14.0|0|0.0|100
0|2021-03-29|428.0|0|431.0|0|14.0|0|0.0|100
0|2021-03-30|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-03-31|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-01|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-02|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-03|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-04|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-05|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-06|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-07|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-08|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-09|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-10|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-11|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-12|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-13|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-14|430.0|0|430.0|0|14.0|0|0.0|100
0|2021-04-15|430.0|0|430.0|0|14.0|0|0.0|100
0|2021-04-16|430.0|0|430.0|0|14.0|0|0.0|100
0|2021-04-17|430.0|0|430.0|0|14.0|0|0.0|100
0|2021-04-18|430.0|0|430.0|0|14.0|0|0.0|100
0|2021-04-19|430.0|0|430.0|0|14.0|0|0.0|100
0|2021-04-20|430.0|0|430.0|0|14.0|0|0.0|100
0|2021-04-21|430.0|0|430.0|0|14.0|0|0.0|100
0|2021-04-22|430.0|0|430.0|0|14.0|0|0.0|100
0|2021-04-23|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-24|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-25|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-26|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-27|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-28|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-29|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-04-30|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-01|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-02|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-03|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-04|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-05|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-06|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-07|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-08|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-09|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-10|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-11|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-12|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-13|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-14|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-15|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-16|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-17|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-18|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-19|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-20|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-21|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-22|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-23|431.0|0|431.0|0|14.0|0|0.0|100
0|2021-05-24|432.0|0|432.0|0|14.0|0|0.0|100
0|2021-05-25|432.0|0|432.0|0|14.0|0|0.0|100
0|2021-05-26|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-05-27|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-05-28|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-05-29|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-05-30|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-05-31|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-06-01|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-06-02|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-06-03|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-06-04|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-06-05|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-06-06|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-06-07|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-06-08|433.0|0|433.0|0|14.0|0|0.0|100
0|2021-06-09|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-10|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-11|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-12|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-13|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-14|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-15|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-16|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-17|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-18|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-19|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-20|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-21|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-22|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-23|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-24|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-25|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-26|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-27|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-28|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-29|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-06-30|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-01|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-02|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-03|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-04|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-05|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-06|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-07|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-08|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-09|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-10|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-11|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-12|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-13|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-14|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-15|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-16|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-17|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-18|434.0|0|434.0|0|14.0|0|0.0|100
0|2021-07-19|436.0|0|436.0|0|14.0|0|0.0|100
0|2021-07-20|436.0|0|436.0|0|14.0|0|0.0|100
0|2021-07-21|436.0|0|437.0|0|14.0|0|0.0|100
0|2021-07-22|437.0|0|437.0|0|14.0|0|0.0|100
0|2021-07-23|438.0|0|438.0|0|14.0|0|0.0|100
0|2021-07-24|438.0|0|438.0|0|14.0|0|0.0|100
0|2021-07-25|438.0|0|438.0|0|14.0|0|0.0|100
0|2021-07-26|438.0|0|438.0|0|14.0|0|0.0|100
0|2021-07-27|438.0|0|438.0|0|14.0|0|0.0|100
0|2021-07-28|438.0|0|440.0|0|14.0|0|0.0|100
0|2021-07-29|440.0|0|440.0|0|14.0|0|0.0|100
0|2021-07-30|441.0|0|441.0|0|14.0|0|0.0|100
0|2021-07-31|441.0|0|441.0|0|14.0|0|0.0|100
0|2021-08-01|441.0|0|441.0|0|14.0|0|0.0|100
0|2021-08-02|441.0|0|443.0|0|14.0|0|0.0|100
0|2021-08-03|441.0|0|443.0|0|14.0|0|0.0|100
0|2021-08-04|441.0|0|443.0|0|14.0|0|0.0|100
0|2021-08-05|443.0|0|443.0|0|14.0|0|0.0|100
0|2021-08-06|444.0|0|444.0|0|15.0|0|0.0|100
0|2021-08-07|444.0|0|444.0|0|15.0|0|0.0|100
0|2021-08-08|444.0|0|444.0|0|15.0|0|0.0|100
0|2021-08-09|445.0|0|445.0|0|15.0|0|0.0|100
0|2021-08-10|445.0|0|445.0|0|15.0|0|0.0|100
0|2021-08-11|447.0|0|447.0|0|15.0|0|0.0|100
0|2021-08-12|447.0|0|447.0|0|15.0|0|0.0|100
0|2021-08-13|447.0|0|447.0|0|15.0|0|0.0|100
0|2021-08-14|447.0|0|447.0|0|15.0|0|0.0|100
0|2021-08-15|447.0|0|447.0|0|15.0|0|0.0|100
0|2021-08-16|448.0|0|448.0|0|15.0|0|0.0|100
0|2021-08-17|448.0|0|448.0|0|15.0|0|0.0|100
0|2021-08-18|448.0|0|453.0|0|15.0|0|0.0|100
0|2021-08-19|448.0|0|453.0|0|15.0|0|0.0|100
0|2021-08-20|457.0|0|457.0|0|15.0|0|0.0|100
0|2021-08-21|457.0|0|457.0|0|15.0|0|0.0|100
0|2021-08-22|457.0|0|457.0|0|15.0|0|0.0|100
0|2021-08-23|457.0|0|458.0|0|15.0|0|0.0|100
0|2021-08-24|458.0|0|458.0|0|15.0|0|0.0|100
0|2021-08-25|459.0|0|459.0|0|15.0|0|0.0|100
0|2021-08-26|459.0|0|459.0|0|15.0|0|0.0|100
0|2021-08-27|459.0|0|459.0|0|15.0|0|0.0|100
0|2021-08-28|459.0|0|459.0|0|15.0|0|0.0|100
0|2021-08-29|459.0|0|459.0|0|15.0|0|0.0|100
0|2021-08-30|459.0|0|459.0|0|15.0|0|0.0|100
0|2021-08-31|459.0|0|459.0|0|15.0|0|0.0|100
0|2021-09-01|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-02|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-03|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-04|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-05|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-06|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-07|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-08|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-09|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-10|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-11|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-12|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-13|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-14|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-15|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-16|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-17|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-18|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-19|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-20|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-21|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-22|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-23|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-24|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-25|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-26|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-27|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-28|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-29|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-09-30|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-01|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-02|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-03|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-04|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-05|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-06|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-07|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-08|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-09|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-10|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-11|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-12|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-13|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-14|459.0|0|0.0|100|15.0|0|0.0|100
0|2021-10-15|459.0|0|0.0|100|15.0|0|0.0|100
