|dates|GoldenValley_Montana_UnitedStates.MaleAndFemale_AtLeast65_Population.data|GoldenValley_Montana_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|GoldenValley_Montana_UnitedStates.Male_Total_Population.data|GoldenValley_Montana_UnitedStates.Male_Total_Population.missing|GoldenValley_Montana_UnitedStates.Female_Total_Population.data|GoldenValley_Montana_UnitedStates.Female_Total_Population.missing|GoldenValley_Montana_UnitedStates.MaleAndFemale_Under18_Population.data|GoldenValley_Montana_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-20|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-02-21|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-02-22|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-02-23|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-02-24|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-02-25|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-02-26|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-02-27|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-02-28|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-02-29|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-01|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-02|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-03|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-04|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-05|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-06|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-07|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-08|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-09|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-10|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-11|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-12|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-13|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-14|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-15|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-16|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-17|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-18|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-19|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-20|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-21|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-22|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-23|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-24|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-25|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-26|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-27|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-28|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-29|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-30|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-03-31|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-01|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-02|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-03|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-04|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-05|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-06|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-07|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-08|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-09|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-10|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-11|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-12|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-13|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-14|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-15|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-16|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-17|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-18|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-19|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-20|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-21|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-22|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-23|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-24|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-25|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-26|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-27|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-28|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-29|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-04-30|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-01|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-02|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-03|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-04|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-05|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-06|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-07|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-08|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-09|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-10|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-11|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-12|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-13|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-14|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-15|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-16|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-17|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-18|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-19|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-20|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-21|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-22|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-23|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-24|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-25|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-26|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-27|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-28|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-29|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-30|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-05-31|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-01|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-02|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-03|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-04|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-05|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-06|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-07|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-08|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-09|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-10|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-11|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-12|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-13|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-14|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-15|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-16|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-17|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-18|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-19|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-20|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-21|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-22|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-23|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-24|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-25|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-26|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-27|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-28|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-29|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-06-30|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-01|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-02|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-03|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-04|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-05|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-06|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-07|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-08|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-09|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-10|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-11|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-12|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-13|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-14|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-15|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-16|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-17|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-18|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-19|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-20|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-21|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-22|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-23|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-24|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-25|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-26|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-27|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-28|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-29|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-30|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-07-31|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-01|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-02|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-03|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-04|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-05|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-06|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-07|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-08|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-09|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-10|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-11|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-12|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-13|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-14|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-15|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-16|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-17|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-18|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-19|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-20|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-21|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-22|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-23|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-24|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-25|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-26|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-27|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-28|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-29|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-30|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-08-31|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-01|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-02|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-03|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-04|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-05|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-06|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-07|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-08|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-09|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-10|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-11|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-12|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-13|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-14|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-15|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-16|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-17|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-18|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-19|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-20|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-21|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-22|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-23|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-24|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-25|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-26|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-27|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-28|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-29|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-09-30|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-01|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-02|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-03|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-04|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-05|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-06|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-07|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-08|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-09|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-10|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-11|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-12|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-13|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-14|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-15|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-16|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-17|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-18|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-19|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-20|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-21|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-22|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-23|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-24|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-25|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-26|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-27|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-28|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-29|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-30|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-10-31|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-01|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-02|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-03|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-04|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-05|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-06|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-07|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-08|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-09|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-10|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-11|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-12|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-13|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-14|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-15|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-16|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-17|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-18|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-19|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-20|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-21|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-22|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-23|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-24|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-25|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-26|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-27|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-28|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-29|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-11-30|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-01|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-02|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-03|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-04|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-05|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-06|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-07|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-08|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-09|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-10|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-11|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-12|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-13|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-14|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-15|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-16|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-17|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-18|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-19|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-20|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-21|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-22|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-23|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-24|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-25|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-26|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-27|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-28|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-29|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-30|224.0|0|413.0|0|413.0|0|175.0|0
0|2020-12-31|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-01|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-02|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-03|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-04|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-05|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-06|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-07|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-08|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-09|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-10|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-11|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-12|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-13|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-14|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-15|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-16|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-17|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-18|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-19|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-20|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-21|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-22|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-23|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-24|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-25|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-26|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-27|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-28|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-29|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-30|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-01-31|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-02-01|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-02-02|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-02-03|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-02-04|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-02-05|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-02-06|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-02-07|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-02-08|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-02-09|224.0|0|413.0|0|413.0|0|175.0|0
0|2021-02-10|224.0|0|413.0|0|413.0|0|175.0|0
