|dates|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedCases.data|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing|Newport_RhodeIsland_UnitedStates.NYT_ConfirmedCases.data|Newport_RhodeIsland_UnitedStates.NYT_ConfirmedCases.missing|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.data|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-05-15|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-05-16|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-05-17|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-05-18|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-05-19|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-05-20|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-05-21|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-05-22|212.0|0|212.0|0|0.0|0|0.0|100
0|2020-05-23|226.0|0|226.0|0|0.0|0|0.0|100
0|2020-05-24|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-05-25|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-05-26|228.0|0|228.0|0|0.0|0|0.0|100
0|2020-05-27|235.0|0|235.0|0|0.0|0|0.0|100
0|2020-05-28|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-05-29|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-05-30|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-05-31|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-06-01|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-06-02|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-06-03|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-06-04|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-06-05|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-06-06|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-06-07|244.0|0|244.0|0|0.0|0|0.0|100
0|2020-06-08|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-06-09|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-06-10|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-06-11|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-06-12|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-06-13|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-06-14|269.0|0|269.0|0|0.0|0|0.0|100
0|2020-06-15|277.0|0|277.0|0|0.0|0|0.0|100
0|2020-06-16|277.0|0|277.0|0|0.0|0|0.0|100
0|2020-06-17|277.0|0|277.0|0|0.0|0|0.0|100
0|2020-06-18|277.0|0|277.0|0|0.0|0|0.0|100
0|2020-06-19|277.0|0|277.0|0|0.0|0|0.0|100
0|2020-06-20|277.0|0|277.0|0|0.0|0|0.0|100
0|2020-06-21|277.0|0|277.0|0|0.0|0|0.0|100
0|2020-06-22|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-06-23|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-06-24|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-06-25|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-06-26|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-06-27|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-06-28|294.0|0|294.0|0|0.0|0|0.0|100
0|2020-06-29|308.0|0|308.0|0|0.0|0|0.0|100
0|2020-06-30|308.0|0|308.0|0|0.0|0|0.0|100
0|2020-07-01|308.0|0|308.0|0|0.0|0|0.0|100
0|2020-07-02|308.0|0|308.0|0|0.0|0|0.0|100
0|2020-07-03|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-07-04|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-07-05|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-07-06|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-07-07|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-07-08|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-07-09|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-07-10|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-07-11|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-07-12|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-07-13|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-07-14|331.0|0|331.0|0|0.0|0|0.0|100
0|2020-07-15|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-16|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-17|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-18|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-19|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-20|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-21|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-22|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-23|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-24|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-25|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-26|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-27|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-28|365.0|0|365.0|0|0.0|0|0.0|100
0|2020-07-29|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-07-30|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-07-31|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-08-01|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-08-02|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-08-03|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-08-04|380.0|0|380.0|0|0.0|0|0.0|100
0|2020-08-05|396.0|0|396.0|0|0.0|0|0.0|100
0|2020-08-06|396.0|0|396.0|0|0.0|0|0.0|100
0|2020-08-07|396.0|0|396.0|0|0.0|0|0.0|100
0|2020-08-08|396.0|0|396.0|0|0.0|0|0.0|100
0|2020-08-09|396.0|0|396.0|0|0.0|0|0.0|100
0|2020-08-10|396.0|0|396.0|0|0.0|0|0.0|100
0|2020-08-11|396.0|0|396.0|0|0.0|0|0.0|100
0|2020-08-12|405.0|0|405.0|0|0.0|0|0.0|100
0|2020-08-13|405.0|0|405.0|0|0.0|0|0.0|100
0|2020-08-14|405.0|0|405.0|0|0.0|0|0.0|100
0|2020-08-15|405.0|0|405.0|0|0.0|0|0.0|100
0|2020-08-16|405.0|0|405.0|0|0.0|0|0.0|100
0|2020-08-17|405.0|0|405.0|0|0.0|0|0.0|100
0|2020-08-18|405.0|0|405.0|0|0.0|0|0.0|100
0|2020-08-19|411.0|0|411.0|0|0.0|0|0.0|100
0|2020-08-20|411.0|0|411.0|0|0.0|0|0.0|100
0|2020-08-21|411.0|0|411.0|0|0.0|0|0.0|100
0|2020-08-22|411.0|0|411.0|0|0.0|0|0.0|100
0|2020-08-23|411.0|0|411.0|0|0.0|0|0.0|100
0|2020-08-24|411.0|0|411.0|0|0.0|0|0.0|100
0|2020-08-25|411.0|0|411.0|0|0.0|0|0.0|100
0|2020-08-26|434.0|0|434.0|0|0.0|0|0.0|100
0|2020-08-27|434.0|0|434.0|0|0.0|0|0.0|100
0|2020-08-28|434.0|0|434.0|0|0.0|0|0.0|100
0|2020-08-29|434.0|0|434.0|0|0.0|0|0.0|100
0|2020-08-30|434.0|0|434.0|0|0.0|0|0.0|100
0|2020-08-31|434.0|0|434.0|0|0.0|0|0.0|100
0|2020-09-01|434.0|0|434.0|0|0.0|0|0.0|100
0|2020-09-02|457.0|0|457.0|0|0.0|0|0.0|100
0|2020-09-03|457.0|0|457.0|0|0.0|0|0.0|100
0|2020-09-04|457.0|0|457.0|0|0.0|0|0.0|100
0|2020-09-05|457.0|0|457.0|0|0.0|0|0.0|100
0|2020-09-06|457.0|0|457.0|0|0.0|0|0.0|100
0|2020-09-07|457.0|0|457.0|0|0.0|0|0.0|100
0|2020-09-08|457.0|0|457.0|0|0.0|0|0.0|100
0|2020-09-09|476.0|0|476.0|0|0.0|0|0.0|100
0|2020-09-10|476.0|0|476.0|0|0.0|0|0.0|100
0|2020-09-11|476.0|0|476.0|0|0.0|0|0.0|100
0|2020-09-12|476.0|0|476.0|0|0.0|0|0.0|100
0|2020-09-13|476.0|0|476.0|0|0.0|0|0.0|100
0|2020-09-14|476.0|0|476.0|0|0.0|0|0.0|100
0|2020-09-15|476.0|0|476.0|0|0.0|0|0.0|100
0|2020-09-16|502.0|0|502.0|0|0.0|0|0.0|100
0|2020-09-17|502.0|0|502.0|0|0.0|0|0.0|100
0|2020-09-18|502.0|0|502.0|0|0.0|0|0.0|100
0|2020-09-19|502.0|0|502.0|0|0.0|0|0.0|100
0|2020-09-20|502.0|0|502.0|0|0.0|0|0.0|100
0|2020-09-21|502.0|0|502.0|0|0.0|0|0.0|100
0|2020-09-22|502.0|0|502.0|0|0.0|0|0.0|100
0|2020-09-23|518.0|0|518.0|0|0.0|0|0.0|100
0|2020-09-24|518.0|0|518.0|0|0.0|0|0.0|100
0|2020-09-25|518.0|0|518.0|0|0.0|0|0.0|100
0|2020-09-26|518.0|0|518.0|0|0.0|0|0.0|100
0|2020-09-27|518.0|0|518.0|0|0.0|0|0.0|100
0|2020-09-28|518.0|0|518.0|0|0.0|0|0.0|100
0|2020-09-29|518.0|0|518.0|0|0.0|0|0.0|100
0|2020-09-30|530.0|0|530.0|0|0.0|0|0.0|100
0|2020-10-01|530.0|0|530.0|0|0.0|0|0.0|100
0|2020-10-02|530.0|0|530.0|0|0.0|0|0.0|100
0|2020-10-03|530.0|0|530.0|0|0.0|0|0.0|100
0|2020-10-04|530.0|0|530.0|0|0.0|0|0.0|100
0|2020-10-05|530.0|0|530.0|0|0.0|0|0.0|100
0|2020-10-06|530.0|0|530.0|0|0.0|0|0.0|100
0|2020-10-07|545.0|0|545.0|0|0.0|0|0.0|100
0|2020-10-08|545.0|0|545.0|0|0.0|0|0.0|100
0|2020-10-09|545.0|0|545.0|0|0.0|0|0.0|100
0|2020-10-10|545.0|0|545.0|0|0.0|0|0.0|100
0|2020-10-11|545.0|0|545.0|0|0.0|0|0.0|100
0|2020-10-12|545.0|0|545.0|0|10.0|0|0.0|100
0|2020-10-13|545.0|0|545.0|0|10.0|0|0.0|100
0|2020-10-14|582.0|0|582.0|0|10.0|0|0.0|100
0|2020-10-15|582.0|0|582.0|0|10.0|0|0.0|100
0|2020-10-16|582.0|0|582.0|0|10.0|0|0.0|100
0|2020-10-17|582.0|0|582.0|0|10.0|0|0.0|100
0|2020-10-18|582.0|0|582.0|0|10.0|0|0.0|100
0|2020-10-19|582.0|0|582.0|0|10.0|0|0.0|100
0|2020-10-20|582.0|0|582.0|0|10.0|0|0.0|100
0|2020-10-21|631.0|0|631.0|0|10.0|0|0.0|100
0|2020-10-22|631.0|0|631.0|0|10.0|0|0.0|100
0|2020-10-23|631.0|0|631.0|0|10.0|0|0.0|100
0|2020-10-24|631.0|0|631.0|0|10.0|0|0.0|100
0|2020-10-25|631.0|0|631.0|0|10.0|0|0.0|100
0|2020-10-26|631.0|0|631.0|0|10.0|0|0.0|100
0|2020-10-27|631.0|0|631.0|0|10.0|0|0.0|100
0|2020-10-28|631.0|0|678.0|0|10.0|0|0.0|100
0|2020-10-29|678.0|0|678.0|0|10.0|0|0.0|100
0|2020-10-30|678.0|0|678.0|0|10.0|0|0.0|100
0|2020-10-31|678.0|0|678.0|0|10.0|0|0.0|100
0|2020-11-01|678.0|0|678.0|0|10.0|0|0.0|100
0|2020-11-02|678.0|0|678.0|0|10.0|0|0.0|100
0|2020-11-03|678.0|0|678.0|0|10.0|0|0.0|100
0|2020-11-04|797.0|0|797.0|0|10.0|0|0.0|100
0|2020-11-05|797.0|0|797.0|0|10.0|0|0.0|100
0|2020-11-06|797.0|0|797.0|0|10.0|0|0.0|100
0|2020-11-07|797.0|0|797.0|0|10.0|0|0.0|100
0|2020-11-08|797.0|0|797.0|0|10.0|0|0.0|100
0|2020-11-09|797.0|0|797.0|0|10.0|0|0.0|100
0|2020-11-10|797.0|0|797.0|0|10.0|0|0.0|100
0|2020-11-11|906.0|0|906.0|0|10.0|0|0.0|100
0|2020-11-12|906.0|0|906.0|0|10.0|0|0.0|100
0|2020-11-13|906.0|0|906.0|0|10.0|0|0.0|100
0|2020-11-14|906.0|0|906.0|0|10.0|0|0.0|100
0|2020-11-15|906.0|0|906.0|0|10.0|0|0.0|100
0|2020-11-16|906.0|0|906.0|0|10.0|0|0.0|100
0|2020-11-17|906.0|0|906.0|0|10.0|0|0.0|100
0|2020-11-18|1046.0|0|1046.0|0|10.0|0|0.0|100
0|2020-11-19|1046.0|0|1046.0|0|10.0|0|0.0|100
0|2020-11-20|1046.0|0|1046.0|0|10.0|0|0.0|100
0|2020-11-21|1046.0|0|1046.0|0|10.0|0|0.0|100
0|2020-11-22|1046.0|0|1046.0|0|10.0|0|0.0|100
0|2020-11-23|1046.0|0|1046.0|0|10.0|0|0.0|100
0|2020-11-24|1046.0|0|1046.0|0|10.0|0|0.0|100
0|2020-11-25|1046.0|0|1217.0|0|10.0|0|0.0|100
0|2020-11-26|1046.0|0|1217.0|0|10.0|0|0.0|100
0|2020-11-27|1217.0|0|1217.0|0|10.0|0|0.0|100
0|2020-11-28|1217.0|0|1217.0|0|10.0|0|0.0|100
0|2020-11-29|1217.0|0|1217.0|0|10.0|0|0.0|100
0|2020-11-30|1217.0|0|1217.0|0|10.0|0|0.0|100
0|2020-12-01|1217.0|0|1217.0|0|10.0|0|0.0|100
0|2020-12-02|1380.0|0|1380.0|0|10.0|0|0.0|100
0|2020-12-03|1380.0|0|1380.0|0|10.0|0|0.0|100
0|2020-12-04|1380.0|0|1380.0|0|10.0|0|0.0|100
0|2020-12-05|1380.0|0|1380.0|0|10.0|0|0.0|100
0|2020-12-06|1380.0|0|1380.0|0|10.0|0|0.0|100
0|2020-12-07|1380.0|0|1380.0|0|10.0|0|0.0|100
0|2020-12-08|1380.0|0|1380.0|0|10.0|0|0.0|100
0|2020-12-09|1380.0|0|1648.0|0|10.0|0|0.0|100
0|2020-12-10|1648.0|0|1648.0|0|10.0|0|0.0|100
0|2020-12-11|1648.0|0|1648.0|0|11.0|0|0.0|100
0|2020-12-12|1648.0|0|1648.0|0|11.0|0|0.0|100
0|2020-12-13|1648.0|0|1648.0|0|11.0|0|0.0|100
0|2020-12-14|1648.0|0|1648.0|0|11.0|0|0.0|100
0|2020-12-15|1648.0|0|1648.0|0|11.0|0|0.0|100
0|2020-12-16|1965.0|0|1965.0|0|11.0|0|0.0|100
0|2020-12-17|1965.0|0|1965.0|0|11.0|0|0.0|100
0|2020-12-18|1965.0|0|1965.0|0|11.0|0|0.0|100
0|2020-12-19|1965.0|0|1965.0|0|11.0|0|0.0|100
0|2020-12-20|1965.0|0|1965.0|0|11.0|0|0.0|100
0|2020-12-21|1965.0|0|1965.0|0|11.0|0|0.0|100
0|2020-12-22|1965.0|0|1965.0|0|11.0|0|0.0|100
0|2020-12-23|2281.0|0|2281.0|0|11.0|0|0.0|100
0|2020-12-24|2281.0|0|2281.0|0|11.0|0|0.0|100
0|2020-12-25|2281.0|0|2281.0|0|11.0|0|0.0|100
0|2020-12-26|2281.0|0|2281.0|0|11.0|0|0.0|100
0|2020-12-27|2281.0|0|2281.0|0|11.0|0|0.0|100
0|2020-12-28|2281.0|0|2281.0|0|11.0|0|0.0|100
0|2020-12-29|2281.0|0|2281.0|0|11.0|0|0.0|100
0|2020-12-30|2595.0|0|2595.0|0|11.0|0|0.0|100
0|2020-12-31|2595.0|0|2595.0|0|11.0|0|0.0|100
0|2021-01-01|2595.0|0|2595.0|0|11.0|0|0.0|100
0|2021-01-02|2595.0|0|2595.0|0|11.0|0|0.0|100
0|2021-01-03|2595.0|0|2595.0|0|11.0|0|0.0|100
0|2021-01-04|2595.0|0|2595.0|0|11.0|0|0.0|100
0|2021-01-05|2595.0|0|2595.0|0|11.0|0|0.0|100
0|2021-01-06|3069.0|0|3069.0|0|11.0|0|0.0|100
0|2021-01-07|3069.0|0|3069.0|0|11.0|0|0.0|100
0|2021-01-08|3069.0|0|3069.0|0|11.0|0|0.0|100
0|2021-01-09|3069.0|0|3069.0|0|11.0|0|0.0|100
0|2021-01-10|3069.0|0|3069.0|0|11.0|0|0.0|100
0|2021-01-11|3069.0|0|3069.0|0|11.0|0|0.0|100
0|2021-01-12|3069.0|0|3069.0|0|11.0|0|0.0|100
0|2021-01-13|3578.0|0|3578.0|0|12.0|0|0.0|100
0|2021-01-14|3578.0|0|3578.0|0|12.0|0|0.0|100
0|2021-01-15|3578.0|0|3578.0|0|12.0|0|0.0|100
0|2021-01-16|3578.0|0|3578.0|0|12.0|0|0.0|100
0|2021-01-17|3578.0|0|3578.0|0|12.0|0|0.0|100
0|2021-01-18|3578.0|0|3578.0|0|12.0|0|0.0|100
0|2021-01-19|3578.0|0|3578.0|0|12.0|0|0.0|100
0|2021-01-20|3578.0|0|3999.0|0|12.0|0|0.0|100
0|2021-01-21|3999.0|0|3999.0|0|12.0|0|0.0|100
0|2021-01-22|3999.0|0|3999.0|0|12.0|0|0.0|100
0|2021-01-23|3999.0|0|3999.0|0|12.0|0|0.0|100
0|2021-01-24|3999.0|0|3999.0|0|12.0|0|0.0|100
0|2021-01-25|3999.0|0|3999.0|0|12.0|0|0.0|100
0|2021-01-26|3999.0|0|3999.0|0|12.0|0|0.0|100
0|2021-01-27|4336.0|0|4336.0|0|13.0|0|0.0|100
0|2021-01-28|4336.0|0|4336.0|0|13.0|0|0.0|100
0|2021-01-29|4336.0|0|4336.0|0|13.0|0|0.0|100
0|2021-01-30|4336.0|0|4336.0|0|13.0|0|0.0|100
0|2021-01-31|4336.0|0|4336.0|0|13.0|0|0.0|100
0|2021-02-01|4336.0|0|4336.0|0|13.0|0|0.0|100
0|2021-02-02|4336.0|0|4336.0|0|13.0|0|0.0|100
0|2021-02-03|4631.0|0|4631.0|0|15.0|0|0.0|100
0|2021-02-04|4631.0|0|4631.0|0|15.0|0|0.0|100
