|dates|SantaFe_NewMexico_UnitedStates.JHU_ConfirmedCases.data|SantaFe_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|SantaFe_NewMexico_UnitedStates.NYT_ConfirmedCases.data|SantaFe_NewMexico_UnitedStates.NYT_ConfirmedCases.missing|SantaFe_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|SantaFe_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|SantaFe_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|SantaFe_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-05-15|114.0|0|114.0|0|3.0|0|0.0|100
0|2020-05-16|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-05-17|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-05-18|124.0|0|124.0|0|3.0|0|0.0|100
0|2020-05-19|126.0|0|126.0|0|3.0|0|0.0|100
0|2020-05-20|128.0|0|127.0|0|3.0|0|0.0|100
0|2020-05-21|127.0|0|127.0|0|3.0|0|0.0|100
0|2020-05-22|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-05-23|129.0|0|130.0|0|3.0|0|0.0|100
0|2020-05-24|132.0|0|132.0|0|3.0|0|0.0|100
0|2020-05-25|133.0|0|133.0|0|3.0|0|0.0|100
0|2020-05-26|133.0|0|133.0|0|3.0|0|0.0|100
0|2020-05-27|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-05-28|138.0|0|138.0|0|3.0|0|0.0|100
0|2020-05-29|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-05-30|140.0|0|140.0|0|3.0|0|0.0|100
0|2020-05-31|142.0|0|142.0|0|3.0|0|0.0|100
0|2020-06-01|144.0|0|144.0|0|3.0|0|0.0|100
0|2020-06-02|148.0|0|149.0|0|3.0|0|0.0|100
0|2020-06-03|150.0|0|151.0|0|3.0|0|0.0|100
0|2020-06-04|150.0|0|151.0|0|3.0|0|0.0|100
0|2020-06-05|150.0|0|151.0|0|3.0|0|0.0|100
0|2020-06-06|150.0|0|151.0|0|3.0|0|0.0|100
0|2020-06-07|155.0|0|156.0|0|3.0|0|0.0|100
0|2020-06-08|155.0|0|156.0|0|3.0|0|0.0|100
0|2020-06-09|155.0|0|159.0|0|3.0|0|0.0|100
0|2020-06-10|160.0|0|161.0|0|3.0|0|0.0|100
0|2020-06-11|161.0|0|162.0|0|3.0|0|0.0|100
0|2020-06-12|165.0|0|166.0|0|3.0|0|0.0|100
0|2020-06-13|170.0|0|171.0|0|3.0|0|0.0|100
0|2020-06-14|170.0|0|171.0|0|3.0|0|0.0|100
0|2020-06-15|173.0|0|174.0|0|3.0|0|0.0|100
0|2020-06-16|178.0|0|179.0|0|3.0|0|0.0|100
0|2020-06-17|182.0|0|183.0|0|3.0|0|0.0|100
0|2020-06-18|184.0|0|185.0|0|3.0|0|0.0|100
0|2020-06-19|188.0|0|189.0|0|3.0|0|0.0|100
0|2020-06-20|193.0|0|194.0|0|3.0|0|0.0|100
0|2020-06-21|196.0|0|197.0|0|3.0|0|0.0|100
0|2020-06-22|201.0|0|202.0|0|3.0|0|0.0|100
0|2020-06-23|202.0|0|203.0|0|3.0|0|0.0|100
0|2020-06-24|203.0|0|204.0|0|3.0|0|0.0|100
0|2020-06-25|206.0|0|207.0|0|3.0|0|0.0|100
0|2020-06-26|210.0|0|211.0|0|3.0|0|0.0|100
0|2020-06-27|218.0|0|219.0|0|3.0|0|0.0|100
0|2020-06-28|228.0|0|229.0|0|3.0|0|0.0|100
0|2020-06-29|228.0|0|235.0|0|3.0|0|0.0|100
0|2020-06-30|237.0|0|238.0|0|3.0|0|0.0|100
0|2020-07-01|237.0|0|241.0|0|3.0|0|0.0|100
0|2020-07-02|246.0|0|247.0|0|3.0|0|0.0|100
0|2020-07-03|253.0|0|254.0|0|3.0|0|0.0|100
0|2020-07-04|259.0|0|260.0|0|3.0|0|0.0|100
0|2020-07-05|267.0|0|268.0|0|3.0|0|0.0|100
0|2020-07-06|275.0|0|276.0|0|3.0|0|0.0|100
0|2020-07-07|283.0|0|284.0|0|3.0|0|0.0|100
0|2020-07-08|293.0|0|294.0|0|3.0|0|0.0|100
0|2020-07-09|302.0|0|303.0|0|3.0|0|0.0|100
0|2020-07-10|322.0|0|323.0|0|3.0|0|0.0|100
0|2020-07-11|328.0|0|329.0|0|3.0|0|0.0|100
0|2020-07-12|337.0|0|338.0|0|3.0|0|0.0|100
0|2020-07-13|341.0|0|342.0|0|3.0|0|0.0|100
0|2020-07-14|352.0|0|353.0|0|3.0|0|0.0|100
0|2020-07-15|380.0|0|381.0|0|3.0|0|0.0|100
0|2020-07-16|389.0|0|390.0|0|3.0|0|0.0|100
0|2020-07-17|396.0|0|397.0|0|3.0|0|0.0|100
0|2020-07-18|407.0|0|408.0|0|3.0|0|0.0|100
0|2020-07-19|417.0|0|418.0|0|3.0|0|0.0|100
0|2020-07-20|433.0|0|434.0|0|3.0|0|0.0|100
0|2020-07-21|436.0|0|437.0|0|3.0|0|0.0|100
0|2020-07-22|456.0|0|457.0|0|3.0|0|0.0|100
0|2020-07-23|462.0|0|463.0|0|3.0|0|0.0|100
0|2020-07-24|474.0|0|475.0|0|3.0|0|0.0|100
0|2020-07-25|482.0|0|483.0|0|3.0|0|0.0|100
0|2020-07-26|497.0|0|498.0|0|3.0|0|0.0|100
0|2020-07-27|510.0|0|511.0|0|3.0|0|0.0|100
0|2020-07-28|524.0|0|525.0|0|3.0|0|0.0|100
0|2020-07-29|535.0|0|536.0|0|3.0|0|0.0|100
0|2020-07-30|550.0|0|551.0|0|3.0|0|0.0|100
0|2020-07-31|561.0|0|562.0|0|3.0|0|0.0|100
0|2020-08-01|576.0|0|577.0|0|3.0|0|0.0|100
0|2020-08-02|595.0|0|596.0|0|3.0|0|0.0|100
0|2020-08-03|597.0|0|598.0|0|3.0|0|0.0|100
0|2020-08-04|602.0|0|603.0|0|3.0|0|0.0|100
0|2020-08-05|610.0|0|611.0|0|3.0|0|0.0|100
0|2020-08-06|618.0|0|619.0|0|3.0|0|0.0|100
0|2020-08-07|626.0|0|627.0|0|3.0|0|0.0|100
0|2020-08-08|637.0|0|638.0|0|3.0|0|0.0|100
0|2020-08-09|650.0|0|651.0|0|3.0|0|0.0|100
0|2020-08-10|654.0|0|655.0|0|3.0|0|0.0|100
0|2020-08-11|658.0|0|659.0|0|3.0|0|0.0|100
0|2020-08-12|660.0|0|661.0|0|3.0|0|0.0|100
0|2020-08-13|672.0|0|673.0|0|3.0|0|0.0|100
0|2020-08-14|681.0|0|682.0|0|3.0|0|0.0|100
0|2020-08-15|686.0|0|687.0|0|3.0|0|0.0|100
0|2020-08-16|695.0|0|696.0|0|3.0|0|0.0|100
0|2020-08-17|701.0|0|702.0|0|3.0|0|0.0|100
0|2020-08-18|711.0|0|712.0|0|3.0|0|0.0|100
0|2020-08-19|723.0|0|724.0|0|3.0|0|0.0|100
0|2020-08-20|736.0|0|737.0|0|3.0|0|0.0|100
0|2020-08-21|748.0|0|749.0|0|3.0|0|0.0|100
0|2020-08-22|753.0|0|754.0|0|3.0|0|0.0|100
0|2020-08-23|777.0|0|778.0|0|3.0|0|0.0|100
0|2020-08-24|780.0|0|781.0|0|3.0|0|0.0|100
0|2020-08-25|785.0|0|786.0|0|3.0|0|0.0|100
0|2020-08-26|791.0|0|792.0|0|3.0|0|0.0|100
0|2020-08-27|806.0|0|807.0|0|4.0|0|0.0|100
0|2020-08-28|809.0|0|810.0|0|4.0|0|0.0|100
0|2020-08-29|814.0|0|815.0|0|4.0|0|0.0|100
0|2020-08-30|818.0|0|819.0|0|4.0|0|0.0|100
0|2020-08-31|821.0|0|822.0|0|4.0|0|0.0|100
0|2020-09-01|823.0|0|824.0|0|4.0|0|0.0|100
0|2020-09-02|828.0|0|829.0|0|4.0|0|0.0|100
0|2020-09-03|839.0|0|840.0|0|4.0|0|0.0|100
0|2020-09-04|849.0|0|850.0|0|4.0|0|0.0|100
0|2020-09-05|857.0|0|858.0|0|4.0|0|0.0|100
0|2020-09-06|864.0|0|865.0|0|4.0|0|0.0|100
0|2020-09-07|866.0|0|867.0|0|4.0|0|0.0|100
0|2020-09-08|868.0|0|869.0|0|4.0|0|0.0|100
0|2020-09-09|871.0|0|872.0|0|4.0|0|0.0|100
0|2020-09-10|882.0|0|883.0|0|4.0|0|0.0|100
0|2020-09-11|888.0|0|889.0|0|4.0|0|0.0|100
0|2020-09-12|893.0|0|894.0|0|4.0|0|0.0|100
0|2020-09-13|898.0|0|899.0|0|4.0|0|0.0|100
0|2020-09-14|909.0|0|910.0|0|4.0|0|0.0|100
0|2020-09-15|913.0|0|914.0|0|5.0|0|0.0|100
0|2020-09-16|923.0|0|924.0|0|5.0|0|0.0|100
0|2020-09-17|932.0|0|933.0|0|5.0|0|0.0|100
0|2020-09-18|939.0|0|940.0|0|5.0|0|0.0|100
0|2020-09-19|939.0|0|940.0|0|5.0|0|0.0|100
0|2020-09-20|939.0|0|943.0|0|5.0|0|0.0|100
0|2020-09-21|957.0|0|958.0|0|5.0|0|0.0|100
0|2020-09-22|960.0|0|961.0|0|6.0|0|0.0|100
0|2020-09-23|961.0|0|962.0|0|6.0|0|0.0|100
0|2020-09-24|970.0|0|971.0|0|6.0|0|0.0|100
0|2020-09-25|979.0|0|980.0|0|6.0|0|0.0|100
0|2020-09-26|993.0|0|994.0|0|6.0|0|0.0|100
0|2020-09-27|1004.0|0|1005.0|0|6.0|0|0.0|100
0|2020-09-28|1014.0|0|1015.0|0|6.0|0|0.0|100
0|2020-09-29|1021.0|0|1022.0|0|6.0|0|0.0|100
0|2020-09-30|1028.0|0|1029.0|0|6.0|0|0.0|100
0|2020-10-01|1032.0|0|1033.0|0|7.0|0|0.0|100
0|2020-10-02|1049.0|0|1050.0|0|7.0|0|0.0|100
0|2020-10-03|1062.0|0|1063.0|0|7.0|0|0.0|100
0|2020-10-04|1081.0|0|1082.0|0|7.0|0|0.0|100
0|2020-10-05|1083.0|0|1084.0|0|7.0|0|0.0|100
0|2020-10-06|1093.0|0|1094.0|0|7.0|0|0.0|100
0|2020-10-07|1124.0|0|1125.0|0|7.0|0|0.0|100
0|2020-10-08|1144.0|0|1145.0|0|7.0|0|0.0|100
0|2020-10-09|1163.0|0|1164.0|0|7.0|0|0.0|100
0|2020-10-10|1173.0|0|1174.0|0|8.0|0|0.0|100
0|2020-10-11|1181.0|0|1182.0|0|8.0|0|0.0|100
0|2020-10-12|1199.0|0|1200.0|0|8.0|0|0.0|100
0|2020-10-13|1240.0|0|1241.0|0|8.0|0|0.0|100
0|2020-10-14|1257.0|0|1258.0|0|8.0|0|0.0|100
0|2020-10-15|1274.0|0|1275.0|0|8.0|0|0.0|100
0|2020-10-16|1312.0|0|1313.0|0|8.0|0|0.0|100
0|2020-10-17|1340.0|0|1341.0|0|8.0|0|0.0|100
0|2020-10-18|1368.0|0|1369.0|0|9.0|0|0.0|100
0|2020-10-19|1379.0|0|1380.0|0|9.0|0|0.0|100
0|2020-10-20|1411.0|0|1412.0|0|12.0|0|0.0|100
0|2020-10-21|1474.0|0|1475.0|0|13.0|0|0.0|100
0|2020-10-22|1474.0|0|1492.0|0|13.0|0|0.0|100
0|2020-10-23|1474.0|0|1547.0|0|13.0|0|0.0|100
0|2020-10-24|1474.0|0|1595.0|0|13.0|0|0.0|100
0|2020-10-25|1474.0|0|1632.0|0|13.0|0|0.0|100
0|2020-10-26|1673.0|0|1674.0|0|13.0|0|0.0|100
0|2020-10-27|1692.0|0|1693.0|0|13.0|0|0.0|100
0|2020-10-28|1692.0|0|1741.0|0|13.0|0|0.0|100
0|2020-10-29|1692.0|0|1793.0|0|13.0|0|0.0|100
0|2020-10-30|1692.0|0|1837.0|0|13.0|0|0.0|100
0|2020-10-31|1692.0|0|1869.0|0|13.0|0|0.0|100
0|2020-11-01|1692.0|0|1903.0|0|13.0|0|0.0|100
0|2020-11-02|1961.0|0|1965.0|0|14.0|0|0.0|100
0|2020-11-03|2058.0|0|2099.0|0|15.0|0|0.0|100
0|2020-11-04|2058.0|0|2144.0|0|15.0|0|0.0|100
0|2020-11-05|2058.0|0|2209.0|0|15.0|0|0.0|100
0|2020-11-06|2058.0|0|2305.0|0|15.0|0|0.0|100
0|2020-11-07|2308.0|0|2369.0|0|18.0|0|0.0|100
0|2020-11-08|2308.0|0|2497.0|0|18.0|0|0.0|100
0|2020-11-09|2308.0|0|2587.0|0|18.0|0|0.0|100
0|2020-11-10|2308.0|0|2677.0|0|18.0|0|0.0|100
0|2020-11-11|2701.0|0|2770.0|0|20.0|0|0.0|100
0|2020-11-12|2834.0|0|2904.0|0|21.0|0|0.0|100
0|2020-11-13|2966.0|0|3036.0|0|21.0|0|0.0|100
0|2020-11-14|3021.0|0|3093.0|0|21.0|0|0.0|100
0|2020-11-15|3021.0|0|3186.0|0|21.0|0|0.0|100
0|2020-11-16|3205.0|0|3278.0|0|23.0|0|0.0|100
0|2020-11-17|3205.0|0|3423.0|0|23.0|0|0.0|100
0|2020-11-18|3542.0|0|3619.0|0|24.0|0|0.0|100
0|2020-11-19|3808.0|0|3896.0|0|24.0|0|0.0|100
0|2020-11-20|3977.0|0|4069.0|0|26.0|0|0.0|100
0|2020-11-21|4098.0|0|4189.0|0|27.0|0|0.0|100
0|2020-11-22|4098.0|0|4306.0|0|27.0|0|0.0|100
0|2020-11-23|4098.0|0|4524.0|0|27.0|0|0.0|100
0|2020-11-24|4098.0|0|4606.0|0|27.0|0|0.0|100
0|2020-11-25|4614.0|0|4718.0|0|30.0|0|0.0|100
0|2020-11-26|4614.0|0|4802.0|0|30.0|0|0.0|100
0|2020-11-27|4614.0|0|4942.0|0|30.0|0|0.0|100
0|2020-11-28|4614.0|0|5068.0|0|30.0|0|0.0|100
0|2020-11-29|5053.0|0|5157.0|0|30.0|0|0.0|100
0|2020-11-30|5159.0|0|5263.0|0|36.0|0|0.0|100
0|2020-12-01|5159.0|0|5445.0|0|36.0|0|0.0|100
0|2020-12-02|5341.0|0|5522.0|0|37.0|0|0.0|100
0|2020-12-03|5511.0|0|5618.0|0|38.0|0|0.0|100
0|2020-12-04|5606.0|0|5713.0|0|38.0|0|0.0|100
0|2020-12-05|5731.0|0|5838.0|0|41.0|0|0.0|100
0|2020-12-06|5787.0|0|5904.0|0|41.0|0|0.0|100
0|2020-12-07|5840.0|0|5969.0|0|41.0|0|0.0|100
0|2020-12-08|5840.0|0|6006.0|0|41.0|0|0.0|100
0|2020-12-09|5840.0|0|6168.0|0|43.0|0|0.0|100
0|2020-12-10|6108.0|0|6241.0|0|44.0|0|0.0|100
0|2020-12-11|6193.0|0|6326.0|0|44.0|0|0.0|100
0|2020-12-12|6284.0|0|6419.0|0|44.0|0|0.0|100
0|2020-12-13|6345.0|0|6480.0|0|48.0|0|0.0|100
0|2020-12-14|6427.0|0|6562.0|0|49.0|0|0.0|100
0|2020-12-15|6427.0|0|6599.0|0|49.0|0|0.0|100
0|2020-12-16|6556.0|0|6697.0|0|55.0|0|0.0|100
0|2020-12-17|6612.0|0|6774.0|0|59.0|0|0.0|100
0|2020-12-18|6673.0|0|6842.0|0|60.0|0|0.0|100
0|2020-12-19|6739.0|0|6908.0|0|60.0|0|0.0|100
0|2020-12-20|6786.0|0|6955.0|0|61.0|0|0.0|100
0|2020-12-21|6825.0|0|6994.0|0|61.0|0|0.0|100
0|2020-12-22|6848.0|0|7022.0|0|63.0|0|0.0|100
0|2020-12-23|6897.0|0|7071.0|0|66.0|0|0.0|100
0|2020-12-24|6955.0|0|7129.0|0|67.0|0|0.0|100
0|2020-12-25|7024.0|0|7198.0|0|67.0|0|0.0|100
0|2020-12-26|7040.0|0|7214.0|0|67.0|0|0.0|100
0|2020-12-27|7086.0|0|7260.0|0|70.0|0|0.0|100
0|2020-12-28|7086.0|0|7312.0|0|70.0|0|0.0|100
0|2020-12-29|7204.0|0|7378.0|0|70.0|0|0.0|100
0|2020-12-30|7204.0|0|7457.0|0|70.0|0|0.0|100
0|2020-12-31|7204.0|0|7529.0|0|70.0|0|0.0|100
0|2021-01-01|7414.0|0|7588.0|0|75.0|0|0.0|100
0|2021-01-02|7464.0|0|7638.0|0|77.0|0|0.0|100
0|2021-01-03|7464.0|0|7663.0|0|77.0|0|0.0|100
0|2021-01-04|7552.0|0|7726.0|0|80.0|0|0.0|100
0|2021-01-05|7552.0|0|7757.0|0|80.0|0|0.0|100
0|2021-01-06|7688.0|0|7862.0|0|80.0|0|0.0|100
0|2021-01-07|7819.0|0|7993.0|0|86.0|0|0.0|100
0|2021-01-08|7901.0|0|8075.0|0|86.0|0|0.0|100
0|2021-01-09|8009.0|0|8184.0|0|86.0|0|0.0|100
0|2021-01-10|8073.0|0|8248.0|0|87.0|0|0.0|100
0|2021-01-11|8139.0|0|8314.0|0|87.0|0|0.0|100
0|2021-01-12|8176.0|0|8351.0|0|89.0|0|0.0|100
0|2021-01-13|8250.0|0|8425.0|0|90.0|0|0.0|100
0|2021-01-14|8250.0|0|8501.0|0|90.0|0|0.0|100
0|2021-01-15|8250.0|0|8562.0|0|90.0|0|0.0|100
0|2021-01-16|8454.0|0|8629.0|0|94.0|0|0.0|100
0|2021-01-17|8501.0|0|8676.0|0|95.0|0|0.0|100
0|2021-01-18|8535.0|0|8711.0|0|95.0|0|0.0|100
0|2021-01-19|8535.0|0|8740.0|0|96.0|0|0.0|100
0|2021-01-20|8619.0|0|8795.0|0|99.0|0|0.0|100
0|2021-01-21|8658.0|0|8847.0|0|99.0|0|0.0|100
0|2021-01-22|8698.0|0|8913.0|0|99.0|0|0.0|100
0|2021-01-23|8778.0|0|8993.0|0|109.0|0|0.0|100
0|2021-01-24|8778.0|0|9059.0|0|110.0|0|0.0|100
0|2021-01-25|8778.0|0|9079.0|0|110.0|0|0.0|100
0|2021-01-26|8902.0|0|9117.0|0|111.0|0|0.0|100
0|2021-01-27|8902.0|0|9177.0|0|111.0|0|0.0|100
0|2021-01-28|9014.0|0|9229.0|0|114.0|0|0.0|100
0|2021-01-29|9014.0|0|9279.0|0|114.0|0|0.0|100
0|2021-01-30|9014.0|0|9309.0|0|115.0|0|0.0|100
0|2021-01-31|9130.0|0|9345.0|0|117.0|0|0.0|100
0|2021-02-01|9130.0|0|9382.0|0|119.0|0|0.0|100
