|dates|Beaufort_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Beaufort_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Beaufort_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|Beaufort_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Beaufort_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Beaufort_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Beaufort_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Beaufort_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|282.0|0|282.0|0|12.0|0|0.0|100
0|2020-05-14|284.0|0|284.0|0|12.0|0|0.0|100
0|2020-05-15|288.0|0|288.0|0|12.0|0|0.0|100
0|2020-05-16|291.0|0|291.0|0|12.0|0|0.0|100
0|2020-05-17|292.0|0|292.0|0|12.0|0|0.0|100
0|2020-05-18|294.0|0|294.0|0|12.0|0|0.0|100
0|2020-05-19|299.0|0|299.0|0|12.0|0|0.0|100
0|2020-05-20|304.0|0|304.0|0|12.0|0|0.0|100
0|2020-05-21|306.0|0|306.0|0|12.0|0|0.0|100
0|2020-05-22|314.0|0|314.0|0|12.0|0|0.0|100
0|2020-05-23|332.0|0|332.0|0|12.0|0|0.0|100
0|2020-05-24|335.0|0|335.0|0|12.0|0|0.0|100
0|2020-05-25|336.0|0|336.0|0|12.0|0|0.0|100
0|2020-05-26|342.0|0|342.0|0|12.0|0|0.0|100
0|2020-05-27|346.0|0|346.0|0|14.0|0|0.0|100
0|2020-05-28|351.0|0|351.0|0|14.0|0|0.0|100
0|2020-05-29|361.0|0|361.0|0|14.0|0|0.0|100
0|2020-05-30|376.0|0|376.0|0|14.0|0|0.0|100
0|2020-05-31|385.0|0|385.0|0|14.0|0|0.0|100
0|2020-06-01|389.0|0|389.0|0|14.0|0|0.0|100
0|2020-06-02|398.0|0|398.0|0|14.0|0|0.0|100
0|2020-06-03|398.0|0|401.0|0|14.0|0|0.0|100
0|2020-06-04|398.0|0|406.0|0|14.0|0|0.0|100
0|2020-06-05|417.0|0|417.0|0|14.0|0|0.0|100
0|2020-06-06|417.0|0|421.0|0|14.0|0|0.0|100
0|2020-06-07|430.0|0|430.0|0|14.0|0|0.0|100
0|2020-06-08|444.0|0|444.0|0|14.0|0|0.0|100
0|2020-06-09|464.0|0|464.0|0|14.0|0|0.0|100
0|2020-06-10|483.0|0|483.0|0|14.0|0|0.0|100
0|2020-06-11|507.0|0|507.0|0|14.0|0|0.0|100
0|2020-06-12|540.0|0|540.0|0|14.0|0|0.0|100
0|2020-06-13|566.0|0|566.0|0|14.0|0|0.0|100
0|2020-06-14|590.0|0|590.0|0|14.0|0|0.0|100
0|2020-06-15|615.0|0|615.0|0|14.0|0|0.0|100
0|2020-06-16|647.0|0|647.0|0|14.0|0|0.0|100
0|2020-06-17|673.0|0|673.0|0|15.0|0|0.0|100
0|2020-06-18|721.0|0|721.0|0|15.0|0|0.0|100
0|2020-06-19|760.0|0|760.0|0|15.0|0|0.0|100
0|2020-06-20|816.0|0|816.0|0|15.0|0|0.0|100
0|2020-06-21|857.0|0|857.0|0|15.0|0|0.0|100
0|2020-06-22|884.0|0|885.0|0|15.0|0|0.0|100
0|2020-06-23|911.0|0|912.0|0|16.0|0|0.0|100
0|2020-06-24|951.0|0|951.0|0|17.0|0|0.0|100
0|2020-06-25|983.0|0|983.0|0|17.0|0|0.0|100
0|2020-06-26|1012.0|0|1012.0|0|17.0|0|0.0|100
0|2020-06-27|1066.0|0|1066.0|0|17.0|0|0.0|100
0|2020-06-28|1125.0|0|1125.0|0|17.0|0|0.0|100
0|2020-06-29|1152.0|0|1152.0|0|18.0|0|0.0|100
0|2020-06-30|1223.0|0|1223.0|0|18.0|0|0.0|100
0|2020-07-01|1282.0|0|1282.0|0|18.0|0|0.0|100
0|2020-07-02|1325.0|0|1325.0|0|20.0|0|0.0|100
0|2020-07-03|1376.0|0|1376.0|0|21.0|0|0.0|100
0|2020-07-04|1413.0|0|1413.0|0|22.0|0|0.0|100
0|2020-07-05|1462.0|0|1462.0|0|22.0|0|0.0|100
0|2020-07-06|1515.0|0|1515.0|0|23.0|0|0.0|100
0|2020-07-07|1620.0|0|1620.0|0|23.0|0|0.0|100
0|2020-07-08|1685.0|0|1685.0|0|23.0|0|0.0|100
0|2020-07-09|1723.0|0|1723.0|0|23.0|0|0.0|100
0|2020-07-10|1814.0|0|1814.0|0|23.0|0|0.0|100
0|2020-07-11|1919.0|0|1919.0|0|23.0|0|0.0|100
0|2020-07-12|1986.0|0|1986.0|0|23.0|0|0.0|100
0|2020-07-13|2020.0|0|2020.0|0|23.0|0|0.0|100
0|2020-07-14|2098.0|0|2098.0|0|23.0|0|0.0|100
0|2020-07-15|2176.0|0|2176.0|0|23.0|0|0.0|100
0|2020-07-16|2285.0|0|2285.0|0|26.0|0|0.0|100
0|2020-07-17|2338.0|0|2338.0|0|26.0|0|0.0|100
0|2020-07-18|2397.0|0|2397.0|0|26.0|0|0.0|100
0|2020-07-19|2488.0|0|2488.0|0|26.0|0|0.0|100
0|2020-07-20|2521.0|0|2521.0|0|26.0|0|0.0|100
0|2020-07-21|2584.0|0|2584.0|0|29.0|0|0.0|100
0|2020-07-22|2663.0|0|2663.0|0|29.0|0|0.0|100
0|2020-07-23|2725.0|0|2725.0|0|31.0|0|0.0|100
0|2020-07-24|2815.0|0|2815.0|0|33.0|0|0.0|100
0|2020-07-25|2896.0|0|2896.0|0|34.0|0|0.0|100
0|2020-07-26|2992.0|0|2992.0|0|35.0|0|0.0|100
0|2020-07-27|3101.0|0|3101.0|0|35.0|0|0.0|100
0|2020-07-28|3188.0|0|3188.0|0|36.0|0|0.0|100
0|2020-07-29|3285.0|0|3285.0|0|39.0|0|0.0|100
0|2020-07-30|3398.0|0|3398.0|0|44.0|0|0.0|100
0|2020-07-31|3503.0|0|3503.0|0|47.0|0|0.0|100
0|2020-08-01|3577.0|0|3577.0|0|48.0|0|0.0|100
0|2020-08-02|3632.0|0|3632.0|0|50.0|0|0.0|100
0|2020-08-03|3682.0|0|3682.0|0|49.0|0|0.0|100
0|2020-08-04|3742.0|0|3742.0|0|50.0|0|0.0|100
0|2020-08-05|3850.0|0|3850.0|0|53.0|0|0.0|100
0|2020-08-06|3921.0|0|3921.0|0|54.0|0|0.0|100
0|2020-08-07|3999.0|0|3999.0|0|55.0|0|0.0|100
0|2020-08-08|4046.0|0|4046.0|0|55.0|0|0.0|100
0|2020-08-09|4105.0|0|4105.0|0|56.0|0|0.0|100
0|2020-08-10|4131.0|0|4131.0|0|56.0|0|0.0|100
0|2020-08-11|4194.0|0|4194.0|0|57.0|0|0.0|100
0|2020-08-12|4214.0|0|4214.0|0|58.0|0|0.0|100
0|2020-08-13|4256.0|0|4256.0|0|60.0|0|0.0|100
0|2020-08-14|4297.0|0|4297.0|0|60.0|0|0.0|100
0|2020-08-15|4331.0|0|4331.0|0|60.0|0|0.0|100
0|2020-08-16|4359.0|0|4359.0|0|60.0|0|0.0|100
0|2020-08-17|4372.0|0|4372.0|0|60.0|0|0.0|100
0|2020-08-18|4397.0|0|4397.0|0|60.0|0|0.0|100
0|2020-08-19|4416.0|0|4416.0|0|61.0|0|0.0|100
0|2020-08-20|4452.0|0|4452.0|0|62.0|0|0.0|100
0|2020-08-21|4483.0|0|4483.0|0|64.0|0|0.0|100
0|2020-08-22|4526.0|0|4526.0|0|64.0|0|0.0|100
0|2020-08-23|4559.0|0|4559.0|0|64.0|0|0.0|100
0|2020-08-24|4580.0|0|4580.0|0|64.0|0|0.0|100
0|2020-08-25|4596.0|0|4596.0|0|64.0|0|0.0|100
0|2020-08-26|4627.0|0|4627.0|0|64.0|0|0.0|100
0|2020-08-27|4635.0|0|4635.0|0|65.0|0|0.0|100
0|2020-08-28|4679.0|0|4679.0|0|65.0|0|0.0|100
0|2020-08-29|4723.0|0|4723.0|0|65.0|0|0.0|100
0|2020-08-30|4749.0|0|4749.0|0|65.0|0|0.0|100
0|2020-08-31|4761.0|0|4761.0|0|67.0|0|0.0|100
0|2020-09-01|4791.0|0|4791.0|0|68.0|0|0.0|100
0|2020-09-02|4810.0|0|4810.0|0|69.0|0|0.0|100
0|2020-09-03|4849.0|0|4849.0|0|69.0|0|0.0|100
0|2020-09-04|4892.0|0|4892.0|0|71.0|0|0.0|100
0|2020-09-05|4928.0|0|4928.0|0|71.0|0|0.0|100
0|2020-09-06|4974.0|0|4974.0|0|71.0|0|0.0|100
0|2020-09-07|4988.0|0|4988.0|0|72.0|0|0.0|100
0|2020-09-08|5004.0|0|5004.0|0|72.0|0|0.0|100
0|2020-09-09|5017.0|0|5017.0|0|73.0|0|0.0|100
0|2020-09-10|5031.0|0|5031.0|0|73.0|0|0.0|100
0|2020-09-11|5093.0|0|5093.0|0|73.0|0|0.0|100
0|2020-09-12|5127.0|0|5127.0|0|73.0|0|0.0|100
0|2020-09-13|5194.0|0|5194.0|0|74.0|0|0.0|100
0|2020-09-14|5222.0|0|5222.0|0|75.0|0|0.0|100
0|2020-09-15|5269.0|0|5269.0|0|76.0|0|0.0|100
0|2020-09-16|5287.0|0|5287.0|0|76.0|0|0.0|100
0|2020-09-17|5342.0|0|5342.0|0|77.0|0|0.0|100
0|2020-09-18|5370.0|0|5370.0|0|80.0|0|0.0|100
0|2020-09-19|5403.0|0|5403.0|0|81.0|0|0.0|100
0|2020-09-20|5403.0|0|5412.0|0|81.0|0|0.0|100
0|2020-09-21|5439.0|0|5439.0|0|81.0|0|0.0|100
0|2020-09-22|5496.0|0|5496.0|0|81.0|0|0.0|100
0|2020-09-23|5508.0|0|5508.0|0|81.0|0|0.0|100
0|2020-09-24|5524.0|0|5524.0|0|82.0|0|0.0|100
0|2020-09-25|5598.0|0|5598.0|0|82.0|0|0.0|100
0|2020-09-26|5614.0|0|5614.0|0|83.0|0|0.0|100
0|2020-09-27|5622.0|0|5622.0|0|83.0|0|0.0|100
0|2020-09-28|5646.0|0|5646.0|0|83.0|0|0.0|100
0|2020-09-29|5685.0|0|5685.0|0|83.0|0|0.0|100
0|2020-09-30|5692.0|0|5692.0|0|83.0|0|0.0|100
0|2020-10-01|5704.0|0|5704.0|0|83.0|0|0.0|100
0|2020-10-02|5724.0|0|5724.0|0|83.0|0|0.0|100
0|2020-10-03|5746.0|0|5746.0|0|83.0|0|0.0|100
0|2020-10-04|5757.0|0|5757.0|0|84.0|0|0.0|100
0|2020-10-05|5771.0|0|5771.0|0|84.0|0|0.0|100
0|2020-10-06|5773.0|0|5773.0|0|85.0|0|0.0|100
0|2020-10-07|5796.0|0|5796.0|0|86.0|0|0.0|100
0|2020-10-08|5830.0|0|5830.0|0|87.0|0|0.0|100
0|2020-10-09|5844.0|0|5844.0|0|88.0|0|0.0|100
0|2020-10-10|5862.0|0|5862.0|0|88.0|0|0.0|100
0|2020-10-11|5875.0|0|5875.0|0|88.0|0|0.0|100
0|2020-10-12|5890.0|0|5890.0|0|89.0|0|0.0|100
0|2020-10-13|5899.0|0|5899.0|0|90.0|0|0.0|100
0|2020-10-14|5909.0|0|5909.0|0|89.0|0|0.0|100
0|2020-10-15|5927.0|0|5927.0|0|89.0|0|0.0|100
0|2020-10-16|5942.0|0|5942.0|0|89.0|0|0.0|100
0|2020-10-17|5960.0|0|5960.0|0|89.0|0|0.0|100
0|2020-10-18|5970.0|0|5970.0|0|89.0|0|0.0|100
0|2020-10-19|5980.0|0|5980.0|0|89.0|0|0.0|100
0|2020-10-20|6002.0|0|6002.0|0|90.0|0|0.0|100
0|2020-10-21|6015.0|0|6015.0|0|90.0|0|0.0|100
0|2020-10-22|6015.0|0|6042.0|0|90.0|0|0.0|100
0|2020-10-23|6015.0|0|6059.0|0|90.0|0|0.0|100
0|2020-10-24|6015.0|0|6072.0|0|90.0|0|0.0|100
0|2020-10-25|6015.0|0|6103.0|0|90.0|0|0.0|100
0|2020-10-26|6015.0|0|6123.0|0|90.0|0|0.0|100
0|2020-10-27|6015.0|0|6138.0|0|90.0|0|0.0|100
0|2020-10-28|6015.0|0|6148.0|0|90.0|0|0.0|100
0|2020-10-29|6163.0|0|6163.0|0|93.0|0|0.0|100
0|2020-10-30|6174.0|0|6174.0|0|93.0|0|0.0|100
0|2020-10-31|6188.0|0|6188.0|0|93.0|0|0.0|100
0|2020-11-01|6188.0|0|6214.0|0|93.0|0|0.0|100
0|2020-11-02|6240.0|0|6240.0|0|93.0|0|0.0|100
0|2020-11-03|6261.0|0|6261.0|0|93.0|0|0.0|100
0|2020-11-04|6287.0|0|6287.0|0|93.0|0|0.0|100
0|2020-11-05|6301.0|0|6301.0|0|93.0|0|0.0|100
0|2020-11-06|6330.0|0|6330.0|0|93.0|0|0.0|100
0|2020-11-07|6362.0|0|6362.0|0|93.0|0|0.0|100
0|2020-11-08|6384.0|0|6384.0|0|93.0|0|0.0|100
0|2020-11-09|6398.0|0|6398.0|0|93.0|0|0.0|100
0|2020-11-10|6398.0|0|6419.0|0|93.0|0|0.0|100
0|2020-11-11|6398.0|0|6434.0|0|93.0|0|0.0|100
0|2020-11-12|6398.0|0|6476.0|0|93.0|0|0.0|100
0|2020-11-13|6502.0|0|6502.0|0|93.0|0|0.0|100
0|2020-11-14|6547.0|0|6547.0|0|93.0|0|0.0|100
0|2020-11-15|6547.0|0|6586.0|0|93.0|0|0.0|100
0|2020-11-16|6586.0|0|6627.0|0|93.0|0|0.0|100
0|2020-11-17|6586.0|0|6660.0|0|93.0|0|0.0|100
0|2020-11-18|6586.0|0|6693.0|0|93.0|0|0.0|100
0|2020-11-19|6739.0|0|6739.0|0|93.0|0|0.0|100
0|2020-11-20|6739.0|0|6785.0|0|93.0|0|0.0|100
0|2020-11-21|6866.0|0|6866.0|0|94.0|0|0.0|100
0|2020-11-22|6891.0|0|6891.0|0|94.0|0|0.0|100
0|2020-11-23|6891.0|0|6910.0|0|94.0|0|0.0|100
0|2020-11-24|6891.0|0|6956.0|0|94.0|0|0.0|100
0|2020-11-25|6997.0|0|6997.0|0|94.0|0|0.0|100
0|2020-11-26|6997.0|0|6997.0|0|94.0|0|0.0|100
0|2020-11-27|6997.0|0|7043.0|0|94.0|0|0.0|100
0|2020-11-28|6997.0|0|7096.0|0|94.0|0|0.0|100
0|2020-11-29|7126.0|0|7126.0|0|94.0|0|0.0|100
0|2020-11-30|7126.0|0|7139.0|0|94.0|0|0.0|100
0|2020-12-01|7126.0|0|7195.0|0|94.0|0|0.0|100
0|2020-12-02|7249.0|0|7249.0|0|94.0|0|0.0|100
0|2020-12-03|7298.0|0|7298.0|0|94.0|0|0.0|100
0|2020-12-04|7372.0|0|7372.0|0|94.0|0|0.0|100
0|2020-12-05|7451.0|0|7451.0|0|94.0|0|0.0|100
0|2020-12-06|7519.0|0|7519.0|0|94.0|0|0.0|100
0|2020-12-07|7519.0|0|7575.0|0|94.0|0|0.0|100
0|2020-12-08|7519.0|0|7623.0|0|94.0|0|0.0|100
0|2020-12-09|7519.0|0|7697.0|0|94.0|0|0.0|100
0|2020-12-10|7766.0|0|7766.0|0|94.0|0|0.0|100
0|2020-12-11|7870.0|0|7870.0|0|94.0|0|0.0|100
0|2020-12-12|7954.0|0|7954.0|0|96.0|0|0.0|100
0|2020-12-13|7954.0|0|8059.0|0|96.0|0|0.0|100
0|2020-12-14|7954.0|0|8109.0|0|97.0|0|0.0|100
0|2020-12-15|8179.0|0|8179.0|0|97.0|0|0.0|100
0|2020-12-16|8179.0|0|8244.0|0|97.0|0|0.0|100
0|2020-12-17|8179.0|0|8332.0|0|97.0|0|0.0|100
0|2020-12-18|8460.0|0|8460.0|0|98.0|0|0.0|100
0|2020-12-19|8532.0|0|8532.0|0|98.0|0|0.0|100
0|2020-12-20|8606.0|0|8606.0|0|99.0|0|0.0|100
0|2020-12-21|8642.0|0|8642.0|0|99.0|0|0.0|100
0|2020-12-22|8731.0|0|8731.0|0|99.0|0|0.0|100
0|2020-12-23|8845.0|0|8845.0|0|99.0|0|0.0|100
0|2020-12-24|8949.0|0|8949.0|0|99.0|0|0.0|100
0|2020-12-25|8949.0|0|8949.0|0|99.0|0|0.0|100
0|2020-12-26|9051.0|0|9051.0|0|99.0|0|0.0|100
0|2020-12-27|9223.0|0|9223.0|0|100.0|0|0.0|100
0|2020-12-28|9223.0|0|9266.0|0|100.0|0|0.0|100
0|2020-12-29|9320.0|0|9320.0|0|102.0|0|0.0|100
0|2020-12-30|9429.0|0|9429.0|0|104.0|0|0.0|100
0|2020-12-31|9429.0|0|9586.0|0|104.0|0|0.0|100
0|2021-01-01|9586.0|0|9586.0|0|105.0|0|0.0|100
0|2021-01-02|9743.0|0|9743.0|0|106.0|0|0.0|100
0|2021-01-03|9743.0|0|10028.0|0|106.0|0|0.0|100
0|2021-01-04|10082.0|0|10082.0|0|110.0|0|0.0|100
0|2021-01-05|10114.0|0|10114.0|0|110.0|0|0.0|100
0|2021-01-06|10114.0|0|10263.0|0|110.0|0|0.0|100
0|2021-01-07|10114.0|0|10360.0|0|110.0|0|0.0|100
0|2021-01-08|10627.0|0|10627.0|0|112.0|0|0.0|100
0|2021-01-09|10772.0|0|10772.0|0|116.0|0|0.0|100
0|2021-01-10|10772.0|0|10915.0|0|116.0|0|0.0|100
0|2021-01-11|10772.0|0|10958.0|0|116.0|0|0.0|100
0|2021-01-12|11005.0|0|11005.0|0|120.0|0|0.0|100
0|2021-01-13|11005.0|0|11157.0|0|120.0|0|0.0|100
0|2021-01-14|11005.0|0|11339.0|0|120.0|0|0.0|100
0|2021-01-15|11430.0|0|11430.0|0|122.0|0|0.0|100
0|2021-01-16|11551.0|0|11551.0|0|123.0|0|0.0|100
0|2021-01-17|11691.0|0|11691.0|0|126.0|0|0.0|100
0|2021-01-18|11781.0|0|11781.0|0|126.0|0|0.0|100
0|2021-01-19|11781.0|0|11829.0|0|126.0|0|0.0|100
0|2021-01-20|12124.0|0|12124.0|0|126.0|0|0.0|100
0|2021-01-21|12124.0|0|12346.0|0|126.0|0|0.0|100
0|2021-01-22|12124.0|0|12479.0|0|126.0|0|0.0|100
0|2021-01-23|12600.0|0|12600.0|0|134.0|0|0.0|100
0|2021-01-24|12600.0|0|12715.0|0|134.0|0|0.0|100
0|2021-01-25|12600.0|0|12807.0|0|134.0|0|0.0|100
0|2021-01-26|12864.0|0|12864.0|0|140.0|0|0.0|100
