|dates|Assumption_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Assumption_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Assumption_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Assumption_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Assumption_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Assumption_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Assumption_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Assumption_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|234.0|0|234.0|0|11.0|0|0.0|100
0|2020-05-15|235.0|0|235.0|0|11.0|0|0.0|100
0|2020-05-16|229.0|0|229.0|0|11.0|0|0.0|100
0|2020-05-17|230.0|0|230.0|0|11.0|0|0.0|100
0|2020-05-18|230.0|0|230.0|0|11.0|0|0.0|100
0|2020-05-19|230.0|0|230.0|0|11.0|0|0.0|100
0|2020-05-20|233.0|0|233.0|0|11.0|0|0.0|100
0|2020-05-21|238.0|0|238.0|0|11.0|0|0.0|100
0|2020-05-22|238.0|0|238.0|0|11.0|0|0.0|100
0|2020-05-23|238.0|0|238.0|0|11.0|0|0.0|100
0|2020-05-24|238.0|0|238.0|0|12.0|0|0.0|100
0|2020-05-25|243.0|0|243.0|0|12.0|0|0.0|100
0|2020-05-26|245.0|0|245.0|0|12.0|0|0.0|100
0|2020-05-27|245.0|0|245.0|0|12.0|0|0.0|100
0|2020-05-28|248.0|0|248.0|0|13.0|0|0.0|100
0|2020-05-29|248.0|0|248.0|0|14.0|0|0.0|100
0|2020-05-30|251.0|0|251.0|0|14.0|0|0.0|100
0|2020-05-31|252.0|0|252.0|0|14.0|0|0.0|100
0|2020-06-01|252.0|0|252.0|0|14.0|0|0.0|100
0|2020-06-02|252.0|0|252.0|0|14.0|0|0.0|100
0|2020-06-03|252.0|0|252.0|0|14.0|0|0.0|100
0|2020-06-04|252.0|0|252.0|0|14.0|0|0.0|100
0|2020-06-05|253.0|0|253.0|0|13.0|0|0.0|100
0|2020-06-06|254.0|0|254.0|0|13.0|0|0.0|100
0|2020-06-07|257.0|0|257.0|0|13.0|0|0.0|100
0|2020-06-08|257.0|0|257.0|0|13.0|0|0.0|100
0|2020-06-09|258.0|0|258.0|0|13.0|0|0.0|100
0|2020-06-10|259.0|0|259.0|0|13.0|0|0.0|100
0|2020-06-11|258.0|0|258.0|0|14.0|0|0.0|100
0|2020-06-12|258.0|0|258.0|0|14.0|0|0.0|100
0|2020-06-13|263.0|0|263.0|0|14.0|0|0.0|100
0|2020-06-14|269.0|0|269.0|0|14.0|0|0.0|100
0|2020-06-15|274.0|0|274.0|0|14.0|0|0.0|100
0|2020-06-16|276.0|0|276.0|0|14.0|0|0.0|100
0|2020-06-17|282.0|0|282.0|0|14.0|0|0.0|100
0|2020-06-18|282.0|0|282.0|0|14.0|0|0.0|100
0|2020-06-19|324.0|0|324.0|0|14.0|0|0.0|100
0|2020-06-20|327.0|0|327.0|0|14.0|0|0.0|100
0|2020-06-21|327.0|0|327.0|0|14.0|0|0.0|100
0|2020-06-22|330.0|0|330.0|0|14.0|0|0.0|100
0|2020-06-23|334.0|0|334.0|0|14.0|0|0.0|100
0|2020-06-24|334.0|0|334.0|0|14.0|0|0.0|100
0|2020-06-25|334.0|0|334.0|0|14.0|0|0.0|100
0|2020-06-26|338.0|0|338.0|0|14.0|0|0.0|100
0|2020-06-27|338.0|0|338.0|0|14.0|0|0.0|100
0|2020-06-28|343.0|0|343.0|0|14.0|0|0.0|100
0|2020-06-29|351.0|0|351.0|0|14.0|0|0.0|100
0|2020-06-30|352.0|0|352.0|0|14.0|0|0.0|100
0|2020-07-01|357.0|0|357.0|0|15.0|0|0.0|100
0|2020-07-02|364.0|0|364.0|0|15.0|0|0.0|100
0|2020-07-03|373.0|0|373.0|0|15.0|0|0.0|100
0|2020-07-04|373.0|0|373.0|0|15.0|0|0.0|100
0|2020-07-05|381.0|0|381.0|0|15.0|0|0.0|100
0|2020-07-06|383.0|0|383.0|0|15.0|0|0.0|100
0|2020-07-07|390.0|0|390.0|0|15.0|0|0.0|100
0|2020-07-08|399.0|0|399.0|0|15.0|0|0.0|100
0|2020-07-09|404.0|0|404.0|0|16.0|0|0.0|100
0|2020-07-10|410.0|0|410.0|0|16.0|0|0.0|100
0|2020-07-11|415.0|0|415.0|0|16.0|0|0.0|100
0|2020-07-12|424.0|0|424.0|0|16.0|0|0.0|100
0|2020-07-13|430.0|0|430.0|0|16.0|0|0.0|100
0|2020-07-14|432.0|0|432.0|0|17.0|0|0.0|100
0|2020-07-15|435.0|0|435.0|0|17.0|0|0.0|100
0|2020-07-16|439.0|0|439.0|0|17.0|0|0.0|100
0|2020-07-17|445.0|0|445.0|0|17.0|0|0.0|100
0|2020-07-18|445.0|0|445.0|0|17.0|0|0.0|100
0|2020-07-19|449.0|0|449.0|0|17.0|0|0.0|100
0|2020-07-20|452.0|0|452.0|0|17.0|0|0.0|100
0|2020-07-21|462.0|0|462.0|0|17.0|0|0.0|100
0|2020-07-22|463.0|0|463.0|0|18.0|0|0.0|100
0|2020-07-23|477.0|0|477.0|0|18.0|0|0.0|100
0|2020-07-24|484.0|0|484.0|0|18.0|0|0.0|100
0|2020-07-25|484.0|0|484.0|0|18.0|0|0.0|100
0|2020-07-26|493.0|0|493.0|0|18.0|0|0.0|100
0|2020-07-27|509.0|0|509.0|0|18.0|0|0.0|100
0|2020-07-28|515.0|0|515.0|0|18.0|0|0.0|100
0|2020-07-29|521.0|0|521.0|0|19.0|0|0.0|100
0|2020-07-30|531.0|0|531.0|0|19.0|0|0.0|100
0|2020-07-31|537.0|0|537.0|0|19.0|0|0.0|100
0|2020-08-01|537.0|0|537.0|0|19.0|0|0.0|100
0|2020-08-02|552.0|0|552.0|0|19.0|0|0.0|100
0|2020-08-03|555.0|0|555.0|0|20.0|0|0.0|100
0|2020-08-04|557.0|0|557.0|0|20.0|0|0.0|100
0|2020-08-05|561.0|0|561.0|0|20.0|0|0.0|100
0|2020-08-06|569.0|0|569.0|0|20.0|0|0.0|100
0|2020-08-07|577.0|0|577.0|0|20.0|0|0.0|100
0|2020-08-08|577.0|0|577.0|0|20.0|0|0.0|100
0|2020-08-09|584.0|0|584.0|0|20.0|0|0.0|100
0|2020-08-10|588.0|0|588.0|0|20.0|0|0.0|100
0|2020-08-11|591.0|0|591.0|0|20.0|0|0.0|100
0|2020-08-12|598.0|0|598.0|0|20.0|0|0.0|100
0|2020-08-13|600.0|0|600.0|0|20.0|0|0.0|100
0|2020-08-14|606.0|0|606.0|0|20.0|0|0.0|100
0|2020-08-15|606.0|0|606.0|0|20.0|0|0.0|100
0|2020-08-16|613.0|0|613.0|0|20.0|0|0.0|100
0|2020-08-17|616.0|0|616.0|0|20.0|0|0.0|100
0|2020-08-18|617.0|0|617.0|0|20.0|0|0.0|100
0|2020-08-19|623.0|0|623.0|0|20.0|0|0.0|100
0|2020-08-20|626.0|0|626.0|0|20.0|0|0.0|100
0|2020-08-21|628.0|0|628.0|0|20.0|0|0.0|100
0|2020-08-22|628.0|0|628.0|0|20.0|0|0.0|100
0|2020-08-23|631.0|0|631.0|0|21.0|0|0.0|100
0|2020-08-24|631.0|0|631.0|0|21.0|0|0.0|100
0|2020-08-25|651.0|0|651.0|0|21.0|0|0.0|100
0|2020-08-26|649.0|0|649.0|0|22.0|0|0.0|100
0|2020-08-27|654.0|0|654.0|0|22.0|0|0.0|100
0|2020-08-28|653.0|0|653.0|0|22.0|0|0.0|100
0|2020-08-29|653.0|0|653.0|0|22.0|0|0.0|100
0|2020-08-30|664.0|0|664.0|0|22.0|0|0.0|100
0|2020-08-31|667.0|0|667.0|0|22.0|0|0.0|100
0|2020-09-01|669.0|0|669.0|0|22.0|0|0.0|100
0|2020-09-02|669.0|0|670.0|0|22.0|0|0.0|100
0|2020-09-03|669.0|0|669.0|0|22.0|0|0.0|100
0|2020-09-04|675.0|0|675.0|0|22.0|0|0.0|100
0|2020-09-05|675.0|0|675.0|0|22.0|0|0.0|100
0|2020-09-06|680.0|0|680.0|0|22.0|0|0.0|100
0|2020-09-07|683.0|0|683.0|0|22.0|0|0.0|100
0|2020-09-08|683.0|0|692.0|0|22.0|0|0.0|100
0|2020-09-09|699.0|0|699.0|0|23.0|0|0.0|100
0|2020-09-10|699.0|0|699.0|0|23.0|0|0.0|100
0|2020-09-11|710.0|0|710.0|0|23.0|0|0.0|100
0|2020-09-12|710.0|0|710.0|0|23.0|0|0.0|100
0|2020-09-13|721.0|0|721.0|0|23.0|0|0.0|100
0|2020-09-14|729.0|0|729.0|0|23.0|0|0.0|100
0|2020-09-15|729.0|0|734.0|0|24.0|0|0.0|100
0|2020-09-16|735.0|0|735.0|0|24.0|0|0.0|100
0|2020-09-17|735.0|0|735.0|0|24.0|0|0.0|100
0|2020-09-18|740.0|0|740.0|0|24.0|0|0.0|100
0|2020-09-19|740.0|0|740.0|0|24.0|0|0.0|100
0|2020-09-20|740.0|0|750.0|0|24.0|0|0.0|100
0|2020-09-21|740.0|0|753.0|0|24.0|0|0.0|100
0|2020-09-22|758.0|0|758.0|0|24.0|0|0.0|100
0|2020-09-23|758.0|0|758.0|0|24.0|0|0.0|100
0|2020-09-24|755.0|0|755.0|0|24.0|0|0.0|100
0|2020-09-25|758.0|0|758.0|0|24.0|0|0.0|100
0|2020-09-26|758.0|0|758.0|0|24.0|0|0.0|100
0|2020-09-27|761.0|0|761.0|0|24.0|0|0.0|100
0|2020-09-28|760.0|0|760.0|0|24.0|0|0.0|100
0|2020-09-29|763.0|0|763.0|0|24.0|0|0.0|100
0|2020-09-30|764.0|0|764.0|0|24.0|0|0.0|100
0|2020-10-01|765.0|0|765.0|0|24.0|0|0.0|100
0|2020-10-02|766.0|0|766.0|0|24.0|0|0.0|100
0|2020-10-03|766.0|0|766.0|0|24.0|0|0.0|100
0|2020-10-04|766.0|0|766.0|0|24.0|0|0.0|100
0|2020-10-05|767.0|0|767.0|0|24.0|0|0.0|100
0|2020-10-06|772.0|0|772.0|0|24.0|0|0.0|100
0|2020-10-07|771.0|0|771.0|0|24.0|0|0.0|100
0|2020-10-08|774.0|0|774.0|0|24.0|0|0.0|100
0|2020-10-09|772.0|0|772.0|0|24.0|0|0.0|100
0|2020-10-10|772.0|0|772.0|0|24.0|0|0.0|100
0|2020-10-11|775.0|0|775.0|0|24.0|0|0.0|100
0|2020-10-12|776.0|0|776.0|0|24.0|0|0.0|100
0|2020-10-13|774.0|0|774.0|0|24.0|0|0.0|100
0|2020-10-14|778.0|0|778.0|0|24.0|0|0.0|100
0|2020-10-15|780.0|0|780.0|0|24.0|0|0.0|100
0|2020-10-16|780.0|0|780.0|0|24.0|0|0.0|100
0|2020-10-17|780.0|0|780.0|0|24.0|0|0.0|100
0|2020-10-18|784.0|0|784.0|0|24.0|0|0.0|100
0|2020-10-19|783.0|0|783.0|0|24.0|0|0.0|100
0|2020-10-20|782.0|0|782.0|0|24.0|0|0.0|100
0|2020-10-21|788.0|0|788.0|0|24.0|0|0.0|100
0|2020-10-22|788.0|0|794.0|0|24.0|0|0.0|100
0|2020-10-23|788.0|0|793.0|0|24.0|0|0.0|100
0|2020-10-24|788.0|0|793.0|0|24.0|0|0.0|100
0|2020-10-25|788.0|0|794.0|0|24.0|0|0.0|100
0|2020-10-26|796.0|0|796.0|0|24.0|0|0.0|100
0|2020-10-27|799.0|0|799.0|0|24.0|0|0.0|100
0|2020-10-28|799.0|0|801.0|0|24.0|0|0.0|100
0|2020-10-29|799.0|0|797.0|0|24.0|0|0.0|100
0|2020-10-30|799.0|0|802.0|0|24.0|0|0.0|100
0|2020-10-31|799.0|0|802.0|0|24.0|0|0.0|100
0|2020-11-01|799.0|0|813.0|0|24.0|0|0.0|100
0|2020-11-02|808.0|0|808.0|0|24.0|0|0.0|100
0|2020-11-03|814.0|0|814.0|0|24.0|0|0.0|100
0|2020-11-04|816.0|0|816.0|0|24.0|0|0.0|100
0|2020-11-05|822.0|0|822.0|0|24.0|0|0.0|100
0|2020-11-06|828.0|0|828.0|0|24.0|0|0.0|100
0|2020-11-07|828.0|0|828.0|0|24.0|0|0.0|100
0|2020-11-08|834.0|0|834.0|0|24.0|0|0.0|100
0|2020-11-09|836.0|0|836.0|0|24.0|0|0.0|100
0|2020-11-10|836.0|0|841.0|0|24.0|0|0.0|100
0|2020-11-11|841.0|0|841.0|0|24.0|0|0.0|100
0|2020-11-12|852.0|0|852.0|0|25.0|0|0.0|100
0|2020-11-13|865.0|0|891.0|0|24.0|0|0.0|100
0|2020-11-14|865.0|0|891.0|0|24.0|0|0.0|100
0|2020-11-15|865.0|0|913.0|0|24.0|0|0.0|100
0|2020-11-16|865.0|0|914.0|0|25.0|0|0.0|100
0|2020-11-17|865.0|0|936.0|0|25.0|0|0.0|100
0|2020-11-18|942.0|0|942.0|0|25.0|0|0.0|100
0|2020-11-19|942.0|0|951.0|0|25.0|0|0.0|100
0|2020-11-20|942.0|0|972.0|0|25.0|0|0.0|100
0|2020-11-21|942.0|0|972.0|0|25.0|0|0.0|100
0|2020-11-22|978.0|0|978.0|0|25.0|0|0.0|100
0|2020-11-23|978.0|0|984.0|0|25.0|0|0.0|100
0|2020-11-24|1002.0|0|1002.0|0|25.0|0|0.0|100
0|2020-11-25|1002.0|0|1004.0|0|25.0|0|0.0|100
0|2020-11-26|1002.0|0|1004.0|0|25.0|0|0.0|100
0|2020-11-27|1002.0|0|1016.0|0|25.0|0|0.0|100
0|2020-11-28|1002.0|0|1016.0|0|25.0|0|0.0|100
0|2020-11-29|1002.0|0|1015.0|0|25.0|0|0.0|100
0|2020-11-30|1002.0|0|1016.0|0|25.0|0|0.0|100
0|2020-12-01|1002.0|0|1029.0|0|25.0|0|0.0|100
0|2020-12-02|1037.0|0|1037.0|0|25.0|0|0.0|100
0|2020-12-03|1046.0|0|1046.0|0|25.0|0|0.0|100
0|2020-12-04|1046.0|0|1067.0|0|25.0|0|0.0|100
0|2020-12-05|1046.0|0|1067.0|0|25.0|0|0.0|100
0|2020-12-06|1046.0|0|1092.0|0|25.0|0|0.0|100
0|2020-12-07|1046.0|0|1096.0|0|25.0|0|0.0|100
0|2020-12-08|1046.0|0|1106.0|0|25.0|0|0.0|100
0|2020-12-09|1046.0|0|1124.0|0|25.0|0|0.0|100
0|2020-12-10|1129.0|0|1129.0|0|25.0|0|0.0|100
0|2020-12-11|1133.0|0|1133.0|0|26.0|0|0.0|100
0|2020-12-12|1133.0|0|1133.0|0|26.0|0|0.0|100
0|2020-12-13|1155.0|0|1155.0|0|26.0|0|0.0|100
0|2020-12-14|1155.0|0|1156.0|0|26.0|0|0.0|100
0|2020-12-15|1155.0|0|1172.0|0|26.0|0|0.0|100
0|2020-12-16|1155.0|0|1175.0|0|26.0|0|0.0|100
0|2020-12-17|1155.0|0|1186.0|0|26.0|0|0.0|100
0|2020-12-18|1155.0|0|1197.0|0|26.0|0|0.0|100
0|2020-12-19|1197.0|0|1197.0|0|26.0|0|0.0|100
0|2020-12-20|1204.0|0|1204.0|0|26.0|0|0.0|100
0|2020-12-21|1204.0|0|1216.0|0|26.0|0|0.0|100
0|2020-12-22|1204.0|0|1240.0|0|26.0|0|0.0|100
0|2020-12-23|1204.0|0|1257.0|0|26.0|0|0.0|100
0|2020-12-24|1204.0|0|1276.0|0|26.0|0|0.0|100
0|2020-12-25|1204.0|0|1276.0|0|26.0|0|0.0|100
0|2020-12-26|1204.0|0|1276.0|0|26.0|0|0.0|100
0|2020-12-27|1204.0|0|1295.0|0|26.0|0|0.0|100
0|2020-12-28|1204.0|0|1299.0|0|26.0|0|0.0|100
0|2020-12-29|1204.0|0|1315.0|0|26.0|0|0.0|100
0|2020-12-30|1358.0|0|1358.0|0|28.0|0|0.0|100
0|2020-12-31|1358.0|0|1379.0|0|28.0|0|0.0|100
0|2021-01-01|1358.0|0|1379.0|0|28.0|0|0.0|100
0|2021-01-02|1358.0|0|1379.0|0|28.0|0|0.0|100
0|2021-01-03|1404.0|0|1404.0|0|28.0|0|0.0|100
0|2021-01-04|1404.0|0|1408.0|0|28.0|0|0.0|100
0|2021-01-05|1424.0|0|1424.0|0|29.0|0|0.0|100
0|2021-01-06|1433.0|0|1433.0|0|29.0|0|0.0|100
0|2021-01-07|1453.0|0|1453.0|0|29.0|0|0.0|100
0|2021-01-08|1483.0|0|1483.0|0|29.0|0|0.0|100
0|2021-01-09|1483.0|0|1483.0|0|29.0|0|0.0|100
0|2021-01-10|1483.0|0|1519.0|0|29.0|0|0.0|100
0|2021-01-11|1483.0|0|1526.0|0|29.0|0|0.0|100
0|2021-01-12|1483.0|0|1547.0|0|29.0|0|0.0|100
0|2021-01-13|1567.0|0|1567.0|0|29.0|0|0.0|100
0|2021-01-14|1567.0|0|1586.0|0|29.0|0|0.0|100
0|2021-01-15|1567.0|0|1599.0|0|29.0|0|0.0|100
0|2021-01-16|1599.0|0|1599.0|0|29.0|0|0.0|100
0|2021-01-17|1629.0|0|1629.0|0|29.0|0|0.0|100
0|2021-01-18|1638.0|0|1638.0|0|29.0|0|0.0|100
0|2021-01-19|1657.0|0|1657.0|0|29.0|0|0.0|100
0|2021-01-20|1682.0|0|1682.0|0|29.0|0|0.0|100
0|2021-01-21|1721.0|0|1721.0|0|30.0|0|0.0|100
0|2021-01-22|1733.0|0|1733.0|0|30.0|0|0.0|100
0|2021-01-23|1733.0|0|1733.0|0|30.0|0|0.0|100
0|2021-01-24|1733.0|0|1785.0|0|30.0|0|0.0|100
0|2021-01-25|1796.0|0|1796.0|0|31.0|0|0.0|100
0|2021-01-26|1796.0|0|1844.0|0|31.0|0|0.0|100
0|2021-01-27|1883.0|0|1883.0|0|31.0|0|0.0|100
0|2021-01-28|1904.0|0|1904.0|0|31.0|0|0.0|100
0|2021-01-29|1904.0|0|1922.0|0|31.0|0|0.0|100
0|2021-01-30|1922.0|0|1922.0|0|31.0|0|0.0|100
0|2021-01-31|1942.0|0|1942.0|0|31.0|0|0.0|100
0|2021-02-01|1942.0|0|1945.0|0|31.0|0|0.0|100
0|2021-02-02|1942.0|0|1983.0|0|31.0|0|0.0|100
0|2021-02-03|1993.0|0|1993.0|0|31.0|0|0.0|100
0|2021-02-04|1993.0|0|2005.0|0|32.0|0|0.0|100
0|2021-02-05|2014.0|0|2014.0|0|32.0|0|0.0|100
