|dates|Turner_Georgia_UnitedStates.JHU_ConfirmedCases.data|Turner_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Turner_Georgia_UnitedStates.NYT_ConfirmedCases.data|Turner_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Turner_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Turner_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Turner_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Turner_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|81.0|0|81.0|0|12.0|0|0.0|100
0|2020-05-15|81.0|0|81.0|0|12.0|0|0.0|100
0|2020-05-16|81.0|0|81.0|0|12.0|0|0.0|100
0|2020-05-17|81.0|0|81.0|0|12.0|0|0.0|100
0|2020-05-18|84.0|0|84.0|0|12.0|0|0.0|100
0|2020-05-19|85.0|0|85.0|0|12.0|0|0.0|100
0|2020-05-20|85.0|0|85.0|0|12.0|0|0.0|100
0|2020-05-21|90.0|0|90.0|0|12.0|0|0.0|100
0|2020-05-22|92.0|0|92.0|0|12.0|0|0.0|100
0|2020-05-23|96.0|0|96.0|0|12.0|0|0.0|100
0|2020-05-24|100.0|0|100.0|0|12.0|0|0.0|100
0|2020-05-25|105.0|0|105.0|0|12.0|0|0.0|100
0|2020-05-26|106.0|0|106.0|0|12.0|0|0.0|100
0|2020-05-27|110.0|0|110.0|0|12.0|0|0.0|100
0|2020-05-28|114.0|0|114.0|0|12.0|0|0.0|100
0|2020-05-29|115.0|0|115.0|0|12.0|0|0.0|100
0|2020-05-30|118.0|0|118.0|0|12.0|0|0.0|100
0|2020-05-31|118.0|0|118.0|0|13.0|0|0.0|100
0|2020-06-01|125.0|0|125.0|0|13.0|0|0.0|100
0|2020-06-02|128.0|0|128.0|0|13.0|0|0.0|100
0|2020-06-03|134.0|0|134.0|0|13.0|0|0.0|100
0|2020-06-04|134.0|0|134.0|0|13.0|0|0.0|100
0|2020-06-05|139.0|0|139.0|0|13.0|0|0.0|100
0|2020-06-06|139.0|0|139.0|0|13.0|0|0.0|100
0|2020-06-07|139.0|0|139.0|0|13.0|0|0.0|100
0|2020-06-08|140.0|0|140.0|0|13.0|0|0.0|100
0|2020-06-09|141.0|0|141.0|0|13.0|0|0.0|100
0|2020-06-10|144.0|0|144.0|0|13.0|0|0.0|100
0|2020-06-11|145.0|0|145.0|0|14.0|0|0.0|100
0|2020-06-12|148.0|0|148.0|0|14.0|0|0.0|100
0|2020-06-13|150.0|0|150.0|0|14.0|0|0.0|100
0|2020-06-14|151.0|0|151.0|0|14.0|0|0.0|100
0|2020-06-15|153.0|0|153.0|0|14.0|0|0.0|100
0|2020-06-16|155.0|0|155.0|0|14.0|0|0.0|100
0|2020-06-17|157.0|0|157.0|0|15.0|0|0.0|100
0|2020-06-18|161.0|0|161.0|0|15.0|0|0.0|100
0|2020-06-19|165.0|0|165.0|0|16.0|0|0.0|100
0|2020-06-20|166.0|0|166.0|0|16.0|0|0.0|100
0|2020-06-21|167.0|0|167.0|0|16.0|0|0.0|100
0|2020-06-22|170.0|0|170.0|0|16.0|0|0.0|100
0|2020-06-23|171.0|0|171.0|0|16.0|0|0.0|100
0|2020-06-24|172.0|0|172.0|0|16.0|0|0.0|100
0|2020-06-25|172.0|0|172.0|0|16.0|0|0.0|100
0|2020-06-26|173.0|0|173.0|0|16.0|0|0.0|100
0|2020-06-27|175.0|0|175.0|0|16.0|0|0.0|100
0|2020-06-28|176.0|0|176.0|0|16.0|0|0.0|100
0|2020-06-29|176.0|0|176.0|0|16.0|0|0.0|100
0|2020-06-30|177.0|0|177.0|0|16.0|0|0.0|100
0|2020-07-01|177.0|0|177.0|0|16.0|0|0.0|100
0|2020-07-02|177.0|0|177.0|0|16.0|0|0.0|100
0|2020-07-03|178.0|0|178.0|0|16.0|0|0.0|100
0|2020-07-04|178.0|0|178.0|0|16.0|0|0.0|100
0|2020-07-05|181.0|0|181.0|0|16.0|0|0.0|100
0|2020-07-06|182.0|0|182.0|0|16.0|0|0.0|100
0|2020-07-07|183.0|0|183.0|0|16.0|0|0.0|100
0|2020-07-08|183.0|0|183.0|0|17.0|0|0.0|100
0|2020-07-09|185.0|0|185.0|0|17.0|0|0.0|100
0|2020-07-10|188.0|0|188.0|0|17.0|0|0.0|100
0|2020-07-11|189.0|0|189.0|0|18.0|0|0.0|100
0|2020-07-12|189.0|0|189.0|0|18.0|0|0.0|100
0|2020-07-13|189.0|0|189.0|0|18.0|0|0.0|100
0|2020-07-14|190.0|0|190.0|0|18.0|0|0.0|100
0|2020-07-15|206.0|0|206.0|0|18.0|0|0.0|100
0|2020-07-16|207.0|0|207.0|0|18.0|0|0.0|100
0|2020-07-17|211.0|0|211.0|0|18.0|0|0.0|100
0|2020-07-18|213.0|0|213.0|0|18.0|0|0.0|100
0|2020-07-19|214.0|0|214.0|0|18.0|0|0.0|100
0|2020-07-20|214.0|0|214.0|0|18.0|0|0.0|100
0|2020-07-21|204.0|0|204.0|0|18.0|0|0.0|100
0|2020-07-22|204.0|0|204.0|0|18.0|0|0.0|100
0|2020-07-23|204.0|0|204.0|0|18.0|0|0.0|100
0|2020-07-24|204.0|0|204.0|0|18.0|0|0.0|100
0|2020-07-25|205.0|0|205.0|0|18.0|0|0.0|100
0|2020-07-26|206.0|0|206.0|0|18.0|0|0.0|100
0|2020-07-27|209.0|0|209.0|0|18.0|0|0.0|100
0|2020-07-28|209.0|0|212.0|0|18.0|0|0.0|100
0|2020-07-29|214.0|0|214.0|0|18.0|0|0.0|100
0|2020-07-30|216.0|0|216.0|0|18.0|0|0.0|100
0|2020-07-31|222.0|0|222.0|0|18.0|0|0.0|100
0|2020-08-01|224.0|0|224.0|0|18.0|0|0.0|100
0|2020-08-02|225.0|0|225.0|0|18.0|0|0.0|100
0|2020-08-03|227.0|0|227.0|0|18.0|0|0.0|100
0|2020-08-04|234.0|0|234.0|0|18.0|0|0.0|100
0|2020-08-05|237.0|0|237.0|0|18.0|0|0.0|100
0|2020-08-06|237.0|0|237.0|0|18.0|0|0.0|100
0|2020-08-07|241.0|0|241.0|0|18.0|0|0.0|100
0|2020-08-08|245.0|0|245.0|0|18.0|0|0.0|100
0|2020-08-09|246.0|0|246.0|0|18.0|0|0.0|100
0|2020-08-10|250.0|0|250.0|0|18.0|0|0.0|100
0|2020-08-11|251.0|0|251.0|0|18.0|0|0.0|100
0|2020-08-12|257.0|0|257.0|0|18.0|0|0.0|100
0|2020-08-13|260.0|0|260.0|0|18.0|0|0.0|100
0|2020-08-14|261.0|0|261.0|0|18.0|0|0.0|100
0|2020-08-15|262.0|0|262.0|0|18.0|0|0.0|100
0|2020-08-16|262.0|0|262.0|0|18.0|0|0.0|100
0|2020-08-17|263.0|0|263.0|0|18.0|0|0.0|100
0|2020-08-18|266.0|0|266.0|0|18.0|0|0.0|100
0|2020-08-19|267.0|0|267.0|0|18.0|0|0.0|100
0|2020-08-20|268.0|0|268.0|0|18.0|0|0.0|100
0|2020-08-21|273.0|0|273.0|0|18.0|0|0.0|100
0|2020-08-22|273.0|0|273.0|0|19.0|0|0.0|100
0|2020-08-23|273.0|0|273.0|0|19.0|0|0.0|100
0|2020-08-24|274.0|0|274.0|0|19.0|0|0.0|100
0|2020-08-25|274.0|0|274.0|0|19.0|0|0.0|100
0|2020-08-26|275.0|0|275.0|0|19.0|0|0.0|100
0|2020-08-27|276.0|0|276.0|0|19.0|0|0.0|100
0|2020-08-28|276.0|0|276.0|0|19.0|0|0.0|100
0|2020-08-29|277.0|0|277.0|0|19.0|0|0.0|100
0|2020-08-30|277.0|0|277.0|0|19.0|0|0.0|100
0|2020-08-31|277.0|0|277.0|0|20.0|0|0.0|100
0|2020-09-01|279.0|0|279.0|0|21.0|0|0.0|100
0|2020-09-02|279.0|0|279.0|0|21.0|0|0.0|100
0|2020-09-03|279.0|0|281.0|0|21.0|0|0.0|100
0|2020-09-04|281.0|0|281.0|0|21.0|0|0.0|100
0|2020-09-05|282.0|0|282.0|0|21.0|0|0.0|100
0|2020-09-06|283.0|0|283.0|0|21.0|0|0.0|100
0|2020-09-07|283.0|0|283.0|0|21.0|0|0.0|100
0|2020-09-08|283.0|0|283.0|0|21.0|0|0.0|100
0|2020-09-09|287.0|0|287.0|0|21.0|0|0.0|100
0|2020-09-10|287.0|0|287.0|0|21.0|0|0.0|100
0|2020-09-11|287.0|0|287.0|0|21.0|0|0.0|100
0|2020-09-12|287.0|0|287.0|0|21.0|0|0.0|100
0|2020-09-13|287.0|0|287.0|0|22.0|0|0.0|100
0|2020-09-14|287.0|0|287.0|0|22.0|0|0.0|100
0|2020-09-15|287.0|0|287.0|0|22.0|0|0.0|100
0|2020-09-16|289.0|0|289.0|0|22.0|0|0.0|100
0|2020-09-17|289.0|0|289.0|0|22.0|0|0.0|100
0|2020-09-18|289.0|0|289.0|0|22.0|0|0.0|100
0|2020-09-19|292.0|0|292.0|0|22.0|0|0.0|100
0|2020-09-20|292.0|0|293.0|0|22.0|0|0.0|100
0|2020-09-21|293.0|0|293.0|0|22.0|0|0.0|100
0|2020-09-22|294.0|0|294.0|0|22.0|0|0.0|100
0|2020-09-23|294.0|0|294.0|0|22.0|0|0.0|100
0|2020-09-24|295.0|0|295.0|0|22.0|0|0.0|100
0|2020-09-25|296.0|0|296.0|0|22.0|0|0.0|100
0|2020-09-26|301.0|0|301.0|0|22.0|0|0.0|100
0|2020-09-27|304.0|0|304.0|0|22.0|0|0.0|100
0|2020-09-28|304.0|0|304.0|0|22.0|0|0.0|100
0|2020-09-29|305.0|0|305.0|0|23.0|0|0.0|100
0|2020-09-30|306.0|0|306.0|0|24.0|0|0.0|100
0|2020-10-01|306.0|0|306.0|0|24.0|0|0.0|100
0|2020-10-02|311.0|0|311.0|0|24.0|0|0.0|100
0|2020-10-03|316.0|0|316.0|0|24.0|0|0.0|100
0|2020-10-04|317.0|0|317.0|0|24.0|0|0.0|100
0|2020-10-05|317.0|0|339.0|0|24.0|0|0.0|100
0|2020-10-06|317.0|0|339.0|0|24.0|0|0.0|100
0|2020-10-07|319.0|0|341.0|0|24.0|0|0.0|100
0|2020-10-08|320.0|0|342.0|0|24.0|0|0.0|100
0|2020-10-09|323.0|0|345.0|0|24.0|0|0.0|100
0|2020-10-10|323.0|0|345.0|0|24.0|0|0.0|100
0|2020-10-11|324.0|0|346.0|0|24.0|0|0.0|100
0|2020-10-12|326.0|0|349.0|0|24.0|0|0.0|100
0|2020-10-13|327.0|0|350.0|0|24.0|0|0.0|100
0|2020-10-14|328.0|0|351.0|0|24.0|0|0.0|100
0|2020-10-15|330.0|0|353.0|0|24.0|0|0.0|100
0|2020-10-16|330.0|0|353.0|0|24.0|0|0.0|100
0|2020-10-17|330.0|0|353.0|0|24.0|0|0.0|100
0|2020-10-18|330.0|0|353.0|0|24.0|0|0.0|100
0|2020-10-19|331.0|0|353.0|0|24.0|0|0.0|100
0|2020-10-20|331.0|0|353.0|0|24.0|0|0.0|100
0|2020-10-21|332.0|0|354.0|0|24.0|0|0.0|100
0|2020-10-22|332.0|0|376.0|0|24.0|0|0.0|100
0|2020-10-23|332.0|0|376.0|0|24.0|0|0.0|100
0|2020-10-24|332.0|0|377.0|0|24.0|0|0.0|100
0|2020-10-25|332.0|0|378.0|0|24.0|0|0.0|100
0|2020-10-26|334.0|0|380.0|0|24.0|0|0.0|100
0|2020-10-27|335.0|0|381.0|0|24.0|0|0.0|100
0|2020-10-28|335.0|0|381.0|0|24.0|0|0.0|100
0|2020-10-29|335.0|0|384.0|0|24.0|0|0.0|100
0|2020-10-30|335.0|0|384.0|0|24.0|0|0.0|100
0|2020-10-31|335.0|0|384.0|0|24.0|0|0.0|100
0|2020-11-01|335.0|0|385.0|0|24.0|0|0.0|100
0|2020-11-02|339.0|0|386.0|0|24.0|0|0.0|100
0|2020-11-03|339.0|0|386.0|0|24.0|0|0.0|100
0|2020-11-04|339.0|0|387.0|0|24.0|0|0.0|100
0|2020-11-05|339.0|0|389.0|0|24.0|0|0.0|100
0|2020-11-06|341.0|0|392.0|0|24.0|0|0.0|100
0|2020-11-07|344.0|0|396.0|0|25.0|0|0.0|100
0|2020-11-08|344.0|0|403.0|0|25.0|0|0.0|100
0|2020-11-09|402.0|0|404.0|0|25.0|0|0.0|100
0|2020-11-10|402.0|0|405.0|0|25.0|0|0.0|100
0|2020-11-11|405.0|0|407.0|0|25.0|0|0.0|100
0|2020-11-12|405.0|0|407.0|0|25.0|0|0.0|100
0|2020-11-13|406.0|0|408.0|0|26.0|0|0.0|100
0|2020-11-14|408.0|0|410.0|0|26.0|0|0.0|100
0|2020-11-15|408.0|0|410.0|0|26.0|0|0.0|100
0|2020-11-16|408.0|0|410.0|0|26.0|0|0.0|100
0|2020-11-17|408.0|0|412.0|0|26.0|0|0.0|100
0|2020-11-18|408.0|0|417.0|0|26.0|0|0.0|100
0|2020-11-19|408.0|0|425.0|0|26.0|0|0.0|100
0|2020-11-20|425.0|0|427.0|0|26.0|0|0.0|100
0|2020-11-21|427.0|0|429.0|0|26.0|0|0.0|100
0|2020-11-22|428.0|0|430.0|0|26.0|0|0.0|100
0|2020-11-23|428.0|0|431.0|0|26.0|0|0.0|100
0|2020-11-24|428.0|0|439.0|0|26.0|0|0.0|100
0|2020-11-25|442.0|0|444.0|0|26.0|0|0.0|100
0|2020-11-26|442.0|0|449.0|0|26.0|0|0.0|100
0|2020-11-27|442.0|0|449.0|0|26.0|0|0.0|100
0|2020-11-28|442.0|0|449.0|0|26.0|0|0.0|100
0|2020-11-29|447.0|0|449.0|0|25.0|0|0.0|100
0|2020-11-30|447.0|0|450.0|0|25.0|0|0.0|100
0|2020-12-01|447.0|0|457.0|0|25.0|0|0.0|100
0|2020-12-02|461.0|0|463.0|0|25.0|0|0.0|100
0|2020-12-03|461.0|0|466.0|0|25.0|0|0.0|100
0|2020-12-04|472.0|0|474.0|0|25.0|0|0.0|100
0|2020-12-05|474.0|0|476.0|0|25.0|0|0.0|100
0|2020-12-06|474.0|0|476.0|0|25.0|0|0.0|100
0|2020-12-07|477.0|0|480.0|0|25.0|0|0.0|100
0|2020-12-08|477.0|0|482.0|0|25.0|0|0.0|100
0|2020-12-09|477.0|0|485.0|0|25.0|0|0.0|100
0|2020-12-10|492.0|0|495.0|0|25.0|0|0.0|100
0|2020-12-11|503.0|0|506.0|0|25.0|0|0.0|100
0|2020-12-12|506.0|0|509.0|0|25.0|0|0.0|100
0|2020-12-13|506.0|0|509.0|0|25.0|0|0.0|100
0|2020-12-14|506.0|0|510.0|0|25.0|0|0.0|100
0|2020-12-15|530.0|0|533.0|0|25.0|0|0.0|100
0|2020-12-16|530.0|0|549.0|0|25.0|0|0.0|100
0|2020-12-17|530.0|0|555.0|0|25.0|0|0.0|100
0|2020-12-18|530.0|0|560.0|0|25.0|0|0.0|100
0|2020-12-19|530.0|0|569.0|0|25.0|0|0.0|100
0|2020-12-20|567.0|0|570.0|0|25.0|0|0.0|100
0|2020-12-21|567.0|0|570.0|0|25.0|0|0.0|100
0|2020-12-22|567.0|0|585.0|0|25.0|0|0.0|100
0|2020-12-23|567.0|0|595.0|0|25.0|0|0.0|100
0|2020-12-24|567.0|0|602.0|0|25.0|0|0.0|100
0|2020-12-25|567.0|0|602.0|0|25.0|0|0.0|100
0|2020-12-26|567.0|0|604.0|0|25.0|0|0.0|100
0|2020-12-27|567.0|0|605.0|0|25.0|0|0.0|100
0|2020-12-28|567.0|0|609.0|0|25.0|0|0.0|100
0|2020-12-29|567.0|0|629.0|0|25.0|0|0.0|100
0|2020-12-30|567.0|0|645.0|0|25.0|0|0.0|100
0|2020-12-31|657.0|0|660.0|0|25.0|0|0.0|100
0|2021-01-01|669.0|0|672.0|0|25.0|0|0.0|100
0|2021-01-02|669.0|0|676.0|0|25.0|0|0.0|100
0|2021-01-03|669.0|0|681.0|0|25.0|0|0.0|100
0|2021-01-04|669.0|0|690.0|0|25.0|0|0.0|100
0|2021-01-05|707.0|0|710.0|0|25.0|0|0.0|100
0|2021-01-06|732.0|0|735.0|0|25.0|0|0.0|100
0|2021-01-07|732.0|0|741.0|0|25.0|0|0.0|100
0|2021-01-08|732.0|0|753.0|0|25.0|0|0.0|100
0|2021-01-09|762.0|0|765.0|0|26.0|0|0.0|100
0|2021-01-10|764.0|0|767.0|0|26.0|0|0.0|100
0|2021-01-11|764.0|0|769.0|0|26.0|0|0.0|100
0|2021-01-12|777.0|0|781.0|0|26.0|0|0.0|100
0|2021-01-13|789.0|0|793.0|0|26.0|0|0.0|100
0|2021-01-14|789.0|0|805.0|0|26.0|0|0.0|100
0|2021-01-15|789.0|0|820.0|0|26.0|0|0.0|100
0|2021-01-16|821.0|0|825.0|0|26.0|0|0.0|100
0|2021-01-17|821.0|0|829.0|0|26.0|0|0.0|100
0|2021-01-18|825.0|0|829.0|0|26.0|0|0.0|100
0|2021-01-19|836.0|0|840.0|0|27.0|0|0.0|100
0|2021-01-20|842.0|0|846.0|0|27.0|0|0.0|100
0|2021-01-21|842.0|0|859.0|0|27.0|0|0.0|100
0|2021-01-22|866.0|0|870.0|0|28.0|0|0.0|100
0|2021-01-23|873.0|0|877.0|0|28.0|0|0.0|100
0|2021-01-24|873.0|0|883.0|0|28.0|0|0.0|100
0|2021-01-25|879.0|0|883.0|0|28.0|0|0.0|100
0|2021-01-26|886.0|0|890.0|0|28.0|0|0.0|100
0|2021-01-27|892.0|0|896.0|0|28.0|0|0.0|100
0|2021-01-28|900.0|0|904.0|0|28.0|0|0.0|100
0|2021-01-29|902.0|0|906.0|0|28.0|0|0.0|100
0|2021-01-30|904.0|0|908.0|0|28.0|0|0.0|100
0|2021-01-31|904.0|0|910.0|0|28.0|0|0.0|100
0|2021-02-01|907.0|0|911.0|0|28.0|0|0.0|100
0|2021-02-02|907.0|0|917.0|0|28.0|0|0.0|100
0|2021-02-03|914.0|0|918.0|0|28.0|0|0.0|100
0|2021-02-04|915.0|0|919.0|0|29.0|0|0.0|100
0|2021-02-05|918.0|0|922.0|0|29.0|0|0.0|100
0|2021-02-06|924.0|0|928.0|0|29.0|0|0.0|100
0|2021-02-07|924.0|0|931.0|0|29.0|0|0.0|100
0|2021-02-08|927.0|0|931.0|0|29.0|0|0.0|100
0|2021-02-09|927.0|0|944.0|0|29.0|0|0.0|100
0|2021-02-10|941.0|0|945.0|0|29.0|0|0.0|100
0|2021-02-11|941.0|0|945.0|0|29.0|0|0.0|100
