|dates|Bexar_Texas_UnitedStates.JHU_ConfirmedCases.data|Bexar_Texas_UnitedStates.JHU_ConfirmedCases.missing|Bexar_Texas_UnitedStates.NYT_ConfirmedCases.data|Bexar_Texas_UnitedStates.NYT_ConfirmedCases.missing|Bexar_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Bexar_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Bexar_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Bexar_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|1942.0|0|1976.0|0|57.0|0|0.0|100
0|2020-05-14|1976.0|0|2041.0|0|58.0|0|0.0|100
0|2020-05-15|1976.0|0|2120.0|0|58.0|0|0.0|100
0|2020-05-16|2120.0|0|2120.0|0|62.0|0|0.0|100
0|2020-05-17|2120.0|0|2120.0|0|62.0|0|0.0|100
0|2020-05-18|2120.0|0|2192.0|0|62.0|0|0.0|100
0|2020-05-19|2278.0|0|2278.0|0|62.0|0|0.0|100
0|2020-05-20|2278.0|0|2322.0|0|62.0|0|0.0|100
0|2020-05-21|2322.0|0|2371.0|0|63.0|0|0.0|100
0|2020-05-22|2371.0|0|2392.0|0|64.0|0|0.0|100
0|2020-05-23|2392.0|0|2418.0|0|66.0|0|0.0|100
0|2020-05-24|2418.0|0|2454.0|0|66.0|0|0.0|100
0|2020-05-25|2418.0|0|2461.0|0|66.0|0|0.0|100
0|2020-05-26|2449.0|0|2492.0|0|69.0|0|0.0|100
0|2020-05-27|2449.0|0|2537.0|0|69.0|0|0.0|100
0|2020-05-28|2583.0|0|2595.0|0|71.0|0|0.0|100
0|2020-05-29|2583.0|0|2648.0|0|71.0|0|0.0|100
0|2020-05-30|2636.0|0|2837.0|0|72.0|0|0.0|100
0|2020-05-31|2825.0|0|2842.0|0|73.0|0|0.0|100
0|2020-06-01|2830.0|0|2851.0|0|74.0|0|0.0|100
0|2020-06-02|2839.0|0|2894.0|0|75.0|0|0.0|100
0|2020-06-03|2882.0|0|2965.0|0|75.0|0|0.0|100
0|2020-06-04|2882.0|0|3030.0|0|75.0|0|0.0|100
0|2020-06-05|3018.0|0|3155.0|0|78.0|0|0.0|100
0|2020-06-06|3143.0|0|3302.0|0|78.0|0|0.0|100
0|2020-06-07|3143.0|0|3323.0|0|78.0|0|0.0|100
0|2020-06-08|3311.0|0|3345.0|0|78.0|0|0.0|100
0|2020-06-09|3333.0|0|3525.0|0|78.0|0|0.0|100
0|2020-06-10|3513.0|0|3660.0|0|80.0|0|0.0|100
0|2020-06-11|3648.0|0|3852.0|0|80.0|0|0.0|100
0|2020-06-12|3840.0|0|4024.0|0|82.0|0|0.0|100
0|2020-06-13|4012.0|0|4254.0|0|84.0|0|0.0|100
0|2020-06-14|4242.0|0|4405.0|0|88.0|0|0.0|100
0|2020-06-15|4393.0|0|4449.0|0|88.0|0|0.0|100
0|2020-06-16|4437.0|0|4888.0|0|89.0|0|0.0|100
0|2020-06-17|4876.0|0|5154.0|0|89.0|0|0.0|100
0|2020-06-18|5142.0|0|5562.0|0|90.0|0|0.0|100
0|2020-06-19|5550.0|0|5974.0|0|92.0|0|0.0|100
0|2020-06-20|5962.0|0|6356.0|0|96.0|0|0.0|100
0|2020-06-21|6344.0|0|6894.0|0|96.0|0|0.0|100
0|2020-06-22|6882.0|0|7168.0|0|97.0|0|0.0|100
0|2020-06-23|7156.0|0|7479.0|0|97.0|0|0.0|100
0|2020-06-24|7467.0|0|7826.0|0|100.0|0|0.0|100
0|2020-06-25|7814.0|0|8464.0|0|104.0|0|0.0|100
0|2020-06-26|8452.0|0|8869.0|0|104.0|0|0.0|100
0|2020-06-27|8857.0|0|9664.0|0|105.0|0|0.0|100
0|2020-06-28|10147.0|0|10159.0|0|109.0|0|0.0|100
0|2020-06-29|10797.0|0|10809.0|0|109.0|0|0.0|100
0|2020-06-30|10797.0|0|12077.0|0|109.0|0|0.0|100
0|2020-07-01|12504.0|0|12516.0|0|111.0|0|0.0|100
0|2020-07-02|12504.0|0|12890.0|0|111.0|0|0.0|100
0|2020-07-03|12878.0|0|14224.0|0|115.0|0|0.0|100
0|2020-07-04|14212.0|0|14565.0|0|117.0|0|0.0|100
0|2020-07-05|14553.0|0|14763.0|0|122.0|0|0.0|100
0|2020-07-06|15102.0|0|15114.0|0|132.0|0|0.0|100
0|2020-07-07|15880.0|0|15892.0|0|137.0|0|0.0|100
0|2020-07-08|16725.0|0|16737.0|0|146.0|0|0.0|100
0|2020-07-09|17679.0|0|17691.0|0|165.0|0|0.0|100
0|2020-07-10|18602.0|0|18614.0|0|166.0|0|0.0|100
0|2020-07-11|18602.0|0|19149.0|0|166.0|0|0.0|100
0|2020-07-12|19648.0|0|19660.0|0|184.0|0|0.0|100
0|2020-07-13|20213.0|0|20225.0|0|195.0|0|0.0|100
0|2020-07-14|21067.0|0|21079.0|0|201.0|0|0.0|100
0|2020-07-15|21067.0|0|21558.0|0|201.0|0|0.0|100
0|2020-07-16|27047.0|0|27059.0|0|229.0|0|0.0|100
0|2020-07-17|27525.0|0|27537.0|0|240.0|0|0.0|100
0|2020-07-18|28633.0|0|28645.0|0|251.0|0|0.0|100
0|2020-07-19|30835.0|0|30847.0|0|257.0|0|0.0|100
0|2020-07-20|31316.0|0|31328.0|0|262.0|0|0.0|100
0|2020-07-21|31316.0|0|31879.0|0|262.0|0|0.0|100
0|2020-07-22|33555.0|0|33567.0|0|283.0|0|0.0|100
0|2020-07-23|34663.0|0|34645.0|0|298.0|0|0.0|100
0|2020-07-24|34932.0|0|34944.0|0|313.0|0|0.0|100
0|2020-07-25|35690.0|0|35702.0|0|322.0|0|0.0|100
0|2020-07-26|35690.0|0|36095.0|0|322.0|0|0.0|100
0|2020-07-27|36438.0|0|36450.0|0|480.0|0|0.0|100
0|2020-07-28|36438.0|0|37996.0|0|497.0|0|0.0|100
0|2020-07-29|38930.0|0|38942.0|0|521.0|0|0.0|100
0|2020-07-30|40253.0|0|40265.0|0|545.0|0|0.0|100
0|2020-07-31|40803.0|0|40815.0|0|578.0|0|0.0|100
0|2020-08-01|40803.0|0|41189.0|0|611.0|0|0.0|100
0|2020-08-02|41082.0|0|41094.0|0|611.0|0|0.0|100
0|2020-08-03|41138.0|0|41150.0|0|622.0|0|0.0|100
0|2020-08-04|41274.0|0|41286.0|0|646.0|0|0.0|100
0|2020-08-05|41614.0|0|41626.0|0|673.0|0|0.0|100
0|2020-08-06|41939.0|0|41951.0|0|705.0|0|0.0|100
0|2020-08-07|42299.0|0|42311.0|0|739.0|0|0.0|100
0|2020-08-08|42531.0|0|42543.0|0|773.0|0|0.0|100
0|2020-08-09|42783.0|0|42795.0|0|782.0|0|0.0|100
0|2020-08-10|42959.0|0|42971.0|0|784.0|0|0.0|100
0|2020-08-11|43164.0|0|42971.0|0|806.0|0|0.0|100
0|2020-08-12|43455.0|0|43467.0|0|826.0|0|0.0|100
0|2020-08-13|43673.0|0|43685.0|0|850.0|0|0.0|100
0|2020-08-14|43823.0|0|43835.0|0|865.0|0|0.0|100
0|2020-08-15|43993.0|0|44005.0|0|887.0|0|0.0|100
0|2020-08-16|44052.0|0|44064.0|0|892.0|0|0.0|100
0|2020-08-17|44122.0|0|44134.0|0|892.0|0|0.0|100
0|2020-08-18|44265.0|0|44277.0|0|913.0|0|0.0|100
0|2020-08-19|44456.0|0|44277.0|0|935.0|0|0.0|100
0|2020-08-20|44642.0|0|44653.0|0|957.0|0|0.0|100
0|2020-08-21|44814.0|0|44653.0|0|981.0|0|0.0|100
0|2020-08-22|44814.0|0|45168.0|0|992.0|0|0.0|100
0|2020-08-23|45255.0|0|45267.0|0|998.0|0|0.0|100
0|2020-08-24|45364.0|0|45376.0|0|998.0|0|0.0|100
0|2020-08-25|45488.0|0|45500.0|0|1007.0|0|0.0|100
0|2020-08-26|45622.0|0|45634.0|0|1026.0|0|0.0|100
0|2020-08-27|45811.0|0|45823.0|0|1046.0|0|0.0|100
0|2020-08-28|46083.0|0|46095.0|0|1062.0|0|0.0|100
0|2020-08-29|46291.0|0|46303.0|0|1078.0|0|0.0|100
0|2020-08-30|46401.0|0|46413.0|0|1086.0|0|0.0|100
0|2020-08-31|46441.0|0|46453.0|0|1086.0|0|0.0|100
0|2020-09-01|46663.0|0|46645.0|0|1101.0|0|0.0|100
0|2020-09-02|46913.0|0|46925.0|0|1119.0|0|0.0|100
0|2020-09-03|47070.0|0|47082.0|0|1136.0|0|0.0|100
0|2020-09-04|47184.0|0|47196.0|0|1145.0|0|0.0|100
0|2020-09-05|47315.0|0|47327.0|0|1159.0|0|0.0|100
0|2020-09-06|47543.0|0|47555.0|0|1165.0|0|0.0|100
0|2020-09-07|47543.0|0|47555.0|0|1166.0|0|0.0|100
0|2020-09-08|47736.0|0|47748.0|0|1167.0|0|0.0|100
0|2020-09-09|47887.0|0|47899.0|0|1172.0|0|0.0|100
0|2020-09-10|47956.0|0|47968.0|0|1172.0|0|0.0|100
0|2020-09-11|48074.0|0|48086.0|0|1191.0|0|0.0|100
0|2020-09-12|48074.0|0|48210.0|0|1200.0|0|0.0|100
0|2020-09-13|49915.0|0|49927.0|0|1204.0|0|0.0|100
0|2020-09-14|49915.0|0|50028.0|0|1204.0|0|0.0|100
0|2020-09-15|50131.0|0|50143.0|0|1215.0|0|0.0|100
0|2020-09-16|50284.0|0|50296.0|0|1228.0|0|0.0|100
0|2020-09-17|50425.0|0|50437.0|0|1233.0|0|0.0|100
0|2020-09-18|50587.0|0|50599.0|0|1242.0|0|0.0|100
0|2020-09-19|50760.0|0|50772.0|0|1244.0|0|0.0|100
0|2020-09-20|50760.0|0|53353.0|0|1244.0|0|0.0|100
0|2020-09-21|53443.0|0|53455.0|0|1248.0|0|0.0|100
0|2020-09-22|56639.0|0|53651.0|0|1255.0|0|0.0|100
0|2020-09-23|53794.0|0|53806.0|0|1264.0|0|0.0|100
0|2020-09-24|53971.0|0|53983.0|0|1271.0|0|0.0|100
0|2020-09-25|54195.0|0|54207.0|0|1279.0|0|0.0|100
0|2020-09-26|54295.0|0|54207.0|0|1297.0|0|0.0|100
0|2020-09-27|57145.0|0|57157.0|0|1297.0|0|0.0|100
0|2020-09-28|57208.0|0|57220.0|0|1297.0|0|0.0|100
0|2020-09-29|57677.0|0|57689.0|0|1303.0|0|0.0|100
0|2020-09-30|57832.0|0|57844.0|0|1313.0|0|0.0|100
0|2020-10-01|57936.0|0|57948.0|0|1318.0|0|0.0|100
0|2020-10-02|58039.0|0|58051.0|0|1323.0|0|0.0|100
0|2020-10-03|58184.0|0|58196.0|0|1329.0|0|0.0|100
0|2020-10-04|58678.0|0|58690.0|0|1332.0|0|0.0|100
0|2020-10-05|58746.0|0|58758.0|0|1332.0|0|0.0|100
0|2020-10-06|58746.0|0|58951.0|0|1336.0|0|0.0|100
0|2020-10-07|59153.0|0|59165.0|0|1339.0|0|0.0|100
0|2020-10-08|59323.0|0|59335.0|0|1347.0|0|0.0|100
0|2020-10-09|59514.0|0|59526.0|0|1347.0|0|0.0|100
0|2020-10-10|59594.0|0|59526.0|0|1360.0|0|0.0|100
0|2020-10-11|59684.0|0|59696.0|0|1360.0|0|0.0|100
0|2020-10-12|59730.0|0|59742.0|0|1360.0|0|0.0|100
0|2020-10-13|59902.0|0|59914.0|0|1361.0|0|0.0|100
0|2020-10-14|60034.0|0|60046.0|0|1366.0|0|0.0|100
0|2020-10-15|60258.0|0|60270.0|0|1370.0|0|0.0|100
0|2020-10-16|60442.0|0|60454.0|0|1376.0|0|0.0|100
0|2020-10-17|60629.0|0|60641.0|0|1379.0|0|0.0|100
0|2020-10-18|63328.0|0|63340.0|0|1381.0|0|0.0|100
0|2020-10-19|63426.0|0|63438.0|0|1381.0|0|0.0|100
0|2020-10-20|63594.0|0|63606.0|0|1383.0|0|0.0|100
0|2020-10-21|63807.0|0|63819.0|0|1385.0|0|0.0|100
0|2020-10-22|63807.0|0|64026.0|0|1385.0|0|0.0|100
0|2020-10-23|63807.0|0|64273.0|0|1385.0|0|0.0|100
0|2020-10-24|63807.0|0|64488.0|0|1385.0|0|0.0|100
0|2020-10-25|63807.0|0|64628.0|0|1385.0|0|0.0|100
0|2020-10-26|64767.0|0|64779.0|0|1394.0|0|0.0|100
0|2020-10-27|64941.0|0|64953.0|0|1402.0|0|0.0|100
0|2020-10-28|64941.0|0|65234.0|0|1402.0|0|0.0|100
0|2020-10-29|64941.0|0|65435.0|0|1402.0|0|0.0|100
0|2020-10-30|64941.0|0|65612.0|0|1402.0|0|0.0|100
0|2020-10-31|64941.0|0|65885.0|0|1402.0|0|0.0|100
0|2020-11-01|64941.0|0|66076.0|0|1402.0|0|0.0|100
0|2020-11-02|66231.0|0|66243.0|0|1414.0|0|0.0|100
0|2020-11-03|66529.0|0|66541.0|0|1415.0|0|0.0|100
0|2020-11-04|66714.0|0|66726.0|0|1422.0|0|0.0|100
0|2020-11-05|66909.0|0|66921.0|0|1424.0|0|0.0|100
0|2020-11-06|67127.0|0|67139.0|0|1425.0|0|0.0|100
0|2020-11-07|67365.0|0|67377.0|0|1427.0|0|0.0|100
0|2020-11-08|67627.0|0|67639.0|0|1429.0|0|0.0|100
0|2020-11-09|68044.0|0|68056.0|0|1429.0|0|0.0|100
0|2020-11-10|68044.0|0|68388.0|0|1429.0|0|0.0|100
0|2020-11-11|68376.0|0|68388.0|0|1438.0|0|0.0|100
0|2020-11-12|68376.0|0|68388.0|0|1438.0|0|0.0|100
0|2020-11-13|69404.0|0|68388.0|0|1438.0|0|0.0|100
0|2020-11-14|69404.0|0|69805.0|0|1438.0|0|0.0|100
0|2020-11-15|69404.0|0|70054.0|0|1438.0|0|0.0|100
0|2020-11-16|70236.0|0|70248.0|0|1451.0|0|0.0|100
0|2020-11-17|70236.0|0|70540.0|0|1451.0|0|0.0|100
0|2020-11-18|70894.0|0|70906.0|0|1458.0|0|0.0|100
0|2020-11-19|71377.0|0|71389.0|0|1465.0|0|0.0|100
0|2020-11-20|72313.0|0|72325.0|0|1468.0|0|0.0|100
0|2020-11-21|72805.0|0|72817.0|0|1473.0|0|0.0|100
0|2020-11-22|72805.0|0|73894.0|0|1473.0|0|0.0|100
0|2020-11-23|72805.0|0|74603.0|0|1473.0|0|0.0|100
0|2020-11-24|72805.0|0|75730.0|0|1473.0|0|0.0|100
0|2020-11-25|72805.0|0|76762.0|0|1473.0|0|0.0|100
0|2020-11-26|72805.0|0|76762.0|0|1473.0|0|0.0|100
0|2020-11-27|76750.0|0|76762.0|0|1489.0|0|0.0|100
0|2020-11-28|76750.0|0|78423.0|0|1489.0|0|0.0|100
0|2020-11-29|80057.0|0|80069.0|0|1496.0|0|0.0|100
0|2020-11-30|80057.0|0|81186.0|0|1498.0|0|0.0|100
0|2020-12-01|80057.0|0|81638.0|0|1498.0|0|0.0|100
0|2020-12-02|82125.0|0|83137.0|0|1498.0|0|0.0|100
0|2020-12-03|83885.0|0|83897.0|0|1498.0|0|0.0|100
0|2020-12-04|85201.0|0|85213.0|0|1498.0|0|0.0|100
0|2020-12-05|85895.0|0|85907.0|0|1498.0|0|0.0|100
0|2020-12-06|85895.0|0|86998.0|0|1498.0|0|0.0|100
0|2020-12-07|86986.0|0|88208.0|0|1538.0|0|0.0|100
0|2020-12-08|86986.0|0|89502.0|0|1538.0|0|0.0|100
0|2020-12-09|86986.0|0|90232.0|0|1552.0|0|0.0|100
0|2020-12-10|91394.0|0|91406.0|0|1561.0|0|0.0|100
0|2020-12-11|92484.0|0|92496.0|0|1568.0|0|0.0|100
0|2020-12-12|93476.0|0|93488.0|0|1568.0|0|0.0|100
0|2020-12-13|94182.0|0|94194.0|0|1577.0|0|0.0|100
0|2020-12-14|94781.0|0|94793.0|0|1577.0|0|0.0|100
0|2020-12-15|96140.0|0|96152.0|0|1582.0|0|0.0|100
0|2020-12-16|97536.0|0|97548.0|0|1591.0|0|0.0|100
0|2020-12-17|99142.0|0|99154.0|0|1600.0|0|0.0|100
0|2020-12-18|100078.0|0|100090.0|0|1609.0|0|0.0|100
0|2020-12-19|100822.0|0|100834.0|0|1629.0|0|0.0|100
0|2020-12-20|102164.0|0|102176.0|0|1630.0|0|0.0|100
0|2020-12-21|103447.0|0|103459.0|0|1631.0|0|0.0|100
0|2020-12-22|105164.0|0|105176.0|0|1642.0|0|0.0|100
0|2020-12-23|106793.0|0|106805.0|0|1652.0|0|0.0|100
0|2020-12-24|106793.0|0|106805.0|0|1666.0|0|0.0|100
0|2020-12-25|106793.0|0|106805.0|0|1684.0|0|0.0|100
0|2020-12-26|106793.0|0|106805.0|0|1685.0|0|0.0|100
0|2020-12-27|112218.0|0|112230.0|0|1689.0|0|0.0|100
0|2020-12-28|112218.0|0|112273.0|0|1689.0|0|0.0|100
0|2020-12-29|114362.0|0|114374.0|0|1699.0|0|0.0|100
0|2020-12-30|115685.0|0|115697.0|0|1709.0|0|0.0|100
0|2020-12-31|115685.0|0|115697.0|0|1726.0|0|0.0|100
0|2021-01-01|115685.0|0|115697.0|0|1739.0|0|0.0|100
0|2021-01-02|119355.0|0|119367.0|0|1743.0|0|0.0|100
0|2021-01-03|119355.0|0|121603.0|0|1743.0|0|0.0|100
0|2021-01-04|122648.0|0|122660.0|0|1743.0|0|0.0|100
0|2021-01-05|124800.0|0|124812.0|0|1758.0|0|0.0|100
0|2021-01-06|126897.0|0|126909.0|0|1778.0|0|0.0|100
0|2021-01-07|126897.0|0|128079.0|0|1778.0|0|0.0|100
0|2021-01-08|129146.0|0|129158.0|0|1778.0|0|0.0|100
0|2021-01-09|129146.0|0|130459.0|0|1844.0|0|0.0|100
0|2021-01-10|133519.0|0|133531.0|0|1859.0|0|0.0|100
0|2021-01-11|133519.0|0|135116.0|0|1859.0|0|0.0|100
0|2021-01-12|133519.0|0|137419.0|0|1859.0|0|0.0|100
0|2021-01-13|138785.0|0|138797.0|0|1912.0|0|0.0|100
0|2021-01-14|138785.0|0|140626.0|0|1912.0|0|0.0|100
0|2021-01-15|138785.0|0|143515.0|0|1942.0|0|0.0|100
0|2021-01-16|146343.0|0|146355.0|0|1942.0|0|0.0|100
0|2021-01-17|148555.0|0|148567.0|0|1942.0|0|0.0|100
0|2021-01-18|149836.0|0|149848.0|0|2020.0|0|0.0|100
0|2021-01-19|152231.0|0|152243.0|0|2040.0|0|0.0|100
0|2021-01-20|153081.0|0|153093.0|0|2067.0|0|0.0|100
