|dates|Ritchie_WestVirginia_UnitedStates.JHU_ConfirmedCases.data|Ritchie_WestVirginia_UnitedStates.JHU_ConfirmedCases.missing|Ritchie_WestVirginia_UnitedStates.NYT_ConfirmedCases.data|Ritchie_WestVirginia_UnitedStates.NYT_ConfirmedCases.missing|Ritchie_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data|Ritchie_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing|Ritchie_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.data|Ritchie_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|587.0|0|587.0|0|9.0|0|0.0|100
0|2021-02-11|587.0|0|590.0|0|9.0|0|0.0|100
0|2021-02-12|592.0|0|592.0|0|9.0|0|0.0|100
0|2021-02-13|594.0|0|594.0|0|9.0|0|0.0|100
0|2021-02-14|598.0|0|598.0|0|9.0|0|0.0|100
0|2021-02-15|598.0|0|599.0|0|9.0|0|0.0|100
0|2021-02-16|598.0|0|599.0|0|9.0|0|0.0|100
0|2021-02-17|600.0|0|600.0|0|9.0|0|0.0|100
0|2021-02-18|600.0|0|602.0|0|9.0|0|0.0|100
0|2021-02-19|604.0|0|604.0|0|9.0|0|0.0|100
0|2021-02-20|604.0|0|606.0|0|9.0|0|0.0|100
0|2021-02-21|604.0|0|607.0|0|9.0|0|0.0|100
0|2021-02-22|613.0|0|613.0|0|9.0|0|0.0|100
0|2021-02-23|613.0|0|613.0|0|9.0|0|0.0|100
0|2021-02-24|616.0|0|616.0|0|9.0|0|0.0|100
0|2021-02-25|622.0|0|622.0|0|9.0|0|0.0|100
0|2021-02-26|622.0|0|621.0|0|9.0|0|0.0|100
0|2021-02-27|622.0|0|621.0|0|9.0|0|0.0|100
0|2021-02-28|622.0|0|622.0|0|9.0|0|0.0|100
0|2021-03-01|622.0|0|622.0|0|9.0|0|0.0|100
0|2021-03-02|622.0|0|622.0|0|9.0|0|0.0|100
0|2021-03-03|624.0|0|624.0|0|9.0|0|0.0|100
0|2021-03-04|624.0|0|624.0|0|9.0|0|0.0|100
0|2021-03-05|625.0|0|625.0|0|9.0|0|0.0|100
0|2021-03-06|625.0|0|626.0|0|9.0|0|0.0|100
0|2021-03-07|626.0|0|626.0|0|9.0|0|0.0|100
0|2021-03-08|628.0|0|628.0|0|9.0|0|0.0|100
0|2021-03-09|628.0|0|629.0|0|9.0|0|0.0|100
0|2021-03-10|629.0|0|629.0|0|9.0|0|0.0|100
0|2021-03-11|629.0|0|629.0|0|9.0|0|0.0|100
0|2021-03-12|630.0|0|630.0|0|11.0|0|0.0|100
0|2021-03-13|630.0|0|632.0|0|11.0|0|0.0|100
0|2021-03-14|632.0|0|632.0|0|11.0|0|0.0|100
0|2021-03-15|632.0|0|632.0|0|11.0|0|0.0|100
0|2021-03-16|633.0|0|633.0|0|11.0|0|0.0|100
0|2021-03-17|633.0|0|633.0|0|11.0|0|0.0|100
0|2021-03-18|633.0|0|633.0|0|11.0|0|0.0|100
0|2021-03-19|633.0|0|635.0|0|11.0|0|0.0|100
0|2021-03-20|635.0|0|635.0|0|11.0|0|0.0|100
0|2021-03-21|634.0|0|634.0|0|11.0|0|0.0|100
0|2021-03-22|634.0|0|634.0|0|11.0|0|0.0|100
0|2021-03-23|634.0|0|636.0|0|11.0|0|0.0|100
0|2021-03-24|636.0|0|636.0|0|11.0|0|0.0|100
0|2021-03-25|636.0|0|638.0|0|11.0|0|0.0|100
0|2021-03-26|636.0|0|638.0|0|11.0|0|0.0|100
0|2021-03-27|636.0|0|639.0|0|11.0|0|0.0|100
0|2021-03-28|639.0|0|639.0|0|11.0|0|0.0|100
0|2021-03-29|639.0|0|639.0|0|11.0|0|0.0|100
0|2021-03-30|639.0|0|639.0|0|11.0|0|0.0|100
0|2021-03-31|640.0|0|640.0|0|11.0|0|0.0|100
0|2021-04-01|640.0|0|642.0|0|11.0|0|0.0|100
0|2021-04-02|640.0|0|642.0|0|11.0|0|0.0|100
0|2021-04-03|643.0|0|643.0|0|11.0|0|0.0|100
0|2021-04-04|644.0|0|644.0|0|11.0|0|0.0|100
0|2021-04-05|645.0|0|645.0|0|11.0|0|0.0|100
0|2021-04-06|645.0|0|645.0|0|11.0|0|0.0|100
0|2021-04-07|645.0|0|645.0|0|11.0|0|0.0|100
0|2021-04-08|646.0|0|646.0|0|11.0|0|0.0|100
0|2021-04-09|648.0|0|648.0|0|11.0|0|0.0|100
0|2021-04-10|650.0|0|650.0|0|11.0|0|0.0|100
0|2021-04-11|650.0|0|650.0|0|11.0|0|0.0|100
0|2021-04-12|651.0|0|651.0|0|11.0|0|0.0|100
0|2021-04-13|653.0|0|653.0|0|11.0|0|0.0|100
0|2021-04-14|653.0|0|653.0|0|11.0|0|0.0|100
0|2021-04-15|653.0|0|653.0|0|11.0|0|0.0|100
0|2021-04-16|655.0|0|655.0|0|11.0|0|0.0|100
0|2021-04-17|655.0|0|658.0|0|11.0|0|0.0|100
0|2021-04-18|655.0|0|659.0|0|11.0|0|0.0|100
0|2021-04-19|660.0|0|660.0|0|11.0|0|0.0|100
0|2021-04-20|663.0|0|663.0|0|11.0|0|0.0|100
0|2021-04-21|662.0|0|662.0|0|11.0|0|0.0|100
0|2021-04-22|667.0|0|667.0|0|11.0|0|0.0|100
0|2021-04-23|669.0|0|669.0|0|11.0|0|0.0|100
0|2021-04-24|670.0|0|670.0|0|11.0|0|0.0|100
0|2021-04-25|673.0|0|673.0|0|11.0|0|0.0|100
0|2021-04-26|674.0|0|674.0|0|11.0|0|0.0|100
0|2021-04-27|674.0|0|674.0|0|11.0|0|0.0|100
0|2021-04-28|675.0|0|675.0|0|11.0|0|0.0|100
0|2021-04-29|678.0|0|678.0|0|11.0|0|0.0|100
0|2021-04-30|679.0|0|679.0|0|11.0|0|0.0|100
0|2021-05-01|683.0|0|683.0|0|11.0|0|0.0|100
0|2021-05-02|691.0|0|691.0|0|11.0|0|0.0|100
0|2021-05-03|693.0|0|693.0|0|11.0|0|0.0|100
0|2021-05-04|693.0|0|693.0|0|11.0|0|0.0|100
0|2021-05-05|695.0|0|695.0|0|11.0|0|0.0|100
0|2021-05-06|695.0|0|698.0|0|11.0|0|0.0|100
0|2021-05-07|695.0|0|700.0|0|11.0|0|0.0|100
0|2021-05-08|695.0|0|700.0|0|11.0|0|0.0|100
0|2021-05-09|702.0|0|702.0|0|11.0|0|0.0|100
0|2021-05-10|703.0|0|703.0|0|11.0|0|0.0|100
0|2021-05-11|703.0|0|703.0|0|11.0|0|0.0|100
0|2021-05-12|707.0|0|707.0|0|11.0|0|0.0|100
0|2021-05-13|708.0|0|708.0|0|11.0|0|0.0|100
0|2021-05-14|708.0|0|708.0|0|11.0|0|0.0|100
0|2021-05-15|711.0|0|711.0|0|11.0|0|0.0|100
0|2021-05-16|713.0|0|713.0|0|11.0|0|0.0|100
0|2021-05-17|715.0|0|715.0|0|11.0|0|0.0|100
0|2021-05-18|715.0|0|715.0|0|11.0|0|0.0|100
0|2021-05-19|718.0|0|718.0|0|11.0|0|0.0|100
0|2021-05-20|721.0|0|721.0|0|11.0|0|0.0|100
0|2021-05-21|725.0|0|725.0|0|11.0|0|0.0|100
0|2021-05-22|725.0|0|725.0|0|11.0|0|0.0|100
0|2021-05-23|725.0|0|725.0|0|11.0|0|0.0|100
0|2021-05-24|730.0|0|730.0|0|11.0|0|0.0|100
0|2021-05-25|733.0|0|733.0|0|11.0|0|0.0|100
0|2021-05-26|734.0|0|734.0|0|11.0|0|0.0|100
0|2021-05-27|739.0|0|739.0|0|11.0|0|0.0|100
0|2021-05-28|747.0|0|747.0|0|11.0|0|0.0|100
0|2021-05-29|747.0|0|747.0|0|11.0|0|0.0|100
0|2021-05-30|747.0|0|747.0|0|11.0|0|0.0|100
0|2021-05-31|747.0|0|747.0|0|11.0|0|0.0|100
0|2021-06-01|751.0|0|751.0|0|11.0|0|0.0|100
0|2021-06-02|751.0|0|751.0|0|11.0|0|0.0|100
0|2021-06-03|752.0|0|752.0|0|11.0|0|0.0|100
0|2021-06-04|753.0|0|753.0|0|11.0|0|0.0|100
0|2021-06-05|753.0|0|753.0|0|11.0|0|0.0|100
0|2021-06-06|753.0|0|753.0|0|11.0|0|0.0|100
0|2021-06-07|754.0|0|754.0|0|11.0|0|0.0|100
0|2021-06-08|754.0|0|754.0|0|11.0|0|0.0|100
0|2021-06-09|754.0|0|754.0|0|11.0|0|0.0|100
0|2021-06-10|754.0|0|754.0|0|11.0|0|0.0|100
0|2021-06-11|754.0|0|754.0|0|11.0|0|0.0|100
0|2021-06-12|754.0|0|754.0|0|11.0|0|0.0|100
0|2021-06-13|754.0|0|754.0|0|11.0|0|0.0|100
0|2021-06-14|755.0|0|755.0|0|11.0|0|0.0|100
0|2021-06-15|755.0|0|755.0|0|11.0|0|0.0|100
0|2021-06-16|755.0|0|755.0|0|11.0|0|0.0|100
0|2021-06-17|756.0|0|756.0|0|11.0|0|0.0|100
0|2021-06-18|756.0|0|756.0|0|11.0|0|0.0|100
0|2021-06-19|756.0|0|756.0|0|11.0|0|0.0|100
0|2021-06-20|756.0|0|756.0|0|11.0|0|0.0|100
0|2021-06-21|756.0|0|756.0|0|11.0|0|0.0|100
0|2021-06-22|757.0|0|757.0|0|11.0|0|0.0|100
0|2021-06-23|756.0|0|756.0|0|11.0|0|0.0|100
0|2021-06-24|756.0|0|756.0|0|11.0|0|0.0|100
0|2021-06-25|757.0|0|757.0|0|11.0|0|0.0|100
0|2021-06-26|757.0|0|757.0|0|11.0|0|0.0|100
0|2021-06-27|757.0|0|757.0|0|11.0|0|0.0|100
0|2021-06-28|760.0|0|760.0|0|11.0|0|0.0|100
0|2021-06-29|760.0|0|760.0|0|11.0|0|0.0|100
0|2021-06-30|760.0|0|760.0|0|11.0|0|0.0|100
0|2021-07-01|762.0|0|762.0|0|11.0|0|0.0|100
0|2021-07-02|761.0|0|761.0|0|11.0|0|0.0|100
0|2021-07-03|761.0|0|761.0|0|11.0|0|0.0|100
0|2021-07-04|761.0|0|761.0|0|11.0|0|0.0|100
0|2021-07-05|761.0|0|761.0|0|11.0|0|0.0|100
0|2021-07-06|761.0|0|761.0|0|11.0|0|0.0|100
0|2021-07-07|762.0|0|762.0|0|11.0|0|0.0|100
0|2021-07-08|761.0|0|761.0|0|11.0|0|0.0|100
0|2021-07-09|762.0|0|762.0|0|11.0|0|0.0|100
0|2021-07-10|762.0|0|762.0|0|11.0|0|0.0|100
0|2021-07-11|762.0|0|762.0|0|11.0|0|0.0|100
0|2021-07-12|763.0|0|763.0|0|11.0|0|0.0|100
0|2021-07-13|763.0|0|763.0|0|11.0|0|0.0|100
0|2021-07-14|763.0|0|763.0|0|11.0|0|0.0|100
0|2021-07-15|765.0|0|765.0|0|11.0|0|0.0|100
0|2021-07-16|765.0|0|765.0|0|11.0|0|0.0|100
0|2021-07-17|765.0|0|765.0|0|11.0|0|0.0|100
0|2021-07-18|765.0|0|765.0|0|11.0|0|0.0|100
0|2021-07-19|766.0|0|766.0|0|11.0|0|0.0|100
0|2021-07-20|767.0|0|767.0|0|11.0|0|0.0|100
0|2021-07-21|768.0|0|768.0|0|11.0|0|0.0|100
0|2021-07-22|768.0|0|768.0|0|11.0|0|0.0|100
0|2021-07-23|768.0|0|768.0|0|11.0|0|0.0|100
0|2021-07-24|768.0|0|768.0|0|11.0|0|0.0|100
0|2021-07-25|768.0|0|768.0|0|11.0|0|0.0|100
0|2021-07-26|770.0|0|770.0|0|11.0|0|0.0|100
0|2021-07-27|772.0|0|772.0|0|11.0|0|0.0|100
0|2021-07-28|772.0|0|772.0|0|11.0|0|0.0|100
0|2021-07-29|773.0|0|773.0|0|11.0|0|0.0|100
0|2021-07-30|774.0|0|774.0|0|11.0|0|0.0|100
0|2021-07-31|774.0|0|774.0|0|11.0|0|0.0|100
0|2021-08-01|774.0|0|774.0|0|11.0|0|0.0|100
0|2021-08-02|781.0|0|781.0|0|11.0|0|0.0|100
0|2021-08-03|780.0|0|780.0|0|11.0|0|0.0|100
0|2021-08-04|780.0|0|780.0|0|11.0|0|0.0|100
0|2021-08-05|782.0|0|782.0|0|11.0|0|0.0|100
0|2021-08-06|782.0|0|782.0|0|11.0|0|0.0|100
0|2021-08-07|782.0|0|782.0|0|11.0|0|0.0|100
0|2021-08-08|782.0|0|782.0|0|11.0|0|0.0|100
0|2021-08-09|784.0|0|784.0|0|11.0|0|0.0|100
0|2021-08-10|786.0|0|786.0|0|11.0|0|0.0|100
0|2021-08-11|786.0|0|786.0|0|11.0|0|0.0|100
0|2021-08-12|788.0|0|788.0|0|11.0|0|0.0|100
0|2021-08-13|788.0|0|788.0|0|11.0|0|0.0|100
0|2021-08-14|788.0|0|788.0|0|11.0|0|0.0|100
0|2021-08-15|788.0|0|788.0|0|11.0|0|0.0|100
0|2021-08-16|798.0|0|798.0|0|11.0|0|0.0|100
0|2021-08-17|800.0|0|800.0|0|11.0|0|0.0|100
0|2021-08-18|801.0|0|801.0|0|11.0|0|0.0|100
0|2021-08-19|805.0|0|805.0|0|11.0|0|0.0|100
0|2021-08-20|808.0|0|808.0|0|11.0|0|0.0|100
0|2021-08-21|808.0|0|808.0|0|11.0|0|0.0|100
0|2021-08-22|808.0|0|808.0|0|11.0|0|0.0|100
0|2021-08-23|815.0|0|815.0|0|11.0|0|0.0|100
0|2021-08-24|818.0|0|818.0|0|11.0|0|0.0|100
0|2021-08-25|825.0|0|825.0|0|11.0|0|0.0|100
0|2021-08-26|831.0|0|831.0|0|11.0|0|0.0|100
0|2021-08-27|842.0|0|842.0|0|11.0|0|0.0|100
0|2021-08-28|859.0|0|842.0|0|11.0|0|0.0|100
0|2021-08-29|862.0|0|862.0|0|11.0|0|0.0|100
0|2021-08-30|871.0|0|871.0|0|11.0|0|0.0|100
0|2021-08-31|875.0|0|875.0|0|11.0|0|0.0|100
0|2021-09-01|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-02|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-03|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-04|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-05|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-06|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-07|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-08|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-09|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-10|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-11|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-12|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-13|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-14|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-15|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-16|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-17|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-18|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-19|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-20|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-21|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-22|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-23|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-24|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-25|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-26|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-27|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-28|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-29|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-09-30|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-01|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-02|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-03|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-04|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-05|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-06|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-07|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-08|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-09|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-10|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-11|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-12|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-13|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-14|875.0|0|0.0|100|11.0|0|0.0|100
0|2021-10-15|875.0|0|0.0|100|11.0|0|0.0|100
