|dates|Suwannee_Florida_UnitedStates.JHU_ConfirmedCases.data|Suwannee_Florida_UnitedStates.JHU_ConfirmedCases.missing|Suwannee_Florida_UnitedStates.NYT_ConfirmedCases.data|Suwannee_Florida_UnitedStates.NYT_ConfirmedCases.missing|Suwannee_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Suwannee_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Suwannee_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Suwannee_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|151.0|0|151.0|0|18.0|0|0.0|100
0|2020-05-15|151.0|0|151.0|0|18.0|0|0.0|100
0|2020-05-16|153.0|0|153.0|0|18.0|0|0.0|100
0|2020-05-17|158.0|0|158.0|0|18.0|0|0.0|100
0|2020-05-18|160.0|0|160.0|0|18.0|0|0.0|100
0|2020-05-19|160.0|0|160.0|0|18.0|0|0.0|100
0|2020-05-20|160.0|0|160.0|0|18.0|0|0.0|100
0|2020-05-21|161.0|0|161.0|0|18.0|0|0.0|100
0|2020-05-22|164.0|0|164.0|0|18.0|0|0.0|100
0|2020-05-23|164.0|0|164.0|0|18.0|0|0.0|100
0|2020-05-24|165.0|0|165.0|0|18.0|0|0.0|100
0|2020-05-25|166.0|0|166.0|0|18.0|0|0.0|100
0|2020-05-26|165.0|0|165.0|0|18.0|0|0.0|100
0|2020-05-27|166.0|0|166.0|0|18.0|0|0.0|100
0|2020-05-28|166.0|0|166.0|0|18.0|0|0.0|100
0|2020-05-29|166.0|0|166.0|0|18.0|0|0.0|100
0|2020-05-30|167.0|0|167.0|0|18.0|0|0.0|100
0|2020-05-31|167.0|0|167.0|0|18.0|0|0.0|100
0|2020-06-01|168.0|0|168.0|0|18.0|0|0.0|100
0|2020-06-02|168.0|0|168.0|0|18.0|0|0.0|100
0|2020-06-03|170.0|0|170.0|0|18.0|0|0.0|100
0|2020-06-04|172.0|0|172.0|0|18.0|0|0.0|100
0|2020-06-05|174.0|0|174.0|0|18.0|0|0.0|100
0|2020-06-06|174.0|0|174.0|0|18.0|0|0.0|100
0|2020-06-07|175.0|0|175.0|0|18.0|0|0.0|100
0|2020-06-08|175.0|0|175.0|0|18.0|0|0.0|100
0|2020-06-09|176.0|0|176.0|0|18.0|0|0.0|100
0|2020-06-10|178.0|0|178.0|0|18.0|0|0.0|100
0|2020-06-11|182.0|0|182.0|0|18.0|0|0.0|100
0|2020-06-12|185.0|0|185.0|0|18.0|0|0.0|100
0|2020-06-13|186.0|0|186.0|0|18.0|0|0.0|100
0|2020-06-14|196.0|0|196.0|0|18.0|0|0.0|100
0|2020-06-15|200.0|0|200.0|0|18.0|0|0.0|100
0|2020-06-16|208.0|0|208.0|0|18.0|0|0.0|100
0|2020-06-17|217.0|0|217.0|0|18.0|0|0.0|100
0|2020-06-18|224.0|0|224.0|0|18.0|0|0.0|100
0|2020-06-19|229.0|0|229.0|0|18.0|0|0.0|100
0|2020-06-20|252.0|0|252.0|0|18.0|0|0.0|100
0|2020-06-21|310.0|0|310.0|0|18.0|0|0.0|100
0|2020-06-22|290.0|0|290.0|0|18.0|0|0.0|100
0|2020-06-23|339.0|0|339.0|0|19.0|0|0.0|100
0|2020-06-24|349.0|0|349.0|0|18.0|0|0.0|100
0|2020-06-25|360.0|0|360.0|0|19.0|0|0.0|100
0|2020-06-26|373.0|0|373.0|0|19.0|0|0.0|100
0|2020-06-27|393.0|0|393.0|0|20.0|0|0.0|100
0|2020-06-28|433.0|0|433.0|0|20.0|0|0.0|100
0|2020-06-29|439.0|0|439.0|0|20.0|0|0.0|100
0|2020-06-30|499.0|0|499.0|0|20.0|0|0.0|100
0|2020-07-01|532.0|0|532.0|0|21.0|0|0.0|100
0|2020-07-02|561.0|0|561.0|0|21.0|0|0.0|100
0|2020-07-03|581.0|0|581.0|0|21.0|0|0.0|100
0|2020-07-04|597.0|0|597.0|0|21.0|0|0.0|100
0|2020-07-05|614.0|0|614.0|0|21.0|0|0.0|100
0|2020-07-06|630.0|0|630.0|0|21.0|0|0.0|100
0|2020-07-07|646.0|0|646.0|0|21.0|0|0.0|100
0|2020-07-08|673.0|0|673.0|0|21.0|0|0.0|100
0|2020-07-09|686.0|0|686.0|0|21.0|0|0.0|100
0|2020-07-10|710.0|0|710.0|0|21.0|0|0.0|100
0|2020-07-11|724.0|0|724.0|0|22.0|0|0.0|100
0|2020-07-12|735.0|0|735.0|0|22.0|0|0.0|100
0|2020-07-13|750.0|0|750.0|0|22.0|0|0.0|100
0|2020-07-14|761.0|0|761.0|0|22.0|0|0.0|100
0|2020-07-15|788.0|0|788.0|0|23.0|0|0.0|100
0|2020-07-16|835.0|0|835.0|0|22.0|0|0.0|100
0|2020-07-17|863.0|0|863.0|0|22.0|0|0.0|100
0|2020-07-18|878.0|0|878.0|0|22.0|0|0.0|100
0|2020-07-19|882.0|0|882.0|0|22.0|0|0.0|100
0|2020-07-20|895.0|0|895.0|0|22.0|0|0.0|100
0|2020-07-21|926.0|0|926.0|0|26.0|0|0.0|100
0|2020-07-22|934.0|0|934.0|0|26.0|0|0.0|100
0|2020-07-23|940.0|0|940.0|0|27.0|0|0.0|100
0|2020-07-24|979.0|0|979.0|0|27.0|0|0.0|100
0|2020-07-25|993.0|0|993.0|0|27.0|0|0.0|100
0|2020-07-26|1013.0|0|1013.0|0|27.0|0|0.0|100
0|2020-07-27|1024.0|0|1024.0|0|27.0|0|0.0|100
0|2020-07-28|1038.0|0|1038.0|0|32.0|0|0.0|100
0|2020-07-29|1060.0|0|1060.0|0|32.0|0|0.0|100
0|2020-07-30|1082.0|0|1082.0|0|32.0|0|0.0|100
0|2020-07-31|1131.0|0|1131.0|0|32.0|0|0.0|100
0|2020-08-01|1155.0|0|1155.0|0|32.0|0|0.0|100
0|2020-08-02|1171.0|0|1171.0|0|32.0|0|0.0|100
0|2020-08-03|1190.0|0|1190.0|0|36.0|0|0.0|100
0|2020-08-04|1203.0|0|1203.0|0|37.0|0|0.0|100
0|2020-08-05|1224.0|0|1224.0|0|38.0|0|0.0|100
0|2020-08-06|1302.0|0|1302.0|0|38.0|0|0.0|100
0|2020-08-07|1356.0|0|1356.0|0|40.0|0|0.0|100
0|2020-08-08|1404.0|0|1404.0|0|43.0|0|0.0|100
0|2020-08-09|1454.0|0|1454.0|0|43.0|0|0.0|100
0|2020-08-10|1471.0|0|1471.0|0|44.0|0|0.0|100
0|2020-08-11|1507.0|0|1507.0|0|44.0|0|0.0|100
0|2020-08-12|1919.0|0|1919.0|0|45.0|0|0.0|100
0|2020-08-13|2152.0|0|2152.0|0|45.0|0|0.0|100
0|2020-08-14|2203.0|0|2203.0|0|46.0|0|0.0|100
0|2020-08-15|2236.0|0|2236.0|0|46.0|0|0.0|100
0|2020-08-16|2253.0|0|2253.0|0|47.0|0|0.0|100
0|2020-08-17|2259.0|0|2259.0|0|47.0|0|0.0|100
0|2020-08-18|2292.0|0|2292.0|0|48.0|0|0.0|100
0|2020-08-19|2294.0|0|2294.0|0|50.0|0|0.0|100
0|2020-08-20|2299.0|0|2299.0|0|50.0|0|0.0|100
0|2020-08-21|2317.0|0|2317.0|0|53.0|0|0.0|100
0|2020-08-22|2323.0|0|2323.0|0|53.0|0|0.0|100
0|2020-08-23|2356.0|0|2356.0|0|53.0|0|0.0|100
0|2020-08-24|2357.0|0|2357.0|0|53.0|0|0.0|100
0|2020-08-25|2363.0|0|2363.0|0|56.0|0|0.0|100
0|2020-08-26|2377.0|0|2377.0|0|56.0|0|0.0|100
0|2020-08-27|2388.0|0|2388.0|0|56.0|0|0.0|100
0|2020-08-28|2406.0|0|2406.0|0|59.0|0|0.0|100
0|2020-08-29|2424.0|0|2424.0|0|60.0|0|0.0|100
0|2020-08-30|2431.0|0|2431.0|0|60.0|0|0.0|100
0|2020-08-31|2439.0|0|2439.0|0|60.0|0|0.0|100
0|2020-09-01|2455.0|0|2455.0|0|60.0|0|0.0|100
0|2020-09-02|2464.0|0|2464.0|0|63.0|0|0.0|100
0|2020-09-03|2471.0|0|2471.0|0|63.0|0|0.0|100
0|2020-09-04|2490.0|0|2490.0|0|63.0|0|0.0|100
0|2020-09-05|2495.0|0|2495.0|0|63.0|0|0.0|100
0|2020-09-06|2501.0|0|2501.0|0|63.0|0|0.0|100
0|2020-09-07|2506.0|0|2506.0|0|63.0|0|0.0|100
0|2020-09-08|2511.0|0|2511.0|0|63.0|0|0.0|100
0|2020-09-09|2517.0|0|2517.0|0|64.0|0|0.0|100
0|2020-09-10|2519.0|0|2519.0|0|64.0|0|0.0|100
0|2020-09-11|2529.0|0|2529.0|0|64.0|0|0.0|100
0|2020-09-12|2534.0|0|2534.0|0|65.0|0|0.0|100
0|2020-09-13|2545.0|0|2545.0|0|65.0|0|0.0|100
0|2020-09-14|2546.0|0|2546.0|0|65.0|0|0.0|100
0|2020-09-15|2552.0|0|2552.0|0|65.0|0|0.0|100
0|2020-09-16|2553.0|0|2553.0|0|65.0|0|0.0|100
0|2020-09-17|2563.0|0|2563.0|0|65.0|0|0.0|100
0|2020-09-18|2577.0|0|2577.0|0|65.0|0|0.0|100
0|2020-09-19|2595.0|0|2595.0|0|65.0|0|0.0|100
0|2020-09-20|2609.0|0|2609.0|0|65.0|0|0.0|100
0|2020-09-21|2615.0|0|2615.0|0|65.0|0|0.0|100
0|2020-09-22|2640.0|0|2640.0|0|65.0|0|0.0|100
0|2020-09-23|2657.0|0|2657.0|0|66.0|0|0.0|100
0|2020-09-24|2662.0|0|2662.0|0|69.0|0|0.0|100
0|2020-09-25|2674.0|0|2674.0|0|69.0|0|0.0|100
0|2020-09-26|2685.0|0|2685.0|0|69.0|0|0.0|100
0|2020-09-27|2714.0|0|2714.0|0|69.0|0|0.0|100
0|2020-09-28|2717.0|0|2717.0|0|70.0|0|0.0|100
0|2020-09-29|2732.0|0|2732.0|0|70.0|0|0.0|100
0|2020-09-30|2739.0|0|2739.0|0|71.0|0|0.0|100
0|2020-10-01|2745.0|0|2745.0|0|71.0|0|0.0|100
0|2020-10-02|2756.0|0|2756.0|0|71.0|0|0.0|100
0|2020-10-03|2768.0|0|2768.0|0|71.0|0|0.0|100
0|2020-10-04|2771.0|0|2771.0|0|71.0|0|0.0|100
0|2020-10-05|2776.0|0|2776.0|0|72.0|0|0.0|100
0|2020-10-06|2789.0|0|2789.0|0|72.0|0|0.0|100
0|2020-10-07|2795.0|0|2795.0|0|72.0|0|0.0|100
0|2020-10-08|2807.0|0|2807.0|0|73.0|0|0.0|100
0|2020-10-09|2819.0|0|2819.0|0|73.0|0|0.0|100
0|2020-10-10|2819.0|0|2819.0|0|73.0|0|0.0|100
0|2020-10-11|2831.0|0|2831.0|0|73.0|0|0.0|100
0|2020-10-12|2840.0|0|2840.0|0|74.0|0|0.0|100
0|2020-10-13|2849.0|0|2849.0|0|75.0|0|0.0|100
0|2020-10-14|2861.0|0|2861.0|0|75.0|0|0.0|100
0|2020-10-15|2871.0|0|2871.0|0|76.0|0|0.0|100
0|2020-10-16|2895.0|0|2895.0|0|76.0|0|0.0|100
0|2020-10-17|2916.0|0|2916.0|0|77.0|0|0.0|100
0|2020-10-18|2919.0|0|2919.0|0|77.0|0|0.0|100
0|2020-10-19|2922.0|0|2922.0|0|77.0|0|0.0|100
0|2020-10-20|2935.0|0|2935.0|0|77.0|0|0.0|100
0|2020-10-21|2940.0|0|2940.0|0|78.0|0|0.0|100
0|2020-10-22|2949.0|0|2949.0|0|78.0|0|0.0|100
0|2020-10-23|2956.0|0|2956.0|0|77.0|0|0.0|100
0|2020-10-24|2967.0|0|2967.0|0|77.0|0|0.0|100
0|2020-10-25|2972.0|0|2972.0|0|77.0|0|0.0|100
0|2020-10-26|2976.0|0|2976.0|0|77.0|0|0.0|100
0|2020-10-27|2983.0|0|2983.0|0|77.0|0|0.0|100
0|2020-10-28|2989.0|0|2989.0|0|77.0|0|0.0|100
0|2020-10-29|2999.0|0|2999.0|0|77.0|0|0.0|100
0|2020-10-30|3010.0|0|3010.0|0|77.0|0|0.0|100
0|2020-10-31|3015.0|0|3015.0|0|78.0|0|0.0|100
0|2020-11-01|3022.0|0|3022.0|0|78.0|0|0.0|100
0|2020-11-02|3028.0|0|3028.0|0|78.0|0|0.0|100
0|2020-11-03|3034.0|0|3034.0|0|78.0|0|0.0|100
0|2020-11-04|3048.0|0|3048.0|0|79.0|0|0.0|100
0|2020-11-05|3057.0|0|3057.0|0|80.0|0|0.0|100
0|2020-11-06|3059.0|0|3059.0|0|80.0|0|0.0|100
0|2020-11-07|3062.0|0|3062.0|0|81.0|0|0.0|100
0|2020-11-08|3069.0|0|3069.0|0|81.0|0|0.0|100
0|2020-11-09|3072.0|0|3072.0|0|81.0|0|0.0|100
0|2020-11-10|3072.0|0|3072.0|0|82.0|0|0.0|100
0|2020-11-11|3084.0|0|3084.0|0|82.0|0|0.0|100
0|2020-11-12|3093.0|0|3093.0|0|82.0|0|0.0|100
0|2020-11-13|3106.0|0|3106.0|0|82.0|0|0.0|100
0|2020-11-14|3117.0|0|3117.0|0|82.0|0|0.0|100
0|2020-11-15|3125.0|0|3125.0|0|82.0|0|0.0|100
0|2020-11-16|3130.0|0|3130.0|0|82.0|0|0.0|100
0|2020-11-17|3142.0|0|3142.0|0|82.0|0|0.0|100
0|2020-11-18|3150.0|0|3150.0|0|83.0|0|0.0|100
0|2020-11-19|3181.0|0|3181.0|0|83.0|0|0.0|100
0|2020-11-20|3192.0|0|3192.0|0|84.0|0|0.0|100
0|2020-11-21|3203.0|0|3203.0|0|86.0|0|0.0|100
0|2020-11-22|3209.0|0|3209.0|0|86.0|0|0.0|100
0|2020-11-23|3213.0|0|3213.0|0|87.0|0|0.0|100
0|2020-11-24|3226.0|0|3226.0|0|86.0|0|0.0|100
0|2020-11-25|3235.0|0|3235.0|0|86.0|0|0.0|100
0|2020-11-26|3235.0|0|3235.0|0|86.0|0|0.0|100
0|2020-11-27|3260.0|0|3260.0|0|86.0|0|0.0|100
0|2020-11-28|3268.0|0|3268.0|0|86.0|0|0.0|100
0|2020-11-29|3278.0|0|3278.0|0|86.0|0|0.0|100
0|2020-11-30|3281.0|0|3281.0|0|86.0|0|0.0|100
0|2020-12-01|3294.0|0|3294.0|0|86.0|0|0.0|100
0|2020-12-02|3315.0|0|3315.0|0|87.0|0|0.0|100
0|2020-12-03|3337.0|0|3337.0|0|87.0|0|0.0|100
0|2020-12-04|3366.0|0|3366.0|0|87.0|0|0.0|100
0|2020-12-05|3388.0|0|3388.0|0|87.0|0|0.0|100
0|2020-12-06|3403.0|0|3403.0|0|87.0|0|0.0|100
0|2020-12-07|3413.0|0|3413.0|0|87.0|0|0.0|100
0|2020-12-08|3439.0|0|3439.0|0|87.0|0|0.0|100
0|2020-12-09|3459.0|0|3459.0|0|87.0|0|0.0|100
0|2020-12-10|3478.0|0|3478.0|0|87.0|0|0.0|100
0|2020-12-11|3496.0|0|3496.0|0|87.0|0|0.0|100
0|2020-12-12|3521.0|0|3521.0|0|87.0|0|0.0|100
0|2020-12-13|3535.0|0|3535.0|0|90.0|0|0.0|100
0|2020-12-14|3540.0|0|3540.0|0|91.0|0|0.0|100
0|2020-12-15|3548.0|0|3548.0|0|94.0|0|0.0|100
0|2020-12-16|3569.0|0|3569.0|0|94.0|0|0.0|100
0|2020-12-17|3614.0|0|3614.0|0|94.0|0|0.0|100
0|2020-12-18|3641.0|0|3641.0|0|93.0|0|0.0|100
0|2020-12-19|3669.0|0|3669.0|0|93.0|0|0.0|100
0|2020-12-20|3680.0|0|3680.0|0|93.0|0|0.0|100
0|2020-12-21|3697.0|0|3697.0|0|93.0|0|0.0|100
0|2020-12-22|3729.0|0|3729.0|0|93.0|0|0.0|100
0|2020-12-23|3769.0|0|3769.0|0|93.0|0|0.0|100
0|2020-12-24|3821.0|0|3821.0|0|93.0|0|0.0|100
0|2020-12-25|3821.0|0|3821.0|0|93.0|0|0.0|100
0|2020-12-26|3877.0|0|3877.0|0|93.0|0|0.0|100
0|2020-12-27|3903.0|0|3903.0|0|94.0|0|0.0|100
0|2020-12-28|3913.0|0|3913.0|0|94.0|0|0.0|100
0|2020-12-29|3945.0|0|3945.0|0|97.0|0|0.0|100
0|2020-12-30|3964.0|0|3964.0|0|97.0|0|0.0|100
0|2020-12-31|4015.0|0|4015.0|0|97.0|0|0.0|100
0|2021-01-01|4015.0|0|4015.0|0|97.0|0|0.0|100
0|2021-01-02|4130.0|0|4130.0|0|97.0|0|0.0|100
0|2021-01-03|4160.0|0|4160.0|0|97.0|0|0.0|100
0|2021-01-04|4179.0|0|4179.0|0|97.0|0|0.0|100
0|2021-01-05|4213.0|0|4213.0|0|95.0|0|0.0|100
0|2021-01-06|4258.0|0|4258.0|0|95.0|0|0.0|100
0|2021-01-07|4311.0|0|4311.0|0|95.0|0|0.0|100
0|2021-01-08|4378.0|0|4378.0|0|95.0|0|0.0|100
0|2021-01-09|4405.0|0|4405.0|0|95.0|0|0.0|100
0|2021-01-10|4428.0|0|4428.0|0|95.0|0|0.0|100
0|2021-01-11|4440.0|0|4440.0|0|95.0|0|0.0|100
0|2021-01-12|4462.0|0|4462.0|0|96.0|0|0.0|100
0|2021-01-13|4481.0|0|4481.0|0|96.0|0|0.0|100
0|2021-01-14|4509.0|0|4509.0|0|96.0|0|0.0|100
0|2021-01-15|4541.0|0|4541.0|0|100.0|0|0.0|100
0|2021-01-16|4575.0|0|4575.0|0|100.0|0|0.0|100
0|2021-01-17|4593.0|0|4593.0|0|100.0|0|0.0|100
0|2021-01-18|4611.0|0|4611.0|0|101.0|0|0.0|100
0|2021-01-19|4622.0|0|4622.0|0|101.0|0|0.0|100
0|2021-01-20|4643.0|0|4643.0|0|101.0|0|0.0|100
0|2021-01-21|4670.0|0|4670.0|0|101.0|0|0.0|100
0|2021-01-22|4698.0|0|4698.0|0|101.0|0|0.0|100
0|2021-01-23|4716.0|0|4716.0|0|106.0|0|0.0|100
0|2021-01-24|4733.0|0|4733.0|0|106.0|0|0.0|100
0|2021-01-25|4745.0|0|4745.0|0|108.0|0|0.0|100
0|2021-01-26|4775.0|0|4775.0|0|113.0|0|0.0|100
0|2021-01-27|4784.0|0|4784.0|0|114.0|0|0.0|100
0|2021-01-28|4804.0|0|4804.0|0|115.0|0|0.0|100
0|2021-01-29|4815.0|0|4815.0|0|115.0|0|0.0|100
0|2021-01-30|4833.0|0|4833.0|0|117.0|0|0.0|100
